,AELIS FP Equity_DX_SI_QTY,AELIS FP Equity_DX_SHORT_INTEREST_VALUE,AELIS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AELIS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AELIS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AELIS FP Equity_DX_SI_MV,AELIS FP Equity_DX_DSS,AELIS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AELIS FP Equity_DX_SUPPLY_SI_QTY,AELIS FP Equity_DX_BROKER_SI_QTY,AELIS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AELIS FP Equity_DX_SUPPLY_SI_QTY_INC_x,AELIS FP Equity_DX_BROKER_SI_MV_INC_x,AELIS FP Equity_DX_BROKER_SI_QTY_ADD,AELIS FP Equity_DX_SUPPLY_SI_MV_DEC,AELIS FP Equity_DX_BROKER_SI_QTY_INC,AELIS FP Equity_DX_SUPPLY_SI_QTY_DEC,AELIS FP Equity_DX_BROKER_SI_MV_INC_y,AELIS FP Equity_DX_SUPPLY_SI_QTY_INC_y,AELIS FP Equity_DX_BROKER_SI_MV_ADD,AELIS FP Equity_DX_SUPPLY_SI_QTY_ADD,AELIS FP Equity_DX_BROKER_SI_QTY_DEC,AELIS FP Equity_DX_SUPPLY_SI_MV,AELIS FP Equity_DX_BROKER_SI_MV_DEC,AELIS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AELIS FP Equity_DX_UTILIZATION_QUANTITY,AELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AELIS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AELIS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AELIS FP Equity_DX_ACTIVE_UTILIZATION_MV,AELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AELIS FP Equity_DX_BROKER_SI_CON_RATIO,AELIS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AELIS FP Equity_DX_DEMAND_SUPPLY_RATIO,AELIS FP Equity_PX_LAST
2022-07-15,20000.0,218400.0,0.19,20.22,0.16,0.22,0.0,109200.0,10000.0,10000.0,109200.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.92
2022-07-18,20000.0,221600.0,0.19,20.52,0.16,0.22,0.0,110800.0,10000.0,10000.0,110800.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,11.08
2022-07-19,20000.0,218800.0,0.19,20.55,0.16,0.22,0.0,109400.0,10000.0,10000.0,109400.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.94
2022-07-20,20000.0,219200.0,0.19,20.77,0.16,0.22,0.0,109600.0,10000.0,10000.0,109600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,49.6,0.5,50.4,1.1216,10.96
2022-07-21,20000.0,219200.0,0.19,21.02,0.16,0.22,0.0,109600.0,10000.0,10000.0,109600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.96
2022-07-22,20000.0,221200.0,0.19,21.49,0.16,0.22,0.0,110600.0,10000.0,10000.0,110600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,11.06
2022-07-25,20000.0,219200.0,0.19,22.2,0.16,0.22,0.0,109600.0,10000.0,10000.0,109600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.96
2022-07-26,20000.0,219200.0,0.19,22.21,0.16,0.22,0.0,109600.0,10000.0,10000.0,109600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.96
2022-07-27,20000.0,219200.0,0.19,22.21,0.16,0.22,0.0,109600.0,10000.0,10000.0,109600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.96
2022-07-28,20000.0,219200.0,0.19,21.99,0.16,0.22,0.0,109600.0,10000.0,10000.0,109600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.96
2022-07-29,20000.0,219200.0,0.19,22.28,0.16,0.22,0.0,109600.0,10000.0,10000.0,109600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.96
2022-08-01,20000.0,222000.0,0.19,22.54,0.16,0.22,0.0,111000.0,10000.0,10000.0,111000.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,11.1
2022-08-02,20000.0,222000.0,0.19,23.02,0.16,0.22,0.0,111000.0,10000.0,10000.0,111000.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,11.1
2022-08-03,20000.0,219600.0,0.19,23.25,0.16,0.22,0.0,109800.0,10000.0,10000.0,109800.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,10.98
2022-08-04,20000.0,222000.0,0.19,36.61,0.16,0.22,0.0,111000.0,10000.0,10000.0,111000.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.1216,11.1
2022-08-05,20000.0,219200.0,0.19,36.48,0.16,0.22,0.0,109600.0,10000.0,10000.0,109600.0,,,,,,,,,,,,0.11,,100.0,56.08,0.0,0.0,0.0,100.0,49.69,0.5,50.31,1.1216,10.96
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.11,,10000.0,,,,,10000.0,0.0,0.11,0.0,0.0,17832.0,197935.2,0.2,0.0,,0.0,,0.0,11.1
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,199005.12,0.2,0.0,,0.0,,0.0,11.16
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,195795.36,0.2,0.0,,0.0,,0.0,10.98
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,195438.72,0.2,0.0,,0.0,,0.0,10.96
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,195082.08,0.2,0.0,,0.0,,0.0,10.94
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,195795.36,0.2,0.0,,0.0,,0.0,10.98
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,195795.36,0.2,0.0,,0.0,,0.0,10.98
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,195438.72,0.2,0.0,,0.0,,0.0,10.96
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,195795.36,0.2,0.0,,0.0,,0.0,10.98
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,195795.36,0.2,0.0,,0.0,,0.0,10.98
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,194368.8,0.2,0.0,,0.0,,0.0,10.9
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,194012.16,0.19,0.0,,0.0,,0.0,10.88
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,193298.88,0.19,0.0,,0.0,,0.0,10.84
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,193298.88,0.19,0.0,,0.0,,0.0,10.84
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,192228.96,0.19,0.0,,0.0,,0.0,10.78
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,185809.44,0.19,0.0,,0.0,,0.0,10.42
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,185096.16,0.19,0.0,,0.0,,0.0,10.38
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,185096.16,0.19,0.0,,0.0,,0.0,10.38
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,180816.48,0.19,0.0,,0.0,,0.0,10.14
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,180459.84,0.18,0.0,,0.0,,0.0,10.12
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,178320.0,0.18,0.0,,0.0,,0.0,10.0
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,176893.44,0.18,0.0,,0.0,,0.0,9.92
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,178320.0,0.18,0.0,,0.0,,0.0,10.0
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,176536.8,0.18,0.0,,0.0,,0.0,9.9
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,178320.0,0.18,0.0,,0.0,,0.0,10.0
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,180103.2,0.18,0.0,,0.0,,0.0,10.1
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,190445.76,0.18,0.0,,0.0,,0.0,10.68
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,190802.4,0.19,0.0,,0.0,,0.0,10.7
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,194368.8,0.19,0.0,,0.0,,0.0,10.9
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,191159.04,0.19,0.0,,0.0,,0.0,10.72
2022-09-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,189375.84,0.19,0.0,,0.0,,0.0,10.62
2022-09-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,189375.84,0.19,0.0,,0.0,,0.0,10.62
2022-09-21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,189375.84,0.19,0.0,,0.0,,0.0,10.62
2022-09-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,189375.84,0.19,0.0,,0.0,,0.0,10.62
2022-09-23,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,190802.4,0.19,0.0,,0.0,,0.0,10.7
2022-09-26,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,190089.12,0.19,0.0,,0.0,,0.0,10.66
2022-09-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,189019.2,0.19,0.0,,0.0,,0.0,10.6
2022-09-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,189019.2,0.19,0.0,,0.0,,0.0,10.6
2022-09-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,185452.8,0.19,0.0,,0.0,,0.0,10.4
2022-09-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,183669.6,0.19,0.0,,0.0,,0.0,10.3
2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,183669.6,0.18,0.0,,0.0,,0.0,10.3
2022-10-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,183669.6,0.18,0.0,,0.0,,0.0,10.3
2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,183669.6,0.18,0.0,,0.0,,0.0,10.3
2022-10-06,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,183669.6,0.18,0.0,,0.0,,0.0,10.3
2022-10-07,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,183669.6,0.18,0.0,,0.0,,0.0,10.3
2022-10-10,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,182243.04,0.18,0.0,,0.0,,0.0,10.22
2022-10-11,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,180103.2,0.18,0.0,,0.0,,0.0,10.1
2022-10-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,181886.4,0.18,0.0,,0.0,,0.0,10.2
2022-10-13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,181886.4,0.18,0.0,,0.0,,0.0,10.2
2022-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,181886.4,0.18,0.0,,0.0,,0.0,10.2
2022-10-17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,180103.2,0.18,0.0,,0.0,,0.0,10.1
2022-10-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,175823.52,0.18,0.0,,0.0,,0.0,9.86
2022-10-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,17832.0,174753.6,0.18,0.0,,0.0,,0.0,9.8
2022-10-20,1000.0,9800.0,0.01,3.24,0.01,0.01,0.0,0.0,1000.0,0.0,9800.0,,,,,,,,,,1000.0,,0.01,,100.0,5.31,0.0,0.0,0.0,100.0,,1.0,100.0,0.0531,9.8
2022-10-21,2000.0,18800.0,0.02,6.05,0.02,0.02,0.0,0.0,2000.0,0.0,18800.0,1000.0,,,,,,,1000.0,,,,0.02,,100.0,11.22,0.0,0.0,0.0,100.0,,1.0,100.0,0.1122,9.4
2022-10-24,1000.0,9410.0,0.01,6.67,0.01,0.01,0.0,0.0,1000.0,0.0,9410.0,,,,0.01,,1000.0,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,9.41
2022-10-25,1000.0,9400.0,0.01,6.56,0.01,0.01,0.0,0.0,1000.0,0.0,9400.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,9.4
2022-10-26,1000.0,9370.0,0.01,8.2,0.01,0.01,0.0,0.0,1000.0,0.0,9370.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,9.37
2022-10-27,1000.0,9350.0,0.01,8.26,0.01,0.01,0.0,0.0,1000.0,0.0,9350.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,9.35
2022-10-28,1000.0,9350.0,0.01,8.43,0.01,0.01,0.0,0.0,1000.0,0.0,9350.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,9.35
2022-10-31,1000.0,9070.0,0.01,8.7,0.01,0.01,0.0,0.0,1000.0,0.0,9070.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,9.07
2022-11-01,1000.0,8830.0,0.01,7.64,0.01,0.01,0.0,0.0,1000.0,0.0,8830.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.83
2022-11-02,1000.0,8840.0,0.01,6.79,0.01,0.01,0.0,0.0,1000.0,0.0,8840.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.84
2022-11-03,1000.0,9080.0,0.01,6.77,0.01,0.01,0.0,0.0,1000.0,0.0,9080.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,9.08
2022-11-04,1000.0,8900.0,0.01,5.79,0.01,0.01,0.0,0.0,1000.0,0.0,8900.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.9
2022-11-07,1000.0,8860.0,0.01,5.52,0.01,0.01,0.0,0.0,1000.0,0.0,8860.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.86
2022-11-08,1000.0,8860.0,0.01,5.37,0.01,0.01,0.0,0.0,1000.0,0.0,8860.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.86
2022-11-09,1000.0,8880.0,0.01,5.43,0.01,0.01,0.0,0.0,1000.0,0.0,8880.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.88
2022-11-10,1000.0,8770.0,0.01,5.34,0.01,0.01,0.0,0.0,1000.0,0.0,8770.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.77
2022-11-11,1000.0,8750.0,0.01,5.19,0.01,0.01,0.0,0.0,1000.0,0.0,8750.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.75
2022-11-14,1000.0,8750.0,0.01,4.75,0.01,0.01,0.0,0.0,1000.0,0.0,8750.0,,,,,,,,,,,,0.01,,100.0,5.61,0.0,0.0,0.0,100.0,,1.0,100.0,0.0561,8.75
2022-11-15,400.0,3480.0,0.0,1.89,0.0,0.0,0.0,0.0,400.0,0.0,3480.0,,,,0.01,,600.0,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,8.7
2022-11-16,400.0,3520.0,0.0,1.71,0.0,0.0,0.0,0.0,400.0,0.0,3520.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,8.8
2022-11-17,400.0,3512.0,0.0,1.42,0.0,0.0,0.0,0.0,400.0,0.0,3512.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,8.78
2022-11-18,400.0,3516.0,0.0,1.42,0.0,0.0,0.0,0.0,400.0,0.0,3516.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,8.79
2022-11-21,400.0,3600.0,0.0,1.32,0.0,0.0,0.0,0.0,400.0,0.0,3600.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,9.0
2022-11-22,400.0,3588.0,0.0,1.26,0.0,0.0,0.0,0.0,400.0,0.0,3588.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,8.97
2022-11-23,400.0,3588.0,0.0,1.22,0.0,0.0,0.0,0.0,400.0,0.0,3588.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,8.97
2022-11-24,400.0,3600.0,0.0,1.15,0.0,0.0,0.0,0.0,400.0,0.0,3600.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,9.0
2022-11-25,400.0,3600.0,0.0,1.15,0.0,0.0,0.0,0.0,400.0,0.0,3600.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,9.0
2022-11-28,400.0,3624.0,0.0,1.11,0.0,0.0,0.0,0.0,400.0,0.0,3624.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,9.06
2022-11-29,10400.0,95160.0,0.1,27.94,0.08,0.09,0.0,45750.0,5400.0,5000.0,49410.0,5000.0,,5000.0,,,,,5000.0,0.05,,,0.05,,100.0,30.28,0.0,0.0,0.0,100.0,48.08,0.5007,51.92,0.5832,9.15
2022-11-30,10400.0,98800.0,0.1,26.88,0.08,0.09,0.0,47500.0,5400.0,5000.0,51300.0,,,,,,,,,,,,0.05,,100.0,30.28,0.0,0.0,0.0,100.0,48.3,0.5006,51.7,0.5832,9.5
2022-12-01,10400.0,100048.0,0.1,25.27,0.08,0.1,0.0,48100.0,5400.0,5000.0,51948.0,,,,,,,,,,,,0.05,,100.0,30.28,0.0,0.0,0.0,100.0,48.08,0.5007,51.92,0.5832,9.62
2022-12-02,10400.0,101608.0,0.1,26.78,0.08,0.1,0.0,48850.0,5400.0,5000.0,52758.0,,,,,,,,,,,,0.05,,100.0,30.28,0.0,0.0,0.0,100.0,48.08,0.5007,51.92,0.5832,9.77
2022-12-05,10400.0,117936.0,0.1,26.41,0.08,0.1,0.0,56700.0,5400.0,5000.0,61236.0,,,,,,,,,,,,0.05,,100.0,30.28,0.0,0.0,0.0,100.0,48.55,0.5004,51.45,0.5832,11.34
2022-12-06,5400.0,61020.0,0.05,11.73,0.04,0.06,0.0,0.0,5400.0,0.0,61020.0,,,,,,,,,,,5000.0,0.06,0.05,100.0,30.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.3028,11.3
2022-12-07,5400.0,61020.0,0.05,11.28,0.04,0.06,0.0,0.0,5400.0,0.0,61020.0,,,,,,,,,,,,0.06,,100.0,30.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.3028,11.3
2022-12-08,5400.0,61020.0,0.05,10.33,0.04,0.06,0.0,0.0,5400.0,0.0,61020.0,,,,,,,,,,,,0.06,,100.0,30.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.3028,11.3
2022-12-09,5400.0,60372.0,0.05,10.19,0.04,0.06,0.0,0.0,5400.0,0.0,60372.0,,,,,,,,,,,,0.06,,100.0,30.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.3028,11.18
2022-12-12,5400.0,60372.0,0.05,9.63,0.04,0.06,0.0,0.0,5400.0,0.0,60372.0,,,,,,,,,,,,0.06,,100.0,30.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.3028,11.18
2022-12-13,5400.0,60372.0,0.05,9.85,0.04,0.06,0.0,0.0,5400.0,0.0,60372.0,,,,,,,,,,,,0.06,,100.0,30.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.3028,11.18
2022-12-14,5400.0,60912.0,0.05,9.95,0.04,0.06,0.0,0.0,5400.0,0.0,60912.0,,,,,,,,,,,,0.06,,100.0,30.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.3028,11.28
2022-12-15,5400.0,60912.0,0.05,9.67,0.04,0.06,0.0,0.0,5400.0,0.0,60912.0,,,,,,,,,,,,0.06,,100.0,30.28,0.0,0.0,0.0,100.0,,1.0,100.0,0.3028,11.28
2022-12-16,400.0,4512.0,0.0,0.72,0.0,0.0,0.0,0.0,400.0,0.0,4512.0,,,,0.06,,5000.0,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,11.28
2022-12-19,400.0,4504.0,0.0,0.7,0.0,0.0,0.0,0.0,400.0,0.0,4504.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,11.26
2022-12-20,400.0,4504.0,0.0,0.68,0.0,0.0,0.0,0.0,400.0,0.0,4504.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,11.26
2022-12-21,400.0,4544.0,0.0,0.67,0.0,0.0,0.0,0.0,400.0,0.0,4544.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,11.36
2022-12-22,400.0,4504.0,0.0,0.64,0.0,0.0,0.0,0.0,400.0,0.0,4504.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,11.26
2022-12-23,400.0,4504.0,0.0,0.59,0.0,0.0,0.0,0.0,400.0,0.0,4504.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,11.26
2022-12-26,400.0,4504.0,0.0,0.61,0.0,0.0,0.0,0.0,400.0,0.0,4504.0,,,,,,,,,,,,0.0,,100.0,2.24,0.0,0.0,0.0,100.0,,1.0,100.0,0.0224,
