,ATEME FP Equity_DX_SI_QTY,ATEME FP Equity_DX_SHORT_INTEREST_VALUE,ATEME FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATEME FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATEME FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATEME FP Equity_DX_SI_MV,ATEME FP Equity_DX_DSS,ATEME FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATEME FP Equity_DX_SUPPLY_SI_QTY,ATEME FP Equity_DX_BROKER_SI_QTY,ATEME FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATEME FP Equity_DX_BROKER_SI_MV_NEW_x,ATEME FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ATEME FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATEME FP Equity_DX_BROKER_SI_MV_INC_x,ATEME FP Equity_DX_SUPPLY_SI_MV_NEW,ATEME FP Equity_DX_BROKER_SI_QTY_ADD,ATEME FP Equity_DX_BROKER_SI_QTY_NEW,ATEME FP Equity_DX_SUPPLY_SI_MV_DEC,ATEME FP Equity_DX_BROKER_SI_QTY_INC,ATEME FP Equity_DX_SUPPLY_SI_QTY_DEC,ATEME FP Equity_DX_BROKER_SI_MV_NEW_y,ATEME FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ATEME FP Equity_DX_BROKER_SI_MV_INC_y,ATEME FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATEME FP Equity_DX_BROKER_SI_MV_ADD,ATEME FP Equity_DX_SUPPLY_SI_QTY_ADD,ATEME FP Equity_DX_BROKER_SI_QTY_DEC,ATEME FP Equity_DX_SUPPLY_SI_MV,ATEME FP Equity_DX_BROKER_SI_MV_DEC,ATEME FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATEME FP Equity_DX_UTILIZATION_QUANTITY,ATEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATEME FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATEME FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATEME FP Equity_DX_ACTIVE_UTILIZATION_MV,ATEME FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATEME FP Equity_DX_BROKER_SI_CON_RATIO,ATEME FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATEME FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-11-21,149647.0,1511434.7,1.56,7.56,1.44,1.52,1.0,1511434.7,122070.0,149647.0,1232907.0,,,,,,,,0.05,,1983.0,,,,,,,1064.0,1.24,0.02,100.0,61.93,0.0,0.0,0.0,100.0,37.0,0.3457,44.53,0.7592
2018-11-22,149634.0,1577142.36,1.55,8.04,1.44,1.55,1.0,1577142.36,122070.0,149634.0,1286617.8,,,,,,,,,,,,,,,,,13.0,1.27,0.01,100.0,62.04,0.0,0.0,0.0,100.0,35.91,0.3479,45.64,0.7605
2018-11-23,149634.0,1634003.28,1.55,8.6,1.44,1.61,1.0,1634003.28,122070.0,149634.0,1333004.4,,,,,,,,,,,,,,,,,,1.32,,100.0,62.18,0.0,0.0,0.0,100.0,36.14,0.349,45.6,0.7621
2018-11-26,149634.0,1714805.64,1.55,8.51,1.44,1.68,1.0,1714805.64,124065.0,149634.0,1421784.9,,,4166.0,,,,,0.0,,2171.0,,,,4166.0,,,,1.4,,100.0,63.35,0.0,0.0,0.0,100.0,35.88,0.3494,45.85,0.7641
2018-11-27,147463.0,1799048.6,1.53,8.26,1.42,1.75,1.0,1799048.6,124065.0,147463.0,1513593.0,,,,,,,,,,,,,,,,,2171.0,1.48,0.0,100.0,63.35,0.0,0.0,0.0,100.0,34.68,0.3501,46.8,0.753
2018-11-28,155988.0,1890574.56,1.62,8.49,1.5,1.9,1.0,1890574.56,130590.0,155988.0,1582750.8,,,6525.0,0.03,,6525.0,,,2000.0,,,,0.03,6525.0,0.08,,,1.56,,100.0,66.61,0.0,0.0,0.0,100.0,34.05,0.3113,42.85,0.7957
2018-11-29,157782.0,1883917.08,1.64,9.31,1.52,1.9,1.0,1883917.08,131590.0,157782.0,1571184.6,,,1000.0,0.02,,,,,1894.0,,,,0.02,1000.0,,,100.0,1.58,0.0,100.0,67.01,0.0,0.0,0.0,100.0,34.99,0.3118,42.18,0.8035
2018-11-30,157782.0,1871294.52,1.64,9.14,1.52,1.89,1.0,1871294.52,129856.0,157782.0,1540092.16,,,,,,,,0.03,,1734.0,,,,,,,,1.54,,100.0,65.92,0.0,0.0,0.0,100.0,34.68,0.313,42.59,0.801
2018-12-03,157782.0,1887072.72,1.64,9.21,1.52,1.88,1.0,1887072.72,129856.0,157782.0,1553077.76,,,,,,,,,,,,,,,,,,1.55,,100.0,65.95,0.0,0.0,0.0,100.0,34.58,0.3133,42.69,0.8014
2018-12-04,154606.0,1793429.6,1.61,9.5,1.49,1.85,1.0,1793429.6,129856.0,154606.0,1506329.6,,,,,,,,,,,,,,,,,3176.0,1.52,0.03,100.0,65.95,0.0,0.0,0.0,100.0,33.43,0.3124,43.47,0.7852
2018-12-05,154606.0,1691389.64,1.61,10.29,1.49,1.81,1.0,1691389.64,126680.0,154606.0,1385879.2,,,,,,,,0.09,,3176.0,,,,,,,,1.41,,100.0,63.87,0.0,0.0,0.0,100.0,33.04,0.317,44.35,0.7795
2018-12-06,155606.0,1624526.64,1.62,10.63,1.5,1.66,1.0,1624526.64,126680.0,155606.0,1322539.2,,,,0.01,,,,,1000.0,,,,0.01,,,,,1.34,,100.0,63.91,0.0,0.0,0.0,100.0,34.09,0.3064,42.27,0.785
2018-12-07,153876.0,1609542.96,1.6,10.25,1.48,1.61,1.0,1609542.96,126565.0,153876.0,1323869.9,,,,,,,,0.0,,115.0,,,,,,,1730.0,1.32,0.04,100.0,63.93,0.0,0.0,0.0,100.0,33.44,0.3058,42.66,0.7772
2018-12-10,153876.0,1578767.76,1.6,10.85,1.48,1.6,1.0,1578767.76,126565.0,153876.0,1298556.9,,,,,,,,,,,,,,,,,,1.31,,100.0,63.98,0.0,0.0,0.0,100.0,33.77,0.3041,42.18,0.7779
2018-12-11,153876.0,1658783.28,1.6,10.57,1.48,1.62,1.0,1658783.28,125333.0,153876.0,1351089.74,,,,,,,,0.0,,1232.0,,,,,,,,1.33,,100.0,63.91,0.0,0.0,0.0,100.0,32.62,0.309,43.64,0.7846
2018-12-12,152644.0,1703507.04,1.59,10.51,1.47,1.67,1.0,1703507.04,125333.0,152644.0,1398716.28,,,,,,,,,,,,,,,,,1232.0,1.38,0.0,100.0,63.81,0.0,0.0,0.0,100.0,32.36,0.3079,43.7,0.7772
2018-12-13,152644.0,1785934.8,1.59,10.45,1.47,1.74,1.0,1785934.8,125333.0,152644.0,1466396.1,,,,,,,,,,,,,,,,,,1.44,,100.0,63.91,0.0,0.0,0.0,100.0,32.15,0.3088,43.96,0.7784
2018-12-14,151819.0,1700372.8,1.58,10.2,1.46,1.74,1.0,1700372.8,124508.0,151819.0,1394489.6,,,,,,,,0.05,,825.0,,,,,,,825.0,1.41,0.0,100.0,63.44,0.0,0.0,0.0,100.0,33.28,0.3018,42.25,0.7736
2018-12-17,152419.0,1630883.3,1.58,10.18,1.47,1.67,1.0,1630883.3,124508.0,152419.0,1332235.6,,,,0.0,,,,,600.0,,,,0.0,,,,,1.35,,100.0,63.4,0.0,0.0,0.0,100.0,33.6,0.302,42.03,0.7761
2018-12-18,152419.0,1603447.88,1.58,9.81,1.47,1.62,1.0,1603447.88,124508.0,152419.0,1309824.16,,,,,,,,,,,,,,,,,,1.32,,100.0,63.4,0.0,0.0,0.0,100.0,33.11,0.3039,42.65,0.7761
2018-12-19,153419.0,1580215.7,1.59,10.7,1.48,1.6,1.0,1580215.7,125508.0,153419.0,1292732.4,,,1000.0,0.01,,,,,1000.0,,,,0.01,1000.0,,,,1.3,,100.0,63.8,0.0,0.0,0.0,100.0,32.95,0.3004,42.27,0.7798
2018-12-20,153366.0,1665554.76,1.59,11.13,1.48,1.62,1.0,1665554.76,125508.0,153366.0,1363016.88,,,,,,,,,,,,,,,,,53.0,1.34,0.01,100.0,63.85,0.0,0.0,0.0,100.0,31.73,0.306,43.87,0.7802
2018-12-21,282223.0,2997208.26,2.93,20.32,2.71,3.03,1.0,1628736.3,153708.0,153365.0,1632378.96,,,28200.0,,,,,,,,,,,28200.0,,,1.0,1.65,0.0,100.0,78.03,0.0,0.0,0.0,100.0,29.97,0.2593,31.48,1.4327
2018-12-24,277514.0,2875045.04,2.88,19.37,2.67,2.93,1.0,1525251.0,148114.0,147225.0,1534461.04,,,,,,,,0.06,,5594.0,,,,,,,6140.0,1.57,0.08,100.0,75.03,0.0,0.0,0.0,100.0,30.43,0.2577,30.47,1.4058
2018-12-25,277514.0,2875045.04,2.88,19.68,2.67,2.92,1.0,1525251.0,148114.0,147225.0,1534461.04,,,,,,,,,,,,,,,,,,1.57,,100.0,75.03,0.0,0.0,0.0,100.0,30.21,0.2578,30.57,1.4058
2018-12-26,147225.0,1525251.0,1.53,10.44,1.42,1.53,1.0,1525251.0,143924.0,147225.0,1491052.64,,,,,,,,0.06,,4190.0,,,,,,,,1.51,,100.0,73.05,0.0,0.0,0.0,100.0,29.76,0.3011,44.53,0.7473
2018-12-27,269059.0,2841263.04,2.8,19.08,2.59,2.81,1.0,1509657.6,143924.0,142960.0,1519837.44,,,,,,,,,,,,,,,,,4265.0,1.51,0.04,100.0,73.06,0.0,0.0,0.0,100.0,28.13,0.2569,32.11,1.3657
2018-12-28,143960.0,1560526.4,1.5,10.67,1.38,1.54,1.0,1560526.4,115724.0,143960.0,1254448.16,,,,0.01,,,,0.28,1000.0,28200.0,,,0.01,,,,,1.24,,100.0,58.86,0.0,0.0,0.0,100.0,27.16,0.302,46.09,0.7322
2018-12-31,142138.0,1557832.48,1.48,10.52,1.37,1.55,1.0,1557832.48,113985.0,142138.0,1249275.6,,,,,,,,0.02,,1739.0,,,,,,,1822.0,1.24,0.01,100.0,58.02,0.0,0.0,0.0,100.0,26.58,0.3025,46.45,0.7235
2019-01-01,142138.0,1557832.48,1.48,10.46,1.37,1.55,1.0,1557832.48,113985.0,142138.0,1249275.6,,,,,,,,,,,,,,,,,,1.24,,100.0,58.02,0.0,0.0,0.0,100.0,26.76,0.3016,46.26,0.7235
2019-01-02,141727.0,1544824.3,1.47,10.43,1.36,1.55,1.0,1544824.3,113985.0,141727.0,1242436.5,,,,,,,,,,,,,,,,,411.0,1.24,0.0,100.0,58.12,0.0,0.0,0.0,100.0,26.55,0.2996,46.1,0.7227
2019-01-03,142415.0,1475419.4,1.48,10.17,1.37,1.51,1.0,1475419.4,113985.0,142415.0,1180884.6,,,,0.01,,,,,1000.0,,,,0.01,,,,312.0,1.2,0.01,100.0,58.28,0.0,0.0,0.0,100.0,26.97,0.2928,44.97,0.7281
2019-01-04,142415.0,1483964.3,1.48,10.18,1.37,1.48,1.0,1483964.3,113445.0,142415.0,1182096.9,,,4575.0,,,,,0.05,,5115.0,,,,4575.0,,,,1.18,,100.0,58.41,0.0,0.0,0.0,100.0,26.15,0.2989,46.15,0.7333
2019-01-07,142415.0,1446936.4,1.48,10.53,1.37,1.46,1.0,1446936.4,113445.0,142415.0,1152601.2,,,,,,,,,,,,,,,,,,1.16,,100.0,58.94,0.0,0.0,0.0,100.0,26.61,0.2955,45.5,0.7399
2019-01-08,142415.0,1586503.1,1.48,10.33,1.37,1.52,1.0,1586503.1,112280.0,142415.0,1250799.2,,,,,,,,0.0,,1165.0,,,,,,,,1.21,,100.0,58.82,0.0,0.0,0.0,100.0,24.94,0.3093,47.98,0.746
2019-01-09,141250.0,1624375.0,1.46,9.67,1.36,1.6,1.0,1624375.0,112280.0,141250.0,1291220.0,,,,,,,,,,,,,,,,,1165.0,1.28,0.0,100.0,59.28,0.0,0.0,0.0,100.0,25.21,0.303,47.11,0.7457
2019-01-10,141250.0,1720425.0,1.46,9.35,1.36,1.68,1.0,1720425.0,112280.0,141250.0,1367570.4,,,,,,,,,,,,,,,,,,1.34,,100.0,59.18,0.0,0.0,0.0,100.0,24.82,0.3057,47.61,0.7445
2019-01-11,141250.0,1726075.0,1.47,9.6,1.36,1.72,1.0,1726075.0,112280.0,141250.0,1372061.6,,,,,,,,,,,,,,,,,,1.37,,100.0,59.19,0.0,0.0,0.0,100.0,25.57,0.299,46.45,0.7446
2019-01-14,141250.0,1615900.0,1.47,9.71,1.36,1.67,1.0,1615900.0,112280.0,141250.0,1284483.2,,,,,,,,,,,,,,,,,,1.32,,100.0,59.19,0.0,0.0,0.0,100.0,26.54,0.2912,45.0,0.7446
2019-01-15,141250.0,1711950.0,1.47,9.96,1.36,1.67,1.0,1711950.0,111133.0,141250.0,1346931.96,,,,,,,,0.0,,1147.0,,,,,,,,1.32,,100.0,58.58,0.0,0.0,0.0,100.0,24.82,0.3058,47.62,0.7446
2019-01-16,140103.0,1720464.84,1.45,10.3,1.34,1.71,1.0,1720464.84,110898.0,140103.0,1361827.44,,,,,,,,0.0,,235.0,,,,,,,1147.0,1.36,0.0,100.0,58.49,0.0,0.0,0.0,100.0,24.84,0.3011,47.06,0.7389
2019-01-17,136225.0,1656496.0,1.41,9.86,1.31,1.66,1.0,1656496.0,107255.0,136225.0,1304220.8,,,,,,,,0.05,,3643.0,,,,,,,3878.0,1.31,0.04,100.0,56.58,0.0,0.0,0.0,100.0,23.01,0.3017,47.9,0.7187
2019-01-18,136225.0,1732782.0,1.41,10.1,1.31,1.7,1.0,1732782.0,107255.0,136225.0,1364283.6,,,,,,,,,,,,,,,,,,1.34,,100.0,56.69,0.0,0.0,0.0,100.0,22.29,0.3089,49.03,0.72
2019-01-21,136225.0,1754578.0,1.41,9.64,1.31,1.74,1.0,1754578.0,107255.0,136225.0,1381444.4,,,,,,,,,,,,,,,,,,1.37,,100.0,56.69,0.0,0.0,0.0,100.0,22.83,0.3069,48.6,0.72
2019-01-22,133475.0,1681785.0,1.39,9.41,1.28,1.7,1.0,1681785.0,107255.0,133475.0,1351413.0,,,,0.03,,,,,2000.0,,,,0.03,,,,4750.0,1.36,0.06,100.0,56.64,0.0,0.0,0.0,100.0,25.15,0.3152,48.61,0.7049
2019-01-23,133475.0,1641742.5,1.39,9.58,1.28,1.66,1.0,1641742.5,107255.0,133475.0,1319236.5,,,,,,,,,,,,,,,,,,1.34,,100.0,56.64,0.0,0.0,0.0,100.0,25.18,0.3149,48.56,0.7049
2019-01-24,133475.0,1668437.5,1.39,9.6,1.28,1.66,1.0,1668437.5,107255.0,133475.0,1340687.5,,,,,,,,,,,,,,,,,,1.33,,100.0,56.71,0.0,0.0,0.0,100.0,24.62,0.3205,49.46,0.7058
2019-01-25,132407.0,1726587.28,1.37,9.97,1.27,1.69,1.0,1726587.28,107255.0,132407.0,1398605.2,,,,,,,,,,,,,,,,,1068.0,1.38,0.0,100.0,56.74,0.0,0.0,0.0,100.0,24.38,0.3225,49.79,0.7005
2019-01-28,131788.0,1731694.32,1.37,9.62,1.26,1.73,1.0,1731694.32,107255.0,131788.0,1409330.7,,,,,,,,,,,,,,,,,619.0,1.41,0.0,100.0,56.74,0.0,0.0,0.0,100.0,24.66,0.3171,49.05,0.6972
2019-01-29,131788.0,1731694.32,1.37,9.73,1.26,1.73,1.0,1731694.32,105955.0,131788.0,1392248.7,,,,,,,,0.02,,1300.0,,,,,,,,1.39,,100.0,56.05,0.0,0.0,0.0,100.0,24.76,0.3159,48.87,0.6972
2019-01-30,129488.0,1740318.72,1.34,9.77,1.24,1.72,1.0,1740318.72,105955.0,129488.0,1424035.2,,,,,,,,,,,,,,,,,2300.0,1.41,0.03,100.0,56.07,0.0,0.0,0.0,100.0,24.9,0.33,50.25,0.6852
2019-01-31,129488.0,1748088.0,1.34,9.91,1.24,1.75,1.0,1748088.0,105955.0,129488.0,1430392.5,,,,,,,,,,,,,,,,,,1.43,,100.0,56.11,0.0,0.0,0.0,100.0,25.13,0.3272,49.83,0.6857
2019-02-01,169361.0,2035719.22,1.76,12.89,1.63,2.18,1.0,1532405.76,105955.0,127488.0,1273579.1,,,,,,,,,,,,,,,,,2000.0,1.34,0.03,100.0,55.48,0.0,0.0,0.0,100.0,25.9,0.2434,35.48,0.8868
2019-02-04,167770.0,1925999.6,1.74,10.36,1.61,1.98,1.0,1445297.56,105955.0,125897.0,1216363.4,,,,,,,,,,,,,,,,,1591.0,1.24,0.07,100.0,55.48,0.0,0.0,0.0,100.0,25.43,0.251,37.37,0.8785
2019-02-05,167770.0,1899156.4,1.74,9.98,1.61,1.92,1.0,1425154.04,99430.0,125897.0,1125547.6,,,,,,,,0.07,,6525.0,,,,,,,,1.13,,100.0,49.51,0.0,0.0,0.0,100.0,25.09,0.2535,38.07,0.8354
2019-02-06,173847.0,1887978.42,1.8,10.46,1.67,1.93,1.0,1318099.92,110032.0,121372.0,1194947.52,,,10602.0,0.02,,,,,2000.0,,,,0.02,10602.0,,,6525.0,1.21,0.07,100.0,57.56,0.0,0.0,0.0,100.0,25.08,0.241,36.22,0.9094
2019-02-07,173847.0,1818439.62,1.8,10.66,1.67,1.86,1.0,1269551.12,110032.0,121372.0,1150934.72,,,,,,,,,,,,,,,,,,1.17,,100.0,57.61,0.0,0.0,0.0,100.0,25.04,0.2412,36.3,0.9103
2019-02-08,164184.0,1714080.96,1.7,9.76,1.58,1.72,1.0,1267123.68,100369.0,121372.0,1047852.36,,,,,,,,0.1,,9663.0,,,,,,,,1.05,,100.0,52.51,0.0,0.0,0.0,100.0,26.09,0.2692,39.18,0.859
2019-02-11,164184.0,1799456.64,1.7,9.42,1.58,1.75,1.0,1330237.12,100369.0,121372.0,1100044.24,,,,,,,,,,,,,,,,,,1.08,,100.0,52.51,0.0,0.0,0.0,100.0,25.51,0.2733,40.31,0.859
2019-02-12,169184.0,1901628.16,1.76,9.56,1.62,1.87,1.0,1420421.28,100369.0,126372.0,1128147.56,,,,0.06,,,,,5000.0,,,,0.06,,,,,1.12,,100.0,52.45,0.0,0.0,0.0,100.0,25.04,0.2618,38.63,0.8842
2019-02-13,170184.0,1957116.0,1.77,9.64,1.63,1.93,1.0,1464778.0,100369.0,127372.0,1154243.5,,,,0.02,,,,,1000.0,,,,0.02,,,,,1.14,,100.0,52.27,0.0,0.0,0.0,100.0,24.89,0.2598,38.34,0.8863
2019-02-14,175184.0,1979579.2,1.82,9.97,1.68,2.0,1.0,1495803.6,105369.0,132372.0,1190669.7,,,,0.06,,,,,5000.0,,,,0.06,,,5000.0,,1.2,,100.0,54.78,0.0,0.0,0.0,100.0,24.62,0.2537,36.39,0.9108
2019-02-15,173873.0,1964764.9,1.81,9.71,1.67,1.97,1.0,1480989.3,104621.0,131061.0,1182217.3,,,,,,,,0.01,,748.0,,,,,,,1311.0,1.18,0.02,100.0,54.08,0.0,0.0,0.0,100.0,24.54,0.2547,36.92,0.8988
2019-02-18,173873.0,1989107.12,1.81,9.73,1.67,1.98,1.0,1499337.84,104621.0,131061.0,1196864.24,,,,,,,,,,,,,,,,,,1.19,,100.0,53.98,0.0,0.0,0.0,100.0,24.41,0.2555,37.18,0.8971
2019-02-19,167233.0,1873009.6,1.74,9.53,1.61,1.9,1.0,1467883.2,97981.0,131061.0,1097387.2,,,,,,,,0.07,,6640.0,,,,,,,,1.13,,100.0,50.56,0.0,0.0,0.0,100.0,21.75,0.2551,37.93,0.8629
2019-02-20,169633.0,1848999.7,1.76,10.13,1.63,1.88,1.0,1454724.9,97981.0,133461.0,1067992.9,,,,0.02,,,,,2400.0,,,,0.02,,,,,1.08,,100.0,50.45,0.0,0.0,0.0,100.0,21.54,0.2517,37.33,0.8735
2019-02-21,173633.0,1875236.4,1.8,10.21,1.67,1.89,1.0,1484578.8,97981.0,137461.0,1058194.8,,,,0.04,,,,,4000.0,,,,0.04,,,,,1.06,,100.0,50.38,0.0,0.0,0.0,100.0,20.88,0.2483,36.85,0.8928
2019-02-22,173633.0,1875236.4,1.8,9.95,1.67,1.88,1.0,1484578.8,97981.0,137461.0,1058194.8,,,,,,,,,,,,,,,,,,1.06,,100.0,50.28,0.0,0.0,0.0,100.0,20.81,0.249,37.06,0.891
2019-02-25,173633.0,1882181.72,1.8,10.29,1.67,1.88,1.0,1490077.24,97981.0,137461.0,1062114.04,,,,,,,,,,,,,,,,,,1.06,,100.0,49.27,0.0,0.0,0.0,100.0,20.78,0.2493,37.14,0.8731
2019-02-26,173633.0,1833564.48,1.8,10.28,1.67,1.86,1.0,1451588.16,97981.0,137461.0,1034679.36,,,,,,,,,,,,,,,,,,1.04,,100.0,49.27,0.0,0.0,0.0,100.0,21.03,0.2471,36.48,0.8731
2019-02-27,173808.0,1866697.92,1.8,10.15,1.67,1.85,1.0,1478210.64,97981.0,137636.0,1052315.94,,,,0.0,,,,,175.0,,,,0.0,,,,,1.05,,100.0,49.21,0.0,0.0,0.0,100.0,20.64,0.2498,37.39,0.8728
2019-02-28,173681.0,1875754.8,1.8,10.25,1.67,1.87,1.0,1485097.2,97981.0,137509.0,1058194.8,,,,,,,,,,,,,,,,,127.0,1.06,0.0,100.0,65.15,0.0,0.0,0.0,100.0,20.75,0.2492,37.17,1.1549
2019-03-01,173647.0,1910117.0,1.8,10.13,1.67,1.89,1.0,1512225.0,97981.0,137475.0,1077791.0,,,,,,,,,,,,,,,,,34.0,1.07,0.0,100.0,48.81,0.0,0.0,0.0,100.0,20.65,0.2503,37.46,0.865
2019-03-04,173616.0,1934082.24,1.8,10.48,1.67,1.92,1.0,1531126.16,97981.0,137444.0,1091508.34,,,,,,,,,,,,,,,,,31.0,1.09,0.0,100.0,49.32,0.0,0.0,0.0,100.0,20.7,0.2499,37.33,0.8739
2019-03-05,173616.0,1895886.72,1.8,10.6,1.67,1.92,1.0,1500888.48,97964.0,137444.0,1069766.88,,,,,,,,0.0,,17.0,,,,,,,,1.08,,100.0,49.31,0.0,0.0,0.0,100.0,20.97,0.2475,36.62,0.8738
2019-03-06,173616.0,1895886.72,1.8,10.82,1.67,1.9,1.0,1500888.48,97964.0,137444.0,1069766.88,,,,,,,,,,,,,,,,,,1.07,,100.0,49.39,0.0,0.0,0.0,100.0,20.81,0.249,37.06,0.8753
2019-03-07,173616.0,1850746.56,1.8,10.98,1.67,1.88,1.0,1465153.04,97964.0,137444.0,1044296.24,,,,,,,,,,,,,,,,,,1.05,,100.0,49.47,0.0,0.0,0.0,100.0,21.0,0.2471,36.52,0.8767
2019-03-08,173616.0,1847274.24,1.8,10.92,1.67,1.85,1.0,1462404.16,97964.0,137444.0,1042336.96,,,,,,,,,,,,,,,,,,1.04,,100.0,49.63,0.0,0.0,0.0,100.0,20.82,0.2489,37.02,0.8795
2019-03-11,174616.0,1868391.2,1.81,11.2,1.68,1.87,1.0,1481350.8,98964.0,138444.0,1058914.8,,,1000.0,0.01,,,,,1000.0,,,,0.01,1000.0,,,,1.06,,100.0,50.19,0.0,0.0,0.0,100.0,20.83,0.2465,36.88,0.8856
2019-03-12,174616.0,1868391.2,1.81,11.02,1.68,1.87,1.0,1481350.8,98107.0,138444.0,1049744.9,,,,,,,,0.01,,857.0,,,,,,,,1.05,,100.0,49.77,0.0,0.0,0.0,100.0,20.69,0.2463,36.85,0.8859
2019-03-13,173759.0,1876597.2,1.8,11.03,1.67,1.87,1.0,1485939.6,98071.0,137587.0,1059166.8,,,,,,,,0.0,,36.0,,,,,,,857.0,1.06,0.01,100.0,49.79,0.0,0.0,0.0,100.0,20.72,0.2494,37.24,0.8822
2019-03-14,173723.0,1910953.0,1.8,10.97,1.67,1.89,1.0,1513061.0,98071.0,137551.0,1078781.0,,,,,,,,,,,,,,,,,36.0,1.07,0.0,100.0,49.82,0.0,0.0,0.0,100.0,20.64,0.2501,37.44,0.8825
2019-03-15,173723.0,1921376.38,1.8,10.96,1.67,1.92,1.0,1521314.06,98071.0,137551.0,1084665.26,,,,,,,,,,,,,,,,,,1.08,,100.0,49.77,0.0,0.0,0.0,100.0,20.75,0.2492,37.16,0.8815
2019-03-18,169280.0,1824838.4,1.76,13.44,1.62,1.85,1.0,1434904.24,93628.0,133108.0,1009309.84,,,,,,,,0.05,,4443.0,,,,,,,4443.0,1.02,0.05,100.0,48.6,0.0,0.0,0.0,100.0,21.57,0.2496,37.44,0.8786
2019-03-19,169780.0,1833624.0,1.76,13.9,1.63,1.83,1.0,1442966.4,93628.0,133608.0,1011182.4,,,,0.0,,,,,500.0,,,,0.0,,,,,1.01,,100.0,48.57,0.0,0.0,0.0,100.0,21.26,0.2514,37.93,0.8807
2019-03-20,169780.0,1833624.0,1.76,13.69,1.63,1.84,1.0,1442966.4,93628.0,133608.0,1011182.4,,,,,,,,,,,,,,,,,,1.01,,100.0,47.37,0.0,0.0,0.0,100.0,21.29,0.2513,37.9,0.8591
2019-03-21,169780.0,1782690.0,1.76,13.96,1.63,1.81,1.0,1402884.0,93607.0,133608.0,982873.5,,,,,,,,0.02,,21.0,,,,,,,,0.99,,100.0,47.45,0.0,0.0,0.0,100.0,21.53,0.249,37.27,0.8606
2019-03-22,169759.0,1779074.32,1.76,13.89,1.63,1.78,1.0,1399991.76,93607.0,133587.0,981001.36,,,,,,,,,,,,,,,,,21.0,0.98,0.0,100.0,47.43,0.0,0.0,0.0,100.0,21.3,0.2511,37.85,0.8602
2019-03-25,169759.0,1772283.96,1.76,14.36,1.63,1.78,1.0,1394648.28,93607.0,133587.0,977257.08,,,,,,,,,,,,,,,,,,0.98,,100.0,47.43,0.0,0.0,0.0,100.0,21.32,0.251,37.82,0.8602
2019-03-26,169759.0,1762098.42,1.76,15.02,1.63,1.77,1.0,1386633.06,93607.0,133587.0,971640.66,,,,,,,,,,,,,,,,,,0.97,,100.0,47.43,0.0,0.0,0.0,100.0,21.33,0.2508,37.77,0.8602
2019-03-27,169750.0,1765400.0,1.76,14.64,1.63,1.77,1.0,1389211.2,93598.0,133578.0,973419.2,,,,,,,,0.0,,9.0,,,,,,,9.0,0.97,0.0,100.0,47.45,0.0,0.0,0.0,100.0,21.26,0.2514,37.94,0.8605
2019-03-28,169750.0,1772190.0,1.76,14.73,1.63,1.77,1.0,1394554.32,93598.0,133578.0,977163.12,,,,,,,,,,,,,,,,,,0.98,,100.0,47.41,0.0,0.0,0.0,100.0,21.25,0.2516,37.99,0.8599
2019-03-29,169750.0,1812930.0,1.76,14.57,1.63,1.79,1.0,1426613.04,93598.0,133578.0,999626.64,,,,,,,,,,,,,,,,,,0.99,,100.0,47.19,0.0,0.0,0.0,100.0,21.08,0.2532,38.41,0.8558
2019-04-01,169750.0,1795955.0,1.76,13.4,1.63,1.81,1.0,1413255.24,93598.0,133578.0,990266.84,,,,,,,,,,,,,,,,,,0.99,,100.0,47.19,0.0,0.0,0.0,100.0,21.37,0.2507,37.7,0.8558
2019-04-02,166623.0,1782866.1,1.73,12.41,1.6,1.77,1.0,1395825.7,93598.0,130451.0,1001498.6,,,,,,,,,,,,,,,,,3127.0,1.0,0.04,100.0,45.58,0.0,0.0,0.0,100.0,21.58,0.2611,38.86,0.8115
2019-04-03,166623.0,1779533.64,1.73,11.59,1.6,1.78,1.0,1393216.68,93598.0,130451.0,999626.64,,,,,,,,,,,,,,,,,,1.0,,100.0,46.29,0.0,0.0,0.0,100.0,21.7,0.2601,38.57,0.824
2019-04-04,166623.0,1786198.56,1.73,12.07,1.6,1.78,1.0,1398434.72,93438.0,130451.0,1001655.36,,,,,,,,0.0,,160.0,,,,,,,,1.0,,100.0,46.02,0.0,0.0,0.0,100.0,21.65,0.2605,38.69,0.8206
