,WAT FP Equity_DX_SI_QTY,WAT FP Equity_DX_SHORT_INTEREST_VALUE,WAT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,WAT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,WAT FP Equity_DX_SI_MV,WAT FP Equity_DX_DSS,WAT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,WAT FP Equity_DX_SUPPLY_SI_QTY,WAT FP Equity_DX_BROKER_SI_QTY,WAT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,WAT FP Equity_DX_BROKER_SI_MV_NEW_x,WAT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,WAT FP Equity_DX_SUPPLY_SI_QTY_INC_x,WAT FP Equity_DX_BROKER_SI_MV_INC_x,WAT FP Equity_DX_SUPPLY_SI_MV_NEW,WAT FP Equity_DX_BROKER_SI_QTY_ADD,WAT FP Equity_DX_BROKER_SI_QTY_NEW,WAT FP Equity_DX_SUPPLY_SI_MV_DEC,WAT FP Equity_DX_BROKER_SI_QTY_INC,WAT FP Equity_DX_SUPPLY_SI_QTY_DEC,WAT FP Equity_DX_BROKER_SI_MV_NEW_y,WAT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,WAT FP Equity_DX_BROKER_SI_MV_INC_y,WAT FP Equity_DX_SUPPLY_SI_QTY_INC_y,WAT FP Equity_DX_BROKER_SI_MV_ADD,WAT FP Equity_DX_SUPPLY_SI_QTY_ADD,WAT FP Equity_DX_BROKER_SI_QTY_DEC,WAT FP Equity_DX_SUPPLY_SI_MV,WAT FP Equity_DX_BROKER_SI_MV_DEC,WAT FP Equity_DX_SUPPLY_SI_MV_RMV,WAT FP Equity_DX_BROKER_SI_MV_RMV,WAT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,WAT FP Equity_DX_UTILIZATION_QUANTITY,WAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,WAT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,WAT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,WAT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,WAT FP Equity_DX_ACTIVE_UTILIZATION_MV,WAT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,WAT FP Equity_DX_BROKER_SI_CON_RATIO,WAT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,WAT FP Equity_DX_DEMAND_SUPPLY_RATIO
2009-09-22,1000.0,11375.36,0.1,0.03,0.01,0.0,11375.36,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0749
2009-09-23,1000.0,11358.6,0.1,0.03,0.01,0.0,11358.6,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0749
2009-09-24,1000.0,11232.86,0.1,0.03,0.01,0.0,11232.86,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0749
2009-09-25,1000.0,11258.0,0.11,0.03,0.01,0.0,11258.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0749
2009-09-28,1000.0,11392.13,0.11,0.03,0.01,0.0,11392.13,0.0,1000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0749
2009-09-29,3535.0,40419.33,0.4,0.09,0.05,0.0,40419.33,0.0,3535.0,0.0,,,,0.03,,,,,2535.0,,,,0.03,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2648
2009-09-30,3550.0,40561.09,0.4,0.09,0.05,0.0,40561.09,0.0,3550.0,0.0,,,,0.0,,,,,15.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2659
2009-10-01,3450.0,39042.55,0.39,0.09,0.05,0.0,39042.55,0.0,3450.0,0.0,,,,,,,,,,,,,,,,,100.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2584
2009-10-02,3450.0,38232.78,0.39,0.09,0.05,0.0,38232.78,0.0,3450.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2584
2009-10-05,3435.0,38325.71,0.38,0.09,0.05,0.0,38325.71,0.0,3435.0,0.0,,,,,,,,,,,,,,,,,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2573
2009-10-06,3435.0,38671.24,0.38,0.09,0.05,0.0,38671.24,0.0,3435.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2573
2009-10-07,3435.0,38440.88,0.37,0.09,0.05,0.0,38440.88,0.0,3435.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2573
2009-10-08,2141.0,24139.28,0.23,0.06,0.03,0.0,24139.28,0.0,2141.0,0.0,,,,,,,,,,,,,,,,,1294.0,0.0,0.02,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1604
2009-10-09,2141.0,24103.39,0.25,0.06,0.03,0.0,24103.39,0.0,2141.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1604
2009-10-12,2141.0,24193.12,0.29,0.06,0.03,0.0,24193.12,0.0,2141.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1604
2009-10-13,2141.0,23959.81,0.29,0.06,0.03,0.0,23959.81,0.0,2141.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.1604
2009-10-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2141.0,0.0,0.03,,,0.0,0.0,13350.0,150070.52,,0.18,0.0,,0.0,,0.0
2009-10-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,149958.62,,0.18,0.0,,0.0,,0.0
2009-10-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,149399.07,,0.18,0.0,,0.0,,0.0
2009-10-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,151301.53,,0.18,0.0,,0.0,,0.0
2009-10-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,149734.8,,0.18,0.0,,0.0,,0.0
2009-10-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,150630.07,,0.18,0.0,,0.0,,0.0
2009-10-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,148951.43,,0.18,0.0,,0.0,,0.0
2009-10-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,147048.97,,0.18,0.0,,0.0,,0.0
2009-10-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,148056.16,,0.18,0.0,,0.0,,0.0
2009-10-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,148168.06,,0.18,0.0,,0.0,,0.0
2009-10-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,146713.24,,0.18,0.0,,0.0,,0.0
2009-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,148727.61,,0.18,0.0,,0.0,,0.0
2009-10-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,148056.16,,0.18,0.0,,0.0,,0.0
2009-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,147720.43,,0.18,0.0,,0.0,,0.0
2009-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,147720.43,,0.18,0.0,,0.0,,0.0
2009-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,148951.43,,0.18,0.0,,0.0,,0.0
2009-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,150070.52,,0.18,0.0,,0.0,,0.0
2009-11-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,149510.98,,0.18,0.0,,0.0,,0.0
2009-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,151077.71,,0.18,0.0,,0.0,,0.0
2009-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,151861.08,,0.18,0.0,,0.0,,0.0
2009-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,151861.08,,0.18,0.0,,0.0,,0.0
2009-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,152756.35,,0.18,0.0,,0.0,,0.0
2009-11-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,154434.99,,0.18,0.0,,0.0,,0.0
2009-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,155218.36,,0.18,0.0,,0.0,,0.0
2009-11-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,156113.63,,0.19,0.0,,0.0,,0.0
2009-11-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,155218.36,,0.19,0.0,,0.0,,0.0
2009-11-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,153651.63,,0.19,0.0,,0.0,,0.0
2009-11-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,153203.99,,0.18,0.0,,0.0,,0.0
2009-11-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,154434.99,,0.18,0.0,,0.0,,0.0
2009-11-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,153875.45,,0.18,0.0,,0.0,,0.0
2009-11-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,154211.17,,0.18,0.0,,0.0,,0.0
2009-11-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,152868.26,,0.18,0.0,,0.0,,0.0
2009-11-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,154323.08,,0.18,0.0,,0.0,,0.0
2009-11-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,152644.44,,0.18,0.0,,0.0,,0.0
2009-12-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,155554.09,,0.18,0.0,,0.0,,0.0
2009-12-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,157120.82,,0.19,0.0,,0.0,,0.0
2009-12-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,157232.73,,0.19,0.0,,0.0,,0.0
2009-12-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,159806.64,,0.19,0.0,,0.0,,0.0
2009-12-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,160142.37,,0.19,0.0,,0.0,,0.0
2009-12-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,158799.46,,0.19,0.0,,0.0,,0.0
2009-12-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,157344.64,,0.19,0.0,,0.0,,0.0
2009-12-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,158687.55,,0.19,0.0,,0.0,,0.0
2009-12-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,160254.28,,0.19,0.0,,0.0,,0.0
2009-12-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,161149.56,,0.19,0.0,,0.0,,0.0
2009-12-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,163611.56,,0.19,0.0,,0.0,,0.0
2009-12-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,163947.29,,0.2,0.0,,0.0,,0.0
2009-12-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,163387.75,,0.2,0.0,,0.0,,0.0
2009-12-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,162716.29,,0.19,0.0,,0.0,,0.0
2009-12-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,165066.39,,0.19,0.0,,0.0,,0.0
2009-12-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,164394.93,,0.2,0.0,,0.0,,0.0
2009-12-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,165178.3,,0.2,0.0,,0.0,,0.0
2009-12-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,165178.3,,0.2,0.0,,0.0,,0.0
2009-12-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,165178.3,,0.2,0.0,,0.0,,0.0
2009-12-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,165849.75,,0.2,0.0,,0.0,,0.0
2009-12-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,166185.48,,0.2,0.0,,0.0,,0.0
2009-12-30,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,13350.0,166185.48,,0.2,0.0,,0.0,,0.0
2009-12-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14618.0,181969.99,,0.22,0.0,,0.0,,0.0
2010-01-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,14618.0,181969.99,,0.22,0.0,,0.0,,0.0
2010-01-04,10000.0,125321.78,1.79,0.28,0.13,1.0,0.0,10000.0,0.0,125321.78,,,,,,,,,,,,,,,,10000.0,,0.13,,,,100.0,74.91,0.0,0.0,,0.0,100.0,,0.0,,0.7491
2010-01-05,20000.0,251481.83,2.83,0.57,0.3,1.0,125740.92,10000.0,10000.0,125740.92,,,,,,10000.0,,,,,,,,,0.15,,,0.15,,,,100.0,74.91,0.0,0.0,,0.0,100.0,,1.0,100.0,1.4981
2010-01-06,190000.0,2384299.23,26.06,5.4,2.85,4.0,2258809.8,10000.0,180000.0,125489.43,,,,2.55,,,,,170000.0,,,,2.55,,,,,0.15,,,,100.0,74.91,0.0,0.0,,0.0,100.0,,1.0,100.0,14.2322
2010-01-07,190000.0,2384299.23,25.83,5.04,2.84,4.0,2258809.8,10000.0,180000.0,125489.43,,,,,,,,,,,,,,,,,,0.15,,,,100.0,74.91,0.0,0.0,,0.0,100.0,,1.0,100.0,14.2322
2010-01-08,190000.0,2412968.16,26.33,5.04,2.84,4.0,2285969.84,10000.0,180000.0,126998.32,,,,,,,,,,,,,,,,,,0.15,,,,100.0,74.91,0.0,0.0,,0.0,100.0,,1.0,100.0,14.2322
2010-01-11,190000.0,2401819.14,22.9,5.04,2.88,4.0,2275407.6,10000.0,180000.0,126411.53,,,,,,,,,,,,,,,,,,0.15,,,,100.0,74.91,0.0,0.0,,0.0,100.0,,1.0,100.0,14.2322
2010-01-12,180000.0,2258809.8,21.61,4.77,2.71,4.0,2258809.8,0.0,180000.0,0.0,,,,,,,,0.15,,10000.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,13.7667
2010-01-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,180000.0,0.0,2.71,,,0.0,0.0,12700.0,159690.96,,0.19,0.0,,0.0,,0.0
2010-01-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12700.0,161287.87,,0.19,0.0,,0.0,,0.0
2010-01-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12700.0,159158.66,,0.19,0.0,,0.0,,0.0
2010-01-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,12700.0,160010.34,,0.19,0.0,,0.0,,0.0
2010-01-19,50000.0,638344.71,5.46,1.33,0.75,2.0,638344.71,0.0,50000.0,0.0,,,,,,50000.0,,,,,,,,,0.75,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.937
2010-01-20,50000.0,640440.39,5.29,1.33,0.76,2.0,640440.39,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.937
2010-01-21,50000.0,637925.58,5.69,1.33,0.76,2.0,637925.58,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.937
2010-01-22,50000.0,625770.62,5.8,1.33,0.76,2.0,625770.62,0.0,50000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.937
2010-01-25,40237.0,503245.35,4.17,1.07,0.6,1.0,503245.35,0.0,40237.0,0.0,,,,,,,,,,,,,,,,,9763.0,0.0,0.16,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.1683
2010-01-26,40237.0,504257.24,4.2,1.07,0.6,1.0,504257.24,0.0,40237.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,3.1683
2010-01-27,7576.0,94308.7,0.79,0.2,0.11,0.0,94308.7,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,32661.0,0.0,0.49,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5965
2010-01-28,7576.0,93292.58,0.79,0.2,0.11,0.0,93292.58,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5965
2010-01-29,7576.0,94626.24,0.79,0.23,0.11,0.0,94626.24,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5965
2010-02-01,7576.0,95642.36,0.79,0.23,0.11,0.0,95642.36,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.5965
2010-02-02,7576.0,95261.32,0.81,0.23,0.11,0.0,95261.32,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7576
2010-02-03,7576.0,94372.21,0.69,0.23,0.11,0.0,94372.21,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7576
2010-02-04,7576.0,93038.55,0.68,0.23,0.11,0.0,93038.55,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7576
2010-02-05,7576.0,92022.43,0.68,0.23,0.11,0.0,92022.43,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7576
2010-02-08,7576.0,92085.94,0.65,0.23,0.11,0.0,92085.94,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7576
2010-02-09,7576.0,91387.36,0.64,0.23,0.11,0.0,91387.36,0.0,7576.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.7576
2010-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,7576.0,0.0,0.11,,,0.0,0.0,10000.0,122220.17,,0.14,0.0,,0.0,,0.0
2010-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,122387.82,,0.15,0.0,,0.0,,0.0
2010-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,122471.65,,0.15,0.0,,0.0,,0.0
2010-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,123477.58,,0.15,0.0,,0.0,,0.0
2010-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,123309.92,,0.15,0.0,,0.0,,0.0
2010-02-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,124986.47,,0.15,0.0,,0.0,,0.0
2010-02-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,125154.12,,0.15,0.0,,0.0,,0.0
2010-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,125657.09,,0.15,0.0,,0.0,,0.0
2010-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,10000.0,125824.74,,0.15,0.0,,0.0,,0.0
2010-02-23,92.0,1156.05,0.01,0.0,0.0,0.0,1156.05,0.0,92.0,0.0,,,,,,92.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0092
2010-02-24,92.0,1148.33,0.01,0.0,0.0,0.0,1148.33,0.0,92.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0092
2010-02-25,92.0,1138.31,0.01,0.0,0.0,0.0,1138.31,0.0,92.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0092
2010-02-26,1030.0,12649.12,0.14,0.03,0.02,0.0,0.0,1030.0,0.0,12649.12,,,,,,,,,,,,,,,,1030.0,92.0,0.02,0.0,,,100.0,10.3,0.0,0.0,,0.0,100.0,,1.0,100.0,0.103
2010-03-01,19030.0,239444.48,2.49,0.58,0.28,1.0,239444.48,1030.0,19030.0,12959.95,,,,,,19030.0,,,,,,,,,0.28,,,0.02,,,,100.0,10.3,0.0,0.0,,0.0,100.0,5.41,0.8976,94.59,1.903
2010-03-02,24060.0,302936.02,3.13,0.74,0.36,1.0,302936.02,1030.0,24060.0,12968.58,,,,0.06,,1030.0,,,4000.0,,,,0.06,,0.02,,,0.02,,,,100.0,10.3,0.0,0.0,,0.0,100.0,20.87,0.6059,74.87,2.406
