,MUSRI FP Equity_DX_SI_QTY,MUSRI FP Equity_DX_SHORT_INTEREST_VALUE,MUSRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MUSRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MUSRI FP Equity_DX_SI_MV,MUSRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MUSRI FP Equity_DX_SUPPLY_SI_QTY,MUSRI FP Equity_DX_BROKER_SI_QTY,MUSRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MUSRI FP Equity_DX_SUPPLY_SI_MV_DEC,MUSRI FP Equity_DX_SUPPLY_SI_QTY_DEC,MUSRI FP Equity_DX_SUPPLY_SI_QTY_ADD,MUSRI FP Equity_DX_SUPPLY_SI_MV,MUSRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MUSRI FP Equity_DX_UTILIZATION_QUANTITY,MUSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MUSRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MUSRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MUSRI FP Equity_DX_ACTIVE_UTILIZATION_MV,MUSRI FP Equity_DX_BROKER_SI_CON_RATIO,MUSRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MUSRI FP Equity_DX_DEMAND_SUPPLY_RATIO
2020-12-21,19.0,199.82,0.0,0.0,0.0,0.0,19.0,0.0,199.82,,,,0.0,0.0,0.0,2634456.0,27706046.86,27.74,0.0,1.0,100.0,0.0
2020-12-22,19.0,202.68,0.0,0.0,0.0,0.0,19.0,0.0,202.68,,,,0.0,0.0,0.0,2634456.0,28103059.38,28.09,0.0,1.0,100.0,0.0
2020-12-23,19.0,203.98,0.0,0.0,0.0,0.0,19.0,0.0,203.98,,,,0.0,0.0,0.0,2634456.0,28283519.62,28.27,0.0,1.0,100.0,0.0
2020-12-24,19.0,204.48,0.0,0.0,0.0,0.0,19.0,0.0,204.48,,,,0.0,0.0,0.0,2634456.0,28352542.36,28.38,0.0,1.0,100.0,0.0
2020-12-25,19.0,204.48,0.0,0.0,0.0,0.0,19.0,0.0,204.48,,,,0.0,0.0,0.0,2634456.0,28352542.36,28.33,0.0,1.0,100.0,0.0
2020-12-28,19.0,206.76,0.0,0.0,0.0,0.0,19.0,0.0,206.76,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.88,1.0,100.0,0.0
2020-12-29,19.0,207.26,0.0,0.0,0.0,0.0,19.0,0.0,207.26,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.04,1.0,100.0,0.0
2020-12-30,19.0,207.29,0.0,0.0,0.0,0.0,19.0,0.0,207.29,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.55,1.0,100.0,0.0
2020-12-31,19.0,205.71,0.0,0.0,0.0,0.0,19.0,0.0,205.71,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.61,1.0,100.0,0.0
2021-01-01,19.0,205.71,0.0,0.0,0.0,0.0,19.0,0.0,205.71,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.56,1.0,100.0,0.0
2021-01-04,19.0,207.58,0.0,0.0,0.0,0.0,19.0,0.0,207.58,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.67,1.0,100.0,0.0
2021-01-05,19.0,206.03,0.0,0.0,0.0,0.0,19.0,0.0,206.03,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.96,1.0,100.0,0.0
2021-01-06,19.0,209.69,0.0,0.0,0.0,0.0,19.0,0.0,209.69,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.97,1.0,100.0,0.0
2021-01-07,19.0,210.38,0.0,0.0,0.0,0.0,19.0,0.0,210.38,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.19,1.0,100.0,0.0
2021-01-08,19.0,211.44,0.0,0.0,0.0,0.0,19.0,0.0,211.44,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.27,1.0,100.0,0.0
2021-01-11,19.0,209.93,0.0,0.0,0.0,0.0,19.0,0.0,209.93,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.43,1.0,100.0,0.0
2021-01-12,19.0,209.46,0.0,0.0,0.0,0.0,19.0,0.0,209.46,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.55,1.0,100.0,0.0
2021-01-13,19.0,209.53,0.0,0.0,0.0,0.0,19.0,0.0,209.53,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.44,1.0,100.0,0.0
2021-01-14,19.0,210.13,0.0,0.0,0.0,0.0,19.0,0.0,210.13,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.33,1.0,100.0,0.0
2021-01-15,19.0,208.29,0.0,0.0,0.0,0.0,19.0,0.0,208.29,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.57,1.0,100.0,0.0
2021-01-18,19.0,208.3,0.0,0.0,0.0,0.0,19.0,0.0,208.3,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.56,1.0,100.0,0.0
2021-01-19,19.0,207.96,0.0,0.0,0.0,0.0,19.0,0.0,207.96,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.51,1.0,100.0,0.0
2021-01-20,19.0,209.06,0.0,0.0,0.0,0.0,19.0,0.0,209.06,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.68,1.0,100.0,0.0
2021-01-21,19.0,209.23,0.0,0.0,0.0,0.0,19.0,0.0,209.23,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.68,1.0,100.0,0.0
2021-01-22,19.0,208.81,0.0,0.0,0.0,0.0,19.0,0.0,208.81,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.93,1.0,100.0,0.0
2021-01-25,19.0,206.99,0.0,0.0,0.0,0.0,19.0,0.0,206.99,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.88,1.0,100.0,0.0
2021-01-26,19.0,208.94,0.0,0.0,0.0,0.0,19.0,0.0,208.94,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.46,1.0,100.0,0.0
2021-01-27,19.0,206.53,0.0,0.0,0.0,0.0,19.0,0.0,206.53,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.42,1.0,100.0,0.0
2021-01-28,19.0,207.4,0.0,0.0,0.0,0.0,19.0,0.0,207.4,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.59,1.0,100.0,0.0
2021-01-29,19.0,203.97,0.0,0.0,0.0,0.0,19.0,0.0,203.97,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.34,1.0,100.0,0.0
2021-02-01,19.0,207.23,0.0,0.0,0.0,0.0,19.0,0.0,207.23,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.34,1.0,100.0,0.0
2021-02-02,19.0,210.6,0.0,0.0,0.0,0.0,19.0,0.0,210.6,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.79,1.0,100.0,0.0
2021-02-03,19.0,210.98,0.0,0.0,0.0,0.0,19.0,0.0,210.98,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.07,1.0,100.0,0.0
2021-02-04,19.0,212.72,0.0,0.0,0.0,0.0,19.0,0.0,212.72,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.1,1.0,100.0,0.0
2021-02-05,19.0,212.5,0.0,0.0,0.0,0.0,19.0,0.0,212.5,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.21,1.0,100.0,0.0
2021-02-08,19.0,213.22,0.0,0.0,0.0,0.0,19.0,0.0,213.22,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.55,1.0,100.0,0.0
2021-02-09,19.0,213.29,0.0,0.0,0.0,0.0,19.0,0.0,213.29,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.53,1.0,100.0,0.0
2021-02-10,19.0,212.88,0.0,0.0,0.0,0.0,19.0,0.0,212.88,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.29,1.0,100.0,0.0
2021-02-11,19.0,213.37,0.0,0.0,0.0,0.0,19.0,0.0,213.37,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.67,1.0,100.0,0.0
2021-02-12,19.0,215.16,0.0,0.0,0.0,0.0,19.0,0.0,215.16,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.21,1.0,100.0,0.0
2021-02-15,19.0,216.52,0.0,0.0,0.0,0.0,19.0,0.0,216.52,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.48,1.0,100.0,0.0
2021-02-16,19.0,216.43,0.0,0.0,0.0,0.0,19.0,0.0,216.43,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.26,1.0,100.0,0.0
2021-02-17,19.0,213.97,0.0,0.0,0.0,0.0,19.0,0.0,213.97,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.93,1.0,100.0,0.0
2021-02-18,19.0,212.38,0.0,0.0,0.0,0.0,19.0,0.0,212.38,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.85,1.0,100.0,0.0
2021-02-19,19.0,213.58,0.0,0.0,0.0,0.0,19.0,0.0,213.58,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.39,1.0,100.0,0.0
2021-02-22,19.0,212.38,0.0,0.0,0.0,0.0,19.0,0.0,212.38,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.81,1.0,100.0,0.0
2021-02-23,19.0,211.74,0.0,0.0,0.0,0.0,19.0,0.0,211.74,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.18,1.0,100.0,0.0
2021-02-24,19.0,211.91,0.0,0.0,0.0,0.0,19.0,0.0,211.91,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.22,1.0,100.0,0.0
2021-02-25,19.0,212.61,0.0,0.0,0.0,0.0,19.0,0.0,212.61,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.39,1.0,100.0,0.0
2021-02-26,19.0,209.48,0.0,0.0,0.0,0.0,19.0,0.0,209.48,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.87,1.0,100.0,0.0
2021-03-01,19.0,212.88,0.0,0.0,0.0,0.0,19.0,0.0,212.88,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.15,1.0,100.0,0.0
2021-03-02,19.0,213.3,0.0,0.0,0.0,0.0,19.0,0.0,213.3,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.43,1.0,100.0,0.0
2021-03-03,19.0,212.96,0.0,0.0,0.0,0.0,19.0,0.0,212.96,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.07,1.0,100.0,0.0
2021-03-04,19.0,212.6,0.0,0.0,0.0,0.0,19.0,0.0,212.6,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.55,1.0,100.0,0.0
2021-03-05,19.0,210.82,0.0,0.0,0.0,0.0,19.0,0.0,210.82,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.8,1.0,100.0,0.0
2021-03-08,19.0,215.62,0.0,0.0,0.0,0.0,19.0,0.0,215.62,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.47,1.0,100.0,0.0
2021-03-09,19.0,217.06,0.0,0.0,0.0,0.0,19.0,0.0,217.06,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0
2021-03-10,19.0,218.33,0.0,0.0,0.0,0.0,19.0,0.0,218.33,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.51,1.0,100.0,0.0
2021-03-11,19.0,219.41,0.0,0.0,0.0,0.0,19.0,0.0,219.41,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.99,1.0,100.0,0.0
2021-03-12,19.0,218.94,0.0,0.0,0.0,0.0,19.0,0.0,218.94,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.04,1.0,100.0,0.0
2021-03-15,19.0,219.03,0.0,0.0,0.0,0.0,19.0,0.0,219.03,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.05,1.0,100.0,0.0
2021-03-16,19.0,219.68,0.0,0.0,0.0,0.0,19.0,0.0,219.68,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.15,1.0,100.0,0.0
2021-03-17,19.0,219.18,0.0,0.0,0.0,0.0,19.0,0.0,219.18,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.03,1.0,100.0,0.0
2021-03-18,19.0,220.72,0.0,0.0,0.0,0.0,19.0,0.0,220.72,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.49,1.0,100.0,0.0
2021-03-19,19.0,219.15,0.0,0.0,0.0,0.0,19.0,0.0,219.15,,,,0.0,0.0,0.0,3729590.0,43017091.06,43.02,0.0,1.0,100.0,0.0
2021-03-22,19.0,218.82,0.0,0.0,0.0,0.0,19.0,0.0,218.82,,,,0.0,0.0,0.0,3729590.0,42953688.03,42.92,0.0,1.0,100.0,0.0
2021-03-23,19.0,219.15,0.0,0.0,0.0,0.0,19.0,0.0,219.15,,,,0.0,0.0,0.0,3729590.0,43017091.06,43.0,0.0,1.0,100.0,0.0
2021-03-24,19.0,219.17,0.0,0.0,0.0,0.0,19.0,0.0,219.17,,,,0.0,0.0,0.0,3729590.0,43020820.65,42.97,0.0,1.0,100.0,0.0
2021-03-25,19.0,219.83,0.0,0.0,0.0,0.0,19.0,0.0,219.83,,,,0.0,0.0,0.0,3729590.0,43151356.3,43.11,0.0,1.0,100.0,0.0
2021-03-26,19.0,220.74,0.0,0.0,0.0,0.0,19.0,0.0,220.74,,,,0.0,0.0,0.0,3729590.0,43330376.62,43.34,0.0,1.0,100.0,0.0
2021-03-29,19.0,222.17,0.0,0.0,0.0,0.0,19.0,0.0,222.17,,,,0.0,0.0,0.0,3729590.0,43610095.87,43.32,0.0,1.0,100.0,0.0
2021-03-30,19.0,224.05,0.0,0.0,0.0,0.0,19.0,0.0,224.05,,,,0.0,0.0,0.0,3729590.0,43979325.28,43.98,0.0,1.0,100.0,0.0
2021-03-31,19.0,222.87,0.0,0.0,0.0,0.0,19.0,0.0,222.87,,,,0.0,0.0,0.0,3729590.0,43748090.7,43.68,0.0,1.0,100.0,0.0
2021-04-01,19.0,224.54,0.0,0.0,0.0,0.0,19.0,0.0,224.54,,,,0.0,0.0,0.0,3729590.0,44076294.62,44.09,0.0,1.0,100.0,0.0
2021-04-02,19.0,224.54,0.0,0.0,0.0,0.0,19.0,0.0,224.54,,,,0.0,0.0,0.0,3729590.0,44076294.62,44.1,0.0,1.0,100.0,0.0
2021-04-05,19.0,224.54,0.0,0.0,0.0,0.0,19.0,0.0,224.54,,,,0.0,0.0,0.0,3729590.0,44076294.62,44.06,0.0,1.0,100.0,0.0
2021-04-06,19.0,225.3,0.0,0.0,0.0,0.0,19.0,0.0,225.3,,,,0.0,0.0,0.0,3729590.0,44225478.22,44.31,0.0,1.0,100.0,0.0
2021-04-07,19.0,225.44,0.0,0.0,0.0,0.0,19.0,0.0,225.44,,,,0.0,0.0,0.0,3729590.0,44251585.35,44.2,0.0,1.0,100.0,0.0
2021-04-08,19.0,227.1,0.0,0.0,0.0,0.0,19.0,0.0,227.1,,,,0.0,0.0,0.0,3504373.0,41886018.28,41.87,0.0,1.0,100.0,0.0
2021-04-09,19.0,227.49,0.0,0.0,0.0,0.0,19.0,0.0,227.49,,,,0.0,0.0,0.0,3504373.0,41957857.93,41.97,0.0,1.0,100.0,0.0
2021-04-12,19.0,226.78,0.0,0.0,0.0,0.0,19.0,0.0,226.78,,,,0.0,0.0,0.0,3504373.0,41828196.13,41.82,0.0,1.0,100.0,0.0
2021-04-13,19.0,227.24,0.0,0.0,0.0,0.0,19.0,0.0,227.24,,,,0.0,0.0,0.0,3504373.0,41912301.08,41.95,0.0,1.0,100.0,0.0
2021-04-14,19.0,226.9,0.0,0.0,0.0,0.0,19.0,0.0,226.9,,,,0.0,0.0,0.0,3504373.0,41849222.37,41.83,0.0,1.0,100.0,0.0
2021-04-15,19.0,227.79,0.0,0.0,0.0,0.0,19.0,0.0,227.79,,,,0.0,0.0,0.0,3504373.0,42013227.02,42.01,0.0,1.0,100.0,0.0
2021-04-16,19.0,229.56,0.0,0.0,0.0,0.0,19.0,0.0,229.56,,,,0.0,0.0,0.0,3504373.0,42339834.59,42.33,0.0,1.0,100.0,0.0
2021-04-19,19.0,229.77,0.0,0.0,0.0,0.0,19.0,0.0,229.77,,,,0.0,0.0,0.0,3504373.0,42378382.69,42.38,0.0,1.0,100.0,0.0
2021-04-20,19.0,226.49,0.0,0.0,0.0,0.0,19.0,0.0,226.49,,,,0.0,0.0,0.0,3504373.0,41773177.47,41.79,0.0,1.0,100.0,0.0
2021-04-21,19.0,227.96,0.0,0.0,0.0,0.0,19.0,0.0,227.96,,,,0.0,0.0,0.0,3504373.0,42045817.69,42.09,0.0,1.0,100.0,0.0
2021-04-22,19.0,229.92,0.0,0.0,0.0,0.0,19.0,0.0,229.92,,,,0.0,0.0,0.0,3504373.0,42406417.67,42.43,0.0,1.0,100.0,0.0
2021-04-23,19.0,229.52,0.0,0.0,0.0,0.0,19.0,0.0,229.52,,,,0.0,0.0,0.0,3504373.0,42332124.97,42.39,0.0,1.0,100.0,0.0
2021-04-26,19.0,229.49,0.0,0.0,0.0,0.0,19.0,0.0,229.49,,,,0.0,0.0,0.0,3504373.0,42326868.41,42.31,0.0,1.0,100.0,0.0
2021-04-27,19.0,229.12,0.0,0.0,0.0,0.0,19.0,0.0,229.12,,,,0.0,0.0,0.0,3504373.0,42258883.57,42.33,0.0,1.0,100.0,0.0
2021-04-28,19.0,229.6,0.0,0.0,0.0,0.0,19.0,0.0,229.6,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.89,1.0,100.0,0.0
2021-04-29,19.0,228.8,0.0,0.0,0.0,0.0,19.0,0.0,228.8,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.47,1.0,100.0,0.0
2021-04-30,19.0,228.32,0.0,0.0,0.0,0.0,19.0,0.0,228.32,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.38,1.0,100.0,0.0
2021-05-03,19.0,230.05,0.0,0.0,0.0,0.0,19.0,0.0,230.05,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.78,1.0,100.0,0.0
2021-05-04,19.0,226.46,0.0,0.0,0.0,0.0,19.0,0.0,226.46,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.98,1.0,100.0,0.0
2021-05-05,19.0,230.76,0.0,0.0,0.0,0.0,19.0,0.0,230.76,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.62,1.0,100.0,0.0
2021-05-06,19.0,230.77,0.0,0.0,0.0,0.0,19.0,0.0,230.77,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.28,1.0,100.0,0.0
2021-05-07,19.0,232.71,0.0,0.0,0.0,0.0,19.0,0.0,232.71,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.2,1.0,100.0,0.0
2021-05-10,19.0,232.18,0.0,0.0,0.0,0.0,19.0,0.0,232.18,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.76,1.0,100.0,0.0
2021-05-11,19.0,228.36,0.0,0.0,0.0,0.0,19.0,0.0,228.36,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.11,1.0,100.0,0.0
2021-05-12,19.0,228.65,0.0,0.0,0.0,0.0,19.0,0.0,228.65,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.24,1.0,100.0,0.0
2021-05-13,19.0,229.16,0.0,0.0,0.0,0.0,19.0,0.0,229.16,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.55,1.0,100.0,0.0
2021-05-14,19.0,232.64,0.0,0.0,0.0,0.0,19.0,0.0,232.64,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.21,1.0,100.0,0.0
2021-05-17,19.0,232.58,0.0,0.0,0.0,0.0,19.0,0.0,232.58,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.97,1.0,100.0,0.0
2021-05-18,19.0,232.62,0.0,0.0,0.0,0.0,19.0,0.0,232.62,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.22,1.0,100.0,0.0
2021-05-19,19.0,228.75,0.0,0.0,0.0,0.0,19.0,0.0,228.75,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.69,1.0,100.0,0.0
2021-05-20,19.0,231.9,0.0,0.0,0.0,0.0,19.0,0.0,231.9,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.94,1.0,100.0,0.0
2021-05-21,19.0,233.17,0.0,0.0,0.0,0.0,19.0,0.0,233.17,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.37,1.0,100.0,0.0
2021-05-24,19.0,234.42,0.0,0.0,0.0,0.0,19.0,0.0,234.42,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.17,1.0,100.0,0.0
2021-05-25,19.0,233.66,0.0,0.0,0.0,0.0,19.0,0.0,233.66,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.19,1.0,100.0,0.0
2021-05-26,19.0,233.8,0.0,0.0,0.0,0.0,19.0,0.0,233.8,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.96,1.0,100.0,0.0
2021-05-27,19.0,233.35,0.0,0.0,0.0,0.0,19.0,0.0,233.35,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.2,1.0,100.0,0.0
2021-05-28,19.0,234.66,0.0,0.0,0.0,0.0,19.0,0.0,234.66,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.82,1.0,100.0,0.0
2021-05-31,19.0,233.64,0.0,0.0,0.0,0.0,19.0,0.0,233.64,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.48,1.0,100.0,0.0
2021-06-01,19.0,234.42,0.0,0.0,0.0,0.0,19.0,0.0,234.42,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.86,1.0,100.0,0.0
2021-06-02,19.0,235.17,0.0,0.0,0.0,0.0,19.0,0.0,235.17,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.37,1.0,100.0,0.0
2021-06-03,19.0,235.79,0.0,0.0,0.0,0.0,19.0,0.0,235.79,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.39,1.0,100.0,0.0
2021-06-04,19.0,236.56,0.0,0.0,0.0,0.0,19.0,0.0,236.56,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.66,1.0,100.0,0.0
2021-06-07,19.0,237.41,0.0,0.0,0.0,0.0,19.0,0.0,237.41,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.07,1.0,100.0,0.0
2021-06-08,19.0,237.39,0.0,0.0,0.0,0.0,19.0,0.0,237.39,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.09,1.0,100.0,0.0
2021-06-09,19.0,236.85,0.0,0.0,0.0,0.0,19.0,0.0,236.85,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.19,1.0,100.0,0.0
2021-06-10,19.0,237.48,0.0,0.0,0.0,0.0,19.0,0.0,237.48,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.01,1.0,100.0,0.0
2021-06-11,19.0,238.35,0.0,0.0,0.0,0.0,19.0,0.0,238.35,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.32,1.0,100.0,0.0
2021-06-14,19.0,239.15,0.0,0.0,0.0,0.0,19.0,0.0,239.15,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.7,1.0,100.0,0.0
2021-06-15,19.0,240.12,0.0,0.0,0.0,0.0,19.0,0.0,240.12,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.41,1.0,100.0,0.0
2021-06-16,19.0,240.54,0.0,0.0,0.0,0.0,19.0,0.0,240.54,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.21,1.0,100.0,0.0
2021-06-17,19.0,240.98,0.0,0.0,0.0,0.0,19.0,0.0,240.98,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.12,1.0,100.0,0.0
2021-06-18,19.0,237.79,0.0,0.0,0.0,0.0,19.0,0.0,237.79,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.13,1.0,100.0,0.0
2021-06-21,19.0,238.69,0.0,0.0,0.0,0.0,19.0,0.0,238.69,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.11,1.0,100.0,0.0
2021-06-22,19.0,239.72,0.0,0.0,0.0,0.0,19.0,0.0,239.72,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.6,1.0,100.0,0.0
2021-06-23,19.0,237.37,0.0,0.0,0.0,0.0,19.0,0.0,237.37,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.44,1.0,100.0,0.0
2021-06-24,19.0,240.17,0.0,0.0,0.0,0.0,19.0,0.0,240.17,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.93,1.0,100.0,0.0
2021-06-25,19.0,241.08,0.0,0.0,0.0,0.0,19.0,0.0,241.08,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.72,1.0,100.0,0.0
2021-06-28,19.0,239.92,0.0,0.0,0.0,0.0,19.0,0.0,239.92,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.09,1.0,100.0,0.0
2021-06-29,19.0,240.98,0.0,0.0,0.0,0.0,19.0,0.0,240.98,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.65,1.0,100.0,0.0
2021-06-30,19.0,238.67,0.0,0.0,0.0,0.0,19.0,0.0,238.67,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.31,1.0,100.0,0.0
2021-07-01,19.0,239.74,0.0,0.0,0.0,0.0,19.0,0.0,239.74,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.16,1.0,100.0,0.0
2021-07-02,19.0,240.19,0.0,0.0,0.0,0.0,19.0,0.0,240.19,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.13,1.0,100.0,0.0
2021-07-05,19.0,240.92,0.0,0.0,0.0,0.0,19.0,0.0,240.92,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.21,1.0,100.0,0.0
2021-07-06,19.0,239.97,0.0,0.0,0.0,0.0,19.0,0.0,239.97,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.83,1.0,100.0,0.0
2021-07-07,19.0,242.33,0.0,0.0,0.0,0.0,19.0,0.0,242.33,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.58,1.0,100.0,0.0
2021-07-08,19.0,237.65,0.0,0.0,0.0,0.0,19.0,0.0,237.65,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.12,1.0,100.0,0.0
2021-07-09,19.0,241.28,0.0,0.0,0.0,0.0,19.0,0.0,241.28,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.18,1.0,100.0,0.0
2021-07-12,19.0,243.05,0.0,0.0,0.0,0.0,19.0,0.0,243.05,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.84,1.0,100.0,0.0
2021-07-13,19.0,243.69,0.0,0.0,0.0,0.0,19.0,0.0,243.69,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.93,1.0,100.0,0.0
2021-07-14,19.0,243.4,0.0,0.0,0.0,0.0,19.0,0.0,243.4,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.89,1.0,100.0,0.0
2021-07-15,19.0,242.17,0.0,0.0,0.0,0.0,19.0,0.0,242.17,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.45,1.0,100.0,0.0
2021-07-16,19.0,241.09,0.0,0.0,0.0,0.0,19.0,0.0,241.09,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.37,1.0,100.0,0.0
2021-07-19,19.0,235.88,0.0,0.0,0.0,0.0,19.0,0.0,235.88,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.79,1.0,100.0,0.0
2021-07-20,19.0,237.56,0.0,0.0,0.0,0.0,19.0,0.0,237.56,,,,0.0,100.0,0.0,0.0,0.0,0.0,99.72,1.0,100.0,0.0
2021-07-21,19.0,240.23,0.0,0.0,0.0,0.0,19.0,0.0,240.23,,,,0.0,100.0,0.0,0.0,0.0,0.0,100.33,1.0,100.0,0.0
