,CNDF FP Equity_DX_SI_QTY,CNDF FP Equity_DX_SHORT_INTEREST_VALUE,CNDF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CNDF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNDF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNDF FP Equity_DX_SI_MV,CNDF FP Equity_DX_DSS,CNDF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNDF FP Equity_DX_SUPPLY_SI_QTY,CNDF FP Equity_DX_BROKER_SI_QTY,CNDF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNDF FP Equity_DX_BROKER_SI_MV_NEW_x,CNDF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CNDF FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNDF FP Equity_DX_BROKER_SI_MV_INC_x,CNDF FP Equity_DX_SUPPLY_SI_MV_NEW,CNDF FP Equity_DX_BROKER_SI_QTY_ADD,CNDF FP Equity_DX_BROKER_SI_QTY_NEW,CNDF FP Equity_DX_SUPPLY_SI_MV_DEC,CNDF FP Equity_DX_BROKER_SI_QTY_INC,CNDF FP Equity_DX_SUPPLY_SI_QTY_DEC,CNDF FP Equity_DX_BROKER_SI_MV_NEW_y,CNDF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CNDF FP Equity_DX_BROKER_SI_MV_INC_y,CNDF FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNDF FP Equity_DX_BROKER_SI_MV_ADD,CNDF FP Equity_DX_SUPPLY_SI_QTY_ADD,CNDF FP Equity_DX_BROKER_SI_QTY_DEC,CNDF FP Equity_DX_SUPPLY_SI_MV,CNDF FP Equity_DX_BROKER_SI_MV_DEC,CNDF FP Equity_DX_SUPPLY_SI_MV_RMV,CNDF FP Equity_DX_BROKER_SI_MV_RMV,CNDF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNDF FP Equity_DX_UTILIZATION_QUANTITY,CNDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNDF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNDF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNDF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNDF FP Equity_DX_ACTIVE_UTILIZATION_MV,CNDF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNDF FP Equity_DX_BROKER_SI_CON_RATIO,CNDF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNDF FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-03-29,1750.0,25959.66,0.01,0.19,0.01,0.04,0.0,14834.09,1750.0,1000.0,25959.66,,,,,,,,,,,,,,,,750.0,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,42.73,0.5106,57.27,0.0553
2011-03-30,1750.0,26020.34,0.01,0.19,0.01,0.04,0.0,14868.77,1750.0,1000.0,26020.34,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,42.73,0.5106,57.27,0.0553
2011-03-31,1750.0,25644.12,0.01,0.19,0.01,0.04,0.0,14653.78,1750.0,1000.0,25644.12,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,43.14,0.5094,56.86,0.0553
2011-04-01,1750.0,25644.12,0.01,0.19,0.01,0.04,0.0,25644.12,1750.0,1750.0,25644.12,,,,,,750.0,,,,,,,,,0.02,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,44.22,0.5067,55.78,0.0553
2011-04-04,1750.0,26505.8,0.01,0.19,0.01,0.04,0.0,26505.8,1750.0,1750.0,26505.8,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,43.25,0.5091,56.75,0.0553
2011-04-05,1750.0,26141.71,0.01,0.19,0.01,0.04,0.0,26141.71,1750.0,1750.0,26141.71,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,43.63,0.5081,56.37,0.0553
2011-04-06,1750.0,26445.12,0.01,0.2,0.01,0.04,0.0,26445.12,1750.0,1750.0,26445.12,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,43.95,0.5073,56.05,0.0553
2011-04-07,1750.0,25959.66,0.01,0.2,0.01,0.04,0.0,25959.66,1750.0,1750.0,25959.66,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,44.12,0.5069,55.88,0.0553
2011-04-08,1750.0,26202.39,0.01,0.2,0.01,0.04,0.0,26202.39,1750.0,1750.0,26202.39,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,44.04,0.5071,55.96,0.0553
2011-04-11,1750.0,26020.34,0.01,0.2,0.01,0.04,0.0,26020.34,1750.0,1750.0,26020.34,,,,,,,,,,,,,,,,,,0.04,,,,100.0,5.53,0.0,0.0,,0.0,100.0,43.79,0.5077,56.21,0.0553
2011-04-12,1750.0,26008.21,0.01,0.21,0.01,0.04,0.0,26008.21,1000.0,1750.0,14861.83,,,,,,,,0.02,,750.0,,,,,,,,0.02,,,,100.0,3.16,0.0,0.0,,0.0,100.0,44.19,0.5068,55.81,0.0553
2011-04-13,1000.0,14924.25,0.01,0.12,0.01,0.02,0.0,14924.25,1000.0,1000.0,14924.25,,,,,,,,,,,,,,,,,750.0,0.02,0.02,,,100.0,3.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0316
2011-04-14,1000.0,14778.61,0.01,0.12,0.01,0.02,0.0,14778.61,1000.0,1000.0,14778.61,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0316
2011-04-15,1000.0,14917.31,0.01,0.12,0.01,0.02,0.0,14917.31,1000.0,1000.0,14917.31,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0316
2011-04-18,1000.0,14841.03,0.01,0.12,0.01,0.02,0.0,14841.03,1000.0,1000.0,14841.03,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0316
2011-04-19,1000.0,14938.12,0.01,0.13,0.01,0.02,0.0,14938.12,1000.0,1000.0,14938.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0316
2011-04-20,1000.0,14945.05,0.01,0.13,0.01,0.02,0.0,14945.05,1000.0,1000.0,14945.05,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0316
2011-04-21,1000.0,15028.27,0.01,0.13,0.01,0.02,0.0,15028.27,1000.0,1000.0,15028.27,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2011-04-22,1000.0,15028.27,0.01,0.14,0.01,0.02,0.0,15028.27,1000.0,1000.0,15028.27,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2011-04-25,1000.0,15028.27,0.01,0.14,0.01,0.02,0.0,15028.27,1000.0,1000.0,15028.27,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2011-04-26,1000.0,15021.34,0.01,0.14,0.01,0.02,0.0,15021.34,1000.0,1000.0,15021.34,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2011-04-27,1000.0,15257.43,0.01,0.14,0.01,0.02,0.0,15257.43,1000.0,1000.0,15257.43,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2011-04-28,1000.0,15124.63,0.01,0.14,0.01,0.02,0.0,15124.63,1000.0,1000.0,15124.63,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2011-04-29,1000.0,15198.41,0.01,0.16,0.01,0.02,0.0,15198.41,1000.0,1000.0,15198.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2011-05-02,1000.0,15124.63,0.01,0.16,0.01,0.02,0.0,15124.63,1000.0,1000.0,15124.63,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.62,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0362
2011-05-03,1000.0,15198.41,0.01,0.16,0.01,0.02,0.0,15198.41,1000.0,1000.0,15198.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.68,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0368
2011-05-04,1000.0,15080.36,0.01,0.16,0.01,0.02,0.0,15080.36,1000.0,1000.0,15080.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0369
2011-05-05,1000.0,15109.87,0.01,0.17,0.01,0.02,0.0,15109.87,1000.0,1000.0,15109.87,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0369
2011-05-06,1000.0,15235.3,0.01,0.17,0.01,0.02,0.0,15235.3,1000.0,1000.0,15235.3,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0369
2011-05-09,1000.0,15183.65,0.01,0.17,0.01,0.02,0.0,15183.65,1000.0,1000.0,15183.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0369
2011-05-10,1000.0,15198.41,0.01,0.17,0.01,0.02,0.0,15198.41,1000.0,1000.0,15198.41,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0369
2011-05-11,2000.0,30396.82,0.01,0.34,0.01,0.04,0.0,15198.41,2000.0,1000.0,30396.82,,,,,,,,,,,,,,,,1000.0,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.83,0.5,50.17,0.0739
2011-05-12,2000.0,30367.31,0.01,0.34,0.01,0.04,0.0,15183.65,2000.0,1000.0,30367.31,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,0.0739
2011-05-13,2000.0,30455.84,0.01,0.33,0.01,0.04,0.0,15227.92,2000.0,1000.0,30455.84,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.85,0.5,50.15,0.0739
2011-05-16,2000.0,30249.26,0.01,0.33,0.01,0.04,0.0,15124.63,2000.0,1000.0,30249.26,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.86,0.5,50.14,0.0739
2011-05-17,2000.0,30264.02,0.01,0.33,0.01,0.04,0.0,15132.01,2000.0,1000.0,30264.02,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.88,0.5,50.12,0.0739
2011-05-18,2000.0,30426.33,0.01,0.33,0.01,0.04,0.0,15213.16,2000.0,1000.0,30426.33,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.72,0.5,50.28,0.0739
2011-05-19,2000.0,30396.82,0.01,0.34,0.01,0.04,0.0,15198.41,2000.0,1000.0,30396.82,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.88,0.5,50.12,0.0739
2011-05-20,2000.0,30411.57,0.01,0.33,0.01,0.04,0.0,15205.79,2000.0,1000.0,30411.57,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0739
2011-05-23,2000.0,30441.09,0.01,0.33,0.01,0.04,0.0,15220.54,2000.0,1000.0,30441.09,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.0739
2011-05-24,2000.0,30249.26,0.01,0.31,0.01,0.04,0.0,15124.63,2000.0,1000.0,30249.26,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0739
2011-05-25,2000.0,30382.06,0.01,0.31,0.01,0.04,0.0,15191.03,2000.0,1000.0,30382.06,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.0739
2011-05-26,2000.0,30396.82,0.01,0.32,0.01,0.04,0.0,15198.41,2000.0,1000.0,30396.82,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.0739
2011-05-27,2000.0,30514.86,0.01,0.32,0.01,0.04,0.0,15257.43,2000.0,1000.0,30514.86,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.89,0.5,50.11,0.0739
2011-05-30,2000.0,30470.6,0.01,0.31,0.01,0.04,0.0,15235.3,2000.0,1000.0,30470.6,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.0739
2011-05-31,2000.0,30559.13,0.01,0.32,0.01,0.04,0.0,15279.57,2000.0,1000.0,30559.13,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.97,0.5,50.03,0.0739
2011-06-01,2000.0,30677.18,0.01,0.31,0.01,0.04,0.0,15338.59,2000.0,1000.0,30677.18,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.82,0.5,50.18,0.0739
2011-06-02,2000.0,30677.18,0.01,0.31,0.01,0.04,0.0,15338.59,2000.0,1000.0,30677.18,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.9,0.5,50.1,0.0739
2011-06-03,2000.0,30618.15,0.01,0.32,0.01,0.04,0.0,15309.08,2000.0,1000.0,30618.15,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0739
2011-06-06,2000.0,30514.86,0.01,0.31,0.01,0.04,0.0,15257.43,2000.0,1000.0,30514.86,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.96,0.5,50.04,0.0739
2011-06-07,2000.0,30426.33,0.01,0.31,0.01,0.04,0.0,15213.16,2000.0,1000.0,30426.33,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0739
2011-06-08,2000.0,30337.79,0.01,0.31,0.01,0.04,0.0,15168.9,2000.0,1000.0,30337.79,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,0.0739
2011-06-09,2000.0,29968.9,0.01,0.31,0.01,0.04,0.0,14984.45,2000.0,1000.0,29968.9,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0739
2011-06-10,2000.0,29511.47,0.01,0.3,0.01,0.04,0.0,14755.74,2000.0,1000.0,29511.47,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,50.0,0.5,50.0,0.0739
2011-06-13,2000.0,29511.47,0.01,0.3,0.01,0.04,0.0,14755.74,2000.0,1000.0,29511.47,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.0739
2011-06-14,2000.0,29511.47,0.01,0.31,0.01,0.04,0.0,14755.74,2000.0,1000.0,29511.47,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.0739
2011-06-15,2000.0,29142.58,0.01,0.3,0.01,0.04,0.0,14571.29,2000.0,1000.0,29142.58,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.73,0.5,50.27,0.0739
2011-06-16,2000.0,28906.49,0.01,0.3,0.01,0.04,0.0,14453.24,2000.0,1000.0,28906.49,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.87,0.5,50.13,0.0739
2011-06-17,2000.0,29039.29,0.01,0.3,0.01,0.04,0.0,14519.65,2000.0,1000.0,29039.29,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0739
2011-06-20,1000.0,14408.98,0.01,0.15,0.01,0.02,0.0,14408.98,1000.0,1000.0,14408.98,,,,,,,,0.02,,1000.0,,,,,,,,0.02,,,,100.0,3.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0369
2011-06-21,1000.0,14386.84,0.01,0.15,0.01,0.02,0.0,14386.84,1000.0,1000.0,14386.84,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0369
2011-06-22,1000.0,14335.2,0.01,0.14,0.01,0.02,0.0,14335.2,1000.0,1000.0,14335.2,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.69,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0369
2011-06-23,2000.0,28773.69,0.01,0.29,0.01,0.04,0.0,14386.84,2000.0,1000.0,28773.69,,,,,,,,,,,,,,,,1000.0,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.82,0.5,50.18,0.0739
2011-06-24,2000.0,29054.05,0.01,0.29,0.01,0.04,0.0,14527.02,2000.0,1000.0,29054.05,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.95,0.5,50.05,0.0739
2011-06-27,2000.0,29142.58,0.01,0.29,0.01,0.04,0.0,14571.29,2000.0,1000.0,29142.58,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0739
2011-06-28,2000.0,29216.36,0.01,0.29,0.01,0.04,0.0,14608.18,2000.0,1000.0,29216.36,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0739
2011-06-29,2000.0,29777.08,0.01,0.29,0.01,0.04,0.0,14888.54,2000.0,1000.0,29777.08,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.93,0.5,50.07,0.0739
2011-06-30,2000.0,30027.92,0.01,0.27,0.01,0.04,0.0,15013.96,2000.0,1000.0,30027.92,,,,,,,,,,,,,,,,,,0.04,,,,100.0,7.39,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0739
2011-07-01,2000.0,29747.57,0.01,0.28,0.01,0.04,0.0,14873.78,2000.0,1000.0,29747.57,,,,,,,,,,,,,,,,,,0.04,,,,100.0,6.59,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,0.0659
2011-07-04,2000.0,29777.08,0.01,0.28,0.01,0.04,0.0,14888.54,2000.0,1000.0,29777.08,,,,,,,,,,,,,,,,,,0.04,,,,100.0,6.59,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.0659
2011-07-05,2000.0,30027.92,0.01,0.3,0.01,0.04,0.0,15013.96,2000.0,1000.0,30027.92,,,,,,,,,,,,,,,,,,0.04,,,,100.0,6.59,0.0,0.0,,0.0,100.0,49.94,0.5,50.06,0.0659
2011-07-06,2000.0,29762.32,0.01,0.3,0.01,0.04,0.0,14881.16,2000.0,1000.0,29762.32,,,,,,,,,,,,,,,,,,0.04,,,,100.0,6.59,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0659
2011-07-07,2000.0,29585.25,0.01,0.3,0.01,0.04,0.0,14792.63,2000.0,1000.0,29585.25,,,,,,,,,,,,,,,,,,0.04,,,,100.0,6.59,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0659
2011-07-08,2000.0,29629.52,0.01,0.3,0.01,0.04,0.0,14814.76,2000.0,1000.0,29629.52,,,,,,,,,,,,,,,,,,0.04,,,,100.0,6.59,0.0,0.0,,0.0,100.0,49.98,0.5,50.02,0.0659
2011-07-11,2000.0,29496.72,0.01,0.3,0.01,0.04,0.0,14748.36,2000.0,1000.0,29496.72,,,,,,,,,,,,,,,,,,0.04,,,,100.0,6.59,0.0,0.0,,0.0,100.0,49.92,0.5,50.08,0.0659
2011-07-12,2000.0,29334.4,0.01,0.29,0.01,0.04,0.0,14667.2,2000.0,1000.0,29334.4,,,,,,,,,,,,,,,,,,0.04,,,,100.0,6.59,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0659
2011-07-13,1000.0,14740.98,0.01,0.14,0.01,0.02,0.0,14740.98,1000.0,1000.0,14740.98,,,,,,,,0.02,,1000.0,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-14,1000.0,14740.98,0.01,0.14,0.01,0.02,0.0,14740.98,1000.0,1000.0,14740.98,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-15,1000.0,14718.85,0.01,0.14,0.01,0.02,0.0,14718.85,1000.0,1000.0,14718.85,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-18,1000.0,14740.98,0.01,0.14,0.01,0.02,0.0,14740.98,1000.0,1000.0,14740.98,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-19,1000.0,14726.23,0.01,0.14,0.01,0.02,0.0,14726.23,1000.0,1000.0,14726.23,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-20,1000.0,14740.98,0.01,0.14,0.01,0.02,0.0,14740.98,1000.0,1000.0,14740.98,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-21,1000.0,14792.63,0.01,0.14,0.01,0.02,0.0,14792.63,1000.0,1000.0,14792.63,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-22,1000.0,14851.65,0.01,0.13,0.01,0.02,0.0,14851.65,1000.0,1000.0,14851.65,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-25,1000.0,15013.96,0.01,0.14,0.01,0.02,0.0,15013.96,1000.0,1000.0,15013.96,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-26,1000.0,14888.54,0.01,0.14,0.01,0.02,0.0,14888.54,1000.0,1000.0,14888.54,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-27,1000.0,14866.4,0.01,0.14,0.01,0.02,0.0,14866.4,1000.0,1000.0,14866.4,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-28,1000.0,14748.36,0.01,0.14,0.01,0.02,0.0,14748.36,1000.0,1000.0,14748.36,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-07-29,1000.0,14490.13,0.01,0.14,0.01,0.02,0.0,14490.13,1000.0,1000.0,14490.13,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-08-01,1000.0,14128.62,0.01,0.14,0.01,0.02,0.0,14128.62,1000.0,1000.0,14128.62,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-08-02,1000.0,13877.77,0.01,0.13,0.01,0.02,0.0,13877.77,1000.0,1000.0,13877.77,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-08-03,1000.0,13427.72,0.01,0.13,0.01,0.02,0.0,13427.72,1000.0,1000.0,13427.72,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-08-04,1000.0,13162.12,0.01,0.13,0.01,0.02,0.0,13162.12,1000.0,1000.0,13162.12,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0329
2011-08-05,1000.0,12830.11,0.01,0.13,0.01,0.02,0.0,12830.11,1000.0,1000.0,12830.11,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.19,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0319
2011-08-08,1000.0,12092.33,0.01,0.12,0.01,0.02,0.0,12092.33,1000.0,1000.0,12092.33,,,,,,,,,,,,,,,,,,0.02,,,,100.0,3.09,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0309
2011-08-09,3000.0,36431.91,0.02,0.35,0.02,0.05,0.0,12143.97,3000.0,1000.0,36431.91,,,2000.0,,,,,,,,,,,2000.0,,,,0.05,,,,100.0,9.26,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0926
2011-08-10,6000.0,72598.23,0.04,0.68,0.04,0.1,0.0,72598.23,6000.0,6000.0,72598.23,,,3000.0,0.08,,,,,5000.0,,,,0.08,3000.0,,,,0.1,,,,100.0,17.86,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1786
2011-08-11,6000.0,73483.57,0.04,0.7,0.04,0.1,0.0,73483.57,6000.0,6000.0,73483.57,,,,,,,,,,,,,,,,,,0.1,,,,100.0,17.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1708
2011-08-12,6000.0,76582.27,0.04,0.69,0.04,0.1,0.0,76582.27,6000.0,6000.0,76582.27,,,,,,,,,,,,,,,,,,0.1,,,,100.0,17.08,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1708
2011-08-15,6324.0,80717.72,0.04,0.72,0.04,0.11,0.0,80717.72,6000.0,6324.0,76582.27,,,,,,324.0,,,,,,,,,0.01,,,0.1,,,,100.0,17.08,0.0,0.0,,0.0,100.0,5.13,0.9026,94.87,0.18
2011-08-16,8000.0,101696.54,0.05,0.9,0.05,0.14,0.0,101696.54,8000.0,8000.0,101696.54,,,2000.0,0.03,,,,,2000.0,,,,0.03,2000.0,,,324.0,0.14,0.01,,,100.0,22.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2277
2011-08-17,8000.0,101283.38,0.05,0.9,0.05,0.14,0.0,101283.38,8000.0,8000.0,101283.38,,,,,,,,,,,,,,,,,,0.14,,,,100.0,22.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2277
2011-08-18,8000.0,99040.51,0.05,0.9,0.05,0.13,0.0,99040.51,8000.0,8000.0,99040.51,,,,,,,,,,,,,,,,,,0.14,,,,100.0,22.77,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2277
