,CN1 FP Equity_DX_SI_QTY,CN1 FP Equity_DX_SHORT_INTEREST_VALUE,CN1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CN1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CN1 FP Equity_DX_SI_MV,CN1 FP Equity_DX_DSS,CN1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CN1 FP Equity_DX_SUPPLY_SI_QTY,CN1 FP Equity_DX_BROKER_SI_QTY,CN1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CN1 FP Equity_DX_BROKER_SI_MV_NEW_x,CN1 FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CN1 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CN1 FP Equity_DX_BROKER_SI_MV_INC_x,CN1 FP Equity_DX_SUPPLY_SI_MV_NEW,CN1 FP Equity_DX_BROKER_SI_QTY_ADD,CN1 FP Equity_DX_BROKER_SI_QTY_NEW,CN1 FP Equity_DX_SUPPLY_SI_MV_DEC,CN1 FP Equity_DX_BROKER_SI_QTY_INC,CN1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CN1 FP Equity_DX_BROKER_SI_MV_NEW_y,CN1 FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CN1 FP Equity_DX_BROKER_SI_MV_INC_y,CN1 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CN1 FP Equity_DX_BROKER_SI_MV_ADD,CN1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CN1 FP Equity_DX_BROKER_SI_QTY_DEC,CN1 FP Equity_DX_SUPPLY_SI_MV,CN1 FP Equity_DX_BROKER_SI_MV_DEC,CN1 FP Equity_DX_BROKER_SI_MV_RMV,CN1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CN1 FP Equity_DX_UTILIZATION_QUANTITY,CN1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CN1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CN1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CN1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CN1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CN1 FP Equity_DX_BROKER_SI_CON_RATIO,CN1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CN1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2012-09-21,1700.0,381242.0,0.61,0.21,0.38,,0.0,1700.0,0.0,381242.0,,,,,,,,,,,,,,,,,,0.38,,,5.85,4.49,27341.0,6131493.0,6.13,5.85,,0.0,,0.0449
2012-09-24,7700.0,1719795.0,2.79,0.93,1.73,,0.0,7700.0,0.0,1719795.0,,,,,,,,,,,,,,,,6000.0,,1.73,,,21.97,20.32,27341.0,6106613.0,6.14,21.97,,0.0,,0.2032
2012-09-25,21200.0,4775088.0,7.73,2.57,4.72,,1351440.0,15200.0,6000.0,3423648.0,,,7500.0,,,6000.0,,,,,,,,7500.0,1.34,,,3.38,,,41.65,40.16,21295.0,4796486.0,4.74,41.65,,1.0,100.0,0.5601
2012-09-26,28700.0,6329785.0,10.49,3.47,6.47,,2977425.0,15200.0,13500.0,3352360.0,,,,1.7,,,,,7500.0,,,,1.7,,,,,3.43,,,41.77,40.27,21191.0,4673675.0,4.78,41.77,,1.0,100.0,0.7603
2012-09-27,43500.0,9660915.0,16.14,5.27,9.62,,3442395.0,28000.0,15500.0,6218520.0,,,12800.0,,,2000.0,,,,,,,,12800.0,0.45,,,6.18,,,76.94,74.18,8390.0,1863335.0,1.85,76.94,13.14,0.7717,86.86,1.1525
2012-09-28,44000.0,9628520.0,15.14,5.33,9.74,,3501280.0,28000.0,16000.0,6127240.0,,,,0.12,,,,,500.0,,,,0.12,,,,,6.19,,,76.94,74.18,8392.0,1836421.0,1.85,76.97,12.65,0.7789,87.35,1.1657
2012-10-01,35400.0,7891014.0,12.2,4.29,7.76,,4346745.0,15900.0,19500.0,3544269.0,,,,0.73,,,,2.68,3500.0,12100.0,,,0.73,,,,,3.48,,,43.69,42.12,20492.0,4567872.0,4.48,43.69,10.53,0.8117,89.47,0.9378
2012-10-02,29400.0,6519744.0,10.13,3.56,6.55,,2993760.0,15900.0,13500.0,3525984.0,,,,,,,,,,,,,,,,,6000.0,3.54,1.25,,43.85,42.27,20359.0,4514812.0,4.53,43.85,14.95,0.7457,85.05,0.7816
2012-10-03,29400.0,6443892.0,10.04,3.56,6.53,,2958930.0,15900.0,13500.0,3484962.0,,,,,,,,,,,,,,,,,,3.53,,,43.83,42.25,20375.0,4465793.0,4.52,43.83,15.01,0.7448,84.99,0.7813
2012-10-04,31400.0,6918048.0,10.68,3.8,6.9,,3194640.0,16900.0,14500.0,3723408.0,,,1000.0,0.21,,,,,1000.0,,,,0.21,1000.0,,,,3.7,,,46.64,44.96,19338.0,4260549.0,4.24,46.64,14.12,0.7575,85.88,0.8353
2012-10-05,30400.0,6775552.0,10.09,3.68,6.73,,3231760.0,15900.0,14500.0,3543792.0,,,,,,,,0.18,,1000.0,,,,,,,,3.52,,,43.78,42.2,20422.0,4551656.0,4.55,43.63,14.06,0.7584,85.94,0.8069
2012-10-08,32400.0,7135452.0,11.25,3.83,7.22,,3193335.0,17900.0,14500.0,3942117.0,,,2000.0,0.35,,,,,1500.0,,,,0.35,2000.0,,,1500.0,3.99,0.34,,49.28,47.51,18422.0,4057077.0,4.11,49.28,3.41,0.9341,96.59,0.8599
2012-10-09,22000.0,4816900.0,7.62,2.6,4.85,,3284250.0,7000.0,15000.0,1532650.0,,,,0.05,,,,2.48,500.0,10900.0,,,0.05,,,,,1.54,,,20.3,18.58,27485.0,6017841.0,6.06,20.3,3.33,0.9355,96.67,0.584
2012-10-10,11000.0,2386010.0,3.83,1.3,2.41,,1301460.0,5000.0,6000.0,1084550.0,,,,,,,,0.45,,2000.0,,,,,,,9000.0,1.09,1.99,,14.64,13.39,29143.0,6321408.0,6.38,14.64,,1.0,100.0,0.2947
2012-10-11,7500.0,1630500.0,2.64,0.89,1.63,,869600.0,3500.0,4000.0,760900.0,,,,,,,,0.33,,1500.0,,,,,,,2000.0,0.76,0.44,,12.31,9.38,24942.0,5422391.0,5.41,12.31,,1.0,100.0,0.2011
2012-10-12,6000.0,1292400.0,2.06,0.71,1.3,,753900.0,2500.0,3500.0,538500.0,,,,,,,,0.22,,1000.0,,,,,,,500.0,0.54,0.11,,9.53,7.13,23724.0,5110150.0,5.13,9.53,,1.0,100.0,0.171
2012-10-15,5000.0,1088500.0,1.74,0.59,1.08,,544250.0,2500.0,2500.0,544250.0,,,,,,,,,,,,,,,,,1000.0,0.54,0.22,,9.53,7.13,23724.0,5164715.0,5.12,9.53,,1.0,100.0,0.1425
2012-10-16,5000.0,1100450.0,1.97,0.59,1.09,,550225.0,2500.0,2500.0,550225.0,,,,,,,,,,,,,,,,,,0.54,,,9.51,7.12,23775.0,5232640.0,5.18,9.51,,1.0,100.0,0.1423
2012-10-17,6100.0,1342854.0,2.34,0.72,1.33,,550350.0,3600.0,2500.0,792504.0,,,,,,,,0.54,,2500.0,,,,,,3600.0,,0.78,,,43.88,10.25,4605.0,1013745.0,1.02,43.55,,1.0,100.0,0.1736
2012-10-18,7700.0,1712480.0,3.05,0.91,1.69,,800640.0,4100.0,3600.0,911840.0,,,500.0,0.24,,,,,1100.0,,,,0.24,500.0,,,,0.9,,,49.97,11.72,4105.0,912952.0,0.9,49.97,,1.0,100.0,0.2202
2012-10-19,8200.0,1808182.0,3.62,0.97,1.82,,904091.0,4100.0,4100.0,904091.0,,,,0.12,,,,,500.0,,,,0.12,,,,,0.91,,,49.97,11.71,4105.0,905193.5,0.91,49.97,,1.0,100.0,0.2342
2012-10-22,8200.0,1797440.0,3.56,0.97,1.81,,898720.0,4100.0,4100.0,898720.0,,,,,,,,,,,,,,,,,,0.9,,,49.97,11.71,4105.0,899816.0,0.91,49.97,,1.0,100.0,0.2342
2012-10-23,16200.0,3481866.0,6.53,1.91,3.55,,881213.0,12100.0,4100.0,2600653.0,,,2500.0,,,,,,,,,,,2500.0,,5500.0,,2.65,,,36.89,34.52,20699.0,4448836.0,4.54,36.9,,1.0,100.0,0.4621
2012-10-24,30600.0,6588180.0,12.53,3.62,6.6,,3251030.0,15500.0,15100.0,3337150.0,,,3400.0,1.7,,3000.0,,,8000.0,,,,1.7,3400.0,0.66,,,3.34,,,47.23,44.19,17317.0,3728350.0,3.73,47.22,20.18,0.6778,79.82,0.8725
2012-10-25,34000.0,7346720.0,14.66,4.02,7.32,,3997480.0,15500.0,18500.0,3349240.0,,,,0.73,,,,,3400.0,,,,0.73,,,,,3.33,,,47.26,44.22,17295.0,3737104.0,3.72,47.26,16.46,0.725,83.54,0.97
2012-10-26,34000.0,7348760.0,15.4,4.02,7.36,,3998590.0,15500.0,18500.0,3350170.0,,,,,,,,,,,,,,,,,,3.35,,,47.2,44.16,17342.0,3748300.0,3.75,47.2,16.41,0.7256,83.59,0.9687
2012-10-29,33300.0,7202124.0,14.44,3.94,7.21,,4001180.0,14800.0,18500.0,3200944.0,,,,,,,,0.16,,700.0,,,,,,,,3.2,,,45.06,42.17,18042.0,3902124.0,3.9,45.07,16.41,0.7257,83.59,0.9488
2012-10-30,34300.0,7453047.0,14.61,4.05,7.43,,3867762.0,16500.0,17800.0,3585285.0,,,1700.0,,,,,,,,,,,1700.0,,,700.0,3.57,0.13,,50.24,47.01,16343.0,3551170.0,3.54,50.22,17.04,0.7172,82.96,0.9773
2012-10-31,49200.0,10609000.0,22.91,5.82,10.68,,5929825.0,21700.0,27500.0,4679171.0,,,5200.0,2.11,,,,,9700.0,,,,2.11,5200.0,,,,4.71,,,65.99,61.75,11185.0,2411822.0,2.43,65.99,39.97,0.5201,60.03,1.4001
2012-11-01,48500.0,10564760.0,23.74,5.73,10.48,,6469551.0,18800.0,29700.0,4095204.0,,,,1.09,,,,0.65,5200.0,2900.0,,,1.09,,,,3000.0,4.06,0.66,,57.12,53.46,14112.0,3074017.0,3.05,57.1,26.99,0.6059,73.01,1.3791
2012-11-02,46200.0,10145520.0,23.51,5.46,10.08,,6017040.0,18800.0,27400.0,4128480.0,,,,,,600.0,,,,,,,,,0.13,,2900.0,4.12,0.63,,57.13,53.46,14109.0,3098337.0,3.1,57.06,29.05,0.5576,68.76,1.3138
2012-11-05,41100.0,8984049.0,19.08,4.86,9.04,,5421032.0,16300.0,24800.0,3563017.0,,,,,,,,0.55,,2500.0,,,,,,,2600.0,3.58,0.55,,47.23,46.35,18214.0,3981398.0,4.0,47.23,21.78,0.6229,75.82,1.1688
2012-11-06,30600.0,6678144.0,14.13,3.62,6.69,,4430272.0,10300.0,20300.0,2247872.0,,,,,,,,1.31,,6000.0,,,,,,,4500.0,2.26,1.0,,31.7,29.31,22191.0,4842964.0,4.86,31.7,16.75,0.6737,80.3,0.8708
2012-11-07,31100.0,6733772.0,14.18,3.68,6.8,,3854056.0,13300.0,17800.0,2879716.0,,,3000.0,,,,,,,,,,,3000.0,,,2500.0,2.91,0.56,,40.95,37.86,19176.0,4151988.0,4.19,40.96,19.13,0.6384,77.5,0.8854
2012-11-08,23500.0,5079995.0,10.84,2.78,5.09,,3156082.0,8900.0,14600.0,1923913.0,,,,,,,,0.98,,4400.0,,,,,,,3200.0,1.93,0.73,,27.47,25.39,23504.0,5080860.0,5.1,27.46,4.79,0.8338,91.1,0.6704
2012-11-09,18400.0,3987648.0,10.98,2.17,3.97,,2210544.0,8200.0,10200.0,1777104.0,,,,,,,,0.16,,700.0,,,,,,,4400.0,1.77,0.96,,25.31,23.39,24201.0,5244841.0,5.22,25.31,6.86,0.7695,87.25,0.5249
2012-11-12,17000.0,3678630.0,10.12,2.01,3.68,,1904232.0,8200.0,8800.0,1774398.0,,,,,,,,,,,,,,,,,1400.0,1.78,0.3,,25.31,23.39,24201.0,5236855.0,5.25,25.31,6.82,0.8729,93.18,0.485
2012-11-13,13500.0,2911950.0,8.06,1.6,2.92,,1898160.0,4700.0,8800.0,1013790.0,,,,,,,,0.76,,3500.0,,,,,,,,1.02,,,14.52,13.42,27672.0,5968851.0,5.98,14.53,6.83,0.8728,93.17,0.3855
2012-11-14,9400.0,2022128.0,5.76,1.11,2.03,,1140136.0,4100.0,5300.0,881992.0,,,,,,,,0.13,,600.0,,,,,,,3500.0,0.88,0.76,,12.67,11.71,28272.0,6081873.0,6.1,12.66,11.32,0.7992,88.68,0.2684
2012-11-15,8800.0,1867272.0,5.46,1.04,1.9,,997293.0,4100.0,4700.0,869979.0,,,,,,,,,,,,,,,,,600.0,0.88,0.13,,12.68,11.72,28246.0,5993519.0,6.09,12.67,12.77,0.7773,87.23,0.2515
2012-11-16,6800.0,1428340.0,4.52,0.8,1.44,,987235.0,2100.0,4700.0,441105.0,,,,,,,,0.43,,2000.0,,,,,,,,0.45,,,33.84,6.01,4105.0,862255.3,0.87,33.84,12.77,0.7773,87.23,0.1947
2012-11-19,9800.0,2111410.0,6.42,1.16,2.06,,581715.0,7100.0,2700.0,1529695.0,,,4500.0,,,,,,,,,,,4500.0,,500.0,2000.0,1.49,0.42,,21.73,20.32,25579.0,5510996.0,5.4,21.68,22.22,0.6543,77.78,0.2805
2012-11-20,18300.0,3952251.0,11.63,2.16,3.95,,1662969.0,10600.0,7700.0,2289282.0,,,3500.0,1.09,,,,,5000.0,,,,1.09,3500.0,,,,2.29,,,32.29,30.21,22228.0,4800581.0,4.8,32.27,7.79,0.8563,92.21,0.5216
2012-11-21,28800.0,6252192.0,18.7,3.4,6.22,,2322863.0,18100.0,10700.0,3929329.0,,,7500.0,0.65,,,,,3000.0,,,,0.65,7500.0,,,,3.91,,,55.43,51.85,14554.0,3159528.0,3.14,55.44,5.59,0.8944,94.41,0.825
2012-11-22,44800.0,9814784.0,28.95,5.42,9.74,,4973116.0,22100.0,22700.0,4841668.0,,,4000.0,2.63,,,,,12000.0,,,,2.63,4000.0,,,,4.81,,,67.76,63.37,10517.0,2304065.0,2.29,67.76,2.62,0.9489,97.38,1.2847
2012-11-23,44800.0,9899008.0,29.12,5.42,9.81,,5015792.0,22100.0,22700.0,4883216.0,,,,,,,,,,,,,,,,,,4.84,,,67.82,63.43,10486.0,2316987.0,2.3,67.81,2.6,0.9493,97.4,1.2858
2012-11-26,38300.0,8435958.0,25.43,4.64,8.48,,5220162.0,14600.0,23700.0,3215796.0,,,,0.26,,,,1.62,1000.0,7500.0,,,0.26,,,,,3.23,,,51.98,41.9,13486.0,2970426.0,2.99,51.98,2.53,0.9506,97.47,1.0993
2012-11-27,23300.0,5117379.0,15.34,2.82,5.13,,3338376.0,8100.0,15200.0,1779003.0,,,,,,,,1.45,,6500.0,,,,,,,8500.0,1.78,1.9,,29.53,23.35,19332.0,4245888.0,4.26,29.53,3.96,0.9239,96.04,0.6717
2012-11-28,16300.0,3567255.0,11.21,1.97,3.58,,1903995.0,7600.0,8700.0,1663260.0,,,,,,,,0.11,,500.0,,,,,,,6500.0,1.67,1.44,,27.66,21.88,19880.0,4350738.0,4.37,27.66,6.9,0.8716,93.1,0.4693
2012-11-29,15800.0,3493380.0,10.98,1.91,3.46,,1813020.0,7600.0,8200.0,1680360.0,,,,,,,,,,,,,,,,,500.0,1.67,0.11,,27.83,21.99,19708.0,4357439.0,4.32,27.83,7.32,0.8644,92.68,0.4571
2012-11-30,15800.0,3488640.0,10.13,1.91,3.49,,1810560.0,7600.0,8200.0,1678080.0,,,,,,,,,,,,,,,,,,1.68,,,27.91,22.04,19627.0,4333642.0,4.34,27.91,7.32,0.8644,92.68,0.4582
2012-12-03,14800.0,3284416.0,10.0,1.79,3.27,,1819744.0,6600.0,8200.0,1464672.0,,,,,,,,0.21,,1000.0,,,,,,,,1.46,,,24.24,19.14,20627.0,4577544.0,4.57,24.23,7.33,0.8642,92.67,0.4292
2012-12-04,13800.0,3061944.0,9.98,1.67,3.06,,1597536.0,6600.0,7200.0,1464408.0,,,,,,,,,,,,,,,,,1000.0,1.46,0.21,,24.24,19.14,20628.0,4576941.0,4.57,24.25,8.31,0.8477,91.69,0.4002
2012-12-05,12800.0,2857600.0,8.61,1.55,2.84,,1607400.0,5600.0,7200.0,1250200.0,,,,,,,,0.22,,1000.0,,,,,,,,1.24,,,20.58,16.25,21616.0,4825772.0,4.8,20.57,8.31,0.8477,91.69,0.3713
2012-12-06,10900.0,2451192.0,7.3,1.32,2.44,,1394256.0,4700.0,6200.0,1056936.0,,,,,,,,0.2,,900.0,,,,,,,1000.0,1.05,0.23,,17.28,13.64,22503.0,5060475.0,5.03,17.28,9.59,0.8265,90.41,0.3163
2012-12-07,8300.0,1870156.0,5.18,0.89,1.86,,1194196.0,3000.0,5300.0,675960.0,,,,,,,,0.38,,1700.0,,,,,,,900.0,0.67,0.2,,11.0,8.69,24262.0,5466714.0,5.46,10.99,11.15,0.8018,88.85,0.2405
2012-12-10,13400.0,3016608.0,4.21,1.28,2.63,5.0,1193136.0,8100.0,5300.0,1823472.0,,,5100.0,,,,,,,,,,,5100.0,,,,1.82,,,25.03,23.61,24262.0,5461862.0,5.48,24.98,16.41,0.7257,83.59,0.3906
2012-12-11,16800.0,3812928.0,4.92,1.61,3.78,5.0,1974552.0,8100.0,8700.0,1838376.0,,,,1.15,,,,,3400.0,,,,1.15,,,,,1.82,,,25.05,23.62,24241.0,5501738.0,5.47,25.01,6.78,0.8736,93.22,0.49
2012-12-12,17800.0,4019240.0,5.31,2.15,4.04,5.0,2416060.0,7100.0,10700.0,1603180.0,,,600.0,0.47,,,,0.35,2000.0,1600.0,,,0.47,600.0,,,,1.61,,,23.11,20.72,23622.0,5333848.0,5.37,23.08,5.47,0.8966,94.53,0.5195
2012-12-13,14800.0,3307060.0,4.39,1.33,3.34,5.0,1720565.0,7100.0,7700.0,1586495.0,,,,,,,,,,,,,,,,,3000.0,1.6,0.69,,23.11,20.72,23616.0,5276995.0,5.34,23.09,7.64,0.8588,92.36,0.432
2012-12-14,14200.0,3165464.0,4.18,1.28,3.17,,1582732.0,7100.0,7100.0,1582732.0,,,,,,,,,,,,,,,,,600.0,1.59,0.13,,23.0,20.63,23770.0,5298809.0,5.3,23.04,,1.0,100.0,0.4126
2012-12-17,7100.0,1586353.0,2.12,0.64,1.58,,1586353.0,0.0,7100.0,0.0,,,,,,,,1.59,,7100.0,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.2063
2012-12-18,10200.0,2295102.0,3.0,0.92,2.28,,1147551.0,5100.0,5100.0,1147551.0,,,,,,,,,,,,,,,,5100.0,2000.0,1.14,0.44,,100.0,14.83,0.0,0.0,0.0,100.0,,1.0,100.0,0.2965
2012-12-19,11895.0,2688627.0,2.73,1.07,2.67,,1152753.0,6795.0,5100.0,1535874.0,,,1695.0,,,,,,,,,,,1695.0,,,,1.53,,,100.0,19.76,0.0,0.0,0.0,100.0,,1.0,100.0,0.3458
2012-12-20,25590.0,5787946.0,5.82,2.3,5.79,,2893973.0,12795.0,12795.0,2893973.0,,,,1.75,,,,,7695.0,,,,1.75,,,6000.0,,2.89,,,39.38,37.26,19697.0,4455068.0,4.45,39.38,,1.0,100.0,0.7452
2012-12-21,27990.0,6337776.0,6.35,2.42,6.34,,3350032.0,13195.0,14795.0,2987744.0,,,400.0,0.44,,,,,2000.0,,,,0.44,400.0,,,,2.99,,,40.72,38.52,19212.0,4350173.0,4.35,40.71,,1.0,100.0,0.8171
2012-12-24,27990.0,6337776.0,6.29,2.42,6.33,,3350032.0,13195.0,14795.0,2987744.0,,,,,,,,,,,,,,,,,,2.98,,,40.72,38.52,19212.0,4350173.0,4.34,40.76,,1.0,100.0,0.8171
2012-12-25,27990.0,6337776.0,6.31,2.42,6.34,,3350032.0,13195.0,14795.0,2987744.0,,,,,,,,,,,,,,,,,,2.99,,,40.72,38.52,19212.0,4350173.0,4.34,40.75,,1.0,100.0,0.8171
2012-12-26,27990.0,6337776.0,6.31,2.42,6.33,,3350032.0,13195.0,14795.0,2987744.0,,,,,,,,,,,,,,,,,,2.98,,,40.72,38.52,19212.0,4350173.0,4.33,40.78,,1.0,100.0,0.8171
2012-12-27,36390.0,8251796.0,8.2,2.88,8.24,,4125898.0,18195.0,18195.0,4125898.0,,,5000.0,,,5000.0,,,,,,,,5000.0,1.13,,1600.0,4.12,0.36,,56.15,53.11,14212.0,3222713.0,3.21,56.2,27.48,0.6014,72.52,1.0623
2012-12-28,36390.0,8181200.0,8.16,2.88,8.24,,4090600.0,18195.0,18195.0,4090600.0,,,,,,,,,,,,,,,,,,4.11,,,56.33,53.28,14105.0,3171086.0,3.18,56.37,27.45,0.6017,72.55,1.0656
2012-12-31,37790.0,8495948.0,8.4,2.99,8.52,,4247974.0,18895.0,18895.0,4247974.0,,,700.0,0.13,,,,,700.0,,,,0.13,700.0,,,,4.26,,,58.5,55.33,13405.0,3013712.0,3.03,58.46,26.6,0.6095,73.4,1.1066
2013-01-01,37790.0,8495948.0,8.53,2.99,8.52,,4247974.0,18895.0,18895.0,4247974.0,,,,,,,,,,,,,,,,,,4.27,,,58.5,55.33,13405.0,3013712.0,3.04,58.43,26.62,0.6093,73.38,1.1066
2013-01-02,37790.0,8761989.0,8.53,2.99,8.57,,4380995.0,18895.0,18895.0,4380995.0,,,,,,,,,,,,,,,,,,4.31,,,58.5,55.33,13405.0,3108083.0,3.04,58.62,26.6,0.6095,73.4,1.1066
2013-01-03,37790.0,8799023.0,8.65,2.99,8.69,,4399512.0,18895.0,18895.0,4399512.0,,,,,,,,,,,,,,,,,,4.35,,,58.5,55.33,13406.0,3121453.0,3.09,58.52,26.0,0.6152,74.0,1.1066
2013-01-04,30690.0,7178698.0,7.12,2.4,7.13,,4419730.0,11795.0,18895.0,2758969.0,,,,,,,,1.63,,7100.0,,,,,,,,2.75,,,36.49,33.89,20526.0,4801237.0,4.8,36.45,25.92,0.6159,74.08,0.8819
2013-01-07,23590.0,5503783.0,5.35,1.85,5.48,,2751892.0,11795.0,11795.0,2751892.0,,,,,,,,,,,,,,,,,7100.0,2.76,1.64,,36.49,33.89,20526.0,4788921.0,4.81,36.49,41.6,0.5141,58.4,0.6779
2013-01-08,21090.0,4894989.0,4.79,1.64,4.89,,2737620.0,9295.0,11795.0,2157370.0,,,,,,,,0.59,,2500.0,,,,,,,,2.17,,,31.09,26.65,20602.0,4781725.0,4.81,31.1,41.66,0.5139,58.34,0.6047
2013-01-09,22590.0,5251949.0,5.18,1.75,5.21,,2625975.0,11295.0,11295.0,2625975.0,,,2000.0,,,,,,,,,,,2000.0,,,500.0,2.62,0.13,,37.75,32.36,18627.0,4330592.0,4.32,37.74,43.66,0.508,56.34,0.6472
2013-01-10,22590.0,5255790.0,5.05,1.75,5.23,,2627895.0,11295.0,11295.0,2627895.0,,,,,,,,,,,,,,,,,,2.63,,,37.73,32.35,18642.0,4337248.0,4.34,37.73,43.62,0.5081,56.38,0.647
2013-01-11,27590.0,6407502.0,6.13,2.14,6.37,,2855391.0,15295.0,12295.0,3552111.0,,,4000.0,0.24,,,,,1000.0,,,,0.24,4000.0,,,,3.55,,,46.29,38.18,17747.0,4121564.0,4.11,46.33,40.01,0.5199,59.99,0.6888
2013-01-14,27590.0,6425987.0,6.11,3.52,6.39,,3562359.0,12295.0,15295.0,2863629.0,,,,0.7,,,,0.69,3000.0,3000.0,,,0.7,,,,,2.86,,,37.21,30.69,20747.0,4832184.0,4.83,37.21,32.14,0.5638,67.86,0.6888
2013-01-15,22895.0,5302940.0,5.07,2.92,5.29,,2847768.0,10600.0,12295.0,2455172.0,,,,,,,,0.4,,1695.0,,,,,,,3000.0,2.46,0.7,,33.75,26.42,20805.0,4818854.0,4.83,33.76,39.99,0.52,60.01,0.5707
2013-01-16,25590.0,5957864.0,5.77,3.27,5.91,,2978932.0,12795.0,12795.0,2978932.0,,,2195.0,,,500.0,,,,,,,,2195.0,0.12,,,2.97,,,38.58,31.84,20373.0,4743242.0,4.73,38.55,38.53,0.4808,57.51,0.6368
2013-01-17,27204.0,6358663.0,6.13,3.39,6.31,,3179332.0,13602.0,13602.0,3179332.0,,,807.0,0.19,,,,,807.0,,,,0.19,807.0,,,,3.17,,,40.94,33.8,19622.0,4586447.0,4.57,40.94,36.14,0.4338,54.21,0.6761
2013-01-18,27204.0,6340709.0,6.38,3.39,6.32,,3170354.0,13602.0,13602.0,3170354.0,,,,,,,,,,,,,,,,,,3.18,,,40.9,33.77,19657.0,4581654.0,4.59,40.9,36.01,0.4334,54.24,0.6755
2013-01-21,25897.0,6078803.0,6.09,3.22,6.01,,3192798.0,12295.0,13602.0,2886005.0,,,,,,,,0.31,,1307.0,,,,,,,,2.87,,,36.95,30.52,20977.0,4923931.0,4.9,36.93,36.07,0.433,54.17,0.6428
2013-01-22,24202.0,5679725.0,5.6,3.01,5.65,,3192117.0,10600.0,13602.0,2487608.0,,,,,,,,0.39,,1695.0,,,,,,,,2.49,,,33.5,26.27,21045.0,4938841.0,4.95,33.49,35.93,0.4339,54.35,0.5997
2013-01-23,19900.0,4676500.0,4.69,2.48,4.63,,2491000.0,9300.0,10600.0,2185500.0,,,,,,,,0.31,,1300.0,,,,,,,3002.0,2.19,0.71,,27.26,23.02,24822.0,5833170.0,5.84,27.25,46.28,0.5028,53.72,0.4926
2013-01-24,18600.0,4380114.0,7.23,2.31,4.33,,2190057.0,9300.0,9300.0,2190057.0,,,,,,,,,,,,,,,,,1300.0,2.19,0.3,,27.23,23.0,24850.0,5851927.0,5.85,27.22,47.16,0.5016,52.84,0.4601
2013-01-25,18600.0,4405038.0,8.03,2.31,4.34,,2202519.0,9300.0,9300.0,2202519.0,,,,,,,,,,,,,,,,,,2.2,,,27.16,22.95,24940.0,5906540.0,5.9,27.13,47.21,0.5016,52.79,0.459
2013-01-28,19100.0,4538542.0,8.24,2.38,4.47,,2209866.0,9800.0,9300.0,2328676.0,,,500.0,,,,,,,,,,,500.0,,,,2.32,,,72.43,24.19,3730.0,886322.6,0.88,72.41,47.35,0.5014,52.65,0.4714
2013-01-29,19600.0,4672052.0,8.36,2.44,4.61,,2336026.0,9800.0,9800.0,2336026.0,,,,0.13,,,,,500.0,,,,0.13,,,,,2.33,,,72.43,24.24,3730.0,889120.1,0.89,72.42,49.81,0.5,50.19,0.4848
2013-01-30,22800.0,5453988.0,9.76,2.84,5.37,,2822678.0,11000.0,11800.0,2631310.0,,,2000.0,,,2000.0,,0.18,,800.0,,,,2000.0,0.47,,,2.63,,,32.54,27.24,22800.0,5453988.0,5.44,32.53,41.17,0.3723,41.61,0.5646
2013-01-31,22000.0,5223460.0,9.53,2.74,5.2,,2611730.0,11000.0,11000.0,2611730.0,,,,,,,,,,,,,,,,,800.0,2.63,0.19,,32.54,27.24,22800.0,5413404.0,5.45,32.55,37.28,0.3681,44.11,0.5448
2013-02-01,21500.0,5171825.0,9.28,2.68,5.06,,2646050.0,10500.0,11000.0,2525775.0,,,1000.0,,,,,0.34,,1500.0,,,,1000.0,,,,2.51,,,30.33,26.01,24120.0,5802066.0,5.79,30.24,37.13,0.3684,44.27,0.5326
2013-02-04,22000.0,5272300.0,16.23,2.7,5.21,,2516325.0,11500.0,10500.0,2755975.0,,,1500.0,0.24,,,,0.14,1000.0,500.0,,,0.24,1500.0,,,1500.0,2.76,0.36,,100.0,28.49,0.0,0.0,0.0,100.0,46.12,0.4551,48.99,0.545
2013-02-05,24331.0,5853552.0,17.48,2.98,5.77,,2886960.0,12331.0,12000.0,2966592.0,,,831.0,0.36,,,,,1500.0,,,,0.36,831.0,,,,2.96,,,100.0,30.53,0.0,0.0,0.0,100.0,40.3,0.4717,55.45,0.6024
