,ALORA FP Equity_DX_SI_QTY,ALORA FP Equity_DX_SHORT_INTEREST_VALUE,ALORA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALORA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALORA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALORA FP Equity_DX_SI_MV,ALORA FP Equity_DX_DSS,ALORA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALORA FP Equity_DX_SUPPLY_SI_QTY,ALORA FP Equity_DX_BROKER_SI_QTY,ALORA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALORA FP Equity_DX_BROKER_SI_MV_NEW_x,ALORA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALORA FP Equity_DX_BROKER_SI_MV_INC_x,ALORA FP Equity_DX_BROKER_SI_QTY_ADD,ALORA FP Equity_DX_BROKER_SI_QTY_NEW,ALORA FP Equity_DX_SUPPLY_SI_MV_DEC,ALORA FP Equity_DX_BROKER_SI_QTY_INC,ALORA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALORA FP Equity_DX_BROKER_SI_MV_NEW_y,ALORA FP Equity_DX_BROKER_SI_MV_INC_y,ALORA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALORA FP Equity_DX_BROKER_SI_MV_ADD,ALORA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALORA FP Equity_DX_BROKER_SI_QTY_DEC,ALORA FP Equity_DX_SUPPLY_SI_MV,ALORA FP Equity_DX_BROKER_SI_MV_DEC,ALORA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALORA FP Equity_DX_UTILIZATION_QUANTITY,ALORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALORA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALORA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALORA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALORA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALORA FP Equity_DX_BROKER_SI_CON_RATIO,ALORA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALORA FP Equity_DX_DEMAND_SUPPLY_RATIO
2024-02-15,944.0,479.55,0.06,0.01,0.01,0.0,0.0,239.78,472.0,472.0,239.78,,,,,,,,,,,,,,,0.0,,100.0,32.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.6588
2024-02-16,944.0,517.31,0.06,0.01,0.01,0.0,0.0,258.66,472.0,472.0,258.66,,,,,,,,,,,,,,,0.0,,100.0,32.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.6588
2024-02-19,944.0,513.54,0.06,0.01,0.01,0.0,0.0,256.77,472.0,472.0,256.77,,,,,,,,,,,,,,,0.0,,100.0,32.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.6588
2024-02-20,944.0,534.3,0.06,0.01,0.01,0.0,0.0,267.15,472.0,472.0,267.15,,,,,,,,,,,,,,,0.0,,100.0,32.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.6588
2024-02-21,944.0,513.54,0.06,0.01,0.01,0.0,0.0,256.77,472.0,472.0,256.77,,,,,,,,,,,,,,,0.0,,100.0,32.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.6588
2024-02-22,944.0,519.2,0.06,0.01,0.01,0.0,0.0,259.6,472.0,472.0,259.6,,,,,,,,,,,,,,,0.0,,100.0,32.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.6588
2024-02-23,944.0,509.76,0.06,0.01,0.01,0.0,0.0,254.88,472.0,472.0,254.88,,,,,,,,,,,,,,,0.0,,100.0,32.94,0.0,0.0,0.0,100.0,,1.0,100.0,0.6588
2024-02-26,944.0,507.87,0.06,0.01,0.01,0.0,0.0,253.94,472.0,472.0,253.94,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-02-27,944.0,498.43,0.06,0.01,0.01,0.0,0.0,249.22,472.0,472.0,249.22,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-02-28,944.0,479.55,0.06,0.01,0.01,0.0,0.0,239.78,472.0,472.0,239.78,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-02-29,944.0,479.55,0.06,0.01,0.01,0.0,0.0,239.78,472.0,472.0,239.78,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,472.0,,,,,,472.0,0.0,0.0,0.0,0.0,472.0,238.83,0.0,0.0,,0.0,,0.0
2024-06-18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1000.0,438.0,0.0,0.0,,0.0,,0.0
2024-06-19,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1300.0,598.0,0.0,0.0,,0.0,,0.0
2024-07-09,5800.0,2511.4,0.35,0.27,0.07,0.0,0.0,1255.7,2900.0,2900.0,1255.7,,,,2900.0,,,,,,,,0.0,2900.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-10,5800.0,2552.0,0.35,0.27,0.07,0.0,0.0,1276.0,2900.0,2900.0,1276.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-11,5800.0,2604.2,0.35,0.28,0.07,0.0,0.0,1302.1,2900.0,2900.0,1302.1,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-12,5800.0,2586.8,0.35,0.3,0.07,0.0,0.0,1293.4,2900.0,2900.0,1293.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-15,5800.0,2575.2,0.35,0.28,0.07,0.0,0.0,1287.6,2900.0,2900.0,1287.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-07-16,5800.0,2871.0,0.35,0.27,0.07,0.0,0.0,1435.5,2900.0,2900.0,1435.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2024-10-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,1600.0,531.2,0.0,0.0,,0.0,,0.0
2025-01-20,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,100.0,35.3,0.0,0.0,,0.0,,0.0
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,500.0,161.0,0.0,0.0,,0.0,,0.0
2025-01-28,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,500.0,162.0,0.0,0.0,,0.0,,0.0
2025-01-29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,500.0,164.0,0.0,0.0,,0.0,,0.0
2025-01-30,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,500.0,170.0,0.0,0.0,,0.0,,0.0
2025-01-31,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,500.0,169.5,0.0,0.0,,0.0,,0.0
2025-02-21,444.0,163.84,0.03,0.01,0.01,0.0,0.0,81.92,222.0,222.0,81.92,,,,222.0,,,,,,,,0.0,222.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-02-24,444.0,155.4,0.03,0.01,0.01,0.0,0.0,77.7,222.0,222.0,77.7,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-02-25,222.0,76.15,0.01,0.0,0.0,0.0,0.0,0.0,222.0,0.0,76.15,,,,,,,,,,,,,,222.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-02-26,222.0,76.59,0.01,0.0,0.0,0.0,0.0,0.0,222.0,0.0,76.59,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-02-27,222.0,74.81,0.01,0.0,0.0,0.0,0.0,0.0,222.0,0.0,74.81,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-02-28,444.0,151.85,0.03,0.01,0.01,0.0,0.0,75.92,222.0,222.0,75.92,,,,222.0,,,,,,,,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-03-03,444.0,159.84,0.03,0.01,0.01,0.0,0.0,79.92,222.0,222.0,79.92,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,2.0
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,222.0,,,,,,222.0,0.0,0.0,0.0,0.0,100.0,40.1,0.0,0.0,,0.0,,0.0
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,73.4,0.0,0.0,,0.0,,0.0
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,74.0,0.0,0.0,,0.0,,0.0
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,200.0,72.4,0.0,0.0,,0.0,,0.0
2025-06-02,6000.0,2316.0,0.37,0.15,0.08,0.0,0.0,2316.0,6000.0,6000.0,2316.0,,,,6000.0,,,,,,,,0.0,6000.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-03,6000.0,2418.0,0.37,0.15,0.08,0.0,0.0,2418.0,6000.0,6000.0,2418.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-04,6000.0,2352.0,0.37,0.15,0.08,0.0,0.0,2352.0,6000.0,6000.0,2352.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-05,6000.0,2316.0,0.37,0.15,0.08,0.0,0.0,2316.0,6000.0,6000.0,2316.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-06,6000.0,2310.0,0.37,0.16,0.08,0.0,0.0,2310.0,6000.0,6000.0,2310.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-09,6000.0,2346.0,0.37,0.15,0.08,0.0,0.0,2346.0,6000.0,6000.0,2346.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-10,6000.0,2400.0,0.37,0.16,0.08,0.0,0.0,2400.0,6000.0,6000.0,2400.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-11,6000.0,2580.0,0.37,0.17,0.08,0.0,0.0,2580.0,6000.0,6000.0,2580.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-12,6000.0,2610.0,0.37,0.16,0.08,0.0,0.0,2610.0,6000.0,6000.0,2610.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-13,6000.0,2562.0,0.37,0.16,0.08,0.0,0.0,2562.0,6000.0,6000.0,2562.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0
2025-06-30,1332.0,564.77,0.08,0.04,0.02,0.0,0.0,501.17,1332.0,1182.0,564.77,,,,1182.0,,,,,,,,0.0,1332.0,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,10.78,0.8076,89.22,1.0
2025-07-01,1482.0,625.4,0.09,0.05,0.02,0.0,0.0,562.1,1332.0,1332.0,562.1,0.0,,,,150.0,,,,0.0,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,19.86,0.6817,80.14,1.1126
2025-07-02,7882.0,3341.97,0.48,0.25,0.1,0.0,0.0,3278.37,7732.0,7732.0,3278.37,,6400.0,,6400.0,,,,,,,6400.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.61,0.6742,80.52,1.0194
2025-07-03,7882.0,3326.2,0.48,0.25,0.1,0.0,0.0,3262.9,7732.0,7732.0,3262.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.62,0.6742,80.51,1.0194
2025-07-04,7882.0,3531.14,0.48,0.25,0.1,0.0,0.0,3463.94,7732.0,7732.0,3463.94,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.65,0.6738,80.49,1.0194
2025-07-07,7882.0,3531.14,0.48,0.25,0.1,0.0,0.0,3463.94,7732.0,7732.0,3463.94,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.61,0.6742,80.52,1.0194
2025-07-08,7882.0,3483.84,0.48,0.24,0.1,0.0,0.0,3417.54,7732.0,7732.0,3417.54,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.61,0.6742,80.52,1.0194
2025-07-09,7882.0,3625.72,0.48,0.24,0.1,0.0,0.0,3556.72,7732.0,7732.0,3556.72,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.61,0.6742,80.52,1.0194
2025-07-10,7882.0,3546.9,0.48,0.3,0.1,0.0,0.0,3479.4,7732.0,7732.0,3479.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,15.61,0.6742,80.52,1.0194
2025-07-11,6700.0,2961.4,0.41,0.26,0.09,0.0,0.0,2895.1,6550.0,6550.0,2895.1,,,,,,0.0,,1182.0,,,,,,1182.0,0.0,0.0,100.0,84.71,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,0.8665
2025-07-14,6700.0,2948.0,0.41,0.27,0.09,0.0,0.0,2882.0,6550.0,6550.0,2882.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-07-15,6700.0,2948.0,0.41,0.28,0.09,0.0,0.0,2882.0,6550.0,6550.0,2882.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-07-16,6700.0,2941.3,0.41,0.28,0.09,0.0,0.0,2875.45,6550.0,6550.0,2875.45,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-07-17,7400.0,3182.0,0.45,0.31,0.09,0.0,0.0,3117.5,7250.0,7250.0,3117.5,,700.0,,700.0,,,,,,,700.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.88,0.7509,85.99,1.0207
2025-07-18,7400.0,3093.2,0.45,0.31,0.09,0.0,0.0,3030.5,7250.0,7250.0,3030.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.88,0.7509,85.99,1.0207
2025-07-21,7400.0,3196.8,0.45,0.32,0.09,0.0,0.0,3132.0,7250.0,7250.0,3132.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.88,0.7509,85.99,1.0207
2025-07-22,7400.0,3189.4,0.45,0.31,0.09,0.0,0.0,3124.75,7250.0,7250.0,3124.75,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,9.88,0.7509,85.99,1.0207
2025-07-23,7400.0,3189.4,0.45,0.31,0.09,0.0,0.0,2823.05,7250.0,6550.0,3124.75,,,,,,,,,,,,,,700.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,9.45,0.7571,86.4,1.0207
2025-07-24,6700.0,2881.0,0.41,0.34,0.09,0.0,0.0,2816.5,6550.0,6550.0,2816.5,,,,,,0.0,,700.0,,,,,,,0.0,,100.0,90.34,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,0.9241
2025-07-25,6700.0,2874.3,0.41,0.35,0.09,0.0,0.0,2809.95,6550.0,6550.0,2809.95,,,,,,,,,,,,,,,0.0,,100.0,90.34,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,0.9241
2025-07-28,6700.0,2840.8,0.41,0.35,0.09,0.0,0.0,2777.2,6550.0,6550.0,2777.2,,,,,,,,,,,,,,,0.0,,100.0,90.34,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,0.9241
2025-07-29,6700.0,2874.3,0.41,0.36,0.09,0.0,0.0,2809.95,6550.0,6550.0,2809.95,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-07-30,6700.0,2874.3,0.41,0.36,0.09,0.0,0.0,2809.95,6550.0,6550.0,2809.95,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-07-31,6700.0,2934.6,0.41,0.38,0.09,0.0,0.0,2868.9,6550.0,6550.0,2868.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-01,6700.0,2867.6,0.41,0.36,0.09,0.0,0.0,2803.4,6550.0,6550.0,2803.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-04,6700.0,2626.4,0.41,0.36,0.09,0.0,0.0,2567.6,6550.0,6550.0,2567.6,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-05,6700.0,2572.8,0.41,0.35,0.09,0.0,0.0,2515.2,6550.0,6550.0,2515.2,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-06,6700.0,2934.6,0.41,0.37,0.09,0.0,0.0,2868.9,6550.0,6550.0,2868.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-07,6700.0,3068.6,0.41,0.34,0.09,0.0,0.0,2999.9,6550.0,6550.0,2999.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-08,6700.0,2921.2,0.41,0.32,0.09,0.0,0.0,2855.8,6550.0,6550.0,2855.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-11,6700.0,3015.0,0.41,0.32,0.09,0.0,0.0,2947.5,6550.0,6550.0,2947.5,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-12,6700.0,3068.6,0.41,0.32,0.09,0.0,0.0,2999.9,6550.0,6550.0,2999.9,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-13,6700.0,3055.2,0.41,0.32,0.09,0.0,0.0,2986.8,6550.0,6550.0,2986.8,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-14,6700.0,3182.5,0.41,0.31,0.09,0.0,0.0,3111.25,6550.0,6550.0,3111.25,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-15,6700.0,3216.0,0.41,0.31,0.09,0.0,0.0,3144.0,6550.0,6550.0,3144.0,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-18,6700.0,3631.4,0.41,0.31,0.09,0.0,0.0,3550.1,6550.0,6550.0,3550.1,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.58,0.9125,95.42,1.0229
2025-08-19,6700.0,3805.6,0.41,0.28,0.09,0.0,0.0,3720.4,6550.0,6550.0,3720.4,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,4.38,0.9162,95.62,1.0229
2025-08-20,300.0,170.4,0.02,0.01,0.0,0.0,0.0,85.2,150.0,150.0,85.2,,,,,,0.0,,6400.0,,,,,,6400.0,0.0,0.0,100.0,2.29,0.0,0.0,0.0,100.0,,1.0,100.0,0.0458
2025-08-21,1407.0,748.52,0.09,0.05,0.02,0.0,0.0,668.72,1257.0,1257.0,668.72,,1107.0,,1107.0,,,,,,,1107.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,20.92,0.6691,79.08,1.1193
2025-08-22,9207.0,4861.3,0.56,0.35,0.12,0.0,0.0,2722.9,5157.0,5157.0,2722.9,,3900.0,,3900.0,,,,,,,3900.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.54,0.7248,84.14,1.7853
2025-08-25,9207.0,4787.64,0.56,0.35,0.12,0.0,0.0,2681.64,5157.0,5157.0,2681.64,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.54,0.7248,84.14,1.7853
2025-08-26,9207.0,4373.33,0.56,0.35,0.12,0.0,0.0,2449.57,5157.0,5157.0,2449.57,,,,,,,,,,,,,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.54,0.7248,84.14,1.7853
2025-08-27,9307.0,4467.36,0.57,0.34,0.12,0.0,0.0,2523.36,5257.0,5257.0,2523.36,,100.0,,100.0,,,,,,,100.0,0.0,,,0.0,,100.0,100.0,0.0,0.0,0.0,100.0,12.4,0.7094,83.24,1.7704
2025-08-28,11307.0,5370.83,0.69,0.41,0.15,0.01,0.0,3518.33,7407.0,7407.0,3518.33,,2150.0,0.0,,,,2300.0,,,0.0,2150.0,,,150.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,20.98,0.5289,68.89,1.5265
