,ALMOU FP Equity_DX_SI_QTY,ALMOU FP Equity_DX_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMOU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMOU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMOU FP Equity_DX_SI_MV,ALMOU FP Equity_DX_DSS,ALMOU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY,ALMOU FP Equity_DX_BROKER_SI_QTY,ALMOU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMOU FP Equity_DX_BROKER_SI_MV_INC_x,ALMOU FP Equity_DX_BROKER_SI_QTY_ADD,ALMOU FP Equity_DX_SUPPLY_SI_MV_DEC,ALMOU FP Equity_DX_BROKER_SI_QTY_INC,ALMOU FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMOU FP Equity_DX_BROKER_SI_MV_INC_y,ALMOU FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMOU FP Equity_DX_BROKER_SI_MV_ADD,ALMOU FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMOU FP Equity_DX_BROKER_SI_QTY_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV,ALMOU FP Equity_DX_BROKER_SI_MV_DEC,ALMOU FP Equity_DX_SUPPLY_SI_MV_RMV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_UTILIZATION_QUANTITY,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMOU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMOU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALMOU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMOU FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMOU FP Equity_DX_BROKER_SI_CON_RATIO,ALMOU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMOU FP Equity_DX_DEMAND_SUPPLY_RATIO
2022-03-17,4682.0,249082.4,0.41,0.72,0.15,0.23,0.0,211576.4,1290.0,3977.0,68628.0,,0.02,,0.03,400.0,685.0,0.02,,,585.0,500.0,0.06,0.02,,100.0,10.31,0.0,0.0,,0.0,100.0,29.67,0.4453,58.61,0.3742
2022-03-18,5960.0,325416.0,0.52,0.87,0.19,0.33,0.0,286923.0,2568.0,5255.0,140212.8,,0.08,,0.03,1278.0,585.0,0.08,,,1863.0,,0.14,,,100.0,20.33,0.0,0.0,,0.0,100.0,31.74,0.3596,45.5,0.4718
2022-03-21,4097.0,217141.0,0.36,0.59,0.13,0.23,0.0,179776.0,705.0,3392.0,37365.0,,,,0.1,,1863.0,,,,,1863.0,0.04,0.1,,100.0,5.58,0.0,0.0,,0.0,100.0,33.35,0.5554,66.65,0.3243
2022-03-22,4097.0,233529.0,0.36,0.58,0.13,0.22,0.0,193344.0,705.0,3392.0,40185.0,,,,,,,,,,,,0.04,,,100.0,5.56,0.0,0.0,,0.0,100.0,33.41,0.5551,66.59,0.3233
2022-03-23,4097.0,226973.8,0.36,0.57,0.13,0.24,0.0,187916.8,705.0,3392.0,39057.0,,,,,,,,,,,,0.04,,,100.0,5.56,0.0,0.0,,0.0,100.0,32.6,0.5605,67.4,0.323
2022-03-24,4097.0,237626.0,0.36,0.6,0.13,0.23,0.0,196736.0,705.0,3392.0,40890.0,,,,,,,,,,,,0.04,,,100.0,5.55,0.0,0.0,,0.0,100.0,32.91,0.5584,67.09,0.3225
2022-03-25,4097.0,237626.0,0.36,0.6,0.13,0.24,0.0,196736.0,705.0,3392.0,40890.0,,,,,,,,,,,,0.04,,,100.0,5.57,0.0,0.0,,0.0,100.0,32.42,0.5618,67.58,0.3236
2022-03-28,5175.0,291870.0,0.46,0.75,0.17,0.31,0.0,219114.0,1783.0,3885.0,100561.2,,,493.0,,,,,,0.03,1078.0,,0.1,,,14.08,14.08,10877.0,613462.8,,0.63,14.19,26.61,0.3729,53.03,0.4088
2022-03-29,4641.0,268249.8,0.41,0.68,0.15,0.27,0.0,227500.8,1249.0,3936.0,72192.2,,,51.0,0.03,,534.0,,,0.0,,,0.07,,,100.0,9.91,0.0,0.0,,0.0,100.0,29.77,0.4437,58.66,0.3682
2022-03-30,4615.0,262132.0,0.41,0.69,0.15,0.27,0.0,222088.0,1223.0,3910.0,69466.4,,,,0.0,,26.0,,,,,26.0,0.07,0.0,,100.0,9.72,0.0,0.0,,0.0,100.0,29.84,0.4501,59.17,0.3668
2022-03-31,4608.0,258048.0,0.41,0.71,0.15,0.27,0.0,218568.0,1216.0,3903.0,68096.0,,,,0.0,,7.0,,,,,7.0,0.07,0.0,,100.0,9.96,0.0,0.0,,0.0,100.0,29.67,0.4535,59.55,0.3775
2022-04-01,4608.0,244684.8,0.41,0.71,0.15,0.27,0.0,207249.3,1216.0,3903.0,64569.6,,,,,,,,,,,,0.07,,,100.0,10.39,0.0,0.0,,0.0,100.0,29.86,0.4523,59.36,0.3938
2022-04-04,4596.0,265189.2,0.4,0.71,0.15,0.25,0.0,224510.7,1204.0,3891.0,69470.8,,,,0.0,,12.0,,,,,12.0,0.07,0.0,,100.0,10.29,0.0,0.0,,0.0,100.0,30.59,0.4519,58.96,0.3928
2022-04-05,4103.0,233871.0,0.36,0.63,0.13,0.25,0.0,193686.0,711.0,3398.0,40527.0,,,,0.03,,493.0,,,,,493.0,0.04,0.03,,100.0,6.11,0.0,0.0,,0.0,100.0,33.19,0.5545,66.66,0.3527
2022-04-06,4097.0,226154.4,0.36,0.64,0.13,0.24,0.0,187238.4,705.0,3392.0,38916.0,,,,0.0,,6.0,,,,,6.0,0.04,0.0,,100.0,6.11,0.0,0.0,,0.0,100.0,33.42,0.555,66.58,0.3553
2022-04-07,4097.0,217960.4,0.36,0.64,0.13,0.23,0.0,180454.4,705.0,3392.0,37506.0,,,,,,,,,,,,0.04,,,100.0,6.14,0.0,0.0,,0.0,100.0,33.37,0.5553,66.63,0.3567
2022-04-08,4097.0,227383.5,0.36,0.66,0.13,0.23,0.0,188256.0,705.0,3392.0,39127.5,,,,,,,,,,,,0.04,,,100.0,6.13,0.0,0.0,,0.0,100.0,33.75,0.5528,66.25,0.3563
2022-04-11,4097.0,238445.4,0.36,0.67,0.13,0.23,0.0,197414.4,705.0,3392.0,41031.0,,,,,,,,,,,,0.04,,,100.0,5.92,0.0,0.0,,0.0,100.0,33.46,0.5547,66.54,0.3443
2022-04-12,4097.0,235167.8,0.36,0.66,0.13,0.25,0.0,194700.8,705.0,3392.0,40467.0,,,,,,,,,,,,0.04,,,100.0,5.78,0.0,0.0,,0.0,100.0,33.32,0.5556,66.68,0.336
2022-04-13,5673.0,315418.8,0.5,0.95,0.18,0.33,0.0,188595.2,2281.0,3392.0,126823.6,,,,,,,,,,1576.0,,0.13,,,19.18,19.18,9612.0,534427.2,,0.55,19.29,27.18,0.3679,48.43,0.477
2022-04-14,4107.0,254634.0,0.36,0.7,0.13,0.24,0.0,210924.0,715.0,3402.0,44330.0,,,10.0,0.09,,1566.0,,,0.0,,,0.04,,,100.0,6.02,0.0,0.0,,0.0,100.0,33.03,0.5542,66.71,0.3456
2022-04-15,4107.0,254634.0,0.36,0.67,0.13,0.25,0.0,210924.0,715.0,3402.0,44330.0,,,,,,,,,,,,0.04,,,100.0,6.04,0.0,0.0,,0.0,100.0,34.26,0.5463,65.49,0.3467
2022-04-18,4107.0,254634.0,0.36,0.67,0.13,0.26,0.0,210924.0,715.0,3402.0,44330.0,,,,,,,,,,,,0.04,,,100.0,6.04,0.0,0.0,,0.0,100.0,32.14,0.5606,67.62,0.3467
2022-04-19,4099.0,254957.8,0.36,0.66,0.13,0.26,0.0,211106.8,707.0,3394.0,43975.4,,,,0.0,,8.0,,,,,8.0,0.04,0.0,,100.0,5.97,0.0,0.0,,0.0,100.0,33.42,0.5543,66.53,0.346
2022-04-20,4097.0,246229.7,0.36,0.69,0.13,0.26,0.0,203859.2,705.0,3392.0,42370.5,,,,0.0,,2.0,,,,,2.0,0.04,0.0,,100.0,5.95,0.0,0.0,,0.0,100.0,33.58,0.5539,66.42,0.3458
2022-04-21,4497.0,280163.1,0.4,0.8,0.15,0.28,0.0,223781.6,905.0,3592.0,56381.5,200.0,,200.0,,,,,200.0,0.01,,,0.05,,,100.0,7.54,0.0,0.0,,0.0,100.0,30.52,0.4706,60.82,0.3747
2022-04-22,4497.0,272518.2,0.4,0.82,0.15,0.29,0.0,217675.2,905.0,3592.0,54843.0,,,,,,,,,,,,0.05,,,100.0,7.55,0.0,0.0,,0.0,100.0,30.03,0.4751,61.46,0.3753
2022-04-25,4497.0,263074.5,0.4,0.81,0.15,0.28,0.0,210132.0,905.0,3592.0,52942.5,,,,,,,,,,,,0.05,,,100.0,7.55,0.0,0.0,,0.0,100.0,30.44,0.4713,60.92,0.3753
2022-04-26,4497.0,274317.0,0.4,0.81,0.15,0.27,0.0,219112.0,905.0,3592.0,55205.0,,,,,,,,,,,,0.05,,,100.0,7.56,0.0,0.0,,0.0,100.0,30.42,0.4715,60.95,0.3756
2022-04-27,4497.0,265323.0,0.4,0.82,0.15,0.28,0.0,211928.0,905.0,3592.0,53395.0,,,,,,,,,,,,0.06,,,100.0,7.33,0.0,0.0,,0.0,100.0,30.59,0.47,60.73,0.3642
2022-04-28,4497.0,264423.6,0.4,0.84,0.15,0.27,0.0,211209.6,905.0,3592.0,53214.0,,,,,,,,,,,,0.05,,,100.0,6.99,0.0,0.0,,0.0,100.0,30.49,0.4708,60.86,0.3473
2022-04-29,4497.0,271169.1,0.4,0.85,0.15,0.27,0.0,216597.6,905.0,3592.0,54571.5,,,,,,,,,,,,0.05,,,100.0,6.99,0.0,0.0,,0.0,100.0,30.65,0.4694,60.65,0.3476
2022-05-02,4497.0,269820.0,0.4,0.86,0.15,0.28,0.0,215520.0,905.0,3592.0,54300.0,,,,,,,,,,,,0.05,,,100.0,6.99,0.0,0.0,,0.0,100.0,30.29,0.4726,61.11,0.3476
2022-05-03,4097.0,245820.0,0.36,0.86,0.13,0.25,0.0,203520.0,705.0,3392.0,42300.0,,,,0.01,,200.0,,,,,200.0,0.04,0.01,,100.0,5.53,0.0,0.0,,0.0,100.0,33.4,0.5551,66.6,0.3215
2022-05-04,4097.0,241723.0,0.36,0.91,0.13,0.25,0.0,200128.0,705.0,3392.0,41595.0,,,,,,,,,,,,0.04,,,100.0,5.53,0.0,0.0,,0.0,100.0,33.58,0.5539,66.42,0.3215
2022-05-05,4097.0,243771.5,0.36,0.94,0.13,0.25,0.0,201824.0,705.0,3392.0,41947.5,,,,,,,,,,,,0.04,,,100.0,5.54,0.0,0.0,,0.0,100.0,33.45,0.5548,66.55,0.3221
2022-05-06,4097.0,240493.9,0.36,0.97,0.13,0.25,0.0,199110.4,705.0,3392.0,41383.5,,,,,,,,,,,,0.04,,,100.0,5.56,0.0,0.0,,0.0,100.0,33.41,0.555,66.59,0.3233
2022-05-09,4097.0,223696.2,0.36,0.93,0.13,0.25,0.0,185203.2,705.0,3392.0,38493.0,,,,,,,,,,,,0.04,,,100.0,5.56,0.0,0.0,,0.0,100.0,33.4,0.5551,66.6,0.3233
2022-05-10,4097.0,229432.0,0.36,0.94,0.13,0.23,0.0,189952.0,705.0,3392.0,39480.0,,,,,,,,,,,,0.04,,,100.0,5.54,0.0,0.0,,0.0,100.0,33.45,0.5548,66.55,0.3219
2022-05-11,4097.0,233529.0,0.36,0.94,0.13,0.24,0.0,193344.0,705.0,3392.0,40185.0,,,,,,,,,,,,0.04,,,100.0,5.54,0.0,0.0,,0.0,100.0,33.4,0.5551,66.6,0.3217
2022-05-12,4097.0,227383.5,0.36,0.95,0.13,0.24,0.0,188256.0,705.0,3392.0,39127.5,,,,,,,,,,,,0.04,,,100.0,5.78,0.0,0.0,,0.0,100.0,32.99,0.5579,67.01,0.3358
2022-05-13,4097.0,241723.0,0.36,0.88,0.13,0.23,0.0,200128.0,705.0,3392.0,41595.0,,,,,,,,,,,,0.04,,,100.0,5.76,0.0,0.0,,0.0,100.0,33.66,0.5534,66.34,0.3349
2022-05-16,4097.0,241723.0,0.36,0.88,0.13,0.25,0.0,200128.0,705.0,3392.0,41595.0,,,,,,,,,,,,0.04,,,100.0,5.53,0.0,0.0,,0.0,100.0,33.06,0.5574,66.94,0.3213
2022-05-17,4097.0,242542.4,0.36,0.88,0.13,0.25,0.0,200806.4,705.0,3392.0,41736.0,,,,,,,,,,,,0.04,,,100.0,5.52,0.0,0.0,,0.0,100.0,33.72,0.553,66.28,0.3211
2022-05-18,4097.0,242952.1,0.36,0.89,0.13,0.25,0.0,201145.6,705.0,3392.0,41806.5,,,,,,,,,,,,0.04,,,100.0,5.59,0.0,0.0,,0.0,100.0,33.29,0.5558,66.71,0.3248
2022-05-19,4097.0,261798.3,0.36,0.92,0.13,0.25,0.0,216748.8,705.0,3392.0,45049.5,,,,,,,,,,,,0.04,,,100.0,5.88,0.0,0.0,,0.0,100.0,33.61,0.5537,66.39,0.3418
2022-05-20,5881.0,368150.6,0.52,1.29,0.19,0.38,0.0,268178.4,1597.0,4284.0,99972.2,,,892.0,,,,,,0.05,892.0,,0.1,,,12.6,12.6,11079.0,693545.4,,0.71,12.31,29.14,0.3662,47.73,0.4639
2022-05-23,5881.0,373443.5,0.52,1.27,0.19,0.37,0.0,272034.0,1597.0,4284.0,101409.5,,,,,,,,,,,,0.1,,,12.04,12.04,11668.0,740918.0,,0.73,11.93,29.63,0.3616,46.63,0.4433
2022-05-24,4097.0,265485.6,0.36,0.89,0.13,0.27,0.0,219801.6,705.0,3392.0,45684.0,,,,0.06,,892.0,,,,,892.0,0.04,0.06,,100.0,5.3,0.0,0.0,,0.0,100.0,33.54,0.5542,66.46,0.3083
2022-05-25,4097.0,260159.5,0.36,0.9,0.13,0.27,0.0,215392.0,705.0,3392.0,44767.5,,,,,,,,,,,,0.05,,,100.0,5.31,0.0,0.0,,0.0,100.0,33.32,0.5556,66.68,0.3085
2022-05-26,2687.0,169281.0,0.24,0.63,0.09,0.18,0.0,169281.0,0.0,2687.0,0.0,,,,0.05,,705.0,,,,,705.0,0.0,0.05,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2162
2022-05-27,2687.0,167937.5,0.24,0.63,0.09,0.18,0.0,167937.5,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2201
2022-05-30,2687.0,173580.2,0.24,0.63,0.09,0.18,0.0,173580.2,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2201
2022-05-31,2687.0,171430.6,0.24,0.71,0.09,0.18,0.0,171430.6,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.221
2022-06-01,2687.0,167400.1,0.24,0.74,0.09,0.18,0.0,167400.1,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2289
2022-06-02,2687.0,170087.1,0.24,0.76,0.09,0.17,0.0,170087.1,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2291
2022-06-03,2687.0,166325.3,0.24,0.79,0.09,0.18,0.0,166325.3,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2292
2022-06-06,2687.0,165250.5,0.24,0.81,0.09,0.17,0.0,165250.5,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2292
2022-06-07,2687.0,162563.5,0.24,0.83,0.09,0.17,0.0,162563.5,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.231
2022-06-08,2687.0,163907.0,0.24,0.84,0.09,0.17,0.0,163907.0,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2317
2022-06-09,2687.0,170355.8,0.24,0.86,0.09,0.17,0.0,170355.8,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2321
2022-06-10,2687.0,167937.5,0.24,0.86,0.09,0.18,0.0,167937.5,0.0,2687.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.2346
2022-06-13,3409.0,196699.3,0.3,1.09,0.11,0.22,0.0,196699.3,722.0,3409.0,41659.4,,,722.0,,,,,,0.04,722.0,,0.05,,,100.0,6.3,0.0,0.0,,0.0,100.0,20.01,0.6799,79.99,0.2976
2022-06-14,3409.0,176245.3,0.3,0.97,0.11,0.2,0.0,176245.3,722.0,3409.0,37327.4,,,,,,,,,,,,0.04,,,100.0,6.14,0.0,0.0,,0.0,100.0,20.48,0.6743,79.52,0.2901
2022-06-15,3409.0,178631.6,0.3,0.86,0.11,0.18,0.0,178631.6,722.0,3409.0,37832.8,,,,,,,,,,,,0.04,,,100.0,6.03,0.0,0.0,,0.0,100.0,20.46,0.6745,79.54,0.2845
2022-06-16,3236.0,159696.6,0.28,0.81,0.11,0.17,0.0,159696.6,549.0,3236.0,27093.15,,,,0.01,,173.0,,,,,173.0,0.03,0.01,,100.0,4.53,0.0,0.0,,0.0,100.0,16.35,0.7264,83.65,0.2673
2022-06-17,3213.0,155348.55,0.28,0.75,0.1,0.17,0.0,155348.55,526.0,3213.0,25432.1,,,,0.0,,23.0,,,,,23.0,0.03,0.0,,100.0,4.33,0.0,0.0,,0.0,100.0,15.3,0.7408,84.7,0.2648
2022-06-20,2987.0,128889.05,0.26,0.71,0.1,0.16,0.0,128889.05,300.0,2987.0,12945.0,,,,0.01,,226.0,,,,,226.0,0.01,0.01,,100.0,2.47,0.0,0.0,,0.0,100.0,9.11,0.8344,90.89,0.2461
2022-06-21,2987.0,127544.9,0.26,0.65,0.1,0.13,0.0,127544.9,300.0,2987.0,12810.0,,,,,,,,,,,,0.01,,,100.0,2.47,0.0,0.0,,0.0,100.0,9.66,0.8254,90.34,0.246
2022-06-22,2987.0,117687.8,0.26,0.62,0.1,0.13,0.0,117687.8,300.0,2987.0,11820.0,,,,,,,,,,,,0.01,,,100.0,2.44,0.0,0.0,,0.0,100.0,9.65,0.8256,90.35,0.243
2022-06-23,2987.0,117687.8,0.26,0.58,0.1,0.12,0.0,117687.8,300.0,2987.0,11820.0,,,,,,,,,,,,0.01,,,100.0,2.43,0.0,0.0,,0.0,100.0,9.65,0.8256,90.35,0.2417
2022-06-24,2987.0,118434.55,0.26,0.59,0.1,0.12,0.0,118434.55,300.0,2987.0,11895.0,,,,,,,,,,,,0.01,,,100.0,2.5,0.0,0.0,,0.0,100.0,9.63,0.826,90.37,0.2485
2022-06-27,2987.0,120376.1,0.26,0.58,0.1,0.12,0.0,120376.1,300.0,2987.0,12090.0,,,,,,,,,,,,0.01,,,100.0,2.53,0.0,0.0,,0.0,100.0,9.65,0.8256,90.35,0.2524
2022-06-28,2987.0,116493.0,0.26,0.56,0.1,0.12,0.0,116493.0,300.0,2987.0,11700.0,,,,,,,,,,,,0.01,,,100.0,2.52,0.0,0.0,,0.0,100.0,9.8,0.8232,90.2,0.2512
2022-06-29,2987.0,111713.8,0.26,0.56,0.1,0.12,0.0,111713.8,300.0,2987.0,11220.0,,,,,,,,,,,,0.01,,,100.0,2.51,0.0,0.0,,0.0,100.0,9.66,0.8254,90.34,0.2501
2022-06-30,2987.0,112311.2,0.26,0.55,0.1,0.12,0.0,112311.2,300.0,2987.0,11280.0,,,,,,,,,,,,0.01,,,100.0,2.51,0.0,0.0,,0.0,100.0,9.66,0.8255,90.34,0.2495
2022-07-01,2987.0,113207.3,0.26,0.55,0.1,0.12,0.0,113207.3,300.0,2987.0,11370.0,,,,,,,,,,,,0.01,,,100.0,2.49,0.0,0.0,,0.0,100.0,9.75,0.824,90.25,0.248
2022-07-04,2987.0,111863.15,0.26,0.55,0.1,0.12,0.0,111863.15,300.0,2987.0,11235.0,,,,,,,,,,,,0.01,,,100.0,2.49,0.0,0.0,,0.0,100.0,9.77,0.8237,90.23,0.248
2022-07-05,2987.0,106635.9,0.26,0.55,0.1,0.12,0.0,106635.9,300.0,2987.0,10710.0,,,,,,,,,,,,0.01,,,100.0,2.48,0.0,0.0,,0.0,100.0,9.65,0.8256,90.35,0.2473
2022-07-06,2987.0,104545.0,0.26,0.55,0.1,0.11,0.0,104545.0,300.0,2987.0,10500.0,,,,,,,,,,,,0.01,,,100.0,2.67,0.0,0.0,,0.0,100.0,9.67,0.8253,90.33,0.2657
2022-07-07,4187.0,155547.05,0.37,0.75,0.14,0.15,0.0,155547.05,1500.0,4187.0,55725.0,,,1200.0,,,,,,0.04,1200.0,,0.05,,,100.0,12.15,0.0,0.0,,0.0,100.0,27.81,0.5076,65.22,0.3392
2022-07-08,4187.0,155756.4,0.37,0.73,0.14,0.16,0.0,155756.4,1500.0,4187.0,55800.0,,,,,,,,,,,,0.06,,,100.0,12.3,0.0,0.0,,0.0,100.0,27.88,0.5072,65.16,0.3435
2022-07-11,4187.0,155547.05,0.37,0.72,0.14,0.16,0.0,155547.05,1500.0,4187.0,55725.0,,,,,,,,,,,,0.06,,,100.0,13.21,0.0,0.0,,0.0,100.0,27.58,0.5091,65.44,0.3687
2022-07-12,4187.0,152616.15,0.37,0.7,0.14,0.16,0.0,152616.15,1500.0,4187.0,54675.0,,,,,,,,,,,,0.06,,,100.0,13.4,0.0,0.0,,0.0,100.0,27.75,0.5079,65.27,0.3739
2022-07-13,4187.0,158896.65,0.37,0.69,0.14,0.16,0.0,158896.65,1500.0,4187.0,56925.0,,,,,,,,,,,,0.05,,,100.0,13.67,0.0,0.0,,0.0,100.0,27.87,0.5071,65.16,0.3815
2022-07-14,4187.0,148429.15,0.37,0.68,0.14,0.16,0.0,148429.15,1500.0,4187.0,53175.0,,,,,,,,,,,,0.06,,,100.0,15.57,0.0,0.0,,0.0,100.0,27.7,0.5084,65.33,0.4345
2022-07-15,4187.0,153034.85,0.37,0.66,0.14,0.15,0.0,153034.85,1500.0,4187.0,54825.0,,,,,,,,,,,,0.05,,,100.0,16.83,0.0,0.0,,0.0,100.0,28.63,0.5023,64.47,0.4698
2022-07-18,4187.0,169573.5,0.37,0.65,0.14,0.16,0.0,169573.5,1500.0,4187.0,60750.0,,,,,,,,,,,,0.05,,,100.0,16.81,0.0,0.0,,0.0,100.0,27.98,0.5064,65.06,0.4691
2022-07-19,4187.0,161199.5,0.37,0.64,0.14,0.17,0.0,161199.5,1500.0,4187.0,57750.0,,,,,,,,,,,,0.06,,,100.0,16.81,0.0,0.0,,0.0,100.0,27.98,0.5066,65.08,0.4691
2022-07-20,4187.0,159106.0,0.37,0.62,0.14,0.17,0.0,159106.0,1500.0,4187.0,57000.0,,,,,,,,,,,,0.06,,,100.0,16.81,0.0,0.0,,0.0,100.0,27.8,0.5074,65.21,0.4691
2022-07-21,4187.0,160990.15,0.37,0.62,0.14,0.16,0.0,160990.15,1500.0,4187.0,57675.0,,,,,,,,,,,,0.06,,,100.0,17.45,0.0,0.0,,0.0,100.0,27.92,0.5068,65.11,0.4872
2022-07-22,4187.0,165386.5,0.37,0.62,0.14,0.17,0.0,165386.5,1500.0,4187.0,59250.0,,,,,,,,,,,,0.06,,,100.0,17.77,0.0,0.0,,0.0,100.0,27.92,0.5069,65.12,0.496
2022-07-25,4187.0,162664.95,0.37,0.62,0.14,0.17,0.0,162664.95,1500.0,4187.0,58275.0,,,,,,,,,,,,0.06,,,100.0,19.33,0.0,0.0,,0.0,100.0,27.86,0.5072,65.17,0.5397
2022-07-26,4187.0,164967.8,0.37,0.65,0.14,0.17,0.0,164967.8,1500.0,4187.0,59100.0,,,,,,,,,,,,0.06,,,100.0,19.77,0.0,0.0,,0.0,100.0,27.68,0.5084,65.34,0.5519
2022-07-27,4187.0,175854.0,0.37,0.69,0.14,0.17,0.0,175854.0,1500.0,4187.0,63000.0,,,,,,,,,,,,0.06,,,100.0,21.48,0.0,0.0,,0.0,100.0,27.99,0.5065,65.07,0.5996
2022-07-28,4187.0,177528.8,0.37,0.68,0.14,0.18,0.0,177528.8,1500.0,4187.0,63600.0,,,,,,,,,,,,0.06,,,100.0,23.88,0.0,0.0,,0.0,100.0,28.0,0.5066,65.07,0.6666
2022-07-29,4187.0,194276.8,0.37,0.69,0.14,0.18,0.0,194276.8,1500.0,4187.0,69600.0,,,,,,,,,,,,0.06,,,100.0,23.88,0.0,0.0,,0.0,100.0,27.99,0.5063,65.04,0.6666
2022-08-01,4187.0,205581.7,0.37,0.68,0.14,0.2,0.0,205581.7,1500.0,4187.0,73650.0,,,,,,,,,,,,0.07,,,100.0,21.08,0.0,0.0,,0.0,100.0,27.98,0.5065,65.07,0.5883
2022-08-02,4416.0,211968.0,0.39,0.75,0.14,0.22,0.0,211968.0,1500.0,4416.0,72000.0,,,229.0,,,,,,0.01,,,0.07,,,100.0,22.81,0.0,0.0,,0.0,100.0,26.31,0.4621,62.13,0.6716
2022-08-03,5221.0,251130.1,0.46,0.91,0.17,0.26,0.0,236700.1,2234.0,4921.0,107455.4,529.0,0.02,,,505.0,,0.02,529.0,,205.0,,0.11,,,100.0,32.49,0.0,0.0,,0.0,100.0,22.44,0.3675,52.59,0.7594
2022-08-04,6936.0,333274.8,0.61,1.26,0.23,0.34,0.0,318859.8,2234.0,6636.0,107343.7,,0.08,,,1715.0,,0.08,,,,,0.11,,,100.0,34.87,0.0,0.0,,0.0,100.0,39.08,0.3405,39.59,1.0826
2022-08-05,6936.0,312813.6,0.61,1.31,0.23,0.33,0.0,299283.6,2234.0,6636.0,100753.4,,,,,,,,,,,,0.11,,,100.0,35.22,0.0,0.0,,0.0,100.0,37.56,0.3391,40.75,1.0935
2022-08-08,6936.0,319749.6,0.61,1.32,0.23,0.32,0.0,305919.6,2234.0,6636.0,102987.4,,,,,,,,,,,,0.1,,,100.0,35.22,0.0,0.0,,0.0,100.0,39.38,0.3416,39.52,1.0935
2022-08-09,6936.0,315241.2,0.61,1.37,0.23,0.32,0.0,301606.2,2234.0,6636.0,101535.3,,,,,,,,,,,,0.1,,,100.0,35.07,0.0,0.0,,0.0,100.0,38.68,0.3403,39.96,1.0889
2022-08-10,6884.0,312533.6,0.61,1.38,0.22,0.32,0.0,298913.6,2234.0,6584.0,101423.6,,,,,,,,,,,52.0,0.1,0.0,,100.0,35.43,0.0,0.0,,0.0,100.0,38.71,0.34,39.85,1.0917
2022-08-11,6884.0,320794.4,0.61,1.41,0.22,0.32,0.0,306814.4,2182.0,6584.0,101681.2,,,,0.0,,52.0,,,,,,0.1,,,100.0,35.03,0.0,0.0,,0.0,100.0,39.05,0.3411,39.75,1.1052
2022-08-12,6834.0,318464.4,0.6,1.43,0.22,0.32,0.0,304484.4,2132.0,6534.0,99351.2,,,,0.0,,50.0,,,,,50.0,0.1,0.0,,100.0,34.83,0.0,0.0,,0.0,100.0,37.93,0.3396,40.53,1.1163
2022-08-15,6731.0,309626.0,0.59,1.44,0.22,0.32,0.0,295826.0,2029.0,6431.0,93334.0,,,,0.0,,103.0,,,,,103.0,0.09,0.01,,100.0,33.73,0.0,0.0,,0.0,100.0,36.78,0.3384,41.3,1.1188
