,CF1 FP Equity_DX_SI_QTY,CF1 FP Equity_DX_SHORT_INTEREST_VALUE,CF1 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CF1 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CF1 FP Equity_DX_SI_MV,CF1 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CF1 FP Equity_DX_SUPPLY_SI_QTY,CF1 FP Equity_DX_BROKER_SI_QTY,CF1 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CF1 FP Equity_DX_BROKER_SI_MV_INC_x,CF1 FP Equity_DX_BROKER_SI_QTY_ADD,CF1 FP Equity_DX_SUPPLY_SI_MV_DEC,CF1 FP Equity_DX_BROKER_SI_QTY_INC,CF1 FP Equity_DX_SUPPLY_SI_QTY_DEC,CF1 FP Equity_DX_BROKER_SI_MV_INC_y,CF1 FP Equity_DX_BROKER_SI_MV_ADD,CF1 FP Equity_DX_SUPPLY_SI_QTY_ADD,CF1 FP Equity_DX_BROKER_SI_QTY_DEC,CF1 FP Equity_DX_SUPPLY_SI_MV,CF1 FP Equity_DX_BROKER_SI_MV_DEC,CF1 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CF1 FP Equity_DX_UTILIZATION_QUANTITY,CF1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CF1 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CF1 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CF1 FP Equity_DX_ACTIVE_UTILIZATION_MV,CF1 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CF1 FP Equity_DX_BROKER_SI_CON_RATIO,CF1 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CF1 FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-05-13,800.0,113248.0,1.68,0.53,0.11,113248.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-16,800.0,112896.0,1.68,0.53,0.11,112896.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-17,800.0,111552.0,1.81,0.53,0.11,111552.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-18,800.0,112488.0,1.81,0.53,0.11,112488.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-19,800.0,113736.0,1.82,0.53,0.11,113736.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-20,800.0,113272.0,1.58,0.53,0.11,113272.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-23,800.0,111448.0,1.08,0.53,0.11,111448.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-24,800.0,111736.0,1.08,0.53,0.11,111736.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-25,800.0,112056.0,0.96,0.53,0.11,112056.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-26,800.0,111776.0,0.92,0.53,0.11,111776.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-27,800.0,112656.0,0.92,0.16,0.11,112656.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-30,800.0,112640.0,0.92,0.16,0.11,112640.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-05-31,800.0,114336.0,0.75,0.16,0.11,114336.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-01,800.0,113296.0,0.72,0.16,0.11,113296.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-02,800.0,111520.0,0.73,0.16,0.11,111520.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-03,800.0,111280.0,0.71,0.16,0.11,111280.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-06,800.0,110840.0,0.71,0.16,0.11,110840.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-07,800.0,111064.0,0.69,0.16,0.11,111064.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-08,800.0,110096.0,0.69,0.16,0.11,110096.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-09,800.0,111096.0,0.29,0.16,0.11,111096.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-10,800.0,109296.0,0.29,0.16,0.11,109296.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-13,800.0,109360.0,0.29,0.16,0.11,109360.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-14,800.0,110928.0,0.29,0.16,0.11,110928.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-15,800.0,109360.0,0.29,0.16,0.11,109360.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-16,800.0,108880.0,0.32,0.16,0.11,108880.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-17,800.0,109728.0,0.33,0.16,0.11,109728.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-20,800.0,109104.0,0.33,0.16,0.11,109104.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-21,800.0,111120.0,0.33,0.16,0.11,111120.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-22,800.0,111048.0,0.33,0.16,0.11,111048.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-23,800.0,108712.0,0.33,0.16,0.11,108712.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-24,800.0,108728.0,0.35,0.16,0.11,108728.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-27,800.0,108912.0,0.35,0.16,0.11,108912.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-28,800.0,110328.0,0.34,0.16,0.11,110328.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-29,800.0,112416.0,0.31,0.16,0.11,112416.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-06-30,800.0,114144.0,0.27,0.16,0.11,114144.0,0.0,800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-01,2800.0,401772.0,0.82,0.56,0.4,401772.0,0.0,2800.0,0.0,0.29,,,2000.0,,0.29,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-04,2800.0,401968.0,0.75,0.56,0.4,401968.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-05,2800.0,399868.0,0.73,0.56,0.4,399868.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-06,2800.0,397740.0,0.73,0.56,0.4,397740.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-07,2800.0,399784.0,0.72,0.56,0.4,399784.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-08,2800.0,393512.0,0.7,0.56,0.4,393512.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-11,2800.0,383152.0,0.68,0.56,0.38,383152.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-12,2800.0,379456.0,0.67,0.56,0.38,379456.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-13,2800.0,381920.0,0.59,0.56,0.38,381920.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-14,2800.0,377608.0,0.58,0.56,0.38,377608.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-15,2800.0,375256.0,0.53,0.56,0.38,375256.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-18,2800.0,367108.0,0.49,0.56,0.37,367108.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-19,2800.0,372176.0,0.46,0.39,0.37,372176.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-20,2800.0,377580.0,0.42,0.39,0.38,377580.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-21,2800.0,383880.0,0.54,0.39,0.39,383880.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-22,2800.0,386876.0,0.52,0.39,0.39,386876.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-25,2800.0,383740.0,0.51,0.39,0.38,383740.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-26,2800.0,381500.0,0.5,0.39,0.38,381500.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-27,2800.0,376236.0,0.49,0.39,0.38,376236.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-28,2800.0,374332.0,0.48,0.39,0.37,374332.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-07-29,2800.0,370328.0,0.48,0.39,0.37,370328.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-01,2800.0,362376.0,0.48,0.39,0.36,362376.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-02,2800.0,355768.0,0.48,0.39,0.36,355768.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-03,2800.0,348320.0,0.45,0.39,0.35,348320.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-04,2800.0,334600.0,0.42,0.39,0.33,334600.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-05,2800.0,330764.0,0.4,0.39,0.33,330764.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-08,2800.0,314776.0,0.32,0.39,0.31,314776.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-09,2800.0,320040.0,0.31,0.39,0.32,320040.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-10,2800.0,304304.0,0.27,0.39,0.3,304304.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-11,2800.0,312004.0,0.27,0.39,0.31,312004.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-12,2800.0,324212.0,0.27,0.39,0.32,324212.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-15,2800.0,327460.0,0.28,0.39,0.33,327460.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-16,2800.0,326172.0,0.29,0.39,0.33,326172.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-17,2800.0,328496.0,0.29,0.39,0.33,328496.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-18,2800.0,311080.0,0.29,0.59,0.31,311080.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-19,2800.0,305648.0,0.29,0.59,0.31,305648.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-08-22,2800.0,308392.0,0.29,0.59,0.31,308392.0,0.0,2800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-05,1000.0,109100.0,0.15,0.21,0.11,109100.0,0.0,1000.0,0.0,,1000.0,,,,,0.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-06,1000.0,107710.0,0.15,0.21,0.11,107710.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-07,1000.0,111570.0,0.15,0.21,0.11,111570.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-08,1000.0,112080.0,0.15,0.21,0.11,112080.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-09,1000.0,108140.0,0.15,0.21,0.11,108140.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-12,1000.0,103990.0,0.15,0.21,0.1,103990.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-13,1000.0,104960.0,0.15,0.21,0.1,104960.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-14,1000.0,106910.0,0.16,0.21,0.11,106910.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-15,1000.0,110370.0,0.17,0.21,0.11,110370.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-16,1000.0,109800.0,0.19,0.21,0.11,109800.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-19,1000.0,107060.0,0.28,0.21,0.11,107060.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-20,1000.0,108600.0,0.31,0.21,0.11,108600.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-23,1000.0,102260.0,0.98,0.21,0.1,102260.0,0.0,1000.0,0.0,,1000.0,,,,,0.1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-26,1000.0,103920.0,0.96,0.21,0.1,103920.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-27,2000.0,219100.0,1.93,0.42,0.22,219100.0,0.0,2000.0,0.0,0.12,,,1000.0,,0.12,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-28,2000.0,217200.0,1.88,0.42,0.22,217200.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-29,2000.0,219600.0,1.94,0.42,0.22,219600.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-09-30,2000.0,215980.0,2.18,0.42,0.22,215980.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-03,2000.0,212180.0,2.44,0.42,0.21,212180.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-04,2000.0,206340.0,3.44,0.42,0.21,206340.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-05,2000.0,215180.0,3.5,0.42,0.22,215180.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-06,2000.0,222360.0,3.56,0.42,0.22,222360.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-07,2000.0,223660.0,3.65,0.42,0.22,223660.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-10,2000.0,228300.0,3.86,0.42,0.23,228300.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-11,2000.0,227680.0,3.86,0.42,0.23,227680.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-12,2000.0,233240.0,3.49,0.42,0.23,233240.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-13,2000.0,230160.0,3.52,0.42,0.23,230160.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-14,2000.0,232720.0,3.54,0.42,0.23,232720.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-17,2000.0,228640.0,3.63,0.42,0.23,228640.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-18,2000.0,227120.0,3.63,0.42,0.23,227120.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-19,2000.0,228100.0,3.63,0.42,0.23,228100.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-20,2000.0,223040.0,3.67,0.42,0.22,223040.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-21,2000.0,229220.0,3.75,0.42,0.23,229220.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-24,2000.0,233120.0,4.09,0.42,0.23,233120.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-25,2000.0,229840.0,4.22,0.42,0.23,229840.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-26,2000.0,229620.0,4.57,0.42,0.23,229620.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-27,2000.0,243540.0,4.58,0.42,0.24,243540.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-28,2000.0,241840.0,4.57,0.42,0.24,241840.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-10-31,2000.0,234380.0,4.6,0.42,0.23,234380.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-01,2000.0,222320.0,5.64,0.42,0.22,222320.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-02,2000.0,225360.0,8.06,0.42,0.23,225360.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-03,2000.0,231060.0,8.17,0.42,0.23,231060.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-04,2000.0,226360.0,4.77,0.42,0.23,226360.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-07,2000.0,225040.0,5.05,0.42,0.23,225040.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-08,2000.0,227740.0,5.37,0.42,0.23,227740.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-09,2000.0,222880.0,5.89,0.42,0.22,222880.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-10,2000.0,222200.0,5.84,0.42,0.22,222200.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-11,2000.0,228000.0,5.95,0.42,0.23,228000.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-14,2000.0,225200.0,6.07,0.42,0.23,225200.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-15,2000.0,220980.0,6.08,0.42,0.22,220980.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-16,2000.0,221960.0,4.77,0.42,0.22,221960.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-17,2000.0,217960.0,4.77,0.42,0.22,217960.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-18,2000.0,217020.0,4.12,0.42,0.22,217020.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-21,2000.0,209800.0,4.17,0.42,0.21,209800.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-11-22,2000.0,208180.0,3.93,0.42,0.21,208180.0,0.0,2000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-12,1000.0,111670.0,1.31,0.21,0.11,111670.0,0.0,1000.0,0.0,,1000.0,,,,,0.11,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-13,1000.0,111320.0,1.31,0.21,0.11,111320.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-14,1000.0,107700.0,1.32,0.21,0.11,107700.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-15,1000.0,108500.0,1.3,0.21,0.11,108500.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-16,1000.0,107700.0,1.74,0.21,0.11,107700.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2011-12-19,1000.0,107870.0,1.65,0.21,0.11,107870.0,0.0,1000.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
