,JCQ FP Equity_DX_SI_QTY,JCQ FP Equity_DX_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,JCQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JCQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JCQ FP Equity_DX_SI_MV,JCQ FP Equity_DX_DSS,JCQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY,JCQ FP Equity_DX_BROKER_SI_QTY,JCQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JCQ FP Equity_DX_BROKER_SI_MV_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_x,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,JCQ FP Equity_DX_BROKER_SI_MV_INC_x,JCQ FP Equity_DX_SUPPLY_SI_MV_NEW,JCQ FP Equity_DX_BROKER_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_NEW,JCQ FP Equity_DX_SUPPLY_SI_MV_DEC,JCQ FP Equity_DX_BROKER_SI_QTY_INC,JCQ FP Equity_DX_SUPPLY_SI_QTY_DEC,JCQ FP Equity_DX_BROKER_SI_MV_NEW_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_NEW_y,JCQ FP Equity_DX_BROKER_SI_MV_INC_y,JCQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,JCQ FP Equity_DX_BROKER_SI_MV_ADD,JCQ FP Equity_DX_SUPPLY_SI_QTY_ADD,JCQ FP Equity_DX_BROKER_SI_QTY_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV,JCQ FP Equity_DX_BROKER_SI_MV_DEC,JCQ FP Equity_DX_SUPPLY_SI_MV_RMV,JCQ FP Equity_DX_BROKER_SI_MV_RMV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JCQ FP Equity_DX_UTILIZATION_QUANTITY,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JCQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JCQ FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,JCQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JCQ FP Equity_DX_ACTIVE_UTILIZATION_MV,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JCQ FP Equity_DX_BROKER_SI_CON_RATIO,JCQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JCQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-07-29,58279.0,488309.52,0.39,6.58,0.24,0.62,0.0,384579.67,27380.0,45899.0,229412.22,,,,,,,,,,,,,,,,,,0.29,,,,2.03,2.03,1319723.0,11057727.53,,14.05,2.03,25.86,0.3578,50.19,0.0433
2010-07-30,58279.0,495818.47,0.39,6.66,0.24,0.63,0.0,390493.52,27380.0,45899.0,232939.99,,,,,,,,,,,,,,,,,,0.29,,,,2.03,2.03,1319723.0,11227767.14,,14.2,2.03,26.03,0.3574,50.07,0.0433
2010-08-02,58279.0,495135.84,0.39,6.04,0.24,0.63,0.0,389955.9,27380.0,45899.0,232619.28,,,,,,,,,,,,,,,,,,0.3,,,,2.03,2.03,1319723.0,11212308.99,,14.3,2.03,25.71,0.3582,50.29,0.0433
2010-08-03,58279.0,493770.58,0.39,5.94,0.24,0.63,0.0,388880.65,27380.0,45899.0,231977.87,,,,,,,,,,,,,,,,,,0.3,,,,2.03,2.03,1319723.0,11181392.7,,14.34,2.03,25.69,0.3583,50.31,0.0433
2010-08-04,58279.0,496956.19,0.39,6.36,0.24,0.63,0.0,391389.56,27380.0,45899.0,233474.5,,,,,,,,,,,,,,,,,,0.3,,,,2.03,2.03,1319723.0,11253530.72,,14.36,2.03,25.86,0.3578,50.19,0.0433
2010-08-05,58279.0,499004.09,0.39,6.4,0.24,0.64,0.0,393002.43,27380.0,45899.0,234436.62,,,,,,,,,,,,,,,,,,0.3,,,,2.22,2.22,1208401.0,10346729.34,,13.18,2.21,25.86,0.3585,50.3,0.0472
2010-08-06,58279.0,494908.3,0.39,6.43,0.24,0.64,0.0,389776.69,27380.0,45899.0,232512.38,,,,,,,,,,,,,,,,,,0.3,,,,2.22,2.22,1208692.0,10264275.26,,13.19,2.21,25.66,0.3584,50.33,0.0471
2010-08-09,58279.0,495590.93,0.39,6.3,0.24,0.63,0.0,390314.32,27380.0,45899.0,232833.09,,,,,,,,,,,,,,,,,,0.3,,,,2.22,2.22,1208692.0,10278432.88,,13.17,2.22,25.84,0.3579,50.2,0.0471
2010-08-10,58279.0,492860.4,0.39,6.1,0.24,0.63,0.0,388163.82,27380.0,45899.0,231550.26,,,,,,,,,,,,,,,,,,0.3,,,,2.22,2.22,1208692.0,10221802.39,,13.17,2.22,25.63,0.3585,50.35,0.0471
2010-08-11,58279.0,492860.4,0.39,6.05,0.24,0.63,0.0,388163.82,27380.0,45899.0,231550.26,,,,,,,,,,,,,,,,,,0.3,,,,2.22,2.22,1208692.0,10221802.39,,13.19,2.22,25.98,0.3575,50.11,0.0471
2010-08-12,58279.0,486944.25,0.39,5.86,0.24,0.63,0.0,383504.42,27380.0,45899.0,228770.8,,,,,,,,,,,,,,,,,,0.3,,,,2.19,2.19,1220112.0,10194521.66,,13.23,2.2,25.98,0.3575,50.11,0.0467
2010-08-13,58279.0,475567.05,0.39,6.05,0.24,0.62,0.0,374544.04,27380.0,45899.0,223425.69,,,,,,,,,,,,,,,,,,0.29,,,,2.2,2.2,1219713.0,9953075.99,,13.04,2.21,25.29,0.3594,50.58,0.0467
2010-08-16,58279.0,468058.1,0.39,6.03,0.24,0.61,0.0,368630.19,27380.0,45899.0,219897.92,,,,,,,,,,,,,,,,,,0.29,,,,100.0,2.19,0.0,0.0,,0.0,100.0,25.44,0.359,50.48,0.0465
2010-08-17,58279.0,468513.19,0.39,6.0,0.24,0.6,0.0,368988.6,27380.0,45899.0,220111.72,,,,,,,,,,,,,,,,,,0.28,,,,100.0,2.19,0.0,0.0,,0.0,100.0,25.76,0.3581,50.26,0.0466
2010-08-18,58279.0,457818.62,0.39,6.0,0.24,0.6,0.0,360565.84,27380.0,45899.0,215087.32,,,,,,,,,,,,,,,,,,0.28,,,,100.0,2.19,0.0,0.0,,0.0,100.0,25.3,0.3594,50.57,0.0466
2010-08-19,58279.0,452812.65,0.39,6.13,0.24,0.58,0.0,356623.27,27380.0,45899.0,212735.47,,,,,,,,,,,,,,,,,,0.28,,,,100.0,2.19,0.0,0.0,,0.0,100.0,25.53,0.3587,50.42,0.0466
2010-08-20,58279.0,436884.56,0.39,5.92,0.24,0.57,0.0,344078.74,27380.0,45899.0,205252.31,,,,,,,,,,,,,,,,,,0.27,,,,100.0,2.19,0.0,0.0,,0.0,100.0,25.06,0.3601,50.73,0.0466
2010-08-23,58279.0,454997.07,0.39,4.72,0.24,0.56,0.0,358343.67,27380.0,45899.0,213761.73,,,,,,,,,,,,,,,,,,0.27,,,,2.19,2.19,1222921.0,9547615.3,,12.02,2.2,25.79,0.358,50.24,0.0466
2010-08-24,58279.0,446441.41,0.39,4.76,0.24,0.58,0.0,351605.46,27380.0,45899.0,209742.2,,,,,,,,,,,,,,,,,,0.27,,,,2.19,2.19,1222921.0,9368084.23,,12.2,2.2,24.93,0.3604,50.82,0.0466
2010-08-25,57279.0,441554.13,0.39,4.62,0.24,0.56,0.0,353827.63,26380.0,45899.0,203358.96,,,,,,,,0.01,,1000.0,,,,,,,,0.26,,,,2.11,2.11,1223921.0,9435000.12,,12.03,2.11,26.31,0.3701,51.07,0.0458
2010-08-26,57279.0,447279.3,0.39,4.55,0.24,0.57,0.0,358415.35,26380.0,45899.0,205995.71,,,,,,,,,,,,,,,,,,0.26,,,,2.11,2.11,1223921.0,9557333.99,,12.07,2.1,26.44,0.3697,50.98,0.0458
2010-08-27,57279.0,447279.3,0.39,4.33,0.24,0.57,0.0,358415.35,26380.0,45899.0,205995.71,,,,,,,,,,,,,,,,,,0.26,,,,2.11,2.11,1223818.0,9556529.69,,12.22,2.11,26.1,0.3707,51.21,0.0458
2010-08-30,57279.0,443387.97,0.39,4.28,0.24,0.57,0.0,355297.14,26380.0,45899.0,204203.54,,,,,,,,,,,,,,,,,,0.26,,,,2.11,2.11,1223818.0,9473387.88,,12.24,2.11,26.02,0.371,51.27,0.0458
2010-08-31,57279.0,433860.93,0.39,4.41,0.24,0.56,0.0,347662.89,26380.0,45899.0,199815.83,,,,,,,,,,,,,,,,,,0.26,,,,2.11,2.11,1222916.0,9263001.58,,12.08,2.12,25.77,0.3717,51.44,0.0458
2010-09-01,57279.0,440570.11,0.39,4.88,0.24,0.56,0.0,353039.12,26380.0,45899.0,202905.77,,,,,,,,,,,,,,,,,,0.25,,,,2.11,2.11,1222916.0,9406243.87,,11.85,2.1,26.49,0.3696,50.95,0.0458
2010-09-02,57279.0,440570.11,0.39,4.91,0.24,0.56,0.0,353039.12,26380.0,45899.0,202905.77,,,,,,,,,,,,,,,,,,0.26,,,,2.11,2.11,1222916.0,9406243.87,,12.04,2.11,26.19,0.3705,51.15,0.0458
2010-09-03,57279.0,447234.58,0.39,4.87,0.24,0.57,0.0,358379.51,26380.0,45899.0,205975.11,,,,,,,,,,,,,,,,,,0.26,,,,2.11,2.11,1222326.0,9543924.49,,12.04,2.11,26.48,0.3696,50.95,0.0459
2010-09-06,57279.0,438333.72,0.39,4.86,0.24,0.57,0.0,351247.04,26380.0,45899.0,201875.79,,,,,,,,,,,,,,,,,,0.26,,,,2.11,2.11,1222326.0,9353981.4,,12.18,2.12,25.81,0.3719,51.44,0.0459
2010-09-07,42279.0,325195.34,0.28,3.55,0.18,0.41,0.0,237664.34,11380.0,30899.0,87531.0,,,,,,,,0.15,,15000.0,,,,,,,15000.0,0.11,0.15,,,0.91,0.91,1237326.0,9517080.57,,12.21,0.91,26.92,0.5541,69.3,0.0339
2010-09-08,42279.0,326846.08,0.28,3.57,0.18,0.42,0.0,238870.76,11380.0,30899.0,87975.32,,,,,,,,,,,,,,,,,,0.11,,,,0.91,0.91,1238998.0,9578316.35,,12.21,0.91,26.92,0.5541,69.3,0.0338
2010-09-09,42279.0,333449.03,0.28,3.57,0.18,0.42,0.0,243696.43,11380.0,30899.0,89752.59,,,,,,,,,,,,,,,,,,0.11,,,,0.91,0.91,1238998.0,9771817.69,,12.32,0.91,26.92,0.5541,69.3,0.0338
2010-09-10,42279.0,366463.78,0.28,3.54,0.18,0.43,0.0,267824.79,11380.0,30899.0,98638.99,,,,,,,,,,,,,,,,,,0.11,,,,0.91,0.91,1238997.0,10739315.72,,12.72,0.9,26.92,0.5541,69.3,0.0338
2010-09-13,42279.0,361511.57,0.28,3.37,0.18,0.47,0.0,264205.54,11380.0,30899.0,97306.03,,,,,,,,,,,,,,,,,,0.13,,,,0.91,0.91,1238997.0,10594189.83,,13.66,0.92,26.92,0.5541,69.3,0.0338
2010-09-14,40679.0,344654.05,0.27,3.14,0.17,0.45,0.0,248236.66,11380.0,29299.0,96417.39,,,,,,,,,,,,,,,,,1600.0,0.12,0.02,,,0.91,0.91,1237397.0,10483883.19,,13.48,0.92,27.98,0.597,72.02,0.0326
2010-09-15,40679.0,339889.25,0.27,3.19,0.17,0.44,0.0,244804.81,11380.0,29299.0,95084.43,,,,,,,,,,,,,,,,,,0.12,,,,0.91,0.91,1237397.0,10338944.72,,13.39,0.91,27.98,0.597,72.02,0.0326
2010-09-16,40679.0,344654.05,0.27,3.15,0.17,0.44,0.0,248236.66,11380.0,29299.0,96417.39,,,,,,,,,,,,,,,,,,0.12,,,,0.91,0.91,1237397.0,10483883.19,,13.25,0.91,27.98,0.597,72.02,0.0326
2010-09-17,40679.0,349418.85,0.27,3.16,0.17,0.44,0.0,251668.5,11380.0,29299.0,97750.35,,,,,,,,,,,,,,,,,,0.12,,,,0.91,0.91,1237397.0,10628821.67,,13.47,0.91,27.98,0.597,72.02,0.0326
2010-09-20,40679.0,343542.26,0.27,3.1,0.17,0.45,0.0,247435.89,11380.0,29299.0,96106.37,,,,,,,,,,,,,,,,,,0.13,,,,0.91,0.91,1237397.0,10450064.22,,13.57,0.91,27.98,0.597,72.02,0.0326
2010-09-21,40679.0,357360.19,0.27,3.04,0.17,0.44,0.0,257388.24,11380.0,29299.0,99971.95,,,,,,,,,,,,,,,,,,0.12,,,,0.92,0.92,1224313.0,10755444.41,,13.25,0.92,27.98,0.597,72.02,0.0329
2010-09-22,40679.0,355771.92,0.27,2.98,0.17,0.46,0.0,256244.29,11380.0,29299.0,99527.63,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1227866.0,10738716.4,,13.7,0.93,27.98,0.597,72.02,0.0328
2010-09-23,40679.0,354501.31,0.27,2.97,0.17,0.46,0.0,255329.13,11380.0,29299.0,99172.17,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1226539.0,10688799.56,,13.77,0.92,27.98,0.597,72.02,0.0329
2010-09-24,40679.0,357360.19,0.27,2.95,0.17,0.45,0.0,257388.24,11380.0,29299.0,99971.95,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1223925.0,10752035.88,,13.61,0.92,27.98,0.597,72.02,0.0329
2010-09-27,40679.0,363395.6,0.27,2.8,0.17,0.46,0.0,261735.24,11380.0,29299.0,101660.36,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1224008.0,10934367.28,,13.81,0.92,27.98,0.597,72.02,0.0329
2010-09-28,40679.0,363713.26,0.27,2.65,0.17,0.47,0.0,261964.03,11380.0,29299.0,101749.23,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1224008.0,10943925.29,,13.95,0.92,27.98,0.597,72.02,0.0329
2010-09-29,40679.0,368478.06,0.27,2.56,0.17,0.47,0.0,265395.87,11380.0,29299.0,103082.19,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1224008.0,11087295.49,,14.03,0.92,27.98,0.597,72.02,0.0329
2010-09-30,40679.0,381184.2,0.27,2.41,0.17,0.47,0.0,274547.45,11380.0,29299.0,106636.75,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1226099.0,11489209.83,,14.28,0.92,27.98,0.597,72.02,0.0329
2010-10-01,40679.0,374831.13,0.27,1.96,0.17,0.49,0.0,269971.66,11380.0,29299.0,104859.47,,,,,,,,,,,,,,,,,,0.14,,,,0.92,0.92,1226099.0,11297723.0,,14.48,0.93,27.98,0.597,72.02,0.0329
2010-10-04,40679.0,371972.25,0.27,2.04,0.17,0.48,0.0,267912.56,11380.0,29299.0,104059.69,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1223784.0,11190385.36,,14.45,0.92,27.98,0.597,72.02,0.0329
2010-10-05,40679.0,371654.6,0.27,2.11,0.17,0.48,0.0,267683.77,11380.0,29299.0,103970.83,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1224365.0,11186137.28,,14.27,0.92,27.98,0.597,72.02,0.0329
2010-10-06,40679.0,379595.93,0.27,2.11,0.17,0.48,0.0,273403.51,11380.0,29299.0,106192.43,,,,,,,,,,,,,,,,,,0.13,,,,0.92,0.92,1224614.0,11427480.85,,14.33,0.92,27.98,0.597,72.02,0.0329
2010-10-07,40679.0,383407.77,0.27,1.59,0.17,0.49,0.0,276148.98,11380.0,29299.0,107258.79,,,,,,,,,,,,,,,,,,0.14,,,,0.92,0.92,1224614.0,11542233.79,,14.64,0.92,27.98,0.597,72.02,0.0329
2010-10-08,40679.0,382772.47,0.27,1.58,0.17,0.49,0.0,275691.4,11380.0,29299.0,107081.07,,,,,,,,,,,,,,,,,,0.14,,,,0.92,0.92,1226808.0,11543752.93,,14.8,0.92,27.98,0.597,72.02,0.0329
2010-10-11,40679.0,381660.68,0.27,1.57,0.17,0.49,0.0,274890.64,11380.0,29299.0,106770.04,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1238164.0,11616768.22,,14.92,0.91,27.98,0.597,72.02,0.0326
2010-10-12,40679.0,376578.22,0.27,1.55,0.17,0.49,0.0,271230.01,11380.0,29299.0,105348.22,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1240390.0,11482678.13,,14.86,0.91,27.98,0.597,72.02,0.0325
2010-10-13,40679.0,381184.2,0.27,1.53,0.17,0.48,0.0,274547.45,11380.0,29299.0,106636.75,,,,,,,,,,,,,,,,,,0.13,,,,0.91,0.91,1240524.0,11624379.87,,14.68,0.91,27.98,0.597,72.02,0.0325
2010-10-14,40679.0,398655.14,0.27,1.52,0.17,0.49,0.0,287130.88,11380.0,29299.0,111524.26,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1240524.0,12157163.94,,14.94,0.91,27.98,0.597,72.02,0.0325
2010-10-15,40679.0,395478.61,0.27,1.41,0.17,0.51,0.0,284842.98,11380.0,29299.0,110635.62,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1240524.0,12060294.11,,15.59,0.91,27.98,0.597,72.02,0.0325
2010-10-18,40679.0,394049.17,0.27,1.39,0.17,0.51,0.0,283813.43,11380.0,29299.0,110235.74,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1240691.0,12018320.38,,15.47,0.91,27.98,0.597,72.02,0.0325
2010-10-19,40679.0,392302.07,0.27,1.38,0.17,0.5,0.0,282555.09,11380.0,29299.0,109746.98,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1242048.0,11978121.5,,15.49,0.9,27.98,0.597,72.02,0.0325
2010-10-20,40679.0,393890.34,0.27,1.38,0.17,0.5,0.0,283699.04,11380.0,29299.0,110191.3,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1242048.0,12026615.92,,15.27,0.91,27.98,0.597,72.02,0.0325
2010-10-21,40679.0,398655.14,0.27,1.37,0.17,0.5,0.0,287130.88,11380.0,29299.0,111524.26,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1242048.0,12172099.18,,15.41,0.91,27.98,0.597,72.02,0.0325
2010-10-22,40679.0,399290.45,0.27,1.37,0.17,0.51,0.0,287588.46,11380.0,29299.0,111701.99,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1242048.0,12191496.95,,15.61,0.91,27.98,0.597,72.02,0.0325
2010-10-25,40679.0,397066.88,0.27,1.43,0.17,0.51,0.0,285986.93,11380.0,29299.0,111079.94,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1240323.0,12106767.07,,15.56,0.91,27.98,0.597,72.02,0.0325
2010-10-26,40679.0,406596.48,0.27,1.45,0.17,0.51,0.0,292850.62,11380.0,29299.0,113745.86,,,,,,,,,,,,,,,,,,0.14,,,,0.91,0.91,1240323.0,12397329.48,,15.61,0.9,27.98,0.597,72.02,0.0325
2010-10-27,40679.0,405167.04,0.27,1.4,0.17,0.52,0.0,291821.06,11380.0,29299.0,113345.97,,,,,,,,,,,,,,,,,,0.15,,,,0.91,0.91,1240490.0,12355408.46,,15.91,0.91,27.98,0.597,72.02,0.0325
2010-10-28,40679.0,399449.28,0.27,1.41,0.17,0.52,0.0,287702.85,11380.0,29299.0,111746.42,,,,,,,,,,,,,,,,,,0.15,,,,0.91,0.91,1239980.0,12176039.57,,15.71,0.92,27.98,0.597,72.02,0.0325
2010-10-29,40679.0,401831.68,0.27,1.39,0.17,0.51,0.0,289418.77,11380.0,29299.0,112412.9,,,,,,,,,,,,,,,,,,0.14,,,,0.92,0.92,1226276.0,12113290.45,,15.41,0.92,27.98,0.597,72.02,0.0329
2010-11-01,40679.0,398655.14,0.27,1.42,0.17,0.51,0.0,287130.88,11380.0,29299.0,111524.26,,,,,,,,,,,,,,,,,,0.14,,,,0.92,0.92,1226956.0,12024197.23,,15.5,0.92,27.98,0.597,72.02,0.0329
2010-11-02,40679.0,393255.03,0.27,1.44,0.17,0.51,0.0,283241.46,11380.0,29299.0,110013.58,,,,,,,,,,,,,,,,,,0.14,,,,0.92,0.92,1227988.0,11871296.28,,15.31,0.92,27.82,0.5984,72.18,0.0328
2010-11-03,40679.0,384360.74,0.27,1.45,0.17,0.5,0.0,276835.35,11380.0,29299.0,107525.39,,,,,,,,,,,,,,,,,,0.14,,,,0.92,0.92,1228190.0,11604710.32,,15.1,0.92,27.98,0.597,72.02,0.0328
2010-11-04,40679.0,411361.28,0.27,1.45,0.17,0.5,0.0,296282.46,11380.0,29299.0,115078.82,,,,,,,,,,,,,,,,,,0.14,,,,0.92,0.92,1230087.0,12439100.42,,14.97,0.91,27.52,0.6011,72.48,0.0328
2010-11-05,41279.0,419362.74,0.28,1.35,0.17,0.53,0.0,303750.73,11380.0,29899.0,115612.01,,,,,,600.0,,,,,,,,,0.01,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0333
2010-11-08,41279.0,427582.38,0.28,1.34,0.17,0.54,0.0,309704.34,11380.0,29899.0,117878.04,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0334
2010-11-09,41279.0,435157.34,0.28,1.36,0.17,0.54,0.0,315191.0,11380.0,29899.0,119966.34,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.97,0.5762,70.55,0.0333
2010-11-10,41279.0,433223.31,0.28,1.33,0.17,0.56,0.0,313790.15,11380.0,29899.0,119433.16,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.91,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0331
2010-11-11,41279.0,428065.89,0.28,1.37,0.17,0.55,0.0,310054.55,11380.0,29899.0,118011.33,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.91,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0331
2010-11-12,41279.0,419040.4,0.28,1.58,0.17,0.55,0.0,303517.26,11380.0,29899.0,115523.14,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.91,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0332
2010-11-15,41279.0,426937.7,0.28,1.65,0.17,0.54,0.0,309237.39,11380.0,29899.0,117700.31,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0333
2010-11-16,41279.0,423875.48,0.28,1.63,0.17,0.55,0.0,307019.38,11380.0,29899.0,116856.1,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0333
2010-11-17,41279.0,423391.97,0.28,1.62,0.17,0.54,0.0,306669.17,11380.0,29899.0,116722.81,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0333
2010-11-18,41279.0,426293.02,0.28,2.16,0.17,0.54,0.0,308770.44,11380.0,29899.0,117522.58,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.55,0.5802,71.0,0.0333
2010-11-19,41279.0,424842.5,0.28,2.24,0.17,0.55,0.0,307719.81,11380.0,29899.0,117122.69,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0333
2010-11-22,41279.0,422263.79,0.28,2.28,0.17,0.54,0.0,305852.01,11380.0,29899.0,116411.78,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0333
2010-11-23,41279.0,414366.49,0.28,2.28,0.17,0.54,0.0,300131.87,11380.0,29899.0,114234.61,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,27.57,0.58,70.98,0.0333
2010-11-24,29488.0,300496.35,0.2,1.64,0.12,0.38,0.0,184528.89,11380.0,18108.0,115967.46,,,,,,,,,,,,,,,,,11791.0,0.15,0.16,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.59,0.5019,59.37,0.0238
2010-11-25,29588.0,301515.4,0.2,1.65,0.12,0.39,0.0,185547.94,11380.0,18208.0,115967.46,,,,,,100.0,,,,,,,,,0.0,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.46,0.4983,59.16,0.0239
2010-11-26,29588.0,304403.48,0.2,1.87,0.12,0.39,0.0,187325.22,11380.0,18208.0,117078.26,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.46,0.4983,59.16,0.0239
2010-11-29,29588.0,302670.63,0.2,1.92,0.12,0.39,0.0,186258.85,11380.0,18208.0,116411.78,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.46,0.4983,59.16,0.0239
2010-11-30,29588.0,304981.09,0.2,1.93,0.12,0.39,0.0,187680.67,11380.0,18208.0,117300.42,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.45,0.4983,59.16,0.0239
2010-12-01,29588.0,310295.16,0.2,1.9,0.12,0.39,0.0,190950.87,11380.0,18208.0,119344.29,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.09,0.4997,59.51,0.0239
2010-12-02,29588.0,309602.02,0.2,1.83,0.12,0.4,0.0,190524.32,11380.0,18208.0,119077.7,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.46,0.4984,59.17,0.024
2010-12-03,29588.0,299551.51,0.2,1.8,0.12,0.4,0.0,184339.39,11380.0,18208.0,115212.12,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.45,0.4983,59.16,0.0239
2010-12-06,29588.0,302670.63,0.2,1.72,0.12,0.38,0.0,186258.85,11380.0,18208.0,116411.78,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.45,0.4982,59.16,0.0239
2010-12-07,29588.0,302670.63,0.2,1.71,0.12,0.39,0.0,186258.85,11380.0,18208.0,116411.78,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.92,0.0,0.0,,0.0,100.0,38.46,0.4984,59.16,0.0238
2010-12-08,29588.0,301515.4,0.2,1.79,0.12,0.39,0.0,185547.94,11380.0,18208.0,115967.46,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.91,0.0,0.0,,0.0,100.0,38.45,0.4983,59.16,0.0238
2010-12-09,29588.0,304981.09,0.2,1.79,0.12,0.39,0.0,187680.67,11380.0,18208.0,117300.42,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.91,0.0,0.0,,0.0,100.0,38.45,0.4983,59.16,0.0237
2010-12-10,29588.0,302670.63,0.2,1.75,0.12,0.39,0.0,186258.85,11380.0,18208.0,116411.78,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.91,0.0,0.0,,0.0,100.0,38.63,0.4975,58.98,0.0237
2010-12-13,29588.0,300360.17,0.2,1.76,0.12,0.39,0.0,184837.03,11380.0,18208.0,115523.14,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.91,0.0,0.0,,0.0,100.0,38.45,0.4983,59.16,0.0237
2010-12-14,29588.0,300013.6,0.2,1.73,0.12,0.38,0.0,184623.75,11380.0,18208.0,115389.85,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.91,0.0,0.0,,0.0,100.0,38.45,0.4983,59.16,0.0237
2010-12-15,29588.0,300360.17,0.2,1.75,0.12,0.38,0.0,184837.03,11380.0,18208.0,115523.14,,,,,,,,,,,,,,,,,,0.15,,,,100.0,0.9,0.0,0.0,,0.0,100.0,38.45,0.4983,59.16,0.0233
