,CE8 FP Equity_DX_SI_QTY,CE8 FP Equity_DX_SHORT_INTEREST_VALUE,CE8 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CE8 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CE8 FP Equity_DX_SI_MV,CE8 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CE8 FP Equity_DX_SUPPLY_SI_QTY,CE8 FP Equity_DX_BROKER_SI_QTY,CE8 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CE8 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CE8 FP Equity_DX_BROKER_SI_MV_INC_x,CE8 FP Equity_DX_BROKER_SI_QTY_ADD,CE8 FP Equity_DX_SUPPLY_SI_MV_DEC,CE8 FP Equity_DX_BROKER_SI_QTY_INC,CE8 FP Equity_DX_SUPPLY_SI_QTY_DEC,CE8 FP Equity_DX_BROKER_SI_MV_INC_y,CE8 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CE8 FP Equity_DX_BROKER_SI_MV_ADD,CE8 FP Equity_DX_SUPPLY_SI_QTY_ADD,CE8 FP Equity_DX_BROKER_SI_QTY_DEC,CE8 FP Equity_DX_SUPPLY_SI_MV,CE8 FP Equity_DX_BROKER_SI_MV_DEC,CE8 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CE8 FP Equity_DX_UTILIZATION_QUANTITY,CE8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CE8 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CE8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CE8 FP Equity_DX_ACTIVE_UTILIZATION_MV,CE8 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CE8 FP Equity_DX_BROKER_SI_CON_RATIO,CE8 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CE8 FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-01-07,500.0,104335.0,1.65,0.28,0.11,104335.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-08,500.0,101975.0,1.64,0.28,0.1,101975.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-11,500.0,101210.0,1.68,0.28,0.1,101210.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-12,500.0,102015.0,1.56,0.28,0.1,102015.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-13,500.0,102530.0,1.52,0.28,0.1,102530.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-14,500.0,100665.0,1.55,0.28,0.1,100665.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-15,500.0,98510.0,1.6,0.28,0.1,98510.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-18,500.0,98970.0,1.58,0.28,0.1,98970.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-19,500.0,99630.0,2.05,0.28,0.1,99630.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-20,500.0,96410.0,2.06,0.28,0.1,96410.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-21,500.0,98945.0,2.07,0.28,0.1,98945.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-01-22,500.0,100645.0,2.21,0.28,0.1,100645.0,0.0,500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-14,2500.0,536300.0,3.52,1.05,0.53,536300.0,0.0,2500.0,0.0,,,2500.0,,,,,,0.53,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-15,2500.0,532400.0,3.58,0.95,0.54,532400.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-18,2500.0,532250.0,3.59,0.95,0.53,532250.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-19,2500.0,535075.0,1.94,0.95,0.53,535075.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-20,2500.0,539725.0,1.97,0.95,0.53,539725.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-21,2500.0,538900.0,1.97,0.95,0.54,538900.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-27,470.0,100523.6,0.37,0.18,0.1,100523.6,0.0,470.0,0.0,,,470.0,,,,,,0.1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-28,470.0,100641.1,0.38,0.18,0.1,100641.1,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-04-29,470.0,97882.2,0.38,0.18,0.1,97882.2,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-02,470.0,97924.5,0.38,0.18,0.1,97924.5,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-03,470.0,97040.9,0.38,0.19,0.1,97040.9,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-04,470.0,96556.8,0.38,0.19,0.1,96556.8,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-05,470.0,97619.0,0.39,0.19,0.1,97619.0,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-06,470.0,97149.0,0.39,0.19,0.1,97149.0,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-09,470.0,97684.8,0.37,0.19,0.1,97684.8,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2016-05-10,470.0,98808.1,0.38,0.19,0.1,98808.1,0.0,470.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-02-27,2500.0,648550.0,10.77,0.5,0.65,648550.0,0.0,2500.0,0.0,,,2500.0,,,,,,0.65,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-02-28,2500.0,647675.0,11.73,0.5,0.65,647675.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-01,2500.0,656625.0,11.76,0.5,0.65,656625.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-02,2500.0,657000.0,11.89,0.5,0.66,657000.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-03,2500.0,653150.0,11.76,0.5,0.66,653150.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-06,2500.0,649875.0,11.76,0.5,0.65,649875.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-07,2500.0,649975.0,11.27,0.5,0.65,649975.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-08,2500.0,651100.0,12.34,0.5,0.65,651100.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-09,2500.0,648625.0,12.46,0.5,0.65,648625.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-10,2500.0,644825.0,11.41,0.5,0.65,644825.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-13,2500.0,645800.0,11.83,0.5,0.64,645800.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-14,2500.0,644900.0,11.81,0.5,0.64,644900.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-15,2500.0,648625.0,11.72,0.48,0.65,648625.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-16,2500.0,645675.0,13.5,0.48,0.65,645675.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-17,2500.0,644950.0,13.67,0.48,0.65,644950.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-20,2500.0,643700.0,13.69,0.48,0.65,643700.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-21,2500.0,635300.0,13.58,0.48,0.64,635300.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-22,2500.0,632225.0,13.61,0.48,0.63,632225.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-23,2500.0,636300.0,13.51,0.48,0.63,636300.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-24,2500.0,634300.0,13.59,0.53,0.64,634300.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-27,2500.0,626775.0,13.59,0.53,0.63,626775.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-28,2500.0,632525.0,1.16,0.53,0.63,632525.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-29,2500.0,641000.0,1.16,0.53,0.63,641000.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-03-30,2500.0,644200.0,1.16,0.53,0.64,644200.0,0.0,2500.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2017-05-26,4200.0,1055670.0,11.99,0.89,1.06,1055670.0,0.0,4200.0,0.0,,,4200.0,,,,,,1.06,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.95,0.5,50.05,0.0
2017-05-29,4200.0,1056090.0,11.91,0.89,1.05,1056090.0,0.0,4200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-05-30,4200.0,1054830.0,12.95,0.89,1.06,1054830.0,0.0,4200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-05-31,4200.0,1046850.0,12.98,0.89,1.06,1046850.0,0.0,4200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-01,4200.0,1054578.0,12.69,0.89,1.05,1054578.0,0.0,4200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-02,4200.0,1057896.0,12.4,0.89,1.06,1057896.0,0.0,4200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,0.0
2017-06-05,4200.0,1060458.0,13.32,0.89,1.06,1060458.0,0.0,4200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.92,0.5,50.08,0.0
2017-06-06,4200.0,1057434.0,13.35,0.89,1.06,1057434.0,0.0,4200.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-07,2800.0,705572.0,9.04,0.6,0.7,705572.0,0.0,2800.0,0.0,,,,,,,,,,,1400.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-08,2800.0,707700.0,9.09,0.6,0.71,707700.0,0.0,2800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-09,2800.0,712488.0,8.73,0.6,0.71,712488.0,0.0,2800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,49.83,0.5,50.17,0.0
2017-06-12,2800.0,707392.0,8.75,0.6,0.71,707392.0,0.0,2800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-13,2800.0,710052.0,8.71,0.6,0.71,710052.0,0.0,2800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2017-06-14,2800.0,707084.0,9.04,0.6,0.71,707084.0,0.0,2800.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.0
2018-03-19,2516.0,647165.52,7.11,0.47,0.65,647165.52,0.0,2516.0,0.0,,,2516.0,,,,,,0.65,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-20,2516.0,652675.56,7.02,0.47,0.65,652675.56,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-21,2516.0,655267.04,8.97,0.47,0.66,655267.04,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-22,2516.0,641831.6,9.99,0.47,0.66,641831.6,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-23,2516.0,630182.52,9.49,0.47,0.64,630182.52,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-26,2516.0,621376.52,10.11,0.47,0.62,621376.52,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-27,2516.0,634585.52,9.79,0.47,0.62,634585.52,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-28,2516.0,624345.4,10.53,0.47,0.63,624345.4,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-29,2516.0,632849.48,8.7,0.47,0.62,632849.48,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-03-30,2516.0,632849.48,8.7,0.47,0.62,632849.48,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-02,2516.0,632849.48,8.7,0.47,0.63,632849.48,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-03,2516.0,627339.44,8.7,0.47,0.63,627339.44,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-04,2516.0,627490.4,8.42,0.47,0.63,627490.4,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-05,2516.0,645177.88,7.4,0.47,0.63,645177.88,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-06,2516.0,634761.64,7.4,0.47,0.65,634761.64,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-09,2516.0,635239.68,7.32,0.47,0.64,635239.68,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-10,2516.0,638510.48,7.17,0.47,0.64,638510.48,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-11,2516.0,634635.84,7.22,0.45,0.63,634635.84,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-12,2516.0,640322.0,6.79,0.45,0.64,640322.0,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-13,2516.0,639089.16,6.75,0.45,0.64,639089.16,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2018-04-16,2516.0,639114.32,6.66,0.45,0.64,639114.32,0.0,2516.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0
2020-04-24,1500.0,444967.65,0.36,0.19,0.45,222483.83,750.0,750.0,222483.83,,,750.0,,,,,,0.22,750.0,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.94,0.5,50.06,2.0
2020-04-27,1500.0,455781.9,0.4,0.19,0.45,227890.95,750.0,750.0,227890.95,,,,,,,,,,,,0.22,,100.0,100.0,0.0,0.0,0.0,100.0,49.92,0.5,50.08,2.0
2020-04-28,1500.0,458200.8,0.35,0.19,0.45,229100.4,750.0,750.0,229100.4,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.99,0.5,50.01,2.0
2020-04-29,1500.0,466502.85,0.35,0.19,0.46,233251.43,750.0,750.0,233251.43,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.98,0.5,50.02,2.0
2020-04-30,1500.0,458317.2,0.33,0.19,0.47,229158.6,750.0,750.0,229158.6,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.97,0.5,50.03,2.0
2020-05-01,1500.0,458317.2,0.33,0.19,0.46,229158.6,750.0,750.0,229158.6,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.73,0.5,50.27,2.0
2020-05-04,1500.0,443403.15,0.33,0.19,0.46,221701.58,750.0,750.0,221701.58,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.74,0.5,50.26,2.0
2020-05-06,1500.0,456797.1,0.38,0.19,0.46,228398.55,750.0,750.0,228398.55,,,750.0,,,,,,0.23,750.0,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.91,0.5,50.09,2.0
2020-05-07,1500.0,461007.6,0.35,0.19,0.46,230503.8,750.0,750.0,230503.8,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.79,0.5,50.21,2.0
2020-05-08,1500.0,462867.75,0.35,0.19,0.46,231433.88,750.0,750.0,231433.88,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.99,0.5,50.01,2.0
2020-05-11,1500.0,465838.2,0.45,0.19,0.46,232919.1,750.0,750.0,232919.1,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.74,0.5,50.26,2.0
2020-05-12,1500.0,464383.5,0.45,0.19,0.47,232191.75,750.0,750.0,232191.75,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.86,0.5,50.14,2.0
2020-05-13,1500.0,453053.1,0.45,0.19,0.46,226526.55,750.0,750.0,226526.55,,,,,,,,,,,,0.23,,100.0,100.0,0.0,0.0,0.0,100.0,49.98,0.5,50.02,2.0
2020-06-17,1510.0,486628.91,0.55,0.18,0.48,243314.45,755.0,755.0,243314.45,,,755.0,,,,,,0.24,755.0,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.85,0.5,50.15,2.0
2020-06-18,1510.0,484164.29,0.61,0.18,0.49,242082.14,755.0,755.0,242082.14,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.95,0.5,50.05,2.0
2020-06-19,1510.0,487669.15,0.61,0.18,0.48,243834.57,755.0,755.0,243834.57,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.91,0.5,50.09,2.0
2020-06-22,1510.0,481098.38,0.61,0.18,0.48,240549.19,755.0,755.0,240549.19,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.74,0.5,50.26,2.0
2020-06-23,1510.0,485743.9,0.77,0.18,0.48,242871.95,755.0,755.0,242871.95,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.99,0.5,50.01,2.0
2020-06-24,1510.0,473928.9,0.76,0.18,0.48,236964.45,755.0,755.0,236964.45,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.96,0.5,50.04,2.0
2020-06-25,1510.0,474023.88,0.92,0.18,0.47,237011.94,755.0,755.0,237011.94,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.64,0.5,50.36,2.0
2020-06-26,1510.0,473065.94,1.34,0.18,0.47,236532.97,755.0,755.0,236532.97,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.94,0.5,50.06,2.0
2020-06-29,1510.0,473032.72,1.34,0.18,0.47,236516.36,755.0,755.0,236516.36,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.52,0.5,50.48,2.0
2020-06-30,1510.0,478458.75,2.46,0.18,0.47,239229.38,755.0,755.0,239229.38,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.99,0.5,50.01,2.0
2020-07-01,1510.0,481731.22,2.47,0.18,0.48,240865.61,755.0,755.0,240865.61,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.91,0.5,50.09,2.0
2020-07-02,1510.0,488207.31,3.96,0.18,0.48,244103.66,755.0,755.0,244103.66,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.95,0.5,50.05,2.0
2020-07-03,1510.0,484289.77,3.9,0.18,0.49,242144.88,755.0,755.0,242144.88,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.9,0.5,50.1,2.0
2020-07-06,1510.0,491021.5,3.88,0.18,0.49,245510.75,755.0,755.0,245510.75,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.99,0.5,50.01,2.0
2020-07-07,1510.0,492064.3,3.84,0.18,0.49,246032.15,755.0,755.0,246032.15,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.97,0.5,50.03,2.0
2020-07-08,1510.0,487029.66,3.77,0.18,0.49,243514.83,755.0,755.0,243514.83,,,,,,,,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,49.9,0.5,50.1,2.0
2020-07-09,1510.0,484706.83,3.67,0.18,0.49,242353.41,755.0,755.0,242353.41,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.95,0.5,50.05,2.0
2020-07-10,1510.0,488814.94,3.65,0.18,0.49,244407.47,755.0,755.0,244407.47,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.86,0.5,50.14,2.0
2020-07-13,1510.0,497541.83,3.64,0.18,0.49,248770.91,755.0,755.0,248770.91,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,50.0,0.5,50.0,2.0
2020-07-14,1510.0,486682.97,3.66,0.18,0.5,243341.48,755.0,755.0,243341.48,,,,,,,,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,49.95,0.5,50.05,2.0
2020-07-21,1500.0,495405.9,4.83,0.18,0.49,247702.95,750.0,750.0,247702.95,,,750.0,,,,,,0.24,750.0,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,49.84,0.5,50.16,2.0
2020-07-22,1500.0,490796.7,4.82,0.18,0.49,245398.35,750.0,750.0,245398.35,,,,,,,,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,49.94,0.5,50.06,2.0
2020-07-23,1500.0,492043.65,4.9,0.18,0.49,246021.83,750.0,750.0,246021.83,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.94,0.5,50.06,2.0
2020-07-24,1500.0,481605.45,4.91,0.18,0.49,240802.73,750.0,750.0,240802.73,,,,,,,,,,,,0.25,,100.0,100.0,0.0,0.0,0.0,100.0,49.74,0.5,50.26,2.0
2020-07-27,1500.0,477925.95,4.81,0.18,0.48,238962.98,750.0,750.0,238962.98,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.86,0.5,50.14,2.0
2020-07-28,1500.0,481623.15,4.9,0.18,0.48,240811.58,750.0,750.0,240811.58,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.85,0.5,50.15,2.0
2020-07-29,1500.0,479969.55,5.32,0.18,0.48,239984.78,750.0,750.0,239984.78,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.97,0.5,50.03,2.0
2020-07-30,1500.0,477100.5,7.34,0.18,0.48,238550.25,750.0,750.0,238550.25,,,,,,,,,,,,0.24,,100.0,100.0,0.0,0.0,0.0,100.0,49.99,0.5,50.01,2.0
