DATE,ALWF FP Equity_DX_SI_QTY,ALWF FP Equity_DX_SHORT_INTEREST_VALUE,ALWF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALWF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALWF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALWF FP Equity_DX_SI_MV,ALWF FP Equity_DX_DSS,ALWF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALWF FP Equity_DX_SUPPLY_SI_QTY,ALWF FP Equity_DX_BROKER_SI_QTY,ALWF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALWF FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALWF FP Equity_DX_BROKER_SI_MV_INC_x,ALWF FP Equity_DX_BROKER_SI_QTY_ADD,ALWF FP Equity_DX_SUPPLY_SI_MV_DEC,ALWF FP Equity_DX_BROKER_SI_QTY_INC,ALWF FP Equity_DX_SUPPLY_SI_QTY_DEC,ALWF FP Equity_DX_BROKER_SI_MV_INC_y,ALWF FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALWF FP Equity_DX_BROKER_SI_MV_ADD,ALWF FP Equity_DX_SUPPLY_SI_QTY_ADD,ALWF FP Equity_DX_BROKER_SI_QTY_DEC,ALWF FP Equity_DX_SUPPLY_SI_MV,ALWF FP Equity_DX_BROKER_SI_MV_DEC,ALWF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALWF FP Equity_DX_UTILIZATION_QUANTITY,ALWF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALWF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALWF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALWF FP Equity_DX_ACTIVE_UTILIZATION_MV,ALWF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALWF FP Equity_DX_BROKER_SI_CON_RATIO,ALWF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALWF FP Equity_DX_DEMAND_SUPPLY_RATIO,ALWF FP Equity_PX_LAST
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,821115.0,0.82,0.0,0.0,0.0,0.0,0.0,35.5
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,821115.0,0.82,0.0,0.0,0.0,0.0,0.0,35.5
2021-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,819958.5,0.82,0.0,0.0,0.0,0.0,0.0,35.45
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,821115.0,0.82,0.0,0.0,0.0,0.0,0.0,35.5
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,821115.0,0.82,0.0,0.0,0.0,0.0,0.0,35.5
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,816489.0,0.82,0.0,0.0,0.0,0.0,0.0,35.3
2021-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,814176.0,0.82,0.0,0.0,0.0,0.0,0.0,35.2
2021-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,814176.0,0.81,0.0,0.0,0.0,0.0,0.0,35.2
2021-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,811863.0,0.81,0.0,0.0,0.0,0.0,0.0,35.1
2021-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,814176.0,0.81,0.0,0.0,0.0,0.0,0.0,35.2
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,811863.0,0.81,0.0,0.0,0.0,0.0,0.0,35.1
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,807468.3,0.81,0.0,0.0,0.0,0.0,0.0,34.91
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,797985.0,0.81,0.0,0.0,0.0,0.0,0.0,34.5
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,777630.6,0.81,0.0,0.0,0.0,0.0,0.0,33.62
2021-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,760745.7,0.81,0.0,0.0,0.0,0.0,0.0,32.89
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,770691.6,0.76,0.0,0.0,0.0,0.0,0.0,33.32
2021-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,772195.05,0.77,0.0,0.0,0.0,0.0,0.0,33.385
2021-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,770229.0,0.77,0.0,0.0,0.0,0.0,0.0,33.3
2021-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,797985.0,0.77,0.0,0.0,0.0,0.0,0.0,34.5
2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,806311.8,0.8,0.0,0.0,0.0,0.0,0.0,34.86
2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,801685.8,0.8,0.0,0.0,0.0,0.0,0.0,34.66
2021-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,804924.0,0.8,0.0,0.0,0.0,0.0,0.0,34.8
2021-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,794631.15,0.8,0.0,0.0,0.0,0.0,0.0,34.355
2021-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,804461.4,0.79,0.0,0.0,0.0,0.0,0.0,34.78
2021-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,804461.4,0.8,0.0,0.0,0.0,0.0,0.0,34.78
2021-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,810706.5,0.81,0.0,0.0,0.0,0.0,0.0,35.05
2021-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,902070.0,0.81,0.0,0.0,0.0,0.0,0.0,39.0
2021-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,844245.0,0.9,0.0,0.0,0.0,0.0,0.0,36.5
2021-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,858123.0,0.84,0.0,0.0,0.0,0.0,0.0,37.1
2021-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,848871.0,0.86,0.0,0.0,0.0,0.0,0.0,36.7
2021-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,855347.4,0.85,0.0,0.0,0.0,0.0,0.0,36.98
2021-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,837306.0,0.86,0.0,0.0,0.0,0.0,0.0,36.2
2021-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,848871.0,0.84,0.0,0.0,0.0,0.0,0.0,36.7
2021-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,853034.4,0.85,0.0,0.0,0.0,0.0,0.0,36.88
2021-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,837421.65,0.85,0.0,0.0,0.0,0.0,0.0,36.205
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,816489.0,0.84,0.0,0.0,0.0,0.0,0.0,35.3
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,824584.5,0.82,0.0,0.0,0.0,0.0,0.0,35.65
2021-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,823081.05,0.82,0.0,0.0,0.0,0.0,0.0,35.585
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,821115.0,0.83,0.0,0.0,0.0,0.0,0.0,35.5
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,817182.9,0.82,0.0,0.0,0.0,0.0,0.0,35.33
2021-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,815101.2,0.82,0.0,0.0,0.0,0.0,0.0,35.24
2021-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,785263.5,0.82,0.0,0.0,0.0,0.0,0.0,33.95
2021-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,783875.7,0.79,0.0,0.0,0.0,0.0,0.0,33.89
2021-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,785379.15,0.78,0.0,0.0,0.0,0.0,0.0,33.955
2021-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,793243.35,0.79,0.0,0.0,0.0,0.0,0.0,34.295
2021-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,793359.0,0.79,0.0,0.0,0.0,0.0,0.0,34.3
2021-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,801223.2,0.79,0.0,0.0,0.0,0.0,0.0,34.64
2021-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,812094.3,0.8,0.0,0.0,0.0,0.0,0.0,35.11
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,809550.0,0.8,0.0,0.0,0.0,0.0,0.0,35.0
2021-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,811863.0,0.81,0.0,0.0,0.0,0.0,0.0,35.1
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,809550.0,0.81,0.0,0.0,0.0,0.0,0.0,35.0
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,809550.0,0.81,0.0,0.0,0.0,0.0,0.0,35.0
2021-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,821115.0,0.81,0.0,0.0,0.0,0.0,0.0,35.5
2021-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,822965.4,0.82,0.0,0.0,0.0,0.0,0.0,35.58
2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,825278.4,0.82,0.0,0.0,0.0,0.0,0.0,35.68
2021-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,824584.5,0.82,0.0,0.0,0.0,0.0,0.0,35.65
2021-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,830367.0,0.82,0.0,0.0,0.0,0.0,0.0,35.9
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23130.0,829094.85,0.83,0.0,0.0,0.0,0.0,0.0,35.845
