DATE,AMUN FP Equity_DX_SI_QTY,AMUN FP Equity_DX_SHORT_INTEREST_VALUE,AMUN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AMUN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AMUN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AMUN FP Equity_DX_SI_MV,AMUN FP Equity_DX_DSS,AMUN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AMUN FP Equity_DX_SUPPLY_SI_QTY,AMUN FP Equity_DX_BROKER_SI_QTY,AMUN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AMUN FP Equity_DX_BROKER_SI_MV_NEW_x,AMUN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AMUN FP Equity_DX_SUPPLY_SI_QTY_INC_x,AMUN FP Equity_DX_BROKER_SI_MV_INC_x,AMUN FP Equity_DX_SUPPLY_SI_MV_NEW,AMUN FP Equity_DX_BROKER_SI_QTY_ADD,AMUN FP Equity_DX_BROKER_SI_QTY_NEW,AMUN FP Equity_DX_SUPPLY_SI_MV_DEC,AMUN FP Equity_DX_BROKER_SI_QTY_INC,AMUN FP Equity_DX_SUPPLY_SI_QTY_DEC,AMUN FP Equity_DX_BROKER_SI_MV_NEW_y,AMUN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AMUN FP Equity_DX_BROKER_SI_MV_INC_y,AMUN FP Equity_DX_SUPPLY_SI_QTY_INC_y,AMUN FP Equity_DX_BROKER_SI_MV_ADD,AMUN FP Equity_DX_SUPPLY_SI_QTY_ADD,AMUN FP Equity_DX_BROKER_SI_QTY_DEC,AMUN FP Equity_DX_SUPPLY_SI_MV,AMUN FP Equity_DX_BROKER_SI_MV_DEC,AMUN FP Equity_DX_SUPPLY_SI_MV_RMV,AMUN FP Equity_DX_BROKER_SI_MV_RMV,AMUN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AMUN FP Equity_DX_UTILIZATION_QUANTITY,AMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AMUN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AMUN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AMUN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AMUN FP Equity_DX_ACTIVE_UTILIZATION_MV,AMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AMUN FP Equity_DX_BROKER_SI_CON_RATIO,AMUN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AMUN FP Equity_DX_DEMAND_SUPPLY_RATIO,AMUN FP Equity_PX_LAST
2015-12-09,73812.0,3075079.71,0.2,0.15,0.04,3.3,0.0,624914.59,73812.0,15000.0,3075079.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58812.0,0.0,3.3,0.0,0.0,0.0,1.05,1.05,6989021.0,291169412.04,0.0,314.93,1.04,20.64,0.6724,79.36,0.0105,45.39
2015-12-10,73812.0,3062207.59,0.2,0.15,0.04,3.35,0.0,622298.73,73812.0,15000.0,3062207.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,1.09,1.09,6689100.0,277507896.0,0.0,303.46,1.09,20.23,0.6773,79.77,0.0109,45.2
2015-12-11,73812.0,3008009.23,0.2,0.15,0.04,3.31,0.0,611284.59,73812.0,15000.0,3008009.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,1.07,1.07,6815525.0,277748362.15,0.0,305.18,1.07,20.1,0.6788,79.9,0.0107,44.4
2015-12-14,73812.0,2879288.11,0.2,0.15,0.04,3.25,0.0,585126.02,73812.0,15000.0,2879288.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,0.0,0.0,0.0,1.07,1.07,6820069.0,266039988.21,0.0,300.52,1.08,19.62,0.6846,80.38,0.0107,42.5
2015-12-15,73812.0,2903677.38,0.2,0.15,0.04,3.16,0.0,590082.38,73812.0,15000.0,2903677.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,0.0,1.07,1.07,6823898.0,268444131.77,0.0,290.91,1.07,20.16,0.6781,79.84,0.0107,42.86
2015-12-16,73812.0,2978200.13,0.2,0.15,0.04,3.18,0.0,605226.82,73812.0,15000.0,2978200.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,1.08,1.08,6735948.0,271785091.93,0.0,290.1,1.08,20.73,0.6714,79.27,0.0108,43.96
2015-12-17,19000.0,779525.53,0.05,0.04,0.01,0.85,0.0,779525.53,15000.0,19000.0,615414.9,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,2.52,0.0,58812.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.66,0.0,0.0,0.0,0.22,0.22,6791656.0,278645751.06,0.0,300.01,0.22,20.78,0.6708,79.22,0.0028,44.7
2015-12-18,19000.0,783013.34,0.05,0.04,0.01,0.85,0.0,783013.34,19000.0,19000.0,783013.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.85,0.0,0.0,0.0,0.28,0.28,6786246.0,279669535.45,0.0,303.14,0.28,20.98,0.6684,79.02,0.0028,44.9
2015-12-21,19000.0,768015.76,0.05,0.04,0.01,0.84,0.0,768015.76,19000.0,19000.0,768015.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.28,0.28,6832053.0,276164441.27,0.0,305.31,0.28,21.38,0.6639,78.62,0.0028,44.04
2015-12-22,19000.0,754762.08,0.05,0.04,0.01,0.83,0.0,754762.08,19000.0,19000.0,754762.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.28,0.28,6829882.0,271312419.22,0.0,299.76,0.28,21.34,0.6642,78.66,0.0028,43.28
2015-12-23,19000.0,749704.76,0.05,0.04,0.01,0.82,0.0,749704.76,19000.0,19000.0,749704.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.28,0.28,6783284.0,267655804.91,0.0,293.5,0.28,21.16,0.6663,78.84,0.0028,42.99
2015-12-24,19000.0,742729.14,0.05,0.04,0.01,0.81,0.0,742729.14,19000.0,19000.0,742729.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.28,0.28,6724649.0,262873303.09,0.0,288.52,0.28,21.28,0.6649,78.72,0.0028,42.59
2015-12-25,19000.0,742729.14,0.05,0.18,0.01,0.81,0.0,742729.14,19000.0,19000.0,742729.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.28,0.28,6719606.0,262676167.14,0.0,287.32,0.28,21.31,0.6647,78.69,0.0028,0.0
2015-12-28,19000.0,736799.86,0.05,0.18,0.01,0.8,0.0,736799.86,19000.0,19000.0,736799.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.29,0.29,6556257.0,254244697.36,0.0,278.84,0.29,21.19,0.666,78.81,0.0029,42.25
2015-12-29,19000.0,742380.36,0.05,0.25,0.01,0.81,0.0,742380.36,19000.0,19000.0,742380.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.28,0.28,6767972.0,264442603.85,0.0,286.53,0.28,20.93,0.669,79.07,0.0028,42.57
2015-12-30,19000.0,748745.61,0.05,0.26,0.01,0.81,0.0,748745.61,19000.0,19000.0,748745.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.28,0.28,6768700.0,266738653.46,0.0,288.51,0.28,20.91,0.6692,79.09,0.0028,42.935
2015-12-31,19000.0,753018.18,0.05,0.28,0.01,0.82,0.0,753018.18,19000.0,19000.0,753018.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.28,0.28,6777604.0,268613632.39,0.0,291.28,0.28,20.8,0.6705,79.2,0.0028,43.18
2016-01-01,19000.0,753018.18,0.05,0.31,0.01,0.82,0.0,753018.18,19000.0,19000.0,753018.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.28,0.28,6776046.0,268551884.9,0.0,292.38,0.28,20.96,0.6687,79.04,0.0028,0.0
2016-01-04,19000.0,734184.0,0.05,0.31,0.01,0.8,0.0,734184.0,19000.0,19000.0,734184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.28,0.28,6776046.0,261834978.1,0.0,291.64,0.28,21.48,0.6627,78.52,0.0028,42.1
2016-01-05,23000.0,881360.41,0.06,0.37,0.01,0.96,0.0,728080.34,19000.0,19000.0,728080.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.28,0.28,6749119.0,258626359.63,0.0,283.89,0.28,34.88,0.5457,65.12,0.0034,41.75
2016-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,0.0,0.79,0.0,0.0,0.0,0.0,6675397.0,253166730.75,0.0,277.84,0.0,0.0,0.0,100.0,0.0,41.32
2016-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6582435.0,242270297.83,0.0,269.51,0.0,0.0,0.0,0.0,0.0,40.1
2016-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6514309.0,243170982.11,0.0,261.67,0.0,0.0,0.0,0.0,0.0,40.67
2016-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6573711.0,243035262.29,0.0,266.95,0.0,0.0,0.0,0.0,0.0,40.28
2016-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6355847.0,240960181.71,0.0,257.25,0.0,0.0,0.0,0.0,0.0,41.305
2016-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6351703.0,240016042.72,0.0,261.82,0.0,0.0,0.0,0.0,0.0,41.17
2016-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6248484.0,233993636.33,0.0,256.61,0.0,0.0,0.0,0.0,0.0,40.8
2016-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6437876.0,229888501.02,0.0,259.61,0.0,0.0,0.0,0.0,0.0,38.905
2016-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6414207.0,229896961.31,0.0,250.09,0.0,0.0,0.0,0.0,0.0,39.05
2016-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6325124.0,229664858.66,0.0,247.5,0.0,0.0,0.0,0.0,0.0,39.56
2016-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6179649.0,211564044.7,0.0,241.49,0.0,0.0,0.0,0.0,0.0,37.3
2016-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6176668.0,212510794.46,0.0,230.64,0.0,0.0,0.0,0.0,0.0,37.485
2016-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6178313.0,226545745.89,0.0,235.21,0.0,0.0,0.0,0.0,0.0,39.95
2016-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6175659.0,225598184.88,0.0,246.31,0.0,0.0,0.0,0.0,0.0,39.8
2016-01-26,10000.0,362227.42,0.03,0.17,0.01,0.4,0.0,181113.71,5000.0,5000.0,181113.71,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5000.0,0.0,0.2,0.0,0.0,0.0,7.12,0.08,65250.0,2363533.95,0.0,2.6,7.12,0.0,1.0,100.0,0.0016,39.465
2016-01-27,10000.0,365348.1,0.03,0.18,0.01,0.39,0.0,182674.05,5000.0,5000.0,182674.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7.12,0.08,65250.0,2383896.33,0.0,2.58,7.12,0.0,1.0,100.0,0.0016,39.805
2016-01-28,21075.0,746565.39,0.06,0.4,0.01,0.84,0.0,354242.18,11075.0,10000.0,392323.21,0.0,0.0,5000.0,0.2,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.2,5000.0,0.0,1075.0,0.0,0.44,0.0,0.0,0.0,0.18,0.18,6167599.0,218482368.88,0.0,243.64,0.18,9.71,0.8247,90.29,0.0034,38.595
2016-01-29,27075.0,955134.59,0.07,0.52,0.02,1.04,0.0,496528.88,14075.0,14075.0,496528.88,0.0,0.0,3000.0,0.1,0.0,1075.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.1,3000.0,0.04,0.0,0.0,0.54,0.0,0.0,0.0,19.73,0.23,57250.0,2019629.0,0.0,2.2,19.74,7.64,0.8589,92.36,0.0044,38.435
2016-02-01,27075.0,957868.16,0.07,0.51,0.02,1.04,0.0,497949.93,14075.0,14075.0,497949.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,19.73,0.23,57250.0,2025409.13,0.0,2.2,19.73,7.64,0.8589,92.36,0.0044,38.545
