DATE,AYV FP Equity_DX_SI_QTY,AYV FP Equity_DX_SHORT_INTEREST_VALUE,AYV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AYV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AYV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AYV FP Equity_DX_SI_MV,AYV FP Equity_DX_DSS,AYV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AYV FP Equity_DX_SUPPLY_SI_QTY,AYV FP Equity_DX_BROKER_SI_QTY,AYV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AYV FP Equity_DX_BROKER_SI_MV_NEW_x,AYV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AYV FP Equity_DX_SUPPLY_SI_QTY_INC_x,AYV FP Equity_DX_BROKER_SI_MV_INC_x,AYV FP Equity_DX_SUPPLY_SI_MV_NEW,AYV FP Equity_DX_BROKER_SI_QTY_ADD,AYV FP Equity_DX_BROKER_SI_QTY_NEW,AYV FP Equity_DX_SUPPLY_SI_MV_DEC,AYV FP Equity_DX_BROKER_SI_QTY_INC,AYV FP Equity_DX_SUPPLY_SI_QTY_DEC,AYV FP Equity_DX_BROKER_SI_MV_NEW_y,AYV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AYV FP Equity_DX_BROKER_SI_MV_INC_y,AYV FP Equity_DX_SUPPLY_SI_QTY_INC_y,AYV FP Equity_DX_BROKER_SI_MV_ADD,AYV FP Equity_DX_SUPPLY_SI_QTY_ADD,AYV FP Equity_DX_BROKER_SI_QTY_DEC,AYV FP Equity_DX_SUPPLY_SI_MV,AYV FP Equity_DX_BROKER_SI_MV_DEC,AYV FP Equity_DX_SUPPLY_SI_MV_RMV,AYV FP Equity_DX_BROKER_SI_MV_RMV,AYV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AYV FP Equity_DX_UTILIZATION_QUANTITY,AYV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AYV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AYV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AYV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AYV FP Equity_DX_ACTIVE_UTILIZATION_MV,AYV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AYV FP Equity_DX_BROKER_SI_CON_RATIO,AYV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AYV FP Equity_DX_DEMAND_SUPPLY_RATIO,AYV FP Equity_PX_LAST
2017-06-29,14602133.0,200049222.1,0.0,21.92,3.61,199.97,1.0,199090222.1,636916.0,14532133.0,8725749.2,0.0,0.0,40000.0,2.65,0.0,0.0,0.0,2.7,180000.0,200000.0,0.0,0.0,2.65,40000.0,0.0,0.0,500000.0,8.58,4.28,0.0,0.0,21.11,4.33,2380275.0,32609767.5,0.0,31.99,21.14,7.65,0.739,85.52,0.9927,13.7
2017-06-30,15392133.0,211641828.75,0.0,22.53,3.81,211.93,1.0,206554328.75,1636916.0,15022133.0,22507595.0,0.0,0.0,700000.0,7.21,0.0,40000.0,0.0,0.0,500000.0,0.0,0.0,0.0,7.21,700000.0,0.57,300000.0,50000.0,22.28,0.66,0.0,0.0,44.94,11.19,2005275.0,27572531.25,0.0,27.59,44.68,7.25,0.6664,80.97,1.0521,13.75
2017-07-03,15592133.0,221408288.6,0.0,22.59,3.86,215.58,1.0,216154288.6,1636916.0,15222133.0,23244207.2,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,22.58,0.0,0.0,0.0,44.94,11.86,2005275.0,28474905.0,0.0,27.63,44.97,7.36,0.6447,79.6,1.1302,14.2
2017-07-04,15592133.0,220940524.61,0.0,22.33,3.86,215.89,1.0,215697624.61,1636916.0,15222133.0,23195099.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.97,0.0,0.0,0.0,44.94,12.28,2005275.0,28414746.75,0.0,28.77,44.39,7.34,0.6426,79.46,1.1701,14.17
2017-07-05,15974465.0,226837403.0,0.0,22.36,3.95,221.87,1.0,215976788.6,2014140.0,15209633.0,28600788.0,0.0,0.0,300000.0,0.4,0.0,35000.0,0.0,0.33,27500.0,22776.0,0.0,0.0,0.4,300000.0,0.5,100000.0,75000.0,28.54,1.03,0.0,0.0,51.81,15.12,1873606.0,26605205.2,0.0,26.55,51.8,7.36,0.6181,77.83,1.1993,14.2
2017-07-06,17768040.0,262522791.0,0.0,24.67,4.4,261.21,1.0,231495291.0,3992823.0,15668040.0,58993959.83,0.0,0.0,100000.0,8.26,0.0,0.0,0.0,1.57,528407.0,106317.0,0.0,0.0,8.26,100000.0,0.0,1985000.0,70000.0,57.28,0.99,0.0,0.0,65.93,29.96,2062932.0,30479820.3,0.0,29.34,66.12,8.91,0.5482,72.71,1.3334,14.775
2017-07-07,17156874.0,257353110.0,0.0,23.32,4.25,257.09,1.0,230353110.0,3692823.0,15356874.0,55392345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,311166.0,54.53,1.31,0.0,0.0,61.06,27.73,2354852.0,35322780.0,0.0,35.2,60.77,9.36,0.5334,71.57,1.2883,15.0
2017-07-10,16687070.0,253810334.7,0.0,22.19,4.13,253.67,1.0,226432334.7,3233853.0,14887070.0,49186904.13,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,6.42,0.0,458970.0,0.0,0.0,0.0,0.0,0.12,0.0,477804.0,48.85,6.95,0.0,0.0,53.47,24.28,2814127.0,42802871.67,0.0,42.29,53.6,9.65,0.5598,73.56,1.253,15.21
2017-07-11,14931633.0,235173219.75,0.0,19.64,3.7,234.57,1.0,231881469.75,1631547.0,14722633.0,25696865.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.21,0.0,1610437.0,0.0,0.0,0.0,0.0,0.0,8131.0,164437.0,25.27,1.74,0.0,0.0,32.29,12.08,3421630.0,53890672.5,0.0,52.92,32.32,8.47,0.6908,82.47,1.1055,15.75
2017-07-12,14904557.0,231616815.78,0.0,19.26,3.69,217.37,1.0,228508815.78,1596340.0,14704557.0,24807123.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,35207.0,0.0,0.0,0.0,0.0,0.0,0.0,18076.0,24.84,0.15,0.0,0.0,31.26,11.19,3509632.0,54539681.28,0.0,54.79,31.2,9.09,0.6675,80.93,1.045,15.54
2017-07-13,14777123.0,231261974.95,0.0,19.03,3.66,215.1,1.0,227349474.95,1612506.0,14527123.0,25235718.9,0.0,0.0,50000.0,0.0,0.0,6400.0,0.0,0.56,0.0,33834.0,0.0,0.0,0.0,50000.0,0.1,0.0,183834.0,24.97,2.87,0.0,0.0,31.79,10.99,3459857.0,54146762.05,0.0,53.84,31.69,8.15,0.6846,82.08,1.007,15.65
2017-07-14,15023810.0,232869055.0,0.0,19.24,3.72,218.78,1.0,228994055.0,1739193.0,14773810.0,26957491.5,0.0,0.0,146100.0,3.66,0.0,20000.0,0.0,0.3,245000.0,19413.0,0.0,0.0,3.66,146100.0,0.31,0.0,18313.0,26.93,0.28,0.0,0.0,34.2,11.84,3345664.0,51857792.0,0.0,51.9,34.16,9.32,0.6649,80.73,1.0226,15.5
2017-07-17,14979224.0,234050375.0,0.0,19.14,3.71,218.16,1.0,230144125.0,1694607.0,14729224.0,26478234.38,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.7,0.0,44614.0,0.0,0.0,0.0,28.0,0.0,0.0,44586.0,26.25,0.74,0.0,0.0,33.36,11.52,3385538.0,52899031.25,0.0,52.54,33.32,9.44,0.6688,80.96,1.0186,15.625
2017-07-18,14966268.0,233473780.8,0.0,19.06,3.7,218.04,1.0,229573780.8,1681651.0,14716268.0,26233755.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,12956.0,0.0,0.0,0.0,0.0,0.0,0.0,12956.0,26.1,0.18,0.0,0.0,32.63,11.28,3472295.0,54167802.0,0.0,53.94,32.61,9.44,0.6697,81.02,1.0035,15.6
2017-07-19,2432858.0,38001241.96,0.0,3.09,0.6,38.32,0.0,34096241.96,1521350.0,2182858.0,23763487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,160301.0,0.0,0.0,0.0,0.0,0.0,0.0,12533410.0,23.75,179.72,0.0,0.0,29.55,10.11,3627597.0,56663065.14,0.0,56.77,29.5,39.7,0.3406,41.07,0.1617,15.62
2017-07-20,2578083.0,40952848.46,3.16,3.26,0.64,40.72,0.0,36981598.46,1601532.0,2328083.0,25440335.82,0.0,0.0,794750.0,5.28,0.0,0.0,0.0,11.16,322000.0,714568.0,0.0,0.0,5.28,794750.0,0.0,0.0,176775.0,24.87,2.89,0.0,0.0,43.06,10.67,2117600.0,33638076.0,0.0,32.93,43.02,37.16,0.4117,51.86,0.1717,15.885
2017-07-21,2546640.0,40364244.0,3.12,3.17,0.63,40.58,0.0,36401744.0,1601532.0,2296640.0,25384282.2,0.0,0.0,3876.0,0.0,0.0,0.0,0.0,0.06,0.0,3876.0,0.0,0.0,0.0,3876.0,0.0,0.0,31443.0,25.39,0.49,0.0,0.0,42.79,10.64,2141496.0,33942711.6,0.0,33.98,42.76,37.99,0.4209,52.14,0.1691,15.85
2017-07-24,2459982.0,39187513.26,3.02,3.06,0.61,39.28,0.0,35205013.26,1558800.0,2209982.0,24831684.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.68,10000.0,42732.0,0.0,0.0,0.16,0.0,0.0,0.0,96658.0,24.74,1.56,0.0,0.0,41.1,10.3,2234141.0,35589866.13,0.0,35.48,41.08,35.25,0.4225,54.13,0.1625,15.93
2017-07-25,2198920.0,34523044.0,2.7,2.72,0.54,34.88,0.0,30598044.0,1309295.0,1948920.0,20555931.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,249505.0,0.0,0.0,0.0,0.0,0.0,0.0,261062.0,20.85,4.16,0.0,0.0,43.43,8.62,1705612.0,26778108.4,0.0,27.16,43.43,32.21,0.478,61.01,0.1448,15.7
2017-07-26,1990379.0,30293568.38,2.44,2.46,0.49,30.84,0.0,27249568.38,1109295.0,1790379.0,16883469.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,158541.0,17.36,3.16,0.0,0.0,36.61,7.3,1920444.0,29229157.68,0.0,30.28,36.44,34.92,0.4567,57.65,0.131,15.22
2017-07-27,1924622.0,28869330.0,2.36,2.33,0.48,29.18,0.0,25753830.0,1016995.0,1716922.0,15254925.0,26.02,0.0,0.0,0.0,0.0,0.0,1716922.0,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,1016995.0,73457.0,15.43,1.62,0.0,0.0,50.99,6.69,977452.0,14661780.0,0.0,14.82,51.01,35.09,0.4485,56.81,0.1265,15.0
2017-07-28,1938313.0,28813022.75,2.38,2.32,0.48,29.02,0.0,25778957.33,1034872.0,1734205.0,15383372.28,0.0,0.0,0.0,0.19,0.0,3738.0,0.0,0.12,13545.0,3592.0,0.0,0.0,0.19,0.0,0.06,21469.0,0.0,15.41,0.0,0.0,0.0,51.34,6.8,981044.0,14583219.06,0.0,14.61,51.34,34.63,0.4411,56.38,0.1274,14.865
2017-07-31,1897142.0,28191530.12,2.33,3.2,0.47,28.31,0.0,25816783.24,1020729.0,1737334.0,15168032.94,0.0,0.0,8187.0,0.29,0.0,0.0,0.0,0.66,19966.0,44300.0,0.0,0.0,0.29,8187.0,0.0,21970.0,16837.0,15.08,0.33,0.0,0.0,46.52,6.77,1173374.0,17436337.64,0.0,17.33,46.52,33.43,0.4343,56.48,0.1259,14.86
2017-08-01,1882481.0,28519587.15,2.31,3.72,0.47,28.38,0.0,26098495.95,1080729.0,1722673.0,16373044.35,0.0,0.0,60000.0,0.32,0.0,60000.0,0.0,0.0,20079.0,0.0,0.0,0.0,0.32,60000.0,0.91,0.0,94740.0,16.05,1.45,0.0,0.0,49.26,7.18,1113374.0,16867616.1,0.0,16.53,49.25,27.8,0.4126,57.42,0.125,15.15
2017-08-02,1907252.0,29457507.14,2.34,5.07,0.47,29.31,0.0,26989272.58,1084260.0,1747444.0,16746395.7,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,24771.0,3469.0,0.0,0.0,0.55,0.0,0.0,7000.0,0.0,16.39,0.0,0.0,0.0,48.39,7.23,1156496.0,17862080.72,0.0,17.51,48.34,27.67,0.4032,56.62,0.1272,15.445
2017-08-03,2054475.0,31330743.75,2.52,7.86,0.51,31.56,0.0,28858596.75,1149324.0,1892367.0,17527191.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.31,216923.0,19936.0,0.0,0.0,3.47,0.0,0.0,85000.0,72000.0,17.73,1.14,0.0,0.0,44.5,7.62,1433290.0,21857672.5,0.0,22.09,44.52,33.58,0.3872,51.69,0.1363,15.25
2017-08-04,2162742.0,30927210.6,2.65,9.0,0.54,31.82,0.0,27179066.2,1315476.0,1900634.0,18811306.8,0.0,0.0,155191.0,0.13,0.0,0.0,0.0,0.05,8267.0,2086.0,0.0,0.0,0.13,155191.0,0.0,13047.0,0.0,20.02,0.0,0.0,0.0,43.24,8.77,1727016.0,24696328.8,0.0,25.78,43.71,31.06,0.3192,45.4,0.1441,14.3
2017-08-07,2136539.0,29537651.68,2.62,8.96,0.53,30.08,0.0,25914008.58,1278797.0,1874431.0,17679368.52,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.53,50000.0,36679.0,0.0,0.0,0.63,0.0,0.0,0.0,76203.0,18.22,1.77,0.0,0.0,49.94,8.62,1282072.0,17724645.4,0.0,18.2,50.03,28.86,0.3207,46.67,0.1441,13.825
2017-08-08,3070414.0,41957207.31,3.76,13.38,0.76,42.35,0.0,29698226.49,1964947.0,2173306.0,26851000.76,0.0,0.0,51150.0,3.5,0.0,18729.0,0.0,0.0,280146.0,0.0,0.0,0.0,3.5,51150.0,0.27,635000.0,0.0,27.22,0.0,0.0,0.0,61.48,13.57,1230922.0,16820549.13,0.0,17.04,61.5,28.09,0.2646,32.5,0.212,13.665
2017-08-09,3098528.0,43425869.92,3.8,13.8,0.77,42.92,0.0,30391919.92,1801822.0,2168528.0,25252535.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,163125.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.0,24.6,0.07,0.0,0.0,61.43,12.45,1131300.0,15855169.5,0.0,15.5,61.35,25.47,0.2413,30.62,0.2141,14.015
2017-08-10,4128596.0,58233846.58,5.06,18.46,1.02,58.04,1.0,32421696.58,1888159.0,2298596.0,26632482.7,0.0,0.0,169746.0,3.68,0.0,0.0,0.0,13.4,247050.0,1000947.0,0.0,0.0,3.68,169746.0,0.0,917538.0,116982.0,26.56,1.61,0.0,0.0,76.86,13.02,568616.0,8020328.68,0.0,7.99,76.87,24.68,0.3275,45.66,0.2847,14.105
2017-08-11,5096547.0,70153969.46,6.25,24.1,1.26,71.03,1.0,34915569.46,2868940.0,2536547.0,39490959.1,0.0,0.0,167781.0,3.64,0.0,300.0,0.0,1.49,257781.0,107000.0,0.0,0.0,3.64,167781.0,0.0,920000.0,20130.0,39.95,0.19,0.0,0.0,54.96,19.79,2350791.0,32358638.12,0.0,32.57,55.09,20.55,0.331,49.22,0.3515,13.765
2017-08-14,5013903.0,68740610.13,6.15,23.98,1.24,68.96,1.0,35151110.13,2758940.0,2563903.0,37825067.4,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.52,32780.0,110000.0,0.0,0.0,0.13,0.0,0.0,0.0,5424.0,37.97,0.17,0.0,0.0,19.03,19.03,11741268.0,160972784.28,0.0,162.53,18.94,20.68,0.327,48.87,0.3458,13.71
2017-08-15,5075468.0,69127874.16,6.22,25.0,1.26,69.44,1.0,35758874.16,2770516.0,2625468.0,37734427.92,0.0,0.0,11576.0,0.77,0.0,0.0,0.0,0.0,61565.0,0.0,0.0,0.0,0.77,11576.0,0.0,0.0,0.0,37.91,0.0,0.0,0.0,19.11,19.11,11725780.0,159705123.6,0.0,161.17,19.04,20.89,0.324,48.29,0.3501,13.62
2017-08-16,5043228.0,68991359.04,6.18,26.68,1.25,68.82,1.0,35475359.04,2760940.0,2593228.0,37769659.2,0.0,0.0,0.0,1.68,0.0,8545.0,0.0,1.17,129331.0,84576.0,0.0,0.0,1.68,0.0,0.12,75000.0,170116.0,37.65,2.36,0.0,0.0,19.01,19.01,11765205.0,160948004.4,0.0,161.86,18.87,22.04,0.3294,48.55,0.3472,13.68
2017-08-17,5316375.0,71584989.38,6.52,28.62,1.32,72.29,1.0,38595739.38,2883940.0,2866375.0,38832252.1,0.0,0.0,123000.0,4.34,0.0,0.0,0.0,0.0,313984.0,0.0,0.0,0.0,4.34,123000.0,0.0,0.0,40837.0,39.22,0.77,0.0,0.0,54.66,19.82,2391971.0,32207889.52,0.0,32.37,54.78,21.83,0.3024,46.1,0.3654,13.465
2017-08-18,5309348.0,71516917.56,6.51,30.06,1.31,71.51,1.0,39552041.82,2782505.0,2936306.0,37480342.35,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.54,116841.0,114252.0,0.0,0.0,1.33,0.0,0.0,12817.0,46910.0,37.46,0.72,0.0,0.0,52.61,19.12,2506214.0,33758702.58,0.0,33.74,52.61,23.17,0.2931,44.43,0.3649,13.47
2017-08-21,6398396.0,86826233.72,7.84,39.39,1.58,86.3,1.0,39835644.19,3868097.0,2935567.0,52490076.29,0.0,0.0,360973.0,0.48,0.0,0.0,0.0,0.07,35030.0,4195.0,0.0,0.0,0.48,360973.0,0.0,728814.0,35769.0,52.1,0.49,0.0,0.0,37.42,26.58,6469414.0,87789947.98,0.0,87.55,37.31,20.07,0.3521,53.11,0.4397,13.57
2017-08-22,5819686.0,76819855.2,7.14,37.39,1.44,78.43,1.0,42930492.0,2980842.0,3252310.0,39347114.4,0.0,0.0,0.0,4.15,0.0,10000.0,0.0,12.2,308545.0,897255.0,0.0,0.0,4.15,0.0,0.14,10000.0,1802.0,40.42,0.0,0.0,0.0,26.22,20.46,8389541.0,110741941.2,0.0,111.31,26.64,22.42,0.2768,43.26,0.3995,13.2
2017-08-23,5832978.0,76003703.34,7.15,39.5,1.44,76.6,1.0,42511756.18,2994134.0,3262606.0,39013566.02,0.0,0.0,9418.0,0.11,0.0,0.0,0.0,0.09,10300.0,6426.0,0.0,0.0,0.11,9418.0,0.0,10300.0,4.0,39.34,0.14,0.0,0.0,26.32,20.55,8380123.0,109193002.69,0.0,109.36,26.46,22.33,0.2738,42.86,0.4004,13.03
2017-08-24,5926870.0,78205049.65,7.27,39.55,1.47,77.57,1.0,44025091.11,3019044.0,3336498.0,39836285.58,0.0,0.0,27400.0,0.92,0.0,0.0,0.0,0.05,87200.0,2490.0,0.0,0.0,0.92,27400.0,0.0,0.0,13308.0,39.44,0.23,0.0,0.0,26.53,20.73,8362613.0,110344678.54,0.0,110.12,26.37,21.87,0.265,42.02,0.4069,13.195
2017-08-25,5771736.0,76562078.04,7.08,38.5,1.43,76.06,1.0,42367096.77,2900910.0,3193901.0,38480571.15,0.0,0.0,4050.0,0.65,0.0,0.0,0.0,1.59,48000.0,122184.0,0.0,0.0,0.65,4050.0,0.0,0.0,190597.0,38.05,2.46,0.0,0.0,25.49,19.91,8479663.0,112482729.7,0.0,112.18,25.33,22.6,0.2758,42.92,0.3962,13.265
2017-08-28,5896162.0,77917780.83,7.23,38.58,1.46,77.96,1.0,43851691.31,3013336.0,3318327.0,39821235.24,0.0,0.0,100426.0,1.74,0.0,0.0,0.0,0.0,124426.0,0.0,0.0,0.0,1.74,100426.0,0.0,12000.0,0.0,39.77,0.0,0.0,0.0,26.42,20.69,8391923.0,110899262.45,0.0,110.8,26.41,22.36,0.2671,42.14,0.4049,13.215
2017-08-29,5999939.0,77819208.83,7.36,39.12,1.48,78.9,1.0,44384688.88,3117113.0,3422104.0,40428955.61,0.0,0.0,117559.0,1.54,0.0,0.0,0.0,0.19,117559.0,13782.0,0.0,0.0,1.54,117559.0,0.0,0.0,13782.0,41.08,0.25,0.0,0.0,27.34,21.41,8284364.0,107448201.08,0.0,107.79,27.6,21.95,0.261,41.68,0.412,12.97
2017-08-30,5876420.0,76040874.8,7.2,38.03,1.45,76.41,1.0,42441634.26,2993594.0,3279879.0,38737106.36,0.0,0.0,42174.0,0.0,0.0,0.0,0.0,2.15,0.0,165693.0,0.0,0.0,0.0,42174.0,0.0,0.0,142225.0,39.04,1.93,0.0,0.0,28.23,20.56,7611042.0,98486883.48,0.0,98.77,28.33,22.41,0.2735,42.84,0.4035,12.94
2017-08-31,5934126.0,76550225.4,7.28,38.61,1.47,76.74,1.0,43030130.1,3053682.0,3335669.0,39392497.8,0.0,0.0,62706.0,0.54,0.0,60000.0,0.0,0.03,45790.0,2618.0,0.0,0.0,0.54,62706.0,0.78,0.0,50000.0,39.46,0.69,0.0,0.0,28.66,20.89,7601916.0,98064716.4,0.0,98.15,28.68,22.55,0.2664,42.27,0.4059,12.9
