DATE,VU FP Equity_DX_SI_QTY,VU FP Equity_DX_SHORT_INTEREST_VALUE,VU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VU FP Equity_DX_SI_MV,VU FP Equity_DX_DSS,VU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VU FP Equity_DX_SUPPLY_SI_QTY,VU FP Equity_DX_BROKER_SI_QTY,VU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VU FP Equity_DX_BROKER_SI_MV_NEW_x,VU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VU FP Equity_DX_SUPPLY_SI_QTY_INC_x,VU FP Equity_DX_BROKER_SI_MV_INC_x,VU FP Equity_DX_SUPPLY_SI_MV_NEW,VU FP Equity_DX_BROKER_SI_QTY_ADD,VU FP Equity_DX_BROKER_SI_QTY_NEW,VU FP Equity_DX_SUPPLY_SI_MV_DEC,VU FP Equity_DX_BROKER_SI_QTY_INC,VU FP Equity_DX_SUPPLY_SI_QTY_DEC,VU FP Equity_DX_BROKER_SI_MV_NEW_y,VU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VU FP Equity_DX_BROKER_SI_MV_INC_y,VU FP Equity_DX_SUPPLY_SI_QTY_INC_y,VU FP Equity_DX_BROKER_SI_MV_ADD,VU FP Equity_DX_SUPPLY_SI_QTY_ADD,VU FP Equity_DX_BROKER_SI_QTY_DEC,VU FP Equity_DX_SUPPLY_SI_MV,VU FP Equity_DX_BROKER_SI_MV_DEC,VU FP Equity_DX_SUPPLY_SI_MV_RMV,VU FP Equity_DX_BROKER_SI_MV_RMV,VU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VU FP Equity_DX_UTILIZATION_QUANTITY,VU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VU FP Equity_DX_ACTIVE_UTILIZATION_MV,VU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VU FP Equity_DX_BROKER_SI_CON_RATIO,VU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VU FP Equity_DX_DEMAND_SUPPLY_RATIO,VU FP Equity_PX_LAST
2006-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248944.0,2376283.5,0.0,2.49,0.0,0.0,0.0,0.0,0.0,10.0
2006-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244111.0,2211312.66,0.0,2.42,0.0,0.0,0.0,0.0,0.0,9.49
2006-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248711.0,2188882.78,0.0,2.36,0.0,0.0,0.0,0.0,0.0,9.22
2006-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250025.0,2124075.9,0.0,2.3,0.0,0.0,0.0,0.0,0.0,8.9
2006-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257371.0,2279838.98,0.0,2.29,0.0,0.0,0.0,0.0,0.0,9.28
2006-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246481.0,2155140.11,0.0,2.27,0.0,0.0,0.0,0.0,0.0,9.16
2006-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249731.0,2224081.46,0.0,2.29,0.0,0.0,0.0,0.0,0.0,9.33
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245056.0,2156715.45,0.0,2.28,0.0,0.0,0.0,0.0,0.0,9.22
2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245449.0,2108629.92,0.0,2.25,0.0,0.0,0.0,0.0,0.0,9.0
2006-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256734.0,2296252.1,0.0,2.32,0.0,0.0,0.0,0.0,0.0,9.37
2006-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244183.0,2123393.05,0.0,2.28,0.0,0.0,0.0,0.0,0.0,9.11
2006-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261746.0,2298605.65,0.0,2.37,0.0,0.0,0.0,0.0,0.0,9.2
2006-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255223.0,2187725.03,0.0,2.35,0.0,0.0,0.0,0.0,0.0,8.98
2006-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260736.0,2247425.68,0.0,2.35,0.0,0.0,0.0,0.0,0.0,9.03
2006-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252291.0,2059038.48,0.0,2.26,0.0,0.0,0.0,0.0,0.0,8.55
2006-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258863.0,2085494.34,0.0,2.22,0.0,0.0,0.0,0.0,0.0,8.44
2006-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266134.0,2057699.58,0.0,2.17,0.0,0.0,0.0,0.0,0.0,8.1
2006-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305984.0,2409623.86,0.0,2.52,0.0,0.0,0.0,0.0,0.0,8.25
2006-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288016.0,2303866.04,0.0,2.41,0.0,0.0,0.0,0.0,0.0,8.38
2006-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279511.0,2361232.56,0.0,2.46,0.0,0.0,0.0,0.0,0.0,8.85
2006-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275858.0,2462032.51,0.0,2.57,0.0,0.0,0.0,0.0,0.0,9.35
2006-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271961.0,2595991.22,0.0,2.7,0.0,0.0,0.0,0.0,0.0,10.0
2006-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272010.0,2583476.65,0.0,2.71,0.0,0.0,0.0,0.0,0.0,9.95
2006-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267956.0,2775171.41,0.0,2.89,0.0,0.0,0.0,0.0,0.0,10.85
2006-08-23,2000.0,20045.45,0.02,0.16,0.02,0.02,0.0,20045.45,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.5
2006-08-24,2000.0,21000.0,0.02,0.16,0.02,0.02,0.0,21000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.0
2006-08-25,2000.0,22126.36,0.02,0.16,0.02,0.02,0.0,22126.36,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.59
2006-08-28,2000.0,22107.27,0.02,0.15,0.02,0.02,0.0,22107.27,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.58
2006-08-29,2000.0,23386.36,0.02,0.15,0.02,0.02,0.0,23386.36,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,12.25
2006-08-30,2000.0,23138.18,0.02,0.14,0.02,0.02,0.0,23138.18,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,12.12
2006-08-31,2000.0,23367.27,0.02,0.14,0.02,0.02,0.0,23367.27,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,12.24
2006-09-01,2000.0,22870.91,0.02,0.14,0.02,0.02,0.0,22870.91,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.98
2006-09-04,2000.0,22909.09,0.02,0.13,0.02,0.02,0.0,22909.09,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,12.0
2006-09-05,2000.0,22336.36,0.02,0.13,0.02,0.02,0.0,22336.36,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.7
2006-09-06,2000.0,21248.18,0.02,0.13,0.02,0.02,0.0,21248.18,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.13
2006-09-07,2000.0,20694.54,0.02,0.13,0.02,0.02,0.0,20694.54,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.84
2006-09-08,2000.0,20389.09,0.02,0.14,0.02,0.02,0.0,20389.09,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.68
2006-09-11,2000.0,21381.82,0.02,0.14,0.02,0.02,0.0,21381.82,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.2
2006-09-12,2000.0,21057.27,0.02,0.12,0.02,0.02,0.0,21057.27,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.03
2006-09-13,2000.0,21477.27,0.02,0.13,0.02,0.02,0.0,21477.27,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.25
2006-09-14,2000.0,21000.0,0.02,0.13,0.02,0.02,0.0,21000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,11.0
2006-09-15,2000.0,20713.64,0.02,0.12,0.02,0.02,0.0,20713.64,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.85
2006-09-18,2000.0,19854.54,0.02,0.12,0.02,0.02,0.0,19854.54,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.4
2006-09-19,2000.0,20427.27,0.02,0.12,0.02,0.02,0.0,20427.27,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.7
2006-09-20,2000.0,20599.09,0.02,0.12,0.02,0.02,0.0,20599.09,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.79
2006-09-21,2000.0,20713.64,0.02,0.14,0.02,0.02,0.0,20713.64,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.85
2006-09-22,2000.0,20007.27,0.02,0.14,0.02,0.02,0.0,20007.27,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0071,10.48
2006-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.02,0.0,0.0,0.0,0.0,282951.0,2803529.79,0.0,2.96,0.0,0.0,0.0,0.0,0.0,10.38
