DATE,GFC FP Equity_DX_SI_QTY,GFC FP Equity_DX_SHORT_INTEREST_VALUE,GFC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GFC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GFC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GFC FP Equity_DX_SI_MV,GFC FP Equity_DX_DSS,GFC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GFC FP Equity_DX_SUPPLY_SI_QTY,GFC FP Equity_DX_BROKER_SI_QTY,GFC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GFC FP Equity_DX_BROKER_SI_MV_NEW_x,GFC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GFC FP Equity_DX_SUPPLY_SI_QTY_INC_x,GFC FP Equity_DX_BROKER_SI_MV_INC_x,GFC FP Equity_DX_SUPPLY_SI_MV_NEW,GFC FP Equity_DX_BROKER_SI_QTY_ADD,GFC FP Equity_DX_BROKER_SI_QTY_NEW,GFC FP Equity_DX_SUPPLY_SI_MV_DEC,GFC FP Equity_DX_BROKER_SI_QTY_INC,GFC FP Equity_DX_SUPPLY_SI_QTY_DEC,GFC FP Equity_DX_BROKER_SI_MV_NEW_y,GFC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GFC FP Equity_DX_BROKER_SI_MV_INC_y,GFC FP Equity_DX_SUPPLY_SI_QTY_INC_y,GFC FP Equity_DX_BROKER_SI_MV_ADD,GFC FP Equity_DX_SUPPLY_SI_QTY_ADD,GFC FP Equity_DX_BROKER_SI_QTY_DEC,GFC FP Equity_DX_SUPPLY_SI_MV,GFC FP Equity_DX_BROKER_SI_MV_DEC,GFC FP Equity_DX_SUPPLY_SI_MV_RMV,GFC FP Equity_DX_BROKER_SI_MV_RMV,GFC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GFC FP Equity_DX_UTILIZATION_QUANTITY,GFC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GFC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GFC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GFC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GFC FP Equity_DX_ACTIVE_UTILIZATION_MV,GFC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GFC FP Equity_DX_BROKER_SI_CON_RATIO,GFC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GFC FP Equity_DX_DEMAND_SUPPLY_RATIO,GFC FP Equity_PX_LAST
2011-10-21,744640.0,38522266.85,2.9,7.77,1.19,51.26,1.0,24530578.5,454931.0,474179.0,23534826.74,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.41,10875.0,1210.0,0.0,0.0,0.7,0.0,0.0,7677.0,4487.0,30.67,0.43,0.0,0.0,11.49,11.49,3502893.0,181214249.72,0.0,237.73,11.43,21.4,0.2209,37.28,0.1881,69.41
2011-10-24,728684.0,37886905.52,2.83,7.73,1.16,50.5,1.0,24584966.5,440064.0,472846.0,22880512.25,0.0,0.0,5275.0,0.12,0.0,0.0,0.0,1.4,1106.0,20142.0,0.0,0.0,0.12,5275.0,0.0,0.0,2439.0,30.52,0.66,0.0,0.0,11.14,11.14,3510113.0,182503416.57,0.0,244.18,11.11,22.03,0.223,36.62,0.1845,69.76
2011-10-25,749536.0,38764377.45,2.92,8.14,1.2,52.63,1.0,25150278.6,449388.0,486298.0,23241373.4,0.0,0.0,9324.0,1.13,0.0,0.0,0.0,0.0,15696.0,0.0,0.0,0.0,1.13,9324.0,0.0,0.0,2244.0,31.34,0.0,0.0,0.0,11.36,11.36,3505809.0,181312843.31,0.0,244.64,11.36,21.25,0.22,36.06,0.1895,69.39
2011-10-26,748213.0,38606729.32,2.91,8.93,1.19,52.51,1.0,25024021.97,450405.0,484975.0,23240259.02,0.0,0.0,3865.0,0.0,0.0,0.0,0.0,0.2,0.0,2848.0,0.0,0.0,0.0,3865.0,0.0,0.0,1323.0,31.23,0.09,0.0,0.0,11.37,11.37,3509623.0,181091567.74,0.0,243.75,11.36,21.23,0.2221,36.41,0.1889,69.23
2011-10-27,744828.0,40180746.65,2.9,9.69,1.19,51.48,1.0,26019993.49,455580.0,482331.0,24576874.88,0.0,0.0,6825.0,0.11,0.0,0.0,0.0,0.11,2500.0,1650.0,0.0,0.0,0.11,6825.0,0.0,0.0,5144.0,31.3,0.74,0.0,0.0,11.51,11.51,3502874.0,188967241.76,0.0,243.63,11.38,21.34,0.2196,35.91,0.1882,72.38
2011-10-28,751150.0,40812916.37,2.92,9.85,1.2,53.85,1.0,26618019.43,457836.0,489897.0,24876019.94,0.0,0.0,3500.0,0.69,0.0,0.0,0.0,0.09,7566.0,1400.0,0.0,0.0,0.69,3500.0,0.0,156.0,0.0,33.18,0.0,0.0,0.0,11.65,11.65,3473114.0,188707862.91,0.0,252.28,11.62,21.26,0.2144,34.92,0.1911,72.9
2011-10-31,760651.0,40580796.23,2.96,10.21,1.21,56.46,1.0,26421630.07,467506.0,495250.0,24941485.28,0.0,0.0,5897.0,1.85,0.0,0.0,0.0,0.1,6753.0,4843.0,0.0,0.0,1.85,5897.0,0.0,8616.0,1400.0,34.4,0.1,0.0,0.0,11.84,11.84,3479889.0,185652377.25,0.0,255.01,11.89,20.27,0.2126,35.62,0.1927,71.58
2011-11-01,742983.0,37395475.17,2.89,10.03,1.19,54.57,1.0,24862016.89,450013.0,493965.0,22649845.24,0.0,0.0,3890.0,0.29,0.0,0.0,0.0,2.01,4090.0,21383.0,0.0,0.0,0.29,3890.0,0.0,0.0,5375.0,32.24,0.3,0.0,0.0,11.4,11.4,3498269.0,176073250.03,0.0,248.75,11.47,20.53,0.2234,36.96,0.1882,67.53
2011-11-02,747086.0,37557439.94,2.91,10.13,1.19,51.98,1.0,24773594.93,450043.0,492792.0,22624521.06,0.0,0.0,5276.0,0.0,0.0,0.0,0.0,0.43,1431.0,6177.0,0.0,0.0,0.0,5276.0,0.0,931.0,2604.0,30.32,0.24,0.0,0.0,11.28,11.28,3541058.0,178015748.07,0.0,239.16,11.25,20.62,0.2264,37.48,0.1872,67.45
2011-11-03,749571.0,38369531.09,2.92,10.42,1.2,51.01,1.0,25275780.35,457475.0,493777.0,23417529.81,0.0,0.0,7432.0,0.3,0.0,0.0,0.0,0.0,4558.0,0.0,0.0,0.0,0.3,7432.0,0.0,0.0,3573.0,30.82,1.35,0.0,0.0,11.46,11.46,3534849.0,180944164.86,0.0,239.6,11.4,21.12,0.2128,34.95,0.1878,68.68
2011-11-04,754671.0,38714964.06,2.94,10.86,1.2,52.08,1.0,25592616.02,457475.0,498877.0,23468674.67,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,5932.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,832.0,31.41,0.01,0.0,0.0,12.45,12.45,3218420.0,165106403.51,0.0,221.48,12.42,20.91,0.215,35.44,0.2053,68.83
2011-11-07,762905.0,38489157.49,2.97,11.21,1.22,53.06,1.0,25529359.38,464146.0,506025.0,23416530.88,0.0,0.0,1086.0,0.47,0.0,0.0,0.0,0.0,7148.0,0.0,0.0,0.0,0.47,1086.0,0.0,5585.0,0.0,31.91,0.0,0.0,0.0,11.61,11.61,3532233.0,178203933.96,0.0,242.61,11.62,20.52,0.2133,35.52,0.1909,67.69
2011-11-08,760446.0,38671158.3,2.96,11.38,1.21,52.18,1.0,25705356.81,462004.0,505481.0,23494409.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,662.0,65737.0,0.0,0.0,0.0,0.0,0.0,63595.0,1206.0,31.2,0.11,0.0,0.0,11.56,11.56,3533909.0,179710793.87,0.0,239.62,11.52,20.53,0.2148,35.83,0.1903,68.23
2011-11-09,747719.0,36909367.33,2.91,11.67,1.19,51.92,1.0,24734126.97,454146.0,501070.0,22417835.49,0.0,0.0,1258.0,0.07,0.0,0.0,0.0,0.31,1006.0,9116.0,0.0,0.0,0.07,1258.0,0.0,0.0,5417.0,31.21,0.15,0.0,0.0,11.35,11.35,3545651.0,175022615.68,0.0,242.5,11.4,20.5,0.2166,36.08,0.1869,66.23
2011-11-10,732864.0,34958017.23,2.85,11.71,1.17,49.7,1.0,23888150.16,437654.0,500794.0,20876337.32,0.0,0.0,2800.0,0.14,0.0,2836.0,0.0,1.82,1378.0,19292.0,0.0,0.0,0.14,2800.0,0.2,0.0,4490.0,28.83,0.53,0.0,0.0,12.07,12.07,3187404.0,152040929.74,0.0,210.18,12.06,19.59,0.2203,37.33,0.2022,64.0
2011-11-11,739005.0,36352538.39,2.87,12.15,1.18,48.42,1.0,24936737.97,413688.0,506935.0,20349806.7,0.0,0.0,0.0,0.98,0.0,0.0,0.0,1.58,17290.0,23966.0,0.0,0.0,0.98,0.0,0.0,0.0,11149.0,26.55,1.55,0.0,0.0,11.5,11.5,3182091.0,156530855.98,0.0,206.8,11.38,20.71,0.2146,35.32,0.2055,66.0
2011-11-14,720705.0,34324310.55,2.8,12.13,1.15,47.96,1.0,23081950.46,422449.0,484650.0,20119564.41,0.0,0.0,5833.0,0.28,0.0,0.0,0.0,0.01,5000.0,224.0,0.0,0.0,0.28,5833.0,0.0,3152.0,27285.0,27.88,1.66,0.0,0.0,11.75,11.75,3174240.0,151176416.87,0.0,208.61,11.79,21.53,0.2194,35.83,0.2004,63.9
2011-11-15,727023.0,33785320.06,2.83,12.07,1.16,47.89,1.0,22553985.07,435710.0,485337.0,20247780.06,0.0,0.0,172.0,0.4,0.0,12.0,0.0,0.43,7500.0,697.0,0.0,0.0,0.4,172.0,0.0,13786.0,6825.0,27.85,0.02,0.0,0.0,12.12,12.12,3159178.0,146809440.51,0.0,201.57,12.14,21.02,0.2216,36.21,0.2022,62.35
2011-11-16,736940.0,33944079.39,2.87,12.69,1.18,47.33,1.0,22079634.72,451606.0,479358.0,20801354.14,0.0,0.0,15758.0,0.0,0.0,0.0,0.0,0.02,0.0,362.0,0.0,0.0,0.0,15758.0,0.0,500.0,5979.0,28.19,0.85,0.0,0.0,12.58,12.58,3137822.0,144530733.95,0.0,196.02,12.57,21.5,0.2181,35.3,0.2053,61.8
2011-11-17,749291.0,33463067.56,2.91,13.77,1.2,47.35,1.0,21336858.36,464291.0,477766.0,20735069.69,0.0,0.0,13943.0,0.0,0.0,0.0,0.0,0.08,0.0,1258.0,0.0,0.0,0.0,13943.0,0.0,0.0,1592.0,28.65,0.53,0.0,0.0,12.92,12.92,3130003.0,139784812.38,0.0,192.91,12.93,21.83,0.2164,34.74,0.2085,59.92
2011-11-18,759525.0,33971062.44,2.95,14.83,1.21,46.83,1.0,21057161.13,481495.0,470796.0,21535692.32,0.0,0.0,15204.0,0.0,0.0,0.0,0.0,0.71,0.0,11433.0,0.0,0.0,0.0,15204.0,0.0,13433.0,6970.0,28.94,0.6,0.0,0.0,13.45,13.45,3098303.0,138576932.5,0.0,187.49,13.37,22.09,0.2127,34.07,0.2122,60.01
2011-11-21,753580.0,32070734.13,2.93,14.79,1.2,46.06,1.0,19868168.34,486502.0,466851.0,20704472.38,0.0,0.0,13947.0,0.0,0.0,0.0,0.0,0.57,0.0,8940.0,0.0,0.0,0.0,13947.0,0.0,0.0,3945.0,29.06,0.64,0.0,0.0,13.62,13.62,3084225.0,131257942.04,0.0,183.33,13.68,22.68,0.2107,33.01,0.211,57.1
2011-11-22,763594.0,31836725.92,2.97,14.89,1.22,45.24,1.0,19882058.14,484240.0,476865.0,20189545.96,0.0,1346.0,8519.0,0.87,0.08,0.0,0.0,0.27,13947.0,3933.0,0.0,1346.0,0.87,8519.0,0.0,0.0,3933.0,27.57,0.3,0.49,0.0,13.62,13.62,3070786.0,128031090.14,8194.0,175.01,13.61,22.28,0.2237,35.79,0.2148,55.94
2011-11-23,761527.0,30422403.69,2.96,14.87,1.22,44.23,1.0,19190962.34,489391.0,480384.0,19550784.89,0.0,0.0,10252.0,0.04,0.0,0.0,0.0,0.46,8519.0,5586.0,0.0,0.0,0.04,10252.0,0.0,485.0,5000.0,27.45,0.34,0.0,0.0,13.76,13.76,3066630.0,122509452.51,0.0,170.99,13.83,22.58,0.23,36.5,0.2142,53.6
2011-11-24,751574.0,30243253.14,2.92,14.25,1.2,42.42,1.0,19729013.2,474905.0,490285.0,19110123.73,0.0,0.0,5368.0,0.32,0.0,0.0,0.0,1.63,9901.0,19854.0,0.0,0.0,0.32,5368.0,0.0,0.0,0.0,25.46,0.0,0.0,0.0,13.37,13.37,3076572.0,123800910.88,0.0,165.96,13.3,22.73,0.236,37.72,0.2116,53.99
2011-11-25,762806.0,30666800.78,2.97,14.27,1.22,42.79,1.0,19820173.74,470415.0,493007.0,18911916.12,0.0,0.0,1386.0,0.01,0.0,0.0,0.0,0.21,5722.0,5876.0,0.0,0.0,0.01,1386.0,0.0,0.0,3000.0,25.47,0.16,0.0,0.0,13.29,13.29,3068618.0,123366487.52,0.0,166.63,13.26,21.97,0.2275,36.98,0.2155,53.94
2011-11-28,869001.0,38563153.04,3.38,16.41,1.39,48.3,1.0,26833888.44,464929.0,604688.0,20631884.4,0.0,0.0,0.0,6.22,0.0,0.0,0.0,0.38,116152.0,5486.0,0.0,0.0,6.22,0.0,0.0,0.0,4471.0,25.37,0.47,0.0,0.0,13.13,13.13,3075440.0,136477016.0,0.0,170.53,12.95,23.43,0.1978,30.28,0.2455,59.54
2011-11-29,893854.0,40125723.9,3.48,16.6,1.43,52.86,1.0,27905086.14,494259.0,621623.0,22187628.15,0.0,0.0,7568.0,1.72,0.0,0.0,0.0,0.02,21735.0,323.0,0.0,0.0,1.72,7568.0,0.0,22085.0,4800.0,29.44,0.26,0.0,0.0,13.98,13.98,3040704.0,136499304.33,0.0,182.37,13.9,23.97,0.1905,27.85,0.2529,60.23
2011-11-30,904523.0,43193437.46,3.52,16.94,1.44,55.06,1.0,30217541.93,504751.0,632792.0,24103235.35,0.0,0.0,16348.0,1.09,0.0,3200.0,0.0,0.26,16348.0,5856.0,0.0,0.0,1.09,16348.0,0.19,0.0,8379.0,30.53,0.0,0.0,0.0,14.43,14.43,2992318.0,142891336.53,0.0,183.33,14.28,23.06,0.1875,27.72,0.2587,64.07
2011-12-01,911247.0,42162975.22,3.54,16.0,1.45,57.93,1.0,29031172.14,516831.0,627436.0,23913530.19,0.0,0.0,12343.0,0.0,0.0,0.0,0.0,0.01,0.0,263.0,0.0,0.0,0.0,12343.0,0.0,0.0,5356.0,32.66,0.0,0.0,0.0,14.88,14.88,2955788.0,136762937.17,0.0,189.42,14.71,23.27,0.1887,27.48,0.2624,62.08
2011-12-02,913104.0,43201675.73,3.55,15.84,1.46,58.61,1.0,29773730.18,492231.0,629293.0,23288917.85,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1.57,4005.0,24600.0,0.0,0.0,1.2,0.0,0.0,0.0,2148.0,31.18,0.26,0.0,0.0,13.9,13.9,3049229.0,144268125.51,0.0,191.16,14.02,22.79,0.1944,29.6,0.2578,63.48
2011-12-05,865386.0,42537121.16,3.37,14.7,1.38,55.85,1.0,29525732.34,547561.0,600679.0,26914773.99,0.0,0.0,0.0,2.1,0.0,0.0,0.0,1.55,34886.0,22950.0,0.0,0.0,2.1,0.0,0.0,78280.0,63500.0,34.92,3.88,0.0,0.0,15.26,15.26,3039546.0,149405625.33,0.0,195.67,15.14,17.34,0.1895,32.07,0.2412,65.95
2011-12-06,858679.0,40997861.65,3.34,14.4,1.37,59.14,1.0,28489985.23,544813.0,596708.0,26012244.39,0.0,0.0,2464.0,0.42,0.0,0.0,0.0,0.22,2242.0,5212.0,0.0,0.0,0.42,2464.0,0.0,0.0,6213.0,35.76,0.0,0.0,0.0,15.13,15.13,3054927.0,145858317.83,0.0,198.67,15.25,20.12,0.1908,30.97,0.2385,64.06
2011-12-07,874763.0,41713638.24,3.4,14.68,1.4,60.04,1.0,29221382.03,553796.0,612792.0,26408119.69,0.0,0.0,8612.0,1.29,0.0,0.0,0.0,0.0,19296.0,5.0,0.0,0.0,1.29,8612.0,0.0,376.0,3212.0,35.47,0.0,0.0,0.0,15.34,15.34,3056681.0,145759806.33,0.0,196.13,15.32,22.25,0.1979,31.4,0.2423,63.98
2011-12-08,879424.0,40021977.45,3.42,14.86,1.4,57.36,1.0,28209217.46,550462.0,619856.0,25051144.56,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.21,8500.0,3334.0,0.0,0.0,0.54,0.0,0.0,0.0,1436.0,35.08,2.96,0.0,0.0,15.23,15.23,3063549.0,139419994.22,0.0,194.19,15.3,18.13,0.1964,32.34,0.2433,61.06
2011-12-09,860750.0,39082321.72,3.35,14.81,1.37,54.54,1.0,27380872.54,533077.0,603037.0,24204341.35,0.0,0.0,5801.0,0.0,0.0,0.0,0.0,2.16,0.0,23186.0,0.0,0.0,0.0,5801.0,0.0,0.0,16819.0,32.55,1.37,0.0,0.0,14.67,14.67,3101173.0,140808644.65,0.0,190.22,14.61,17.3,0.2006,33.85,0.2368,60.92
2011-12-12,866680.0,37743145.42,3.37,14.95,1.38,54.37,1.0,26476423.7,529718.0,607967.0,23068749.14,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.3,9930.0,5000.0,0.0,0.0,0.0,1000.0,0.0,641.0,5000.0,32.32,0.36,0.0,0.0,14.57,14.57,3106594.0,135289413.74,0.0,189.34,14.58,17.55,0.2021,33.73,0.2383,58.43
2011-12-13,872323.0,36747086.02,3.39,15.14,1.39,53.41,1.0,26121126.7,523520.0,620078.0,22053567.86,0.0,0.0,0.0,0.34,0.0,0.0,0.0,1.07,12942.0,8189.0,0.0,0.0,0.34,0.0,0.0,1991.0,831.0,30.61,0.0,0.0,0.0,14.67,14.67,3045682.0,128301028.9,0.0,177.09,14.74,17.37,0.2065,34.39,0.2444,56.52
2011-12-14,871590.0,35131148.76,3.39,15.17,1.39,51.42,1.0,25008013.87,514440.0,620439.0,20735515.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,3106.0,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,2745.0,29.04,0.91,0.0,0.0,14.67,14.67,2992970.0,120637540.95,0.0,168.09,14.73,17.68,0.203,33.53,0.2485,54.08
2011-12-15,832926.0,34205933.51,3.24,14.28,1.33,47.14,1.0,25270204.93,474069.0,615338.0,19468683.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2885.0,42082.0,0.0,0.0,0.0,0.0,0.0,1711.0,7986.0,25.62,1.08,0.0,0.0,13.52,13.52,3032628.0,124541521.96,0.0,164.83,13.45,18.16,0.1996,32.56,0.2375,55.1
2011-12-16,821790.0,35194103.21,3.2,14.02,1.31,46.52,1.0,24889317.41,485559.0,581171.0,20794623.39,0.0,0.0,32713.0,0.0,0.0,0.0,0.0,1.13,0.0,21975.0,0.0,0.0,0.0,32713.0,0.0,752.0,34167.0,26.84,2.33,0.0,0.0,13.4,13.4,3138844.0,134424609.31,0.0,175.45,13.27,19.54,0.2018,30.72,0.2267,57.46
2011-12-19,802950.0,33633204.46,3.12,13.27,1.28,47.03,1.0,23575328.6,487672.0,562831.0,20427140.03,0.0,0.0,2956.0,0.32,0.0,0.0,0.0,0.0,1041.0,843.0,0.0,0.0,0.32,2956.0,0.0,0.0,19381.0,28.0,0.65,0.0,0.0,13.44,13.44,3140586.0,131549873.66,0.0,179.77,13.48,19.87,0.2028,31.43,0.2213,56.2
2011-12-20,813407.0,36150652.81,3.16,13.41,1.3,47.39,1.0,25130798.47,511029.0,565455.0,22711916.61,0.0,0.0,12318.0,0.74,0.0,0.0,0.0,0.04,4378.0,254.0,0.0,0.0,0.74,12318.0,0.0,11293.0,1754.0,28.82,0.31,0.0,0.0,14.01,14.01,3137439.0,139438765.61,0.0,179.5,13.84,19.53,0.2093,33.25,0.2229,59.63
2011-12-21,813794.0,36653082.73,3.17,13.33,1.3,49.08,1.0,25764541.7,510428.0,572040.0,22989552.29,0.0,0.0,18370.0,2.13,0.0,0.0,0.0,1.32,27469.0,24321.0,0.0,0.0,2.13,18370.0,0.0,5350.0,20884.0,30.48,1.01,0.0,0.0,13.85,13.85,3174446.0,142976271.48,0.0,190.37,13.8,18.9,0.2119,34.95,0.2208,60.43
2011-12-22,814733.0,36731809.33,3.17,13.08,1.3,50.33,1.0,26140744.87,502860.0,579817.0,22671178.95,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.5,8430.0,10843.0,0.0,0.0,1.36,0.0,0.0,3275.0,653.0,30.39,0.0,0.0,0.0,13.61,13.61,3193058.0,143957342.62,0.0,193.16,13.59,18.14,0.2189,36.85,0.2204,60.49
2011-12-23,795118.0,36677142.89,3.09,12.82,1.27,49.33,1.0,27313543.29,469601.0,592126.0,21661719.37,0.0,0.0,168.0,0.98,0.0,0.0,0.0,2.0,13743.0,33427.0,0.0,0.0,0.98,168.0,0.0,0.0,1434.0,28.44,0.07,0.0,0.0,12.71,12.71,3225693.0,148794522.43,0.0,196.34,12.65,17.72,0.2206,37.06,0.2152,61.89
2011-12-26,813123.0,37507676.17,3.16,13.16,1.3,50.87,1.0,27253576.99,488906.0,590826.0,22552218.94,0.0,0.0,22580.0,0.0,0.0,0.0,0.0,0.2,0.0,3275.0,0.0,0.0,0.0,22580.0,0.0,0.0,1300.0,30.23,0.07,0.0,0.0,13.25,13.25,3201633.0,147684684.58,0.0,197.87,13.25,17.74,0.2209,36.92,0.2203,0.0
2011-12-27,841647.0,39607550.69,3.27,13.63,1.34,53.01,1.0,29098300.37,481847.0,618329.0,22675515.36,0.0,0.0,1021.0,1.81,0.0,0.0,0.0,0.49,27503.0,8080.0,0.0,0.0,1.81,1021.0,0.0,0.0,0.0,29.84,0.0,0.0,0.0,12.99,12.99,3228926.0,151951887.45,0.0,201.01,12.93,19.08,0.2165,35.4,0.2268,63.14
2011-12-28,820584.0,37283049.93,3.19,13.62,1.31,52.65,1.0,28208952.84,458246.0,620867.0,20820304.19,0.0,0.0,0.0,0.32,0.0,2000.0,0.0,1.22,618.0,23601.0,0.0,0.0,0.32,0.0,0.13,0.0,80.0,28.93,0.0,0.0,0.0,12.32,12.32,3262656.0,148238043.32,0.0,204.0,12.42,19.42,0.2146,34.96,0.2205,60.96
2011-12-29,820110.0,38979113.15,3.19,13.27,1.31,51.69,1.0,29486738.3,452819.0,620393.0,21522092.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,5427.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,27.71,0.4,0.0,0.0,12.2,12.2,3258000.0,154849898.97,0.0,201.16,12.11,18.79,0.2186,36.08,0.221,63.77
2011-12-30,816621.0,39561917.23,3.18,12.95,1.3,52.56,1.0,29795955.92,446858.0,615036.0,21648425.9,0.0,0.0,4217.0,0.0,0.0,0.0,0.0,0.6,0.0,10178.0,0.0,0.0,0.0,4217.0,0.0,0.0,5357.0,28.55,0.66,0.0,0.0,12.02,12.02,3270311.0,158433071.26,0.0,209.93,11.97,19.47,0.2111,34.27,0.2197,65.0
2012-01-02,824589.0,40476475.84,3.21,13.16,1.32,54.25,1.0,30566135.52,447167.0,622695.0,21950019.06,0.0,0.0,309.0,0.86,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.86,309.0,0.0,0.0,4341.0,29.12,0.0,0.0,0.0,12.01,12.01,3277213.0,160868060.1,0.0,213.74,11.99,18.9,0.2115,34.13,0.2214,65.86
2012-01-03,787209.0,38494928.54,3.06,12.85,1.26,52.19,1.0,28586998.82,447243.0,584595.0,21870414.75,0.0,0.0,720.0,0.13,0.0,0.0,0.0,0.04,2000.0,751.0,0.0,0.0,0.13,720.0,0.0,107.0,40100.0,29.36,2.57,0.0,0.0,12.01,12.01,3275702.0,160183527.4,0.0,215.45,11.99,20.28,0.2159,35.79,0.2114,65.61
2012-01-04,806629.0,38572840.05,3.14,13.1,1.29,54.13,1.0,28801245.82,441970.0,602287.0,21134918.43,0.0,0.0,5069.0,2.61,0.0,0.0,0.0,0.67,40000.0,10692.0,0.0,0.0,2.61,5069.0,0.0,350.0,22308.0,29.0,0.88,0.0,0.0,11.88,11.88,3279623.0,156830926.5,0.0,214.39,11.92,18.23,0.2034,33.6,0.2167,64.16
2012-01-05,789709.0,35379952.45,3.07,12.55,1.26,52.01,1.0,26393134.77,426049.0,589116.0,19087528.9,0.0,0.0,9042.0,0.36,0.0,0.0,0.0,2.13,5158.0,27536.0,0.0,0.0,0.36,9042.0,0.0,2573.0,18329.0,27.13,1.44,0.0,0.0,11.46,11.46,3292525.0,147509244.47,0.0,208.24,11.53,17.3,0.2093,35.48,0.2124,60.11
2012-01-06,778333.0,34063943.24,3.03,12.28,1.24,49.14,1.0,25386124.46,422885.0,580052.0,18507670.42,0.0,0.0,6737.0,0.56,0.0,0.0,0.0,1.35,10000.0,11841.0,0.0,0.0,0.56,6737.0,0.0,1940.0,19064.0,25.39,1.83,0.0,0.0,11.55,11.55,3237114.0,141673123.93,0.0,194.36,11.55,17.1,0.2115,36.69,0.2127,58.72
2012-01-09,789036.0,34167749.96,3.07,12.13,1.26,47.87,1.0,25594634.2,438973.0,591057.0,19008916.83,0.0,0.0,17140.0,0.87,0.0,4.0,0.0,0.07,16500.0,1052.0,0.0,0.0,0.87,17140.0,0.0,0.0,5499.0,25.7,1.6,0.0,0.0,12.04,12.04,3207237.0,138883488.05,0.0,187.98,12.03,19.32,0.2035,34.35,0.2164,58.1
2012-01-10,812150.0,37444634.32,3.16,12.29,1.3,48.94,1.0,28216328.93,443515.0,611994.0,20448509.5,0.0,0.0,5712.0,1.15,0.0,0.0,0.0,0.09,22937.0,1462.0,0.0,0.0,1.15,5712.0,0.0,292.0,2000.0,26.01,0.12,0.0,0.0,12.49,12.49,3107853.0,143289317.38,0.0,183.87,12.39,18.65,0.2071,35.47,0.2287,61.86
2012-01-11,815356.0,38017840.2,3.17,12.35,1.3,50.69,1.0,28862711.8,451081.0,619009.0,21032684.34,0.0,0.0,339.0,1.15,0.0,0.0,0.0,0.79,17979.0,22673.0,0.0,0.0,1.15,339.0,0.0,29900.0,10964.0,28.0,0.65,0.0,0.0,12.55,12.55,3143266.0,146561973.52,0.0,195.26,12.54,18.92,0.199,33.43,0.2268,62.56
2012-01-12,822078.0,39893684.69,3.2,12.34,1.31,52.19,1.0,30749871.52,350361.0,633654.0,17002268.96,0.0,0.0,11542.0,1.81,0.0,0.0,0.0,6.93,14645.0,112450.0,0.0,0.0,1.81,11542.0,0.0,188.0,0.0,21.95,0.0,0.0,0.0,9.76,9.76,3238267.0,157146162.08,0.0,204.32,9.7,19.72,0.2039,33.98,0.2291,65.11
2012-01-13,658758.0,31825728.86,2.56,10.0,1.05,43.84,1.0,22520457.71,359295.0,466149.0,17358157.7,0.0,0.0,15985.0,1.03,0.0,17854.0,0.0,0.01,16000.0,7051.0,0.0,0.0,1.03,15985.0,1.26,0.0,201359.0,23.48,11.81,0.0,0.0,10.02,10.02,3225323.0,155820886.08,0.0,210.47,10.04,21.08,0.1582,21.84,0.1838,64.82
2012-01-16,683402.0,33062164.62,2.66,10.27,1.09,45.53,1.0,23183021.36,392747.0,479198.0,19000626.23,0.0,0.0,24140.0,1.17,0.0,0.0,0.0,0.02,18000.0,316.0,0.0,0.0,1.17,24140.0,0.0,9628.0,4951.0,25.47,0.06,0.0,0.0,10.98,10.98,3183713.0,154024195.58,0.0,206.53,10.98,20.99,0.1558,21.56,0.1911,64.91
