DATE,ERO FP Equity_DX_SI_QTY,ERO FP Equity_DX_SHORT_INTEREST_VALUE,ERO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ERO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ERO FP Equity_DX_SI_MV,ERO FP Equity_DX_DSS,ERO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ERO FP Equity_DX_SUPPLY_SI_QTY,ERO FP Equity_DX_BROKER_SI_QTY,ERO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ERO FP Equity_DX_BROKER_SI_MV_NEW_x,ERO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ERO FP Equity_DX_SUPPLY_SI_QTY_INC_x,ERO FP Equity_DX_BROKER_SI_MV_INC_x,ERO FP Equity_DX_SUPPLY_SI_MV_NEW,ERO FP Equity_DX_BROKER_SI_QTY_ADD,ERO FP Equity_DX_BROKER_SI_QTY_NEW,ERO FP Equity_DX_SUPPLY_SI_MV_DEC,ERO FP Equity_DX_BROKER_SI_QTY_INC,ERO FP Equity_DX_SUPPLY_SI_QTY_DEC,ERO FP Equity_DX_BROKER_SI_MV_NEW_y,ERO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ERO FP Equity_DX_BROKER_SI_MV_INC_y,ERO FP Equity_DX_SUPPLY_SI_QTY_INC_y,ERO FP Equity_DX_BROKER_SI_MV_ADD,ERO FP Equity_DX_SUPPLY_SI_QTY_ADD,ERO FP Equity_DX_BROKER_SI_QTY_DEC,ERO FP Equity_DX_SUPPLY_SI_MV,ERO FP Equity_DX_BROKER_SI_MV_DEC,ERO FP Equity_DX_SUPPLY_SI_MV_RMV,ERO FP Equity_DX_BROKER_SI_MV_RMV,ERO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ERO FP Equity_DX_UTILIZATION_QUANTITY,ERO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ERO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ERO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ERO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ERO FP Equity_DX_ACTIVE_UTILIZATION_MV,ERO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ERO FP Equity_DX_BROKER_SI_CON_RATIO,ERO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ERO FP Equity_DX_DEMAND_SUPPLY_RATIO,ERO FP Equity_PX_LAST
2006-07-17,5517.0,645544.17,0.16,0.0,0.65,0.0,616876.72,245.0,5272.0,28667.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.36,0.04,68058.0,7963466.58,0.0,0.0,100.0,4.46,0.8342,91.12,0.01,117.01
2006-07-18,490.0,57344.7,0.01,0.0,0.06,0.0,28672.35,245.0,245.0,28672.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5027.0,0.03,0.59,0.0,0.0,0.36,0.04,68200.0,7981446.0,0.0,0.0,100.0,50.0,0.5,50.0,0.0009,117.03
2006-07-19,490.0,58412.9,0.01,0.0,0.06,0.0,29206.45,245.0,245.0,29206.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.37,0.04,65795.0,7843421.95,0.0,0.0,100.0,49.59,0.5,50.41,0.0009,119.21
2006-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.03,0.0,0.0,0.0,0.0,566283.0,67636841.52,0.0,67.55,0.0,0.0,0.0,0.0,0.0,119.44
2006-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559773.0,66271525.47,0.0,66.35,0.0,0.0,0.0,0.0,0.0,118.39
2006-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572398.0,68659140.1,0.0,68.16,0.0,0.0,0.0,0.0,0.0,119.95
2006-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568919.0,68605942.21,0.0,68.49,0.0,0.0,0.0,0.0,0.0,120.59
2006-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556516.0,67277219.24,0.0,67.38,0.0,0.0,0.0,0.0,0.0,120.89
2006-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556636.0,68148945.48,0.0,67.35,0.0,0.0,0.0,0.0,0.0,122.43
2006-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556080.0,68425644.0,0.0,68.33,0.0,0.0,0.0,0.0,0.0,123.05
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576680.0,70735568.8,0.0,70.91,0.0,0.0,0.0,0.0,0.0,122.66
2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577083.0,70329105.21,0.0,70.71,0.0,0.0,0.0,0.0,0.0,121.87
2006-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590337.0,72434349.9,0.0,71.99,0.0,0.0,0.0,0.0,0.0,122.7
2006-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532258.0,64978056.64,0.0,65.21,0.0,0.0,0.0,0.0,0.0,122.08
2006-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532019.0,65741587.83,0.0,65.45,0.0,0.0,0.0,0.0,0.0,123.57
2006-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539866.0,66025611.8,0.0,66.4,0.0,0.0,0.0,0.0,0.0,122.3
2006-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597075.0,72878974.5,0.0,72.99,0.0,0.0,0.0,0.0,0.0,122.06
2006-08-09,3001.0,367922.6,0.12,0.0,0.37,0.0,0.0,3001.0,0.0,367922.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.0,0.0,0.37,0.0,0.0,0.0,5.18,0.51,54961.0,6738218.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,122.6
2006-08-10,5685.0,693740.55,0.24,0.0,0.7,0.0,0.0,5685.0,0.0,693740.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.7,0.0,0.0,0.0,0.96,0.96,585250.0,71418057.5,0.0,71.76,0.96,0.0,1.0,100.0,0.0096,122.03
2006-08-11,8406.0,1027213.2,0.34,0.0,1.03,0.0,329940.0,5706.0,2700.0,697273.2,0.0,0.0,21.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.33,0.0,0.0,0.7,0.0,0.0,0.0,0.97,0.97,585474.0,71544922.8,0.0,71.52,0.96,50.0,0.5,50.0,0.0142,122.2
2006-08-14,8399.0,1029717.4,0.41,0.0,1.03,0.0,331020.0,5699.0,2700.0,698697.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.96,0.96,585585.0,71792721.0,0.0,71.57,0.96,49.92,0.5,50.08,0.0142,122.6
2006-08-15,8373.0,1036409.94,0.41,0.0,1.03,0.0,334206.0,5673.0,2700.0,702203.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.96,0.96,585333.0,72452518.74,0.0,71.91,0.96,49.76,0.5,50.24,0.0142,123.78
2006-08-16,8391.0,1044847.32,0.42,0.0,1.04,0.0,336204.0,5691.0,2700.0,708643.32,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.96,0.96,586231.0,72997484.12,0.0,72.54,0.96,49.85,0.5,50.15,0.0142,124.52
2006-08-17,8360.0,1047591.6,0.41,0.0,1.04,0.0,338337.0,5660.0,2700.0,709254.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.91,0.91,616919.0,77306119.89,0.0,76.93,0.91,49.84,0.5,50.16,0.0134,125.31
2006-08-18,13371.0,1669904.19,0.65,0.0,1.67,0.0,963776.13,5655.0,7717.0,706252.95,0.0,0.0,0.0,0.0,0.0,5017.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.71,0.0,0.0,0.0,0.91,0.91,616883.0,77042517.87,0.0,77.25,0.91,25.92,0.3663,48.16,0.0215,124.89
2006-08-21,8364.0,1041736.2,0.4,0.0,1.04,0.0,336285.0,5664.0,2700.0,705451.2,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5017.0,0.71,0.62,0.0,0.0,0.92,0.92,609489.0,75911854.95,0.0,75.9,0.92,49.93,0.5,50.07,0.0136,124.55
2006-08-22,5676.0,710294.64,0.28,0.0,0.71,0.0,337878.0,2976.0,2700.0,372416.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34,0.0,2688.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.48,0.48,616165.0,77106888.1,0.0,77.03,0.48,0.44,0.9912,99.56,0.0092,125.14
2006-08-23,3037.0,376891.7,0.16,0.0,0.38,0.0,1489.2,3025.0,12.0,375402.5,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2688.0,0.38,0.34,0.0,0.0,0.49,0.49,616727.0,76535820.7,0.0,77.17,0.49,49.79,0.5,50.21,0.0049,124.1
2006-08-24,3037.0,378653.16,0.14,0.0,0.38,0.0,1496.16,3025.0,12.0,377157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.49,0.49,616997.0,76927185.96,0.0,76.63,0.49,49.89,0.5,50.11,0.0049,124.68
2006-08-25,8002.0,1001530.32,0.34,0.0,1.0,0.0,624923.88,3009.0,4993.0,376606.44,0.0,0.0,0.0,0.0,0.0,4981.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.38,0.0,0.0,0.0,0.49,0.49,616567.0,77169525.72,0.0,77.12,0.49,0.24,0.9904,99.52,0.0129,125.16
2006-08-28,8013.0,1005391.11,0.33,0.0,1.0,0.0,627977.35,3008.0,5005.0,377413.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.49,0.49,616433.0,77343848.51,0.0,76.97,0.49,0.24,0.9905,99.52,0.0129,125.47
2006-08-29,8009.0,1006330.85,0.35,0.0,1.01,0.0,629255.2,3001.0,5008.0,377075.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.47,0.47,632077.0,79420475.05,0.0,79.72,0.47,0.24,0.9905,99.52,0.0126,125.65
2006-08-30,9139.0,1158002.69,0.39,0.0,1.15,0.0,632282.9,4149.0,4990.0,525719.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1150.0,18.0,0.52,0.0,0.0,0.0,0.65,0.65,632378.0,80128616.38,0.0,79.5,0.65,0.24,0.9904,99.52,0.0144,126.71
2006-08-31,9193.0,1159972.74,0.39,0.0,1.16,0.0,633802.14,4170.0,5023.0,526170.6,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.66,0.66,632040.0,79750807.2,0.0,79.86,0.66,0.24,0.9905,99.52,0.0145,126.18
2006-09-01,4152.0,526971.84,0.13,0.0,0.53,0.0,1523.04,4140.0,12.0,525448.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5011.0,0.53,0.63,0.0,0.0,0.7,0.7,591269.0,75043861.48,0.0,74.86,0.7,50.0,0.5,50.0,0.007,126.92
2006-09-04,4145.0,527699.95,0.12,0.0,0.53,0.0,1527.72,4133.0,12.0,526172.23,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.67,0.67,610502.0,77723009.62,0.0,77.38,0.67,49.92,0.5,50.08,0.0067,127.31
2006-09-05,44144.0,5598783.52,1.31,0.0,5.62,0.0,5074721.96,4132.0,40012.0,524061.56,0.0,0.0,10.0,0.0,0.0,40000.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,10.0,5.09,0.0,0.0,0.53,0.0,0.0,0.0,0.67,0.67,610430.0,77420836.9,0.0,77.44,0.68,0.03,0.9988,99.94,0.0718,126.83
2006-09-06,44177.0,5536703.41,1.3,0.0,5.64,0.0,5014703.96,4165.0,40012.0,521999.45,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.72,0.72,576843.0,72295733.19,0.0,73.32,0.72,0.03,0.9988,99.94,0.076,125.33
2006-09-07,4258.0,528588.12,0.13,0.0,0.53,0.0,1489.68,4246.0,12.0,527098.44,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,40000.0,0.53,5.12,0.0,0.0,0.73,0.73,577974.0,71749692.36,0.0,72.25,0.73,49.77,0.5,50.23,0.0073,124.14
2006-09-08,9211.0,1149901.24,0.28,0.0,1.15,0.0,622202.56,4227.0,4984.0,527698.68,0.0,0.0,0.0,0.0,0.0,4972.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.53,0.0,0.0,0.0,0.73,0.73,577596.0,72107084.64,0.0,72.08,0.73,0.24,0.9904,99.52,0.0158,124.84
2006-09-11,9249.0,1149743.19,0.31,0.0,1.15,0.0,624284.82,4227.0,5022.0,525458.37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.73,0.73,577672.0,71810406.32,0.0,71.96,0.73,0.24,0.9905,99.52,0.0159,124.31
2006-09-12,9225.0,1156999.5,0.3,0.0,1.15,0.0,625845.8,4235.0,4990.0,531153.7,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,32.0,0.53,0.0,0.0,0.0,0.73,0.73,577608.0,72443595.36,0.0,71.88,0.73,0.24,0.9904,99.52,0.0159,125.42
2006-09-13,9172.0,1154938.24,0.32,0.0,1.15,0.0,629851.84,4170.0,5002.0,525086.4,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,12.0,66.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.72,0.72,576672.0,72614538.24,0.0,72.33,0.72,0.24,0.9905,99.52,0.0158,125.92
2006-09-14,11170.0,1410100.8,0.38,0.0,1.41,0.0,631831.2,6164.0,5005.0,778143.36,0.0,0.0,1995.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1995.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,1.06,1.06,576994.0,72839722.56,0.0,72.64,1.06,28.47,0.5879,71.19,0.0192,126.24
2006-09-15,11190.0,1414416.0,0.34,0.0,1.42,0.0,886316.8,6178.0,7012.0,780899.2,0.0,0.0,14.0,0.0,0.0,2000.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.25,0.0,0.0,0.78,0.0,0.0,0.0,1.05,1.05,580355.0,73356872.0,0.0,73.55,1.05,28.47,0.5878,71.18,0.0191,126.4
2006-09-18,11166.0,1411940.7,0.32,0.0,1.41,0.0,886667.4,6154.0,7012.0,778173.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,1.01,1.01,603473.0,76309160.85,0.0,76.36,1.01,28.47,0.5878,71.18,0.0183,126.45
2006-09-19,15016.0,1891115.04,0.42,0.0,1.9,0.0,883091.28,10004.0,7012.0,1259903.76,0.0,0.0,3849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3849.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,1.64,1.64,600082.0,75574327.08,0.0,75.86,1.64,28.47,0.5878,71.19,0.0246,125.94
2006-09-20,20845.0,2658988.2,0.56,0.0,2.64,0.0,1259527.44,12956.0,9874.0,1652667.36,0.0,0.0,2963.0,0.37,0.0,0.0,0.0,0.0,2900.0,11.0,0.0,0.0,0.37,2963.0,0.0,0.0,38.0,1.64,0.0,0.0,0.0,2.13,2.13,596662.0,76110204.72,0.0,75.18,2.14,29.61,0.3799,50.19,0.0342,127.56
2006-09-21,20861.0,2668539.12,0.56,0.0,2.67,0.0,1266919.68,12954.0,9904.0,1657075.68,0.0,0.0,25.0,0.01,0.0,0.0,0.0,0.0,29.0,27.0,0.0,0.0,0.01,25.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,2.12,2.12,596814.0,76344446.88,0.0,76.11,2.13,29.4,0.3804,50.34,0.0342,127.92
2006-09-22,21029.0,2658065.6,0.54,0.0,2.67,0.0,1257427.2,13096.0,9948.0,1655334.4,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,2.14,2.14,598621.0,75665694.4,0.0,75.7,2.15,29.1,0.3812,50.56,0.0344,126.4
2006-09-25,26038.0,3274278.5,0.66,0.0,3.28,0.0,1248320.25,18117.0,9927.0,2278212.75,0.0,0.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5021.0,0.0,0.0,20.0,2.28,0.01,0.0,0.0,2.96,2.96,593851.0,74676763.25,0.0,75.05,2.95,29.24,0.3808,50.46,0.0425,125.75
