DATE,ELIOR FP Equity_DX_SI_QTY,ELIOR FP Equity_DX_SHORT_INTEREST_VALUE,ELIOR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ELIOR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ELIOR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ELIOR FP Equity_DX_SI_MV,ELIOR FP Equity_DX_DSS,ELIOR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ELIOR FP Equity_DX_SUPPLY_SI_QTY,ELIOR FP Equity_DX_BROKER_SI_QTY,ELIOR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ELIOR FP Equity_DX_BROKER_SI_MV_NEW_x,ELIOR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ELIOR FP Equity_DX_SUPPLY_SI_QTY_INC_x,ELIOR FP Equity_DX_BROKER_SI_MV_INC_x,ELIOR FP Equity_DX_SUPPLY_SI_MV_NEW,ELIOR FP Equity_DX_BROKER_SI_QTY_ADD,ELIOR FP Equity_DX_BROKER_SI_QTY_NEW,ELIOR FP Equity_DX_SUPPLY_SI_MV_DEC,ELIOR FP Equity_DX_BROKER_SI_QTY_INC,ELIOR FP Equity_DX_SUPPLY_SI_QTY_DEC,ELIOR FP Equity_DX_BROKER_SI_MV_NEW_y,ELIOR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ELIOR FP Equity_DX_BROKER_SI_MV_INC_y,ELIOR FP Equity_DX_SUPPLY_SI_QTY_INC_y,ELIOR FP Equity_DX_BROKER_SI_MV_ADD,ELIOR FP Equity_DX_SUPPLY_SI_QTY_ADD,ELIOR FP Equity_DX_BROKER_SI_QTY_DEC,ELIOR FP Equity_DX_SUPPLY_SI_MV,ELIOR FP Equity_DX_BROKER_SI_MV_DEC,ELIOR FP Equity_DX_SUPPLY_SI_MV_RMV,ELIOR FP Equity_DX_BROKER_SI_MV_RMV,ELIOR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ELIOR FP Equity_DX_UTILIZATION_QUANTITY,ELIOR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ELIOR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ELIOR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ELIOR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ELIOR FP Equity_DX_ACTIVE_UTILIZATION_MV,ELIOR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ELIOR FP Equity_DX_BROKER_SI_CON_RATIO,ELIOR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ELIOR FP Equity_DX_DEMAND_SUPPLY_RATIO,ELIOR FP Equity_PX_LAST
2016-12-01,164622.0,3014544.05,0.15,0.74,0.1,3.23,0.0,2116765.8,103944.0,115595.0,1903413.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,2.03,0.01,0.0,0.0,0.5,0.5,20863852.0,382057082.24,0.0,405.75,0.5,20.18,0.1834,28.21,0.0079,19.115
2016-12-02,155436.0,2805381.76,0.14,0.68,0.09,2.97,0.0,2027402.52,90182.0,112331.0,1627646.99,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.29,4000.0,13762.0,0.0,0.0,0.08,0.0,0.0,0.0,7264.0,1.72,0.16,0.0,0.0,0.44,0.44,20526254.0,370467450.11,0.0,391.22,0.44,20.85,0.1921,29.13,0.0075,18.84
2016-12-05,132008.0,2419848.5,0.12,0.55,0.08,2.5,0.0,1629687.53,66754.0,88903.0,1223672.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,23428.0,0.0,0.0,0.0,0.0,0.0,0.0,23428.0,1.26,0.45,0.0,0.0,0.32,0.32,20586556.0,377373694.4,0.0,388.45,0.32,25.53,0.2347,36.45,0.0064,19.135
2016-12-06,131879.0,2438329.61,0.12,0.53,0.08,2.53,0.0,1641355.13,66625.0,88774.0,1231839.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.28,0.0,0.0,0.0,0.32,0.32,20569456.0,380311601.64,0.0,394.43,0.32,25.65,0.2359,36.62,0.0064,19.3
2016-12-07,131879.0,2453490.21,0.12,0.52,0.08,2.55,0.0,1651560.45,66625.0,88774.0,1239498.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.33,0.33,20241348.0,376572079.05,0.0,391.01,0.33,25.65,0.2359,36.61,0.0065,19.42
2016-12-08,131303.0,2459755.43,0.12,0.51,0.08,2.56,0.0,1652250.97,66049.0,88198.0,1237324.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,1.28,0.01,0.0,0.0,0.33,0.33,20032344.0,375274494.52,0.0,390.69,0.33,25.81,0.2389,36.84,0.0065,19.555
2016-12-09,131303.0,2578623.69,0.12,0.51,0.08,2.61,0.0,1732096.39,66049.0,88198.0,1297118.24,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.33,0.33,19885256.0,390521102.23,0.0,393.32,0.33,26.48,0.2368,36.06,0.0066,20.5
2016-12-12,113139.0,2217028.51,0.1,0.41,0.07,2.32,0.0,1519914.44,58519.0,77564.0,1146715.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,7530.0,0.0,0.0,0.0,0.0,0.0,0.0,10634.0,1.2,0.21,0.0,0.0,0.3,0.3,19673460.0,385513587.48,0.0,402.19,0.3,29.4,0.2909,41.98,0.0057,20.455
2016-12-13,144669.0,2848044.46,0.13,0.52,0.08,2.97,0.0,1526973.44,90049.0,77564.0,1772760.96,0.0,0.0,31530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31530.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.46,0.46,19628308.0,386415153.61,0.0,401.85,0.46,23.44,0.225,32.07,0.0073,20.55
2016-12-14,144669.0,2861210.6,0.13,0.51,0.08,2.98,0.0,1534032.44,90049.0,77564.0,1780956.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.46,0.46,19588272.0,387409683.66,0.0,403.98,0.46,23.43,0.2248,32.05,0.0074,20.645
2016-12-15,144669.0,2913875.17,0.13,0.5,0.08,3.0,0.0,1562268.45,90049.0,77564.0,1813737.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,0.0,0.46,0.46,19524304.0,393252076.55,0.0,406.59,0.46,23.3,0.2242,32.02,0.0074,21.025
2016-12-16,144669.0,2917339.95,0.13,0.49,0.08,3.04,0.0,1564126.08,90049.0,77564.0,1815893.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.46,0.46,19342316.0,390049776.44,0.0,406.4,0.46,23.1,0.2253,32.26,0.0074,21.05
2016-12-19,2025043.0,40923544.13,1.86,6.81,1.17,42.52,1.0,1567469.82,1970423.0,77564.0,39819743.38,0.0,0.0,314608.0,0.0,0.0,0.0,0.0,0.01,0.0,601.0,0.0,0.0,0.0,314608.0,0.0,1566367.0,0.0,41.37,0.0,0.0,0.0,9.97,9.97,17794164.0,359597428.66,0.0,375.01,9.94,1.66,0.9003,94.85,0.1025,21.095
2016-12-20,2875043.0,58156048.39,2.64,9.49,1.67,60.88,1.0,56798655.95,2010107.0,2807938.0,40660219.68,0.0,0.0,39684.0,0.0,0.0,2730374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39684.0,57.84,0.0,0.0,42.36,0.0,0.0,0.0,10.17,10.17,17759976.0,359246809.05,0.0,375.16,10.15,1.15,0.9301,96.43,0.1454,21.115
2016-12-21,3866445.0,79061937.83,3.55,12.61,2.24,81.79,1.0,77689759.69,1701509.0,3799340.0,34792839.1,0.0,0.0,0.0,20.9,0.0,0.0,0.0,6.57,991402.0,308598.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,35.79,0.0,0.0,0.0,8.59,8.59,18101860.0,370150908.65,0.0,382.99,8.55,0.86,0.9478,97.34,0.1952,21.345
2016-12-22,3856572.0,79026307.01,3.54,12.46,2.23,82.38,1.0,77651236.01,1651952.0,3789467.0,33850701.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,49557.0,0.0,0.0,0.0,0.0,0.0,0.0,9873.0,35.07,0.0,0.0,0.0,8.34,8.34,18158820.0,372098455.38,0.0,387.97,8.29,0.86,0.9479,97.35,0.1947,21.39
2016-12-23,3771236.0,77313786.42,3.46,12.44,2.18,80.9,1.0,75938072.56,1566616.0,3704131.0,32117060.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,85336.0,0.0,0.0,0.0,0.0,0.0,0.0,85336.0,33.38,1.48,0.0,0.0,7.9,7.9,18254498.0,374233900.94,0.0,390.49,7.87,0.88,0.9469,97.3,0.1903,21.4
2016-12-26,3771236.0,77313786.42,3.46,12.98,2.18,80.93,1.0,75938072.56,1566616.0,3704131.0,32117060.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49,0.0,0.0,0.0,7.9,7.9,18258194.0,374309672.32,0.0,390.82,7.89,0.88,0.9469,97.3,0.1902,0.0
2016-12-27,3728963.0,76375705.33,3.42,12.83,2.16,80.02,1.0,75001277.19,1524343.0,3661858.0,31221219.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,42273.0,0.0,0.0,0.0,0.0,0.0,0.0,42273.0,32.58,0.92,0.0,0.0,7.69,7.69,18304436.0,374906967.5,0.0,391.74,7.68,0.89,0.9461,97.26,0.1881,21.38
2016-12-28,3685677.0,75736290.16,3.38,13.34,2.13,79.14,1.0,74850533.54,1500343.0,3642572.0,30830268.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,19286.0,32.08,0.39,0.0,0.0,7.58,7.58,18304280.0,376131240.26,0.0,391.98,7.56,0.9,0.9578,97.86,0.1861,21.45
2016-12-29,3631439.0,75126199.76,3.33,13.4,2.1,78.02,1.0,74234455.51,1446105.0,3588334.0,29916617.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,54238.0,0.0,0.0,0.0,0.0,0.0,0.0,54238.0,30.9,1.13,0.0,0.0,7.3,7.3,18363820.0,379905599.33,0.0,393.89,7.27,0.91,0.957,97.82,0.1833,21.595
2016-12-30,3614082.0,75199903.27,3.32,13.46,2.09,78.45,1.0,74302997.27,1446105.0,3570977.0,30089786.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17357.0,31.27,0.0,0.0,0.0,7.34,7.34,18245044.0,379633208.07,0.0,394.1,7.35,0.91,0.9569,97.81,0.1835,21.72
2017-01-02,3614082.0,75684617.19,3.32,13.76,2.09,78.63,1.0,74781930.03,1430747.0,3570977.0,29962114.58,0.0,0.0,4700.0,0.0,0.0,0.0,0.0,0.41,0.0,20058.0,0.0,0.0,0.0,4700.0,0.0,0.0,0.0,31.15,0.0,0.0,0.0,7.26,7.26,18264828.0,382494507.66,0.0,398.04,7.26,0.92,0.9568,97.81,0.1835,21.86
2017-01-03,3613284.0,75183298.9,3.32,13.98,2.09,79.3,1.0,74286392.9,1408442.0,3570179.0,29306114.85,0.0,0.0,0.0,0.0,0.0,4922.0,0.0,0.37,0.0,22305.0,0.0,0.0,0.0,0.0,0.09,0.0,5720.0,30.82,0.0,0.0,0.0,7.15,7.15,18288170.0,380530551.02,0.0,400.21,7.15,0.92,0.9547,97.7,0.1834,21.72
2017-01-04,3600760.0,75284901.55,3.31,14.17,2.09,78.42,1.0,74383659.68,1396140.0,3557655.0,29190577.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,12302.0,0.0,0.0,0.0,0.0,0.0,0.0,12524.0,30.3,0.88,0.0,0.0,7.25,7.25,17853028.0,373272157.92,0.0,387.34,7.26,0.92,0.9567,97.8,0.1871,21.825
2017-01-05,3596749.0,74408542.69,3.3,14.36,2.08,78.71,1.0,73516798.44,1397078.0,3553644.0,28902361.0,0.0,0.0,938.0,0.02,0.0,4922.0,0.0,0.0,938.0,0.0,0.0,0.0,0.02,938.0,0.09,0.0,9871.0,30.37,0.0,0.0,0.0,7.23,7.23,17932692.0,370986543.2,0.0,389.53,7.23,0.92,0.954,97.66,0.1861,21.595
2017-01-06,3580030.0,73874035.52,3.29,14.42,2.07,77.45,1.0,72984562.44,1387207.0,3536925.0,28625061.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,9871.0,0.0,0.0,0.0,0.0,0.0,0.0,16719.0,29.83,1.23,0.0,0.0,7.18,7.18,17929504.0,369975898.34,0.0,387.78,7.14,0.93,0.9536,97.65,0.1853,21.54
2017-01-09,3422849.0,70810947.87,3.14,13.73,1.98,73.68,1.0,69919203.62,1338040.0,3379744.0,27680999.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,49167.0,0.0,0.0,0.0,0.0,0.0,0.0,157181.0,28.48,3.77,0.0,0.0,6.93,6.93,17958958.0,371529926.91,0.0,387.38,6.85,0.97,0.9513,97.53,0.1774,21.595
2017-01-10,3530251.0,72102818.9,3.24,14.12,2.04,76.57,1.0,71222430.51,1320709.0,3487146.0,26974524.43,0.0,0.0,443.0,2.89,0.0,0.0,0.0,0.03,107402.0,17774.0,0.0,0.0,2.89,443.0,0.0,0.0,0.0,28.59,0.0,0.0,0.0,6.85,6.85,17958428.0,366787880.46,0.0,386.79,6.88,0.94,0.9531,97.62,0.1831,21.32
2017-01-11,3488587.0,71385542.68,3.2,13.48,2.02,74.73,1.0,70891575.64,1286525.0,3464447.0,26325639.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,34184.0,0.0,0.0,0.0,0.0,0.0,0.0,22699.0,27.47,1.42,0.0,0.0,6.68,6.68,17971244.0,367738286.46,0.0,383.08,6.69,0.66,0.9633,98.14,0.1812,21.36
2017-01-12,3443492.0,69901982.66,3.16,13.28,1.99,73.7,1.0,68817509.8,1315808.0,3390069.0,26710556.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29283.0,74378.0,27.93,1.66,0.0,0.0,6.81,6.81,18012912.0,365657379.88,0.0,383.21,6.79,0.85,0.9462,97.26,0.1782,21.19
2017-01-13,3470793.0,70888432.33,3.19,13.58,2.01,73.8,1.0,69237681.11,1343109.0,3389970.0,27432028.2,0.0,0.0,27400.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,27400.0,0.0,0.0,99.0,28.48,0.47,0.0,0.0,6.95,6.95,17993956.0,367513514.12,0.0,381.96,6.94,0.85,0.946,97.25,0.1795,21.32
2017-01-16,3441710.0,69816351.85,3.16,13.61,1.99,72.63,1.0,68665360.1,1244569.0,3384970.0,25246539.42,0.0,0.0,5801.0,0.0,0.0,0.0,0.0,2.23,0.0,104341.0,0.0,0.0,0.0,5801.0,0.0,0.0,5000.0,26.37,0.11,0.0,0.0,6.49,6.49,17941960.0,363959250.55,0.0,382.25,6.45,0.69,0.9649,98.22,0.1794,21.175
2017-01-17,3478742.0,70434256.04,3.19,14.65,2.01,74.34,1.0,68530567.85,1280764.0,3384719.0,25931690.11,0.0,0.0,1874.0,0.0,0.0,8000.0,0.0,0.05,0.0,1088.0,0.0,0.0,0.0,1874.0,0.17,35409.0,8251.0,27.54,0.0,0.0,0.0,6.68,6.68,17889766.0,362214949.8,0.0,377.86,6.79,0.85,0.9447,97.19,0.1815,21.135
2017-01-18,3496084.0,70349984.11,3.21,15.21,2.02,74.09,1.0,68458005.38,1292249.0,3402061.0,26003293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,17342.0,15.0,0.0,0.0,0.0,0.0,0.0,11500.0,0.0,27.23,0.0,0.0,0.0,6.74,6.74,17878068.0,359751596.27,0.0,378.1,6.72,0.85,0.9446,97.18,0.1824,21.005
2017-01-19,3540651.0,71145027.1,3.25,15.66,2.05,74.73,1.0,69038737.84,1302989.0,3435828.0,26181961.37,0.0,0.0,10800.0,0.45,0.0,0.0,0.0,0.02,33767.0,60.0,0.0,0.0,0.45,10800.0,0.0,0.0,0.0,27.47,0.0,0.0,0.0,6.8,6.8,17872620.0,359128316.89,0.0,375.3,6.82,0.84,0.9453,97.22,0.1846,20.975
2017-01-20,3525350.0,70398531.36,3.24,15.61,2.04,74.16,1.0,68305296.57,1276888.0,3420527.0,25498472.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,26101.0,0.0,0.0,0.0,0.0,0.0,0.0,15301.0,26.74,0.56,0.0,0.0,6.59,6.59,18104528.0,361533516.41,0.0,378.4,6.6,0.85,0.9451,97.21,0.1819,20.845
2017-01-23,3524077.0,70254949.87,3.24,15.63,2.04,73.96,1.0,68165229.75,1275615.0,3419254.0,25430280.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.0,26.73,0.19,0.0,0.0,6.74,6.74,17652612.0,351917217.22,0.0,367.11,6.79,0.84,0.9451,97.21,0.1862,20.81
2017-01-24,3505065.0,69892721.32,3.22,16.51,2.03,73.33,1.0,67802499.11,1275615.0,3400242.0,25436390.97,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,20202.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,39214.0,26.6,1.05,0.0,0.0,6.58,6.58,18099140.0,360905760.15,0.0,376.77,6.59,0.85,0.9333,96.6,0.1809,20.815
2017-01-25,3483316.0,69075283.98,3.2,16.56,2.02,73.03,1.0,66996609.96,1214652.0,3378493.0,24086942.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,60963.0,0.0,0.0,0.0,0.0,0.0,0.0,21749.0,25.45,0.3,0.0,0.0,6.35,6.35,17926676.0,355491788.72,0.0,372.59,6.39,0.85,0.9332,96.59,0.182,20.7
2017-01-26,2925942.0,58653055.13,2.69,13.94,1.69,60.95,1.0,56551786.82,680523.0,2821119.0,13641676.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,11.28,1025.0,535154.0,0.0,0.0,0.03,0.0,0.0,1025.0,558399.0,14.12,12.1,0.0,0.0,3.54,3.54,18524560.0,371340935.29,0.0,384.84,3.54,1.03,0.9192,95.86,0.1524,20.925
2017-01-27,2674864.0,54081225.12,2.45,12.7,1.55,55.98,1.0,45975705.3,920716.0,2273964.0,18615319.98,0.0,0.0,89394.0,0.0,0.0,0.0,0.0,1.14,0.0,55884.0,0.0,0.0,0.0,89394.0,0.0,206683.0,547155.0,19.22,11.21,0.0,0.0,4.89,4.89,17902724.0,361962793.93,0.0,375.18,4.87,8.23,0.7647,87.03,0.1421,21.105
2017-01-30,2657030.0,53313387.92,2.44,12.97,1.54,56.05,1.0,46240785.72,393791.0,2304546.0,7901428.42,0.0,0.0,8267.0,0.63,0.0,0.0,0.0,11.15,30582.0,535192.0,0.0,0.0,0.63,8267.0,0.0,0.0,0.0,8.31,0.0,0.0,0.0,2.21,2.21,17446884.0,350072259.13,0.0,367.65,2.21,8.23,0.7651,87.04,0.1489,20.945
2017-01-31,2664935.0,52846523.81,2.45,13.16,1.54,55.8,1.0,45268663.04,426624.0,2282800.0,8460092.04,0.0,0.0,3182.0,0.1,0.0,0.0,0.0,0.0,4780.0,0.0,0.0,0.0,0.1,3182.0,0.0,29651.0,26526.0,8.93,0.9,0.0,0.0,2.43,2.43,17130022.0,339693881.99,0.0,356.93,2.44,8.21,0.7422,85.71,0.1518,20.7
2017-02-01,2663097.0,53167245.26,2.44,13.28,1.54,55.14,1.0,45545480.18,426256.0,2281330.0,8509963.14,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.01,3310.0,368.0,0.0,0.0,0.08,0.0,0.0,0.0,4780.0,8.83,0.1,0.0,0.0,2.46,2.46,16914388.0,337686316.08,0.0,351.06,2.45,8.21,0.7426,85.73,0.1536,20.84
2017-02-02,2633814.0,53654968.94,2.42,13.04,1.52,54.93,1.0,46474310.75,396973.0,2281330.0,8086969.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,29283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0.0,0.0,0.0,2.26,2.26,17153628.0,349446611.5,0.0,359.56,2.25,8.3,0.7592,86.69,0.1501,21.265
2017-02-03,2633814.0,54146984.88,2.42,12.89,1.52,56.03,1.0,46900480.07,396973.0,2281330.0,8161127.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.44,0.0,0.0,0.0,2.27,2.27,17095160.0,351449027.95,0.0,364.55,2.26,8.3,0.7598,86.72,0.1506,21.46
2017-02-06,2292099.0,46507049.34,2.1,11.0,1.33,49.16,1.0,38928675.58,417989.0,1918599.0,8481062.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,8267.0,0.0,0.0,0.0,0.0,0.0,29283.0,362731.0,8.97,7.37,0.0,0.0,2.41,2.41,16911492.0,343136833.49,0.0,361.88,2.42,9.6,0.7058,83.39,0.1323,21.18
2017-02-07,2362699.0,48086657.67,2.17,11.14,1.37,50.05,1.0,39048145.07,488589.0,1918599.0,9943971.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70600.0,0.0,10.35,0.0,0.0,0.0,2.82,2.82,16816556.0,342257719.47,0.0,356.99,2.82,9.29,0.713,83.86,0.1365,21.245
2017-02-08,7392790.0,150319571.0,6.78,34.02,4.28,159.38,1.0,91585079.7,3003680.0,4504199.0,61074626.63,0.0,0.0,91.0,1.78,0.0,2515000.0,0.0,0.0,70600.0,0.0,0.0,0.0,1.78,91.0,55.64,2515000.0,0.0,63.77,0.0,0.0,0.0,17.17,17.17,14485672.0,294541032.64,0.0,307.62,17.17,25.44,0.5512,69.68,0.4227,21.225
2017-02-09,7729500.0,157054913.88,7.09,35.03,4.47,167.39,1.0,98363780.07,3066501.0,4841000.0,62307917.78,0.0,0.0,0.0,7.86,0.0,0.0,0.0,0.01,336889.0,179.0,0.0,0.0,7.86,0.0,0.0,63000.0,88.0,65.31,0.05,0.0,0.0,17.59,17.59,14366627.0,291914013.35,0.0,305.15,17.63,24.17,0.5662,71.2,0.4434,21.21
2017-02-10,12933955.0,261750501.35,12.33,58.57,7.49,279.81,2.0,171186921.05,5795387.0,8458910.0,117283959.37,0.0,0.0,247804.0,0.61,0.0,3596422.0,0.0,1.5,29000.0,70512.0,0.0,0.0,0.61,247804.0,78.72,2551594.0,7512.0,123.01,0.21,0.0,0.0,33.13,33.13,11697115.0,236719991.34,0.0,248.02,33.15,30.58,0.2961,42.18,0.7394,21.125
2017-02-13,12858417.0,260283394.45,12.26,56.99,7.44,277.59,2.0,169698378.97,5727562.0,8383372.0,115938787.74,0.0,0.0,6047.0,0.0,0.0,0.0,0.0,1.56,0.0,73872.0,0.0,0.0,0.0,6047.0,0.0,0.0,75538.0,121.3,1.93,0.0,0.0,28.46,28.46,14398302.0,291454143.92,0.0,304.42,28.49,30.86,0.2983,42.39,0.6389,21.13
2017-02-14,12867886.0,261584522.06,12.27,56.65,7.45,278.24,2.0,170613673.59,5727562.0,8392841.0,116432611.26,0.0,0.0,6831.0,0.1,0.0,4922.0,0.0,0.15,4547.0,6831.0,0.0,0.0,0.1,6831.0,0.09,148111.0,0.0,121.27,0.0,0.0,0.0,28.47,28.47,14387798.0,292482017.9,0.0,304.76,28.46,30.91,0.2979,42.3,0.6397,21.22
2017-02-15,13140937.0,269904778.28,12.53,57.56,7.61,284.79,2.0,178145442.89,5868143.0,8673422.0,120527161.45,0.0,0.0,0.0,3.21,0.0,140000.0,0.0,0.16,148111.0,7530.0,0.0,0.0,3.21,0.0,3.0,148111.0,7530.0,124.3,0.16,0.0,0.0,29.51,29.51,14015035.0,287858081.53,0.0,297.65,29.46,30.3,0.2943,42.41,0.6609,21.44
2017-02-16,13519906.0,276781878.94,12.89,58.52,7.83,294.07,2.0,176292612.09,6309206.0,8611328.0,129163168.09,0.0,0.0,221026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221026.0,0.0,220037.0,62094.0,134.51,1.27,0.0,0.0,31.55,31.55,13686014.0,280182470.95,0.0,292.46,31.5,29.39,0.2837,41.29,0.6762,21.37
2017-02-17,13840387.0,282480993.1,13.19,59.53,8.01,302.44,2.0,187175856.85,6271996.0,9170834.0,128010846.72,0.0,0.0,0.0,12.84,0.0,0.0,0.0,1.33,571051.0,67210.0,0.0,0.0,12.84,0.0,0.0,30000.0,11545.0,134.78,0.12,0.0,0.0,31.51,31.51,13630028.0,278187585.75,0.0,291.76,31.6,28.66,0.2788,40.37,0.6954,21.305
2017-02-20,13845772.0,284381549.19,13.2,58.87,8.02,302.68,2.0,188472508.06,6271996.0,9176219.0,128821992.66,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,5385.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,134.01,0.0,0.0,0.0,31.27,31.27,13787022.0,283174869.2,0.0,294.31,31.29,28.67,0.2784,40.28,0.6903,21.44
2017-02-21,13607675.0,279882298.35,12.97,57.73,7.88,299.4,2.0,189540395.55,5994801.0,9215317.0,123300907.91,0.0,0.0,20168.0,1.51,0.0,0.0,0.0,6.49,60595.0,297363.0,0.0,0.0,1.51,20168.0,0.0,0.0,21497.0,129.24,0.0,0.0,0.0,30.15,30.15,13888375.0,285655728.5,0.0,298.52,30.21,28.73,0.2849,40.89,0.6844,21.47
2017-02-22,14032205.0,286597620.36,13.38,61.66,8.12,306.97,2.0,197212290.17,6015180.0,9655779.0,122855693.32,0.0,0.0,21459.0,8.97,0.0,41005.0,0.0,0.05,400000.0,1080.0,0.0,0.0,8.97,21459.0,0.88,0.0,543.0,128.76,0.07,0.0,0.0,30.14,30.14,13942006.0,284755371.14,0.0,298.76,30.12,27.73,0.278,39.59,0.7031,21.32
2017-02-23,14082849.0,286687604.67,13.42,61.48,8.15,306.68,2.0,197595753.51,6005870.0,9706423.0,122262795.28,0.0,0.0,13639.0,0.91,0.0,0.0,0.0,0.49,60057.0,22949.0,0.0,0.0,0.91,13639.0,0.0,0.0,9413.0,127.83,0.28,0.0,0.0,30.21,30.21,13872136.0,282398074.53,0.0,295.35,30.21,27.76,0.2765,39.37,0.7085,21.25
2017-02-24,13923690.0,281513457.63,13.27,61.18,8.06,302.38,2.0,195186477.13,5927952.0,9653947.0,119853161.35,0.0,0.0,101665.0,0.0,0.0,0.0,0.0,4.04,0.0,188146.0,0.0,0.0,0.0,101665.0,0.0,8563.0,52476.0,125.95,1.36,0.0,0.0,29.85,29.85,13933104.0,281703792.78,0.0,296.09,29.84,28.17,0.2868,40.22,0.7011,21.105
