DATE,MMT FP Equity_DX_SI_QTY,MMT FP Equity_DX_SHORT_INTEREST_VALUE,MMT FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MMT FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MMT FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MMT FP Equity_DX_SI_MV,MMT FP Equity_DX_DSS,MMT FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MMT FP Equity_DX_SUPPLY_SI_QTY,MMT FP Equity_DX_BROKER_SI_QTY,MMT FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MMT FP Equity_DX_BROKER_SI_MV_NEW_x,MMT FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MMT FP Equity_DX_SUPPLY_SI_QTY_INC_x,MMT FP Equity_DX_BROKER_SI_MV_INC_x,MMT FP Equity_DX_SUPPLY_SI_MV_NEW,MMT FP Equity_DX_BROKER_SI_QTY_ADD,MMT FP Equity_DX_BROKER_SI_QTY_NEW,MMT FP Equity_DX_SUPPLY_SI_MV_DEC,MMT FP Equity_DX_BROKER_SI_QTY_INC,MMT FP Equity_DX_SUPPLY_SI_QTY_DEC,MMT FP Equity_DX_BROKER_SI_MV_NEW_y,MMT FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MMT FP Equity_DX_BROKER_SI_MV_INC_y,MMT FP Equity_DX_SUPPLY_SI_QTY_INC_y,MMT FP Equity_DX_BROKER_SI_MV_ADD,MMT FP Equity_DX_SUPPLY_SI_QTY_ADD,MMT FP Equity_DX_BROKER_SI_QTY_DEC,MMT FP Equity_DX_SUPPLY_SI_MV,MMT FP Equity_DX_BROKER_SI_MV_DEC,MMT FP Equity_DX_SUPPLY_SI_MV_RMV,MMT FP Equity_DX_BROKER_SI_MV_RMV,MMT FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MMT FP Equity_DX_UTILIZATION_QUANTITY,MMT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MMT FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MMT FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MMT FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MMT FP Equity_DX_ACTIVE_UTILIZATION_MV,MMT FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MMT FP Equity_DX_BROKER_SI_CON_RATIO,MMT FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MMT FP Equity_DX_DEMAND_SUPPLY_RATIO,MMT FP Equity_PX_LAST
2006-07-17,3985912.0,44209553.16,6.7,10.75,3.02,105.28,1.0,34056681.66,1132798.0,3070534.0,12564375.08,0.0,0.0,3162.0,0.18,0.0,0.0,0.0,0.07,7194.0,751.0,0.0,0.0,0.18,3162.0,0.0,0.0,33877.0,29.24,1.21,0.0,0.0,30.78,30.78,2547317.0,28253445.22,0.0,64.05,31.34,25.58,0.1902,30.9,1.0831,23.96
2006-07-18,3519124.0,38462026.47,5.91,9.34,2.67,92.55,1.0,28045709.44,1169428.0,2566072.0,12781183.81,0.0,0.0,40847.0,0.0,0.0,0.0,0.0,0.15,0.0,4217.0,0.0,0.0,0.0,40847.0,0.0,0.0,504462.0,29.91,13.31,0.0,0.0,31.71,31.71,2518451.0,27525238.96,0.0,62.93,32.22,15.78,0.1794,33.91,0.9542,23.61
2006-07-19,3610697.0,39763727.84,6.07,9.75,2.74,94.09,1.0,29564626.58,1144728.0,2684580.0,12606611.03,0.0,6990.0,106.0,2.61,0.17,0.0,0.0,1.03,119289.0,31796.0,0.0,6990.0,2.61,106.0,0.0,0.0,780.0,29.0,0.03,0.0,0.0,31.48,31.48,2491497.0,27438250.46,0.0,61.31,32.11,15.48,0.1793,34.17,0.993,23.79
2006-07-20,3599885.0,39794637.7,6.05,9.41,2.73,94.06,1.0,29550275.33,1129813.0,2673164.0,12489426.47,0.0,0.0,2702.0,0.1,0.0,0.0,0.0,0.0,2365.0,1193.0,0.0,0.0,0.1,2702.0,0.0,0.0,13780.0,28.75,0.34,0.41,0.0,33.21,33.21,2272370.0,25119730.46,16424.0,55.97,33.93,15.61,0.1777,33.83,1.0581,23.88
2006-07-21,3602862.0,39644086.49,6.05,9.24,2.73,94.11,1.0,29441367.62,1130554.0,2675637.0,12440049.2,0.0,0.0,741.0,0.06,0.0,0.0,0.0,0.0,2473.0,0.0,0.0,0.0,0.06,741.0,0.0,0.0,0.0,28.74,0.0,0.0,0.0,33.27,33.27,2267933.0,24955197.28,0.0,55.94,33.94,15.66,0.1777,33.81,1.0601,23.77
2006-07-24,3775536.0,41981043.0,6.34,9.81,2.86,98.15,1.0,31422146.91,1154275.0,2825929.0,12834646.1,0.0,0.0,23721.0,4.27,0.0,0.0,0.0,0.0,182247.0,0.0,0.0,0.0,4.27,23721.0,0.0,0.0,31955.0,29.31,0.8,0.0,0.0,33.85,33.85,2256147.0,25086611.33,0.0,55.45,34.58,14.94,0.1935,36.84,1.1071,24.02
2006-07-25,3718245.0,41584983.93,6.25,9.78,2.82,97.29,1.0,31087525.22,1143243.0,2779634.0,12786070.25,0.0,0.0,1211.0,0.14,0.0,0.0,0.0,0.79,2048.0,37144.0,0.0,0.0,0.14,1211.0,0.0,24900.0,48343.0,29.3,1.08,0.0,0.0,33.62,33.62,2257110.0,25243598.28,0.0,55.87,34.4,15.23,0.1902,36.21,1.0935,24.16
2006-07-26,4051478.0,45480667.85,6.81,10.79,3.07,105.4,1.0,33422528.38,1315412.0,2977323.0,14766417.65,0.0,13355.0,138314.0,4.91,0.34,0.0,0.0,0.05,205964.0,646.0,0.0,13355.0,4.91,138314.0,0.0,21147.0,8275.0,33.58,0.22,0.0,0.0,37.83,37.83,2162134.0,24271462.98,0.0,53.49,38.57,14.27,0.2005,38.54,1.165,24.25
2006-07-27,4050544.0,45901446.64,6.81,11.36,3.07,105.77,1.0,33724102.48,1313171.0,2975962.0,14881074.89,0.0,0.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.0,0.0,0.0,0.0,3725.0,0.0,0.0,1360.0,33.72,0.0,0.1,0.0,37.85,37.85,2156053.0,24432755.63,4063.0,53.57,38.63,14.27,0.1996,38.39,1.1676,24.48
2006-07-28,4005363.0,45352365.06,6.73,11.51,3.04,105.09,1.0,33223829.94,1309285.0,2934213.0,14824916.32,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,58492.0,3887.0,0.0,0.0,1.6,0.0,0.0,0.0,100242.0,33.78,2.41,0.0,0.0,37.83,37.83,2151777.0,24364377.47,0.0,53.83,38.56,15.97,0.1894,36.26,1.1573,24.46
2006-07-31,4093782.0,45747101.57,6.88,11.97,3.1,107.17,1.0,33180740.59,1363669.0,2969253.0,15238697.19,0.0,0.0,4385.0,1.35,0.0,0.0,0.0,0.0,53154.0,0.0,0.0,0.0,1.35,4385.0,0.0,50000.0,18114.0,35.01,0.46,0.0,0.0,39.34,39.34,2102425.0,23494130.86,0.0,52.52,39.99,15.63,0.1823,35.24,1.1811,24.14
2006-08-01,4062374.0,45396124.16,6.83,12.16,3.08,105.89,1.0,33114608.26,1324398.0,2963335.0,14799852.51,0.0,0.0,2537.0,0.0,0.0,0.0,0.0,1.11,282.0,41808.0,0.0,0.0,0.0,2537.0,0.0,0.0,6200.0,33.81,0.32,0.0,0.0,38.18,38.18,2144265.0,23961683.53,0.0,53.13,38.89,15.62,0.1843,35.66,1.1712,24.14
2006-08-02,3741619.0,42262092.29,7.07,11.37,2.84,98.47,1.0,30474816.8,1320724.0,2698048.0,14917756.08,0.0,5366.0,0.0,0.0,0.13,0.0,0.0,0.16,0.0,15187.0,0.0,5366.0,0.0,0.0,0.0,6147.0,265287.0,33.99,6.36,0.0,0.0,37.57,37.57,2194444.0,24786541.56,0.0,54.65,38.34,13.21,0.1753,34.72,1.0644,24.4
2006-08-03,3727534.0,41706127.77,7.04,11.77,2.83,98.48,1.0,30016949.43,1317208.0,2682800.0,14737798.54,0.0,0.0,1850.0,1.6,0.0,0.0,0.0,0.0,58673.0,0.0,0.0,0.0,1.6,1850.0,0.0,0.0,73921.0,34.02,1.75,0.13,0.0,37.48,37.48,2196959.0,24581037.42,5366.0,55.01,38.21,14.91,0.1691,33.12,1.0607,24.17
2006-08-04,3709501.0,41298300.37,7.01,12.11,2.81,97.78,1.0,29908110.85,1288206.0,2686410.0,14341745.25,0.0,0.0,4653.0,0.63,0.0,0.0,0.0,0.85,25360.0,33655.0,0.0,0.0,0.63,4653.0,0.0,0.0,21750.0,33.2,0.63,0.0,0.0,36.6,36.6,2231149.0,24839637.89,0.0,55.62,37.38,15.68,0.1706,33.21,1.054,24.05
2006-08-07,3724234.0,41531284.76,7.04,12.21,2.82,97.8,1.0,30023247.23,1298401.0,2692274.0,14479289.34,0.0,0.0,11689.0,0.0,0.0,0.0,0.0,0.04,6646.0,1494.0,0.0,0.0,0.0,11689.0,0.0,0.0,782.0,33.38,0.07,0.0,0.0,36.8,36.8,2230147.0,24869777.28,0.0,55.55,37.54,15.6,0.1701,33.19,1.0555,24.09
2006-08-08,3710593.0,41001273.43,7.01,12.12,2.81,97.38,1.0,29730355.03,1286549.0,2690581.0,14216096.28,0.0,0.0,996.0,0.02,0.0,0.0,0.0,0.32,1307.0,12848.0,0.0,0.0,0.02,996.0,0.0,0.0,3000.0,33.03,0.07,0.0,0.0,36.41,36.41,2247048.0,24829408.52,0.0,55.85,37.17,15.69,0.171,33.34,1.0501,23.87
2006-08-09,3609815.0,39971249.64,6.82,12.05,2.74,94.71,1.0,29258405.74,1236900.0,2642335.0,13696114.26,0.0,5366.0,674.0,0.0,0.13,0.0,0.0,1.4,0.0,56112.0,0.0,5366.0,0.0,674.0,0.0,424.0,48246.0,31.73,1.27,0.0,0.0,35.66,35.66,2231935.0,24714072.9,0.0,54.96,36.6,15.99,0.1718,33.48,1.0406,23.92
2006-08-10,3638659.0,39616880.92,6.87,12.41,2.76,95.33,1.0,28705201.76,1267485.0,2636463.0,13800084.68,0.0,0.0,34808.0,0.03,0.0,0.0,0.0,0.13,1845.0,5397.0,0.0,0.0,0.03,34808.0,0.0,6540.0,7716.0,32.39,0.18,0.13,0.0,36.85,36.85,2171999.0,23648224.73,5366.0,53.34,37.78,15.92,0.1691,33.11,1.0579,23.52
2006-08-11,3679187.0,40262518.72,6.95,12.35,2.79,94.83,1.0,29042891.38,1304742.0,2653938.0,14278208.53,0.0,0.0,47492.0,0.0,0.0,0.0,0.0,0.27,17474.0,10235.0,0.0,0.0,0.0,47492.0,0.0,0.0,0.0,32.03,0.0,0.0,0.0,37.35,37.35,2188896.0,23953788.21,0.0,53.1,37.62,15.69,0.1701,33.36,1.0531,23.64
2006-08-14,3924607.0,43911111.47,7.42,13.19,2.98,101.45,1.0,32467032.02,1302080.0,2901779.0,14568536.42,0.0,0.0,0.0,6.73,0.0,0.0,0.0,0.02,261181.0,2662.0,0.0,0.0,6.73,0.0,0.0,0.0,13340.0,32.09,0.2,0.0,0.0,37.19,37.19,2199234.0,24606491.64,0.0,53.35,37.56,21.52,0.1725,31.1,1.1209,24.17
2006-08-15,3865249.0,43551152.86,7.3,13.17,2.93,100.57,1.0,32086039.19,1296233.0,2847698.0,14605124.15,0.0,0.0,56.0,0.47,0.0,0.0,0.0,0.03,12198.0,5904.0,0.0,0.0,0.47,56.0,0.0,0.0,66279.0,32.28,1.59,0.0,0.0,37.13,37.13,2195177.0,24733850.02,0.0,53.98,37.42,22.2,0.1764,31.38,1.1071,24.34
2006-08-16,3704253.0,41754300.49,7.0,12.89,2.81,97.05,1.0,31469455.57,1196282.0,2791828.0,13484478.0,0.0,4527.0,19315.0,0.15,0.11,0.0,0.0,5.89,383.0,231287.0,0.0,4527.0,0.15,19315.0,0.0,107495.0,56253.0,29.9,1.31,0.0,0.0,35.94,35.94,2132477.0,24037258.1,0.0,52.69,36.2,23.31,0.1822,31.72,1.1128,24.35
2006-08-17,3638944.0,41944625.85,6.88,13.67,2.76,95.84,1.0,31817730.23,1157321.0,2760376.0,13339967.95,0.0,0.0,5817.0,0.21,0.0,0.0,0.0,0.85,8448.0,40251.0,0.0,0.0,0.21,5817.0,0.0,0.0,39900.0,29.16,0.81,0.11,0.0,34.99,34.99,2150535.0,24788341.33,4527.0,53.42,35.31,23.66,0.1865,32.34,1.1001,24.9
2006-08-18,3976649.0,45248141.26,7.51,15.26,3.02,105.51,1.0,35307918.67,1136664.0,3103049.0,12933485.76,0.0,0.0,306.0,11.12,0.0,0.0,0.0,0.41,414225.0,20963.0,0.0,0.0,11.12,306.0,0.0,0.0,71553.0,28.99,1.8,0.0,0.0,34.67,34.67,2142154.0,24374413.43,0.0,53.76,35.03,29.25,0.2114,32.4,1.2128,24.58
2006-08-21,3515906.0,40119525.18,6.64,13.79,2.67,93.11,1.0,30608045.15,1096989.0,2682360.0,12517592.28,0.0,0.0,3294.0,0.0,0.0,0.0,0.0,1.09,0.0,42969.0,0.0,0.0,0.0,3294.0,0.0,0.0,420689.0,27.75,11.16,0.0,0.0,32.97,32.97,2230498.0,25451909.32,0.0,55.82,33.21,24.36,0.1954,33.27,1.0566,24.65
2006-08-22,3519995.0,40834262.73,6.65,13.93,2.67,93.57,1.0,31028503.84,1108621.0,2674719.0,12860734.51,0.0,0.0,22481.0,0.25,0.0,0.0,0.0,0.17,5171.0,10848.0,0.0,0.0,0.25,22481.0,0.0,0.0,12812.0,28.31,0.33,0.0,0.0,33.53,33.53,2197897.0,25497054.27,0.0,55.11,33.94,24.52,0.1941,32.92,1.0646,25.06
2006-08-23,3569745.0,40816499.18,6.74,14.12,2.71,91.37,1.0,31050299.82,1124354.0,2715609.0,12855874.61,0.0,4063.0,29084.0,0.36,0.1,0.0,0.0,0.55,40890.0,17414.0,0.0,4063.0,0.36,29084.0,0.0,0.0,0.0,25.71,0.0,0.0,0.0,33.43,33.43,2239208.0,25603126.13,0.0,55.03,31.85,25.5,0.2012,33.68,1.0613,24.7
2006-08-24,3605432.0,41374755.58,6.81,14.35,2.73,91.82,1.0,31658694.15,1113073.0,2758766.0,12773260.82,0.0,0.0,818.0,1.16,0.0,0.0,0.0,0.21,50667.0,8037.0,0.0,0.0,1.16,818.0,0.0,0.0,7510.0,25.28,0.32,0.1,0.0,33.08,33.08,2251217.0,25834228.22,4063.0,55.05,31.47,24.94,0.2029,34.37,1.0717,24.79
2006-08-25,3955526.0,45154279.95,7.47,15.65,3.0,100.87,1.0,35788187.46,1086848.0,3135054.0,12406905.9,0.0,0.0,22.0,10.67,0.0,0.0,0.0,0.65,418288.0,26248.0,0.0,0.0,10.67,22.0,0.0,0.0,42000.0,24.63,0.98,0.0,0.0,32.25,32.25,2282849.0,26059847.12,0.0,55.9,30.58,30.66,0.2243,33.61,1.1739,24.66
2006-08-28,3944920.0,46366307.04,7.45,15.65,2.99,100.57,1.0,36724505.35,1086846.0,3124580.0,12774159.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.01,0.0,427.0,0.0,0.0,0.0,425.0,0.0,0.0,10473.0,24.59,0.34,0.0,0.0,32.15,32.15,2294017.0,26962548.44,0.0,56.44,30.35,30.66,0.2239,33.54,1.1668,25.39
2006-08-29,3970676.0,46521981.2,7.5,15.93,3.01,102.17,1.0,36911555.25,1086017.0,3150421.0,12724196.7,0.0,0.0,1597.0,1.03,0.0,0.0,0.0,0.0,25841.0,2426.0,0.0,0.0,1.03,1597.0,0.0,0.0,0.0,24.93,0.0,0.0,0.0,31.97,31.97,2310907.0,27075483.37,0.0,57.22,30.35,30.24,0.2243,33.97,1.1689,25.31
2006-08-30,3927726.0,45291480.43,7.42,15.34,2.98,104.53,1.0,35845161.03,1083708.0,3108531.0,12496477.52,0.0,200000.0,13729.0,0.0,4.98,0.0,0.0,4.09,0.0,231825.0,0.0,200000.0,0.0,13729.0,0.0,15787.0,41890.0,27.43,0.11,0.0,0.0,32.65,32.65,2235467.0,25777666.23,0.0,56.28,32.77,29.43,0.2156,32.95,1.1833,24.91
2006-08-31,3865147.0,43675250.1,7.3,14.23,2.93,102.32,1.0,34409974.46,1084944.0,3045194.0,12259611.48,0.0,0.0,1343.0,0.0,0.0,0.0,0.0,0.01,0.0,108.0,0.0,0.0,0.0,1343.0,0.0,0.0,63337.0,27.29,1.96,0.0,0.0,32.78,32.78,2224385.0,25135026.22,0.0,55.71,32.88,29.73,0.2187,33.15,1.168,24.41
2006-09-01,3485439.0,39529850.9,6.59,11.83,2.64,91.56,1.0,30392857.31,1071173.0,2679809.0,12148630.05,0.0,0.0,1551.0,1.05,0.0,0.0,0.0,0.39,47522.0,15322.0,0.0,0.0,1.05,1551.0,0.0,0.0,412908.0,26.6,11.08,0.0,0.0,31.96,31.96,2280162.0,25860290.16,0.0,56.49,32.02,24.62,0.203,34.23,1.04,24.5
2006-09-04,3563721.0,40599147.6,6.73,11.74,2.7,93.58,1.0,31200255.95,1090424.0,2738703.0,12422489.0,0.0,0.0,19636.0,1.47,0.0,0.0,0.0,0.01,58894.0,385.0,0.0,0.0,1.47,19636.0,0.0,0.0,0.0,27.13,0.0,0.0,0.0,32.53,32.53,2261910.0,25768464.46,0.0,56.15,32.58,24.29,0.2037,34.55,1.0631,24.61
2006-09-05,3920650.0,44701705.34,7.41,12.83,2.97,102.51,1.0,34383503.03,1170358.0,3015672.0,13343960.43,0.0,0.0,76009.0,6.9,0.0,0.0,0.0,0.01,279127.0,75.0,0.0,0.0,6.9,76009.0,0.0,4000.0,2158.0,29.2,0.03,0.0,0.0,34.9,34.9,2182641.0,24885612.04,0.0,54.3,34.97,22.12,0.2214,38.48,1.1693,24.63
2006-09-06,4000949.0,44709713.48,7.56,13.0,3.03,104.09,1.0,33312312.41,1293271.0,2981027.0,14452015.22,0.0,4063.0,83478.0,0.12,0.1,0.0,0.0,0.05,8355.0,1628.0,0.0,4063.0,0.12,83478.0,0.0,37000.0,43000.0,31.95,1.04,0.0,0.0,38.66,38.66,2052049.0,22931190.28,0.0,50.65,38.68,22.13,0.2138,37.24,1.196,24.14
2006-09-07,3949990.0,44176828.23,7.46,12.58,2.99,102.44,1.0,33208566.37,1254466.0,2969283.0,14029992.23,0.0,0.0,1319.0,0.27,0.0,0.0,0.0,0.9,11356.0,36061.0,0.0,0.0,0.27,1319.0,0.0,0.0,23100.0,30.81,0.64,0.1,0.0,37.53,37.53,2088532.0,23358215.95,4063.0,50.92,37.69,22.05,0.2197,38.14,1.1816,24.16
2006-09-08,4364198.0,48405294.32,8.25,13.86,3.31,112.99,1.0,37527818.23,1254453.0,3383490.0,13913705.72,0.0,0.0,30.0,10.61,0.0,0.0,0.0,0.01,414208.0,43.0,0.0,0.0,10.61,30.0,0.0,0.0,0.0,30.75,0.0,0.0,0.0,37.54,37.54,2086774.0,23145354.46,0.0,50.87,37.67,29.48,0.2264,34.41,1.3062,23.96
2006-09-11,4359004.0,47863401.32,8.24,13.79,3.31,112.33,1.0,37353479.88,1231156.0,3401847.0,13518527.1,0.0,0.0,818.0,1.7,0.0,0.0,0.0,0.59,71000.0,24114.0,0.0,0.0,1.7,818.0,0.0,0.0,52644.0,29.93,1.54,0.0,0.0,36.74,36.74,2119819.0,23276360.27,0.0,51.24,36.87,29.4,0.2226,33.84,1.3008,23.72
2006-09-12,4331547.0,47581965.18,8.18,13.47,3.28,111.5,1.0,37051640.74,1233145.0,3372936.0,13546075.44,0.0,0.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,0.0,0.0,28911.0,29.94,0.76,0.0,0.0,36.69,36.69,2128212.0,23378370.19,0.0,51.18,36.91,29.34,0.2242,34.11,1.2886,23.73
2006-09-13,4240897.0,46664703.63,8.01,12.78,3.22,109.14,1.0,35717917.19,1268063.0,3246051.0,13953129.27,0.0,4063.0,75000.0,0.01,0.1,0.0,0.0,1.47,1115.0,59146.0,0.0,4063.0,0.01,75000.0,0.0,15000.0,128000.0,30.53,2.98,0.0,0.0,37.68,37.68,2097052.0,23074908.46,0.0,50.32,37.77,29.83,0.2207,33.24,1.2603,23.77
2006-09-14,4110913.0,45044124.4,7.77,12.15,3.12,106.21,1.0,34602245.87,1226177.0,3157944.0,13435475.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,37823.0,0.0,0.0,0.0,0.0,0.0,0.0,88107.0,29.58,1.99,0.1,0.0,36.56,36.56,2127778.0,23314503.84,4063.0,51.09,36.67,30.75,0.2318,34.21,1.2257,23.67
2006-09-15,4158745.0,45625983.93,7.86,12.23,3.15,107.25,1.0,35066228.79,1235912.0,3196238.0,13559307.21,0.0,0.0,5161.0,0.98,0.0,0.0,0.0,0.02,42000.0,1012.0,0.0,0.0,0.98,5161.0,0.0,5586.0,3707.0,29.84,0.13,0.0,0.0,36.82,36.82,2120978.0,23269449.83,0.0,50.85,36.98,30.31,0.2329,34.81,1.2389,23.7
