DATE,PROAC FP Equity_DX_SI_QTY,PROAC FP Equity_DX_SHORT_INTEREST_VALUE,PROAC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PROAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PROAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PROAC FP Equity_DX_SI_MV,PROAC FP Equity_DX_DSS,PROAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PROAC FP Equity_DX_SUPPLY_SI_QTY,PROAC FP Equity_DX_BROKER_SI_QTY,PROAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PROAC FP Equity_DX_BROKER_SI_MV_NEW_x,PROAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PROAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,PROAC FP Equity_DX_BROKER_SI_MV_INC_x,PROAC FP Equity_DX_SUPPLY_SI_MV_NEW,PROAC FP Equity_DX_BROKER_SI_QTY_ADD,PROAC FP Equity_DX_BROKER_SI_QTY_NEW,PROAC FP Equity_DX_SUPPLY_SI_MV_DEC,PROAC FP Equity_DX_BROKER_SI_QTY_INC,PROAC FP Equity_DX_SUPPLY_SI_QTY_DEC,PROAC FP Equity_DX_BROKER_SI_MV_NEW_y,PROAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PROAC FP Equity_DX_BROKER_SI_MV_INC_y,PROAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,PROAC FP Equity_DX_BROKER_SI_MV_ADD,PROAC FP Equity_DX_SUPPLY_SI_QTY_ADD,PROAC FP Equity_DX_BROKER_SI_QTY_DEC,PROAC FP Equity_DX_SUPPLY_SI_MV,PROAC FP Equity_DX_BROKER_SI_MV_DEC,PROAC FP Equity_DX_SUPPLY_SI_MV_RMV,PROAC FP Equity_DX_BROKER_SI_MV_RMV,PROAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PROAC FP Equity_DX_UTILIZATION_QUANTITY,PROAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PROAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PROAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PROAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PROAC FP Equity_DX_ACTIVE_UTILIZATION_MV,PROAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PROAC FP Equity_DX_BROKER_SI_CON_RATIO,PROAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PROAC FP Equity_DX_DEMAND_SUPPLY_RATIO,PROAC FP Equity_PX_LAST
2008-06-10,2000.0,1300.0,0.01,0.01,0.0,0.0,0.0,650.0,1000.0,1000.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.65
2008-06-11,2000.0,1280.0,0.01,0.02,0.0,0.0,0.0,640.0,1000.0,1000.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.64
2008-06-12,2000.0,1260.0,0.01,0.02,0.0,0.0,0.0,630.0,1000.0,1000.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.63
2008-06-13,2000.0,1280.0,0.01,0.02,0.0,0.0,0.0,640.0,1000.0,1000.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.64
2008-06-16,2000.0,1260.0,0.01,0.02,0.0,0.0,0.0,630.0,1000.0,1000.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.63
2008-06-17,2000.0,1240.0,0.01,0.02,0.0,0.0,0.0,620.0,1000.0,1000.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.62
2008-06-18,2000.0,1220.0,0.01,0.02,0.0,0.0,0.0,610.0,1000.0,1000.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.61
2008-06-19,2000.0,1200.0,0.01,0.02,0.0,0.0,0.0,600.0,1000.0,1000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.6
2008-06-20,2000.0,1180.0,0.01,0.02,0.0,0.0,0.0,590.0,1000.0,1000.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.59
2008-06-23,2000.0,1160.0,0.01,0.02,0.0,0.0,0.0,580.0,1000.0,1000.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.58
2008-06-24,2000.0,1120.0,0.01,0.02,0.0,0.0,0.0,560.0,1000.0,1000.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.56
2008-06-25,2000.0,1160.0,0.01,0.02,0.0,0.0,0.0,580.0,1000.0,1000.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.58
2008-06-26,2000.0,1080.0,0.01,0.03,0.0,0.0,0.0,540.0,1000.0,1000.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.54
2008-06-27,2000.0,1080.0,0.01,0.03,0.0,0.0,0.0,540.0,1000.0,1000.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.54
2008-06-30,2000.0,960.0,0.01,0.03,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.48
2008-07-01,2000.0,960.0,0.01,0.03,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.48
2008-07-02,2000.0,940.0,0.01,0.03,0.0,0.0,0.0,470.0,1000.0,1000.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.47
2008-07-03,2000.0,920.0,0.01,0.03,0.0,0.0,0.0,460.0,1000.0,1000.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.46
2008-07-04,2000.0,880.0,0.01,0.03,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
2008-07-07,2000.0,860.0,0.01,0.03,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.43
2008-07-08,2000.0,820.0,0.01,0.03,0.0,0.0,0.0,410.0,1000.0,1000.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.41
2008-07-09,2000.0,1100.0,0.01,0.02,0.0,0.0,0.0,550.0,1000.0,1000.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.55
2008-07-10,2000.0,980.0,0.01,0.01,0.0,0.0,0.0,490.0,1000.0,1000.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.49
2008-07-11,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.43
2008-07-14,2000.0,820.0,0.01,0.01,0.0,0.0,0.0,410.0,1000.0,1000.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.41
2008-07-15,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.43
2008-07-16,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.43
2008-07-17,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-07-18,2000.0,960.0,0.01,0.01,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.48
2008-07-21,2000.0,1000.0,0.01,0.01,0.0,0.0,0.0,500.0,1000.0,1000.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.5
2008-07-22,2000.0,980.0,0.01,0.01,0.0,0.0,0.0,490.0,1000.0,1000.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.49
2008-07-23,2000.0,980.0,0.01,0.01,0.0,0.0,0.0,490.0,1000.0,1000.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.49
2008-07-24,2000.0,980.0,0.01,0.01,0.0,0.0,0.0,490.0,1000.0,1000.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.49
2008-07-25,2000.0,960.0,0.01,0.01,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.48
2008-07-28,2000.0,940.0,0.01,0.01,0.0,0.0,0.0,470.0,1000.0,1000.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.47
2008-07-29,2000.0,940.0,0.01,0.01,0.0,0.0,0.0,470.0,1000.0,1000.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.47
2008-07-30,2000.0,960.0,0.01,0.01,0.0,0.0,0.0,480.0,1000.0,1000.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.48
2008-07-31,2000.0,1040.0,0.01,0.01,0.0,0.0,0.0,520.0,1000.0,1000.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.52
2008-08-01,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-08-04,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-08-05,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-08-06,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.43
2008-08-07,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.43
2008-08-08,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.43
2008-08-11,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
2008-08-12,2000.0,920.0,0.01,0.01,0.0,0.0,0.0,460.0,1000.0,1000.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.46
2008-08-13,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-08-14,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-08-15,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-08-18,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-08-19,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-08-20,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
2008-08-21,2000.0,860.0,0.01,0.01,0.0,0.0,0.0,430.0,1000.0,1000.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.43
2008-08-22,2000.0,840.0,0.01,0.01,0.0,0.0,0.0,420.0,1000.0,1000.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.42
2008-08-25,2000.0,840.0,0.01,0.01,0.0,0.0,0.0,420.0,1000.0,1000.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.42
2008-08-26,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
2008-08-27,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
2008-08-28,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
2008-08-29,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-09-01,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-09-02,2000.0,920.0,0.01,0.01,0.0,0.0,0.0,460.0,1000.0,1000.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.46
2008-09-03,2000.0,920.0,0.01,0.01,0.0,0.0,0.0,460.0,1000.0,1000.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.46
2008-09-04,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-09-05,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
2008-09-08,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
2008-09-09,2000.0,900.0,0.01,0.01,0.0,0.0,0.0,450.0,1000.0,1000.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.45
2008-09-10,2000.0,880.0,0.01,0.01,0.0,0.0,0.0,440.0,1000.0,1000.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,19.55,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.3909,0.44
