DATE,TELE FP Equity_DX_DSS,TELE FP Equity_PX_LAST
2010-04-16,1.0,26.41
2010-04-19,1.0,26.24
2010-04-20,1.0,26.375
2010-04-21,1.0,26.345
2010-04-22,1.0,26.045
2010-04-23,1.0,26.165
2010-04-26,1.0,26.245
2010-04-27,1.0,25.315
2010-04-28,1.0,25.095
2010-04-29,0.0,25.46
2010-04-30,1.0,25.57
2010-05-03,1.0,25.675
2010-05-04,1.0,25.03
2010-05-05,1.0,24.775
2010-05-06,1.0,24.46
2010-05-07,1.0,23.405
2010-05-10,1.0,25.04
2010-05-11,1.0,24.785
2010-05-12,1.0,25.105
2010-05-13,1.0,25.09
2010-05-14,1.0,24.355
2010-05-17,1.0,24.51
2010-05-18,1.0,24.705
2010-05-19,1.0,24.07
2010-05-20,1.0,23.79
2010-05-21,1.0,23.86
2010-05-24,1.0,23.945
2010-05-25,1.0,23.57
2010-05-26,1.0,24.095
2010-05-27,1.0,24.685
2010-05-28,1.0,24.795
2010-05-31,1.0,24.725
2010-06-01,1.0,24.995
2010-06-02,1.0,25.235
2010-06-03,1.0,25.535
2010-06-04,1.0,25.435
2010-06-07,2.0,25.295
2010-06-08,2.0,24.76
2010-06-09,2.0,25.12
2010-06-10,2.0,25.61
2010-06-11,2.0,25.73
2010-06-14,1.0,25.985
2010-06-15,1.0,26.19
2010-06-16,1.0,26.035
2010-06-17,1.0,26.095
2010-06-18,1.0,26.17
2010-06-21,1.0,26.395
2010-06-22,1.0,26.27
2010-06-23,1.0,26.15
2010-06-24,2.0,25.955
2010-06-25,1.0,26.0
2010-06-28,1.0,26.325
2010-06-29,1.0,25.805
2010-06-30,1.0,25.44
2010-07-01,1.0,25.285
2010-07-02,1.0,25.025
2010-07-05,1.0,25.145
2010-07-06,1.0,25.58
2010-07-07,1.0,26.055
2010-07-08,1.0,26.145
2010-07-09,1.0,26.26
2010-07-12,1.0,26.185
2010-07-13,1.0,26.725
2010-07-14,1.0,26.705
2010-07-15,1.0,26.585
2010-07-16,1.0,26.2
2010-07-19,1.0,26.11
2010-07-20,1.0,25.98
2010-07-21,1.0,26.265
2010-07-22,1.0,26.82
2010-07-23,1.0,27.03
2010-07-26,1.0,27.125
2010-07-27,1.0,27.11
2010-07-28,1.0,27.055
2010-07-29,1.0,27.445
2010-07-30,1.0,27.37
2010-08-02,1.0,27.905
2010-08-03,1.0,27.705
2010-08-04,1.0,27.855
2010-08-05,1.0,27.73
2010-08-06,1.0,27.685
2010-08-09,1.0,28.065
2010-08-10,1.0,27.99
2010-08-11,1.0,27.585
2010-08-12,1.0,27.8
2010-08-13,0.0,28.05
2010-08-16,0.0,28.07
2010-08-17,0.0,28.055
2010-08-18,0.0,28.005
2010-08-19,0.0,27.67
2010-08-20,0.0,27.49
2010-08-23,0.0,27.755
2010-08-24,0.0,27.465
2010-08-25,0.0,27.375
2010-08-26,0.0,27.435
2010-08-27,0.0,28.03
2010-08-30,0.0,27.965
2010-08-31,0.0,28.165
2010-09-01,0.0,28.52
2010-09-02,0.0,28.325
2010-09-03,0.0,28.5
2010-09-06,0.0,28.495
2010-09-07,0.0,28.515
2010-09-08,0.0,28.755
2010-09-09,0.0,28.755
2010-09-10,0.0,28.735
2010-09-13,0.0,27.345
2010-09-14,0.0,27.35
2010-09-15,0.0,27.465
2010-09-16,0.0,27.255
2010-09-17,0.0,27.225
2010-09-20,0.0,27.53
2010-09-21,0.0,27.435
2010-09-22,1.0,27.005
2010-09-23,1.0,27.075
2010-09-24,1.0,27.175
2010-09-27,1.0,26.995
2010-09-28,1.0,26.89
2010-09-29,1.0,26.77
2010-09-30,1.0,26.585
2010-10-01,1.0,26.665
2010-10-04,1.0,26.58
2010-10-05,1.0,26.875
2010-10-06,1.0,26.895
2010-10-07,1.0,26.975
2010-10-08,0.0,26.87
2010-10-11,0.0,27.01
2010-10-12,0.0,26.815
2010-10-13,0.0,27.085
2010-10-14,0.0,27.275
2010-10-15,0.0,27.415
2010-10-18,0.0,27.505
2010-10-19,0.0,27.335
2010-10-20,0.0,27.475
2010-10-21,0.0,27.44
2010-10-22,0.0,27.38
2010-10-25,0.0,27.385
2010-10-26,0.0,27.685
2010-10-27,0.0,27.55
2010-10-28,0.0,28.09
2010-10-29,0.0,28.15
2010-11-01,0.0,28.17
2010-11-02,0.0,28.365
2010-11-03,0.0,28.34
2010-11-04,0.0,28.215
2010-11-05,0.0,28.255
2010-11-08,0.0,28.285
2010-11-09,0.0,28.33
2010-11-10,0.0,28.285
2010-11-11,0.0,28.17
2010-11-12,0.0,28.19
2010-11-15,0.0,28.28
2010-11-16,0.0,27.805
2010-11-17,0.0,27.765
2010-11-18,0.0,28.025
2010-11-19,0.0,27.91
2010-11-22,0.0,27.7
2010-11-23,0.0,27.245
2010-11-24,0.0,27.345
2010-11-25,1.0,27.42
2010-11-26,1.0,27.425
2010-11-29,1.0,26.86
2010-11-30,1.0,26.945
2010-12-01,1.0,27.335
2010-12-02,1.0,27.48
2010-12-03,1.0,27.37
2010-12-06,1.0,27.375
2010-12-07,1.0,27.51
2010-12-08,1.0,27.515
2010-12-09,1.0,27.61
2010-12-10,1.0,27.67
2010-12-13,1.0,27.79
2010-12-14,1.0,27.76
2010-12-15,1.0,27.58
2010-12-16,1.0,27.625
2010-12-17,1.0,27.575
2010-12-20,2.0,27.72
2010-12-21,2.0,27.865
2010-12-22,2.0,27.77
2010-12-23,2.0,27.985
2010-12-24,2.0,0.0
2010-12-27,2.0,27.62
2010-12-28,1.0,27.735
2010-12-29,3.0,27.685
2010-12-30,3.0,27.275
2010-12-31,3.0,0.0
2011-01-03,0.0,27.43
2011-01-04,0.0,27.67
2011-01-05,0.0,27.995
2011-01-06,0.0,28.25
2011-01-07,0.0,28.225
2011-01-10,0.0,28.155
2011-01-11,0.0,28.11
2011-01-12,0.0,28.19
2011-01-13,0.0,28.08
2011-01-14,0.0,27.955
2011-01-17,0.0,28.105
2011-01-18,0.0,28.42
2011-01-19,0.0,28.115
2011-01-20,0.0,27.885
2011-01-21,0.0,28.345
2011-01-24,0.0,28.435
2011-01-25,0.0,28.41
2011-01-26,0.0,28.525
2011-01-27,0.0,28.49
2011-01-28,0.0,28.195
2011-01-31,0.0,28.2
2011-02-01,0.0,28.535
2011-02-02,0.0,28.655
2011-02-03,0.0,28.835
2011-02-04,0.0,29.015
2011-02-07,0.0,29.03
2011-02-08,0.0,29.0
2011-02-09,0.0,29.01
2011-02-10,0.0,28.96
2011-02-11,0.0,28.93
2011-02-14,0.0,28.91
2011-02-15,0.0,28.88
2011-02-16,0.0,29.165
2011-02-17,0.0,29.01
2011-02-18,0.0,29.115
2011-02-21,0.0,28.825
2011-02-22,0.0,28.635
2011-02-23,0.0,28.325
2011-02-24,0.0,28.1
2011-02-25,0.0,28.305
2011-02-28,0.0,28.55
2011-03-01,0.0,28.54
2011-03-02,0.0,28.485
2011-03-03,0.0,28.515
2011-03-04,0.0,28.39
2011-03-07,0.0,28.27
2011-03-08,0.0,28.76
2011-03-09,0.0,28.765
2011-03-10,0.0,28.59
2011-03-11,0.0,28.44
2011-03-14,0.0,27.925
2011-03-15,0.0,27.295
2011-03-16,0.0,26.795
2011-03-17,0.0,27.27
2011-03-18,0.0,27.09
2011-03-21,0.0,28.08
2011-03-22,0.0,28.04
2011-03-23,0.0,28.11
2011-03-24,0.0,28.1
2011-03-25,0.0,28.13
2011-03-28,0.0,28.17
2011-03-29,0.0,28.335
2011-03-30,0.0,28.48
2011-03-31,0.0,28.195
2011-04-01,0.0,28.48
2011-04-04,0.0,28.56
2011-04-05,0.0,28.49
2011-04-06,0.0,28.54
2011-04-07,0.0,28.45
2011-04-08,0.0,28.415
2011-04-11,0.0,28.47
2011-04-12,0.0,28.13
2011-04-13,0.0,28.25
2011-04-14,0.0,28.135
2011-04-15,0.0,28.355
2011-04-18,0.0,28.07
2011-04-19,0.0,27.935
2011-04-20,0.0,28.19
2011-04-21,0.0,27.62
2011-04-26,0.0,27.845
2011-04-27,0.0,27.875
2011-04-28,0.0,27.96
2011-04-29,0.0,28.15
2011-05-02,0.0,28.13
2011-05-03,0.0,27.91
2011-05-04,0.0,27.73
2011-05-05,0.0,27.76
2011-05-06,0.0,27.79
2011-05-09,0.0,27.93
2011-05-10,0.0,27.925
2011-05-11,0.0,28.195
2011-05-12,0.0,27.945
2011-05-13,0.0,27.78
2011-05-16,0.0,27.77
2011-05-17,0.0,27.74
2011-05-18,0.0,27.795
2011-05-19,0.0,28.02
2011-05-20,0.0,28.035
2011-05-23,0.0,27.81
2011-05-24,0.0,27.675
2011-05-25,0.0,27.695
2011-05-26,0.0,27.57
2011-05-27,0.0,27.68
2011-05-30,0.0,27.66
2011-05-31,0.0,27.775
2011-06-01,0.0,27.58
2011-06-02,0.0,27.315
2011-06-03,0.0,27.265
2011-06-06,0.0,27.135
2011-06-07,0.0,27.16
2011-06-08,0.0,26.92
2011-06-09,0.0,27.035
2011-06-10,0.0,26.74
2011-06-13,0.0,26.945
2011-06-14,0.0,27.195
2011-06-15,0.0,26.835
2011-06-16,0.0,26.815
2011-06-17,0.0,26.875
2011-06-20,0.0,26.94
2011-06-21,0.0,27.245
2011-06-22,0.0,27.205
2011-06-23,0.0,26.96
2011-06-24,0.0,26.83
2011-06-27,0.0,26.88
2011-06-28,0.0,26.595
2011-06-29,0.0,27.085
2011-06-30,0.0,27.365
2011-07-01,0.0,27.29
2011-07-04,0.0,27.27
2011-07-05,0.0,27.33
2011-07-06,0.0,25.675
2011-07-07,0.0,25.81
2011-07-08,0.0,25.62
2011-07-11,0.0,25.235
2011-07-12,0.0,25.11
2011-07-13,0.0,25.2
2011-07-14,0.0,25.0
2011-07-15,0.0,24.93
2011-07-18,0.0,24.52
2011-07-19,0.0,24.84
2011-07-20,0.0,25.19
2011-07-21,0.0,25.51
2011-07-22,0.0,25.85
2011-07-25,0.0,25.53
2011-07-26,0.0,25.79
2011-07-27,0.0,25.605
2011-07-28,0.0,25.79
2011-07-29,0.0,26.225
2011-08-01,0.0,25.81
2011-08-02,0.0,25.63
2011-08-03,0.0,25.555
2011-08-04,0.0,25.185
2011-08-05,0.0,24.82
2011-08-08,0.0,24.21
2011-08-09,0.0,23.795
2011-08-10,0.0,23.07
2011-08-11,0.0,23.645
2011-08-12,0.0,24.45
2011-08-15,0.0,24.535
2011-08-16,0.0,24.51
2011-08-17,0.0,24.68
2011-08-18,0.0,23.78
2011-08-19,0.0,23.3
2011-08-22,0.0,23.73
2011-08-23,0.0,24.095
2011-08-24,0.0,24.4
2011-08-25,0.0,23.865
2011-08-26,0.0,23.655
2011-08-29,0.0,24.025
2011-08-30,0.0,23.96
2011-08-31,0.0,24.03
2011-09-01,0.0,24.475
2011-09-02,0.0,24.04
2011-09-05,0.0,23.295
2011-09-06,0.0,23.335
2011-09-07,0.0,23.755
2011-09-08,0.0,23.975
2011-09-09,0.0,23.625
2011-09-12,0.0,22.905
2011-09-13,0.0,23.185
2011-09-14,0.0,23.495
2011-09-15,0.0,23.735
2011-09-16,0.0,23.88
2011-09-19,0.0,23.475
2011-09-20,0.0,23.955
2011-09-21,0.0,23.615
2011-09-22,0.0,22.84
2011-09-23,0.0,23.06
2011-09-26,0.0,23.445
2011-09-27,0.0,24.115
2011-09-28,0.0,24.075
2011-09-29,0.0,24.31
2011-09-30,0.0,24.29
2011-10-03,0.0,24.315
2011-10-04,0.0,23.965
2011-10-05,0.0,24.59
2011-10-06,0.0,24.845
2011-10-07,0.0,24.845
2011-10-10,0.0,25.215
2011-10-11,0.0,25.015
2011-10-12,0.0,25.325
2011-10-13,0.0,25.26
2011-10-14,0.0,25.385
2011-10-17,0.0,25.295
2011-10-18,0.0,25.07
2011-10-19,0.0,25.195
2011-10-20,0.0,24.975
2011-10-21,0.0,25.36
2011-10-24,0.0,25.435
2011-10-25,0.0,25.28
2011-10-26,0.0,25.41
2011-10-27,0.0,25.835
2011-10-28,0.0,25.555
2011-10-31,0.0,25.465
2011-11-01,0.0,24.785
2011-11-02,0.0,25.015
2011-11-03,0.0,25.475
2011-11-04,0.0,25.25
2011-11-07,0.0,25.025
2011-11-08,0.0,25.325
2011-11-09,0.0,25.07
2011-11-10,0.0,25.23
2011-11-11,0.0,25.73
2011-11-14,0.0,25.685
2011-11-15,0.0,25.435
2011-11-16,0.0,25.435
2011-11-17,0.0,25.27
2011-11-18,0.0,25.125
2011-11-21,0.0,24.44
2011-11-22,0.0,24.25
2011-11-23,0.0,23.855
2011-11-24,0.0,23.715
2011-11-25,0.0,23.895
2011-11-28,0.0,24.575
2011-11-29,0.0,24.77
2011-11-30,0.0,25.45
2011-12-01,0.0,25.355
2011-12-02,0.0,25.18
2011-12-05,0.0,25.39
2011-12-06,0.0,25.38
2011-12-07,0.0,25.205
2011-12-08,0.0,25.115
2011-12-09,0.0,25.38
2011-12-12,0.0,25.08
2011-12-13,0.0,25.4
2011-12-14,0.0,24.99
2011-12-15,0.0,25.035
2011-12-16,0.0,24.915
2011-12-19,0.0,24.83
2011-12-20,0.0,25.065
2011-12-21,0.0,24.895
2011-12-22,0.0,25.065
2011-12-23,0.0,25.295
2011-12-27,0.0,25.345
2011-12-28,0.0,25.125
2011-12-29,0.0,25.41
2011-12-30,0.0,25.635
2012-01-02,0.0,25.965
2012-01-03,0.0,26.085
2012-01-04,0.0,25.845
2012-01-05,0.0,25.455
2012-01-06,0.0,25.555
2012-01-09,0.0,25.385
2012-01-10,0.0,25.74
2012-01-11,0.0,25.735
2012-01-12,0.0,25.6
2012-01-13,0.0,25.36
2012-01-16,0.0,25.595
2012-01-17,0.0,25.64
2012-01-18,0.0,25.34
2012-01-19,0.0,25.37
2012-01-20,0.0,25.425
2012-01-23,0.0,25.45
2012-01-24,0.0,25.085
2012-01-25,0.0,24.975
2012-01-26,0.0,25.19
2012-01-27,0.0,24.965
2012-01-30,0.0,24.89
2012-01-31,0.0,24.985
2012-02-01,0.0,25.13
2012-02-02,0.0,25.09
2012-02-03,0.0,25.435
2012-02-06,0.0,25.63
2012-02-07,0.0,25.48
2012-02-08,0.0,25.3
2012-02-09,0.0,25.315
2012-02-10,0.0,25.11
2012-02-13,0.0,25.26
2012-02-14,0.0,25.2
2012-02-15,0.0,25.255
2012-02-16,0.0,25.22
2012-02-17,0.0,25.45
2012-02-20,0.0,25.525
2012-02-21,0.0,25.52
2012-02-22,0.0,25.27
2012-02-23,0.0,25.055
2012-02-24,0.0,25.155
2012-02-27,0.0,25.315
2012-02-28,0.0,25.23
2012-02-29,0.0,25.095
2012-03-01,0.0,25.285
2012-03-02,0.0,25.23
2012-03-05,0.0,25.165
2012-03-06,0.0,24.7
2012-03-07,0.0,24.72
2012-03-08,0.0,24.93
2012-03-09,0.0,24.91
2012-03-12,0.0,24.8
2012-03-13,0.0,25.125
2012-03-14,0.0,24.985
2012-03-15,0.0,24.96
2012-03-16,0.0,25.025
2012-03-19,0.0,25.225
2012-03-20,0.0,25.53
2012-03-21,0.0,25.52
2012-03-22,0.0,25.51
2012-03-23,0.0,25.58
2012-03-26,0.0,25.64
2012-03-27,0.0,25.565
2012-03-28,0.0,25.42
2012-03-29,0.0,25.25
2012-03-30,0.0,25.27
2012-04-02,0.0,25.565
2012-04-03,0.0,25.32
2012-04-04,0.0,24.88
2012-04-05,0.0,24.83
2012-04-10,0.0,24.445
2012-04-11,0.0,24.49
2012-04-12,0.0,24.48
2012-04-13,0.0,24.14
2012-04-16,0.0,24.195
2012-04-17,0.0,24.605
2012-04-18,0.0,24.24
2012-04-19,0.0,24.06
2012-04-20,0.0,24.28
2012-04-23,0.0,23.93
2012-04-24,0.0,24.31
2012-04-25,0.0,24.525
2012-04-26,0.0,24.395
2012-04-27,0.0,24.41
2012-04-30,0.0,24.32
2012-05-02,0.0,24.22
2012-05-03,0.0,24.36
2012-05-04,0.0,24.33
2012-05-07,0.0,24.73
2012-05-08,0.0,24.875
2012-05-09,0.0,24.805
2012-05-10,0.0,24.95
2012-05-11,0.0,24.85
2012-05-14,0.0,24.51
2012-05-15,0.0,24.435
2012-05-16,0.0,24.215
2012-05-17,0.0,23.915
2012-05-18,0.0,23.785
2012-05-21,0.0,23.855
2012-05-22,0.0,24.455
2012-05-23,0.0,23.995
2012-05-24,0.0,24.265
2012-05-25,0.0,24.265
2012-05-28,0.0,24.095
2012-05-29,0.0,23.955
2012-05-30,0.0,23.805
2012-05-31,0.0,23.79
2012-06-01,0.0,23.73
2012-06-04,0.0,23.785
2012-06-05,0.0,23.675
2012-06-06,0.0,24.055
2012-06-07,0.0,24.015
2012-06-08,0.0,24.435
2012-06-11,0.0,24.41
2012-06-12,0.0,24.855
2012-06-13,0.0,24.74
2012-06-14,0.0,24.725
2012-06-15,0.0,24.745
2012-06-18,0.0,24.585
2012-06-19,0.0,25.07
2012-06-20,0.0,25.13
2012-06-21,0.0,25.035
2012-06-22,0.0,25.195
2012-06-25,0.0,24.855
2012-06-26,0.0,24.935
2012-06-27,0.0,25.26
2012-06-28,0.0,25.3
2012-06-29,0.0,25.67
2012-07-02,0.0,25.88
2012-07-03,0.0,25.85
2012-07-04,0.0,25.88
2012-07-05,0.0,25.92
2012-07-06,0.0,25.61
2012-07-09,0.0,25.765
2012-07-10,0.0,25.865
2012-07-11,0.0,26.205
2012-07-12,0.0,25.745
2012-07-13,0.0,26.42
2012-07-16,0.0,26.39
2012-07-17,0.0,26.395
2012-07-18,0.0,26.73
2012-07-19,0.0,26.755
2012-07-20,0.0,26.015
2012-07-23,0.0,25.605
2012-07-24,0.0,25.22
2012-07-25,0.0,25.06
2012-07-26,0.0,25.7
2012-07-27,0.0,25.96
2012-07-30,0.0,26.155
2012-07-31,0.0,26.04
2012-08-01,0.0,26.325
2012-08-02,0.0,25.805
2012-08-03,0.0,26.345
2012-08-06,0.0,26.635
2012-08-07,0.0,26.955
2012-08-08,0.0,27.14
2012-08-09,0.0,26.96
2012-08-10,0.0,27.07
2012-08-13,0.0,26.97
2012-08-14,0.0,27.16
2012-08-15,0.0,27.06
2012-08-16,0.0,27.13
2012-08-17,0.0,27.285
2012-08-20,0.0,27.285
2012-08-21,0.0,27.195
2012-08-22,0.0,26.845
2012-08-23,0.0,26.665
2012-08-24,0.0,26.795
2012-08-27,0.0,27.0
2012-08-28,0.0,26.885
2012-08-29,0.0,26.785
2012-08-30,0.0,26.545
2012-08-31,0.0,26.61
2012-09-03,0.0,26.815
2012-09-04,0.0,26.735
2012-09-05,0.0,26.575
2012-09-06,0.0,27.065
2012-09-07,0.0,27.105
2012-09-10,0.0,27.02
2012-09-11,0.0,27.1
2012-09-12,0.0,27.205
2012-09-13,0.0,27.32
2012-09-14,0.0,27.175
2012-09-17,0.0,26.96
2012-09-18,0.0,26.92
2012-09-19,0.0,26.855
2012-09-20,0.0,26.965
2012-09-21,0.0,27.225
2012-09-24,0.0,27.165
2012-09-25,0.0,27.245
2012-09-26,0.0,26.77
2012-09-27,0.0,26.85
2012-09-28,0.0,26.4
2012-10-01,0.0,26.49
2012-10-02,0.0,26.53
2012-10-03,0.0,26.56
2012-10-04,0.0,26.3
2012-10-05,0.0,26.695
2012-10-08,0.0,26.4
2012-10-09,0.0,26.125
2012-10-10,0.0,25.97
2012-10-11,0.0,26.07
2012-10-12,0.0,25.745
2012-10-15,0.0,25.635
2012-10-16,0.0,25.81
2012-10-17,0.0,26.005
2012-10-18,0.0,26.185
2012-10-19,0.0,25.88
2012-10-22,0.0,25.69
2012-10-23,0.0,25.36
2012-10-24,0.0,25.365
2012-10-25,0.0,25.085
2012-10-26,0.0,25.07
2012-10-29,0.0,24.875
2012-10-30,0.0,25.035
2012-10-31,0.0,24.91
2012-11-01,0.0,25.225
2012-11-02,0.0,25.07
2012-11-05,0.0,24.915
2012-11-06,0.0,25.115
2012-11-07,0.0,24.76
2012-11-08,0.0,24.745
2012-11-09,0.0,24.75
2012-11-12,0.0,24.655
2012-11-13,0.0,24.565
2012-11-14,0.0,24.44
2012-11-15,0.0,24.31
2012-11-16,0.0,23.93
2012-11-19,0.0,24.27
2012-11-20,0.0,24.34
2012-11-21,0.0,24.51
2012-11-22,0.0,24.475
2012-11-23,0.0,24.545
2012-11-26,0.0,24.455
2012-11-27,0.0,24.23
2012-11-28,0.0,24.24
2012-11-29,0.0,24.71
2012-11-30,0.0,24.585
2012-12-03,0.0,24.585
2012-12-04,0.0,24.495
2012-12-05,0.0,24.655
2012-12-06,0.0,24.865
2012-12-07,0.0,24.72
2012-12-10,0.0,24.725
2012-12-11,1.0,24.86
2012-12-12,1.0,24.925
2012-12-13,1.0,24.98
2012-12-14,0.0,24.83
2012-12-17,0.0,24.55
2012-12-18,0.0,24.5
2012-12-19,0.0,24.555
2012-12-20,0.0,24.51
2012-12-21,0.0,24.49
2012-12-27,0.0,24.49
2012-12-28,0.0,24.265
2013-01-02,0.0,24.83
2013-01-03,0.0,24.925
2013-01-04,0.0,25.09
2013-01-07,0.0,25.025
2013-01-08,0.0,25.18
2013-01-09,0.0,25.855
2013-01-10,0.0,25.72
2013-01-11,0.0,25.6
2013-01-14,0.0,25.545
2013-01-15,0.0,25.32
2013-01-16,0.0,25.135
2013-01-17,0.0,25.295
2013-01-18,0.0,25.305
2013-01-21,0.0,25.41
2013-01-22,0.0,25.285
2013-01-23,0.0,25.185
2013-01-24,0.0,25.355
2013-01-25,0.0,25.41
2013-01-28,0.0,25.44
2013-01-29,0.0,25.575
2013-01-30,0.0,25.57
2013-01-31,0.0,25.435
2013-02-01,0.0,25.38
2013-02-04,0.0,24.985
2013-02-05,0.0,24.855
2013-02-06,0.0,24.76
2013-02-07,0.0,24.83
2013-02-08,0.0,24.995
2013-02-11,0.0,24.8
2013-02-12,0.0,24.755
2013-02-13,0.0,24.785
2013-02-14,0.0,24.59
2013-02-15,0.0,24.41
2013-02-18,0.0,24.32
2013-02-19,0.0,24.275
2013-02-20,0.0,23.98
2013-02-21,0.0,23.65
2013-02-22,0.0,24.125
2013-02-25,0.0,24.075
2013-02-26,0.0,23.725
2013-02-27,0.0,24.115
2013-02-28,0.0,24.235
2013-03-01,0.0,24.27
2013-03-04,0.0,24.495
2013-03-05,0.0,24.855
2013-03-06,0.0,25.205
2013-03-07,0.0,25.105
2013-03-08,0.0,25.7
2013-03-11,0.0,25.775
2013-03-12,0.0,25.715
2013-03-13,0.0,25.555
2013-03-14,0.0,26.265
2013-03-15,0.0,26.16
2013-03-18,0.0,26.185
2013-03-19,0.0,26.36
2013-03-20,0.0,26.335
2013-03-21,0.0,26.175
2013-03-22,0.0,26.34
2013-03-25,0.0,26.445
2013-03-26,0.0,26.085
2013-03-27,0.0,25.77
2013-03-28,0.0,25.935
2013-04-02,0.0,26.355
2013-04-03,0.0,25.79
2013-04-04,0.0,25.835
2013-04-05,0.0,25.44
2013-04-08,0.0,25.45
2013-04-09,0.0,25.75
2013-04-10,0.0,26.235
2013-04-11,0.0,26.43
2013-04-12,0.0,26.425
2013-04-15,0.0,26.31
2013-04-16,0.0,26.04
2013-04-17,0.0,25.875
2013-04-18,0.0,26.07
2013-04-19,0.0,26.115
2013-04-22,0.0,26.26
2013-04-23,0.0,26.54
2013-04-24,0.0,26.715
2013-04-25,0.0,27.15
2013-04-26,0.0,27.045
2013-04-29,0.0,27.07
2013-04-30,0.0,26.95
2013-05-02,0.0,26.945
2013-05-03,0.0,27.04
2013-05-06,0.0,27.01
2013-05-07,0.0,27.01
2013-05-08,0.0,27.085
2013-05-09,0.0,26.985
2013-05-10,0.0,27.58
2013-05-13,0.0,27.4
2013-05-14,0.0,27.475
2013-05-15,0.0,27.69
2013-05-16,0.0,28.02
2013-05-17,0.0,27.925
2013-05-20,0.0,27.985
2013-05-21,0.0,28.0
2013-05-22,0.0,27.795
2013-05-23,0.0,27.29
2013-05-24,0.0,27.265
2013-05-27,0.0,27.395
2013-05-28,0.0,27.695
2013-05-29,0.0,27.05
2013-05-30,0.0,26.845
2013-05-31,0.0,26.575
2013-06-03,0.0,26.19
2013-06-04,0.0,26.33
2013-06-05,0.0,26.06
2013-06-06,0.0,26.195
2013-06-07,0.0,26.64
2013-06-10,0.0,26.5
2013-06-11,0.0,26.355
2013-06-12,0.0,26.23
2013-06-13,0.0,26.065
2013-06-14,0.0,26.07
2013-06-17,0.0,26.465
2013-06-18,0.0,26.565
2013-06-19,0.0,26.225
2013-06-20,0.0,25.58
2013-06-21,0.0,25.485
2013-06-24,0.0,25.165
2013-06-25,0.0,25.615
2013-06-26,0.0,26.09
2013-06-27,0.0,26.34
2013-06-28,0.0,26.33
2013-07-01,0.0,26.485
2013-07-02,0.0,26.41
2013-07-03,0.0,26.34
2013-07-04,0.0,26.885
2013-07-05,0.0,26.48
2013-07-08,0.0,26.775
2013-07-09,0.0,26.98
2013-07-10,0.0,26.855
2013-07-11,0.0,26.895
2013-07-12,0.0,26.9
2013-07-15,0.0,27.02
2013-07-16,0.0,26.71
2013-07-17,0.0,26.705
2013-07-18,0.0,26.78
2013-07-19,0.0,27.0
2013-07-22,0.0,27.245
2013-07-23,0.0,27.42
2013-07-24,0.0,27.49
2013-07-25,0.0,27.36
2013-07-26,0.0,27.43
2013-07-29,0.0,27.545
2013-07-30,0.0,27.61
2013-07-31,0.0,27.615
2013-08-01,0.0,27.84
2013-08-02,0.0,27.82
2013-08-05,0.0,27.815
2013-08-06,0.0,27.605
2013-08-07,0.0,27.735
2013-08-08,0.0,27.975
2013-08-09,0.0,28.3
2013-08-12,0.0,28.335
2013-08-13,0.0,28.52
2013-08-14,0.0,28.39
2013-08-15,0.0,28.125
2013-08-16,0.0,28.17
2013-08-19,0.0,27.87
2013-08-20,0.0,27.695
2013-08-21,0.0,27.67
2013-08-22,0.0,27.695
2013-08-23,0.0,27.865
2013-08-26,0.0,28.05
2013-08-27,0.0,27.46
2013-08-28,0.0,27.39
2013-08-29,0.0,28.315
2013-08-30,0.0,28.24
2013-09-02,0.0,28.995
2013-09-03,0.0,28.665
2013-09-04,0.0,28.98
2013-09-05,0.0,29.35
2013-09-06,0.0,29.395
2013-09-09,0.0,29.35
2013-09-10,0.0,29.46
2013-09-11,0.0,29.675
2013-09-12,0.0,29.85
2013-09-13,0.0,29.98
2013-09-16,0.0,30.115
2013-09-17,0.0,29.925
2013-09-18,0.0,29.975
2013-09-19,0.0,29.875
2013-09-20,0.0,29.89
2013-09-23,0.0,29.955
2013-09-24,0.0,30.19
2013-09-25,0.0,30.55
2013-09-26,0.0,30.785
2013-09-27,0.0,30.775
2013-09-30,0.0,30.695
2013-10-01,0.0,31.02
2013-10-02,0.0,30.985
2013-10-03,0.0,31.02
2013-10-04,0.0,31.28
2013-10-07,0.0,31.135
2013-10-08,0.0,31.035
2013-10-09,0.0,30.99
2013-10-10,0.0,31.52
2013-10-11,0.0,31.575
2013-10-14,0.0,31.87
2013-10-15,0.0,32.14
2013-10-16,0.0,32.525
2013-10-17,0.0,32.825
2013-10-18,0.0,32.89
2013-10-21,0.0,32.91
2013-10-22,0.0,32.84
2013-10-23,0.0,32.54
2013-10-24,0.0,32.6
2013-10-25,0.0,32.3
2013-10-28,0.0,32.37
2013-10-29,0.0,32.715
2013-10-30,0.0,32.46
2013-10-31,0.0,32.655
2013-11-01,0.0,33.015
2013-11-04,0.0,32.995
2013-11-05,0.0,32.875
2013-11-06,0.0,32.97
2013-11-07,0.0,32.74
2013-11-08,0.0,32.745
2013-11-11,0.0,32.62
2013-11-12,0.0,32.575
2013-11-13,0.0,32.55
2013-11-14,0.0,32.785
2013-11-15,0.0,32.895
2013-11-18,0.0,33.11
2013-11-19,0.0,32.88
2013-11-20,0.0,32.68
2013-11-21,0.0,32.855
2013-11-22,0.0,32.83
2013-11-25,0.0,32.87
2013-11-26,0.0,32.765
2013-11-27,0.0,32.89
