DATE,ARAMI FP Equity_DX_SI_QTY,ARAMI FP Equity_DX_SHORT_INTEREST_VALUE,ARAMI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ARAMI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ARAMI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ARAMI FP Equity_DX_SI_MV,ARAMI FP Equity_DX_DSS,ARAMI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ARAMI FP Equity_DX_SUPPLY_SI_QTY,ARAMI FP Equity_DX_BROKER_SI_QTY,ARAMI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ARAMI FP Equity_DX_BROKER_SI_MV_NEW_x,ARAMI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ARAMI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ARAMI FP Equity_DX_BROKER_SI_MV_INC_x,ARAMI FP Equity_DX_SUPPLY_SI_MV_NEW,ARAMI FP Equity_DX_BROKER_SI_QTY_ADD,ARAMI FP Equity_DX_BROKER_SI_QTY_NEW,ARAMI FP Equity_DX_SUPPLY_SI_MV_DEC,ARAMI FP Equity_DX_BROKER_SI_QTY_INC,ARAMI FP Equity_DX_SUPPLY_SI_QTY_DEC,ARAMI FP Equity_DX_BROKER_SI_MV_NEW_y,ARAMI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ARAMI FP Equity_DX_BROKER_SI_MV_INC_y,ARAMI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ARAMI FP Equity_DX_BROKER_SI_MV_ADD,ARAMI FP Equity_DX_SUPPLY_SI_QTY_ADD,ARAMI FP Equity_DX_BROKER_SI_QTY_DEC,ARAMI FP Equity_DX_SUPPLY_SI_MV,ARAMI FP Equity_DX_BROKER_SI_MV_DEC,ARAMI FP Equity_DX_SUPPLY_SI_MV_RMV,ARAMI FP Equity_DX_BROKER_SI_MV_RMV,ARAMI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ARAMI FP Equity_DX_UTILIZATION_QUANTITY,ARAMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ARAMI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ARAMI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ARAMI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ARAMI FP Equity_DX_ACTIVE_UTILIZATION_MV,ARAMI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ARAMI FP Equity_DX_BROKER_SI_CON_RATIO,ARAMI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ARAMI FP Equity_DX_DEMAND_SUPPLY_RATIO,ARAMI FP Equity_PX_LAST
2022-03-09,1549986.0,12244889.4,2.27,21.02,1.87,11.92,1.0,10636291.4,1352387.0,1346366.0,10683857.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,12145.0,26203.0,0.0,0.0,0.1,0.0,0.0,0.0,30224.0,10.14,0.16,0.0,0.0,43.05,43.05,1789007.0,14133155.3,0.0,13.39,43.08,10.03,0.5231,71.25,0.4934,7.9
2022-03-10,1506305.0,11598548.5,2.2,20.01,1.82,12.18,1.0,10044049.4,1310360.0,1304422.0,10089772.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,390.0,42027.0,0.0,0.0,0.41,0.0,0.0,0.0,42334.0,10.35,0.3,0.0,0.0,41.75,41.75,1828103.0,14076393.1,0.0,14.45,41.73,10.18,0.5595,73.85,0.48,7.7
2022-03-11,1455861.0,11282922.75,2.13,19.5,1.76,11.55,1.0,9825775.5,1269842.0,1267842.0,9841275.5,0.0,0.0,1125.0,0.04,0.0,0.0,0.0,0.58,5887.0,50370.0,0.0,0.0,0.04,1125.0,0.0,8727.0,42467.0,9.8,0.53,0.0,0.0,40.59,40.59,1858495.0,14403336.25,0.0,14.37,40.56,10.66,0.5734,74.73,0.4654,7.75
2022-03-14,1456597.0,11259494.81,2.13,20.05,1.76,11.59,1.0,9784974.12,1267544.0,1265844.0,9798115.12,0.0,0.0,3285.0,0.07,0.0,0.0,0.0,0.05,3285.0,5583.0,0.0,0.0,0.07,3285.0,0.0,0.0,5283.0,9.82,0.04,0.0,0.0,40.54,40.54,1858993.0,14370015.89,0.0,14.42,40.52,10.6,0.5807,75.24,0.4659,7.73
2022-03-15,1462310.0,10850340.2,2.14,20.07,1.77,11.6,1.0,9427636.82,1272271.0,1270571.0,9440250.82,0.0,0.0,2848.0,0.02,0.0,0.0,0.0,0.01,5190.0,1588.0,0.0,0.0,0.02,2848.0,0.0,3467.0,463.0,9.82,0.01,0.0,0.0,40.73,40.73,1851110.0,13735236.2,0.0,14.29,40.72,10.6,0.5789,75.12,0.4682,7.42
2022-03-16,1450635.0,10923281.55,2.12,19.36,1.75,11.08,1.0,9515472.75,1265275.0,1263675.0,9527520.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6996.0,0.0,0.0,0.0,0.0,0.0,0.0,6896.0,9.38,0.39,0.0,0.0,40.54,40.54,1855838.0,13974460.14,0.0,13.76,40.55,10.84,0.5825,75.32,0.4648,7.53
2022-03-17,1456622.0,10808135.24,2.13,18.01,1.76,11.24,1.0,9405451.02,1264390.0,1267581.0,9381773.8,0.0,0.0,9515.0,0.14,0.0,0.0,0.0,0.1,3906.0,13790.0,0.0,0.0,0.14,9515.0,0.0,3390.0,0.0,9.5,0.0,0.0,0.0,40.62,40.62,1848353.0,13714779.26,0.0,13.86,40.65,10.72,0.5839,75.45,0.468,7.42
2022-03-18,1398337.0,10277776.95,2.05,17.26,1.69,10.7,1.0,9069650.1,1215154.0,1233966.0,8931381.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,49236.0,0.0,0.0,0.0,0.0,0.0,0.0,33615.0,9.02,0.36,0.0,0.0,39.43,39.43,1866547.0,13719120.45,0.0,13.87,39.41,10.63,0.5856,75.58,0.4538,7.35
2022-03-21,1260527.0,9365715.61,1.84,15.27,1.52,9.25,1.0,8080258.74,1108589.0,1087518.0,8236816.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,110940.0,0.0,0.0,0.0,0.0,0.0,4375.0,146448.0,8.16,1.5,0.0,0.0,35.98,35.98,1972511.0,14655756.73,0.0,14.53,35.96,3.02,0.7389,85.78,0.4091,7.43
2022-03-22,1251176.0,9458890.56,1.83,14.73,1.51,9.27,1.0,8302875.84,1099264.0,1098264.0,8310435.84,0.0,0.0,5968.0,0.09,0.0,0.0,0.0,0.24,12094.0,32664.0,0.0,0.0,0.09,5968.0,0.0,17371.0,1348.0,8.17,0.0,0.0,0.0,35.39,35.39,2006789.0,15171324.84,0.0,14.94,35.35,3.01,0.7427,86.0,0.4028,7.56
2022-03-23,1254566.0,9647612.54,1.84,14.53,1.51,9.45,1.0,8391020.4,1092260.0,1091160.0,8399479.4,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.07,9544.0,10429.0,0.0,0.0,0.19,0.0,0.0,3425.0,16648.0,8.27,0.12,0.0,0.0,35.17,35.17,2013219.0,15481654.11,0.0,15.24,35.16,3.0,0.7665,87.41,0.404,7.69
2022-03-24,1201358.0,9154347.96,1.76,13.72,1.45,9.19,1.0,8096676.72,1063656.0,1062556.0,8105058.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,28604.0,0.0,0.0,0.0,0.0,0.0,0.0,28604.0,8.18,0.09,0.0,0.0,34.31,34.31,2036645.0,15519234.9,0.0,15.65,34.32,3.13,0.7929,88.91,0.3875,7.62
2022-03-25,1205222.0,8870433.92,1.76,13.66,1.46,9.14,1.0,7779556.8,1058205.0,1057005.0,7788388.8,0.0,0.0,6806.0,0.01,0.0,0.0,0.0,0.09,9225.0,12257.0,0.0,0.0,0.01,6806.0,0.0,0.0,14776.0,8.07,0.11,0.0,0.0,34.21,34.21,2035370.0,14980323.2,0.0,15.47,34.27,3.16,0.8154,90.18,0.3896,7.36
2022-03-28,1244626.0,9148001.1,1.82,14.18,1.5,9.13,1.0,7914531.45,1077807.0,1076807.0,7921881.45,0.0,0.0,19802.0,0.0,0.0,10859.0,0.0,0.0,8943.0,200.0,0.0,0.0,0.0,19802.0,0.08,0.0,0.0,7.93,0.0,0.0,0.0,34.97,34.97,2004452.0,14732722.2,0.0,14.75,34.97,3.04,0.7876,88.61,0.4038,7.35
2022-03-29,1276052.0,9761797.8,1.87,14.7,1.54,9.34,1.0,8357778.0,1093520.0,1092520.0,8365428.0,0.0,0.0,13790.0,0.09,0.0,0.0,0.0,0.0,15713.0,0.0,0.0,0.0,0.09,13790.0,0.0,1923.0,0.0,8.02,0.0,0.0,0.0,35.49,35.49,1987827.0,15206876.55,0.0,14.61,35.44,3.54,0.7603,87.0,0.4141,7.65
2022-03-30,1307395.0,9936202.0,1.91,14.87,1.58,9.95,1.0,8458708.8,1113988.0,1112988.0,8466308.8,0.0,0.0,13008.0,0.13,0.0,4868.0,0.0,0.0,16683.0,1083.0,0.0,0.0,0.13,13008.0,0.04,8543.0,1083.0,8.51,0.0,0.0,0.0,36.18,36.18,1965296.0,14936249.6,0.0,15.0,36.2,4.23,0.7247,84.89,0.4246,7.6
2022-03-31,1305598.0,9321969.72,1.91,14.85,1.58,9.91,1.0,7990681.02,1119934.0,1119143.0,7996328.76,0.0,0.0,6155.0,0.12,0.0,0.0,0.0,0.0,13898.0,209.0,0.0,0.0,0.12,6155.0,0.0,0.0,7743.0,8.53,0.09,0.0,0.0,36.49,36.49,1948844.0,13914746.16,0.0,14.8,36.56,5.43,0.7068,83.77,0.4254,7.14
2022-04-01,1283181.0,9046426.05,1.88,14.15,1.55,9.17,1.0,7761211.05,1101881.0,1100881.0,7768261.05,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.19,3921.0,18262.0,0.0,0.0,0.0,209.0,0.0,0.0,22183.0,7.88,0.19,0.0,0.0,36.63,36.63,1906050.0,13437652.5,0.0,14.19,35.7,4.11,0.7391,85.75,0.4266,7.05
2022-04-04,1395399.0,9942217.88,2.04,15.2,1.68,9.85,1.0,8227472.63,1161001.0,1154733.0,8272132.13,0.0,0.0,23938.0,0.29,0.0,0.0,0.0,0.03,53852.0,4578.0,0.0,0.0,0.29,23938.0,0.0,39760.0,0.0,8.2,0.0,0.0,0.0,38.8,38.8,1831288.0,13047927.0,0.0,12.95,38.77,7.49,0.6893,82.57,0.4663,7.125
2022-04-05,1396378.0,9774646.0,2.04,15.25,1.69,9.96,1.0,8112860.0,1160504.0,1158980.0,8123528.0,0.0,0.0,4066.0,0.11,0.0,6810.0,0.0,0.05,4066.0,6629.0,0.0,0.0,0.11,4066.0,0.05,2066.0,6629.0,8.29,0.05,0.0,0.0,38.88,38.88,1824286.0,12770002.0,0.0,13.03,38.89,7.98,0.6914,82.66,0.4678,7.0
2022-04-06,1372346.0,8947695.92,2.01,15.13,1.66,9.58,1.0,7477448.96,1148372.0,1146848.0,7487385.44,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.11,0.0,12169.0,0.0,0.0,0.0,37.0,0.0,0.0,12132.0,8.04,0.25,0.0,0.0,38.62,38.62,1824835.0,11897924.2,0.0,12.72,38.74,6.63,0.7111,83.96,0.4616,6.52
2022-04-07,1383450.0,8916335.25,2.02,15.09,1.67,9.04,1.0,7413206.57,1151750.0,1150226.0,7423028.75,0.0,0.0,9082.0,0.0,0.0,0.0,0.0,0.05,4734.0,5704.0,0.0,0.0,0.0,9082.0,0.0,0.0,1356.0,7.52,0.02,0.0,0.0,38.87,38.87,1810970.0,11671701.65,0.0,11.81,38.88,6.41,0.7118,84.02,0.467,6.445
2022-04-08,1405809.0,8997177.6,2.06,15.2,1.7,9.07,1.0,7566035.2,1183193.0,1182193.0,7572435.2,0.0,0.0,38113.0,0.12,0.0,0.0,0.0,0.07,31967.0,10132.0,0.0,0.0,0.12,38113.0,0.0,3462.0,0.0,7.63,0.0,0.0,0.0,40.15,40.15,1763759.0,11288057.6,0.0,11.37,40.15,7.29,0.7002,83.26,0.477,6.4
2022-04-11,1561166.0,9804122.48,2.28,16.92,1.88,10.03,1.0,8334263.36,1192519.0,1327112.0,7489019.32,0.0,0.0,10479.0,0.0,0.0,135593.0,0.0,0.01,9348.0,1153.0,0.0,0.0,0.0,10479.0,0.91,0.0,22.0,7.63,0.0,0.0,0.0,40.61,40.61,1744143.0,10953218.04,0.0,11.14,40.64,9.09,0.5902,75.91,0.5316,6.28
2022-04-12,1582731.0,9876241.44,2.32,17.33,1.91,10.0,1.0,8317202.4,1198292.0,1332885.0,7477342.08,0.0,0.0,15865.0,0.0,0.0,0.0,0.0,0.07,6469.0,10092.0,0.0,0.0,0.0,15865.0,0.0,0.0,696.0,7.54,0.01,0.0,0.0,40.92,40.92,1730320.0,10797196.8,0.0,10.89,40.91,8.94,0.5948,76.24,0.5404,6.24
2022-04-13,1607169.0,9739444.14,2.35,17.45,1.94,10.15,1.0,8049649.5,1205432.0,1328325.0,7304917.92,0.0,0.0,18632.0,0.0,0.0,0.0,0.0,0.11,273.0,15812.0,0.0,0.0,0.0,18632.0,0.0,4320.0,4833.0,7.51,0.0,0.0,0.0,41.01,41.01,1733631.0,10505803.86,0.0,10.79,41.04,8.76,0.575,74.95,0.5468,6.06
2022-04-14,1593538.0,9999450.95,2.33,16.94,1.92,9.85,1.0,8270820.23,1197232.0,1318059.0,7512630.8,0.0,0.0,6393.0,0.0,0.0,0.0,0.0,0.09,6393.0,14593.0,0.0,0.0,0.0,6393.0,0.0,0.0,16659.0,7.27,0.1,0.0,0.0,40.9,40.9,1729961.0,10855505.28,0.0,10.52,40.84,9.05,0.5895,75.92,0.5444,6.275
2022-04-15,1593538.0,9999450.95,2.33,16.31,1.92,10.09,1.0,8270820.23,1197232.0,1318059.0,7512630.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.51,0.0,0.0,0.0,40.9,40.9,1729828.0,10854670.7,0.0,10.85,40.92,8.84,0.5948,76.29,0.5444,0.0
2022-04-18,1581836.0,9926020.9,2.31,16.19,1.91,10.04,1.0,8270820.23,1183464.0,1318059.0,7426236.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,13768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43,0.0,0.0,0.0,40.55,40.55,1735216.0,10888480.4,0.0,10.87,40.62,8.91,0.6028,76.81,0.542,0.0
2022-04-19,1649217.0,10307606.25,2.41,16.88,1.99,10.5,1.0,8691487.5,1256045.0,1390638.0,7850281.25,0.0,0.0,81823.0,0.36,0.0,22143.0,0.0,0.06,51795.0,9242.0,0.0,0.0,0.36,81823.0,0.14,0.0,1359.0,7.89,0.01,0.0,0.0,43.2,43.2,1651802.0,10323762.5,0.0,10.34,43.26,8.52,0.5997,76.68,0.5672,6.25
2022-04-20,1755503.0,10998226.3,2.57,17.92,2.12,11.1,1.0,8981998.94,1313919.0,1433679.0,8231702.54,0.0,0.0,69538.0,0.34,0.0,0.0,0.0,0.11,59521.0,16047.0,0.0,0.0,0.34,69538.0,0.0,4383.0,16480.0,8.2,0.11,0.0,0.0,46.53,46.53,1509668.0,9458070.02,0.0,9.42,46.53,8.02,0.6349,79.09,0.6217,6.265
2022-04-21,1816336.0,11688122.16,2.66,18.33,2.19,11.54,1.0,9378806.58,1340519.0,1457468.0,8626239.77,0.0,0.0,30177.0,0.23,0.0,6865.0,0.0,0.02,31735.0,3577.0,0.0,0.0,0.23,30177.0,0.05,0.0,14811.0,8.41,0.11,0.0,0.0,47.32,47.32,1492330.0,9603143.55,0.0,9.38,47.27,7.74,0.6345,79.08,0.6412,6.435
2022-04-22,1908971.0,11740171.65,2.79,19.64,2.3,12.42,1.0,9709540.05,1440566.0,1578787.0,8859480.9,0.0,0.0,107211.0,0.88,0.0,14833.0,0.0,0.18,106486.0,29594.0,0.0,0.0,0.88,107211.0,0.1,22430.0,0.0,9.27,0.0,0.0,0.0,52.28,52.28,1314683.0,8085300.45,0.0,8.46,52.26,7.39,0.6133,77.68,0.6928,6.15
2022-04-25,1907640.0,11131079.4,2.79,19.91,2.3,11.91,1.0,9303650.76,1442863.0,1594456.0,8419105.61,0.0,0.0,24254.0,0.0,0.0,0.0,0.0,0.16,19411.0,21957.0,0.0,0.0,0.0,24254.0,0.0,0.0,3742.0,8.87,0.04,0.0,0.0,52.77,52.77,1291490.0,7535844.15,0.0,7.94,52.78,7.36,0.6295,78.74,0.6977,5.835
2022-04-26,1919214.0,10642041.63,2.81,19.5,2.32,11.34,1.0,8915140.1,1475060.0,1607780.0,8179207.7,0.0,0.0,49713.0,0.0,0.0,0.0,0.0,0.15,28324.0,18862.0,0.0,0.0,0.0,49713.0,0.0,1346.0,15000.0,8.62,0.09,0.0,0.0,54.39,54.39,1237102.0,6859730.59,0.0,7.22,54.41,7.34,0.6261,78.47,0.7076,5.545
2022-04-27,1988408.0,10876591.76,2.91,19.74,2.4,11.22,1.0,9089356.78,1522541.0,1661674.0,8328299.27,0.0,0.0,50171.0,0.0,0.0,0.0,0.0,0.07,53894.0,4749.0,0.0,0.0,0.0,50171.0,0.0,2059.0,0.0,8.46,0.0,0.0,0.0,55.81,55.81,1205716.0,6595266.52,0.0,6.7,55.8,7.05,0.6114,77.45,0.7288,5.47
2022-04-28,2032914.0,11313166.41,2.97,19.48,2.45,11.31,1.0,9520652.09,1574216.0,1710809.0,8760512.04,0.0,0.0,2637.0,0.19,0.0,0.0,0.0,0.16,53764.0,25962.0,0.0,0.0,0.19,2637.0,0.0,75000.0,4629.0,8.62,0.03,0.0,0.0,57.72,57.72,1153117.0,6417096.11,0.0,6.32,57.7,6.89,0.6229,78.24,0.7454,5.565
2022-04-29,2085018.0,11644825.53,3.05,19.92,2.52,11.77,1.0,9879842.66,1645803.0,1768996.0,9191809.76,0.0,0.0,35225.0,0.51,0.0,0.0,0.0,0.03,67859.0,8370.0,0.0,0.0,0.51,35225.0,0.0,44732.0,9672.0,9.15,0.05,0.0,0.0,60.44,60.44,1077018.0,6015145.53,0.0,5.99,60.42,6.74,0.6364,79.13,0.7658,5.585
2022-05-02,2100399.0,12528880.04,3.07,20.9,2.54,11.96,1.0,10643808.81,1644044.0,1784377.0,9806722.46,0.0,0.0,21575.0,0.27,0.0,0.0,0.0,0.09,39823.0,23424.0,0.0,0.0,0.27,21575.0,0.0,90.0,24442.0,9.2,0.11,0.0,0.0,60.43,60.43,1076641.0,6422163.57,0.0,6.06,60.31,6.65,0.6503,80.08,0.772,5.965
2022-05-03,2078193.0,12157429.05,3.04,20.66,2.51,12.56,1.0,10465000.65,1585988.0,1788889.0,9278029.8,0.0,0.0,14806.0,0.05,0.0,0.0,0.0,0.01,6914.0,72862.0,0.0,0.0,0.05,14806.0,0.0,0.0,2402.0,9.44,0.0,0.0,0.0,58.12,58.12,1142652.0,6684514.2,0.0,6.82,58.06,6.77,0.6672,81.17,0.7616,5.85
2022-05-04,2058174.0,11731591.8,3.01,20.6,2.48,12.19,1.0,9973586.4,1592878.0,1749752.0,9079404.6,0.0,0.0,17273.0,0.05,0.0,0.0,0.0,0.22,8155.0,20383.0,0.0,0.0,0.05,17273.0,0.0,10000.0,47292.0,9.29,0.46,0.0,0.0,58.49,58.49,1130580.0,6444306.0,0.0,6.61,58.44,6.87,0.6482,79.95,0.7557,5.7
2022-05-05,2113423.0,11750631.88,3.09,21.42,2.55,12.25,1.0,10098077.56,1677008.0,1816201.0,9324164.48,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.09,66449.0,11870.0,0.0,0.0,0.21,0.0,0.0,96000.0,0.0,9.55,0.0,0.0,0.0,62.12,62.12,1022831.0,5686940.36,0.0,5.83,62.08,6.66,0.6564,80.5,0.7828,5.56
2022-05-06,2110471.0,11491514.6,3.09,20.93,2.55,11.93,1.0,9910847.43,1665544.0,1820174.0,9068887.08,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,0.17,17000.0,28464.0,0.0,0.0,0.0,17000.0,0.0,0.0,13027.0,9.25,0.08,0.0,0.0,62.43,62.43,1002333.0,5457703.19,0.0,5.58,62.39,6.67,0.6705,81.37,0.7911,5.445
2022-05-09,1993717.0,10167956.7,2.92,19.44,2.41,11.02,1.0,9080376.6,1625122.0,1780466.0,8288122.2,0.0,0.0,5451.0,0.1,0.0,0.0,0.0,0.5,18150.0,85314.0,0.0,0.0,0.1,5451.0,0.0,39441.0,57858.0,8.84,0.54,0.0,0.0,62.67,62.67,968090.0,4937259.0,0.0,5.28,62.63,7.08,0.6614,80.75,0.7688,5.1
2022-05-10,1941247.0,9725647.47,2.84,18.85,2.34,10.06,1.0,8657259.96,1574843.0,1727996.0,7889963.43,0.0,0.0,4729.0,0.01,0.0,0.0,0.0,0.58,2538.0,55008.0,0.0,0.0,0.01,4729.0,0.0,0.0,55008.0,8.03,0.29,0.0,0.0,60.98,60.98,1007888.0,5049518.88,0.0,5.14,60.96,7.26,0.6901,82.57,0.7516,5.01
2022-05-11,1897455.0,9933176.93,2.78,18.24,2.29,9.69,1.0,8957948.78,1562574.0,1711165.0,8180074.89,0.0,25678.0,2553.0,0.06,0.13,0.0,0.0,0.21,13416.0,40500.0,0.0,25678.0,0.06,2553.0,0.0,0.0,30247.0,7.84,0.28,0.0,0.0,60.86,60.86,1004859.0,5260436.87,0.0,5.07,60.73,7.4,0.6656,81.0,0.739,5.235
2022-05-12,1853479.0,9702962.57,2.71,17.75,2.24,9.92,1.0,8915807.03,1571224.0,1703115.0,8225357.64,0.0,0.0,66007.0,0.0,0.0,0.0,0.0,0.27,0.0,57357.0,0.0,0.0,0.0,66007.0,0.0,0.0,8050.0,8.26,0.0,0.0,0.0,61.61,61.61,979251.0,5126378.99,0.0,5.14,61.64,7.56,0.6519,80.12,0.7267,5.235
2022-05-13,1843491.0,10129983.05,2.7,17.57,2.23,9.83,1.0,9347170.84,1560368.0,1701032.0,8574222.16,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.06,3049.0,10856.0,0.0,0.0,0.03,0.0,0.0,0.0,5132.0,8.17,0.07,0.0,0.0,61.34,61.34,983560.0,5404662.2,0.0,5.19,61.16,7.63,0.652,80.12,0.7247,5.495
2022-05-16,1882485.0,10551328.43,2.75,17.86,2.27,10.52,1.0,9750340.3,1560368.0,1739579.0,8745862.64,0.0,0.0,447.0,0.62,0.0,0.0,0.0,0.0,38547.0,447.0,0.0,0.0,0.62,447.0,0.0,0.0,0.0,8.55,0.0,0.0,0.0,61.46,61.46,978555.0,5484800.78,0.0,5.4,61.32,9.41,0.6294,78.51,0.7415,5.605
2022-05-17,1875493.0,10690310.1,2.74,18.04,2.26,10.65,1.0,9840975.9,1548695.0,1726487.0,8827561.5,0.0,0.0,1420.0,0.0,0.0,0.0,0.0,0.07,0.0,13093.0,0.0,0.0,0.0,1420.0,0.0,0.0,13092.0,8.65,0.0,0.0,0.0,61.22,61.22,980948.0,5591403.6,0.0,5.51,61.07,9.46,0.6232,78.1,0.7414,5.7
2022-05-18,1876333.0,10432411.48,2.75,17.01,2.27,10.9,1.0,9603938.12,1549533.0,1727327.0,8615403.48,0.0,0.0,1091.0,0.19,0.0,0.0,0.0,0.0,840.0,253.0,0.0,0.0,0.19,1091.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,61.44,61.44,972361.0,5406327.16,0.0,5.55,61.47,9.45,0.6257,78.26,0.744,5.56
2022-05-19,1861186.0,10227217.07,2.72,16.09,2.25,10.5,1.0,9491661.87,1534389.0,1727327.0,8431467.56,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.12,0.0,15150.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,61.4,61.4,964455.0,5299680.22,0.0,5.37,61.33,9.53,0.6351,78.85,0.7448,5.495
2022-05-20,1872186.0,10428076.02,2.74,16.12,2.26,10.48,1.0,9682481.39,1544389.0,1738327.0,8602246.73,0.0,0.0,492.0,0.0,0.0,0.0,0.0,0.0,11000.0,492.0,0.0,0.0,0.0,492.0,0.0,10000.0,0.0,8.5,0.0,0.0,0.0,61.96,61.96,948102.0,5280928.14,0.0,5.23,61.92,9.98,0.6282,78.36,0.7511,5.57
2022-05-23,1795603.0,9821948.41,2.63,15.76,2.17,10.13,1.0,9272295.46,1506180.0,1695118.0,8238804.6,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.22,0.0,40209.0,0.0,0.0,0.0,2000.0,0.0,0.0,43209.0,8.36,0.18,0.0,0.0,60.66,60.66,976941.0,5343867.27,0.0,5.43,60.61,10.45,0.6346,78.7,0.7231,5.47
2022-05-24,1885805.0,9975908.45,2.76,16.58,2.28,10.47,1.0,9448897.49,1597316.0,1786181.0,8449801.64,0.0,0.0,85161.0,0.38,0.0,357.0,0.0,0.03,91997.0,5354.0,0.0,0.0,0.38,85161.0,0.0,11329.0,1291.0,8.72,0.01,0.0,0.0,64.08,64.08,895439.0,4736872.31,0.0,4.89,64.05,13.14,0.6063,76.49,0.7565,5.29
2022-05-25,1917910.0,10184102.1,2.81,16.73,2.32,10.36,1.0,9656994.33,1627069.0,1818643.0,8639736.39,0.0,0.0,27079.0,0.0,0.0,0.0,0.0,0.0,32819.0,357.0,0.0,0.0,0.0,27079.0,0.0,3031.0,357.0,8.62,0.0,0.0,0.0,62.94,62.94,958061.0,5087303.91,0.0,5.07,62.95,13.37,0.5898,75.33,0.7419,5.31
2022-05-26,1932497.0,11198820.12,2.83,16.83,2.33,10.48,1.0,10623567.85,1008385.0,1833230.0,5843591.08,0.0,0.0,28000.0,0.11,0.0,0.0,0.0,3.42,19291.0,646684.0,0.0,0.0,0.11,28000.0,0.0,0.0,4704.0,5.35,0.02,0.0,0.0,38.61,38.61,1603151.0,9290260.05,0.0,8.57,38.44,13.22,0.592,75.5,0.74,5.795
2022-05-27,1256529.0,7306716.14,1.84,10.75,1.52,7.5,1.0,6729478.53,982736.0,1157262.0,5714609.84,0.0,0.0,20000.0,0.06,0.0,0.0,0.0,0.21,10000.0,45649.0,0.0,0.0,0.06,20000.0,0.0,0.0,685968.0,5.68,3.14,0.0,0.0,49.93,37.54,985422.0,5730228.93,0.0,5.71,49.86,18.56,0.4527,63.86,0.48,5.815
2022-05-30,1308511.0,7582821.25,1.91,11.05,1.58,7.78,1.0,7001524.8,1040045.0,1208201.0,6027060.78,0.0,0.0,80629.0,0.29,0.0,43.0,0.0,0.12,52549.0,23320.0,0.0,0.0,0.29,80629.0,0.0,0.0,1653.0,6.03,0.01,0.0,0.0,51.5,39.79,979422.0,5675750.49,0.0,5.7,51.42,17.83,0.4231,61.36,0.5007,5.795
2022-05-31,1407034.0,7949742.1,2.06,12.05,1.7,8.37,1.0,7382990.6,996001.0,1306724.0,5627405.65,0.0,0.0,29999.0,0.58,0.0,0.0,0.0,0.42,101363.0,74043.0,0.0,0.0,0.58,29999.0,0.0,0.0,2840.0,5.78,0.02,0.0,0.0,51.2,38.14,949423.0,5364239.95,0.0,5.5,51.24,19.26,0.4206,60.85,0.5387,5.65
2022-06-01,1359932.0,7404829.74,1.99,11.54,1.64,7.97,1.0,6858641.79,929843.0,1259622.0,5062995.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,66158.0,0.0,0.0,0.0,0.0,0.0,0.0,47102.0,5.27,0.33,0.0,0.0,49.48,35.6,949423.0,5169608.24,0.0,5.36,49.55,19.77,0.4268,61.29,0.5207,5.445
