DATE,EEE FP Equity_DX_SI_QTY,EEE FP Equity_DX_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EEE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EEE FP Equity_DX_SI_MV,EEE FP Equity_DX_DSS,EEE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY,EEE FP Equity_DX_BROKER_SI_QTY,EEE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EEE FP Equity_DX_BROKER_SI_MV_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_x,EEE FP Equity_DX_BROKER_SI_MV_INC_x,EEE FP Equity_DX_SUPPLY_SI_MV_NEW,EEE FP Equity_DX_BROKER_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_NEW,EEE FP Equity_DX_SUPPLY_SI_MV_DEC,EEE FP Equity_DX_BROKER_SI_QTY_INC,EEE FP Equity_DX_SUPPLY_SI_QTY_DEC,EEE FP Equity_DX_BROKER_SI_MV_NEW_y,EEE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,EEE FP Equity_DX_BROKER_SI_MV_INC_y,EEE FP Equity_DX_SUPPLY_SI_QTY_INC_y,EEE FP Equity_DX_BROKER_SI_MV_ADD,EEE FP Equity_DX_SUPPLY_SI_QTY_ADD,EEE FP Equity_DX_BROKER_SI_QTY_DEC,EEE FP Equity_DX_SUPPLY_SI_MV,EEE FP Equity_DX_BROKER_SI_MV_DEC,EEE FP Equity_DX_SUPPLY_SI_MV_RMV,EEE FP Equity_DX_BROKER_SI_MV_RMV,EEE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EEE FP Equity_DX_UTILIZATION_QUANTITY,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EEE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EEE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,EEE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EEE FP Equity_DX_ACTIVE_UTILIZATION_MV,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EEE FP Equity_DX_BROKER_SI_CON_RATIO,EEE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EEE FP Equity_DX_DEMAND_SUPPLY_RATIO,EEE FP Equity_PX_LAST
2010-12-23,22074.0,2918031.93,7.61,1.77,3.78,0.0,2918031.93,0.0,22074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15200.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.35,0.3132,40.79,10.6483,171.01
2010-12-24,18633.0,2463155.24,5.9,1.49,3.19,0.0,2463155.24,0.0,18633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3441.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84,0.2952,35.96,8.9884,0.0
2010-12-27,18633.0,2463011.21,5.97,1.49,3.18,0.0,2463011.21,0.0,18633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65,0.2952,36.09,8.9884,171.0
2010-12-28,23633.0,3116813.61,7.77,1.9,4.04,1.0,3116813.61,0.0,23633.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37,0.328,44.71,11.4004,170.61
2010-12-29,28633.0,3812532.7,9.44,2.3,4.88,1.0,3812532.7,0.0,28633.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,0.2709,36.84,14.4684,172.25
2010-12-30,28633.0,3822714.21,9.67,2.3,4.92,1.0,3822714.21,0.0,28633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.49,0.2708,36.82,14.4684,172.71
2010-12-31,53661.0,7164134.65,18.71,4.3,9.25,1.0,7164134.65,0.0,53661.0,0.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,5.18,0.0,0.0,0.0,4972.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.95,0.4012,47.54,7.7199,0.0
2011-01-03,53661.0,7235896.29,18.89,4.3,9.26,1.0,7235896.29,0.0,53661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91,0.4014,47.59,27.5044,174.44
2011-01-04,50102.0,6706023.21,18.27,4.0,8.71,1.0,6706023.21,0.0,50102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3559.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.84,0.3929,43.74,25.6802,173.15
2011-01-05,50102.0,6749400.32,16.31,4.0,8.68,1.0,6749400.32,0.0,50102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.67,0.3932,43.96,25.6802,174.27
2011-01-06,50102.0,6654900.2,17.19,4.0,8.74,1.0,6654900.2,0.0,50102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.68,0.3932,43.95,25.6802,171.83
2011-01-07,50102.0,6579764.85,16.2,4.0,8.67,1.0,6579764.85,0.0,50102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.41,0.3938,44.31,25.6802,169.89
2011-01-10,31702.0,4088597.29,10.14,2.53,5.42,1.0,4088597.29,0.0,31702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18400.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.03,0.4693,63.29,16.2491,166.84
2011-01-11,16702.0,2169544.92,5.06,1.33,2.8,0.0,2169544.92,0.0,16702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.32,0.3398,39.91,8.5607,168.04
2011-01-12,21702.0,2856945.14,6.72,1.73,3.65,0.0,2856945.14,0.0,21702.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.88,0.3608,46.08,11.1235,170.3
2011-01-13,16702.0,2217444.3,4.88,1.31,2.84,0.0,2217444.3,0.0,16702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94,0.3403,40.13,8.5607,171.75
2011-01-14,16702.0,2230096.96,4.81,1.31,2.87,0.0,2230096.96,0.0,16702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94,0.3403,40.13,8.5607,172.73
2011-01-17,16702.0,2216798.75,4.87,1.31,2.88,0.0,2216798.75,0.0,16702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.3404,40.2,8.5607,171.7
2011-01-18,16702.0,2223899.74,5.64,1.3,2.87,0.0,2223899.74,0.0,16702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94,0.3402,40.12,8.5607,172.25
2011-01-19,16702.0,2225319.94,5.4,1.29,2.87,0.0,2225319.94,0.0,16702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,0.3404,40.21,8.5607,172.36
2011-01-20,16702.0,2181164.71,5.41,1.29,2.87,0.0,2181164.71,0.0,16702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.96,0.3406,40.3,8.5607,168.94
2011-01-21,11702.0,1533898.45,3.68,0.88,1.98,0.0,1533898.45,0.0,11702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.74,0.5105,57.26,5.998,169.57
2011-01-24,11702.0,1542311.05,3.83,0.88,1.98,0.0,1542311.05,0.0,11702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61,0.5109,57.39,5.998,170.5
2011-01-25,11702.0,1544120.22,3.86,0.88,1.99,0.0,1544120.22,0.0,11702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,0.5104,57.23,5.998,170.7
2011-01-26,8902.0,1182219.84,2.98,0.67,1.51,0.0,1182219.84,0.0,8902.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,4800.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0.6644,78.67,4.5628,171.8
2011-01-27,4602.0,610131.65,1.52,0.35,0.79,0.0,610131.65,0.0,4602.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,5000.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37,0.5088,56.63,2.3588,171.51
2011-01-28,4602.0,606040.63,1.47,0.35,0.79,0.0,606040.63,0.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41,0.5087,56.59,2.3588,170.36
2011-01-31,4602.0,608779.84,1.47,0.35,0.79,0.0,608779.84,0.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.55,0.5083,56.45,2.3588,171.13
2011-02-01,4602.0,613475.62,1.43,0.35,0.79,0.0,613475.62,0.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36,0.5088,56.64,2.3588,172.45
2011-02-02,3502.0,464239.87,1.1,0.26,0.6,0.0,464239.87,0.0,3502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.63,0.6188,74.37,1.795,171.49
2011-02-03,3502.0,464727.15,1.1,0.26,0.6,0.0,464727.15,0.0,3502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71,0.618,74.29,1.795,171.67
2011-02-04,3302.0,437267.58,1.14,0.25,0.57,0.0,437267.58,0.0,3302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16,0.6043,72.84,1.6925,171.31
2011-02-07,3302.0,442959.64,1.08,0.25,0.57,0.0,442959.64,0.0,3302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35,0.6026,72.65,1.6925,173.54
2011-02-08,8302.0,1115244.31,2.7,0.62,1.44,0.0,1115244.31,0.0,8302.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01,0.4579,60.17,4.2553,173.78
2011-02-09,8302.0,1121982.75,2.7,0.62,1.43,0.0,1121982.75,0.0,8302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.14,0.4562,59.95,4.2553,174.83
2011-02-10,8302.0,1116848.7,2.69,0.62,1.46,0.0,1116848.7,0.0,8302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.82,0.4595,60.4,4.2553,174.03
2011-02-11,8302.0,1119864.96,2.67,0.63,1.46,0.0,1119864.96,0.0,8302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.68,0.461,60.61,4.2553,174.5
2011-02-14,6602.0,895092.34,2.07,0.5,1.16,0.0,895092.34,0.0,6602.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,5000.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.29,0.4012,50.1,3.3839,175.39
2011-02-15,6602.0,894530.96,2.07,0.5,1.16,0.0,894530.96,0.0,6602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,0.401,50.0,3.3839,175.28
2011-02-16,6602.0,902288.19,2.34,0.5,1.16,0.0,902288.19,0.0,6602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.24,0.4019,50.22,3.3839,176.8
2011-02-17,12602.0,1719671.49,4.44,0.91,2.22,0.0,1719671.49,0.0,12602.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.76,0.439,50.11,6.4593,176.53
2011-02-18,15402.0,2108903.64,5.77,1.12,2.72,0.0,2108903.64,0.0,15402.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.05,0.3483,41.01,7.8944,177.13
2011-02-21,18402.0,2481694.9,5.99,1.32,3.24,0.0,2481694.9,0.0,18402.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95,0.3669,45.97,9.4321,174.46
2011-02-22,18402.0,2464909.39,5.83,1.32,3.2,0.0,2464909.39,0.0,18402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.3664,45.79,7.4774,173.28
2011-02-23,18402.0,2451111.13,5.86,1.32,3.18,0.0,2451111.13,0.0,18402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.11,0.3662,45.75,7.4774,172.31
2011-02-24,12602.0,1685283.9,4.13,0.9,2.17,0.0,1685283.9,0.0,12602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.87,0.4389,50.0,5.1207,173.0
2011-02-25,12602.0,1704182.46,3.93,0.88,2.19,0.0,1704182.46,0.0,12602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.62,0.4397,50.3,5.1207,174.94
2011-02-28,12602.0,1713826.57,3.89,0.88,2.21,0.0,1713826.57,0.0,12602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69,0.4394,50.21,5.1207,175.93
2011-03-01,12602.0,1717430.94,3.74,0.88,2.22,0.0,1717430.94,0.0,12602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.82,0.4389,50.04,5.1207,176.3
2011-03-02,12602.0,1703597.97,3.89,0.88,2.22,0.0,1703597.97,0.0,12602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.97,0.4386,49.88,5.1207,174.88
2011-03-03,12602.0,1733212.21,3.97,0.88,2.22,0.0,1733212.21,0.0,12602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.4399,50.42,5.7282,177.92
2011-03-04,12602.0,1727659.54,3.88,0.88,2.24,0.0,1727659.54,0.0,12602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.88,0.439,50.01,5.7282,177.35
2011-03-07,10502.0,1440898.53,3.16,0.73,1.86,0.0,1440898.53,0.0,10502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.43,0.4663,60.02,4.7736,177.49
2011-03-08,8402.0,1154527.32,2.55,0.58,1.49,0.0,1154527.32,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,0.4158,49.99,3.8191,177.76
2011-03-09,8402.0,1156800.52,2.57,0.58,1.49,0.0,1156800.52,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.36,0.4161,49.98,3.8191,178.11
2011-03-10,8402.0,1145369.56,2.58,0.58,1.49,0.0,1145369.56,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.51,0.4153,49.76,3.8191,176.35
2011-03-11,8402.0,1135887.05,2.61,0.58,1.48,0.0,1135887.05,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35,0.4156,49.93,3.8191,174.89
2011-03-14,8402.0,1128872.6,2.5,0.58,1.47,0.0,1128872.6,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35,0.4154,49.91,3.8191,173.81
2011-03-15,10402.0,1361564.6,3.04,0.72,1.79,0.0,1361564.6,0.0,10402.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.99,0.3067,39.9,4.7282,169.33
2011-03-16,10402.0,1358509.06,2.98,0.72,1.76,0.0,1358509.06,0.0,10402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.74,0.3077,40.28,4.7282,168.95
2011-03-17,10402.0,1368721.0,2.62,0.72,1.76,0.0,1368721.0,0.0,10402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.66,0.3092,40.61,4.7282,170.22
2011-03-18,8402.0,1126469.5,2.04,0.58,1.43,0.0,1126469.5,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.28,0.4159,50.01,3.8191,173.44
2011-03-21,8402.0,1136406.64,2.08,0.59,1.44,0.0,1136406.64,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.66,0.4144,49.55,3.8191,174.97
2011-03-22,8402.0,1134523.13,2.09,0.59,1.46,0.0,1134523.13,0.0,8402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.17,0.4161,50.12,3.8191,174.68
2011-03-23,4200.0,575762.65,1.02,0.29,0.74,0.0,575762.65,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4202.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23,0.6655,78.77,1.9091,177.34
2011-03-24,4200.0,579756.04,0.95,0.29,0.75,0.0,579756.04,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31,0.6646,78.69,1.9091,178.57
2011-03-25,4200.0,578554.78,0.93,0.29,0.75,0.0,578554.78,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,0.6633,78.57,1.9091,178.2
2011-03-28,4200.0,579204.11,0.92,0.29,0.75,0.0,579204.11,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41,0.6635,78.59,1.9091,178.4
