DATE,ALCBI FP Equity_DX_SI_QTY,ALCBI FP Equity_DX_SHORT_INTEREST_VALUE,ALCBI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALCBI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALCBI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALCBI FP Equity_DX_SI_MV,ALCBI FP Equity_DX_DSS,ALCBI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALCBI FP Equity_DX_SUPPLY_SI_QTY,ALCBI FP Equity_DX_BROKER_SI_QTY,ALCBI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALCBI FP Equity_DX_BROKER_SI_MV_NEW_x,ALCBI FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALCBI FP Equity_DX_BROKER_SI_MV_INC_x,ALCBI FP Equity_DX_BROKER_SI_QTY_ADD,ALCBI FP Equity_DX_BROKER_SI_QTY_NEW,ALCBI FP Equity_DX_SUPPLY_SI_MV_DEC,ALCBI FP Equity_DX_BROKER_SI_QTY_INC,ALCBI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALCBI FP Equity_DX_BROKER_SI_MV_NEW_y,ALCBI FP Equity_DX_BROKER_SI_MV_INC_y,ALCBI FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALCBI FP Equity_DX_BROKER_SI_MV_ADD,ALCBI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALCBI FP Equity_DX_BROKER_SI_QTY_DEC,ALCBI FP Equity_DX_SUPPLY_SI_MV,ALCBI FP Equity_DX_BROKER_SI_MV_DEC,ALCBI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALCBI FP Equity_DX_UTILIZATION_QUANTITY,ALCBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALCBI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALCBI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALCBI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALCBI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALCBI FP Equity_DX_BROKER_SI_CON_RATIO,ALCBI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALCBI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALCBI FP Equity_PX_LAST
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.895
2021-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5
2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5
2021-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5
2021-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.205
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.305
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.29
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.42
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.79
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.235
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.61
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2021-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5
2021-12-27,10658.0,298637.16,0.06,1.69,0.06,0.3,0.0,149318.58,5329.0,5329.0,149318.58,0.0,0.0,0.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5329.0,0.0,0.15,0.0,50.0,50.0,5329.0,149318.58,0.16,47.62,0.0,1.0,100.0,1.0,28.02
2021-12-28,14957.0,417300.3,0.08,2.52,0.08,0.42,0.0,134310.6,10143.0,4814.0,282989.7,0.0,4814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4814.0,0.0,0.0,515.0,0.28,0.02,50.0,50.0,10143.0,282989.7,0.31,47.62,0.0,1.0,100.0,0.7373,27.9
2021-12-29,4814.0,134238.39,0.02,0.91,0.02,0.13,0.0,0.0,4814.0,0.0,134238.39,0.0,0.0,0.0,0.0,0.0,0.15,0.0,5329.0,0.0,0.0,0.0,0.0,0.0,4814.0,0.13,0.13,50.0,50.0,4814.0,134238.39,0.15,47.62,0.0,1.0,100.0,0.5,27.885
2021-12-30,10416.0,281075.76,0.05,2.15,0.05,0.29,0.0,140537.88,5208.0,5208.0,140537.88,0.0,394.0,0.0,5208.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.15,0.0,0.0,0.15,0.0,100.0,50.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0,26.985
2021-12-31,10416.0,282169.44,0.05,2.28,0.05,0.28,0.0,141084.72,5208.0,5208.0,141084.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,100.0,50.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,1.0,27.09
2022-01-03,20238.0,543390.3,0.1,4.81,0.1,0.55,0.0,271695.15,10119.0,10119.0,271695.15,0.0,4911.0,0.0,4911.0,0.0,0.0,0.0,0.0,0.0,0.0,4911.0,0.13,0.0,0.0,0.27,0.0,100.0,50.0,0.0,0.0,0.0,100.0,48.42,0.5005,51.58,1.0,26.85
2022-01-04,20238.0,526086.81,0.1,5.2,0.1,0.54,0.0,263043.41,10119.0,10119.0,263043.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,100.0,50.0,0.0,0.0,0.0,100.0,48.13,0.5007,51.87,1.0,25.995
2022-01-05,16706.0,417650.0,0.09,4.52,0.09,0.43,0.0,164675.0,10119.0,6587.0,252975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.0,0.26,0.09,100.0,50.0,0.0,0.0,0.0,100.0,37.45,0.5315,62.55,0.8255,25.0
2022-01-06,13174.0,304912.23,0.07,3.79,0.07,0.33,0.0,152456.12,6587.0,6587.0,152456.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,100.0,50.0,0.0,0.0,0.0,100.0,20.32,0.6762,79.68,1.0,23.145
2022-01-07,12758.0,390394.8,0.07,3.63,0.07,0.31,0.0,195197.4,6379.0,6379.0,195197.4,0.0,0.0,0.0,0.0,0.0,0.02,0.0,208.0,0.0,0.0,0.0,0.0,0.0,208.0,0.15,0.01,100.0,50.0,0.0,0.0,0.0,100.0,24.25,0.6326,75.75,1.0,30.6
2022-01-10,186001.0,647190.48,0.1,52.37,0.1,0.62,0.0,240436.93,116900.0,69101.0,406753.55,0.0,110521.0,0.08,0.0,0.0,0.0,62722.0,0.0,0.0,0.08,110521.0,0.0,0.0,0.0,0.38,0.0,100.0,100.0,0.0,0.0,0.0,100.0,44.32,0.5065,55.68,1.5911,3.4795
2022-01-11,186001.0,595203.2,0.1,26.43,0.1,0.59,0.0,221123.2,116900.0,69101.0,374080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,100.0,100.0,0.0,0.0,0.0,100.0,45.56,0.5039,54.44,1.5911,3.2
2022-01-12,248412.0,745236.0,0.13,27.04,0.13,0.79,0.0,537933.0,69101.0,179311.0,207303.0,0.0,0.0,0.36,0.0,0.0,0.16,110210.0,47799.0,0.0,0.36,0.0,0.0,0.0,0.0,0.21,0.0,100.0,100.0,0.0,0.0,0.0,100.0,37.62,0.5306,62.38,3.5949,3.0
2022-01-13,296211.0,859011.9,0.15,26.27,0.15,0.88,0.0,520001.9,116900.0,179311.0,339010.0,0.0,47799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47799.0,0.0,0.0,0.0,0.35,0.0,100.0,50.0,0.0,0.0,0.0,100.0,49.18,0.5001,50.82,1.2669,2.9
2022-01-14,296211.0,882708.78,0.15,23.51,0.15,0.88,0.0,534346.78,116900.0,179311.0,348362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,100.0,50.0,0.0,0.0,0.0,100.0,49.61,0.5,50.39,1.2669,2.98
2022-01-17,297762.0,864105.32,0.15,22.84,0.15,0.88,0.0,524861.52,118451.0,180862.0,343744.8,0.0,1551.0,0.0,1551.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.0,0.0,0.0,0.0,0.35,0.0,100.0,50.0,0.0,0.0,0.0,100.0,48.96,0.495,50.53,1.2569,2.902
2022-01-18,306111.0,835683.03,0.16,22.46,0.16,0.87,0.0,516546.03,126800.0,189211.0,346164.0,0.0,8349.0,0.02,0.0,0.0,0.0,8349.0,0.0,0.0,0.02,8349.0,0.0,0.0,0.0,0.37,0.0,100.0,99.37,0.0,0.0,0.0,100.0,47.41,0.4686,49.27,2.399,2.73
2022-01-19,207655.0,574269.9,0.11,14.21,0.11,0.57,0.0,388367.46,78022.0,140433.0,215769.84,0.0,0.0,0.0,0.0,0.0,0.15,900.0,48778.0,0.0,0.0,0.0,0.0,0.0,49678.0,0.21,0.13,100.0,94.43,0.0,0.0,0.0,100.0,22.58,0.5715,71.94,2.5133,2.7655
2022-01-20,210155.0,567418.5,0.11,13.74,0.11,0.58,0.0,385919.1,80522.0,142933.0,217409.4,0.0,2500.0,0.01,0.0,0.0,0.0,2500.0,0.0,0.0,0.01,2500.0,0.0,0.0,0.0,0.22,0.0,100.0,50.0,0.0,0.0,0.0,100.0,22.16,0.5638,71.46,1.305,2.7
2022-01-21,231895.0,663219.7,0.12,14.78,0.12,0.64,0.0,470964.78,102262.0,164673.0,292469.32,0.0,21740.0,0.06,0.0,0.0,0.0,21740.0,0.0,0.0,0.06,21740.0,0.0,0.0,0.0,0.28,0.0,100.0,71.68,0.0,0.0,0.0,100.0,20.54,0.4821,64.65,1.6255,2.86
2022-01-24,176394.0,433576.45,0.09,10.29,0.09,0.68,0.0,268344.78,91761.0,109172.0,225548.54,0.0,0.0,0.0,0.0,0.0,0.01,0.0,10501.0,0.0,0.0,0.0,0.0,0.0,55501.0,0.26,0.0,100.0,50.0,0.0,0.0,0.0,100.0,19.66,0.5396,70.02,0.9612,2.458
2022-01-25,139444.0,396020.96,0.07,7.25,0.07,0.53,0.0,205110.48,67222.0,72222.0,190910.48,0.0,0.0,0.0,0.0,0.0,0.1,0.0,24539.0,0.0,0.0,0.0,0.0,0.0,36950.0,0.17,0.11,100.0,50.0,0.0,0.0,0.0,100.0,17.31,0.7138,82.69,1.0372,2.84
2022-01-26,139444.0,490842.88,0.07,6.96,0.07,0.58,0.0,254221.44,67222.0,72222.0,236621.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,100.0,100.0,0.0,0.0,0.0,100.0,18.76,0.6952,81.24,2.0744,3.52
2022-01-27,139444.0,488054.0,0.07,5.7,0.07,0.66,0.0,252777.0,67222.0,72222.0,235277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,100.0,100.0,0.0,0.0,0.0,100.0,18.23,0.7019,81.77,2.0744,3.5
2022-01-28,139444.0,359765.52,0.06,5.08,0.06,0.65,0.0,186332.76,67222.0,72222.0,173432.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,100.0,100.0,0.0,0.0,0.0,100.0,16.23,0.728,83.77,2.0744,2.58
2022-01-31,139444.0,357673.86,0.06,4.71,0.06,0.58,0.0,185249.43,67222.0,72222.0,172424.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,100.0,100.0,0.0,0.0,0.0,100.0,15.21,0.742,84.79,2.0744,2.565
2022-02-01,170313.0,427485.63,0.07,5.44,0.07,0.62,0.0,216577.86,91009.0,86286.0,228432.59,0.0,23787.0,0.02,6982.0,0.0,0.0,7082.0,0.0,0.0,0.02,23787.0,0.02,0.0,0.0,0.23,0.0,100.0,100.0,0.0,0.0,0.0,100.0,18.67,0.6509,78.44,1.8714,2.51
2022-02-02,184013.0,447151.59,0.08,5.6,0.08,0.69,0.0,241264.98,91709.0,99286.0,222852.87,0.0,700.0,0.08,0.0,0.0,0.0,13000.0,0.0,0.0,0.08,700.0,0.0,0.0,0.0,0.23,0.0,100.0,100.0,0.0,0.0,0.0,100.0,16.28,0.6852,81.12,2.0065,2.43
2022-02-03,184513.0,434620.37,0.08,5.41,0.08,0.69,0.0,233868.17,88718.0,99286.0,208975.25,0.0,0.0,0.0,0.0,0.0,0.01,0.0,2991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,100.0,96.21,0.0,0.0,0.0,100.0,15.97,0.6873,81.31,2.001,2.3555
2022-02-04,163732.0,384770.2,0.07,4.53,0.07,0.54,0.0,184486.75,88718.0,78505.0,208487.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20781.0,0.21,0.15,100.0,96.21,0.0,0.0,0.0,100.0,18.35,0.6709,79.81,1.7757,2.35
