DATE,ALTRI FP Equity_DX_SI_QTY,ALTRI FP Equity_DX_SHORT_INTEREST_VALUE,ALTRI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTRI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTRI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTRI FP Equity_DX_SI_MV,ALTRI FP Equity_DX_DSS,ALTRI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTRI FP Equity_DX_SUPPLY_SI_QTY,ALTRI FP Equity_DX_BROKER_SI_QTY,ALTRI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTRI FP Equity_DX_BROKER_SI_QTY_ADD,ALTRI FP Equity_DX_SUPPLY_SI_MV_DEC,ALTRI FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTRI FP Equity_DX_BROKER_SI_MV_ADD,ALTRI FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTRI FP Equity_DX_SUPPLY_SI_MV,ALTRI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTRI FP Equity_DX_UTILIZATION_QUANTITY,ALTRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTRI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTRI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTRI FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTRI FP Equity_DX_BROKER_SI_CON_RATIO,ALTRI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTRI FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTRI FP Equity_PX_LAST
2007-02-01,5000.0,129016.45,0.13,4.05,0.13,0.13,0.0,129016.45,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,26.94
2007-02-02,5000.0,129016.45,0.13,4.1,0.13,0.13,0.0,129016.45,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,26.94
2007-02-05,5000.0,119965.19,0.13,4.25,0.13,0.13,0.0,119965.19,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,25.05
2007-02-06,5000.0,117810.13,0.13,4.34,0.13,0.13,0.0,117810.13,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.6
2007-02-07,5000.0,118672.15,0.13,7.18,0.13,0.13,0.0,118672.15,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.78
2007-02-08,5000.0,116373.42,0.13,7.86,0.13,0.13,0.0,116373.42,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.3
2007-02-09,5000.0,116133.97,0.13,7.66,0.13,0.13,0.0,116133.97,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.25
2007-02-12,5000.0,117905.91,0.13,7.13,0.13,0.13,0.0,117905.91,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.62
2007-02-13,5000.0,118049.58,0.13,8.57,0.13,0.13,0.0,118049.58,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.65
2007-02-14,5000.0,116373.42,0.13,8.85,0.13,0.13,0.0,116373.42,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,24.3
2007-02-15,5000.0,119725.74,0.13,9.72,0.13,0.13,0.0,119725.74,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,25.0
2007-02-16,5000.0,102006.33,0.13,9.89,0.13,0.13,0.0,102006.33,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,21.3
2007-02-19,5000.0,100042.83,0.13,6.89,0.13,0.13,0.0,100042.83,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,20.89
2007-02-20,5000.0,96738.4,0.13,6.19,0.13,0.13,0.0,96738.4,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,20.2
2007-02-21,5000.0,96594.73,0.13,5.77,0.13,0.13,0.0,96594.73,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,20.17
2007-02-22,5000.0,98175.1,0.13,5.09,0.13,0.13,0.0,98175.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,20.5
2007-02-23,5000.0,96594.73,0.13,4.59,0.13,0.13,0.0,96594.73,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,20.17
2007-02-26,5000.0,97935.65,0.13,4.38,0.13,0.13,0.0,97935.65,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,20.45
2007-02-27,5000.0,94822.78,0.13,4.37,0.13,0.13,0.0,94822.78,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.8
2007-02-28,5000.0,91231.01,0.13,4.38,0.13,0.13,0.0,91231.01,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.05
2007-03-01,5000.0,90991.56,0.13,4.24,0.13,0.13,0.0,90991.56,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.0
2007-03-02,5000.0,94343.88,0.13,4.23,0.13,0.13,0.0,94343.88,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.7
2007-03-05,5000.0,89554.85,0.13,4.26,0.13,0.13,0.0,89554.85,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.7
2007-03-06,5000.0,90991.56,0.13,4.23,0.13,0.13,0.0,90991.56,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.0
2007-03-07,5000.0,89554.85,0.13,4.36,0.13,0.13,0.0,89554.85,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.7
2007-03-08,5000.0,93290.29,0.13,4.39,0.13,0.13,0.0,93290.29,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.48
2007-03-09,5000.0,93386.08,0.13,4.39,0.13,0.13,0.0,93386.08,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.5
2007-03-12,5000.0,93386.08,0.13,4.4,0.13,0.13,0.0,93386.08,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.5
2007-03-13,5000.0,92907.17,0.13,4.4,0.13,0.13,0.0,92907.17,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.4
2007-03-14,5000.0,88118.14,0.13,4.36,0.13,0.13,0.0,88118.14,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.4
2007-03-15,5000.0,92667.72,0.13,4.33,0.13,0.13,0.0,92667.72,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.35
2007-03-16,5000.0,91853.59,0.13,4.34,0.13,0.13,0.0,91853.59,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,19.18
2007-03-19,5000.0,90752.11,0.13,4.35,0.13,0.13,0.0,90752.11,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.95
2007-03-20,5000.0,87399.79,0.13,3.89,0.13,0.13,0.0,87399.79,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.25
2007-03-21,5000.0,89315.4,0.13,3.97,0.13,0.13,0.0,89315.4,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.65
2007-03-22,5000.0,88597.05,0.13,3.97,0.13,0.13,0.0,88597.05,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.5
2007-03-23,5000.0,88453.37,0.13,3.95,0.13,0.13,0.0,88453.37,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.47
2007-03-26,5000.0,88453.37,0.13,4.16,0.13,0.13,0.0,88453.37,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.47
2007-03-27,5000.0,86202.53,0.13,4.17,0.13,0.13,0.0,86202.53,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,18.0
2007-03-28,5000.0,82371.31,0.13,4.16,0.13,0.13,0.0,82371.31,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.2
2007-03-29,5000.0,81413.5,0.13,3.77,0.13,0.13,0.0,81413.5,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.0
2007-03-30,5000.0,83808.02,0.13,3.69,0.13,0.13,0.0,83808.02,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.5
2007-04-02,5000.0,82131.86,0.13,4.16,0.13,0.13,0.0,82131.86,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.15
2007-04-03,5000.0,81413.5,0.13,4.48,0.13,0.13,0.0,81413.5,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.0
2007-04-04,5000.0,81413.5,0.13,4.55,0.13,0.13,0.0,81413.5,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.0
2007-04-05,5000.0,81892.4,0.13,4.76,0.13,0.13,0.0,81892.4,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.1
2007-04-06,5000.0,81892.4,0.13,5.16,0.13,0.13,0.0,81892.4,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0
2007-04-09,5000.0,81892.4,0.13,5.16,0.13,0.13,0.0,81892.4,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0
2007-04-10,5000.0,81652.95,0.13,5.16,0.13,0.13,0.0,81652.95,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.05
2007-04-11,5000.0,82562.87,0.13,5.58,0.13,0.13,0.0,82562.87,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,17.24
2007-04-12,5000.0,81892.4,0.13,5.51,0.13,0.13,0.0,81892.4,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,183602.77,0.19,0.0,1.0,100.0,0.446,17.1
2007-04-13,5000.0,81892.4,0.13,5.19,0.13,0.13,0.0,81892.4,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,183602.77,0.19,0.0,1.0,100.0,0.446,17.1
2007-04-16,5000.0,82131.86,0.13,5.36,0.13,0.13,0.0,82131.86,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,184139.62,0.19,0.0,1.0,100.0,0.446,17.15
2007-04-17,5000.0,82131.86,0.13,5.36,0.13,0.13,0.0,82131.86,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,184139.62,0.19,0.0,1.0,100.0,0.446,17.15
2007-04-18,5000.0,82179.75,0.13,5.35,0.13,0.13,0.0,82179.75,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,184246.99,0.19,0.0,1.0,100.0,0.446,17.16
2007-04-19,5000.0,82179.75,0.13,5.4,0.13,0.13,0.0,82179.75,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,184246.99,0.19,0.0,1.0,100.0,0.446,17.16
2007-04-20,5000.0,80934.6,0.13,5.47,0.13,0.13,0.0,80934.6,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,181455.37,0.19,0.0,1.0,100.0,0.446,16.9
2007-04-23,5000.0,79976.79,0.13,5.36,0.13,0.13,0.0,79976.79,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,179307.97,0.19,0.0,1.0,100.0,0.446,16.7
2007-04-24,5000.0,81413.5,0.13,5.31,0.13,0.13,0.0,81413.5,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11210.0,182529.07,0.19,0.0,1.0,100.0,0.446,17.0
