DATE,CAC FP Equity_DX_SI_QTY,CAC FP Equity_DX_SHORT_INTEREST_VALUE,CAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAC FP Equity_DX_SI_MV,CAC FP Equity_DX_DSS,CAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAC FP Equity_DX_SUPPLY_SI_QTY,CAC FP Equity_DX_BROKER_SI_QTY,CAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAC FP Equity_DX_BROKER_SI_MV_NEW_x,CAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAC FP Equity_DX_BROKER_SI_MV_INC_x,CAC FP Equity_DX_SUPPLY_SI_MV_NEW,CAC FP Equity_DX_BROKER_SI_QTY_ADD,CAC FP Equity_DX_BROKER_SI_QTY_NEW,CAC FP Equity_DX_SUPPLY_SI_MV_DEC,CAC FP Equity_DX_BROKER_SI_QTY_INC,CAC FP Equity_DX_SUPPLY_SI_QTY_DEC,CAC FP Equity_DX_BROKER_SI_MV_NEW_y,CAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CAC FP Equity_DX_BROKER_SI_MV_INC_y,CAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAC FP Equity_DX_BROKER_SI_MV_ADD,CAC FP Equity_DX_SUPPLY_SI_QTY_ADD,CAC FP Equity_DX_BROKER_SI_QTY_DEC,CAC FP Equity_DX_SUPPLY_SI_MV,CAC FP Equity_DX_BROKER_SI_MV_DEC,CAC FP Equity_DX_SUPPLY_SI_MV_RMV,CAC FP Equity_DX_BROKER_SI_MV_RMV,CAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAC FP Equity_DX_UTILIZATION_QUANTITY,CAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAC FP Equity_DX_ACTIVE_UTILIZATION_MV,CAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAC FP Equity_DX_BROKER_SI_CON_RATIO,CAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAC FP Equity_DX_DEMAND_SUPPLY_RATIO,CAC FP Equity_PX_LAST
2006-07-17,311942.0,10005797.44,0.39,0.46,15.26,0.0,5385691.63,203558.0,167905.0,6529291.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,1686.0,0.0,0.0,0.0,0.0,0.0,0.0,20500.0,9.96,1.06,0.0,0.0,87.13,62.78,30060.0,964199.34,0.0,0.0,0.0,25.2,0.2819,41.84,0.9621,48.77
2006-07-18,381185.0,12181697.2,0.47,0.56,18.64,0.0,7618813.76,164696.0,238405.0,5263262.73,0.0,0.0,0.0,3.44,0.0,0.0,0.0,1.93,70500.0,38862.0,0.0,0.0,3.44,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,70.69,50.9,68272.0,2181798.42,0.0,0.0,0.0,18.71,0.3828,56.95,1.178,48.59
2006-07-19,296852.0,9703344.86,0.37,0.44,14.45,0.0,5062670.14,163872.0,154881.0,5356563.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,83524.0,7.98,4.1,0.0,0.0,70.39,50.67,68940.0,2253475.12,0.0,0.0,0.0,27.69,0.2646,37.37,0.9179,49.7
2006-07-20,299676.0,9837044.41,0.37,0.44,14.67,0.0,5084061.7,167078.0,154881.0,5484435.54,0.0,0.0,3205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,73.3,52.45,60856.0,1997634.69,0.0,0.0,0.0,27.55,0.263,37.05,0.9408,49.91
2006-07-21,352578.0,11459958.63,0.44,0.52,17.33,0.0,6756824.47,220874.0,207881.0,7179140.22,0.0,0.0,53796.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53796.0,2.65,0.0,0.0,10.86,0.0,0.0,0.0,96.78,69.28,7343.0,238671.94,0.0,0.0,0.0,22.14,0.2083,28.9,1.1059,49.42
2006-07-24,351995.0,11674829.89,0.43,0.52,17.31,0.0,6894914.17,219454.0,207881.0,7278762.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.0,0.0,97.09,69.31,6589.0,218541.33,0.0,0.0,0.0,21.9,0.2085,28.85,1.1116,50.43
2006-07-25,322323.0,10724599.3,0.5,0.48,16.03,0.0,5889391.23,221356.0,177003.0,7365141.19,0.0,0.0,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901.0,0.0,0.0,30878.0,11.01,1.52,0.0,0.0,69.34,69.34,97887.0,3256977.79,0.0,3.58,75.45,24.61,0.1985,25.29,1.0096,50.59
2006-07-26,325638.0,10856315.82,0.5,0.48,16.35,0.0,6067725.66,219517.0,182003.0,7318389.99,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,22000.0,1839.0,0.0,0.0,1.16,0.0,0.0,0.0,17000.0,11.02,0.82,0.0,0.0,68.86,68.86,99263.0,3309289.69,0.0,3.72,74.76,24.04,0.2006,29.84,1.0215,50.69
2006-07-27,323503.0,10891521.19,0.52,0.48,16.2,0.0,6026103.27,220237.0,178989.0,7414818.26,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,3014.0,11.03,0.15,0.0,0.0,69.19,69.19,98067.0,3301665.85,0.0,3.65,75.15,24.47,0.2036,30.13,1.0163,51.19
2006-07-28,318531.0,10786975.58,0.53,0.47,16.11,0.0,5897988.04,220317.0,174163.0,7460982.13,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,4826.0,11.14,0.23,0.0,0.0,69.07,69.07,98665.0,3341266.46,0.0,3.68,75.14,25.03,0.2095,30.88,0.9986,51.49
2006-07-31,318680.0,10764774.14,0.55,0.47,16.13,0.0,5856681.64,221537.0,173381.0,7483355.62,0.0,0.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221.0,0.0,0.0,782.0,11.22,0.04,0.0,0.0,69.26,69.26,98315.0,3321007.81,0.0,3.67,75.34,24.97,0.2105,31.04,0.9963,51.36
2006-08-01,318643.0,10627303.7,0.57,0.47,16.06,0.0,5782560.87,221687.0,173381.0,7393650.81,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,11.17,0.0,0.0,0.0,69.19,69.19,98727.0,3292718.85,0.0,3.69,75.17,24.79,0.2103,31.14,0.9945,50.71
2006-08-02,340317.0,11531467.98,0.62,0.5,17.15,0.0,6654270.03,219289.0,196381.0,7430495.92,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.14,23000.0,2398.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,11.05,0.0,0.0,0.0,69.13,69.13,97902.0,3317359.34,0.0,3.68,75.02,22.68,0.1995,27.75,1.0729,51.52
2006-08-03,341314.0,11459744.84,0.62,0.5,17.32,0.0,6593565.31,221032.0,196381.0,7421231.83,0.0,0.0,1744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.0,0.0,0.0,0.0,11.22,0.0,0.0,0.0,69.09,69.09,98910.0,3320940.14,0.0,3.75,74.94,22.32,0.1997,27.92,1.0668,51.05
2006-08-04,339653.0,11520138.09,0.62,0.5,17.2,0.0,6660727.97,208632.0,196381.0,7076249.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,12400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.56,0.0,0.0,0.0,61.38,61.38,131280.0,4452672.96,0.0,5.4,66.17,22.6,0.1997,27.78,0.9992,51.57
2006-08-07,338846.0,11327852.14,0.62,0.5,17.16,0.0,6460913.48,218662.0,193263.0,7310019.32,0.0,0.0,10030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10030.0,0.0,0.0,3118.0,11.07,0.16,0.0,0.0,63.83,63.83,123915.0,4142562.69,0.0,5.04,68.74,22.53,0.1998,28.33,0.9891,50.83
2006-08-08,337265.0,11297180.02,0.6,0.5,17.0,0.0,6473624.31,223458.0,193263.0,7485049.6,0.0,0.0,4796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4796.0,0.0,0.0,0.0,11.26,0.0,0.0,0.0,65.97,65.97,115272.0,3861202.72,0.0,4.6,71.01,22.73,0.1996,28.19,0.9957,50.93
2006-08-09,343689.0,11643466.05,0.6,0.51,17.37,0.0,6784492.49,222694.0,200263.0,7544407.96,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,7000.0,764.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,11.26,0.0,0.0,0.0,65.86,65.86,115446.0,3911069.55,0.0,4.56,71.17,22.22,0.1998,27.3,1.0164,51.51
2006-08-10,345470.0,11592467.66,0.6,0.51,17.6,0.0,6719953.54,225024.0,200263.0,7550824.8,0.0,0.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.0,0.0,0.0,0.0,11.47,0.0,0.0,0.0,66.21,66.21,114830.0,3853194.38,0.0,4.55,71.59,22.06,0.1998,27.37,1.0165,51.02
2006-08-11,344889.0,11602460.0,0.59,0.51,17.43,0.0,6737076.12,178747.0,200263.0,6013253.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,46278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,52.75,52.75,160126.0,5386821.59,0.0,6.83,56.94,22.06,0.1996,27.32,1.0178,51.15
2006-08-14,322468.0,10964839.17,0.57,0.48,16.32,0.0,6061454.55,178343.0,178263.0,6064174.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,9.03,1.1,0.0,0.0,52.61,52.61,160655.0,5462731.92,0.0,6.86,56.82,24.56,0.2089,25.04,0.9512,51.7
2006-08-15,269922.0,9289965.83,0.48,0.4,13.74,0.0,4311204.68,179018.0,125263.0,6161302.54,0.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,0.0,0.0,53000.0,9.11,2.7,0.0,0.0,52.25,52.25,163624.0,5631483.8,0.0,7.03,56.45,30.84,0.2609,32.91,0.7878,52.33
2006-08-16,270600.0,9359573.56,0.48,0.4,13.87,0.0,4332624.77,179841.0,125263.0,6220380.89,0.0,0.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,0.0,0.0,0.0,9.22,0.0,0.0,0.0,52.64,52.64,161828.0,5597343.2,0.0,7.01,56.79,30.97,0.261,32.78,0.792,52.59
2006-08-17,312413.0,10818139.35,0.55,0.46,16.05,0.0,4337567.87,221737.0,125263.0,7678239.27,0.0,0.0,41896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41896.0,0.0,0.0,0.0,11.39,0.0,0.0,0.0,64.78,64.78,120531.0,4173709.66,0.0,4.89,69.98,30.99,0.261,32.67,0.9128,52.65
2006-08-18,317690.0,10979975.32,0.55,0.47,16.36,0.0,4329329.37,227069.0,125263.0,7847939.86,0.0,0.0,5332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5332.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,66.26,66.26,115601.0,3995392.13,0.0,4.64,71.6,31.02,0.2609,32.62,0.9271,52.55
2006-08-21,317069.0,10902207.93,0.53,0.47,16.24,0.0,4307085.43,226476.0,125263.0,7787227.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,66.41,66.41,114532.0,3938107.09,0.0,4.57,71.72,31.1,0.2608,32.58,0.9298,52.28
2006-08-22,322974.0,11154103.74,0.55,0.48,16.55,0.0,4326033.97,232218.0,125263.0,8019790.02,0.0,0.0,5742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5742.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,68.33,68.33,107611.0,3716411.41,0.0,4.24,73.75,30.9,0.2608,32.68,0.9504,52.51
2006-08-23,323451.0,11083356.95,0.55,0.48,16.55,0.0,4292256.14,232915.0,125263.0,7981054.58,0.0,0.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,0.0,0.0,0.0,11.92,0.0,0.0,0.0,68.96,68.96,104831.0,3592134.18,0.0,4.15,74.19,31.05,0.2605,32.49,0.9577,52.1
2006-08-24,322013.0,11080675.56,0.57,0.47,16.46,0.0,4310380.83,231226.0,125263.0,7956636.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.82,0.0,0.0,0.0,68.83,68.83,104715.0,3603310.86,0.0,4.13,74.09,30.95,0.2607,32.7,0.9585,52.32
2006-08-25,125263.0,4308733.13,0.23,0.18,6.41,0.0,4308733.13,0.0,125263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.83,0.0,231226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221818.0,7629983.04,0.0,10.13,0.0,39.84,0.3493,41.95,0.5647,52.3
2006-08-28,130263.0,4516703.44,0.24,0.19,6.69,0.0,4516703.44,0.0,130263.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221238.0,7671145.57,0.0,10.12,0.0,38.15,0.3245,40.51,0.5888,52.72
2006-08-29,219852.0,7634655.45,0.42,0.32,11.4,0.0,4508937.52,124577.0,129842.0,4326103.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124577.0,421.0,6.46,0.01,0.0,0.0,56.18,56.18,97176.0,3374566.88,0.0,3.78,63.11,30.15,0.246,31.54,0.9914,52.8
2006-08-30,194293.0,6779031.33,0.38,0.29,10.05,0.0,4530286.66,99021.0,129842.0,3454918.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,25556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,44.65,44.65,122740.0,4282492.45,0.0,5.09,50.14,30.05,0.246,31.63,0.8761,53.05
2006-08-31,194875.0,6783957.54,0.4,0.29,10.06,0.0,4520039.07,99841.0,129842.0,3475649.03,0.0,0.0,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,5.16,0.0,0.0,0.0,44.84,44.84,122844.0,4276425.81,0.0,5.1,50.26,29.93,0.2456,31.56,0.8751,52.93
2006-09-01,202865.0,7078114.96,0.41,0.3,10.46,0.0,4530286.66,107747.0,129842.0,3759375.22,0.0,0.0,7905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7905.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,48.46,48.46,114611.0,3998865.42,0.0,4.66,54.36,29.92,0.2458,31.67,0.9123,53.05
2006-09-04,210705.0,7384917.71,0.46,0.31,10.9,0.0,4831170.72,109599.0,137842.0,3841292.79,0.0,0.0,1853.0,0.42,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.42,1853.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,49.32,49.32,112628.0,3947455.03,0.0,4.56,55.42,28.46,0.229,30.26,0.9482,53.29
2006-09-05,213510.0,7439697.43,0.49,0.31,11.05,0.0,4872756.16,110568.0,139842.0,3852711.65,0.0,0.0,969.0,0.11,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.11,969.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,49.62,49.62,112242.0,3911041.73,0.0,4.54,55.79,29.37,0.2301,29.67,0.9583,52.98
2006-09-06,217998.0,7508620.97,0.53,0.32,11.25,0.0,4978536.92,110331.0,144542.0,3800189.27,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.05,4700.0,236.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,5.69,0.0,0.0,0.0,49.54,49.54,112389.0,3871074.06,0.0,4.6,55.29,28.65,0.2225,28.73,0.9788,52.37
2006-09-07,212892.0,7255742.3,0.51,0.45,10.86,0.0,4926251.35,105073.0,144542.0,3581076.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,47.3,47.3,117089.0,3990603.73,0.0,4.82,52.65,28.63,0.2221,28.64,0.9583,51.82
2006-09-08,214296.0,7320506.13,0.5,0.45,10.92,0.0,4937659.11,106180.0,144542.0,3627185.49,0.0,0.0,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,34.33,34.33,203109.0,6938350.13,0.0,9.2,37.03,28.54,0.2222,28.83,0.6929,51.94
2006-09-11,238586.0,8130968.16,0.57,0.5,12.13,0.0,5756388.47,131210.0,168909.0,4471613.3,0.0,0.0,25030.0,1.27,0.0,0.0,0.0,0.0,24367.0,0.0,0.0,0.0,1.27,25030.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,42.26,42.26,179299.0,6110477.81,0.0,7.97,45.55,24.8,0.2017,25.39,0.7684,50.55
2006-09-12,242470.0,8372858.1,0.52,0.51,12.23,0.0,6005342.43,128932.0,173909.0,4452218.17,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.18,8000.0,2279.0,0.0,0.0,0.38,0.0,0.0,0.0,3000.0,6.5,0.16,0.0,0.0,42.09,42.09,177371.0,6124890.56,0.0,7.86,45.28,24.39,0.2078,24.8,0.7916,51.22
2006-09-13,287847.0,9972785.3,0.65,0.61,14.59,0.0,7584350.22,129719.0,218909.0,4494261.66,0.0,0.0,787.0,2.28,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,2.28,787.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,58.66,58.66,91408.0,3166933.68,0.0,3.5,65.24,20.19,0.1791,20.32,1.3017,51.39
2006-09-14,287924.0,9936630.51,0.65,0.43,14.6,0.0,7554833.39,129983.0,218909.0,4485881.84,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,6.59,0.0,0.0,0.0,58.67,58.67,91552.0,3159578.21,0.0,3.52,65.18,20.23,0.1791,20.24,1.2997,51.19
2006-09-15,286132.0,9913367.18,0.67,0.43,14.54,0.0,7515057.95,129980.0,216909.0,4503304.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,6.6,0.12,0.0,0.0,57.58,57.58,95741.0,3317055.37,0.0,3.75,63.8,19.77,0.1788,20.48,1.2676,51.39
2006-09-18,285723.0,9904975.78,0.65,0.43,14.53,0.0,7519445.03,129709.0,216909.0,4496538.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,57.38,57.38,96325.0,3339236.93,0.0,3.76,63.67,19.76,0.1789,20.47,1.2641,51.42
2006-09-19,292078.0,10058329.97,0.67,0.44,14.87,0.0,7676347.67,105390.0,222909.0,3629329.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.24,20000.0,24320.0,0.0,0.0,1.0,0.0,0.0,0.0,14000.0,5.37,0.69,0.0,0.0,76.3,46.65,32737.0,1127368.54,0.0,0.0,0.0,19.26,0.1906,27.6,1.2928,51.08
2006-09-20,288919.0,10111213.39,0.66,0.43,14.72,0.0,7718243.61,126303.0,220542.0,4420189.0,0.0,0.0,20914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20914.0,0.0,0.0,2367.0,6.43,0.13,0.0,0.0,92.28,56.22,10566.0,369775.2,0.0,0.0,0.0,19.41,0.1929,28.28,1.2859,51.91
2006-09-21,350691.0,12306130.0,0.79,0.53,17.99,0.0,9897161.65,127190.0,282042.0,4463235.94,0.0,0.0,887.0,3.18,0.0,0.0,0.0,0.0,61500.0,0.0,0.0,0.0,3.18,887.0,0.0,0.0,0.0,6.52,0.0,0.0,0.0,91.95,56.25,11133.0,390669.12,0.0,0.0,0.0,22.72,0.2,28.98,1.5508,52.05
