DATE,ALHG FP Equity_DX_SI_QTY,ALHG FP Equity_DX_SHORT_INTEREST_VALUE,ALHG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALHG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALHG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALHG FP Equity_DX_SI_MV,ALHG FP Equity_DX_DSS,ALHG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALHG FP Equity_DX_SUPPLY_SI_QTY,ALHG FP Equity_DX_BROKER_SI_QTY,ALHG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALHG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALHG FP Equity_DX_BROKER_SI_MV_INC_x,ALHG FP Equity_DX_BROKER_SI_QTY_ADD,ALHG FP Equity_DX_SUPPLY_SI_MV_DEC,ALHG FP Equity_DX_BROKER_SI_QTY_INC,ALHG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALHG FP Equity_DX_BROKER_SI_MV_INC_y,ALHG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALHG FP Equity_DX_BROKER_SI_MV_ADD,ALHG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALHG FP Equity_DX_BROKER_SI_QTY_DEC,ALHG FP Equity_DX_SUPPLY_SI_MV,ALHG FP Equity_DX_BROKER_SI_MV_DEC,ALHG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALHG FP Equity_DX_UTILIZATION_QUANTITY,ALHG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALHG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALHG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALHG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALHG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALHG FP Equity_DX_BROKER_SI_CON_RATIO,ALHG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALHG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALHG FP Equity_PX_LAST
2025-03-25,1373790.0,1964519.7,0.2,0.41,0.14,2.02,0.0,1911057.72,992654.0,1336404.0,1419495.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.92,1.92,50614344.0,72378511.92,73.07,1.93,27.4,0.5652,69.96,0.0266,1.43
2025-03-26,671790.0,972751.92,0.1,0.2,0.07,0.99,0.0,918616.99,290654.0,634404.0,420866.99,0.0,0.0,0.0,1.02,0.0,702000.0,0.0,0.0,0.0,0.0,702000.0,0.42,1.03,0.57,0.57,50646368.0,73335940.86,72.78,0.57,39.02,0.4633,55.5,0.0132,1.448
2025-03-27,671790.0,962339.18,0.1,0.2,0.07,0.98,0.0,908783.73,290654.0,634404.0,416361.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.57,0.57,50371664.0,72157408.68,72.67,0.57,38.67,0.4649,55.89,0.0133,1.4325
2025-03-28,671790.0,952934.12,0.1,0.2,0.07,0.98,0.0,899902.07,290654.0,634404.0,412292.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.57,0.57,50291736.0,71338827.52,71.81,0.58,38.69,0.4649,55.88,0.0133,1.4185
2025-03-31,671790.0,928077.89,0.1,0.21,0.07,0.96,0.0,876429.13,290654.0,634404.0,401538.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.57,0.57,50465848.0,69718569.01,71.02,0.58,38.16,0.4674,56.48,0.0132,1.3815
2025-04-01,671790.0,959987.91,0.1,0.21,0.07,0.96,0.0,906563.32,290654.0,634404.0,415344.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.57,0.57,50420408.0,72050763.03,70.48,0.57,39.46,0.4611,54.99,0.0132,1.429
2025-04-02,671790.0,954277.7,0.1,0.21,0.07,0.97,0.0,901170.88,290654.0,634404.0,412874.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.57,0.57,50388792.0,71577279.04,71.83,0.57,38.67,0.4647,55.88,0.0133,1.4205
2025-04-03,720833.0,1017095.36,0.11,0.23,0.07,1.03,0.0,895144.04,339697.0,634404.0,479312.47,0.0,0.0,0.0,0.05,0.0,37386.0,0.0,0.0,0.0,86429.0,0.0,0.48,0.0,0.67,0.67,50332496.0,71019151.86,71.21,0.67,36.41,0.4137,51.66,0.0142,1.411
2025-04-04,720833.0,934559.98,0.11,0.23,0.07,1.01,0.0,822504.79,339697.0,634404.0,440417.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.67,0.67,50282908.0,65191790.22,69.13,0.69,34.24,0.4201,53.69,0.0142,1.2965
2025-04-07,720833.0,897437.09,0.11,0.23,0.07,0.94,0.0,789832.98,339697.0,634404.0,422922.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.68,0.68,49695220.0,61870548.9,63.61,0.69,35.33,0.4173,52.75,0.0144,1.245
2025-04-08,720833.0,905366.25,0.11,0.23,0.07,0.91,0.0,796811.42,339697.0,634404.0,426659.43,46305.0,0.0,0.0,0.18,0.0,142114.0,0.0,46305.0,0.0,95809.0,0.0,0.42,0.0,0.68,0.68,49597720.0,62294736.32,62.09,0.68,36.4,0.4148,51.81,0.0144,1.256
2025-04-09,720833.0,900680.83,0.11,0.23,0.07,0.92,0.0,792687.8,339697.0,634404.0,424451.4,24528.0,0.0,0.0,0.03,0.0,24528.0,0.0,24528.0,0.0,0.0,0.0,0.43,0.0,0.68,0.68,49399984.0,61725280.01,61.97,0.68,36.27,0.4156,51.99,0.0145,1.2495
2025-04-10,720833.0,922666.24,0.11,0.23,0.07,0.91,0.0,812037.12,339697.0,634404.0,434812.16,118487.0,0.0,0.0,0.15,0.0,118487.0,0.0,118487.0,0.0,0.0,0.0,0.42,0.0,0.69,0.69,49222692.0,63005045.76,61.92,0.68,37.08,0.4125,51.08,0.0145,1.28
2025-04-11,720833.0,927351.65,0.11,0.23,0.07,0.94,0.0,816160.75,339697.0,634404.0,437020.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.68,0.68,49303004.0,63428314.65,63.09,0.68,36.58,0.4141,51.6,0.0145,1.2865
2025-04-14,720833.0,952580.81,0.11,0.24,0.07,0.95,0.0,838364.89,339697.0,634404.0,448909.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.68,0.68,49289048.0,65135476.93,63.92,0.68,36.88,0.4143,51.45,0.0145,1.3215
2025-04-15,720833.0,955103.73,0.11,0.24,0.07,0.98,0.0,840585.3,339697.0,634404.0,450098.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.69,0.69,48640648.0,64448858.6,64.43,0.69,36.14,0.4165,52.18,0.0147,1.325
2025-04-16,720833.0,948255.81,0.11,0.25,0.07,0.96,0.0,834558.46,339697.0,634404.0,446871.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.71,0.71,47565984.0,62573051.95,62.84,0.71,36.15,0.415,51.98,0.015,1.3155
2025-04-17,720833.0,938164.15,0.11,0.26,0.07,0.96,0.0,825676.81,339697.0,634404.0,442115.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.72,0.72,47122912.0,61330469.97,61.81,0.72,35.97,0.4161,52.22,0.0152,1.3015
2025-04-18,720833.0,938164.15,0.11,0.26,0.07,0.96,0.0,825676.81,339697.0,634404.0,442115.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.72,0.72,47061476.0,61250511.01,61.28,0.72,36.13,0.4159,52.1,0.0152,0.0
2025-04-21,720833.0,938164.15,0.11,0.26,0.07,0.95,0.0,825676.81,339697.0,634404.0,442115.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.72,0.72,46897944.0,61037674.12,60.97,0.72,36.09,0.4152,52.04,0.0153,0.0
2025-04-22,720833.0,952580.81,0.11,0.26,0.07,0.97,0.0,838364.89,339697.0,634404.0,448909.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.72,0.72,46643936.0,61639961.42,61.07,0.72,36.52,0.4156,51.83,0.0153,1.3215
2025-04-23,720833.0,975287.05,0.11,0.27,0.07,0.99,0.0,858348.61,339697.0,634404.0,459610.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.72,0.72,46669980.0,63144482.94,62.24,0.72,36.6,0.4137,51.54,0.0153,1.353
2025-04-24,720833.0,967718.3,0.11,0.27,0.07,0.99,0.0,851687.37,339697.0,634404.0,456043.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.72,0.72,46797048.0,62825036.94,63.1,0.72,36.07,0.4156,52.1,0.0153,1.3425
2025-04-25,720833.0,976368.3,0.11,0.28,0.07,0.99,0.0,859300.22,339697.0,634404.0,460119.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.72,0.72,46928568.0,63564745.36,63.18,0.72,36.42,0.4153,51.86,0.0153,1.3545
2025-04-28,720833.0,977809.96,0.11,0.29,0.07,0.99,0.0,860569.03,339697.0,634404.0,460798.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.71,0.71,47193460.0,64017928.49,63.93,0.71,36.27,0.4149,51.91,0.0152,1.3565
2025-04-29,720833.0,988982.88,0.11,0.3,0.07,1.0,0.0,870402.29,91929.0,634404.0,126126.59,0.0,0.0,0.0,0.34,0.0,247768.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.2,0.2,46429660.0,63701493.52,63.23,0.2,36.49,0.4152,51.8,0.0155,1.372
2025-04-30,467565.0,644772.14,0.07,0.19,0.05,0.65,0.0,525586.54,86429.0,381136.0,119185.59,0.0,0.0,0.0,0.01,0.0,5500.0,0.0,0.0,0.0,0.0,253268.0,0.12,0.37,0.18,0.18,46917464.0,64699182.86,64.45,0.18,18.34,0.7005,81.66,0.0099,1.379
2025-05-01,467565.0,644772.14,0.07,0.19,0.05,0.65,0.0,525586.54,86429.0,381136.0,119185.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.19,0.19,46450324.0,64054996.8,64.0,0.19,18.37,0.7001,81.63,0.01,0.0
2025-05-02,467565.0,667215.26,0.07,0.19,0.05,0.65,0.0,543881.07,86429.0,381136.0,123334.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.19,0.19,46289684.0,66055379.07,64.61,0.18,18.47,0.6988,81.53,0.0101,1.427
2025-05-05,648136.0,881266.81,0.09,0.26,0.07,0.93,0.0,881266.81,65000.0,648136.0,88380.13,0.0,0.41,0.0,0.12,267000.0,86429.0,0.41,0.0,0.0,65000.0,0.0,0.09,0.0,0.14,0.14,47416064.0,64471351.18,67.54,0.14,0.0,1.0,100.0,0.0137,1.4195
2025-05-06,714057.0,999322.77,0.1,0.29,0.07,1.01,0.0,999322.77,130000.0,714057.0,181935.0,0.0,0.0,65921.0,0.0,0.0,0.0,0.0,0.0,0.09,65000.0,0.0,0.18,0.0,0.28,0.28,46389252.0,64921758.17,65.47,0.28,9.1,0.8346,90.9,0.0154,1.3995
2025-05-07,779057.0,1110156.23,0.11,0.31,0.08,1.11,0.0,1017531.23,267000.0,714057.0,380475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137000.0,0.0,0.38,0.0,0.57,0.57,46186796.0,65816184.3,65.1,0.57,8.48,0.8447,91.52,0.0168,1.425
2025-05-08,1736763.0,2487913.0,0.25,0.7,0.18,2.48,0.0,1755399.83,778353.0,1225410.0,1114990.67,0.0,0.0,511353.0,0.0,0.0,0.0,0.0,0.0,0.73,511353.0,0.0,1.11,0.0,1.62,1.62,47334528.0,67806711.36,67.65,1.62,37.62,0.4861,58.58,0.0361,1.4325
2025-05-09,1225410.0,1743145.73,0.18,0.5,0.12,1.76,0.0,1015746.08,778353.0,714057.0,1107207.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511353.0,1.12,0.73,1.61,1.61,47626240.0,67748326.4,68.06,1.62,41.86,0.4569,52.8,0.0253,1.4225
2025-05-12,714057.0,1041095.11,0.1,0.29,0.07,1.04,0.0,1041095.11,267000.0,714057.0,389286.0,0.0,0.0,0.0,0.74,0.0,511353.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.55,0.55,48342684.0,70483633.27,69.48,0.55,9.27,0.8317,90.73,0.0147,1.458
2025-05-13,648136.0,1006879.28,0.09,0.26,0.07,0.94,0.0,1006879.28,267000.0,648136.0,414784.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65921.0,0.39,0.1,0.52,0.52,50756160.0,78849694.56,75.94,0.51,0.0,1.0,100.0,0.0127,1.5535
2025-05-14,648136.0,980953.84,0.09,0.26,0.07,1.01,0.0,980953.84,267000.0,648136.0,404104.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.52,0.52,50744908.0,76802418.26,77.98,0.53,0.0,1.0,100.0,0.0127,1.5135
2025-05-15,481860.0,734836.5,0.07,0.2,0.05,0.73,0.0,734836.5,100724.0,481860.0,153604.1,0.0,0.0,100724.0,0.41,0.0,267000.0,0.0,0.0,0.15,100724.0,267000.0,0.15,0.43,0.2,0.2,50895136.0,77615082.4,77.21,0.2,20.9,0.6693,79.1,0.0094,1.525
2025-05-16,481860.0,732668.13,0.07,0.2,0.05,0.74,0.0,732668.13,100724.0,481860.0,153150.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.2,50925780.0,77432648.49,77.53,0.2,20.9,0.6693,79.1,0.0094,1.5205
2025-05-19,481860.0,755074.62,0.07,0.2,0.05,0.73,0.0,755074.62,100724.0,481860.0,157834.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.2,0.2,50996824.0,79912023.21,78.47,0.19,20.9,0.6693,79.1,0.0094,1.567
2025-05-20,481860.0,763507.17,0.07,0.21,0.05,0.76,0.0,763507.17,100724.0,481860.0,159597.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.2,0.2,50943660.0,80720229.27,80.14,0.2,20.9,0.6693,79.1,0.0094,1.5845
2025-05-21,535860.0,844783.29,0.08,0.23,0.05,0.83,0.0,844783.29,100724.0,535860.0,158791.39,0.0,0.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.16,0.0,0.2,0.2,50909092.0,80258183.54,80.47,0.2,19.08,0.565,72.18,0.0105,1.5765
2025-05-22,535860.0,861394.95,0.08,0.24,0.05,0.84,0.0,861394.95,100724.0,535860.0,161913.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.2,0.2,50851532.0,81743837.69,80.73,0.2,19.08,0.5654,72.21,0.0105,1.6075
2025-05-23,535860.0,856304.28,0.08,0.25,0.05,0.84,0.0,856304.28,100724.0,535860.0,160956.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.2,0.2,50738932.0,81080813.34,81.24,0.2,19.1,0.5662,72.27,0.0105,1.598
2025-05-26,535860.0,893278.62,0.08,0.25,0.05,0.84,0.0,893278.62,100724.0,535860.0,167906.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.2,0.2,50673696.0,84473051.23,82.03,0.19,19.09,0.566,72.25,0.0106,1.667
2025-05-27,535960.0,873882.78,0.08,0.26,0.05,0.88,0.0,873882.78,100724.0,535960.0,164230.48,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.2,50621544.0,82538427.49,83.55,0.2,19.17,0.5698,72.54,0.0106,1.6305
2025-05-28,602829.0,966334.89,0.09,0.29,0.06,0.97,0.0,859143.88,167593.0,535960.0,268651.58,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,2083.0,0.0,64786.0,0.0,0.27,0.0,0.33,0.33,50620408.0,81144514.02,81.94,0.33,16.98,0.4598,64.24,0.0119,1.603
2025-05-29,513471.0,826431.57,0.08,0.26,0.05,0.8,0.0,718805.92,78235.0,446602.0,125919.23,0.0,0.0,0.0,0.15,0.0,89358.0,0.0,0.0,0.0,0.0,89358.0,0.12,0.15,0.15,0.15,50737100.0,81661362.45,81.43,0.15,13.24,0.595,75.42,0.0101,1.6095
2025-05-30,580340.0,952628.11,0.08,0.29,0.06,0.92,0.0,842862.65,78235.0,513471.0,128422.75,0.0,0.0,66869.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.13,0.0,0.15,0.15,50980616.0,83684681.16,82.57,0.15,23.33,0.5066,66.74,0.0114,1.6415
2025-06-02,236696.0,388418.14,0.03,0.11,0.02,0.37,0.0,278686.11,78235.0,169827.0,128383.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343644.0,0.13,0.55,0.15,0.15,51292632.0,84171209.11,84.05,0.15,19.73,0.4125,58.61,0.0046,1.641
2025-06-03,236696.0,384039.26,0.03,0.12,0.02,0.37,0.0,275544.31,78235.0,169827.0,126936.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.16,0.16,50327480.0,81656336.3,82.15,0.16,19.5,0.4145,58.86,0.0047,1.6225
2025-06-04,169887.0,277765.25,0.02,0.09,0.02,0.26,0.0,277667.15,11426.0,169827.0,18681.51,0.0,0.0,0.0,0.11,0.0,66809.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,51315808.0,83901346.08,83.42,0.02,27.82,0.3118,41.92,0.0033,1.635
2025-06-05,169887.0,278020.08,0.02,0.09,0.02,0.26,0.0,277921.89,11426.0,169827.0,18698.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,51414776.0,84140280.92,83.97,0.02,27.9,0.3102,41.56,0.0033,1.6365
2025-06-06,103078.0,168532.53,0.02,0.05,0.01,0.15,0.0,168434.43,11426.0,103018.0,18681.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66809.0,0.02,0.11,0.02,0.02,51432880.0,84092758.8,84.05,0.02,40.1,0.4009,47.45,0.002,1.635
2025-06-09,103018.0,173533.82,0.02,0.05,0.01,0.15,0.0,173533.82,11366.0,103018.0,19146.03,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,51515136.0,86777246.59,84.89,0.02,39.99,0.4019,47.67,0.002,1.6845
2025-06-10,103018.0,174770.04,0.02,0.05,0.01,0.16,0.0,174770.04,11366.0,103018.0,19282.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,51432032.0,87254442.29,86.77,0.02,40.6,0.3999,46.88,0.002,1.6965
2025-06-11,102958.0,178014.38,0.02,0.05,0.01,0.16,0.0,178014.38,11366.0,102958.0,19651.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.02,0.0,0.02,0.02,51282456.0,88667366.42,87.37,0.02,40.67,0.4004,46.89,0.002,1.729
2025-06-12,102958.0,178735.09,0.02,0.05,0.01,0.16,0.0,178735.09,11366.0,102958.0,19731.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,51297256.0,89052036.42,88.56,0.02,40.95,0.3993,46.49,0.002,1.736
2025-06-13,102958.0,176470.01,0.02,0.06,0.01,0.16,0.0,176470.01,11366.0,102958.0,19481.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,51756928.0,88711374.59,89.28,0.02,41.25,0.3982,46.07,0.002,1.714
2025-06-16,103058.0,175713.89,0.02,0.06,0.01,0.16,0.0,175543.39,11466.0,102958.0,19549.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.02,0.0,0.02,0.02,51617544.0,88007912.52,88.3,0.02,40.91,0.3986,46.47,0.002,1.705
2025-06-17,103058.0,174477.19,0.02,0.06,0.01,0.16,0.0,174307.89,11466.0,102958.0,19411.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,51162704.0,86618457.87,87.1,0.02,40.92,0.3982,46.39,0.002,1.693
2025-06-18,91692.0,154501.02,0.01,0.06,0.01,0.14,0.0,154332.52,100.0,91592.0,168.5,0.0,0.0,0.0,0.02,0.0,11366.0,0.0,0.0,0.0,0.0,11366.0,0.0,0.02,0.0,0.0,51059300.0,86034920.5,86.32,0.0,46.42,0.4999,53.32,0.0018,1.685
2025-06-19,591692.0,988125.64,0.09,0.38,0.06,1.02,0.0,152958.64,500100.0,91592.0,835167.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.89,0.0,0.96,0.96,51562812.0,86109896.04,86.52,1.01,46.24,0.5001,53.5,0.0114,1.67
2025-06-20,591692.0,976883.49,0.09,0.38,0.06,1.01,0.0,151218.39,500100.0,91592.0,825665.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.96,0.96,51589356.0,85174026.76,85.78,1.01,46.03,0.5004,53.72,0.0114,1.651
2025-06-23,591692.0,981025.34,0.09,0.37,0.06,1.01,0.0,151859.54,500100.0,91592.0,829165.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.98,0.98,50445392.0,83638459.94,83.35,1.03,45.66,0.501,54.09,0.0116,1.658
2025-06-24,591692.0,990492.41,0.09,0.39,0.06,1.01,0.0,153325.01,500100.0,91592.0,837167.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.96,0.96,51565676.0,86320941.62,85.74,1.01,45.82,0.5007,53.92,0.0114,1.674
2025-06-25,591692.0,988125.64,0.09,0.43,0.06,1.01,0.0,152958.64,500100.0,91592.0,835167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.96,0.96,51692276.0,86326100.92,86.37,1.0,46.04,0.5004,53.71,0.0113,1.67
2025-06-26,591692.0,994042.56,0.09,0.44,0.06,1.02,0.0,153874.56,500100.0,91592.0,840168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.96,0.96,51777860.0,86986804.8,86.6,1.01,45.98,0.5005,53.76,0.0113,1.68
2025-06-27,591692.0,1017710.24,0.09,0.44,0.06,1.02,0.0,157538.24,500100.0,91592.0,860172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.96,0.96,51750760.0,89011307.2,87.59,1.0,46.21,0.5001,53.54,0.0113,1.72
2025-06-30,591692.0,1028656.54,0.09,0.43,0.06,1.05,0.0,159232.69,500100.0,91592.0,869423.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.96,0.96,51724016.0,89922201.82,88.9,1.02,46.63,0.4995,53.11,0.0113,1.7385
2025-07-01,591592.0,989733.42,0.09,0.43,0.06,1.02,0.0,153233.42,500100.0,91592.0,836667.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.97,0.97,51026260.0,85366932.98,87.6,0.99,47.08,0.5004,52.79,0.0115,1.673
2025-07-02,591592.0,1010734.93,0.09,0.43,0.06,1.03,0.0,156484.93,500100.0,91592.0,854420.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0,1.0,49583120.0,84712760.52,83.55,1.06,46.16,0.5016,53.72,0.0118,1.7085
2025-07-03,591592.0,1007776.97,0.09,0.43,0.06,1.03,0.0,156026.97,500100.0,91592.0,851920.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.98,0.98,50446164.0,85935040.37,86.04,1.03,46.8,0.5007,53.08,0.0116,1.7035
2025-07-04,591592.0,1013988.69,0.09,0.44,0.06,1.03,0.0,156988.69,500100.0,91592.0,857171.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.98,0.98,50555616.0,86652325.82,86.23,1.03,46.55,0.501,53.33,0.0116,1.714
2025-07-07,591592.0,1025228.94,0.09,0.44,0.06,1.05,0.0,158728.94,500100.0,91592.0,866673.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.98,0.98,50413884.0,87367260.97,86.77,1.04,46.93,0.5006,52.95,0.0116,1.733
2025-07-08,591592.0,1031144.86,0.09,0.45,0.06,1.05,0.0,159644.86,500100.0,91592.0,871674.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.98,0.98,50448524.0,87931777.33,87.54,1.03,47.06,0.5004,52.82,0.0116,1.743
2025-07-09,591592.0,1029370.08,0.09,0.46,0.06,1.05,0.0,159370.08,500100.0,91592.0,870174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.98,0.98,50544268.0,87947026.32,88.0,1.03,47.2,0.5002,52.68,0.0116,1.74
2025-07-10,591592.0,1038243.96,0.09,0.46,0.06,1.06,0.0,160743.96,500100.0,91592.0,877675.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.96,0.96,51421272.0,90244332.36,89.75,1.02,47.21,0.5002,52.66,0.0114,1.755
2025-07-11,591592.0,1040906.12,0.09,0.45,0.06,1.06,0.0,161156.12,500100.0,91592.0,879925.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.97,0.97,51309516.0,90279093.4,90.09,1.01,47.38,0.5,52.5,0.0114,1.7595
2025-07-14,591592.0,1042089.31,0.09,0.5,0.06,1.06,0.0,161339.31,500100.0,91592.0,880926.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.89,0.89,55417164.0,97617334.39,97.5,0.94,47.47,0.5,52.4,0.0106,1.7615
