DATE,ALBPK FP Equity_DX_SI_QTY,ALBPK FP Equity_DX_SHORT_INTEREST_VALUE,ALBPK FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALBPK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALBPK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALBPK FP Equity_DX_SI_MV,ALBPK FP Equity_DX_DSS,ALBPK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALBPK FP Equity_DX_SUPPLY_SI_QTY,ALBPK FP Equity_DX_BROKER_SI_QTY,ALBPK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALBPK FP Equity_DX_BROKER_SI_MV_NEW_x,ALBPK FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALBPK FP Equity_DX_BROKER_SI_MV_INC_x,ALBPK FP Equity_DX_BROKER_SI_QTY_ADD,ALBPK FP Equity_DX_BROKER_SI_QTY_NEW,ALBPK FP Equity_DX_SUPPLY_SI_MV_DEC,ALBPK FP Equity_DX_BROKER_SI_QTY_INC,ALBPK FP Equity_DX_SUPPLY_SI_QTY_DEC,ALBPK FP Equity_DX_BROKER_SI_MV_NEW_y,ALBPK FP Equity_DX_BROKER_SI_MV_INC_y,ALBPK FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALBPK FP Equity_DX_BROKER_SI_MV_ADD,ALBPK FP Equity_DX_SUPPLY_SI_QTY_ADD,ALBPK FP Equity_DX_BROKER_SI_QTY_DEC,ALBPK FP Equity_DX_SUPPLY_SI_MV,ALBPK FP Equity_DX_BROKER_SI_MV_DEC,ALBPK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALBPK FP Equity_DX_UTILIZATION_QUANTITY,ALBPK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALBPK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALBPK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALBPK FP Equity_DX_ACTIVE_UTILIZATION_MV,ALBPK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALBPK FP Equity_DX_BROKER_SI_CON_RATIO,ALBPK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALBPK FP Equity_DX_DEMAND_SUPPLY_RATIO,ALBPK FP Equity_PX_LAST
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390015.0,2496096.0,2.5,0.0,0.0,0.0,0.0,0.0,6.4
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390015.0,2496096.0,2.5,0.0,0.0,0.0,0.0,0.0,6.4
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390015.0,2499996.15,2.5,0.0,0.0,0.0,0.0,0.0,6.41
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390015.0,2492195.85,2.5,0.0,0.0,0.0,0.0,0.0,6.39
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390015.0,2499606.13,2.49,0.0,0.0,0.0,0.0,0.0,6.409
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390015.0,2499996.15,2.5,0.0,0.0,0.0,0.0,0.0,6.41
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390015.0,2499996.15,2.5,0.0,0.0,0.0,0.0,0.0,6.41
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390015.0,2496096.0,2.5,0.0,0.0,0.0,0.0,0.0,6.4
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2675950.65,2.67,0.0,0.0,0.0,0.0,0.0,6.41
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2675950.65,2.68,0.0,0.0,0.0,0.0,0.0,6.41
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2675950.65,2.68,0.0,0.0,0.0,0.0,0.0,6.41
2022-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2655077.4,2.67,0.0,0.0,0.0,0.0,0.0,6.36
2022-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2683882.49,2.66,0.0,0.0,0.0,0.0,0.0,6.429
2022-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2659252.05,2.68,0.0,0.0,0.0,0.0,0.0,6.37
2022-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2680125.3,2.66,0.0,0.0,0.0,0.0,0.0,6.42
2022-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2671776.0,2.68,0.0,0.0,0.0,0.0,0.0,6.4
2022-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2651320.22,2.67,0.0,0.0,0.0,0.0,0.0,6.351
2022-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2651320.22,2.65,0.0,0.0,0.0,0.0,0.0,6.351
2022-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2655077.4,2.66,0.0,0.0,0.0,0.0,0.0,6.36
2022-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2655077.4,2.66,0.0,0.0,0.0,0.0,0.0,6.36
2022-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2671358.54,2.66,0.0,0.0,0.0,0.0,0.0,6.399
2022-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2679707.84,2.67,0.0,0.0,0.0,0.0,0.0,6.419
2022-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2671358.54,2.68,0.0,0.0,0.0,0.0,0.0,6.399
2022-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2630029.5,2.67,0.0,0.0,0.0,0.0,0.0,6.3
2022-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2650902.75,2.63,0.0,0.0,0.0,0.0,0.0,6.35
2022-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2680125.3,2.65,0.0,0.0,0.0,0.0,0.0,6.42
2022-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2554885.8,2.68,0.0,0.0,0.0,0.0,0.0,6.12
2022-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2567827.22,2.56,0.0,0.0,0.0,0.0,0.0,6.151
2022-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2588283.0,2.57,0.0,0.0,0.0,0.0,0.0,6.2
2022-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2588700.47,2.59,0.0,0.0,0.0,0.0,0.0,6.201
2022-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2581186.1,2.59,0.0,0.0,0.0,0.0,0.0,6.183
2022-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2580768.63,2.58,0.0,0.0,0.0,0.0,0.0,6.182
2022-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2580768.63,2.58,0.0,0.0,0.0,0.0,0.0,6.182
2022-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2584525.82,2.58,0.0,0.0,0.0,0.0,0.0,6.191
2022-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2584943.28,2.58,0.0,0.0,0.0,0.0,0.0,6.192
2022-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2629612.04,2.58,0.0,0.0,0.0,0.0,0.0,6.299
2022-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2588283.0,2.63,0.0,0.0,0.0,0.0,0.0,6.2
2022-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2588700.47,2.59,0.0,0.0,0.0,0.0,0.0,6.201
2022-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2588283.0,2.59,0.0,0.0,0.0,0.0,0.0,6.2
2022-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2621680.2,2.59,0.0,0.0,0.0,0.0,0.0,6.28
2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2575759.05,2.62,0.0,0.0,0.0,0.0,0.0,6.17
2022-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2546536.5,2.58,0.0,0.0,0.0,0.0,0.0,6.1
2022-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2608738.79,2.55,0.0,0.0,0.0,0.0,0.0,6.249
2022-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2567409.75,2.61,0.0,0.0,0.0,0.0,0.0,6.15
2022-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2625437.38,2.57,0.0,0.0,0.0,0.0,0.0,6.289
2022-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2563652.57,2.63,0.0,0.0,0.0,0.0,0.0,6.141
2022-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2550711.15,2.61,0.0,0.0,0.0,0.0,0.0,6.11
2022-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2504790.0,2.55,0.0,0.0,0.0,0.0,0.0,6.0
2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2566574.82,2.5,0.0,0.0,0.0,0.0,0.0,6.148
2022-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2525663.25,2.57,0.0,0.0,0.0,0.0,0.0,6.05
2022-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2513556.77,2.53,0.0,0.0,0.0,0.0,0.0,6.021
2022-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2496440.7,2.51,0.0,0.0,0.0,0.0,0.0,5.98
2022-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2496440.7,2.5,0.0,0.0,0.0,0.0,0.0,5.98
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2541944.38,2.5,0.0,0.0,0.0,0.0,0.0,6.089
2022-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2492683.52,2.54,0.0,0.0,0.0,0.0,0.0,5.971
2022-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2454694.2,2.49,0.0,0.0,0.0,0.0,0.0,5.88
2022-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2412947.7,2.45,0.0,0.0,0.0,0.0,0.0,5.78
2022-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2442170.25,2.41,0.0,0.0,0.0,0.0,0.0,5.85
2022-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2479324.63,2.44,0.0,0.0,0.0,0.0,0.0,5.939
2022-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2479742.1,2.48,0.0,0.0,0.0,0.0,0.0,5.94
2022-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417465.0,2421297.0,2.48,0.0,0.0,0.0,0.0,0.0,5.8
