DATE,ALSMA FP Equity_DX_SI_QTY,ALSMA FP Equity_DX_SHORT_INTEREST_VALUE,ALSMA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALSMA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALSMA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALSMA FP Equity_DX_SI_MV,ALSMA FP Equity_DX_DSS,ALSMA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALSMA FP Equity_DX_SUPPLY_SI_QTY,ALSMA FP Equity_DX_BROKER_SI_QTY,ALSMA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALSMA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALSMA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALSMA FP Equity_DX_BROKER_SI_MV_INC_x,ALSMA FP Equity_DX_SUPPLY_SI_MV_NEW,ALSMA FP Equity_DX_BROKER_SI_QTY_ADD,ALSMA FP Equity_DX_SUPPLY_SI_MV_DEC,ALSMA FP Equity_DX_BROKER_SI_QTY_INC,ALSMA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALSMA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALSMA FP Equity_DX_BROKER_SI_MV_INC_y,ALSMA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALSMA FP Equity_DX_BROKER_SI_MV_ADD,ALSMA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALSMA FP Equity_DX_BROKER_SI_QTY_DEC,ALSMA FP Equity_DX_SUPPLY_SI_MV,ALSMA FP Equity_DX_BROKER_SI_MV_DEC,ALSMA FP Equity_DX_SUPPLY_SI_MV_RMV,ALSMA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALSMA FP Equity_DX_UTILIZATION_QUANTITY,ALSMA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALSMA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALSMA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALSMA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALSMA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALSMA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALSMA FP Equity_DX_BROKER_SI_CON_RATIO,ALSMA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALSMA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALSMA FP Equity_PX_LAST
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,199638.53,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.53
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,194223.38,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.38
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,176894.9,0.0,0.19,0.0,0.0,0.0,0.0,0.0,4.9
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,155414.81,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.305
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,160288.44,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.44
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,159385.92,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.415
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,162996.02,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.515
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,163537.53,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.53
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,162454.5,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.5
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,170396.72,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.72
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,170396.72,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.72
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,170757.73,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.73
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,174548.34,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.835
2022-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,173284.8,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.8
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,175631.37,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.865
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,173465.31,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.805
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,173465.31,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.805
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,173465.31,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.805
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,177436.42,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.915
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,177436.42,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.915
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,173465.31,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.805
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,175089.85,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.85
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,176714.4,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.895
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,178338.94,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.94
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,173284.8,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.8
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,175992.38,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.875
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,173465.31,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.805
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,177436.42,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.915
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,174728.84,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.84
2022-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,171840.76,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.76
2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,171840.76,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.76
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,170396.72,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.72
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,173284.8,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.8
2022-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,168050.16,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.655
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,171840.76,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.76
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,167147.63,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.63
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,164259.55,0.0,0.17,0.0,0.0,0.0,0.0,0.0,4.55
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,161371.47,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.47
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,158844.4,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.4
2022-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,158844.4,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.4
2022-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,160288.44,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.44
2022-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,153790.26,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.26
2022-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,153970.77,0.0,0.15,0.0,0.0,0.0,0.0,0.0,4.265
2022-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,158122.38,0.0,0.15,0.0,0.0,0.0,0.0,0.0,4.38
2022-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,163898.54,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.54
2022-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,158844.4,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.4
2022-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,163898.54,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.54
2022-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,160107.94,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.435
2022-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,163357.03,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.525
2022-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,162815.51,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.51
2022-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,163357.03,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.525
2022-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,160288.44,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.44
2022-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,158844.4,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.4
2022-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,154692.79,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.285
2022-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,155234.3,0.0,0.15,0.0,0.0,0.0,0.0,0.0,4.3
2022-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,147833.6,0.0,0.16,0.0,0.0,0.0,0.0,0.0,4.095
2022-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,135378.75,0.0,0.15,0.0,0.0,0.0,0.0,0.0,3.75
2022-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36101.0,137183.8,0.0,0.14,0.0,0.0,0.0,0.0,0.0,3.8
