DATE,CAP FP Equity_DX_SI_QTY,CAP FP Equity_DX_SHORT_INTEREST_VALUE,CAP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CAP FP Equity_DX_SI_MV,CAP FP Equity_DX_DSS,CAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CAP FP Equity_DX_SUPPLY_SI_QTY,CAP FP Equity_DX_BROKER_SI_QTY,CAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CAP FP Equity_DX_BROKER_SI_MV_NEW_x,CAP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,CAP FP Equity_DX_BROKER_SI_MV_INC_x,CAP FP Equity_DX_SUPPLY_SI_MV_NEW,CAP FP Equity_DX_BROKER_SI_QTY_ADD,CAP FP Equity_DX_BROKER_SI_QTY_NEW,CAP FP Equity_DX_SUPPLY_SI_MV_DEC,CAP FP Equity_DX_BROKER_SI_QTY_INC,CAP FP Equity_DX_SUPPLY_SI_QTY_DEC,CAP FP Equity_DX_BROKER_SI_MV_NEW_y,CAP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CAP FP Equity_DX_BROKER_SI_MV_INC_y,CAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,CAP FP Equity_DX_BROKER_SI_MV_ADD,CAP FP Equity_DX_SUPPLY_SI_QTY_ADD,CAP FP Equity_DX_BROKER_SI_QTY_DEC,CAP FP Equity_DX_SUPPLY_SI_MV,CAP FP Equity_DX_BROKER_SI_MV_DEC,CAP FP Equity_DX_SUPPLY_SI_MV_RMV,CAP FP Equity_DX_BROKER_SI_MV_RMV,CAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CAP FP Equity_DX_UTILIZATION_QUANTITY,CAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CAP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CAP FP Equity_DX_ACTIVE_UTILIZATION_MV,CAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CAP FP Equity_DX_BROKER_SI_CON_RATIO,CAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CAP FP Equity_DX_DEMAND_SUPPLY_RATIO,CAP FP Equity_PX_LAST
2009-03-03,12045894.0,213603907.18,8.6,9.88,8.26,291.08,2.0,140428817.09,6580812.0,7919287.0,116694298.95,0.0,0.0,47137.0,3.49,0.0,0.0,0.0,0.0,177441.0,0.0,0.0,0.0,3.49,47137.0,0.0,349335.0,377636.0,156.53,11.34,0.0,0.0,25.49,25.49,19235720.0,341097551.53,0.0,423.72,26.98,10.04,0.0767,14.96,0.4666,22.03
2009-03-04,12111497.0,229244258.32,8.65,9.85,8.3,292.71,2.0,149110030.81,6706082.0,7877823.0,126931525.83,0.0,0.0,106534.0,0.22,0.0,0.0,0.0,0.2,10000.0,9072.0,0.0,0.0,0.22,106534.0,0.0,27808.0,51464.0,162.08,1.25,0.0,0.0,26.16,26.16,18925226.0,358213307.39,0.0,431.66,27.3,10.05,0.0751,14.63,0.4725,23.515
2009-03-05,12024354.0,225513908.8,8.59,9.73,8.24,301.87,2.0,146891973.3,6664513.0,7832249.0,124991361.44,0.0,0.0,4730.0,1.88,0.0,0.0,0.0,1.26,73918.0,77485.0,0.0,0.0,1.88,4730.0,0.0,31186.0,119492.0,167.68,1.95,0.0,0.0,26.14,26.14,18832136.0,353192246.37,0.0,440.9,27.55,9.72,0.0748,14.05,0.4716,23.3
2009-03-06,12726273.0,222902933.71,9.11,10.18,8.74,315.55,2.0,149813323.02,6561196.0,8553343.0,114920514.2,0.0,0.0,31000.0,20.36,0.0,0.0,0.0,4.77,819436.0,188817.0,0.0,0.0,20.36,31000.0,0.0,54500.0,98342.0,160.62,2.57,0.0,0.0,25.83,25.83,18840960.0,330002763.41,0.0,424.32,27.46,10.81,0.0796,15.65,0.501,21.76
2009-03-09,13031978.0,228467206.54,9.33,10.32,8.95,312.33,2.0,153995572.17,6583404.0,8784048.0,115415474.26,0.0,0.0,3360.0,8.66,0.0,0.0,0.0,1.25,475109.0,56152.0,0.0,0.0,8.66,3360.0,0.0,75000.0,244404.0,155.63,5.87,0.0,0.0,26.1,26.1,18637882.0,326745858.26,0.0,407.37,27.64,11.46,0.0811,15.78,0.5167,21.78
2009-03-10,13160690.0,249315064.06,9.42,10.29,9.04,314.06,2.0,168948209.59,6622325.0,8918334.0,125452797.81,0.0,684408.0,70229.0,3.81,14.86,0.0,0.0,0.76,241176.0,34930.0,0.0,684408.0,3.81,70229.0,0.0,3622.0,106890.0,159.01,2.51,15.51,0.0,26.11,26.11,18738688.0,354984214.29,684408.0,420.74,27.43,11.11,0.0783,14.92,0.5189,23.535
2009-03-11,12663626.0,237146538.99,9.06,9.62,8.7,315.1,2.0,165355045.5,6219889.0,8829960.0,116477314.58,0.0,0.0,47427.0,0.65,0.0,0.0,0.0,13.49,25000.0,592040.0,0.0,0.0,0.65,47427.0,0.0,142177.0,113374.0,156.19,2.34,0.0,0.0,24.31,24.31,19361636.0,362577429.77,0.0,453.53,25.62,12.07,0.08,15.15,0.495,23.265
2009-03-12,13347211.0,256555013.92,9.55,10.19,9.17,330.98,2.0,176789847.68,6586038.0,9197448.0,126594317.78,0.0,0.0,341454.0,8.68,0.0,0.0,0.0,1.95,377588.0,83128.0,0.0,0.0,8.68,341454.0,0.0,107823.0,10100.0,164.05,0.37,0.0,0.0,25.79,25.79,18946540.0,364183186.54,0.0,445.96,26.89,11.41,0.0834,15.68,0.5228,23.88
2009-03-13,13449662.0,262692288.54,9.63,10.09,9.24,339.04,2.0,178772630.01,6743242.0,9153034.0,131705739.01,0.0,0.0,115977.0,0.0,0.0,0.0,0.0,0.27,0.0,11817.0,0.0,0.0,0.0,115977.0,0.0,53044.0,44414.0,171.98,0.67,0.0,0.0,26.45,26.45,18748066.0,366178151.03,0.0,448.74,27.71,11.3,0.0823,15.4,0.5276,24.265
2009-03-16,13188197.0,261460143.82,9.44,9.88,9.06,337.0,2.0,177428965.31,6692242.0,8949617.0,132675797.59,0.0,0.0,7716.0,0.35,0.0,0.0,0.0,1.74,15000.0,73716.0,0.0,0.0,0.35,7716.0,0.0,15000.0,218417.0,173.16,3.71,0.0,0.0,26.03,26.03,19018608.0,377049871.41,0.0,464.93,27.14,11.56,0.0807,14.27,0.5129,24.63
2009-03-17,13186176.0,265347215.65,9.44,9.89,9.06,343.32,2.0,171085374.65,7217636.0,8501924.0,145241472.3,0.0,0.0,76072.0,0.0,0.0,6000.0,0.0,3.61,0.0,167430.0,0.0,0.0,0.0,76072.0,0.15,616752.0,453693.0,188.54,7.12,0.0,0.0,28.17,28.17,18401992.0,370305791.43,0.0,456.05,29.25,11.07,0.0752,12.95,0.5147,25.0
2009-03-18,13050933.0,263623680.01,9.34,9.73,8.96,335.82,2.0,177896842.92,6905176.0,8806947.0,139481821.59,0.0,159297.0,37934.0,6.6,3.81,0.0,0.0,16.71,305023.0,679792.0,0.0,159297.0,6.6,37934.0,0.0,170101.0,0.0,179.32,0.0,0.0,0.0,27.12,27.12,18557300.0,374850113.56,0.0,459.83,28.06,11.32,0.078,13.26,0.5126,25.095
2009-03-19,13199340.0,267630768.7,9.45,9.8,9.07,342.41,2.0,180904675.99,6902502.0,8922077.0,139955627.8,0.0,0.0,13524.0,3.02,0.0,0.0,0.0,0.53,115130.0,22131.0,0.0,0.0,3.02,13524.0,0.0,5933.0,0.0,181.2,0.0,0.0,0.0,27.15,27.15,18520160.0,375516098.33,0.0,462.82,28.14,11.1,0.0779,13.0,0.5192,25.19
2009-03-20,13144429.0,265406459.35,9.41,9.81,9.03,347.0,2.0,179043362.98,6962147.0,8867240.0,140576573.14,0.0,0.0,39890.0,2.64,0.0,0.0,0.0,1.36,62163.0,54759.0,0.0,0.0,2.64,39890.0,0.0,74514.0,117000.0,186.31,2.72,0.0,0.0,27.38,27.38,18462316.0,372782866.48,0.0,464.46,28.63,10.69,0.077,12.84,0.517,25.085
2009-03-23,13969054.0,278852366.87,10.0,10.45,9.59,366.67,2.0,184047939.14,7134865.0,9219845.0,142427253.31,0.0,0.0,31559.0,19.51,0.0,0.0,0.0,9.99,780363.0,386805.0,0.0,0.0,19.51,31559.0,0.0,527964.0,427758.0,188.58,11.02,0.0,0.0,28.0,28.0,18347732.0,366260198.78,0.0,457.36,29.19,10.37,0.077,14.47,0.5482,24.8
2009-03-24,14058184.0,274634224.67,10.06,10.56,9.66,368.03,2.0,180439220.04,7171430.0,9236459.0,140097762.12,0.0,0.0,9885.0,0.85,0.0,0.0,0.0,1.08,36200.0,38032.0,0.0,0.0,0.85,9885.0,0.0,64712.0,19586.0,188.66,0.32,0.0,0.0,28.22,28.22,18245302.0,356431838.46,0.0,450.33,29.52,10.52,0.077,14.48,0.5531,24.27
2009-03-25,13455801.0,267956877.92,9.63,9.93,9.24,346.58,2.0,188902814.19,6589507.0,9485999.0,131222490.79,0.0,0.0,17848.0,17.29,0.0,0.0,0.0,18.52,709729.0,736485.0,0.0,0.0,17.29,17848.0,0.0,136714.0,460189.0,170.8,14.19,0.0,0.0,26.13,26.13,18627680.0,370948929.44,0.0,454.75,27.3,10.04,0.0896,19.06,0.5336,24.74
2009-03-26,13738376.0,285637657.29,9.83,10.12,9.44,358.27,2.0,196551876.7,6904483.0,9453598.0,143552654.91,0.0,0.0,31385.0,12.26,0.0,0.0,0.0,8.53,490000.0,359927.0,0.0,0.0,12.26,31385.0,0.0,643518.0,522401.0,183.02,12.21,0.0,0.0,27.55,27.55,18158080.0,377528714.6,0.0,456.46,28.62,9.94,0.0828,18.51,0.5482,25.83
2009-03-27,13944216.0,267693695.36,9.98,10.66,9.58,373.43,2.0,184709877.67,6841938.0,9621573.0,131347912.76,0.0,0.0,68082.0,9.75,0.0,0.0,0.0,8.96,332817.0,364202.0,0.0,0.0,9.75,68082.0,0.0,233575.0,164842.0,186.77,1.11,0.0,0.0,27.6,27.6,17946568.0,344528735.57,0.0,451.22,29.28,10.32,0.0806,17.33,0.5625,23.85
2009-03-30,12898260.0,242734379.68,9.23,9.59,8.86,332.57,2.0,168873140.56,6164779.0,8973470.0,116015943.73,0.0,0.0,74674.0,0.0,0.0,0.0,0.0,26.44,1377.0,998015.0,0.0,0.0,0.0,74674.0,0.0,246182.0,649480.0,158.37,17.47,0.0,0.0,24.02,24.02,19499556.0,366965205.36,0.0,461.89,25.53,10.69,0.0875,18.12,0.5026,23.38
2009-03-31,13507688.0,263336353.6,9.67,9.98,9.28,341.59,2.0,176332461.53,6742414.0,9044873.0,131445345.59,0.0,0.0,21000.0,2.26,0.0,0.0,0.0,0.05,108584.0,1391.0,0.0,0.0,2.26,21000.0,0.0,558026.0,37181.0,169.03,3.5,0.0,0.0,25.73,25.73,19459974.0,379377921.25,0.0,463.01,26.74,10.4,0.0813,17.34,0.5155,24.22
2009-04-01,13382109.0,267351114.08,9.58,9.9,9.19,343.94,2.0,180424111.76,6745337.0,9031027.0,134760026.38,0.0,0.0,109760.0,1.93,0.0,0.0,0.0,14.01,77992.0,599068.0,0.0,0.0,1.93,109760.0,0.0,492231.0,91838.0,175.41,3.31,0.0,0.0,25.19,25.19,20027452.0,400113435.37,0.0,492.03,26.28,10.34,0.084,17.87,0.4998,24.82
2009-04-02,13493426.0,292709393.09,9.82,9.97,9.27,352.34,2.0,196362429.66,6915693.0,9051988.0,150020335.89,0.0,0.0,39799.0,0.57,0.0,6000.0,0.0,0.37,15000.0,24177.0,0.0,0.0,0.57,39799.0,0.15,154734.0,39.0,183.3,0.0,0.0,0.0,25.77,25.77,19919676.0,432112368.84,0.0,512.56,26.34,10.13,0.0828,17.48,0.5028,26.95
2009-04-03,14313525.0,302434663.79,10.41,10.48,9.83,389.8,2.0,193997631.86,7606326.0,9181454.0,160716290.81,0.0,0.0,41964.0,4.96,0.0,0.0,0.0,1.85,134350.0,80720.0,0.0,0.0,4.96,41964.0,0.0,729389.0,4884.0,212.61,0.0,0.0,0.0,28.23,28.23,19334016.0,408514089.2,0.0,512.76,29.31,10.0,0.0753,15.66,0.5313,26.25
2009-04-06,13559286.0,288298972.32,9.86,9.9,9.31,369.63,2.0,190965283.53,7052056.0,8981485.0,149941560.16,0.0,0.0,97683.0,3.84,0.0,0.0,0.0,17.63,146900.0,654404.0,0.0,0.0,3.84,97683.0,0.0,2451.0,346869.0,195.73,9.26,0.0,0.0,25.98,25.98,20090626.0,427169013.85,0.0,529.19,27.0,10.39,0.0864,17.62,0.4996,26.415
2009-04-07,14395430.0,303354151.17,10.45,10.57,9.87,393.07,2.0,204849813.67,7398700.0,9720985.0,155912422.09,0.0,0.0,59267.0,19.62,0.0,0.0,0.0,0.39,739500.0,17523.0,0.0,0.0,19.62,59267.0,0.0,304900.0,0.0,206.14,0.0,0.0,0.0,27.26,27.26,19739674.0,415973128.33,0.0,520.4,28.37,9.98,0.0852,17.2,0.5304,26.18
2009-04-08,15347097.0,312661236.63,11.14,11.46,10.52,413.57,3.0,205000553.92,8013694.0,10062531.0,163260287.99,0.0,0.0,107180.0,0.24,0.0,346869.0,0.0,0.15,10000.0,4469.0,0.0,0.0,0.24,107180.0,9.0,512283.0,15323.0,218.76,0.46,0.0,0.0,29.23,29.23,19403612.0,395303250.06,0.0,501.09,30.39,9.26,0.078,16.31,0.5598,25.31
2009-04-09,15306418.0,314234999.52,11.11,11.23,10.49,405.71,3.0,203057213.22,8115609.0,9890937.0,166610397.69,0.0,0.0,161554.0,0.0,0.0,0.0,0.0,2.49,0.0,65987.0,0.0,0.0,0.0,161554.0,0.0,6348.0,171594.0,217.31,5.71,0.0,0.0,29.57,29.57,19329452.0,396826373.08,0.0,494.0,30.55,9.21,0.0769,15.73,0.5577,25.505
2009-04-10,15536505.0,318958599.01,11.28,11.07,10.65,412.08,3.0,207571677.44,8125796.0,10110837.0,166819532.96,0.0,0.0,0.0,5.76,0.0,0.0,0.0,0.0,219900.0,0.0,0.0,0.0,5.76,0.0,0.0,10187.0,0.0,217.74,0.0,0.0,0.0,29.61,29.61,19316756.0,396565728.98,0.0,494.33,30.58,9.04,0.0751,15.51,0.5661,0.0
2009-04-13,15733971.0,323012501.65,11.42,11.21,10.78,414.27,3.0,211625580.08,8165796.0,10308303.0,167640717.91,0.0,0.0,40000.0,3.88,0.0,0.0,0.0,0.0,197466.0,0.0,0.0,0.0,3.88,40000.0,0.0,0.0,0.0,217.22,0.0,0.0,0.0,30.34,30.34,18749206.0,384914141.13,0.0,478.96,31.2,9.17,0.0746,15.42,0.5846,0.0
2009-04-14,16330984.0,350780318.85,11.85,11.64,11.19,435.14,3.0,223647599.24,8939719.0,10412173.0,192020118.4,0.0,0.0,472495.0,1.37,0.0,53404.0,0.0,14.06,50466.0,563219.0,0.0,0.0,1.37,472495.0,1.34,864647.0,0.0,243.05,0.0,0.0,0.0,66.05,33.35,4594544.0,98688211.88,0.0,121.73,66.63,8.81,0.0721,14.75,0.6092,26.685
2009-04-15,17642352.0,373480463.77,12.81,12.33,12.09,480.48,3.0,231275099.75,10331361.0,10924900.0,218710152.57,0.0,0.0,532014.0,22.4,0.0,0.0,0.0,3.95,793826.0,169102.0,0.0,0.0,22.4,532014.0,0.0,1028730.0,281099.0,284.39,6.22,0.0,0.0,70.61,37.72,4300277.0,91034882.89,0.0,113.7,71.44,8.08,0.0688,14.81,0.6442,26.3
2009-04-16,18032378.0,381446840.1,13.09,12.35,12.36,488.51,3.0,234164929.86,10790568.0,11069827.0,228257641.14,0.0,0.0,557263.0,7.72,0.0,7500.0,0.0,15.57,232427.0,579133.0,0.0,0.0,7.72,557263.0,0.2,481077.0,95000.0,293.81,2.95,0.0,0.0,72.79,39.48,4033092.0,85313772.77,0.0,105.95,73.5,9.36,0.0727,14.74,0.6598,26.28
2009-04-17,18917268.0,405342485.05,13.73,12.82,12.97,513.49,3.0,246655282.33,11217705.0,11511362.0,240363059.89,0.0,0.0,293695.0,30.33,0.0,0.0,0.0,7.43,1151435.0,287519.0,0.0,0.0,30.33,293695.0,0.0,420961.0,709900.0,306.87,18.67,0.0,0.0,73.23,39.86,4101262.0,87878214.28,0.0,108.26,73.92,9.53,0.0735,14.24,0.6722,26.62
2009-04-20,18649288.0,376783291.18,13.54,12.68,12.78,505.33,3.0,233619468.7,10889407.0,11563243.0,220005536.32,0.0,0.0,242266.0,8.2,0.0,0.0,0.0,14.12,292781.0,524955.0,0.0,0.0,8.2,242266.0,0.0,203391.0,240900.0,294.42,5.88,6.54,0.0,72.38,39.46,4155300.0,83952138.54,249000.0,106.37,73.46,9.61,0.0736,13.93,0.6758,25.1
2009-04-21,19582576.0,399500911.31,14.21,13.3,13.42,512.76,3.0,258790636.75,11558914.0,12685296.0,235811502.88,0.0,0.0,418555.0,22.39,0.0,0.0,0.0,2.17,1122053.0,84677.0,0.0,0.0,22.39,418555.0,0.0,335629.0,0.0,301.62,0.0,0.0,0.0,74.64,40.79,3926372.0,80101269.22,0.0,99.32,75.23,10.37,0.0777,14.94,0.6911,25.345
2009-04-22,21100492.0,461973585.03,15.32,14.57,14.46,555.55,3.0,310520171.43,12317678.0,14182907.0,269682899.57,0.0,0.0,629676.0,20.05,0.0,645000.0,0.0,2.85,853091.0,121355.0,0.0,0.0,20.05,629676.0,17.53,250443.0,480.0,328.6,0.0,0.0,0.0,74.73,43.73,4164581.0,91179220.6,0.0,110.01,74.92,9.99,0.0758,15.63,0.7491,27.2
2009-04-23,21752902.0,479146493.06,15.79,14.92,14.91,592.21,3.0,329812094.27,12183340.0,14973229.0,268359809.4,0.0,0.0,533474.0,26.76,0.0,0.0,0.0,26.74,968958.0,1073395.0,0.0,0.0,26.76,533474.0,0.0,405583.0,178636.0,337.82,3.98,0.0,0.0,76.53,43.97,3736145.0,82295262.23,0.0,102.04,76.8,10.68,0.0749,14.7,0.7851,27.365
2009-04-24,21413004.0,476227138.96,15.54,14.73,14.68,590.5,3.0,326491195.17,12120036.0,14680300.0,269550693.05,0.0,0.0,69521.0,13.66,0.0,0.0,0.0,5.49,358000.0,205302.0,0.0,0.0,13.66,69521.0,0.0,72477.0,650929.0,336.46,15.41,0.0,0.0,76.94,43.57,3632911.0,80796268.08,0.0,99.43,77.19,12.68,0.0753,13.97,0.7698,27.63
2009-04-27,21273330.0,466271398.74,15.44,14.68,14.58,593.26,3.0,322474153.56,12210358.0,14712674.0,267628091.31,0.0,0.0,198757.0,11.77,0.0,0.0,0.0,7.65,477474.0,364039.0,0.0,0.0,11.77,198757.0,0.0,255604.0,445100.0,346.69,9.76,0.0,0.0,77.91,44.3,3462441.0,75890197.17,0.0,95.03,78.49,13.41,0.0767,13.91,0.7718,27.23
2009-04-28,22891474.0,496578812.64,16.62,15.99,15.69,629.54,4.0,351235388.29,12927910.0,16191379.0,280441801.07,0.0,0.0,639725.0,43.83,0.0,0.0,0.0,13.43,1669867.0,450810.0,0.0,0.0,43.83,639725.0,0.0,528637.0,191162.0,359.04,5.17,0.0,0.0,77.15,46.49,3829172.0,83065235.78,0.0,103.71,77.59,12.83,0.0743,12.97,0.8232,26.95
2009-04-29,25098864.0,547493558.97,18.22,17.59,17.2,684.53,4.0,399298624.28,13947658.0,18305132.0,304246953.88,0.0,0.0,464422.0,56.04,0.0,0.0,0.0,5.9,2256740.0,215754.0,0.0,0.0,56.04,464422.0,0.0,771080.0,142986.0,384.79,3.78,0.0,0.0,76.46,46.17,4294282.0,93673233.0,0.0,116.09,76.82,12.52,0.0737,13.22,0.8308,27.1
2009-04-30,26304412.0,601421638.99,19.09,18.18,18.03,726.79,4.0,404833007.86,17444212.0,17706204.0,398842847.04,0.0,20100.0,1828017.0,24.97,0.55,0.0,0.0,6.56,894892.0,258804.0,0.0,20100.0,24.97,1828017.0,0.0,1919240.0,1493820.0,491.52,37.22,0.32,0.0,83.59,56.94,3425602.0,78322646.76,12000.0,95.45,83.74,12.09,0.0715,12.41,0.8587,28.405
2009-05-01,27612180.0,631322325.38,20.04,18.59,18.93,781.28,4.0,435152743.95,17347556.0,19032300.0,396632913.21,0.0,0.0,0.0,39.23,0.0,0.0,0.0,2.75,1351096.0,100963.0,0.0,0.0,39.23,0.0,0.0,4308.0,25000.0,498.83,0.69,0.0,0.0,84.18,61.7,3260566.0,74549278.95,0.0,92.29,84.39,11.63,0.0775,15.9,0.9821,0.0
2009-05-04,28107356.0,658594133.48,20.4,18.92,19.27,799.91,4.0,459933335.58,17253462.0,19628948.0,404272420.91,0.0,12000.0,612478.0,24.08,0.34,0.0,0.0,10.63,719951.0,380707.0,0.0,12000.0,24.08,612478.0,0.0,185585.0,123303.0,499.92,3.33,14.87,0.0,85.35,58.12,2962296.0,69410682.64,523450.0,86.05,85.32,11.54,0.0776,16.42,0.9469,29.11
2009-05-05,31028830.0,707650032.0,22.52,18.63,21.27,895.19,5.0,488111290.98,19171828.0,21402560.0,437236747.17,0.0,743450.0,1239299.0,92.27,21.64,0.0,0.0,14.08,2986582.0,501105.0,0.0,743450.0,92.27,1239299.0,0.0,436723.0,1212972.0,558.99,32.3,0.0,0.0,89.56,66.81,2235594.0,50985427.61,0.0,64.61,89.64,13.04,0.0824,14.16,1.0814,27.36
2009-05-06,31501888.0,718176105.14,22.87,18.67,21.59,885.13,5.0,497902580.86,19662904.0,21839868.0,448272427.69,0.0,0.0,182142.0,6.97,0.0,29100.0,0.0,2.13,597103.0,64992.0,0.0,0.0,6.97,182142.0,0.8,373925.0,188894.0,553.18,2.22,0.0,0.0,90.63,69.07,2032150.0,46328701.7,0.0,56.85,90.68,12.63,0.0812,14.02,1.1065,27.35
2009-05-07,31794934.0,710015253.65,23.08,18.72,21.79,880.02,5.0,489423429.2,19893032.0,21916692.0,444232913.38,0.0,0.0,531790.0,10.62,0.0,0.0,0.0,10.81,635538.0,365783.0,0.0,0.0,10.62,531790.0,0.0,64121.0,558714.0,549.78,16.01,0.0,0.0,92.01,69.78,1728648.0,38602578.89,0.0,46.54,92.2,12.16,0.08,14.28,1.1152,26.79
2009-05-08,29307682.0,662289737.96,21.27,16.9,20.09,799.15,5.0,458583628.21,18534550.0,20293268.0,418840434.49,0.0,0.0,59559.0,0.0,0.0,0.0,0.0,42.99,0.0,1471605.0,0.0,0.0,0.0,59559.0,0.0,53564.0,1623423.0,503.33,48.09,0.0,0.0,88.27,64.91,2463044.0,55659426.27,0.0,66.77,88.29,12.81,0.0763,13.5,1.0263,27.11
2009-05-11,28788690.0,648881852.19,20.9,16.74,19.73,792.43,4.0,463795873.11,18351250.0,20577052.0,413627472.8,24.95,0.0,158186.0,12.97,0.0,0.0,889721.0,18.22,496507.0,716717.0,24.95,0.0,12.97,158186.0,0.0,375231.0,1102446.0,506.19,28.86,0.0,0.0,88.83,62.94,2308530.0,52033045.69,0.0,62.37,89.03,12.01,0.0765,14.9,0.9874,27.04
2009-05-12,26469344.0,589765243.09,19.21,15.38,18.14,730.57,4.0,421978198.25,16469650.0,18938868.0,366961385.06,0.0,0.0,146611.0,7.41,0.0,0.0,0.0,58.66,225759.0,2148096.0,0.0,0.0,7.41,146611.0,0.0,135692.0,1863942.0,453.69,49.87,0.43,0.0,86.76,58.12,2513268.0,55998294.21,15807.0,67.51,87.05,12.73,0.0753,12.74,0.9341,26.73
2009-05-13,25934688.0,569421467.05,18.83,15.12,17.78,713.89,4.0,408152253.85,16005459.0,18589572.0,351415522.9,0.0,0.0,31333.0,26.33,0.0,0.0,0.0,18.99,932525.0,686701.0,0.0,0.0,26.33,31333.0,0.0,191177.0,1281820.0,436.93,35.41,0.0,0.0,84.08,56.36,3031077.0,66550263.19,0.0,80.24,84.48,13.07,0.0809,16.49,0.9132,26.34
2009-05-14,23190238.0,520569353.11,16.83,14.04,15.9,633.52,4.0,362389322.74,15157552.0,16143660.0,340253387.63,0.0,0.0,50155.0,0.0,0.0,0.0,0.0,24.31,0.0,911298.0,0.0,0.0,0.0,50155.0,0.0,13236.0,2445913.0,410.89,69.02,0.0,0.0,79.92,52.09,3807800.0,85476655.43,0.0,101.51,80.19,14.25,0.0792,16.31,0.7969,26.93
2009-05-15,22790940.0,494033197.89,16.54,13.8,15.62,627.09,4.0,355196996.34,14164137.0,16386092.0,307032263.59,0.0,0.0,69244.0,11.36,0.0,0.0,0.0,27.99,423800.0,1067650.0,0.0,0.0,11.36,69244.0,0.0,4991.0,181368.0,388.44,4.87,0.0,0.0,76.98,49.38,4236467.0,91832778.28,0.0,113.34,77.41,14.42,0.0797,16.21,0.7946,26.005
2009-05-18,22816496.0,512369864.3,16.55,13.43,15.63,620.62,4.0,360623675.87,13911737.0,16059041.0,312403569.72,0.0,0.0,80394.0,4.22,0.0,0.0,0.0,31.01,109931.0,1086903.0,0.0,0.0,4.22,80394.0,0.0,754109.0,436982.0,374.62,13.14,0.0,0.0,77.08,48.47,4137329.0,92908336.95,0.0,109.44,77.39,14.84,0.0812,17.12,0.7949,26.94
2009-05-19,21987434.0,508414634.64,15.95,12.83,15.06,605.31,4.0,364551394.2,13150890.0,15765773.0,304087549.94,0.0,0.0,52777.0,2.65,0.0,0.0,0.0,23.62,84000.0,941276.0,0.0,0.0,2.65,52777.0,0.0,127652.0,377268.0,364.45,10.89,0.0,0.0,73.48,45.89,4747560.0,109777656.77,0.0,129.23,73.82,15.26,0.0809,16.03,0.7673,27.74
2009-05-20,21525024.0,498440041.32,15.62,12.76,14.75,602.91,3.0,361237979.16,12045318.0,15599983.0,278925068.87,0.0,0.0,254423.0,5.87,0.0,0.0,0.0,35.17,126370.0,1400136.0,0.0,0.0,5.87,254423.0,0.0,40141.0,292160.0,343.86,6.37,0.0,0.0,70.31,41.91,5085790.0,117768109.24,0.0,141.08,70.91,14.85,0.083,16.98,0.749,27.78
2009-05-21,19322080.0,432127182.66,14.02,11.51,13.24,543.24,3.0,315314242.07,11100988.0,14098921.0,248267198.42,0.0,0.0,14993.0,3.43,0.0,0.0,0.0,26.37,82877.0,959323.0,0.0,0.0,3.43,14993.0,0.0,0.0,1583939.0,317.09,42.25,0.0,0.0,66.18,39.08,5672699.0,126866643.6,0.0,156.15,67.0,12.07,0.0751,16.15,0.6802,26.83
2009-05-22,18492684.0,416044582.0,13.42,10.99,12.67,500.36,3.0,293047818.72,10873016.0,13025625.0,244618866.4,0.0,0.0,256790.0,0.23,0.0,0.0,0.0,16.37,85000.0,500582.0,0.0,0.0,0.23,256790.0,0.0,15820.0,1158296.0,294.95,38.68,0.0,0.0,65.86,39.05,5636135.0,126800600.18,0.0,150.88,66.16,10.82,0.0736,17.64,0.6642,26.99
2009-05-25,18830776.0,429301677.55,13.66,11.15,12.9,520.7,3.0,298928655.23,10977580.0,13112128.0,250265496.73,0.0,0.0,243830.0,16.86,0.0,0.0,0.0,2.76,527488.0,110344.0,0.0,0.0,16.86,243830.0,0.0,10878.0,440985.0,306.67,11.53,1.06,0.0,72.17,39.73,4232507.0,96492165.56,39800.0,114.96,72.73,11.27,0.0709,16.19,0.6815,27.35
2009-05-26,18307612.0,427904394.44,13.28,11.35,12.54,501.36,3.0,295167989.49,10281140.0,12628571.0,240301410.47,0.0,0.0,30354.0,0.03,0.0,0.0,0.0,20.39,1000.0,755297.0,0.0,0.0,0.03,30354.0,0.0,28503.0,484557.0,284.76,15.76,0.0,0.0,70.63,37.41,4275600.0,99933734.06,0.0,118.09,70.69,9.26,0.0703,16.87,0.6662,28.04
