DATE,VRAP FP Equity_DX_SI_QTY,VRAP FP Equity_DX_SHORT_INTEREST_VALUE,VRAP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VRAP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VRAP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VRAP FP Equity_DX_SI_MV,VRAP FP Equity_DX_DSS,VRAP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VRAP FP Equity_DX_SUPPLY_SI_QTY,VRAP FP Equity_DX_BROKER_SI_QTY,VRAP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VRAP FP Equity_DX_BROKER_SI_MV_NEW_x,VRAP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VRAP FP Equity_DX_SUPPLY_SI_QTY_INC_x,VRAP FP Equity_DX_BROKER_SI_MV_INC_x,VRAP FP Equity_DX_SUPPLY_SI_MV_NEW,VRAP FP Equity_DX_BROKER_SI_QTY_ADD,VRAP FP Equity_DX_BROKER_SI_QTY_NEW,VRAP FP Equity_DX_SUPPLY_SI_MV_DEC,VRAP FP Equity_DX_BROKER_SI_QTY_INC,VRAP FP Equity_DX_SUPPLY_SI_QTY_DEC,VRAP FP Equity_DX_BROKER_SI_MV_NEW_y,VRAP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VRAP FP Equity_DX_BROKER_SI_MV_INC_y,VRAP FP Equity_DX_SUPPLY_SI_QTY_INC_y,VRAP FP Equity_DX_BROKER_SI_MV_ADD,VRAP FP Equity_DX_SUPPLY_SI_QTY_ADD,VRAP FP Equity_DX_BROKER_SI_QTY_DEC,VRAP FP Equity_DX_SUPPLY_SI_MV,VRAP FP Equity_DX_BROKER_SI_MV_DEC,VRAP FP Equity_DX_SUPPLY_SI_MV_RMV,VRAP FP Equity_DX_BROKER_SI_MV_RMV,VRAP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VRAP FP Equity_DX_UTILIZATION_QUANTITY,VRAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VRAP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VRAP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VRAP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VRAP FP Equity_DX_ACTIVE_UTILIZATION_MV,VRAP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VRAP FP Equity_DX_BROKER_SI_CON_RATIO,VRAP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VRAP FP Equity_DX_DEMAND_SUPPLY_RATIO,VRAP FP Equity_PX_LAST
2006-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15084.0,438679.43,0.0,0.65,0.0,0.0,0.0,0.0,0.0,43.25
2006-08-22,150.0,4438.01,0.01,0.07,0.0,0.01,0.0,4438.01,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.0,79884.23,0.0,0.0,0.0,50.0,0.5,50.0,0.0099,44.0
2006-08-23,150.0,4448.1,0.01,0.07,0.0,0.01,0.0,4448.1,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55256.0,1638561.19,0.0,0.0,0.0,49.57,0.5,50.43,0.0022,44.1
2006-08-24,150.0,4443.06,0.01,0.07,0.0,0.01,0.0,4443.06,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55107.0,1632289.98,0.0,0.0,0.0,49.51,0.5,50.49,0.0022,44.05
2006-08-25,150.0,4506.6,0.01,0.06,0.0,0.01,0.0,4506.6,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55192.0,1658188.61,0.0,0.0,0.0,49.54,0.5,50.46,0.0022,44.68
2006-08-28,150.0,4506.6,0.01,0.05,0.0,0.01,0.0,4506.6,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54884.0,1648935.06,0.0,0.0,0.0,49.19,0.5001,50.81,0.0022,44.68
2006-08-29,150.0,4506.6,0.01,0.05,0.0,0.01,0.0,4506.6,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54849.0,1647883.52,0.0,0.0,0.0,49.19,0.5001,50.81,0.0022,44.68
2006-08-30,150.0,4506.6,0.01,0.05,0.0,0.01,0.0,4506.6,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57595.0,1730384.35,0.0,0.0,0.0,49.19,0.5001,50.81,0.0021,44.68
2006-08-31,150.0,4538.88,0.01,0.05,0.0,0.01,0.0,4538.88,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57686.0,1745531.02,0.0,0.0,0.0,49.19,0.5001,50.81,0.0021,45.0
2006-09-01,150.0,4750.69,0.01,0.05,0.0,0.01,0.0,4750.69,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57421.0,1818596.25,0.0,0.0,0.0,49.01,0.5002,50.99,0.0021,47.1
2006-09-04,150.0,4780.95,0.01,0.04,0.0,0.01,0.0,4780.95,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56103.0,1788171.05,0.0,0.0,0.0,47.87,0.5009,52.13,0.0022,47.4
2006-09-05,150.0,4740.6,0.01,0.04,0.0,0.01,0.0,4740.6,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55821.0,1764168.66,0.0,0.0,0.0,47.71,0.501,52.29,0.0022,47.0
2006-09-06,194.0,6165.1,0.01,0.05,0.0,0.01,0.0,4766.83,44.0,150.0,1398.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,58984.0,1874444.43,0.0,0.0,0.0,37.1,0.3512,40.32,0.0027,47.26
2006-09-07,192.0,6171.26,0.01,0.05,0.0,0.01,0.0,6171.26,103.0,192.0,3310.62,0.0,0.0,59.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,58287.0,1873459.17,0.0,0.0,0.0,36.97,0.3511,40.4,0.0027,47.8
2006-09-08,250.0,7976.66,0.02,0.06,0.0,0.01,0.0,7976.66,210.0,250.0,6700.39,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.29,0.29,71016.0,2265880.78,0.0,3.32,0.29,30.88,0.343,41.18,0.0035,47.45
2006-09-11,354.0,11187.83,0.02,0.09,0.01,0.02,0.0,11187.83,208.0,354.0,6573.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.29,0.29,70729.0,2235321.56,0.0,3.3,0.29,21.59,0.4303,58.73,0.005,47.0
2006-09-12,980.0,30971.95,0.06,0.24,0.02,0.05,0.0,22596.88,480.0,715.0,15169.94,0.0,0.0,272.0,0.01,0.0,250.0,0.0,0.0,111.0,0.0,0.0,0.0,0.01,272.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.67,0.67,70700.0,2234405.05,0.0,3.3,0.67,28.77,0.2828,35.26,0.0138,47.0
2006-09-13,1199.0,37885.17,0.08,0.3,0.02,0.06,0.0,29543.48,479.0,935.0,15135.11,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,220.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.67,0.67,71296.0,2252761.64,0.0,3.33,0.67,26.91,0.2559,30.14,0.0167,46.99
2006-09-14,1199.0,37893.23,0.08,0.3,0.02,0.06,0.0,29549.77,479.0,935.0,15138.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.67,0.67,70528.0,2228969.15,0.0,3.3,0.67,26.91,0.2559,30.14,0.0169,47.0
2006-09-15,1100.0,34579.52,0.07,0.28,0.02,0.05,0.0,26249.0,480.0,835.0,15089.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,0.02,0.0,0.0,0.0,0.67,0.67,70751.0,2224123.15,0.0,3.3,0.67,25.73,0.2543,30.04,0.0154,46.75
2006-09-18,1099.0,34732.83,0.07,0.28,0.02,0.05,0.0,26389.37,478.0,835.0,15106.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.67,0.67,70599.0,2231213.04,0.0,3.29,0.67,25.62,0.2545,30.23,0.0155,47.0
2006-09-19,1099.0,34769.78,0.07,0.27,0.02,0.05,0.0,26417.44,479.0,835.0,15154.44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.67,0.67,70621.0,2234282.7,0.0,3.3,0.67,25.68,0.2545,30.18,0.0155,47.05
2006-09-20,1099.0,34836.29,0.07,0.27,0.02,0.05,0.0,26467.97,479.0,835.0,15183.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.67,0.67,71318.0,2260650.19,0.0,3.34,0.67,25.68,0.2545,30.2,0.0153,47.14
2006-09-21,1022.0,32505.49,0.06,0.26,0.02,0.05,0.0,24172.38,262.0,760.0,8333.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.01,0.0,0.0,0.0,0.37,0.37,69989.0,2226053.31,0.0,3.3,0.37,27.97,0.2682,33.0,0.0145,47.3
2006-09-22,680.0,21627.92,0.04,0.19,0.01,0.03,0.0,18733.59,91.0,589.0,2894.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.01,0.0,0.0,0.13,0.13,70104.0,2229710.97,0.0,3.31,0.13,31.63,0.321,42.51,0.0097,47.3
