DATE,LSS FP Equity_DX_SI_QTY,LSS FP Equity_DX_SHORT_INTEREST_VALUE,LSS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LSS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LSS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LSS FP Equity_DX_SI_MV,LSS FP Equity_DX_DSS,LSS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LSS FP Equity_DX_SUPPLY_SI_QTY,LSS FP Equity_DX_BROKER_SI_QTY,LSS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LSS FP Equity_DX_BROKER_SI_MV_NEW_x,LSS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LSS FP Equity_DX_SUPPLY_SI_QTY_INC_x,LSS FP Equity_DX_BROKER_SI_MV_INC_x,LSS FP Equity_DX_SUPPLY_SI_MV_NEW,LSS FP Equity_DX_BROKER_SI_QTY_ADD,LSS FP Equity_DX_BROKER_SI_QTY_NEW,LSS FP Equity_DX_SUPPLY_SI_MV_DEC,LSS FP Equity_DX_BROKER_SI_QTY_INC,LSS FP Equity_DX_SUPPLY_SI_QTY_DEC,LSS FP Equity_DX_BROKER_SI_MV_NEW_y,LSS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LSS FP Equity_DX_BROKER_SI_MV_INC_y,LSS FP Equity_DX_SUPPLY_SI_QTY_INC_y,LSS FP Equity_DX_BROKER_SI_MV_ADD,LSS FP Equity_DX_SUPPLY_SI_QTY_ADD,LSS FP Equity_DX_BROKER_SI_QTY_DEC,LSS FP Equity_DX_SUPPLY_SI_MV,LSS FP Equity_DX_BROKER_SI_MV_DEC,LSS FP Equity_DX_SUPPLY_SI_MV_RMV,LSS FP Equity_DX_BROKER_SI_MV_RMV,LSS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LSS FP Equity_DX_UTILIZATION_QUANTITY,LSS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LSS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LSS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LSS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LSS FP Equity_DX_ACTIVE_UTILIZATION_MV,LSS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LSS FP Equity_DX_BROKER_SI_CON_RATIO,LSS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LSS FP Equity_DX_DEMAND_SUPPLY_RATIO,LSS FP Equity_PX_LAST
2006-07-20,9806.0,32893.93,0.04,0.27,0.03,0.04,0.0,32893.93,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144354.0,484231.18,0.0,0.0,0.0,0.0,1.0,100.0,0.0172,4.26
2006-07-21,9806.0,32507.85,0.04,0.27,0.03,0.04,0.0,32507.85,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146365.0,485214.37,0.0,0.0,0.0,0.0,1.0,100.0,0.0171,4.21
2006-07-24,9806.0,33048.37,0.04,0.27,0.03,0.04,0.0,33048.37,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143996.0,485298.02,0.0,0.0,0.0,0.0,1.0,100.0,0.0172,4.28
2006-07-25,9806.0,33048.37,0.04,0.27,0.03,0.04,0.0,33048.37,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143056.0,482130.02,0.0,0.0,0.0,0.0,1.0,100.0,0.0172,4.28
2006-07-26,9806.0,32971.15,0.04,0.27,0.03,0.04,0.0,32971.15,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172454.0,579849.75,0.0,0.0,0.0,0.0,1.0,100.0,0.0164,4.27
2006-07-27,9806.0,33125.58,0.04,0.27,0.03,0.04,0.0,33125.58,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169869.0,573833.3,0.0,0.0,0.0,0.0,1.0,100.0,0.0165,4.29
2006-07-28,9806.0,33125.58,0.04,0.27,0.03,0.04,0.0,33125.58,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171418.0,579065.97,0.0,0.0,0.0,0.0,1.0,100.0,0.0164,4.29
2006-07-31,9806.0,33974.96,0.04,0.21,0.03,0.04,0.0,33974.96,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166240.0,575973.54,0.0,0.0,0.0,0.0,1.0,100.0,0.0166,4.4
2006-08-01,9806.0,33434.44,0.04,0.21,0.03,0.04,0.0,33434.44,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169758.0,578805.26,0.0,0.0,0.0,0.0,1.0,100.0,0.0165,4.33
2006-08-02,9806.0,33588.88,0.04,0.21,0.03,0.04,0.0,33588.88,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168983.0,578824.09,0.0,0.0,0.0,0.0,1.0,100.0,0.0165,4.35
2006-08-03,9806.0,33743.31,0.04,0.21,0.03,0.04,0.0,33743.31,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169404.0,582934.05,0.0,0.0,0.0,0.0,1.0,100.0,0.0165,4.37
2006-08-04,9806.0,38607.9,0.04,0.21,0.03,0.05,0.0,38607.9,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150973.0,594406.59,0.0,0.0,0.0,0.0,1.0,100.0,0.017,5.0
2006-08-07,9806.0,36291.43,0.04,0.18,0.03,0.05,0.0,36291.43,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158475.0,586506.65,0.0,0.0,0.0,0.0,1.0,100.0,0.0168,4.7
2006-08-08,9806.0,35364.84,0.04,0.18,0.03,0.04,0.0,35364.84,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162727.0,586866.64,0.0,0.0,0.0,0.0,1.0,100.0,0.0167,4.58
2006-08-09,9806.0,35364.84,0.04,0.18,0.03,0.05,0.0,35364.84,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138939.0,501076.43,0.0,0.0,0.0,0.0,1.0,100.0,0.0167,4.58
2006-08-10,9806.0,34438.25,0.04,0.18,0.03,0.04,0.0,34438.25,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,12362.09,0.0,0.0,0.0,0.0,1.0,100.0,0.0216,4.46
2006-08-11,9806.0,35055.98,0.04,0.18,0.03,0.04,0.0,35055.98,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0216,4.54
2006-08-14,9806.0,35133.19,0.05,0.22,0.03,0.04,0.0,35133.19,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,3575.66,0.0,0.0,0.0,0.0,1.0,100.0,0.0216,4.55
2006-08-15,9806.0,35055.98,0.05,0.22,0.03,0.04,0.0,35055.98,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.0,3599.98,0.0,0.0,0.0,0.0,1.0,100.0,0.0216,4.54
2006-08-16,9806.0,35287.62,0.05,0.21,0.03,0.04,0.0,35287.62,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,3587.78,0.0,0.0,0.0,0.0,1.0,100.0,0.0213,4.57
2006-08-17,9806.0,36291.43,0.05,0.2,0.03,0.05,0.0,36291.43,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.0,3582.51,0.0,0.0,0.0,0.0,1.0,100.0,0.0216,4.7
2006-08-18,9806.0,37063.59,0.05,0.24,0.03,0.05,0.0,37063.59,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,3707.87,0.0,0.0,0.0,0.0,1.0,100.0,0.0216,4.8
2006-08-21,9806.0,37372.45,0.05,0.24,0.03,0.05,0.0,37372.45,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,3773.07,0.0,0.0,0.0,0.0,1.0,100.0,0.0214,4.84
2006-08-22,9806.0,37681.31,0.05,0.25,0.03,0.05,0.0,37681.31,0.0,9806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,3808.1,0.0,0.0,0.0,0.0,1.0,100.0,0.0213,4.88
2006-08-23,11587.0,44525.13,0.06,0.29,0.03,0.06,0.0,44525.13,0.0,11587.0,0.0,0.0,0.0,0.0,0.0,0.0,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610733.0,2346851.09,0.0,2.98,0.0,15.37,0.7398,84.63,0.019,4.88
2006-08-24,11619.0,43733.17,0.06,0.29,0.03,0.06,0.0,43733.17,0.0,11619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607091.0,2285051.63,0.0,2.93,0.0,15.61,0.7366,84.39,0.0191,4.78
2006-08-25,11575.0,43932.14,0.06,0.29,0.03,0.06,0.0,43932.14,0.0,11575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,606628.0,2302416.11,0.0,2.91,0.0,15.28,0.7411,84.72,0.0191,4.82
2006-08-28,11571.0,44372.53,0.06,0.29,0.03,0.06,0.0,44372.53,0.0,11571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,605201.0,2320827.83,0.0,2.93,0.0,15.25,0.7415,84.75,0.0191,4.87
2006-08-29,11602.0,44308.69,0.06,0.3,0.03,0.06,0.0,44308.69,0.0,11602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606134.0,2314859.89,0.0,2.93,0.0,15.48,0.7384,84.52,0.0191,4.85
2006-08-30,11598.0,44202.09,0.06,0.3,0.03,0.06,0.0,44202.09,0.0,11598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,611590.0,2330880.79,0.0,2.95,0.0,15.45,0.7387,84.55,0.019,4.84
2006-08-31,11579.0,44312.03,0.06,0.32,0.03,0.06,0.0,44312.03,0.0,11579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,604616.0,2313823.52,0.0,2.94,0.0,15.31,0.7406,84.69,0.0192,4.86
2006-09-01,11587.0,44525.13,0.06,0.33,0.03,0.06,0.0,44525.13,0.0,11587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604473.0,2322795.92,0.0,2.94,0.0,15.37,0.7398,84.63,0.0192,4.88
2006-09-04,11625.0,43938.83,0.06,0.33,0.03,0.06,0.0,43938.83,0.0,11625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606627.0,2292858.74,0.0,2.93,0.0,15.65,0.736,84.35,0.0192,4.8
2006-09-05,11586.0,44703.75,0.06,0.33,0.03,0.06,0.0,44703.75,0.0,11586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,603128.0,2327125.99,0.0,2.93,0.0,15.36,0.74,84.64,0.0192,4.9
2006-09-06,11590.0,44810.44,0.06,0.33,0.03,0.06,0.0,44810.44,0.0,11590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610962.0,2362163.84,0.0,3.0,0.0,15.39,0.7395,84.61,0.019,4.91
2006-09-07,11553.0,45668.09,0.06,0.33,0.03,0.06,0.0,45668.09,0.0,11553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,601797.0,2378855.5,0.0,3.0,0.0,15.12,0.7433,84.88,0.0192,5.02
2006-09-08,11583.0,45877.88,0.06,0.32,0.03,0.06,0.0,45877.88,0.0,11583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600939.0,2380195.89,0.0,3.02,0.0,15.34,0.7403,84.66,0.0193,5.03
2006-09-11,11591.0,45909.57,0.06,0.46,0.03,0.06,0.0,45909.57,0.0,11591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605981.0,2400166.22,0.0,3.04,0.0,15.4,0.7395,84.6,0.0191,5.03
2006-09-12,11589.0,45901.65,0.06,0.47,0.03,0.06,0.0,45901.65,0.0,11589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,606690.0,2402974.42,0.0,3.05,0.0,15.39,0.7396,84.61,0.0191,5.03
2006-09-13,11605.0,45690.87,0.06,0.47,0.03,0.06,0.0,45690.87,0.0,11605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618675.0,2435829.56,0.0,3.1,0.0,15.5,0.7381,84.5,0.0188,5.0
2006-09-14,11610.0,45253.46,0.06,0.47,0.03,0.06,0.0,45253.46,0.0,11610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612917.0,2389027.74,0.0,3.04,0.0,15.54,0.7375,84.46,0.0189,4.95
2006-09-15,11573.0,45564.89,0.05,0.47,0.03,0.06,0.0,45564.89,0.0,11573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,612025.0,2409647.37,0.0,3.06,0.0,15.27,0.7413,84.73,0.0189,5.0
2006-09-18,11616.0,45276.84,0.05,0.67,0.03,0.06,0.0,45276.84,0.0,11616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613578.0,2391604.18,0.0,3.04,0.0,15.58,0.7369,84.42,0.0189,4.95
2006-09-19,11614.0,44811.78,0.05,0.68,0.03,0.06,0.0,44811.78,0.0,11614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,615390.0,2374438.04,0.0,3.03,0.0,15.57,0.7372,84.43,0.0189,4.9
2006-09-20,11586.0,44886.21,0.05,0.66,0.03,0.06,0.0,44886.21,0.0,11586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,586593.0,2272564.95,0.0,2.88,0.0,15.36,0.7399,84.64,0.0198,4.92
2006-09-21,11570.0,45553.07,0.05,0.65,0.03,0.06,0.0,45553.07,0.0,11570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,576849.0,2271153.43,0.0,2.85,0.0,15.25,0.7415,84.75,0.0201,5.0
