DATE,ALPWG FP Equity_DX_SI_QTY,ALPWG FP Equity_DX_SHORT_INTEREST_VALUE,ALPWG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALPWG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALPWG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALPWG FP Equity_DX_SI_MV,ALPWG FP Equity_DX_DSS,ALPWG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALPWG FP Equity_DX_SUPPLY_SI_QTY,ALPWG FP Equity_DX_BROKER_SI_QTY,ALPWG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALPWG FP Equity_DX_BROKER_SI_MV_NEW_x,ALPWG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALPWG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALPWG FP Equity_DX_BROKER_SI_MV_INC_x,ALPWG FP Equity_DX_SUPPLY_SI_MV_NEW,ALPWG FP Equity_DX_BROKER_SI_QTY_ADD,ALPWG FP Equity_DX_BROKER_SI_QTY_NEW,ALPWG FP Equity_DX_SUPPLY_SI_MV_DEC,ALPWG FP Equity_DX_BROKER_SI_QTY_INC,ALPWG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALPWG FP Equity_DX_BROKER_SI_MV_NEW_y,ALPWG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALPWG FP Equity_DX_BROKER_SI_MV_INC_y,ALPWG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALPWG FP Equity_DX_BROKER_SI_MV_ADD,ALPWG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALPWG FP Equity_DX_BROKER_SI_QTY_DEC,ALPWG FP Equity_DX_SUPPLY_SI_MV,ALPWG FP Equity_DX_BROKER_SI_MV_DEC,ALPWG FP Equity_DX_SUPPLY_SI_MV_RMV,ALPWG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALPWG FP Equity_DX_UTILIZATION_QUANTITY,ALPWG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALPWG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALPWG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALPWG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALPWG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALPWG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALPWG FP Equity_DX_BROKER_SI_CON_RATIO,ALPWG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALPWG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALPWG FP Equity_PX_LAST
2017-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303320.0,2071675.6,0.0,1.94,0.0,0.0,0.0,0.0,0.0,6.83
2017-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303320.0,1935181.6,0.0,1.91,0.0,0.0,0.0,0.0,0.0,6.38
2017-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303320.0,1868451.2,0.0,1.82,0.0,0.0,0.0,0.0,0.0,6.16
2017-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303320.0,1813853.6,0.0,1.74,0.0,0.0,0.0,0.0,0.0,5.98
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303320.0,1813853.6,0.0,1.74,0.0,0.0,0.0,0.0,0.0,5.98
2017-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303320.0,1907882.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,6.29
2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303320.0,2083808.4,0.0,1.8,0.0,0.0,0.0,0.0,0.0,6.87
2017-06-08,12096.0,78865.92,0.07,0.05,0.02,0.08,0.0,78865.92,0.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,12096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0399,6.52
2017-06-09,32096.0,220178.56,0.2,0.12,0.06,0.21,0.0,220178.56,0.0,32096.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.1036,6.86
2017-06-12,32096.0,217931.84,0.2,0.12,0.06,0.22,0.0,217931.84,0.0,32096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.1036,6.79
2017-06-13,32096.0,215685.12,0.2,0.12,0.06,0.22,0.0,215685.12,0.0,32096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.1003,6.72
2017-06-14,37096.0,253736.64,0.23,0.13,0.07,0.25,0.0,253736.64,0.0,37096.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48,0.7668,86.52,0.1187,6.84
2017-06-15,42005.0,291934.75,0.26,0.15,0.08,0.29,0.0,274559.75,2500.0,39505.0,17375.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2500.0,91.0,0.02,0.0,0.0,1.14,0.81,217565.0,1512076.75,0.0,1.51,1.14,12.66,0.6764,81.02,0.1369,6.95
2017-06-16,42005.0,290254.55,0.26,0.15,0.08,0.29,0.0,272979.55,2500.0,39505.0,17275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.14,0.81,217565.0,1503374.15,0.0,1.5,1.14,12.66,0.6764,81.02,0.1369,6.91
2017-06-19,42004.0,289827.6,0.26,0.15,0.08,0.29,0.0,272577.6,2500.0,39504.0,17250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,1.14,0.81,217565.0,1501198.5,0.0,1.5,1.14,12.66,0.6764,81.01,0.1369,6.9
2017-06-20,40941.0,284539.95,0.25,0.14,0.08,0.28,0.0,267164.95,2500.0,38441.0,17375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.0,0.02,0.01,0.0,1.14,0.81,217565.0,1512076.75,0.0,1.51,1.13,13.01,0.669,80.49,0.1334,6.95
2017-06-21,40940.0,280029.6,0.25,0.14,0.08,0.28,0.0,262929.6,2500.0,38440.0,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,1.14,0.81,217565.0,1488144.6,0.0,1.49,1.14,13.01,0.669,80.49,0.1334,6.84
2017-06-22,38430.0,264014.1,0.24,0.13,0.08,0.26,0.0,264014.1,0.0,38430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01,0.6689,80.48,0.1252,6.87
2017-06-23,35930.0,242886.8,0.22,0.12,0.07,0.25,0.0,242886.8,0.0,35930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,0.7604,86.08,0.1171,6.76
2017-06-26,22677.0,147854.04,0.14,0.11,0.05,0.15,0.0,147854.04,0.0,22677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13253.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.6563,77.95,0.0739,6.52
2017-06-27,46375.0,295872.5,0.29,0.27,0.09,0.31,0.0,295872.5,0.0,46375.0,0.0,0.0,0.0,0.0,0.0,0.0,23698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.17,0.4229,52.32,0.1511,6.38
2017-06-28,45951.0,284896.2,0.28,0.28,0.09,0.3,0.0,284896.2,0.0,45951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,0.4239,52.79,0.1497,6.2
2017-06-29,45933.0,280191.3,0.28,0.3,0.09,0.29,0.0,280191.3,0.0,45933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.58,0.4239,52.81,0.1497,6.1
2017-06-30,51864.0,316370.4,0.32,0.35,0.1,0.32,0.0,316370.4,0.0,51864.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,1069.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.49,0.3393,46.92,0.169,6.1
2017-07-03,52864.0,320355.84,0.33,0.38,0.11,0.33,0.0,320355.84,0.0,52864.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.77,0.3383,46.05,0.1757,6.06
2017-07-04,29166.0,176454.3,0.18,0.23,0.06,0.18,0.0,176454.3,0.0,29166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23698.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.04,0.4325,58.75,0.0969,6.05
2017-07-05,28699.0,172767.98,0.18,0.27,0.06,0.17,0.0,172767.98,0.0,28699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.4279,58.11,0.0954,6.02
2017-07-06,28699.0,171907.01,0.18,0.3,0.06,0.17,0.0,171907.01,0.0,28699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.4289,58.26,0.0954,5.99
2017-07-07,28699.0,168463.13,0.18,0.3,0.06,0.17,0.0,168463.13,0.0,28699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.02,0.4302,58.47,0.0954,5.87
2017-07-10,28699.0,170759.05,0.18,0.29,0.06,0.17,0.0,170759.05,0.0,28699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.64,0.4272,57.99,0.0954,5.95
2017-07-11,28676.0,170908.96,0.18,0.3,0.06,0.17,0.0,170908.96,0.0,28676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44,0.428,58.13,0.0953,5.96
2017-07-12,28465.0,169651.4,0.18,0.3,0.06,0.17,0.0,169651.4,0.0,28465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.59,0.4259,57.84,0.0946,5.96
2017-07-13,40465.0,244003.95,0.25,0.46,0.08,0.24,0.0,207823.95,6000.0,34465.0,36180.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.04,0.0,0.0,6000.0,0.0,0.04,0.0,0.0,2.73,1.99,214065.0,1290811.95,0.0,1.28,2.73,20.32,0.4887,65.33,0.1345,6.03
2017-07-14,40465.0,240766.75,0.25,0.5,0.08,0.24,0.0,205066.75,6000.0,34465.0,35700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.73,1.99,214065.0,1273686.75,0.0,1.27,2.73,19.92,0.4916,65.66,0.1345,5.95
2017-07-17,40465.0,239957.45,0.25,0.54,0.08,0.24,0.0,204377.45,6000.0,34465.0,35580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.73,1.99,214065.0,1269405.45,0.0,1.27,2.73,19.97,0.4923,65.73,0.1345,5.93
2017-07-18,40465.0,239957.45,0.25,0.56,0.08,0.24,0.0,204377.45,6000.0,34465.0,35580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.79,2.03,209418.0,1241848.74,0.0,1.24,2.79,20.14,0.49,65.48,0.1366,5.93
2017-07-19,40025.0,238949.25,0.25,0.6,0.08,0.24,0.0,203129.25,6000.0,34025.0,35820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.04,0.0,0.0,2.79,2.03,209418.0,1250225.46,0.0,1.24,2.79,20.5,0.4851,64.95,0.1351,5.97
2017-07-20,40025.0,235347.0,0.25,0.65,0.08,0.24,0.0,200067.0,6000.0,34025.0,35280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.99,2.13,194885.0,1145923.8,0.0,1.16,2.99,20.15,0.4876,65.24,0.1421,5.88
2017-07-21,35410.0,205378.0,0.22,0.59,0.07,0.21,0.0,170578.0,6000.0,29410.0,34800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615.0,0.03,0.03,0.0,3.2,2.24,181628.0,1053442.4,0.0,1.05,3.2,23.32,0.4405,59.8,0.1319,5.8
2017-07-24,43410.0,243964.2,0.27,0.75,0.09,0.25,0.0,210244.2,6000.0,37410.0,33720.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.0,3.2,2.24,181628.0,1020749.36,0.0,1.05,3.2,18.09,0.5207,68.57,0.1617,5.62
2017-07-25,43410.0,238755.0,0.27,0.73,0.09,0.24,0.0,205755.0,6000.0,37410.0,33000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,3.39,2.33,171175.0,941462.5,0.0,0.96,3.39,18.24,0.5195,68.45,0.1683,5.5
2017-07-26,43410.0,234414.0,0.27,0.71,0.09,0.24,0.0,202014.0,6000.0,37410.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,3.57,2.41,162022.0,874918.8,0.0,0.89,3.57,18.29,0.5191,68.41,0.1745,5.4
2017-07-27,53410.0,272391.0,0.33,0.87,0.11,0.29,0.0,241791.0,6000.0,47410.0,30600.0,0.26,0.0,0.0,0.05,0.0,0.0,47410.0,0.0,10000.0,0.0,0.26,0.0,0.05,0.0,0.0,6000.0,0.0,0.03,0.0,0.0,3.8,2.52,151739.0,773868.9,0.0,0.82,3.8,13.97,0.6002,75.46,0.2239,5.1
2017-07-28,53410.0,280402.5,0.33,0.81,0.11,0.28,0.0,248902.5,6000.0,47410.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,3.99,2.6,144239.0,757254.75,0.0,0.76,3.99,15.04,0.5889,74.53,0.2312,5.25
2017-07-31,50975.0,269657.75,0.31,0.79,0.1,0.27,0.0,237917.75,6000.0,44975.0,31740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435.0,0.03,0.01,0.0,4.16,2.67,138239.0,731284.31,0.0,0.73,4.16,15.44,0.5765,73.51,0.2265,5.29
2017-08-01,55975.0,299466.25,0.35,0.88,0.11,0.3,0.0,267366.25,6000.0,49975.0,32100.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,4.16,2.67,138239.0,739578.65,0.0,0.73,4.16,14.06,0.6074,76.01,0.2487,5.35
2017-08-02,55975.0,296667.5,0.35,0.88,0.11,0.3,0.0,264867.5,6000.0,49975.0,31800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,4.16,2.67,138239.0,732666.7,0.0,0.74,4.16,13.81,0.6101,76.23,0.2487,5.3
