DATE,ALLAN FP Equity_DX_SI_QTY,ALLAN FP Equity_DX_SHORT_INTEREST_VALUE,ALLAN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLAN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLAN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLAN FP Equity_DX_SI_MV,ALLAN FP Equity_DX_DSS,ALLAN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLAN FP Equity_DX_SUPPLY_SI_QTY,ALLAN FP Equity_DX_BROKER_SI_QTY,ALLAN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLAN FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALLAN FP Equity_DX_BROKER_SI_MV_INC_x,ALLAN FP Equity_DX_BROKER_SI_QTY_ADD,ALLAN FP Equity_DX_SUPPLY_SI_MV_DEC,ALLAN FP Equity_DX_BROKER_SI_QTY_INC,ALLAN FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLAN FP Equity_DX_BROKER_SI_MV_INC_y,ALLAN FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALLAN FP Equity_DX_BROKER_SI_MV_ADD,ALLAN FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLAN FP Equity_DX_BROKER_SI_QTY_DEC,ALLAN FP Equity_DX_SUPPLY_SI_MV,ALLAN FP Equity_DX_BROKER_SI_MV_DEC,ALLAN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLAN FP Equity_DX_UTILIZATION_QUANTITY,ALLAN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLAN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLAN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLAN FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLAN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLAN FP Equity_DX_BROKER_SI_CON_RATIO,ALLAN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLAN FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLAN FP Equity_PX_LAST
2006-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27164.0,891878.76,0.98,0.0,0.0,0.0,0.0,0.0,36.0
2006-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27193.0,892830.92,0.98,0.0,0.0,0.0,0.0,0.0,36.0
2006-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27521.0,903600.19,0.99,0.0,0.0,0.0,0.0,0.0,36.0
2006-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27369.0,923570.93,1.01,0.0,0.0,0.0,0.0,0.0,37.0
2006-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27461.0,911648.31,1.0,0.0,0.0,0.0,0.0,0.0,36.4
2006-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27465.0,911781.1,1.0,0.0,0.0,0.0,0.0,0.0,36.4
2006-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27437.0,913604.14,1.0,0.0,0.0,0.0,0.0,0.0,36.51
2006-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27370.0,936085.82,1.03,0.0,0.0,0.0,0.0,0.0,37.5
2006-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27461.0,926675.48,1.02,0.0,0.0,0.0,0.0,0.0,37.0
2006-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27213.0,959010.01,1.05,0.0,0.0,0.0,0.0,0.0,38.64
2006-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27174.0,966309.85,1.06,0.0,0.0,0.0,0.0,0.0,38.99
2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27172.0,966486.55,1.06,0.0,0.0,0.0,0.0,0.0,39.0
2006-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27191.0,967162.36,1.06,0.0,0.0,0.0,0.0,0.0,39.0
2006-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27313.0,954064.59,1.05,0.0,0.0,0.0,0.0,0.0,38.3
2006-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27386.0,949121.48,1.04,0.0,0.0,0.0,0.0,0.0,38.0
2006-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27286.0,964817.73,1.06,0.0,0.0,0.0,0.0,0.0,38.77
2006-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27260.0,969368.02,1.06,0.0,0.0,0.0,0.0,0.0,38.99
2006-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27281.0,962650.44,1.06,0.0,0.0,0.0,0.0,0.0,38.69
2006-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,725703.07,0.8,0.0,0.0,0.0,0.0,0.0,36.5
2006-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,762286.45,0.84,0.0,0.0,0.0,0.0,0.0,38.34
2006-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,763479.39,0.84,0.0,0.0,0.0,0.0,0.0,38.4
2006-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,735644.2,0.81,0.0,0.0,0.0,0.0,0.0,37.0
2006-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,727691.29,0.8,0.0,0.0,0.0,0.0,0.0,36.6
2006-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,733457.15,0.8,0.0,0.0,0.0,0.0,0.0,36.89
2006-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,726896.0,0.8,0.0,0.0,0.0,0.0,0.0,36.56
2006-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,755526.48,0.83,0.0,0.0,0.0,0.0,0.0,38.0
2006-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21800.0,743597.12,0.82,0.0,0.0,0.0,0.0,0.0,37.4
2006-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27519.0,938922.95,1.03,0.0,0.0,0.0,0.0,0.0,37.41
2006-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27443.0,947342.61,1.04,0.0,0.0,0.0,0.0,0.0,37.85
2006-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27502.0,940600.37,1.03,0.0,0.0,0.0,0.0,0.0,37.5
2006-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27569.0,932834.34,1.02,0.0,0.0,0.0,0.0,0.0,37.1
2006-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27580.0,930691.15,1.02,0.0,0.0,0.0,0.0,0.0,37.0
2006-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27552.0,924720.63,1.01,0.0,0.0,0.0,0.0,0.0,36.8
2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27563.0,924838.44,1.01,0.0,0.0,0.0,0.0,0.0,36.79
2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27555.0,924570.01,1.01,0.0,0.0,0.0,0.0,0.0,36.79
2006-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27543.0,924167.37,1.01,0.0,0.0,0.0,0.0,0.0,36.79
2006-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27529.0,923948.69,1.01,0.0,0.0,0.0,0.0,0.0,36.8
2006-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27490.0,927654.09,1.02,0.0,0.0,0.0,0.0,0.0,37.0
2006-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27490.0,915118.23,1.02,0.0,0.0,0.0,0.0,0.0,36.5
2006-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27522.0,923713.75,1.01,0.0,0.0,0.0,0.0,0.0,36.8
2006-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27479.0,927282.89,1.02,0.0,0.0,0.0,0.0,0.0,37.0
2006-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27513.0,928430.23,1.02,0.0,0.0,0.0,0.0,0.0,37.0
2006-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27552.0,924720.63,1.01,0.0,0.0,0.0,0.0,0.0,36.8
2006-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27507.0,933245.21,1.02,0.0,0.0,0.0,0.0,0.0,37.2
2006-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27471.0,939540.14,1.03,0.0,0.0,0.0,0.0,0.0,37.5
2006-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27104.0,987551.54,1.08,0.0,0.0,0.0,0.0,0.0,39.95
2006-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27122.0,988207.39,1.08,0.0,0.0,0.0,0.0,0.0,39.95
2006-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27521.0,1002745.21,1.1,0.0,0.0,0.0,0.0,0.0,39.95
2006-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27502.0,1003307.06,1.1,0.0,0.0,0.0,0.0,0.0,40.0
2006-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27505.0,1003416.51,1.1,0.0,0.0,0.0,0.0,0.0,40.0
2006-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27262.0,1041792.76,1.14,0.0,0.0,0.0,0.0,0.0,41.9
2006-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27396.0,1023176.75,1.12,0.0,0.0,0.0,0.0,0.0,40.95
2006-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27445.0,1038773.67,1.14,0.0,0.0,0.0,0.0,0.0,41.5
2006-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27395.0,1039379.71,1.14,0.0,0.0,0.0,0.0,0.0,41.6
2006-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27307.0,1052229.09,1.15,0.0,0.0,0.0,0.0,0.0,42.25
2006-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27103.0,1087626.15,1.19,0.0,0.0,0.0,0.0,0.0,44.0
2006-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26866.0,1129571.01,1.24,0.0,0.0,0.0,0.0,0.0,46.1
2006-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27205.0,1210816.0,1.33,0.0,0.0,0.0,0.0,0.0,48.8
2006-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27401.0,1174556.39,1.29,0.0,0.0,0.0,0.0,0.0,47.0
2006-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27679.0,1133460.36,1.24,0.0,0.0,0.0,0.0,0.0,44.9
2006-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27833.0,1109051.38,1.22,0.0,0.0,0.0,0.0,0.0,43.69
2006-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27901.0,1096747.47,1.2,0.0,0.0,0.0,0.0,0.0,43.1
2006-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27404.0,1099705.09,1.21,0.0,0.0,0.0,0.0,0.0,44.0
2006-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27522.0,1081347.51,1.19,0.0,0.0,0.0,0.0,0.0,43.08
2006-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27542.0,1080123.79,1.18,0.0,0.0,0.0,0.0,0.0,43.0
2006-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27724.0,1055654.91,1.16,0.0,0.0,0.0,0.0,0.0,41.75
2006-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28282.0,987912.53,1.08,0.0,0.0,0.0,0.0,0.0,38.3
2006-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27144.0,1015002.95,1.11,0.0,0.0,0.0,0.0,0.0,41.0
2006-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26869.0,1057406.32,1.16,0.0,0.0,0.0,0.0,0.0,43.15
