DATE,SAVE FP Equity_DX_SI_QTY,SAVE FP Equity_DX_SHORT_INTEREST_VALUE,SAVE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SAVE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SAVE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SAVE FP Equity_DX_SI_MV,SAVE FP Equity_DX_DSS,SAVE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SAVE FP Equity_DX_SUPPLY_SI_QTY,SAVE FP Equity_DX_BROKER_SI_QTY,SAVE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SAVE FP Equity_DX_BROKER_SI_MV_NEW_x,SAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SAVE FP Equity_DX_SUPPLY_SI_QTY_INC_x,SAVE FP Equity_DX_BROKER_SI_MV_INC_x,SAVE FP Equity_DX_SUPPLY_SI_MV_NEW,SAVE FP Equity_DX_BROKER_SI_QTY_ADD,SAVE FP Equity_DX_BROKER_SI_QTY_NEW,SAVE FP Equity_DX_SUPPLY_SI_MV_DEC,SAVE FP Equity_DX_BROKER_SI_QTY_INC,SAVE FP Equity_DX_SUPPLY_SI_QTY_DEC,SAVE FP Equity_DX_BROKER_SI_MV_NEW_y,SAVE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SAVE FP Equity_DX_BROKER_SI_MV_INC_y,SAVE FP Equity_DX_SUPPLY_SI_QTY_INC_y,SAVE FP Equity_DX_BROKER_SI_MV_ADD,SAVE FP Equity_DX_SUPPLY_SI_QTY_ADD,SAVE FP Equity_DX_BROKER_SI_QTY_DEC,SAVE FP Equity_DX_SUPPLY_SI_MV,SAVE FP Equity_DX_BROKER_SI_MV_DEC,SAVE FP Equity_DX_SUPPLY_SI_MV_RMV,SAVE FP Equity_DX_BROKER_SI_MV_RMV,SAVE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SAVE FP Equity_DX_UTILIZATION_QUANTITY,SAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SAVE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SAVE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SAVE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SAVE FP Equity_DX_ACTIVE_UTILIZATION_MV,SAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SAVE FP Equity_DX_BROKER_SI_CON_RATIO,SAVE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SAVE FP Equity_DX_DEMAND_SUPPLY_RATIO,SAVE FP Equity_PX_LAST
2006-07-17,189360.0,8452206.43,4.27,34.16,1.23,10.44,1.0,2152286.34,150701.0,48219.0,6726636.89,0.0,0.0,536.0,0.03,0.0,430.0,0.0,0.01,988.0,28.0,0.0,0.0,0.03,536.0,0.02,0.0,0.0,8.33,0.0,0.0,0.0,21.98,21.98,534884.0,23874894.29,0.0,29.73,21.88,28.11,0.4623,61.15,0.2762,55.15
2006-07-18,187290.0,8117277.6,4.22,33.81,1.21,10.25,1.0,2062410.02,149136.0,47586.0,6463656.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1565.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,8.18,0.05,0.0,0.0,21.82,21.82,534473.0,23164427.94,0.0,29.42,21.75,28.04,0.4618,61.13,0.274,53.55
2006-07-19,186066.0,8131995.22,4.19,33.63,1.21,9.92,1.0,2075676.64,147908.0,47493.0,6464303.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,7.88,0.05,0.0,0.0,21.42,21.42,542766.0,23721531.71,0.0,28.97,21.39,28.05,0.462,61.15,0.2694,54.0
2006-07-20,187127.0,8375252.71,4.22,33.51,1.21,10.05,1.0,2149054.57,148490.0,48016.0,6645974.52,0.0,0.0,581.0,0.04,0.0,0.0,0.0,0.0,524.0,0.0,0.0,0.0,0.04,581.0,0.0,0.0,0.0,7.98,0.0,0.0,0.0,21.65,21.65,537422.0,24053423.94,0.0,29.03,21.56,27.96,0.4598,61.01,0.2728,55.3
2006-07-21,187747.0,8220658.45,4.23,32.7,1.22,10.26,1.0,2111703.07,148941.0,48228.0,6521505.49,0.0,0.0,476.0,0.04,0.0,0.0,0.0,0.0,211.0,25.0,0.0,0.0,0.04,476.0,0.0,0.0,0.0,8.15,0.0,0.0,0.0,21.99,21.99,528396.0,23136258.07,0.0,28.86,22.03,28.02,0.4591,60.91,0.2772,54.1
2006-07-24,187026.0,8173951.92,4.21,32.21,1.21,10.12,1.0,2091148.17,148564.0,47847.0,6492974.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,8.05,0.04,0.0,0.0,21.86,21.86,531084.0,23210971.11,0.0,28.66,21.92,27.9,0.4599,61.04,0.2752,54.0
2006-07-25,186955.0,8246504.88,4.21,31.85,1.21,10.1,1.0,2109937.23,148052.0,47834.0,6530510.23,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.04,0.0,520.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,8.01,0.0,0.0,0.0,21.73,21.73,533134.0,23516312.13,0.0,28.8,21.75,27.9,0.4599,61.04,0.2745,54.5
2006-07-26,186852.0,8226838.73,4.21,32.62,1.21,10.09,1.0,2120287.03,147587.0,48157.0,6498054.33,0.0,0.0,14.0,0.02,0.0,0.0,0.0,0.03,323.0,479.0,0.0,0.0,0.02,14.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0,21.35,21.35,543825.0,23943873.08,0.0,29.46,21.3,28.09,0.4586,60.84,0.2702,54.4
2006-07-27,186871.0,8583098.75,4.21,31.7,1.21,10.08,1.0,2167006.11,148669.0,47180.0,6828457.64,0.0,0.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,0.0,0.0,977.0,8.02,0.05,0.0,0.0,39.56,21.44,227137.0,10432540.63,0.0,0.0,449.76,28.08,0.4648,61.36,0.2695,56.75
2006-07-28,187702.0,8423775.5,4.23,31.61,1.22,10.46,1.0,2131277.76,149232.0,47490.0,6697301.39,0.0,0.0,564.0,0.07,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.07,564.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,41.26,21.97,212494.0,9536402.12,0.0,0.0,446.46,28.26,0.4629,61.11,0.2763,55.45
2006-07-31,186926.0,8623447.07,4.21,31.39,1.21,10.26,1.0,2178628.38,148680.0,47225.0,6859046.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,553.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,8.18,0.04,0.0,0.0,40.1,21.6,222129.0,10247465.17,0.0,0.0,447.04,28.16,0.4636,61.22,0.2715,57.0
2006-08-01,188253.0,8684665.49,4.24,49.04,1.22,10.5,1.0,2195882.1,149713.0,47599.0,6906701.75,0.0,0.0,1033.0,0.05,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.05,1033.0,0.0,0.0,0.0,8.38,0.0,0.0,0.0,40.94,21.91,215953.0,9962548.09,0.0,0.0,447.77,28.24,0.4633,61.15,0.2755,57.0
2006-08-02,177154.0,8029256.34,3.99,47.99,1.15,9.88,1.0,1888906.19,150353.0,41676.0,6814538.64,0.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,5923.0,8.43,0.33,0.0,0.0,41.26,21.61,214090.0,9703328.69,0.0,0.0,449.5,23.4,0.4922,65.32,0.2546,56.0
2006-08-03,175831.0,7969293.22,3.96,47.16,1.14,9.72,1.0,1879342.91,149149.0,41465.0,6759969.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,8.27,0.03,0.0,0.0,40.66,21.79,217644.0,9864408.75,0.0,0.0,447.33,23.39,0.4918,65.29,0.2569,56.0
2006-08-04,181777.0,8018105.52,4.1,50.23,1.18,10.0,1.0,2093352.03,149099.0,47458.0,6576692.96,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.03,5993.0,50.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,21.83,21.83,534023.0,23555525.54,0.0,29.57,21.77,25.9,0.4762,63.17,0.2661,54.5
2006-08-07,180536.0,8175234.9,4.07,50.29,1.17,9.82,1.0,2126722.13,148283.0,46965.0,6714718.16,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.11,0.0,827.0,0.0,0.0,0.0,11.0,0.0,0.0,493.0,8.08,0.05,0.0,0.0,21.47,21.47,542448.0,24563742.54,0.0,29.65,21.41,25.78,0.4767,63.26,0.2614,55.95
2006-08-08,181522.0,8080314.99,4.09,51.45,1.18,10.04,1.0,2103921.33,149032.0,47264.0,6634047.13,0.0,0.0,774.0,0.05,0.0,0.0,0.0,0.0,300.0,25.0,0.0,0.0,0.05,774.0,0.0,0.0,0.0,8.27,0.0,0.0,0.0,21.81,21.81,534220.0,23780400.58,0.0,29.59,21.84,25.84,0.4763,63.2,0.2657,55.0
2006-08-09,181119.0,8062375.75,4.08,52.11,1.17,9.87,1.0,2100404.7,148680.0,47185.0,6618378.12,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.11,0.0,359.0,0.0,0.0,0.0,7.0,0.0,0.0,79.0,8.12,0.03,0.0,0.0,21.26,21.26,550678.0,24513016.05,0.0,30.18,21.19,25.82,0.4768,63.25,0.259,55.0
2006-08-10,180781.0,8120487.48,4.07,51.75,1.17,9.91,1.0,2110829.94,148711.0,46992.0,6679937.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,186.0,194.0,8.17,0.0,0.0,0.0,26.51,26.51,412193.0,18515264.85,0.0,22.72,26.46,25.75,0.4768,63.28,0.3223,55.5
2006-08-11,180022.0,7926123.15,4.06,62.04,1.17,10.01,1.0,2070534.67,147847.0,47027.0,6509501.78,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,185.0,865.0,0.0,0.0,0.01,0.0,0.0,0.0,150.0,8.25,0.0,0.0,0.0,26.47,26.47,410665.0,18081019.88,0.0,22.66,26.69,25.74,0.476,63.22,0.3223,54.4
2006-08-14,79694.0,3512043.15,1.8,27.94,0.52,4.33,0.0,2057983.07,47847.0,46699.0,2108574.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.59,102.0,100000.0,0.0,0.0,0.0,1.0,0.0,0.0,430.0,2.61,0.02,0.0,0.0,8.65,8.65,505015.0,22255558.4,0.0,27.53,8.66,22.72,0.4213,58.29,0.1441,54.45
2006-08-15,79843.0,3683392.81,1.8,28.54,0.52,4.32,0.0,2161236.26,47848.0,46848.0,2207369.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,8.65,8.65,505048.0,23299352.12,0.0,27.96,8.5,22.61,0.4218,58.37,0.1444,57.0
2006-08-16,80194.0,3573020.71,1.81,28.5,0.52,4.48,0.0,2102937.93,47850.0,47199.0,2131943.05,0.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.08,2.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,8.45,8.45,518728.0,23111777.5,0.0,29.08,8.54,22.79,0.4263,58.87,0.1415,55.05
2006-08-17,79816.0,3536799.3,1.8,35.91,0.52,4.37,0.0,2074727.88,47848.0,46821.0,2120236.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,2.64,0.06,0.0,0.0,8.65,8.65,505285.0,22390142.77,0.0,27.77,8.67,22.74,0.4225,58.43,0.1443,54.75
2006-08-18,79766.0,3534583.71,1.8,36.82,0.52,4.35,0.0,2072512.28,47848.0,46771.0,2120236.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.62,0.01,0.0,0.0,8.72,8.72,500567.0,22181079.19,0.0,27.45,8.72,22.73,0.422,58.37,0.1454,54.75
2006-08-21,79912.0,3537819.41,1.8,39.41,0.52,4.34,0.0,2077083.21,47849.0,46917.0,2118344.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,8.71,8.71,501228.0,22190085.92,0.0,27.32,8.72,22.6,0.4225,58.46,0.1455,54.7
2006-08-22,79590.0,3517122.39,1.79,39.85,0.52,4.36,0.0,2059056.64,47847.0,46595.0,2114383.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,2.64,0.0,0.0,0.0,8.72,8.72,501113.0,22144437.13,0.0,27.51,8.76,22.8,0.4218,58.34,0.145,54.6
2006-08-23,79735.0,3494489.93,1.8,34.93,0.52,4.34,0.0,2048441.2,47847.0,46740.0,2096956.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,6.94,6.94,641992.0,28136133.17,0.0,34.91,6.98,22.7,0.4219,58.37,0.1156,54.15
2006-08-24,79497.0,3448671.78,1.79,32.48,0.52,4.33,0.0,2017310.53,47846.0,46502.0,2075614.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,2.62,0.01,0.0,0.0,7.08,7.08,628076.0,27246663.1,0.0,33.8,7.18,22.81,0.4206,58.2,0.1176,53.6
2006-08-25,79584.0,3452445.94,1.79,30.9,0.52,4.28,0.0,2021084.69,47847.0,46589.0,2075658.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,7.06,7.06,630026.0,27331256.35,0.0,33.69,7.09,22.64,0.42,58.15,0.1174,53.6
2006-08-28,79705.0,3441567.75,1.8,30.64,0.52,4.27,0.0,2016882.62,47847.0,46710.0,2065976.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,7.05,7.05,630690.0,27232449.21,0.0,33.59,7.08,22.56,0.4201,58.18,0.1175,53.35
2006-08-29,79667.0,3452822.65,1.79,30.88,0.52,4.25,0.0,2022796.63,47662.0,46672.0,2065703.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.54,0.01,0.0,0.0,7.02,7.02,631267.0,27359546.57,0.0,33.6,7.02,22.53,0.4198,58.14,0.1173,53.55
2006-08-30,78400.0,3401082.65,1.77,30.73,0.51,4.18,0.0,1969721.4,47662.0,45405.0,2067632.67,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1380.0,2.54,0.08,0.0,0.0,7.16,7.16,618179.0,26817319.79,0.0,33.15,7.12,22.92,0.4356,59.28,0.1177,53.6
2006-08-31,78364.0,3424890.49,1.77,23.54,0.51,4.19,0.0,1982847.44,47662.0,45369.0,2083062.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.55,0.0,0.0,0.0,7.31,7.31,604363.0,26413622.2,0.0,32.47,7.28,22.92,0.4359,59.31,0.1202,54.0
2006-09-01,78410.0,3401516.46,1.77,23.34,0.51,4.21,0.0,1970155.21,47662.0,45415.0,2067632.67,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,7.31,7.31,604386.0,26218963.5,0.0,32.52,7.32,23.0,0.4362,59.34,0.1203,53.6
2006-09-04,78416.0,3392256.85,1.77,23.75,0.51,4.18,0.0,1964901.28,47662.0,45421.0,2061846.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,7.3,7.3,605031.0,26173492.08,0.0,32.34,7.29,22.94,0.4356,59.28,0.1201,53.45
2006-09-05,78286.0,3301096.05,1.76,23.78,0.51,4.19,0.0,1909791.55,47662.0,45291.0,2009769.81,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.01,0.0,284.0,0.0,0.0,0.0,284.0,0.0,0.0,129.0,2.56,0.0,0.0,0.0,7.32,7.32,603864.0,25463212.61,0.0,32.06,7.38,23.03,0.4353,59.23,0.1202,52.1
2006-09-06,70160.0,2952767.54,1.58,21.69,0.45,3.67,0.0,1564133.49,47662.0,37165.0,2005912.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8127.0,2.49,0.47,0.0,0.0,7.19,7.19,615450.0,25901949.55,0.0,32.12,7.18,25.55,0.506,65.82,0.1058,52.0
2006-09-07,70298.0,2890300.61,1.58,22.86,0.46,3.68,0.0,1523392.11,47913.0,37052.0,1969941.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,113.0,2.5,0.0,0.0,0.0,7.38,7.38,601366.0,24725148.93,0.0,31.19,7.43,25.53,0.5018,65.51,0.1083,50.8
2006-09-08,70032.0,2834019.72,1.58,23.58,0.45,3.61,0.0,1498794.67,47910.0,37037.0,1938797.76,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.01,0.0,267.0,2.46,0.04,0.0,0.0,7.36,7.36,603116.0,24406594.62,0.0,30.75,7.41,25.43,0.5006,65.44,0.1076,50.0
2006-09-11,70365.0,2924377.77,1.59,23.51,0.46,3.54,0.0,1553101.64,48135.0,37370.0,2000496.32,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,7.36,7.36,606311.0,25198357.26,0.0,30.71,7.25,25.34,0.4994,65.36,0.1075,51.35
2006-09-12,70804.0,2870991.14,1.6,23.78,0.46,3.64,0.0,1533095.65,48135.0,37809.0,1951798.75,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,7.38,7.38,604399.0,24507431.45,0.0,30.99,7.34,25.41,0.4975,65.21,0.1085,50.1
2006-09-13,70521.0,2956545.42,1.59,23.72,0.46,3.56,0.0,1573252.27,48131.0,37526.0,2017859.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,2.41,0.04,0.0,0.0,7.27,7.27,614338.0,25755706.82,0.0,31.19,7.18,25.3,0.4963,65.14,0.1065,51.8
2006-09-14,70717.0,2959039.11,1.59,23.87,0.46,3.67,0.0,1578416.41,48134.0,37722.0,2014089.8,0.0,0.0,3.0,0.05,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.05,3.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,7.46,7.46,597355.0,24995359.06,0.0,30.73,7.49,25.32,0.4991,65.38,0.1096,51.7
2006-09-15,70471.0,2931634.92,1.59,22.9,0.46,3.68,0.0,1559023.58,48130.0,37476.0,2002236.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,2.5,0.0,0.0,0.0,7.46,7.46,596780.0,24826397.96,0.0,30.94,7.48,25.47,0.4982,65.26,0.1093,51.4
2006-09-18,70722.0,3045106.59,1.59,22.84,0.46,3.64,0.0,1624427.14,48134.0,37727.0,2072525.68,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,7.45,7.45,598149.0,25754750.49,0.0,31.09,7.34,25.3,0.4985,65.34,0.1094,53.2
2006-09-19,70933.0,3065673.63,1.6,22.17,0.46,3.77,0.0,1631009.43,48334.0,37738.0,2088960.98,0.0,0.0,200.0,0.06,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.06,200.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,7.53,7.53,593895.0,25667718.02,0.0,31.66,7.51,25.38,0.4976,65.27,0.1104,53.4
