DATE,NRG FP Equity_DX_SI_QTY,NRG FP Equity_DX_SHORT_INTEREST_VALUE,NRG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NRG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NRG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NRG FP Equity_DX_SI_MV,NRG FP Equity_DX_DSS,NRG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NRG FP Equity_DX_SUPPLY_SI_QTY,NRG FP Equity_DX_BROKER_SI_QTY,NRG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NRG FP Equity_DX_BROKER_SI_MV_NEW_x,NRG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NRG FP Equity_DX_SUPPLY_SI_QTY_INC_x,NRG FP Equity_DX_BROKER_SI_MV_INC_x,NRG FP Equity_DX_SUPPLY_SI_MV_NEW,NRG FP Equity_DX_BROKER_SI_QTY_ADD,NRG FP Equity_DX_BROKER_SI_QTY_NEW,NRG FP Equity_DX_SUPPLY_SI_MV_DEC,NRG FP Equity_DX_BROKER_SI_QTY_INC,NRG FP Equity_DX_SUPPLY_SI_QTY_DEC,NRG FP Equity_DX_BROKER_SI_MV_NEW_y,NRG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NRG FP Equity_DX_BROKER_SI_MV_INC_y,NRG FP Equity_DX_SUPPLY_SI_QTY_INC_y,NRG FP Equity_DX_BROKER_SI_MV_ADD,NRG FP Equity_DX_SUPPLY_SI_QTY_ADD,NRG FP Equity_DX_BROKER_SI_QTY_DEC,NRG FP Equity_DX_SUPPLY_SI_MV,NRG FP Equity_DX_BROKER_SI_MV_DEC,NRG FP Equity_DX_SUPPLY_SI_MV_RMV,NRG FP Equity_DX_BROKER_SI_MV_RMV,NRG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NRG FP Equity_DX_UTILIZATION_QUANTITY,NRG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NRG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NRG FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NRG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NRG FP Equity_DX_ACTIVE_UTILIZATION_MV,NRG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NRG FP Equity_DX_BROKER_SI_CON_RATIO,NRG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NRG FP Equity_DX_DEMAND_SUPPLY_RATIO,NRG FP Equity_PX_LAST
2011-07-26,18924.0,151126.42,0.1,1.65,0.02,0.16,0.0,148538.97,2324.0,18600.0,18559.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.38,0.38,605075.0,4832108.45,0.0,5.05,0.38,21.56,0.4115,57.4,0.0312,8.41
2011-07-27,18924.0,151306.12,0.1,1.87,0.02,0.16,0.0,148715.59,2324.0,18600.0,18581.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,21.51,0.4105,57.27,0.0309,8.42
2011-07-28,18924.0,151126.42,0.1,2.01,0.02,0.16,0.0,148538.97,2324.0,18600.0,18559.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,21.54,0.4106,57.29,0.0309,8.41
2011-07-29,18924.0,151845.22,0.1,2.13,0.02,0.16,0.0,149245.46,2324.0,18600.0,18647.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,21.55,0.4113,57.38,0.0309,8.45
2011-08-01,18924.0,152384.31,0.1,2.31,0.02,0.16,0.0,149775.32,2324.0,18600.0,18713.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,21.58,0.4098,57.18,0.0309,8.48
2011-08-02,18940.0,149455.69,0.1,2.31,0.02,0.16,0.0,146899.01,2340.0,18616.0,18464.96,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.38,0.38,610499.0,4817452.58,0.0,5.16,0.38,21.61,0.4085,57.06,0.0309,8.31
2011-08-03,18940.0,147117.64,0.1,2.27,0.02,0.16,0.0,144600.95,2340.0,18616.0,18176.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.37,0.37,629373.0,4888694.28,0.0,5.21,0.37,21.39,0.4129,57.63,0.03,8.18
2011-08-04,18940.0,139204.22,0.1,1.78,0.02,0.15,0.0,136822.9,2340.0,18616.0,17198.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.37,0.0,0.0,0.0,0.0,100.0,21.14,0.4148,57.87,0.03,7.74
2011-08-05,18940.0,134887.81,0.1,1.74,0.02,0.15,0.0,132580.33,2340.0,18616.0,16665.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,20.52,0.4268,59.37,0.031,7.5
2011-08-08,18940.0,123197.53,0.1,1.66,0.02,0.15,0.0,121090.04,2340.0,18616.0,15220.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,20.1,0.4321,60.02,0.031,6.85
2011-08-09,18940.0,116902.77,0.1,1.52,0.02,0.14,0.0,114902.95,2340.0,18616.0,14443.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.38,0.38,609395.0,3761349.68,0.0,4.13,0.39,19.03,0.4509,62.21,0.031,6.5
2011-08-10,18940.0,111687.11,0.1,1.38,0.02,0.14,0.0,109776.51,2340.0,18616.0,13798.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,18.4,0.462,63.38,0.031,6.21
2011-08-11,18940.0,116902.77,0.1,1.36,0.02,0.14,0.0,114902.95,2340.0,18616.0,14443.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,17.89,0.4729,64.52,0.031,6.5
2011-08-12,18940.0,124096.79,0.1,1.42,0.02,0.14,0.0,121973.91,2340.0,18616.0,15331.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,18.42,0.4627,63.45,0.031,6.9
2011-08-15,18940.0,125715.44,0.1,1.44,0.02,0.14,0.0,123564.87,2340.0,18616.0,15531.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.38,0.0,0.0,0.0,0.0,100.0,19.14,0.4505,62.13,0.031,6.99
2011-08-16,18940.0,125355.74,0.1,1.43,0.02,0.14,0.0,123211.32,2340.0,18616.0,15487.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,100.0,0.37,0.0,0.0,0.0,0.0,100.0,19.32,0.4483,61.88,0.0301,6.97
2011-08-17,18196.0,121122.66,0.1,1.38,0.02,0.14,0.0,118965.94,1596.0,17872.0,10623.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,256.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.01,0.01,0.0,0.0,0.26,0.26,609379.0,4056364.46,0.0,4.25,0.26,19.94,0.4662,64.07,0.0298,7.01
2011-08-18,18680.0,120264.66,0.1,1.42,0.02,0.14,0.0,118178.7,2080.0,18356.0,13391.35,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.33,0.33,627485.0,4039843.21,0.0,4.4,0.33,19.51,0.4431,62.31,0.0297,6.78
2011-08-19,19680.0,122030.88,0.1,1.65,0.02,0.15,0.0,113821.08,3080.0,18356.0,19098.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.02,0.0,0.0,0.0,1.15,0.5,264947.0,1642871.72,0.0,1.8,1.15,18.24,0.4128,60.24,0.0322,6.53
2011-08-22,19680.0,124086.53,0.1,1.64,0.02,0.15,0.0,122043.64,3080.0,19356.0,19420.05,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,1.15,0.51,264947.0,1670546.44,0.0,1.74,1.15,17.48,0.4074,59.95,0.0323,6.64
2011-08-23,18924.0,119858.89,0.1,1.63,0.02,0.15,0.0,117806.77,2324.0,18600.0,14719.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,0.02,0.01,0.0,0.0,100.0,0.37,0.0,0.0,0.0,0.0,100.0,18.31,0.4324,61.75,0.0301,6.67
2011-08-24,18824.0,122443.0,0.1,1.7,0.02,0.14,0.0,120335.5,2324.0,18500.0,15116.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.02,0.0,0.0,0.0,0.37,0.37,625992.0,4071841.1,0.0,4.19,0.37,18.44,0.435,61.89,0.03,6.85
2011-08-25,39824.0,259040.05,0.21,3.73,0.05,0.29,0.0,113830.88,23324.0,17500.0,151713.79,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.01,0.0,1000.0,0.0,0.0,0.0,22000.0,0.0,0.0,1000.0,0.16,0.01,0.0,0.0,3.83,3.83,585118.0,3805971.2,0.0,4.01,3.84,31.17,0.386,52.55,0.0655,6.85
2011-08-26,39824.0,255636.61,0.21,3.71,0.05,0.29,0.0,253556.8,23324.0,39500.0,149720.47,0.0,0.0,0.0,0.0,0.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,3.83,3.83,585118.0,3755965.74,0.0,3.98,3.82,30.55,0.3923,53.55,0.0655,6.76
2011-08-29,39824.0,264712.46,0.21,3.74,0.05,0.29,0.0,262558.81,23324.0,39500.0,155035.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,3.83,3.83,586118.0,3895960.69,0.0,3.96,3.79,30.65,0.3917,53.44,0.0653,7.0
2011-08-30,38835.0,263301.29,0.21,3.57,0.05,0.29,0.0,261104.57,22335.0,38511.0,151431.29,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,11.0,0.0,0.0,1000.0,0.16,0.01,0.0,0.0,3.67,3.67,585591.0,3970306.85,0.0,4.12,3.67,30.6,0.4137,55.68,0.0639,7.14
2011-08-31,38835.0,264776.37,0.21,3.47,0.05,0.3,0.0,262567.34,22335.0,38511.0,152279.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,3.56,3.56,604465.0,4121232.07,0.0,4.32,3.57,30.26,0.416,56.08,0.062,7.18
2011-09-01,38835.0,264776.37,0.21,3.08,0.05,0.29,0.0,262567.34,22335.0,38511.0,152279.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,3.56,3.56,604465.0,4121232.07,0.0,4.36,3.58,27.52,0.4265,58.32,0.062,7.18
2011-09-02,18776.0,124983.47,0.1,1.45,0.02,0.13,0.0,122826.74,2276.0,18452.0,15150.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,20059.0,0.0,0.0,0.0,0.0,0.0,0.0,20059.0,0.02,0.15,0.0,0.0,0.36,0.36,624087.0,4154269.06,0.0,4.48,0.36,20.54,0.4058,58.74,0.03,7.01
2011-09-05,18776.0,121952.48,0.1,1.43,0.02,0.13,0.0,119848.06,2276.0,18452.0,14782.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.38,0.38,604195.0,3924322.55,0.0,4.24,0.38,20.87,0.4012,58.18,0.031,6.84
2011-09-06,18276.0,118531.37,0.1,1.38,0.02,0.13,0.0,116430.03,2276.0,17952.0,14761.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.02,0.0,0.0,0.0,0.36,0.36,623069.0,4040995.02,0.0,4.28,0.36,21.87,0.4201,59.72,0.0292,6.83
2011-09-07,18158.0,120007.59,0.1,1.38,0.02,0.12,0.0,118646.12,2158.0,17952.0,14262.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.35,0.35,623187.0,4118689.88,0.0,4.25,0.34,21.93,0.4271,60.3,0.029,6.96
2011-09-08,18158.0,122421.54,0.1,1.37,0.02,0.13,0.0,121032.68,2158.0,17952.0,14549.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.35,0.35,622960.0,4200006.65,0.0,4.37,0.35,21.94,0.4275,60.33,0.029,7.1
2011-09-09,18158.0,123283.66,0.1,1.37,0.02,0.13,0.0,121885.02,2158.0,17952.0,14651.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.35,0.35,623324.0,4232055.54,0.0,4.49,0.35,21.87,0.4255,60.15,0.029,7.15
2011-09-12,18147.0,120968.81,0.1,1.32,0.02,0.13,0.0,119595.61,2147.0,17941.0,14312.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.02,0.0,0.0,0.0,0.35,0.35,608825.0,4058458.01,0.0,4.35,0.35,21.93,0.4273,60.3,0.0297,7.02
2011-09-13,18147.0,121141.13,0.1,1.32,0.02,0.13,0.0,119765.97,2147.0,17941.0,14332.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,623335.0,4161101.46,0.0,4.36,0.34,21.9,0.4264,60.22,0.029,7.03
2011-09-14,18147.0,122519.7,0.1,1.33,0.02,0.13,0.0,121128.88,2147.0,17941.0,14495.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,623335.0,4208453.97,0.0,4.37,0.34,21.94,0.4276,60.33,0.029,7.11
2011-09-15,18147.0,122519.7,0.1,1.6,0.02,0.13,0.0,121128.88,2147.0,17941.0,14495.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,623335.0,4208453.97,0.0,4.39,0.34,21.94,0.4276,60.33,0.029,7.11
2011-09-16,18147.0,123898.26,0.1,1.69,0.02,0.13,0.0,122491.8,2147.0,17941.0,14658.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,623335.0,4255806.47,0.0,4.45,0.34,21.9,0.4266,60.23,0.029,7.19
2011-09-19,18147.0,120451.85,0.1,1.71,0.02,0.13,0.0,119084.51,2147.0,17941.0,14250.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.35,0.35,604461.0,4012147.85,0.0,4.35,0.36,21.9,0.4264,60.22,0.0299,6.99
2011-09-20,18147.0,122175.05,0.1,1.92,0.02,0.13,0.0,120788.16,2147.0,17941.0,14454.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.34,0.34,623335.0,4196615.84,0.0,4.35,0.34,21.89,0.4261,60.2,0.029,7.09
2011-09-21,18147.0,121830.41,0.1,2.28,0.02,0.13,0.0,120447.43,2147.0,17941.0,14413.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.35,0.35,603866.0,4054072.02,0.0,4.31,0.36,21.89,0.4262,60.19,0.0299,7.07
2011-09-22,18148.0,117701.21,0.1,2.32,0.02,0.13,0.0,116365.17,2148.0,17942.0,13931.13,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.35,0.35,614291.0,3984064.16,0.0,4.37,0.35,21.9,0.4264,60.22,0.0294,6.83
2011-09-23,18148.0,117011.89,0.1,2.36,0.02,0.12,0.0,115683.68,2148.0,17942.0,13849.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.35,0.35,614246.0,3960441.28,0.0,4.19,0.35,21.92,0.427,60.28,0.0294,6.79
2011-09-26,18148.0,118907.52,0.1,2.35,0.02,0.12,0.0,117557.79,2148.0,17942.0,14073.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.35,0.35,614835.0,4028460.78,0.0,4.18,0.35,21.92,0.4272,60.29,0.0294,6.9
2011-09-27,18148.0,120975.48,0.1,2.36,0.02,0.13,0.0,119602.27,2148.0,17942.0,14318.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.35,0.35,614835.0,4098520.97,0.0,4.23,0.35,21.92,0.4272,60.29,0.0294,7.02
2011-09-28,18148.0,120975.48,0.1,2.31,0.02,0.13,0.0,119602.27,2148.0,17942.0,14318.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,633709.0,4224336.0,0.0,4.47,0.34,21.91,0.4267,60.24,0.0285,7.02
2011-09-29,18148.0,120803.15,0.1,2.25,0.02,0.13,0.0,119431.9,2148.0,17942.0,14298.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,634758.0,4225301.16,0.0,4.46,0.34,21.93,0.4273,60.3,0.0285,7.01
2011-09-30,18148.0,122009.46,0.1,2.26,0.02,0.13,0.0,120624.51,2148.0,17942.0,14441.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,633709.0,4260441.44,0.0,4.5,0.34,21.88,0.4258,60.16,0.0285,7.08
2011-10-03,18148.0,120113.83,0.1,2.27,0.02,0.13,0.0,118750.4,2148.0,17942.0,14216.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.35,0.35,614835.0,4069329.23,0.0,4.39,0.35,21.88,0.426,60.18,0.0294,6.97
2011-10-04,18148.0,118907.52,0.1,2.27,0.02,0.13,0.0,117557.79,2148.0,17942.0,14073.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.34,0.34,634303.0,4156017.08,0.0,4.42,0.34,21.95,0.428,60.37,0.0285,6.9
2011-10-05,18148.0,119424.51,0.1,2.23,0.02,0.13,0.0,118068.91,2148.0,17942.0,14135.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.34,0.34,634303.0,4174086.72,0.0,4.37,0.34,21.92,0.427,60.27,0.0285,6.93
2011-10-06,18148.0,120630.82,0.1,2.2,0.02,0.13,0.0,119261.53,2148.0,17942.0,14277.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.34,0.34,634303.0,4216249.21,0.0,4.36,0.33,21.93,0.4273,60.31,0.0285,7.0
2011-10-07,18148.0,124077.41,0.1,2.16,0.02,0.13,0.0,122669.0,2148.0,17942.0,14685.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,638495.0,4365374.07,0.0,4.49,0.33,21.93,0.4272,60.3,0.0283,7.2
2011-10-10,18148.0,125283.72,0.1,2.0,0.02,0.13,0.0,123861.61,2148.0,17942.0,14828.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,621569.0,4290967.5,0.0,4.45,0.34,22.02,0.43,60.56,0.0291,7.27
2011-10-11,12046.0,83959.6,0.06,1.38,0.01,0.09,0.0,83234.73,2046.0,11942.0,14260.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.01,0.04,0.0,0.0,0.32,0.32,641992.0,4474630.14,0.0,4.68,0.32,32.92,0.3129,41.15,0.0187,7.34
2011-10-12,12137.0,84709.12,0.06,1.45,0.01,0.09,0.0,83348.13,2137.0,11942.0,14915.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.33,636239.0,4440573.81,0.0,4.64,0.33,32.74,0.309,40.92,0.019,7.35
2011-10-13,12137.0,84478.62,0.06,1.64,0.01,0.09,0.0,83121.33,2137.0,11942.0,14874.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.33,636239.0,4428490.62,0.0,4.68,0.34,32.69,0.3085,40.86,0.019,7.33
2011-10-14,12137.0,84939.62,0.06,1.76,0.01,0.09,0.0,83574.93,2137.0,11942.0,14955.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.33,636240.0,4452664.0,0.0,4.63,0.33,32.74,0.309,40.92,0.019,7.37
2011-10-17,12137.0,85400.62,0.06,1.82,0.01,0.09,0.0,84028.53,2137.0,11942.0,15036.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.34,623028.0,4383865.69,0.0,4.62,0.34,32.64,0.3081,40.8,0.0194,7.41
2011-10-18,12077.0,83602.27,0.06,1.83,0.01,0.09,0.0,82667.74,2077.0,11942.0,14377.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.33,623088.0,4313287.26,0.0,4.61,0.33,32.85,0.3115,41.06,0.0193,7.29
2011-10-19,12077.0,84175.67,0.06,1.57,0.01,0.09,0.0,83234.73,2077.0,11942.0,14476.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.33,623088.0,4342870.85,0.0,4.53,0.33,32.85,0.3114,41.06,0.0193,7.34
2011-10-20,12077.0,84749.08,0.06,1.3,0.01,0.09,0.0,83801.73,2077.0,11942.0,14575.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.33,623088.0,4372454.44,0.0,4.58,0.33,32.84,0.3114,41.05,0.0193,7.39
2011-10-21,12077.0,84060.99,0.06,1.31,0.01,0.09,0.0,83121.33,2077.0,11942.0,14456.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.33,623513.0,4339912.31,0.0,4.56,0.33,32.9,0.3119,41.12,0.0193,7.33
2011-10-24,12077.0,84290.35,0.06,1.23,0.01,0.09,0.0,83348.13,2077.0,11942.0,14496.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.33,0.33,623513.0,4351753.82,0.0,4.57,0.33,32.87,0.3116,41.08,0.0193,7.35
