DATE,CD9 FP Equity_DX_DSS,CD9 FP Equity_PX_LAST
2009-06-24,0.0,50.99
2009-06-25,0.0,50.49
2009-06-26,0.0,50.44
2009-06-29,0.0,51.42
2009-06-30,0.0,50.89
2009-07-01,0.0,51.73
2009-07-02,0.0,50.46
2009-07-03,0.0,50.4
2009-07-06,0.0,49.74
2009-07-07,0.0,49.22
2009-07-08,0.0,48.67
2009-07-09,0.0,49.04
2009-07-10,0.0,48.5
2009-07-13,0.0,49.45
2009-07-14,0.0,50.02
2009-07-15,0.0,51.45
2009-07-16,0.0,51.79
2009-07-17,0.0,51.97
2009-07-20,0.0,52.79
2009-07-21,0.0,52.93
2009-07-22,0.0,53.12
2009-07-23,0.0,54.14
2009-07-24,0.0,54.26
2009-07-27,0.0,54.69
2009-07-28,0.0,54.16
2009-07-29,0.0,54.65
2009-07-30,0.0,55.86
2009-07-31,0.0,55.67
2009-08-03,0.0,56.69
2009-08-04,0.0,56.5
2009-08-05,0.0,56.12
2009-08-06,0.0,56.4
2009-08-07,0.0,57.27
2009-08-10,0.0,57.15
2009-08-11,0.0,56.5
2009-08-12,0.0,57.03
2009-08-13,0.0,57.4
2009-08-14,0.0,56.81
2009-08-17,0.0,55.77
2009-08-18,0.0,56.65
2009-08-19,0.0,56.47
2009-08-20,0.0,57.35
2009-08-21,0.0,58.63
2009-08-24,0.0,59.02
2009-08-25,0.0,59.77
2009-08-26,0.0,59.35
2009-08-27,0.0,59.04
2009-08-28,0.0,59.5
2009-08-31,0.0,58.89
2009-09-01,0.0,57.98
2009-09-02,0.0,57.95
2009-09-03,0.0,57.93
2009-09-04,0.0,58.8
2009-09-07,0.0,59.37
2009-09-08,0.0,59.51
2009-09-09,0.0,60.09
2009-09-10,0.0,59.92
2009-09-11,0.0,60.07
2009-09-14,0.0,59.91
2009-09-15,0.0,60.07
2009-09-16,0.0,60.8
2009-09-17,0.0,61.38
2009-09-18,0.0,61.21
2009-09-21,0.0,60.81
2009-09-22,0.0,61.22
2009-09-23,0.0,61.16
2009-09-24,0.0,60.0
2009-09-25,0.0,59.74
2009-09-28,0.0,60.9
2009-09-29,0.0,60.86
2009-09-30,0.0,60.48
2009-10-01,0.0,59.56
2009-10-02,0.0,58.43
2009-10-05,0.0,58.81
2009-10-06,0.0,60.08
2009-10-07,0.0,59.8
2009-10-08,0.0,60.28
2009-10-09,0.0,59.97
2009-10-12,0.0,60.53
2009-10-13,0.0,59.99
2009-10-14,0.0,61.28
2009-10-15,0.0,61.53
2009-10-16,0.0,61.26
2009-10-19,0.0,62.1
2009-10-20,0.0,61.67
2009-10-21,0.0,62.37
2009-10-22,0.0,61.84
2009-10-23,0.0,61.29
2009-10-26,0.0,60.8
2009-10-27,0.0,61.45
2009-10-28,0.0,60.37
2009-10-29,0.0,61.16
2009-10-30,0.0,59.64
2009-11-02,0.0,59.91
2009-11-03,0.0,59.42
2009-11-04,0.0,60.19
2009-11-05,0.0,60.67
2009-11-06,0.0,60.65
2009-11-09,0.0,61.76
2009-11-10,0.0,62.07
2009-11-11,0.0,62.17
2009-11-12,0.0,62.35
2009-11-13,0.0,62.81
2009-11-16,0.0,63.64
2009-11-17,0.0,63.52
2009-11-18,0.0,63.32
2009-11-19,0.0,62.36
2009-11-20,0.0,61.73
2009-11-23,0.0,62.93
2009-11-24,0.0,62.56
2009-11-25,0.0,62.91
2009-11-26,0.0,60.91
2009-11-27,0.0,61.49
2009-11-30,0.0,60.74
2009-12-01,0.0,62.17
2009-12-02,0.0,62.36
2009-12-03,0.0,62.1
2009-12-04,0.0,63.04
2009-12-07,0.0,62.85
2009-12-08,0.0,61.94
2009-12-09,0.0,61.35
2009-12-10,0.0,61.85
2009-12-11,0.0,62.35
2009-12-14,0.0,62.87
2009-12-15,0.0,62.73
2009-12-16,0.0,63.2
2009-12-17,0.0,62.57
2009-12-18,0.0,62.31
2009-12-21,0.0,63.4
2009-12-22,0.0,64.01
2009-12-23,0.0,64.07
2009-12-28,0.0,64.57
2009-12-29,0.0,64.4
2009-12-30,0.0,64.4
2010-01-04,0.0,65.24
2010-01-05,0.0,65.4
2010-01-06,0.0,65.27
2010-01-07,0.0,64.95
2010-01-08,0.0,64.89
2010-01-11,0.0,64.97
2010-01-12,0.0,64.43
2010-01-13,0.0,64.55
2010-01-14,0.0,64.79
2010-01-15,0.0,64.0
2010-01-18,0.0,64.44
2010-01-19,0.0,65.26
2010-01-20,0.0,64.49
2010-01-21,0.0,63.57
2010-01-22,0.0,63.03
2010-01-25,0.0,62.47
2010-01-26,0.0,63.06
2010-01-27,0.0,62.46
2010-01-28,0.0,61.73
2010-01-29,0.0,62.26
2010-02-01,0.0,62.34
2010-02-02,0.0,62.57
2010-02-03,0.0,62.07
2010-02-04,0.0,60.74
2010-02-05,0.0,59.92
2010-02-08,0.0,60.32
2010-02-09,0.0,60.59
2010-02-10,0.0,60.72
2010-02-11,0.0,61.13
2010-02-12,0.0,61.01
2010-02-15,0.0,61.28
2010-02-16,0.0,61.81
2010-02-17,0.0,62.43
2010-02-18,0.0,62.81
2010-02-19,0.0,63.0
2010-02-22,0.0,62.62
2010-02-23,0.0,62.08
2010-02-24,0.0,62.23
2010-02-25,0.0,61.22
2010-02-26,0.0,61.82
2010-03-01,0.0,62.2
2010-03-02,0.0,62.66
2010-03-03,0.0,62.95
2010-03-04,0.0,63.03
2010-03-05,0.0,63.95
2010-03-08,0.0,64.0
2010-03-09,0.0,63.99
2010-03-10,0.0,64.27
2010-03-11,0.0,64.1
2010-03-12,0.0,64.14
2010-03-15,0.0,63.77
2010-03-16,0.0,64.13
2010-03-17,0.0,64.78
2010-03-18,0.0,64.73
2010-03-19,0.0,64.28
2010-03-22,0.0,64.23
2010-03-23,0.0,64.59
2010-03-24,0.0,64.45
2010-03-25,0.0,65.18
2010-03-26,0.0,64.73
2010-03-29,0.0,64.92
2010-03-30,0.0,65.06
2010-03-31,0.0,64.82
2010-04-01,0.0,65.68
2010-04-06,0.0,66.18
2010-04-07,0.0,66.07
2010-04-08,0.0,65.75
2010-04-09,0.0,66.59
2010-04-12,0.0,66.51
2010-04-13,0.0,66.26
2010-04-14,0.0,66.58
2010-04-15,0.0,67.27
2010-04-16,0.0,66.33
2010-04-19,0.0,65.91
2010-04-20,0.0,66.71
2010-04-21,0.0,66.32
2010-04-22,0.0,65.44
2010-04-23,0.0,65.83
2010-04-26,0.0,66.18
2010-04-27,0.0,63.83
2010-04-28,0.0,63.45
2010-04-29,0.0,64.14
2010-04-30,0.0,63.81
2010-05-03,0.0,64.08
2010-05-04,0.0,62.61
2010-05-05,0.0,62.31
2010-05-06,0.0,61.39
2010-05-07,0.0,59.27
2010-05-10,0.0,63.03
2010-05-11,0.0,62.61
2010-05-12,0.0,63.09
2010-05-13,0.0,62.95
2010-05-14,0.0,61.03
2010-05-17,0.0,61.08
2010-05-18,0.0,61.78
2010-05-19,0.0,60.33
2010-05-20,0.0,59.62
2010-05-21,0.0,59.23
2010-05-24,0.0,59.19
2010-05-25,0.0,57.92
2010-05-26,0.0,58.99
2010-05-27,0.0,60.65
2010-05-28,0.0,60.65
2010-05-31,0.0,60.71
2010-06-01,0.0,60.54
2010-06-02,0.0,60.68
2010-06-03,0.0,61.53
2010-06-04,0.0,60.69
2010-06-07,0.0,60.21
2010-06-08,0.0,59.24
2010-06-09,0.0,59.72
2010-06-10,0.0,60.28
2010-06-11,0.0,61.05
2010-06-14,0.0,61.31
2010-06-15,0.0,61.72
2010-06-16,0.0,61.82
2010-06-17,0.0,62.02
2010-06-18,0.0,62.05
2010-06-21,0.0,62.31
2010-06-22,0.0,62.01
2010-06-23,0.0,61.44
2010-06-24,0.0,60.45
2010-06-25,0.0,59.95
2010-06-28,0.0,60.66
2010-06-29,0.0,59.19
2010-06-30,0.0,59.16
2010-07-01,0.0,58.12
2010-07-02,0.0,58.42
2010-07-05,0.0,58.07
2010-07-06,0.0,59.33
2010-07-07,0.0,60.3
2010-07-08,0.0,60.88
2010-07-09,0.0,61.1
2010-07-12,0.0,61.54
2010-07-13,0.0,62.66
2010-07-14,0.0,62.67
2010-07-15,0.0,62.17
2010-07-16,0.0,61.12
2010-07-19,0.0,60.63
2010-07-20,0.0,60.66
2010-07-21,0.0,61.07
2010-07-22,0.0,62.27
2010-07-23,0.0,62.61
2010-07-26,0.0,62.93
2010-07-27,0.0,63.04
2010-07-28,0.0,62.77
2010-07-29,0.0,62.8
2010-07-30,0.0,62.54
2010-08-02,0.0,64.17
2010-08-03,0.0,64.21
2010-08-04,0.0,64.61
2010-08-05,0.0,64.4
2010-08-06,0.0,63.8
2010-08-09,0.0,64.84
2010-08-10,0.0,64.37
2010-08-11,0.0,63.25
2010-08-12,0.0,63.52
2010-08-13,0.0,63.68
2010-08-16,0.0,63.35
2010-08-17,0.0,63.78
2010-08-18,0.0,63.53
2010-08-19,0.0,62.55
2010-08-20,0.0,62.29
2010-08-23,0.0,62.84
2010-08-24,0.0,61.79
2010-08-25,0.0,61.42
2010-08-26,4.0,61.77
2010-08-27,4.0,62.32
2010-08-30,4.0,62.28
2010-08-31,4.0,62.05
2010-09-01,1.0,63.7
2010-09-02,1.0,63.64
2010-09-03,1.0,64.24
2010-09-06,1.0,64.38
2010-09-07,1.0,64.28
2010-09-08,1.0,65.08
2010-09-09,1.0,65.45
2010-09-10,2.0,65.4
2010-09-13,2.0,65.62
2010-09-14,2.0,65.52
2010-09-15,2.0,65.31
2010-09-16,2.0,65.08
2010-09-17,2.0,64.69
2010-09-20,2.0,65.45
2010-09-21,2.0,65.2
2010-09-22,2.0,64.03
2010-09-23,2.0,64.06
2010-09-24,2.0,64.57
2010-09-27,2.0,64.28
2010-09-28,1.0,64.05
2010-09-29,1.0,63.76
2010-09-30,1.0,63.7
2010-10-01,1.0,63.68
2010-10-04,1.0,63.34
2010-10-05,1.0,64.15
2010-10-06,1.0,64.41
2010-10-07,1.0,64.62
2010-10-08,1.0,64.65
2010-10-11,1.0,64.88
2010-10-12,1.0,64.48
2010-10-13,1.0,65.46
2010-10-14,1.0,65.41
2010-10-15,1.0,65.54
2010-10-18,1.0,65.93
2010-10-19,1.0,65.65
2010-10-20,1.0,65.7
2010-10-21,1.0,65.82
2010-10-22,1.0,65.63
2010-10-25,1.0,65.62
2010-10-26,2.0,65.83
2010-10-27,2.0,65.36
2010-10-28,2.0,65.83
2010-10-29,2.0,66.23
2010-11-01,2.0,66.17
2010-11-02,2.0,66.65
2010-11-03,2.0,66.24
2010-11-04,2.0,66.82
2010-11-05,2.0,67.11
2010-11-08,2.0,67.02
2010-11-09,2.0,67.3
2010-11-10,2.0,67.04
2010-11-11,2.0,66.91
2010-11-12,2.0,66.83
2010-11-15,1.0,67.18
2010-11-16,1.0,65.75
2010-11-17,1.0,66.23
2010-11-18,1.0,67.0
2010-11-19,1.0,66.72
2010-11-22,1.0,66.08
2010-11-23,1.0,65.03
2010-11-24,1.0,65.48
2010-11-25,2.0,65.59
2010-11-26,2.0,65.29
2010-11-29,2.0,64.04
2010-11-30,2.0,64.07
2010-12-01,2.0,65.21
2010-12-02,2.0,65.91
2010-12-03,2.0,65.72
2010-12-06,2.0,65.76
2010-12-07,2.0,66.31
2010-12-08,2.0,66.79
2010-12-09,2.0,67.18
2010-12-10,2.0,67.22
2010-12-13,2.0,67.43
2010-12-14,2.0,67.67
2010-12-15,2.0,67.34
2010-12-16,2.0,67.55
2010-12-17,2.0,67.09
2010-12-20,2.0,67.56
2010-12-21,2.0,68.22
2010-12-22,2.0,68.29
2010-12-23,2.0,68.32
2010-12-27,0.0,67.5
2010-12-28,0.0,67.82
2010-12-29,2.0,68.12
2010-12-30,2.0,67.29
2010-12-31,2.0,0.0
2011-01-03,0.0,67.79
2011-01-04,0.0,68.24
2011-01-05,0.0,68.38
2011-01-06,0.0,68.73
2011-01-07,0.0,68.45
2011-01-10,0.0,68.02
2011-01-11,0.0,68.23
2011-01-12,0.0,69.25
2011-01-13,0.0,69.21
2011-01-14,0.0,69.37
2011-01-17,0.0,69.4
2011-01-18,0.0,70.19
2011-01-19,0.0,69.6
2011-01-20,0.0,69.22
2011-01-21,0.0,69.96
2011-01-24,0.0,70.33
2011-01-25,0.0,69.56
2011-01-26,0.0,69.89
2011-01-27,0.0,70.2
2011-01-28,0.0,69.56
2011-01-31,0.0,69.77
2011-02-01,0.0,70.91
2011-02-02,0.0,71.02
2011-02-03,0.0,70.89
2011-02-04,0.0,70.93
2011-02-07,0.0,71.56
2011-02-08,0.0,71.41
2011-02-09,0.0,71.28
2011-02-10,0.0,71.27
2011-02-11,0.0,71.14
2011-02-14,0.0,71.02
2011-02-15,0.0,71.17
2011-02-16,0.0,71.76
2011-02-17,0.0,71.93
2011-02-18,0.0,72.16
2011-02-21,0.0,71.24
2011-02-22,0.0,70.65
2011-02-23,0.0,70.04
2011-02-24,0.0,69.75
2011-02-25,0.0,70.33
2011-02-28,0.0,70.91
2011-03-01,0.0,70.46
2011-03-02,0.0,69.89
2011-03-03,0.0,70.08
2011-03-04,0.0,69.79
2011-03-07,0.0,69.61
2011-03-08,0.0,69.88
2011-03-09,0.0,69.72
2011-03-10,0.0,69.1
2011-03-11,0.0,68.45
2011-03-14,0.0,67.38
2011-03-15,0.0,66.08
2011-03-16,0.0,65.02
2011-03-17,0.0,66.46
2011-03-18,0.0,66.35
2011-03-21,0.0,67.65
2011-03-22,0.0,67.73
2011-03-23,0.0,67.9
2011-03-24,0.0,68.19
2011-03-25,0.0,68.42
2011-03-28,0.0,68.47
2011-03-29,0.0,68.57
2011-03-30,0.0,69.06
2011-03-31,0.0,68.5
2011-04-01,0.0,69.39
2011-04-04,0.0,69.5
2011-04-05,0.0,69.51
2011-04-06,0.0,69.61
2011-04-07,0.0,69.46
2011-04-08,0.0,69.74
2011-04-11,0.0,69.78
2011-04-12,0.0,68.73
2011-04-13,0.0,69.17
2011-04-14,0.0,68.73
2011-04-15,0.0,68.96
2011-04-18,0.0,67.73
2011-04-19,0.0,67.85
2011-04-20,0.0,69.02
2011-04-21,0.0,68.95
2011-04-26,0.0,69.3
2011-04-27,0.0,69.87
2011-04-28,0.0,70.2
2011-04-29,0.0,70.37
2011-05-02,0.0,70.46
2011-05-03,0.0,70.08
2011-05-04,0.0,69.29
2011-05-05,0.0,69.2
2011-05-06,0.0,69.64
2011-05-09,0.0,69.34
2011-05-10,0.0,69.9
2011-05-11,0.0,70.4
2011-05-12,0.0,69.8
2011-05-13,0.0,69.43
2011-05-16,0.0,69.25
2011-05-17,0.0,68.81
2011-05-18,0.0,68.95
2011-05-19,0.0,69.42
2011-05-20,0.0,69.33
2011-05-23,0.0,68.4
2011-05-24,0.0,68.42
2011-05-25,0.0,68.72
2011-05-26,0.0,68.81
2011-05-27,0.0,69.02
2011-05-30,0.0,68.82
2011-05-31,0.0,69.19
2011-06-01,0.0,68.38
2011-06-02,0.0,67.51
2011-06-03,0.0,67.27
2011-06-06,0.0,66.88
2011-06-07,0.0,67.01
2011-06-08,0.0,66.62
2011-06-09,0.0,67.2
2011-06-10,0.0,66.34
2011-06-13,0.0,66.47
2011-06-14,0.0,66.99
2011-06-15,0.0,66.32
2011-06-16,0.0,66.04
2011-06-17,0.0,66.35
2011-06-20,0.0,66.03
2011-06-21,0.0,66.77
2011-06-22,0.0,66.57
2011-06-23,0.0,65.7
2011-06-24,0.0,65.56
2011-06-27,0.0,65.54
2011-06-28,0.0,65.66
2011-06-29,0.0,66.74
2011-06-30,0.0,67.49
2011-07-01,0.0,67.83
2011-07-04,0.0,67.98
2011-07-05,0.0,67.93
2011-07-06,0.0,67.75
2011-07-07,0.0,68.03
2011-07-08,0.0,67.62
2011-07-11,0.0,66.73
2011-07-12,0.0,66.32
2011-07-13,0.0,66.63
2011-07-14,0.0,66.06
2011-07-15,0.0,66.07
2011-07-18,0.0,65.27
2011-07-19,0.0,65.63
2011-07-20,0.0,66.5
2011-07-21,0.0,67.42
2011-07-22,0.0,67.98
2011-07-25,0.0,67.65
2011-07-26,0.0,67.66
2011-07-27,0.0,66.98
2011-07-28,0.0,67.16
2011-07-29,0.0,66.84
2011-08-01,0.0,65.71
2011-08-02,0.0,65.18
2011-08-03,0.0,64.37
2011-08-04,0.0,62.71
2011-08-05,0.0,61.4
2011-08-08,0.0,59.62
2011-08-09,0.0,59.53
2011-08-10,0.0,57.28
2011-08-11,0.0,58.74
2011-08-12,0.0,61.01
2011-08-15,0.0,61.24
2011-08-16,0.0,61.27
2011-08-17,0.0,61.65
2011-08-18,0.0,59.47
2011-08-19,0.0,58.58
2011-08-22,0.0,59.68
2011-08-23,0.0,60.22
2011-08-24,0.0,60.85
2011-08-25,0.0,59.76
2011-08-26,0.0,59.33
2011-08-29,0.0,60.5
2011-08-30,0.0,60.44
2011-08-31,0.0,61.91
2011-09-01,0.0,62.51
2011-09-02,0.0,61.22
2011-09-05,0.0,59.05
2011-09-06,0.0,58.93
2011-09-07,0.0,60.37
2011-09-08,0.0,61.02
2011-09-09,0.0,59.84
2011-09-12,0.0,58.19
2011-09-13,0.0,58.83
2011-09-14,0.0,59.55
2011-09-15,0.0,60.76
2011-09-16,0.0,61.09
2011-09-19,0.0,60.06
2011-09-20,0.0,61.39
2011-09-21,0.0,60.39
2011-09-22,0.0,58.21
2011-09-23,0.0,58.72
2011-09-26,0.0,59.76
2011-09-27,0.0,62.06
2011-09-28,0.0,61.59
2011-09-29,0.0,62.05
2011-09-30,0.0,61.99
2011-10-03,0.0,61.69
2011-10-04,0.0,60.41
2011-10-05,0.0,62.02
2011-10-06,0.0,63.13
2011-10-07,0.0,63.89
2011-10-10,0.0,64.56
2011-10-11,0.0,64.19
2011-10-12,0.0,64.68
2011-10-13,0.0,64.34
2011-10-14,0.0,64.75
2011-10-17,0.0,64.43
2011-10-18,0.0,64.08
2011-10-19,0.0,64.66
2011-10-20,0.0,64.12
2011-10-21,0.0,65.36
2011-10-24,0.0,65.66
2011-10-25,0.0,65.07
2011-10-26,0.0,65.31
2011-10-27,0.0,66.64
2011-10-28,0.0,66.14
2011-10-31,0.0,65.42
2011-11-01,0.0,63.69
2011-11-02,0.0,63.99
2011-11-03,0.0,65.1
2011-11-04,0.0,64.42
2011-11-07,0.0,64.33
2011-11-08,0.0,64.85
2011-11-09,0.0,63.91
2011-11-10,0.0,64.06
2011-11-11,0.0,65.3
2011-11-14,0.0,64.87
2011-11-15,0.0,64.55
2011-11-16,0.0,64.81
2011-11-17,0.0,64.36
2011-11-18,0.0,64.07
2011-11-21,0.0,62.12
2011-11-22,0.0,61.67
2011-11-23,0.0,61.0
2011-11-24,0.0,60.4
2011-11-25,0.0,61.23
2011-11-28,0.0,63.1
2011-11-29,0.0,63.67
2011-11-30,0.0,65.56
2011-12-01,0.0,65.42
2011-12-02,0.0,65.7
2011-12-05,0.0,66.17
2011-12-06,0.0,66.01
2011-12-07,0.0,65.99
2011-12-08,0.0,65.41
2011-12-09,0.0,66.4
2011-12-12,0.0,65.41
2011-12-13,0.0,66.14
2011-12-14,0.0,65.05
2011-12-15,0.0,65.72
2011-12-16,0.0,65.38
2011-12-19,0.0,65.34
2011-12-20,0.0,66.25
2011-12-21,0.0,66.01
2011-12-22,0.0,66.68
2011-12-23,0.0,67.23
2011-12-27,0.0,67.26
2011-12-28,0.0,66.9
2011-12-29,0.0,67.61
2011-12-30,0.0,67.94
2012-01-02,0.0,69.44
2012-01-03,0.0,69.41
2012-01-04,0.0,69.06
2012-01-05,0.0,68.23
2012-01-06,0.0,68.48
2012-01-09,0.0,68.01
2012-01-10,0.0,68.93
2012-01-11,0.0,68.35
2012-01-12,0.0,67.86
2012-01-13,0.0,67.58
2012-01-16,0.0,68.12
2012-01-17,0.0,68.56
2012-01-18,0.0,68.32
2012-01-19,0.0,68.54
2012-01-20,0.0,68.32
2012-01-23,0.0,68.6
2012-01-24,0.0,68.44
2012-01-25,0.0,68.07
2012-01-26,0.0,68.62
2012-01-27,0.0,67.91
2012-01-30,0.0,67.5
2012-01-31,0.0,67.95
2012-02-01,0.0,68.56
2012-02-02,0.0,68.4
2012-02-03,0.0,69.28
2012-02-06,0.0,69.33
2012-02-07,0.0,69.45
2012-02-08,0.0,69.21
2012-02-09,0.0,69.23
2012-02-10,0.0,68.7
2012-02-13,0.0,69.25
2012-02-14,0.0,69.33
2012-02-15,0.0,69.53
2012-02-16,0.0,69.51
2012-02-17,0.0,69.87
2012-02-20,0.0,69.97
2012-02-21,0.0,69.83
2012-02-22,0.0,69.24
2012-02-23,0.0,69.12
2012-02-24,0.0,69.17
2012-02-27,0.0,69.18
2012-02-28,0.0,69.13
2012-02-29,0.0,69.0
2012-03-01,0.0,69.59
2012-03-02,0.0,69.59
2012-03-05,0.0,69.35
2012-03-06,0.0,68.0
2012-03-07,0.0,68.32
2012-03-08,0.0,68.94
2012-03-09,0.0,69.14
2012-03-12,0.0,68.87
2012-03-13,0.0,69.89
2012-03-14,0.0,70.13
2012-03-15,0.0,70.11
2012-03-16,0.0,70.24
2012-03-19,0.0,70.41
2012-03-20,0.0,70.14
2012-03-21,0.0,70.09
2012-03-22,0.0,69.48
2012-03-23,0.0,69.18
2012-03-26,0.0,69.6
2012-03-27,0.0,69.07
2012-03-28,0.0,68.54
2012-03-29,0.0,67.87
2012-03-30,0.0,68.24
2012-04-02,0.0,69.26
2012-04-03,0.0,68.47
2012-04-04,0.0,67.41
2012-04-05,0.0,67.39
2012-04-10,0.0,66.16
2012-04-11,0.0,66.5
2012-04-12,0.0,66.48
2012-04-13,0.0,65.7
2012-04-16,0.0,66.15
2012-04-17,0.0,67.28
2012-04-18,0.0,66.79
2012-04-19,0.0,66.34
2012-04-20,0.0,67.01
2012-04-23,0.0,65.85
2012-04-24,0.0,66.56
2012-04-25,0.0,66.84
2012-04-26,0.0,66.86
2012-04-27,0.0,67.31
2012-04-30,0.0,66.9
2012-05-02,0.0,66.79
2012-05-03,0.0,66.96
2012-05-04,0.0,66.3
2012-05-07,0.0,66.86
2012-05-08,0.0,66.05
2012-05-09,0.0,65.84
2012-05-10,0.0,66.27
2012-05-11,0.0,66.46
2012-05-14,0.0,65.41
2012-05-15,0.0,64.96
2012-05-16,0.0,64.66
2012-05-17,0.0,64.01
2012-05-18,0.0,63.77
2012-05-21,0.0,63.86
2012-05-22,0.0,64.97
2012-05-23,0.0,63.76
2012-05-24,0.0,64.52
2012-05-25,0.0,64.83
2012-05-28,0.0,64.56
2012-05-29,0.0,64.49
2012-05-30,0.0,63.73
2012-05-31,0.0,63.71
2012-06-01,0.0,62.87
2012-06-04,0.0,62.82
2012-06-05,0.0,63.02
2012-06-06,0.0,64.13
2012-06-07,0.0,64.42
2012-06-08,0.0,64.71
2012-06-11,0.0,64.78
2012-06-12,0.0,65.35
2012-06-13,0.0,65.29
2012-06-14,0.0,65.37
2012-06-15,0.0,65.81
2012-06-18,0.0,65.72
2012-06-19,0.0,66.86
2012-06-20,0.0,67.11
2012-06-21,0.0,66.97
2012-06-22,0.0,66.74
2012-06-25,0.0,65.94
2012-06-26,0.0,66.06
2012-06-27,0.0,66.84
2012-06-28,0.0,66.85
2012-06-29,0.0,68.13
2012-07-02,0.0,68.98
2012-07-03,0.0,69.49
2012-07-04,0.0,69.53
2012-07-05,0.0,69.41
2012-07-06,0.0,68.83
2012-07-09,0.0,68.81
2012-07-10,0.0,69.08
2012-07-11,0.0,69.52
2012-07-12,0.0,68.79
2012-07-13,0.0,69.55
2012-07-16,0.0,69.75
2012-07-17,0.0,69.56
2012-07-18,0.0,70.45
2012-07-19,0.0,70.78
2012-07-20,0.0,69.72
2012-07-23,0.0,68.52
2012-07-24,0.0,67.69
2012-07-25,0.0,67.72
2012-07-26,0.0,68.81
2012-07-27,0.0,69.88
2012-07-30,0.0,70.92
2012-07-31,0.0,70.78
2012-08-01,0.0,71.17
2012-08-02,0.0,70.44
2012-08-03,0.0,71.92
2012-08-06,0.0,72.22
2012-08-07,0.0,73.15
2012-08-08,0.0,73.42
2012-08-09,0.0,73.47
2012-08-10,0.0,73.39
2012-08-13,0.0,73.22
2012-08-14,0.0,73.67
2012-08-15,0.0,73.71
2012-08-16,0.0,73.95
2012-08-17,0.0,74.21
2012-08-20,0.0,74.05
2012-08-21,0.0,73.92
2012-08-22,0.0,73.01
2012-08-23,0.0,72.48
2012-08-24,0.0,72.9
2012-08-27,0.0,73.35
2012-08-28,0.0,72.71
2012-08-29,0.0,72.5
2012-08-30,0.0,72.0
2012-08-31,0.0,72.3
2012-09-03,0.0,72.71
2012-09-04,0.0,72.02
2012-09-05,0.0,71.97
2012-09-06,0.0,73.49
2012-09-07,0.0,73.32
2012-09-10,0.0,73.09
2012-09-11,0.0,73.5
2012-09-12,0.0,73.63
2012-09-13,0.0,73.77
2012-09-14,0.0,74.04
2012-09-17,0.0,73.79
2012-09-18,0.0,73.67
2012-09-19,0.0,73.78
2012-09-20,0.0,73.48
2012-09-21,0.0,74.07
2012-09-24,0.0,74.0
2012-09-25,0.0,74.26
2012-09-26,0.0,72.89
2012-09-27,0.0,73.04
2012-09-28,0.0,71.96
2012-10-01,0.0,72.72
2012-10-02,0.0,72.58
2012-10-03,0.0,72.54
2012-10-04,0.0,72.32
2012-10-05,0.0,73.02
2012-10-08,0.0,72.43
2012-10-09,0.0,72.03
2012-10-10,0.0,71.6
2012-10-11,0.0,71.95
2012-10-12,0.0,71.58
2012-10-15,0.0,71.87
2012-10-16,0.0,72.73
