DATE,EXPL FP Equity_DX_SI_QTY,EXPL FP Equity_DX_SHORT_INTEREST_VALUE,EXPL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,EXPL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EXPL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EXPL FP Equity_DX_SI_MV,EXPL FP Equity_DX_DSS,EXPL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EXPL FP Equity_DX_SUPPLY_SI_QTY,EXPL FP Equity_DX_BROKER_SI_QTY,EXPL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EXPL FP Equity_DX_BROKER_SI_MV_NEW_x,EXPL FP Equity_DX_SUPPLY_SI_QTY_INC_x,EXPL FP Equity_DX_BROKER_SI_MV_INC_x,EXPL FP Equity_DX_BROKER_SI_QTY_ADD,EXPL FP Equity_DX_BROKER_SI_QTY_NEW,EXPL FP Equity_DX_SUPPLY_SI_MV_DEC,EXPL FP Equity_DX_BROKER_SI_QTY_INC,EXPL FP Equity_DX_SUPPLY_SI_QTY_DEC,EXPL FP Equity_DX_BROKER_SI_MV_NEW_y,EXPL FP Equity_DX_BROKER_SI_MV_INC_y,EXPL FP Equity_DX_SUPPLY_SI_QTY_INC_y,EXPL FP Equity_DX_BROKER_SI_MV_ADD,EXPL FP Equity_DX_SUPPLY_SI_QTY_ADD,EXPL FP Equity_DX_BROKER_SI_QTY_DEC,EXPL FP Equity_DX_SUPPLY_SI_MV,EXPL FP Equity_DX_BROKER_SI_MV_DEC,EXPL FP Equity_DX_BROKER_SI_MV_RMV,EXPL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EXPL FP Equity_DX_UTILIZATION_QUANTITY,EXPL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EXPL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EXPL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EXPL FP Equity_DX_ACTIVE_UTILIZATION_MV,EXPL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EXPL FP Equity_DX_BROKER_SI_CON_RATIO,EXPL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EXPL FP Equity_DX_DEMAND_SUPPLY_RATIO,EXPL FP Equity_PX_LAST
2007-07-16,42.0,16519.27,0.07,1.4,0.02,0.02,0.0,16519.27,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875.0,1130783.22,1.2,0.0,0.0,1.0,100.0,0.0146,0.0
2007-07-17,42.0,16519.27,0.07,2.01,0.02,0.02,0.0,16519.27,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875.0,1130783.22,1.19,0.0,0.0,1.0,100.0,0.0146,0.0
2007-07-18,42.0,16519.27,0.07,2.01,0.02,0.02,0.0,16519.27,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870.0,1128816.64,1.2,0.0,0.0,1.0,100.0,0.0146,0.0
2007-07-19,42.0,16518.87,0.07,2.01,0.02,0.02,0.0,16518.87,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.0,1131542.45,1.19,0.0,0.0,1.0,100.0,0.0146,413.0
2007-07-20,42.0,16518.87,0.07,1.89,0.02,0.02,0.0,16518.87,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879.0,1132329.06,1.19,0.0,0.0,1.0,100.0,0.0146,413.0
2007-07-23,42.0,16518.87,0.07,1.89,0.02,0.02,0.0,16518.87,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872.0,1129575.92,1.2,0.0,0.0,1.0,100.0,0.0146,0.0
2007-07-24,42.0,16398.88,0.07,1.93,0.02,0.02,0.0,16398.88,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.0,1114342.68,1.18,0.0,0.0,1.0,100.0,0.0147,410.0
2007-07-25,42.0,16398.88,0.07,1.9,0.02,0.02,0.0,16398.88,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,1112780.88,1.17,0.0,0.0,1.0,100.0,0.0147,410.0
2007-07-26,42.0,16398.88,0.07,1.96,0.02,0.02,0.0,16398.88,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,1112780.88,1.17,0.0,0.0,1.0,100.0,0.0147,410.0
2007-07-27,42.0,16358.88,0.07,1.85,0.02,0.02,0.0,16358.88,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.0,1110066.78,1.17,0.0,0.0,1.0,100.0,0.0147,409.0
2007-07-30,41.0,15969.38,0.07,1.86,0.02,0.02,0.0,15969.38,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2840.0,1106171.81,1.18,0.0,0.0,1.0,100.0,0.0144,0.0
2007-07-31,41.0,16203.65,0.07,1.86,0.02,0.02,0.0,16203.65,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795.0,1104614.77,1.16,0.0,0.0,1.0,100.0,0.0147,415.0
2007-08-01,42.0,16398.88,0.07,1.83,0.02,0.02,0.0,16398.88,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2806.0,1095601.11,1.16,0.0,0.0,1.0,100.0,0.015,410.0
2007-08-02,41.0,16398.88,0.07,1.73,0.02,0.02,0.0,16398.88,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2794.0,1117523.41,1.16,0.0,0.0,1.0,100.0,0.0147,420.0
2007-08-03,42.0,16598.86,0.07,1.71,0.02,0.02,0.0,16598.86,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812.0,1111333.36,1.17,0.0,0.0,1.0,100.0,0.0149,415.0
2007-08-06,42.0,16638.86,0.07,1.69,0.02,0.02,0.0,16638.86,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2805.0,1111238.13,1.17,0.0,0.0,1.0,100.0,0.015,416.0
2007-08-07,42.0,16902.84,0.07,2.0,0.02,0.02,0.0,16902.84,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2778.0,1118002.24,1.17,0.0,0.0,1.0,100.0,0.0151,422.6
2007-08-08,42.0,16902.84,0.07,2.02,0.02,0.02,0.0,16902.84,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,1119612.03,1.19,0.0,0.0,1.0,100.0,0.0151,0.0
2007-08-09,42.0,16802.85,0.07,2.6,0.02,0.02,0.0,16802.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.0,1114989.01,1.18,0.0,0.0,1.0,100.0,0.0151,420.1
2007-08-10,42.0,16838.85,0.07,2.53,0.02,0.02,0.0,16838.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,1116976.78,1.17,0.0,0.0,1.0,100.0,0.0151,421.0
2007-08-13,42.0,17038.83,0.07,2.43,0.02,0.02,0.0,17038.83,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2778.0,1126997.05,1.18,0.0,0.0,1.0,100.0,0.0151,426.0
2007-08-14,42.0,16858.84,0.07,2.4,0.02,0.02,0.0,16858.84,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788.0,1119106.16,1.19,0.0,0.0,1.0,100.0,0.0151,421.5
2007-08-15,41.0,16746.38,0.07,2.33,0.02,0.02,0.0,16746.38,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2773.0,1132626.85,1.19,0.0,0.0,1.0,100.0,0.0148,428.9
2007-08-16,42.0,16843.25,0.07,2.49,0.02,0.02,0.0,16843.25,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.0,1119674.81,1.19,0.0,0.0,1.0,100.0,0.015,421.11
2007-08-17,42.0,16798.85,0.07,2.44,0.02,0.02,0.0,16798.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,1114323.63,1.17,0.0,0.0,1.0,100.0,0.0151,420.0
2007-08-20,42.0,16482.87,0.07,2.4,0.02,0.02,0.0,16482.87,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788.0,1094148.63,1.17,0.0,0.0,1.0,100.0,0.0151,412.1
2007-08-21,42.0,16482.87,0.07,2.37,0.02,0.02,0.0,16482.87,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.0,1192653.41,1.27,0.0,0.0,1.0,100.0,0.0138,412.1
2007-08-22,42.0,16798.85,0.07,1.68,0.02,0.02,0.0,16798.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3041.0,1216316.64,1.26,0.0,0.0,1.0,100.0,0.0138,420.0
2007-08-23,42.0,16798.85,0.07,1.67,0.02,0.02,0.0,16798.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3055.0,1221916.26,1.27,0.0,0.0,1.0,100.0,0.0137,0.0
2007-08-24,42.0,16798.85,0.07,1.79,0.02,0.02,0.0,16798.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3054.0,1221516.29,1.27,0.0,0.0,1.0,100.0,0.0138,0.0
2007-08-27,43.0,17198.82,0.07,1.88,0.03,0.02,0.0,17198.82,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2990.0,1195918.04,1.24,0.0,0.0,1.0,100.0,0.0144,420.0
2007-08-28,42.0,16798.85,0.07,1.53,0.02,0.02,0.0,16798.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2982.0,1192718.26,1.25,0.0,0.0,1.0,100.0,0.0141,420.0
2007-08-29,42.0,16798.85,0.07,1.42,0.02,0.02,0.0,16798.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2986.0,1194318.15,1.24,0.0,0.0,1.0,100.0,0.0141,0.0
2007-08-30,43.0,16791.78,0.07,1.46,0.03,0.02,0.0,16791.78,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930.0,1144184.25,1.21,0.0,0.0,1.0,100.0,0.0147,410.06
2007-08-31,43.0,17198.41,0.07,1.5,0.03,0.02,0.0,17198.41,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909.0,1163492.56,1.2,0.0,0.0,1.0,100.0,0.0148,419.99
2007-09-03,42.0,16998.84,0.07,1.19,0.02,0.02,0.0,16998.84,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2914.0,1179395.36,1.23,0.0,0.0,1.0,100.0,0.0144,425.0
2007-09-04,42.0,16998.84,0.07,1.16,0.02,0.02,0.0,16998.84,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918.0,1181014.3,1.24,0.0,0.0,1.0,100.0,0.0144,0.0
2007-09-05,43.0,17035.02,0.07,1.2,0.03,0.02,0.0,17035.02,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928.0,1159966.22,1.23,0.0,0.0,1.0,100.0,0.0147,416.0
2007-09-06,42.0,16638.86,0.07,1.18,0.02,0.02,0.0,16638.86,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2908.0,1152042.95,1.22,0.0,0.0,1.0,100.0,0.0144,0.0
2007-09-07,42.0,16758.85,0.07,1.24,0.02,0.02,0.0,16758.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2910.0,1161148.99,1.22,0.0,0.0,1.0,100.0,0.0144,419.0
2007-09-10,42.0,16758.85,0.07,1.22,0.02,0.02,0.0,16758.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2916.0,1163543.12,1.22,0.0,0.0,1.0,100.0,0.0144,419.0
2007-09-11,42.0,16799.25,0.07,1.21,0.02,0.02,0.0,16799.25,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2917.0,1166747.82,1.22,0.0,0.0,1.0,100.0,0.0144,420.01
2007-09-12,42.0,16838.85,0.07,1.25,0.02,0.02,0.0,16838.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919.0,1170299.8,1.22,0.0,0.0,1.0,100.0,0.0144,421.0
2007-09-13,42.0,16678.86,0.07,1.24,0.02,0.02,0.0,16678.86,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.0,1160371.9,1.22,0.0,0.0,1.0,100.0,0.0144,417.0
2007-09-14,42.0,16646.86,0.07,1.21,0.02,0.02,0.0,16646.86,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2919.0,1156956.71,1.21,0.0,0.0,1.0,100.0,0.0144,416.2
2007-09-17,42.0,16639.26,0.07,1.21,0.02,0.02,0.0,16639.26,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918.0,1156032.37,1.21,0.0,0.0,1.0,100.0,0.0144,416.01
2007-09-18,42.0,16639.26,0.07,1.07,0.02,0.02,0.0,16639.26,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921.0,1157220.89,1.21,0.0,0.0,1.0,100.0,0.0144,0.0
2007-09-19,42.0,16719.25,0.07,1.17,0.02,0.02,0.0,16719.25,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.0,1107053.47,1.15,0.0,0.0,1.0,100.0,0.0151,418.01
2007-09-20,42.0,16878.84,0.07,1.15,0.02,0.02,0.0,16878.84,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.0,1116816.79,1.16,0.0,0.0,1.0,100.0,0.0151,422.0
2007-09-21,42.0,16758.45,0.07,1.15,0.02,0.02,0.0,16758.45,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,1111244.94,1.17,0.0,0.0,1.0,100.0,0.0151,418.99
2007-09-24,42.0,16738.85,0.07,1.13,0.02,0.02,0.0,16738.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2783.0,1109148.27,1.16,0.0,0.0,1.0,100.0,0.0151,418.5
2007-09-25,42.0,16711.65,0.07,1.12,0.02,0.02,0.0,16711.65,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785.0,1108141.86,1.16,0.0,0.0,1.0,100.0,0.0151,417.82
2007-09-26,42.0,16558.87,0.07,1.11,0.02,0.02,0.0,16558.87,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.0,1098798.98,1.15,0.0,0.0,1.0,100.0,0.0151,414.0
2007-09-27,42.0,16238.89,0.07,1.09,0.02,0.02,0.0,16238.89,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,1076406.23,1.15,0.0,0.0,1.0,100.0,0.0151,406.0
2007-09-28,42.0,16238.89,0.07,1.08,0.02,0.02,0.0,16238.89,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.0,1072926.47,1.13,0.0,0.0,1.0,100.0,0.0151,0.0
2007-10-01,42.0,16238.89,0.07,1.09,0.02,0.02,0.0,16238.89,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2775.0,1072926.47,1.13,0.0,0.0,1.0,100.0,0.0151,0.0
2007-10-02,42.0,16758.85,0.07,1.11,0.02,0.02,0.0,16758.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.0,1106483.22,1.14,0.0,0.0,1.0,100.0,0.0151,419.0
2007-10-03,42.0,16198.89,0.07,1.37,0.02,0.02,0.0,16198.89,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2781.0,1072597.92,1.16,0.0,0.0,1.0,100.0,0.0151,405.0
2007-10-04,41.0,16320.79,0.07,1.32,0.02,0.02,0.0,16320.79,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2708.0,1077968.03,1.11,0.0,0.0,1.0,100.0,0.0151,418.0
2007-10-05,41.0,16320.79,0.07,1.29,0.02,0.02,0.0,16320.79,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2786.0,1109017.33,1.16,0.0,0.0,1.0,100.0,0.0147,418.0
2007-10-08,43.0,16789.74,0.07,1.34,0.03,0.02,0.0,16789.74,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791.0,1089770.94,1.15,0.0,0.0,1.0,100.0,0.0154,410.01
2007-10-09,43.0,16789.74,0.07,1.52,0.03,0.02,0.0,16789.74,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.0,1085085.44,1.14,0.0,0.0,1.0,100.0,0.0155,410.01
2007-10-10,42.0,16399.28,0.07,1.6,0.02,0.02,0.0,16399.28,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2779.0,1085085.44,1.14,0.0,0.0,1.0,100.0,0.0151,0.0
2007-10-11,42.0,16399.28,0.07,1.6,0.02,0.02,0.0,16399.28,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780.0,1085475.89,1.14,0.0,0.0,1.0,100.0,0.0151,0.0
2007-10-12,42.0,16399.28,0.07,1.62,0.02,0.02,0.0,16399.28,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.0,1085085.44,1.14,0.0,0.0,1.0,100.0,0.0151,0.0
2007-10-15,42.0,16758.85,0.07,2.24,0.02,0.02,0.0,16758.85,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.0,1106483.22,1.15,0.0,0.0,1.0,100.0,0.0151,419.0
2007-10-16,41.0,17140.73,0.07,2.12,0.02,0.02,0.0,17140.73,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2761.0,1154281.85,1.18,0.0,0.0,1.0,100.0,0.0149,439.0
2007-10-17,42.0,17559.6,0.07,1.73,0.02,0.02,0.0,17559.6,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.0,1163114.23,1.22,0.0,0.0,1.0,100.0,0.0151,439.02
2007-10-18,42.0,18007.17,0.07,1.69,0.02,0.02,0.0,18007.17,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.0,1189330.43,1.23,0.0,0.0,1.0,100.0,0.0151,450.21
2007-10-19,42.0,18396.74,0.07,1.63,0.02,0.02,0.0,18396.74,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772.0,1214184.79,1.26,0.0,0.0,1.0,100.0,0.0152,459.95
2007-10-22,42.0,18398.74,0.07,1.66,0.02,0.02,0.0,18398.74,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2780.0,1217821.3,1.28,0.0,0.0,1.0,100.0,0.0151,460.0
2007-10-23,43.0,18836.8,0.07,1.69,0.03,0.02,0.0,18836.8,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2801.0,1227020.67,1.26,0.0,0.0,1.0,100.0,0.0154,0.0
2007-10-24,42.0,18396.74,0.07,1.67,0.02,0.02,0.0,18396.74,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2782.0,1218564.96,1.28,0.0,0.0,1.0,100.0,0.0151,459.95
2007-10-25,42.0,18398.74,0.07,1.73,0.02,0.02,0.0,18398.74,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0,1219573.56,1.27,0.0,0.0,1.0,100.0,0.0151,460.0
2007-10-26,42.0,18758.71,0.07,1.84,0.02,0.02,0.0,18758.71,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2508.0,1120163.23,1.16,0.0,0.0,1.0,100.0,0.0167,469.0
