DATE,BNK FP Equity_DX_DSS,BNK FP Equity_PX_LAST
2010-04-16,5.0,23.04
2010-04-19,5.0,22.82
2010-04-20,5.0,23.07
2010-04-21,5.0,22.755
2010-04-22,5.0,22.32
2010-04-23,5.0,22.42
2010-04-26,5.0,22.7
2010-04-27,5.0,21.7
2010-04-28,5.0,21.42
2010-04-29,5.0,21.965
2010-04-30,5.0,21.79
2010-05-03,4.0,21.79
2010-05-04,4.0,20.715
2010-05-05,4.0,20.48
2010-05-06,4.0,19.51
2010-05-07,5.0,18.69
2010-05-10,5.0,21.49
2010-05-11,5.0,21.18
2010-05-12,5.0,21.32
2010-05-13,5.0,21.18
2010-05-14,5.0,20.13
2010-05-17,5.0,20.09
2010-05-18,5.0,20.43
2010-05-19,5.0,19.835
2010-05-20,5.0,19.475
2010-05-21,5.0,19.68
2010-05-24,5.0,19.745
2010-05-25,5.0,18.97
2010-05-26,5.0,19.245
2010-05-27,5.0,19.925
2010-05-28,5.0,19.79
2010-05-31,5.0,19.865
2010-06-01,5.0,19.745
2010-06-02,5.0,19.65
2010-06-03,4.0,19.855
2010-06-04,5.0,19.145
2010-06-07,5.0,19.13
2010-06-08,5.0,18.77
2010-06-09,5.0,19.15
2010-06-10,5.0,19.595
2010-06-11,5.0,19.95
2010-06-14,5.0,20.315
2010-06-15,5.0,20.665
2010-06-16,5.0,20.66
2010-06-17,5.0,20.86
2010-06-18,5.0,21.135
2010-06-21,5.0,21.355
2010-06-22,5.0,21.255
2010-06-23,5.0,20.975
2010-06-24,4.0,20.3
2010-06-25,3.0,20.335
2010-06-28,3.0,20.51
2010-06-29,4.0,19.635
2010-06-30,4.0,19.72
2010-07-01,3.0,19.19
2010-07-02,3.0,19.335
2010-07-05,5.0,19.185
2010-07-06,5.0,19.865
2010-07-07,5.0,20.68
2010-07-08,5.0,20.965
2010-07-09,5.0,21.165
2010-07-12,5.0,21.195
2010-07-13,5.0,21.69
2010-07-14,5.0,21.57
2010-07-15,5.0,21.245
2010-07-16,5.0,20.68
2010-07-19,5.0,20.52
2010-07-20,5.0,20.64
2010-07-21,5.0,20.835
2010-07-22,5.0,21.48
2010-07-23,2.0,21.575
2010-07-26,2.0,21.86
2010-07-27,4.0,22.95
2010-07-28,4.0,22.955
2010-07-29,4.0,22.76
2010-07-30,4.0,22.58
2010-08-02,5.0,23.51
2010-08-03,5.0,23.445
2010-08-04,3.0,23.31
2010-08-05,3.0,23.305
2010-08-06,3.0,22.98
2010-08-09,3.0,23.31
2010-08-10,2.0,23.035
2010-08-11,3.0,22.275
2010-08-12,4.0,22.21
2010-08-13,3.0,22.14
2010-08-16,5.0,22.08
2010-08-17,5.0,22.425
2010-08-18,5.0,22.26
2010-08-19,4.0,21.87
2010-08-20,4.0,21.69
2010-08-23,3.0,21.935
2010-08-24,2.0,21.465
2010-08-25,2.0,21.12
2010-08-26,2.0,21.42
2010-08-27,2.0,21.43
2010-08-30,2.0,21.405
2010-08-31,2.0,21.445
2010-09-01,2.0,22.15
2010-09-02,2.0,22.175
2010-09-03,2.0,22.465
2010-09-06,1.0,22.51
2010-09-07,1.0,22.23
2010-09-08,1.0,22.265
2010-09-09,1.0,22.735
2010-09-10,1.0,22.625
2010-09-13,1.0,22.595
2010-09-14,2.0,22.55
2010-09-15,2.0,22.445
2010-09-16,2.0,22.2
2010-09-17,2.0,21.985
2010-09-20,2.0,22.215
2010-09-21,1.0,22.04
2010-09-22,1.0,21.605
2010-09-23,1.0,21.48
2010-09-24,1.0,21.83
2010-09-27,1.0,21.63
2010-09-28,1.0,21.42
2010-09-29,1.0,21.11
2010-09-30,1.0,20.965
2010-10-01,1.0,20.815
2010-10-04,2.0,20.74
2010-10-05,2.0,21.315
2010-10-06,2.0,21.355
2010-10-07,2.0,21.355
2010-10-08,2.0,21.195
2010-10-11,2.0,21.18
2010-10-12,2.0,21.155
2010-10-13,2.0,21.475
2010-10-14,2.0,21.11
2010-10-15,2.0,21.08
2010-10-18,2.0,21.315
2010-10-19,2.0,21.45
2010-10-20,2.0,21.44
2010-10-21,2.0,21.375
2010-10-22,2.0,21.37
2010-10-25,2.0,21.185
2010-10-26,1.0,21.055
2010-10-27,1.0,21.04
2010-10-28,1.0,21.005
2010-10-29,1.0,20.9
2010-11-01,1.0,20.7
2010-11-02,0.0,20.745
2010-11-03,0.0,20.695
2010-11-04,0.0,21.2
2010-11-05,0.0,21.05
2010-11-08,0.0,21.1
2010-11-09,1.0,21.285
2010-11-10,1.0,20.88
2010-11-11,1.0,20.735
2010-11-12,1.0,20.87
2010-11-15,1.0,21.005
2010-11-16,1.0,20.34
2010-11-17,1.0,20.525
2010-11-18,1.0,20.775
2010-11-19,2.0,20.46
2010-11-22,2.0,20.035
2010-11-23,2.0,19.575
2010-11-24,1.0,19.725
2010-11-25,1.0,19.785
2010-11-26,1.0,19.365
2010-11-29,1.0,19.185
2010-11-30,1.0,18.95
2010-12-01,1.0,19.66
2010-12-02,1.0,20.135
2010-12-03,1.0,20.15
2010-12-06,4.0,19.97
2010-12-07,4.0,20.065
2010-12-08,4.0,20.355
2010-12-09,4.0,20.66
2010-12-10,4.0,20.48
2010-12-13,5.0,20.525
2010-12-14,5.0,20.545
2010-12-15,5.0,20.2
2010-12-16,5.0,20.215
2010-12-17,5.0,19.89
2010-12-20,5.0,20.0
2010-12-21,5.0,20.345
2010-12-22,5.0,20.32
2010-12-23,5.0,20.27
2010-12-24,5.0,0.0
2010-12-27,5.0,19.82
2010-12-28,5.0,20.02
2010-12-29,5.0,20.06
2010-12-30,5.0,19.795
2010-12-31,5.0,0.0
2011-01-03,0.0,19.95
2011-01-04,0.0,20.235
2011-01-05,0.0,20.4
2011-01-06,0.0,20.365
2011-01-07,0.0,20.13
2011-01-10,0.0,19.76
2011-01-11,0.0,20.14
2011-01-12,0.0,21.075
2011-01-13,0.0,21.285
2011-01-14,0.0,21.39
2011-01-17,0.0,21.3
2011-01-18,0.0,21.63
2011-01-19,0.0,21.43
2011-01-20,0.0,21.465
2011-01-21,0.0,21.74
2011-01-24,0.0,21.74
2011-01-25,0.0,21.37
2011-01-26,0.0,21.3
2011-01-27,0.0,21.55
2011-01-28,0.0,21.425
2011-01-31,0.0,21.39
2011-02-01,0.0,21.755
2011-02-02,0.0,21.945
2011-02-03,0.0,21.91
2011-02-04,0.0,21.99
2011-02-07,0.0,22.18
2011-02-08,0.0,22.27
2011-02-09,0.0,22.2
2011-02-10,0.0,21.88
2011-02-11,0.0,21.965
2011-02-14,0.0,21.92
2011-02-15,0.0,22.215
2011-02-16,0.0,22.75
2011-02-17,0.0,22.905
2011-02-18,0.0,22.805
2011-02-21,0.0,22.18
2011-02-22,0.0,21.985
2011-02-23,0.0,21.865
2011-02-24,0.0,21.685
2011-02-25,0.0,22.01
2011-02-28,0.0,21.955
2011-03-01,0.0,21.54
2011-03-02,0.0,21.505
2011-03-03,0.0,21.38
2011-03-04,0.0,21.04
2011-03-07,0.0,20.875
2011-03-08,0.0,21.085
2011-03-09,0.0,20.985
2011-03-10,0.0,20.77
2011-03-11,0.0,20.73
2011-03-14,0.0,20.765
2011-03-15,0.0,20.36
2011-03-16,0.0,19.87
2011-03-17,0.0,20.15
2011-03-18,0.0,20.12
2011-03-21,0.0,20.54
2011-03-22,0.0,20.545
2011-03-23,0.0,20.52
2011-03-24,0.0,20.72
2011-03-25,0.0,20.69
2011-03-28,0.0,20.775
2011-03-29,0.0,20.535
2011-03-30,0.0,20.51
2011-03-31,0.0,20.1
2011-04-01,0.0,20.5
2011-04-04,0.0,20.39
2011-04-05,0.0,20.3
2011-04-06,0.0,20.69
2011-04-07,0.0,20.92
2011-04-08,0.0,20.965
2011-04-11,0.0,20.93
2011-04-12,0.0,20.615
2011-04-13,0.0,20.76
2011-04-14,0.0,20.44
2011-04-15,0.0,20.3
2011-04-18,0.0,19.885
2011-04-19,0.0,19.84
2011-04-20,0.0,19.945
2011-04-21,0.0,20.24
2011-04-26,0.0,20.305
2011-04-27,0.0,20.32
2011-04-28,0.0,20.43
2011-04-29,0.0,20.495
2011-05-02,0.0,20.42
2011-05-03,0.0,20.41
2011-05-04,0.0,20.2
2011-05-05,0.0,19.99
2011-05-06,0.0,20.185
2011-05-09,0.0,19.9
2011-05-10,0.0,20.16
2011-05-11,0.0,20.2
2011-05-12,0.0,20.1
2011-05-13,0.0,19.91
2011-05-16,0.0,19.84
2011-05-17,0.0,19.69
2011-05-18,0.0,19.73
2011-05-19,0.0,19.83
2011-05-20,0.0,19.73
2011-05-23,0.0,19.39
2011-05-24,0.0,19.285
2011-05-25,0.0,19.72
2011-05-26,0.0,19.68
2011-05-27,0.0,19.89
2011-05-30,0.0,19.765
2011-05-31,0.0,20.04
2011-06-01,0.0,19.76
2011-06-02,0.0,19.45
2011-06-03,0.0,19.6
2011-06-06,0.0,19.315
2011-06-07,0.0,19.27
2011-06-08,0.0,19.035
2011-06-09,0.0,19.075
2011-06-10,0.0,18.825
2011-06-13,0.0,18.87
2011-06-14,0.0,19.12
2011-06-15,0.0,18.765
2011-06-16,0.0,18.67
2011-06-17,0.0,18.965
2011-06-20,0.0,18.795
2011-06-21,0.0,19.13
2011-06-22,0.0,18.93
2011-06-23,0.0,18.41
2011-06-24,0.0,18.115
2011-06-27,0.0,18.07
2011-06-28,0.0,18.33
2011-06-29,0.0,18.605
2011-06-30,0.0,18.955
2011-07-01,0.0,19.53
2011-07-04,0.0,19.38
2011-07-05,0.0,19.23
2011-07-06,0.0,18.43
2011-07-07,0.0,18.34
2011-07-08,0.0,17.935
2011-07-11,0.0,17.39
2011-07-12,0.0,17.37
2011-07-13,0.0,17.44
2011-07-14,0.0,17.29
2011-07-15,0.0,17.13
2011-07-18,0.0,16.55
2011-07-19,0.0,16.81
2011-07-20,0.0,17.44
2011-07-21,0.0,18.12
2011-07-22,0.0,18.1
2011-07-25,0.0,17.59
2011-07-26,0.0,17.565
2011-07-27,0.0,17.215
2011-07-28,0.0,17.43
2011-07-29,0.0,17.275
2011-08-01,0.0,16.91
2011-08-02,0.0,16.485
2011-08-03,0.0,16.125
2011-08-04,0.0,15.35
2011-08-05,0.0,15.26
2011-08-08,0.0,14.72
2011-08-09,0.0,14.75
2011-08-10,0.0,13.76
2011-08-11,0.0,14.335
2011-08-12,0.0,14.885
2011-08-15,0.0,14.885
2011-08-16,0.0,14.95
2011-08-17,0.0,14.79
2011-08-18,0.0,13.805
2011-08-19,0.0,13.54
2011-08-22,0.0,13.445
2011-08-23,0.0,13.445
2011-08-24,0.0,13.6
2011-08-25,0.0,13.715
2011-08-26,0.0,13.415
2011-08-29,0.0,13.785
2011-08-30,0.0,13.91
2011-08-31,0.0,14.265
2011-09-01,0.0,14.41
2011-09-02,0.0,13.85
2011-09-05,0.0,13.035
2011-09-06,0.0,12.76
2011-09-07,0.0,13.235
2011-09-08,0.0,13.38
2011-09-09,0.0,12.72
2011-09-12,0.0,12.13
2011-09-13,0.0,12.52
2011-09-14,0.0,12.595
2011-09-15,0.0,13.13
2011-09-16,0.0,13.185
2011-09-19,0.0,12.73
2011-09-20,0.0,12.845
2011-09-21,0.0,12.645
2011-09-22,0.0,11.925
2011-09-23,0.0,12.33
2011-09-26,0.0,12.765
2011-09-27,0.0,13.67
2011-09-28,0.0,13.41
2011-09-29,0.0,13.79
2011-09-30,0.0,13.39
2011-10-03,0.0,13.05
2011-10-04,0.0,12.55
2011-10-05,0.0,13.08
2011-10-06,0.0,13.6
2011-10-07,0.0,13.605
2011-10-10,0.0,13.895
2011-10-11,0.0,13.985
2011-10-12,0.0,14.36
2011-10-13,0.0,13.84
2011-10-14,0.0,13.785
2011-10-17,0.0,13.605
2011-10-18,0.0,13.495
2011-10-19,0.0,13.74
2011-10-20,0.0,13.195
2011-10-21,0.0,13.68
2011-10-24,0.0,13.96
2011-10-25,0.0,13.785
2011-10-26,0.0,13.715
2011-10-27,0.0,14.885
2011-10-28,0.0,14.92
2011-10-31,0.0,14.255
2011-11-01,0.0,13.215
2011-11-02,0.0,13.45
2011-11-03,0.0,13.715
2011-11-04,0.0,13.615
2011-11-07,0.0,13.365
2011-11-08,0.0,13.585
2011-11-09,0.0,13.02
2011-11-10,0.0,12.955
2011-11-11,0.0,13.4
2011-11-14,0.0,13.18
2011-11-15,0.0,12.92
2011-11-16,0.0,12.935
2011-11-17,0.0,12.62
2011-11-18,0.0,12.565
2011-11-21,0.0,12.105
2011-11-22,0.0,11.905
2011-11-23,0.0,11.655
2011-11-24,0.0,11.82
2011-11-25,0.0,11.86
2011-11-28,0.0,12.54
2011-11-29,0.0,12.54
2011-11-30,0.0,13.08
2011-12-01,0.0,12.965
2011-12-02,0.0,13.5
2011-12-05,0.0,13.89
2011-12-06,0.0,13.735
2011-12-07,0.0,13.725
2011-12-08,0.0,13.26
2011-12-09,0.0,13.62
2011-12-12,0.0,13.045
2011-12-13,0.0,12.98
2011-12-14,0.0,12.665
2011-12-15,0.0,12.805
2011-12-16,0.0,12.745
2011-12-19,0.0,12.74
2011-12-20,0.0,13.18
2011-12-21,0.0,13.09
2011-12-22,0.0,13.345
2011-12-23,0.0,13.38
2011-12-27,0.0,13.355
2011-12-28,0.0,13.115
2011-12-29,0.0,13.215
2011-12-30,0.0,13.305
2012-01-02,0.0,13.6
2012-01-03,0.0,13.735
2012-01-04,0.0,13.525
2012-01-05,0.0,13.075
2012-01-06,0.0,12.945
2012-01-09,0.0,12.675
2012-01-10,0.0,13.155
2012-01-11,0.0,13.175
2012-01-12,0.0,13.36
2012-01-13,0.0,13.53
2012-01-16,0.0,13.63
2012-01-17,0.0,13.76
2012-01-18,0.0,13.735
2012-01-19,0.0,14.63
2012-01-20,0.0,14.755
2012-01-23,0.0,15.05
2012-01-24,0.0,14.9
2012-01-25,0.0,14.865
2012-01-26,0.0,15.125
2012-01-27,0.0,14.965
2012-01-30,0.0,14.49
2012-01-31,0.0,14.655
2012-02-01,0.0,15.23
2012-02-02,0.0,15.335
2012-02-03,0.0,15.73
2012-02-06,0.0,15.665
2012-02-07,0.0,15.78
2012-02-08,0.0,15.84
2012-02-09,0.0,15.945
2012-02-10,0.0,15.54
2012-02-13,0.0,15.6
2012-02-14,0.0,15.45
2012-02-15,0.0,15.71
2012-02-16,0.0,15.675
2012-02-17,0.0,15.915
2012-02-20,0.0,16.135
2012-02-21,0.0,16.0
2012-02-22,0.0,15.62
2012-02-23,0.0,15.52
2012-02-24,0.0,15.655
2012-02-27,0.0,15.44
2012-02-28,0.0,15.495
2012-02-29,0.0,15.585
2012-03-01,0.0,15.845
2012-03-02,0.0,15.925
2012-03-05,0.0,15.67
2012-03-06,0.0,15.05
2012-03-07,0.0,15.22
2012-03-08,0.0,15.53
2012-03-09,0.0,15.42
2012-03-12,0.0,15.285
2012-03-13,0.0,15.75
2012-03-14,0.0,16.065
2012-03-15,0.0,16.145
2012-03-16,0.0,16.33
2012-03-19,0.0,16.355
2012-03-20,0.0,16.07
2012-03-21,0.0,15.925
2012-03-22,0.0,15.645
2012-03-23,0.0,15.675
2012-03-26,0.0,15.69
2012-03-27,0.0,15.645
2012-03-28,0.0,15.425
2012-03-29,0.0,14.99
2012-03-30,0.0,15.15
2012-04-02,0.0,15.245
2012-04-03,0.0,14.87
2012-04-04,0.0,14.54
2012-04-05,0.0,14.46
2012-04-10,0.0,13.88
2012-04-11,0.0,14.105
2012-04-12,0.0,14.295
2012-04-13,0.0,13.93
2012-04-16,0.0,13.78
2012-04-17,0.0,14.325
2012-04-18,0.0,14.035
2012-04-19,0.0,13.845
2012-04-20,0.0,13.965
2012-04-23,0.0,13.575
2012-04-24,0.0,13.82
2012-04-25,0.0,14.085
2012-04-26,0.0,13.91
2012-04-27,0.0,14.135
2012-04-30,0.0,13.975
2012-05-02,0.0,13.865
2012-05-03,0.0,13.705
2012-05-04,0.0,13.665
2012-05-07,0.0,13.965
2012-05-08,0.0,13.66
2012-05-09,0.0,13.405
2012-05-10,0.0,13.725
2012-05-11,0.0,13.635
2012-05-14,0.0,13.26
2012-05-15,0.0,13.03
2012-05-16,0.0,12.93
2012-05-17,0.0,12.525
2012-05-18,0.0,12.485
2012-05-21,0.0,12.585
2012-05-22,0.0,13.01
2012-05-23,0.0,12.64
2012-05-24,0.0,12.8
2012-05-25,0.0,12.755
2012-05-28,0.0,12.595
2012-05-29,0.0,12.575
2012-05-30,0.0,12.415
2012-05-31,0.0,12.405
2012-06-01,0.0,12.3
2012-06-04,0.0,12.45
2012-06-05,0.0,12.59
2012-06-06,0.0,13.065
2012-06-07,0.0,13.26
2012-06-08,0.0,13.155
2012-06-11,0.0,13.115
2012-06-12,0.0,13.115
2012-06-13,0.0,13.125
2012-06-14,0.0,13.17
2012-06-15,0.0,13.415
2012-06-18,0.0,13.165
2012-06-19,0.0,13.495
2012-06-20,0.0,13.72
2012-06-21,0.0,13.645
2012-06-22,0.0,13.675
2012-06-25,0.0,13.215
2012-06-26,0.0,13.135
2012-06-27,0.0,13.435
2012-06-28,0.0,13.12
2012-06-29,0.0,13.68
2012-07-02,0.0,13.925
2012-07-03,0.0,14.035
2012-07-04,0.0,13.945
2012-07-05,0.0,13.8
2012-07-06,0.0,13.45
2012-07-09,0.0,13.4
2012-07-10,0.0,13.53
2012-07-11,0.0,13.59
2012-07-12,0.0,13.375
2012-07-13,0.0,13.455
2012-07-16,0.0,13.365
2012-07-17,0.0,13.265
2012-07-18,0.0,13.37
2012-07-19,0.0,13.51
2012-07-20,0.0,12.985
2012-07-23,0.0,12.645
2012-07-24,0.0,12.47
2012-07-25,0.0,12.53
2012-07-26,0.0,13.065
2012-07-27,0.0,13.45
2012-07-30,0.0,13.845
2012-07-31,0.0,13.575
2012-08-01,0.0,13.66
2012-08-02,0.0,13.21
2012-08-03,0.0,13.9
2012-08-06,0.0,14.03
2012-08-07,0.0,14.035
2012-08-08,0.0,14.17
2012-08-09,0.0,14.235
2012-08-10,0.0,14.18
2012-08-13,0.0,14.175
2012-08-14,0.0,14.26
2012-08-15,0.0,14.305
2012-08-16,0.0,14.565
2012-08-17,0.0,14.825
2012-08-20,0.0,14.595
2012-08-21,0.0,14.865
2012-08-22,0.0,14.685
2012-08-23,0.0,14.56
2012-08-24,0.0,14.525
2012-08-27,0.0,14.62
2012-08-28,0.0,14.54
2012-08-29,0.0,14.48
2012-08-30,0.0,14.295
2012-08-31,0.0,14.52
2012-09-03,0.0,14.605
2012-09-04,0.0,14.485
2012-09-05,0.0,14.55
2012-09-06,0.0,15.16
2012-09-07,0.0,15.54
2012-09-10,0.0,15.56
2012-09-11,0.0,15.71
2012-09-12,0.0,15.96
2012-09-13,0.0,15.77
2012-09-14,0.0,16.15
2012-09-17,0.0,16.175
2012-09-18,0.0,15.865
2012-09-19,0.0,15.955
2012-09-20,0.0,15.835
2012-09-21,0.0,15.98
2012-09-24,0.0,15.925
2012-09-25,0.0,16.0
2012-09-26,0.0,15.405
2012-09-27,0.0,15.54
2012-09-28,0.0,15.3
2012-10-01,0.0,15.63
2012-10-02,0.0,15.535
2012-10-03,0.0,15.515
2012-10-04,0.0,15.595
2012-10-05,0.0,15.875
2012-10-08,0.0,15.61
2012-10-09,0.0,15.465
2012-10-10,0.0,15.365
2012-10-11,0.0,15.685
2012-10-12,0.0,15.64
2012-10-15,0.0,15.78
2012-10-16,0.0,16.255
2012-10-17,0.0,16.43
2012-10-18,0.0,16.48
2012-10-19,0.0,16.095
2012-10-22,0.0,16.135
2012-10-23,0.0,15.915
2012-10-24,0.0,15.995
2012-10-25,0.0,16.025
2012-10-26,0.0,15.98
2012-10-29,0.0,15.91
2012-10-30,0.0,16.12
2012-10-31,0.0,16.02
2012-11-01,0.0,16.365
2012-11-02,0.0,16.48
2012-11-05,0.0,16.245
2012-11-06,0.0,16.43
2012-11-07,0.0,16.14
2012-11-08,0.0,16.095
2012-11-09,0.0,15.94
2012-11-12,0.0,15.91
2012-11-13,0.0,16.175
2012-11-14,0.0,15.99
2012-11-15,0.0,15.96
2012-11-16,0.0,15.64
2012-11-19,0.0,16.185
2012-11-20,0.0,16.11
2012-11-21,0.0,16.205
2012-11-22,0.0,16.35
2012-11-23,0.0,16.465
2012-11-26,0.0,16.27
2012-11-27,0.0,16.37
2012-11-28,0.0,16.295
2012-11-29,0.0,16.625
2012-11-30,0.0,16.615
2012-12-03,0.0,16.62
2012-12-04,0.0,16.71
2012-12-05,0.0,16.81
2012-12-06,0.0,16.905
2012-12-07,0.0,16.86
2012-12-10,0.0,16.725
2012-12-11,0.0,16.66
2012-12-12,0.0,16.88
2012-12-13,0.0,16.8
2012-12-14,0.0,16.795
2012-12-17,0.0,16.8
2012-12-18,0.0,16.985
2012-12-19,0.0,17.22
2012-12-20,0.0,17.235
2012-12-21,0.0,17.07
2012-12-27,0.0,17.09
2012-12-28,0.0,16.89
2013-01-02,0.0,17.56
2013-01-03,0.0,17.595
2013-01-04,0.0,17.665
2013-01-07,0.0,17.88
2013-01-08,0.0,17.935
2013-01-09,0.0,18.31
2013-01-10,0.0,18.42
2013-01-11,0.0,18.455
2013-01-14,0.0,18.485
2013-01-15,0.0,18.385
2013-01-16,0.0,18.3
2013-01-17,0.0,18.45
2013-01-18,0.0,18.49
2013-01-21,0.0,18.51
2013-01-22,0.0,18.42
2013-01-23,0.0,18.26
2013-01-24,0.0,18.49
2013-01-25,0.0,18.555
2013-01-28,0.0,18.705
2013-01-29,0.0,18.63
2013-01-30,0.0,18.505
2013-01-31,0.0,18.465
2013-02-01,0.0,18.39
2013-02-04,0.0,17.84
2013-02-05,0.0,18.01
2013-02-06,0.0,17.98
2013-02-07,0.0,17.83
2013-02-08,0.0,18.295
2013-02-11,0.0,18.19
2013-02-12,0.0,18.575
2013-02-13,0.0,18.505
2013-02-14,0.0,18.455
2013-02-15,0.0,18.335
2013-02-18,0.0,18.31
2013-02-19,0.0,18.475
2013-02-20,0.0,18.405
2013-02-21,0.0,17.94
2013-02-22,0.0,18.155
2013-02-25,0.0,18.18
2013-02-26,0.0,17.61
2013-02-27,0.0,17.955
2013-02-28,0.0,18.09
2013-03-01,0.0,17.85
2013-03-04,0.0,17.695
2013-03-05,0.0,18.075
2013-03-06,0.0,17.88
2013-03-07,0.0,17.85
2013-03-08,0.0,18.29
2013-03-11,0.0,18.195
2013-03-12,0.0,18.13
2013-03-13,0.0,18.05
2013-03-14,0.0,18.345
2013-03-15,0.0,18.245
2013-03-18,0.0,17.93
2013-03-19,0.0,17.565
2013-03-20,0.0,17.78
2013-03-21,0.0,17.68
2013-03-22,0.0,17.585
2013-03-25,0.0,17.25
2013-03-26,0.0,17.18
2013-03-27,0.0,17.125
2013-03-28,0.0,17.17
2013-04-02,0.0,17.445
2013-04-03,0.0,17.155
2013-04-04,0.0,16.955
2013-04-05,0.0,16.805
2013-04-08,0.0,16.65
2013-04-09,0.0,16.915
2013-04-10,0.0,17.51
2013-04-11,0.0,17.63
2013-04-12,0.0,17.34
2013-04-15,0.0,17.235
2013-04-16,0.0,17.145
2013-04-17,0.0,16.84
2013-04-18,0.0,16.635
2013-04-19,0.0,16.905
2013-04-22,0.0,17.085
2013-04-23,0.0,17.605
2013-04-24,0.0,17.735
2013-04-25,0.0,17.865
2013-04-26,0.0,17.885
2013-04-29,0.0,18.05
2013-04-30,0.0,18.12
2013-05-02,0.0,18.275
2013-05-03,0.0,18.465
2013-05-06,0.0,18.475
2013-05-07,0.0,18.83
2013-05-08,0.0,18.855
2013-05-09,0.0,18.79
2013-05-10,0.0,18.86
2013-05-13,0.0,18.66
2013-05-14,0.0,18.73
2013-05-15,0.0,19.045
2013-05-16,0.0,19.09
2013-05-17,0.0,19.385
2013-05-20,0.0,19.49
2013-05-21,0.0,19.275
2013-05-22,0.0,19.425
2013-05-23,0.0,18.845
2013-05-24,0.0,18.56
2013-05-27,0.0,18.765
2013-05-28,0.0,19.15
2013-05-29,0.0,18.89
2013-05-30,0.0,18.975
2013-05-31,0.0,18.93
2013-06-03,0.0,18.735
2013-06-04,0.0,18.91
2013-06-05,0.0,18.595
2013-06-06,0.0,18.155
2013-06-07,0.0,18.495
2013-06-10,0.0,18.28
2013-06-11,0.0,18.015
2013-06-12,0.0,17.805
2013-06-13,0.0,17.9
2013-06-14,0.0,17.885
2013-06-17,0.0,17.94
2013-06-18,0.0,18.04
2013-06-19,0.0,17.915
2013-06-20,0.0,17.215
2013-06-21,0.0,16.965
2013-06-24,0.0,16.725
2013-06-25,0.0,16.975
2013-06-26,0.0,17.255
2013-06-27,0.0,17.24
2013-06-28,0.0,17.035
2013-07-01,0.0,17.47
2013-07-02,0.0,17.25
2013-07-03,0.0,17.085
2013-07-04,0.0,17.865
2013-07-05,0.0,17.48
2013-07-08,0.0,17.83
2013-07-09,0.0,17.865
2013-07-10,0.0,17.79
2013-07-11,0.0,17.98
2013-07-12,0.0,17.835
2013-07-15,0.0,18.015
2013-07-16,0.0,17.97
2013-07-17,0.0,17.95
2013-07-18,0.0,18.45
2013-07-19,0.0,18.455
2013-07-22,0.0,18.605
2013-07-23,0.0,18.555
2013-07-24,0.0,18.92
2013-07-25,0.0,18.94
2013-07-26,0.0,18.875
2013-07-29,0.0,18.62
2013-07-30,0.0,18.715
2013-07-31,0.0,18.82
2013-08-01,0.0,19.255
2013-08-02,0.0,19.215
2013-08-05,0.0,19.04
2013-08-06,0.0,18.93
2013-08-07,0.0,19.135
2013-08-08,0.0,19.39
2013-08-09,0.0,19.595
2013-08-12,0.0,19.63
2013-08-13,0.0,19.615
2013-08-14,0.0,19.785
2013-08-15,0.0,19.575
2013-08-16,0.0,19.845
2013-08-19,0.0,19.53
2013-08-20,0.0,19.13
2013-08-21,0.0,18.965
2013-08-22,0.0,19.315
2013-08-23,0.0,19.52
2013-08-26,0.0,19.26
2013-08-27,0.0,18.675
2013-08-28,0.0,18.735
2013-08-29,0.0,19.0
2013-08-30,0.0,18.735
2013-09-02,0.0,19.05
2013-09-03,0.0,19.035
2013-09-04,0.0,19.07
2013-09-05,0.0,19.2
2013-09-06,0.0,19.5
2013-09-09,0.0,19.455
2013-09-10,0.0,19.855
2013-09-11,0.0,19.885
2013-09-12,0.0,19.89
2013-09-13,0.0,19.855
2013-09-16,0.0,20.095
2013-09-17,0.0,19.975
2013-09-18,0.0,20.045
2013-09-19,0.0,20.305
2013-09-20,0.0,20.145
2013-09-23,0.0,19.895
2013-09-24,0.0,20.05
2013-09-25,0.0,19.96
2013-09-26,0.0,19.78
2013-09-27,0.0,19.73
2013-09-30,0.0,19.55
2013-10-01,0.0,19.93
2013-10-02,0.0,20.035
2013-10-03,0.0,19.845
2013-10-04,0.0,20.045
2013-10-07,0.0,19.985
2013-10-08,0.0,19.875
2013-10-09,0.0,19.91
2013-10-10,0.0,20.38
2013-10-11,0.0,20.52
2013-10-14,0.0,20.53
2013-10-15,0.0,20.85
2013-10-16,0.0,20.95
2013-10-17,0.0,20.89
2013-10-18,0.0,20.955
2013-10-21,0.0,20.965
2013-10-22,0.0,21.02
2013-10-23,0.0,20.64
2013-10-24,0.0,20.785
2013-10-25,0.0,20.81
2013-10-28,0.0,20.555
2013-10-29,0.0,20.645
2013-10-30,0.0,20.58
2013-10-31,0.0,20.685
2013-11-01,0.0,20.635
2013-11-04,0.0,20.61
2013-11-05,0.0,20.38
2013-11-06,0.0,20.445
2013-11-07,0.0,20.53
2013-11-08,0.0,20.565
2013-11-11,0.0,20.56
2013-11-12,0.0,20.395
2013-11-13,0.0,20.15
2013-11-14,0.0,20.265
2013-11-15,0.0,20.27
2013-11-18,0.0,20.495
2013-11-19,0.0,20.265
2013-11-20,0.0,20.255
2013-11-21,0.0,20.29
2013-11-22,0.0,20.33
2013-11-25,0.0,20.465
2013-11-26,0.0,20.37
2013-11-27,0.0,20.56
