DATE,BB FP Equity_DX_SI_QTY,BB FP Equity_DX_SHORT_INTEREST_VALUE,BB FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BB FP Equity_DX_SI_MV,BB FP Equity_DX_DSS,BB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BB FP Equity_DX_SUPPLY_SI_QTY,BB FP Equity_DX_BROKER_SI_QTY,BB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BB FP Equity_DX_BROKER_SI_MV_NEW_x,BB FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BB FP Equity_DX_SUPPLY_SI_QTY_INC_x,BB FP Equity_DX_BROKER_SI_MV_INC_x,BB FP Equity_DX_SUPPLY_SI_MV_NEW,BB FP Equity_DX_BROKER_SI_QTY_ADD,BB FP Equity_DX_BROKER_SI_QTY_NEW,BB FP Equity_DX_SUPPLY_SI_MV_DEC,BB FP Equity_DX_BROKER_SI_QTY_INC,BB FP Equity_DX_SUPPLY_SI_QTY_DEC,BB FP Equity_DX_BROKER_SI_MV_NEW_y,BB FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BB FP Equity_DX_BROKER_SI_MV_INC_y,BB FP Equity_DX_SUPPLY_SI_QTY_INC_y,BB FP Equity_DX_BROKER_SI_MV_ADD,BB FP Equity_DX_SUPPLY_SI_QTY_ADD,BB FP Equity_DX_BROKER_SI_QTY_DEC,BB FP Equity_DX_SUPPLY_SI_MV,BB FP Equity_DX_BROKER_SI_MV_DEC,BB FP Equity_DX_SUPPLY_SI_MV_RMV,BB FP Equity_DX_BROKER_SI_MV_RMV,BB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BB FP Equity_DX_UTILIZATION_QUANTITY,BB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BB FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BB FP Equity_DX_ACTIVE_UTILIZATION_MV,BB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BB FP Equity_DX_BROKER_SI_CON_RATIO,BB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BB FP Equity_DX_DEMAND_SUPPLY_RATIO,BB FP Equity_PX_LAST
2012-06-26,1179910.0,80004255.89,4.88,12.1,2.46,93.66,1.0,54347103.73,608472.0,801516.0,41257680.32,0.0,0.0,2275.0,3.37,0.0,0.0,0.0,0.0,45124.0,0.0,0.0,0.0,3.37,2275.0,0.0,0.0,0.0,48.47,0.0,0.0,0.0,7.4,7.4,7612522.0,516170011.33,0.0,606.9,7.4,23.69,0.3045,43.72,0.1435,79.46
2012-06-27,1219474.0,83040715.84,5.04,12.68,2.54,96.55,1.0,54620233.53,657784.0,802112.0,44792143.36,0.0,0.0,43861.0,0.0,0.0,500.0,0.0,0.0,96.0,1.0,0.0,0.0,0.0,43861.0,0.04,5452.0,0.0,52.3,0.0,0.0,0.0,7.97,7.97,7591806.0,516967975.35,0.0,604.8,7.96,22.73,0.2882,42.34,0.1478,79.8
2012-06-28,1165555.0,79150261.53,4.82,12.08,2.43,92.32,1.0,54392168.65,600114.0,800971.0,40752414.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,57670.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.0,47.87,0.14,0.0,0.0,7.26,7.26,7661827.0,520297721.56,0.0,611.8,7.26,23.39,0.3046,43.85,0.1411,79.58
2012-06-29,1166358.0,81016210.44,4.82,11.95,2.43,92.2,1.0,55207478.37,607088.0,794800.0,42168844.53,0.0,0.0,4864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4864.0,0.0,2110.0,6171.0,48.38,0.72,0.0,0.0,7.37,7.37,7634051.0,530267621.37,0.0,609.55,7.35,23.47,0.3056,44.21,0.1415,81.4
2012-07-02,1730247.0,122546763.23,7.16,16.75,3.61,140.78,1.0,100110166.7,599073.0,1413463.0,42430044.43,52.48,0.0,0.0,0.0,0.0,0.0,623099.0,0.78,0.0,10302.0,52.48,0.0,0.0,0.0,0.0,2287.0,4436.0,48.96,0.34,0.0,0.0,7.22,7.22,7697877.0,545211123.1,0.0,631.34,7.2,27.61,0.2599,37.42,0.2085,83.0
2012-07-03,1736363.0,123276273.27,7.18,16.1,3.62,142.52,1.0,100193570.06,605402.0,1411240.0,42981624.46,0.0,0.0,7469.0,0.0,0.0,0.0,0.0,0.17,0.0,2010.0,0.0,0.0,0.0,7469.0,0.0,870.0,2223.0,50.25,0.0,0.0,0.0,7.27,7.27,7718970.0,548022421.03,0.0,641.59,7.26,27.38,0.2582,37.14,0.2086,83.2
2012-07-04,1655961.0,116946232.16,6.85,16.52,3.45,135.06,1.0,93822394.95,549529.0,1328527.0,38808490.06,0.0,0.0,2311.0,0.56,0.0,0.0,0.0,4.86,2287.0,58184.0,0.0,0.0,0.56,2311.0,0.0,0.0,85000.0,45.72,7.06,0.0,0.0,6.56,6.56,7825408.0,552641022.77,0.0,651.94,6.55,26.31,0.2676,38.34,0.1977,82.76
2012-07-05,1648090.0,116446625.77,6.82,18.13,3.44,135.79,1.0,92878564.67,559658.0,1314527.0,39542916.76,0.0,0.0,9939.0,0.08,0.0,0.0,0.0,0.1,1000.0,1240.0,0.0,0.0,0.08,9939.0,0.0,1430.0,15000.0,46.47,0.0,0.0,0.0,6.88,6.88,7571675.0,534980495.73,0.0,629.11,6.88,26.29,0.2675,38.31,0.2027,82.8
2012-07-06,1134982.0,80134611.95,4.69,12.52,2.37,96.12,1.0,57227681.59,548985.0,810541.0,38760702.76,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,1.2,0.0,14356.0,0.0,0.0,0.0,3500.0,0.0,183.0,503986.0,45.55,38.9,0.0,0.0,6.75,6.75,7579541.0,535148202.15,0.0,630.0,6.74,24.07,0.2284,26.39,0.1396,82.74
2012-07-09,1091333.0,77322871.4,4.51,12.11,2.28,87.7,1.0,54348619.15,547364.0,767075.0,38781706.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1621.0,0.0,0.0,0.0,0.0,0.0,0.0,43466.0,45.3,8.36,0.0,0.0,6.76,6.76,7546869.0,534709003.73,0.0,625.76,6.75,24.59,0.2264,25.26,0.1348,83.03
2012-07-10,1057584.0,75428051.04,4.37,11.56,2.21,85.16,1.0,52466437.83,545053.0,735637.0,38873777.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,2311.0,0.0,0.0,0.0,0.0,0.0,0.0,31438.0,45.35,2.48,0.0,0.0,6.75,6.75,7530469.0,537081309.95,0.0,627.86,6.74,23.9,0.2253,25.38,0.131,83.58
2012-07-11,1050145.0,74503201.74,4.34,11.41,2.19,84.76,1.0,52190232.6,537611.0,735637.0,38141152.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,7442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0.0,0.0,0.0,6.65,6.65,7552340.0,535805541.73,0.0,630.0,6.65,23.93,0.2253,25.44,0.1298,83.14
2012-07-12,1376162.0,96317449.54,5.69,15.06,2.87,109.77,1.0,75283522.96,520987.0,1075634.0,36463831.36,0.0,0.0,0.0,26.21,0.0,0.0,0.0,1.4,340000.0,16624.0,0.0,0.0,26.21,0.0,0.0,0.0,3.0,43.21,0.0,0.0,0.0,6.42,6.42,7590240.0,531240187.01,0.0,629.05,6.43,19.5,0.2714,40.78,0.1697,82.02
2012-07-13,1009349.0,71462481.83,4.17,11.25,2.1,80.84,1.0,52442405.02,484005.0,740706.0,34267828.59,0.0,0.0,0.0,0.63,0.0,0.0,0.0,3.12,7716.0,37417.0,0.0,0.0,0.63,0.0,0.0,556.0,342644.0,39.74,26.66,0.01,0.0,5.82,5.82,7836403.0,554821778.23,121.0,644.78,5.81,24.71,0.2411,26.24,0.1213,82.97
2012-07-16,1003696.0,70437014.94,4.15,11.34,2.09,80.25,1.0,51623302.4,483449.0,735609.0,33927309.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,5097.0,40.0,0.77,0.0,0.0,5.81,5.81,7842945.0,550399358.12,0.0,650.11,5.8,24.47,0.2414,26.67,0.1205,82.24
2012-07-17,992580.0,70597085.46,4.11,11.21,2.07,79.35,1.0,51529442.7,481657.0,724493.0,34257773.07,0.0,0.0,3600.0,0.56,0.0,0.0,0.0,0.45,6884.0,5392.0,0.0,0.0,0.56,3600.0,0.0,0.0,18000.0,39.68,1.57,0.0,0.0,5.87,5.87,7718442.0,548972888.31,0.0,637.27,5.86,24.75,0.2388,26.81,0.121,83.35
2012-07-18,959188.0,68631335.74,3.97,10.64,2.0,76.76,1.0,50737236.92,463931.0,709101.0,33194956.8,0.0,0.0,274.0,0.0,0.0,0.0,0.0,1.5,0.0,18000.0,0.0,0.0,0.0,274.0,0.0,0.0,15392.0,38.67,1.38,0.0,0.0,5.55,5.55,7901534.0,565366573.4,0.0,659.41,5.54,24.59,0.2376,26.09,0.1147,83.85
2012-07-19,960112.0,69492160.42,3.97,10.85,2.0,77.24,1.0,51391057.71,459806.0,710025.0,33280400.95,0.0,0.0,0.0,0.29,0.0,650.0,0.0,0.33,274.0,4125.0,0.0,0.0,0.29,0.0,0.06,0.0,0.0,38.61,0.0,0.0,0.0,5.5,5.5,7892856.0,571278783.45,0.0,664.54,5.49,24.76,0.2373,26.09,0.1149,84.82
2012-07-20,975717.0,70604986.07,4.04,11.18,2.03,78.95,1.0,52209657.59,457931.0,721505.0,33136874.6,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.13,15605.0,1875.0,0.0,0.0,1.17,0.0,0.0,0.0,4125.0,38.86,0.06,0.0,0.0,5.49,5.49,7887128.0,570729589.22,0.0,671.21,5.47,24.15,0.2348,25.8,0.1169,84.8
2012-07-23,648592.0,45013005.08,2.68,7.44,1.35,53.91,1.0,27656689.55,464506.0,398505.0,32237232.25,0.0,0.0,6575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6575.0,0.0,0.0,323000.0,39.09,24.87,0.0,0.0,5.6,5.6,7823068.0,542929606.98,0.0,655.84,5.62,35.9,0.3027,37.77,0.0783,81.33
2012-07-24,368592.0,25671907.72,1.52,4.28,0.77,30.59,0.0,22183419.53,204691.0,318505.0,14256436.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.0,259815.0,0.0,0.0,0.0,0.0,0.0,0.0,80000.0,16.68,6.12,0.0,0.0,2.47,2.47,8095932.0,563870130.78,0.0,660.85,2.46,10.51,0.4333,63.4,0.0444,81.62
2012-07-25,308777.0,21289818.15,1.28,3.58,0.64,24.84,0.0,17836377.25,201334.0,258690.0,13881747.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,3357.0,0.0,0.0,0.0,0.0,0.0,0.0,59815.0,16.36,5.76,0.0,0.0,2.43,2.43,8098836.0,558405404.7,0.0,658.37,2.42,12.96,0.3478,54.78,0.0372,80.8
2012-07-26,301375.0,20964622.28,1.25,3.55,0.63,24.11,0.0,17480408.14,195909.0,251288.0,13628065.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,5425.0,0.0,0.0,0.0,0.0,0.0,0.0,7402.0,15.87,0.71,0.0,0.0,2.41,2.41,7949664.0,553004406.4,0.0,642.6,2.41,13.32,0.3509,54.91,0.037,81.52
2012-07-27,295851.0,20777271.96,1.22,3.51,0.62,23.61,0.0,17259720.15,195909.0,245764.0,13758461.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,721.0,0.0,0.0,0.0,0.0,0.0,721.0,5524.0,16.03,0.54,0.0,0.0,2.37,2.37,8058570.0,565944007.27,0.0,659.52,2.37,13.73,0.3411,53.77,0.0358,82.3
2012-07-30,291924.0,20349528.21,1.21,3.64,0.61,23.35,0.0,16858048.17,190963.0,241837.0,13311707.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,4946.0,0.0,0.0,0.0,0.0,0.0,0.0,3927.0,15.68,0.31,0.0,0.0,2.31,2.31,8063387.0,562085067.48,0.0,664.37,2.31,13.94,0.3497,54.52,0.0354,81.69
2012-07-31,294786.0,20752788.04,1.22,3.7,0.61,23.53,0.0,17025204.73,189192.0,241837.0,13319022.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,2.29,2.29,8062510.0,567596700.9,0.0,660.47,2.29,13.81,0.3432,53.95,0.0357,82.5
2012-08-01,291924.0,20553795.72,1.21,3.66,0.61,23.38,0.0,17027268.39,188804.0,241837.0,13293318.97,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.05,0.0,726.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,15.59,0.0,0.0,0.0,2.29,2.29,8059376.0,567444841.71,0.0,666.9,2.28,13.99,0.3496,54.51,0.0354,82.51
2012-08-02,293304.0,21659604.6,1.21,3.7,0.61,23.59,0.0,17858923.84,180084.0,241837.0,13298653.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,8720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.09,0.0,0.0,0.0,2.18,2.18,8074221.0,596256560.93,0.0,679.18,2.17,14.1,0.346,54.18,0.0355,86.54
2012-08-03,292006.0,21940008.08,1.21,3.49,0.61,23.5,0.0,18170536.68,178786.0,241837.0,13433170.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,15.53,0.0,0.0,0.0,2.22,2.22,7891966.0,592966575.35,0.0,683.88,2.22,14.7,0.3431,53.74,0.0362,88.05
2012-08-06,284819.0,21438896.47,1.18,3.39,0.59,23.82,0.0,17668747.68,175926.0,234732.0,13242302.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,2860.0,0.0,0.0,0.0,0.0,0.0,0.0,7105.0,15.5,0.0,0.0,0.0,2.19,2.19,7841969.0,590280709.87,0.0,689.67,2.2,14.68,0.3465,54.14,0.0355,88.21
2012-08-07,283041.0,21401673.5,1.17,3.38,0.59,24.13,0.0,17614428.47,172926.0,232954.0,13075511.29,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.26,1000.0,3000.0,0.0,0.0,0.09,0.0,0.0,0.0,2778.0,15.28,0.0,0.0,0.0,2.09,2.09,8116903.0,613746092.61,0.0,716.94,2.09,14.53,0.3472,54.31,0.0341,88.61
2012-08-08,283041.0,21114256.82,1.17,3.4,0.59,24.17,0.0,17377873.11,167510.0,232954.0,12495889.85,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.6,0.0,6265.0,0.0,0.0,0.0,849.0,0.0,0.0,0.0,14.78,0.0,0.0,0.0,2.06,2.06,7983196.0,595529448.38,0.0,706.74,2.05,14.47,0.3477,54.38,0.0347,87.42
2012-08-09,277442.0,21110893.79,1.15,3.37,0.58,23.59,0.0,17299714.02,167327.0,227355.0,12732111.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,5599.0,14.73,0.58,0.0,0.0,2.05,2.05,7984663.0,607562562.78,0.0,704.16,2.05,14.81,0.338,53.24,0.034,89.17
2012-08-10,276810.0,21001389.68,1.14,3.39,0.58,23.78,0.0,17201322.46,166695.0,226723.0,12647038.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,14.86,0.0,0.0,0.0,2.07,2.07,7888797.0,598517755.37,0.0,703.72,2.07,14.87,0.3395,53.41,0.0344,88.91
2012-08-13,286287.0,21710631.47,1.18,3.8,0.6,24.52,0.0,17760603.49,174172.0,234200.0,13208368.19,0.0,0.0,5477.0,0.41,0.0,2000.0,0.0,0.0,5477.0,0.0,0.0,0.0,0.41,5477.0,0.18,2000.0,0.0,15.48,0.0,0.0,0.0,2.15,2.15,7912514.0,600047069.74,0.0,703.71,2.15,14.47,0.3415,53.85,0.0354,88.87
2012-08-14,292187.0,22123152.78,1.21,4.18,0.61,25.08,0.0,18179347.41,174172.0,240100.0,13187560.59,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,15.48,0.0,0.0,0.0,2.17,2.17,7836570.0,593351639.13,0.0,697.18,2.17,14.14,0.3505,54.89,0.0365,88.73
2012-08-15,289854.0,21963821.8,1.2,4.33,0.6,24.91,0.0,18016905.12,180072.0,237767.0,13645039.64,0.0,0.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900.0,0.0,0.0,2333.0,15.99,0.16,0.0,0.0,2.24,2.24,7851810.0,594974558.37,0.0,697.99,2.24,14.23,0.355,55.27,0.0361,88.8
2012-08-16,289854.0,21892093.1,1.2,4.44,0.6,24.83,0.0,17958066.13,180072.0,237767.0,13600478.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98,0.0,0.0,0.0,2.21,2.21,7971007.0,602034221.92,0.0,706.25,2.21,14.27,0.3537,55.12,0.0356,88.51
2012-08-17,289761.0,21796055.05,1.2,4.53,0.6,24.83,0.0,17501097.65,185179.0,232663.0,13929313.05,0.0,0.0,10211.0,0.0,0.0,0.0,0.0,0.47,0.0,5104.0,0.0,0.0,0.0,10211.0,0.0,0.0,5104.0,16.37,0.43,0.0,0.0,2.32,2.32,7798708.0,586625076.73,0.0,690.28,2.32,14.22,0.3358,53.37,0.0363,88.15
2012-08-20,288171.0,21656781.64,1.19,4.56,0.6,24.58,0.0,17366548.78,183589.0,231084.0,13797179.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,1590.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.0,16.18,0.22,0.0,0.0,2.29,2.29,7841998.0,589346042.0,0.0,690.87,2.29,14.32,0.3326,52.99,0.0359,88.07
2012-08-21,373349.0,27956175.95,1.54,6.08,0.78,31.98,0.0,23668202.99,183767.0,316084.0,13760375.91,0.0,0.0,178.0,7.49,0.0,0.0,0.0,0.0,85000.0,0.0,0.0,0.0,7.49,178.0,0.0,0.0,0.0,16.16,0.0,0.0,0.0,2.29,2.29,7828683.0,586207648.68,0.0,687.2,2.3,32.48,0.2902,40.25,0.0466,87.75
2012-08-22,372374.0,27390645.26,1.54,6.31,0.78,31.88,0.0,23191507.39,182792.0,315287.0,13445597.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,15.96,0.06,0.0,0.0,2.28,2.28,7842099.0,576839821.89,0.0,684.34,2.28,32.57,0.2903,40.18,0.0464,86.2
2012-08-23,363823.0,26649895.31,1.5,6.25,0.76,30.83,0.0,22468294.44,169041.0,306736.0,12382188.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,13751.0,0.0,0.0,0.0,0.0,0.0,0.0,8551.0,14.56,0.96,0.0,0.0,2.19,2.19,7533611.0,551834118.3,0.0,647.86,2.2,33.7,0.2848,38.38,0.0472,85.84
2012-08-24,360707.0,26477053.7,1.49,6.34,0.75,30.56,0.0,22286684.33,165925.0,303620.0,12179428.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,3116.0,0.0,0.0,0.0,0.0,0.0,0.0,3116.0,14.28,0.25,0.0,0.0,2.19,2.19,7399325.0,543134248.57,0.0,637.65,2.19,33.99,0.2834,37.89,0.0477,86.02
2012-08-27,360707.0,26846415.07,1.49,6.34,0.75,30.59,0.0,22597589.02,165925.0,303620.0,12349334.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31,0.0,0.0,0.0,2.15,2.15,7540716.0,561234441.36,0.0,652.76,2.15,33.97,0.2831,37.85,0.0468,87.22
2012-08-28,360077.0,26126618.77,1.47,6.45,0.75,30.67,0.0,21984476.16,165295.0,302990.0,11993544.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,14.34,0.0,0.0,0.0,2.14,2.14,7543800.0,547366220.86,0.0,652.2,2.15,33.88,0.2829,37.92,0.0467,85.03
2012-08-29,358080.0,26473670.31,1.47,6.67,0.74,30.19,0.0,22253098.33,163298.0,300993.0,12072993.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,13.93,0.39,0.0,0.0,2.11,2.11,7565331.0,559322159.01,0.0,648.67,2.1,34.42,0.2818,37.22,0.0463,86.64
2012-08-30,357474.0,26145177.99,1.46,6.84,0.74,30.39,0.0,21969909.92,162692.0,300387.0,11899078.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,606.0,14.07,0.0,0.0,0.0,2.11,2.11,7548894.0,552116174.12,0.0,652.58,2.11,34.19,0.2816,37.41,0.0464,85.71
2012-08-31,357474.0,26102472.06,1.46,7.11,0.74,30.17,0.0,21934023.94,162692.0,300387.0,11879642.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,0.0,0.0,0.0,2.11,2.11,7536987.0,550344899.45,0.0,646.23,2.12,34.45,0.2812,37.11,0.0464,85.57
2012-09-03,357642.0,26374147.12,1.46,7.24,0.74,30.21,0.0,22151903.11,162860.0,300387.0,12010036.85,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,13.96,0.0,0.0,0.0,2.12,2.12,7520794.0,554617543.35,0.0,646.75,2.11,34.4,0.2811,37.13,0.0465,86.42
2012-09-04,355174.0,25764803.24,1.45,7.44,0.74,30.15,0.0,21790480.02,159192.0,300387.0,11548003.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,3668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71,0.0,0.0,0.0,2.05,2.05,7598096.0,551176179.66,0.0,655.91,2.05,34.24,0.2818,37.39,0.0458,85.01
2012-09-05,353165.0,25570849.2,1.45,7.52,0.73,29.69,0.0,21604006.18,159192.0,298378.0,11526268.53,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2300.0,13.53,0.2,0.0,0.0,2.07,2.07,7532850.0,545414668.54,0.0,640.2,2.07,34.77,0.2847,37.25,0.0459,84.85
2012-09-06,353165.0,25763723.02,1.45,7.43,0.73,29.67,0.0,21766959.2,159192.0,298378.0,11613207.98,0.0,0.0,1378.0,0.0,0.0,0.0,0.0,0.12,0.0,1378.0,0.0,0.0,0.0,1378.0,0.0,0.0,0.0,13.52,0.0,0.0,0.0,2.07,2.07,7519112.0,548526379.83,0.0,640.05,2.07,34.8,0.2846,37.2,0.046,85.49
2012-09-07,351560.0,25670636.4,1.44,7.36,0.73,29.57,0.0,21670132.49,159192.0,296773.0,11624075.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.0,13.6,0.12,0.0,0.0,2.09,2.09,7475822.0,545878678.96,0.0,637.28,2.09,34.91,0.2856,37.29,0.046,85.57
2012-09-10,349670.0,25025379.04,1.43,7.27,0.73,29.53,0.0,21093545.39,158197.0,294732.0,11321931.79,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.18,0.0,2041.0,0.0,0.0,0.0,151.0,0.0,895.0,2041.0,13.5,0.03,0.0,0.0,2.06,2.06,7512442.0,537654670.4,0.0,639.9,2.07,34.96,0.2854,37.23,0.0456,83.87
2012-09-11,347232.0,24753115.05,1.42,7.11,0.72,28.97,0.0,21010549.44,155759.0,294732.0,11103586.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,2438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.07,0.0,0.0,0.0,2.03,2.03,7498944.0,534576950.21,0.0,627.98,2.04,35.41,0.2853,36.76,0.0454,83.54
2012-09-12,334156.0,24294306.48,1.37,6.93,0.69,27.85,0.0,20477373.4,144970.0,281656.0,10539824.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,10789.0,0.0,0.0,0.0,0.0,0.0,0.0,13076.0,12.15,1.12,0.0,0.0,1.9,1.9,7504571.0,545608481.96,0.0,631.05,1.89,34.2,0.2795,36.83,0.0437,85.2
2012-09-13,334212.0,24289822.11,1.37,6.97,0.69,28.1,0.0,20470163.06,145026.0,281656.0,10540183.3,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.24,0.0,2902.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,12.35,0.0,0.0,0.0,1.89,1.89,7513971.0,546099538.44,0.0,639.24,1.89,34.47,0.279,36.51,0.0436,85.17
2012-09-14,334156.0,24328523.82,1.37,8.04,0.69,28.05,0.0,20506214.77,144970.0,281656.0,10554669.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,0.0,0.0,0.0,1.89,1.89,7525571.0,547905868.23,0.0,637.68,1.88,34.36,0.2788,36.58,0.0436,85.32
2012-09-17,337376.0,24655084.26,1.38,7.3,0.7,28.43,0.0,20928057.75,148209.0,286376.0,10830958.29,0.0,0.0,4739.0,0.51,0.0,0.0,0.0,0.13,4739.0,1500.0,0.0,0.0,0.51,4739.0,0.0,0.0,19.0,12.65,0.0,0.0,0.0,1.92,1.92,7554076.0,552043951.83,0.0,646.62,1.92,35.68,0.2835,36.08,0.0438,85.64
2012-09-18,338604.0,25184014.08,1.39,7.17,0.7,28.67,0.0,21279273.62,149709.0,286104.0,11134757.9,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,272.0,12.86,0.02,0.0,0.0,1.95,1.95,7531142.0,560136283.52,0.0,650.85,1.94,35.72,0.2817,35.78,0.0441,87.16
2012-09-19,342335.0,25429377.35,1.4,7.09,0.71,29.17,0.0,21529564.85,153440.0,289835.0,11397851.99,0.0,0.0,3731.0,0.43,0.0,0.0,0.0,0.03,3731.0,345.0,0.0,0.0,0.43,3731.0,0.0,345.0,0.0,13.37,0.0,0.0,0.0,1.99,1.99,7542429.0,560267787.85,0.0,657.63,1.99,35.16,0.283,36.59,0.0445,87.05
2012-09-20,345027.0,25803053.24,1.41,7.23,0.72,29.49,0.0,21876808.93,156132.0,292527.0,11676426.22,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,2692.0,0.0,0.0,0.0,0.31,0.0,0.0,2692.0,0.0,13.61,0.0,0.0,0.0,2.03,2.03,7521055.0,562466655.12,0.0,658.15,2.03,34.78,0.2849,37.26,0.0449,87.64
