DATE,BEN FP Equity_DX_SI_QTY,BEN FP Equity_DX_SHORT_INTEREST_VALUE,BEN FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BEN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BEN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BEN FP Equity_DX_SI_MV,BEN FP Equity_DX_DSS,BEN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BEN FP Equity_DX_SUPPLY_SI_QTY,BEN FP Equity_DX_BROKER_SI_QTY,BEN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BEN FP Equity_DX_BROKER_SI_MV_NEW_x,BEN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BEN FP Equity_DX_SUPPLY_SI_QTY_INC_x,BEN FP Equity_DX_BROKER_SI_MV_INC_x,BEN FP Equity_DX_SUPPLY_SI_MV_NEW,BEN FP Equity_DX_BROKER_SI_QTY_ADD,BEN FP Equity_DX_BROKER_SI_QTY_NEW,BEN FP Equity_DX_SUPPLY_SI_MV_DEC,BEN FP Equity_DX_BROKER_SI_QTY_INC,BEN FP Equity_DX_SUPPLY_SI_QTY_DEC,BEN FP Equity_DX_BROKER_SI_MV_NEW_y,BEN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BEN FP Equity_DX_BROKER_SI_MV_INC_y,BEN FP Equity_DX_SUPPLY_SI_QTY_INC_y,BEN FP Equity_DX_BROKER_SI_MV_ADD,BEN FP Equity_DX_SUPPLY_SI_QTY_ADD,BEN FP Equity_DX_BROKER_SI_QTY_DEC,BEN FP Equity_DX_SUPPLY_SI_MV,BEN FP Equity_DX_BROKER_SI_MV_DEC,BEN FP Equity_DX_SUPPLY_SI_MV_RMV,BEN FP Equity_DX_BROKER_SI_MV_RMV,BEN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BEN FP Equity_DX_UTILIZATION_QUANTITY,BEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BEN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BEN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BEN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BEN FP Equity_DX_ACTIVE_UTILIZATION_MV,BEN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BEN FP Equity_DX_BROKER_SI_CON_RATIO,BEN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BEN FP Equity_DX_DEMAND_SUPPLY_RATIO,BEN FP Equity_PX_LAST
2010-10-19,878737.0,11804298.53,2.78,9.99,1.01,12.77,1.0,5263068.86,766543.0,391794.0,10297167.87,0.0,0.0,2660.0,0.05,0.0,7000.0,0.0,0.03,3044.0,13577.0,0.0,0.0,0.05,2660.0,0.11,0.0,7088.0,11.09,0.06,0.0,0.0,32.17,32.17,1616525.0,21715193.14,0.0,23.22,32.33,20.73,0.3216,50.77,0.3687,14.27
2010-10-20,837348.0,11197073.35,2.65,9.43,0.96,12.04,0.0,4685639.05,766543.0,350405.0,10250264.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41389.0,10.84,0.54,0.0,0.0,32.47,32.47,1594055.0,21315809.87,0.0,22.64,32.37,19.8,0.3353,52.71,0.3547,14.205
2010-10-21,825272.0,11334691.4,2.61,9.56,0.95,11.84,0.0,4827797.43,742155.0,351509.0,10193121.65,0.0,0.0,2305.0,0.05,0.0,0.0,0.0,0.36,3227.0,26693.0,0.0,0.0,0.05,2305.0,0.0,0.0,2123.0,10.6,0.04,0.0,0.0,29.77,29.77,1751135.0,24050949.04,0.0,24.98,29.8,18.94,0.337,53.14,0.331,14.59
2010-10-22,767818.0,10650395.3,2.43,8.65,0.88,11.27,0.0,4078833.77,742155.0,294055.0,10294424.1,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,58354.0,10.86,0.8,0.0,0.0,29.77,29.77,1751135.0,24289974.92,0.0,25.49,29.88,14.73,0.3732,57.76,0.308,14.735
2010-10-25,723160.0,10075193.82,2.29,8.04,0.83,10.69,0.0,3971673.84,700245.0,285072.0,9755937.96,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.58,855.0,41910.0,0.0,0.0,0.01,0.0,0.0,0.0,9838.0,10.3,0.13,0.0,0.0,28.21,28.21,1782291.0,24831195.39,0.0,26.12,28.28,13.63,0.3758,58.19,0.2913,14.8
2010-10-26,706654.0,9845229.29,2.23,7.92,0.81,10.56,0.0,3750751.29,673901.0,269215.0,9388908.66,0.0,0.0,4044.0,0.07,0.0,0.0,0.0,0.34,4044.0,30388.0,0.0,0.0,0.07,4044.0,0.0,0.0,19901.0,10.03,0.29,0.0,0.0,83.65,27.2,131692.0,1834756.38,0.0,1.96,83.63,10.96,0.3883,59.69,0.2852,14.8
2010-10-27,648565.0,9151924.72,2.05,7.28,0.74,9.71,0.0,3666724.74,621813.0,259848.0,8774426.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,52088.0,0.0,0.0,0.0,0.0,0.0,0.0,9367.0,9.27,0.13,0.0,0.0,82.16,25.1,135058.0,1905808.44,0.0,2.01,82.16,10.92,0.3638,57.33,0.2618,14.99
2010-10-28,643605.0,9260664.49,2.04,7.23,0.74,9.64,0.0,3733028.89,611908.0,259441.0,8804584.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,9905.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,9.1,0.01,0.0,0.0,81.34,24.7,140410.0,2020322.87,0.0,2.08,81.4,11.22,0.3589,56.8,0.2598,15.285
2010-10-29,634997.0,9190604.89,2.01,7.33,0.73,9.73,0.0,3702644.44,593130.0,255823.0,8584644.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4060.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.0,9.04,0.03,0.22,0.0,76.58,24.24,181373.0,2625095.21,14718.0,2.76,76.61,11.19,0.3609,57.03,0.2595,15.375
2010-11-01,636521.0,9287562.14,2.01,7.39,0.73,9.85,0.0,3726093.69,596411.0,255367.0,8702311.82,0.0,0.0,4646.0,0.0,0.0,0.0,0.0,0.0,0.0,3618.0,0.0,0.0,0.0,4646.0,0.0,2253.0,456.0,9.18,0.0,0.0,0.0,76.33,24.3,184991.0,2699228.16,0.0,2.84,76.34,11.16,0.3619,57.14,0.2593,15.5
2010-11-02,641335.0,9237057.99,2.03,7.66,0.74,9.9,0.0,3620115.56,605245.0,251347.0,8717258.79,0.0,0.0,8834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8834.0,0.0,0.0,4020.0,9.28,0.06,0.0,0.0,76.59,24.64,184991.0,2664399.41,0.0,2.84,76.61,11.04,0.3686,57.85,0.2611,15.3
2010-11-03,632268.0,9046947.87,2.0,7.56,0.73,9.67,0.0,3553528.51,601158.0,248347.0,8601803.49,0.0,0.0,1980.0,0.09,0.0,0.0,0.0,0.1,6000.0,6067.0,0.0,0.0,0.09,1980.0,0.0,0.0,9000.0,9.13,0.14,0.0,0.0,76.66,24.49,183011.0,2618653.76,0.0,2.78,76.67,10.66,0.3704,58.06,0.2575,15.2
2010-11-04,634305.0,9138791.45,2.01,7.65,0.73,9.62,0.0,3607424.12,611158.0,250384.0,8805299.51,0.0,0.0,10000.0,0.16,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.16,10000.0,0.0,0.0,7963.0,9.19,0.13,0.0,0.0,81.91,24.87,135008.0,1945136.73,0.0,2.02,81.95,11.42,0.3688,57.72,0.2582,15.305
2010-11-05,632785.0,8827986.85,2.0,7.41,0.73,9.78,0.0,3471902.97,609262.0,248864.0,8499817.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,9.39,0.01,0.0,0.0,77.7,24.74,174907.0,2440128.47,0.0,2.71,77.59,10.88,0.3762,58.51,0.257,14.82
2010-11-08,629992.0,8895770.94,1.99,7.44,0.72,9.46,0.0,3514071.83,604949.0,248864.0,8542152.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,4313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03,0.0,0.0,0.0,82.87,25.3,125069.0,1766030.64,0.0,1.87,82.87,11.33,0.372,58.07,0.2635,15.0
2010-11-09,626789.0,8850543.14,1.98,7.29,0.72,9.49,0.0,3478869.54,604239.0,246371.0,8532126.97,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.01,0.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,2793.0,9.11,0.05,0.0,0.0,81.36,25.22,138424.0,1954609.26,0.0,2.09,81.35,11.29,0.3765,58.47,0.2616,15.0
2010-11-10,638544.0,8818165.39,2.02,7.36,0.73,9.66,0.0,3532008.44,604152.0,255761.0,8343218.73,0.0,0.0,3767.0,0.03,0.0,8100.0,0.0,0.04,2000.0,3854.0,0.0,0.0,0.03,3767.0,0.12,0.0,710.0,9.1,0.01,0.0,0.0,81.09,25.06,140876.0,1945469.49,0.0,2.13,81.02,10.88,0.3675,57.77,0.2649,14.67
2010-11-11,705142.0,9658215.12,2.23,8.08,0.81,10.44,0.0,4415298.72,608479.0,322359.0,8334237.75,0.0,0.0,4327.0,0.0,0.0,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4327.0,1.07,0.0,6402.0,8.95,0.11,0.0,0.0,25.53,25.53,1774707.0,24307872.71,0.0,26.16,25.49,20.66,0.3279,51.78,0.2959,14.55
2010-11-12,525905.0,7205710.46,1.66,6.12,0.6,7.71,0.0,4594620.94,413775.0,335336.0,5669356.34,0.0,0.0,0.0,0.18,0.0,0.0,0.0,3.12,12977.0,207838.0,0.0,0.0,0.18,0.0,0.0,13134.0,0.0,6.01,0.0,0.0,0.0,17.48,17.48,1953724.0,26769035.23,0.0,28.41,17.47,27.86,0.2186,32.94,0.2221,14.555
2010-11-15,532592.0,7490357.29,1.68,6.18,0.61,7.92,0.0,4765603.97,426213.0,338852.0,5994246.35,0.0,0.0,13034.0,0.1,0.0,0.0,0.0,0.0,5000.0,596.0,0.0,0.0,0.1,13034.0,0.0,0.0,1484.0,6.27,0.0,0.0,0.0,18.06,18.06,1933372.0,27190883.56,0.0,28.34,18.12,29.03,0.2213,32.5,0.2257,14.94
2010-11-16,544199.0,7361593.04,1.72,6.35,0.62,8.14,0.0,4740796.17,427069.0,350459.0,5777129.65,0.0,0.0,3516.0,0.18,0.0,0.0,0.0,0.05,14267.0,2660.0,0.0,0.0,0.18,3516.0,0.0,0.0,2660.0,6.39,0.03,0.0,0.0,18.24,18.24,1914476.0,25897866.77,0.0,28.5,18.31,28.18,0.2159,32.43,0.2324,14.37
2010-11-17,537499.0,7276019.34,1.7,6.34,0.62,7.81,0.0,4653398.67,427069.0,343759.0,5781149.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6700.0,6.15,0.1,0.0,0.0,18.28,18.28,1909576.0,25849558.6,0.0,27.46,18.3,29.24,0.2217,32.37,0.23,14.38
2010-11-18,540885.0,7405867.9,1.71,6.44,0.62,7.83,0.0,4750306.61,427277.0,346937.0,5850332.36,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.09,0.0,0.0,208.0,1822.0,6.11,0.03,0.0,0.0,17.93,17.93,1955235.0,26771332.39,0.0,28.1,17.87,30.5,0.2258,31.97,0.227,14.545
2010-11-19,555339.0,7478307.76,1.76,6.57,0.64,8.07,0.0,4858808.07,426998.0,360815.0,5750041.79,0.0,0.0,576.0,0.17,0.0,0.0,0.0,0.0,14733.0,855.0,0.0,0.0,0.17,576.0,0.0,0.0,855.0,6.17,0.01,0.0,0.0,17.94,17.94,1953322.0,26303830.76,0.0,28.27,17.91,31.5,0.2299,31.85,0.2333,14.305
2010-11-22,558531.0,7639592.52,1.77,6.61,0.64,8.13,0.0,4983104.16,426690.0,364315.0,5836270.02,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.04,3500.0,308.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,18.03,18.03,1939630.0,26530278.25,0.0,27.84,18.05,30.93,0.2286,32.1,0.236,14.53
2010-11-23,561108.0,7497891.57,1.77,7.24,0.64,8.23,0.0,4844175.56,429566.0,362516.0,5740141.45,0.0,0.0,4376.0,0.0,0.0,1000.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,4376.0,0.01,0.0,2799.0,6.31,0.04,0.0,0.0,18.15,18.15,1936754.0,25880171.88,0.0,28.24,18.27,31.22,0.2294,32.03,0.2371,14.195
2010-11-24,563842.0,7598118.69,1.78,7.4,0.65,8.12,0.0,4885126.67,432300.0,362516.0,5825509.11,0.0,0.0,2734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,17.87,17.87,1986518.0,26769555.19,0.0,28.31,17.93,31.72,0.2306,31.83,0.2331,14.315
2010-11-25,560331.0,7674762.44,1.77,7.57,0.64,8.11,0.0,4944941.71,430277.0,361028.0,5893433.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,6.18,0.02,0.0,0.0,18.18,18.18,1936043.0,26517665.63,0.0,27.77,18.21,31.72,0.2332,32.23,0.2368,14.55
2010-11-26,546698.0,7524058.36,1.73,7.48,0.63,8.05,0.0,4924677.3,419845.0,357827.0,5778214.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,10432.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.0,6.16,0.04,0.0,0.0,17.74,17.74,1946475.0,26788814.85,0.0,28.41,17.82,30.82,0.2319,32.71,0.231,14.62
2010-11-29,543728.0,7311714.76,1.72,7.24,0.62,7.98,0.0,4825281.53,415875.0,358827.0,5592427.42,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,1000.0,3970.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,17.57,17.57,1950445.0,26228366.94,0.0,28.52,17.61,30.42,0.2277,32.31,0.2298,14.285
2010-11-30,552618.0,7262192.27,1.75,7.53,0.63,7.95,0.0,4781208.04,430593.0,363827.0,5658608.94,0.0,0.0,14718.0,0.05,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.05,14718.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,18.2,18.2,1935727.0,25438226.15,0.0,27.72,18.22,30.58,0.226,31.65,0.2335,13.96
2010-12-01,552638.0,7694248.63,1.75,7.57,0.63,7.88,0.0,5054450.75,430613.0,363035.0,5995323.32,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.01,0.0,792.0,0.0,0.0,0.0,812.0,0.0,0.0,792.0,6.01,0.03,0.0,0.0,18.21,18.21,1934499.0,26933573.67,0.0,27.22,18.1,29.7,0.2327,33.75,0.2337,14.79
2010-12-02,556203.0,7749119.18,1.76,7.46,0.64,8.2,0.0,5031550.34,432178.0,361146.0,6021180.81,0.0,0.0,5454.0,0.03,0.0,0.0,0.0,0.0,2000.0,3889.0,0.0,0.0,0.03,5454.0,0.0,0.0,3889.0,6.33,0.0,0.0,0.0,18.4,18.4,1917066.0,26708904.68,0.0,28.2,18.33,30.84,0.2317,32.6,0.2368,14.8
2010-12-03,557243.0,7810819.78,1.76,7.57,0.64,8.22,0.0,5062147.61,432520.0,361146.0,6062589.88,0.0,0.0,1040.0,0.0,0.0,0.0,0.0,0.01,0.0,698.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,6.31,0.0,0.0,0.0,18.35,18.35,1924569.0,26976492.5,0.0,28.32,18.22,30.63,0.2303,32.59,0.2364,14.89
2010-12-06,548594.0,7769633.68,1.73,7.42,0.63,8.25,0.0,4972067.59,420818.0,351065.0,5959966.22,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.03,0.0,11702.0,0.0,0.0,0.0,0.0,0.01,0.0,11081.0,6.31,0.14,0.0,0.0,17.77,17.77,1946866.0,27573097.13,0.0,29.11,17.81,31.49,0.2376,33.03,0.2317,15.045
2010-12-07,517162.0,7300126.31,1.64,6.77,0.59,7.83,0.0,4532071.29,404386.0,321065.0,5708209.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,16432.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,6.09,0.45,0.0,0.0,17.23,17.23,1942483.0,27419592.41,0.0,29.25,17.24,28.85,0.2281,33.5,0.2204,14.995
2010-12-08,497630.0,7012706.33,1.57,6.45,0.57,7.52,0.0,4249266.28,401221.0,301533.0,5654090.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,3165.0,0.0,0.0,0.0,0.0,0.0,0.0,19532.0,6.04,0.31,0.0,0.0,17.19,17.19,1932445.0,27232420.25,0.0,29.04,17.23,26.9,0.2273,35.03,0.2132,14.97
2010-12-09,492995.0,7077333.42,1.56,6.42,0.57,7.45,0.0,4328586.96,392811.0,301522.0,5639112.81,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.17,1500.0,8410.0,0.0,0.0,0.02,0.0,0.0,0.0,1511.0,5.89,0.02,0.0,0.0,16.9,16.9,1931704.0,27731139.83,0.0,28.97,16.89,27.54,0.2256,34.33,0.2121,15.25
2010-12-10,486996.0,6823882.36,1.54,6.29,0.56,7.4,0.0,4187404.01,388220.0,298840.0,5439813.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4591.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.0,5.88,0.04,0.0,0.0,16.92,16.92,1905764.0,26703934.6,0.0,28.94,16.89,27.17,0.2255,34.47,0.2123,14.885
2010-12-13,486996.0,6956830.01,1.54,6.41,0.56,7.29,0.0,4268985.95,388220.0,298840.0,5545796.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,0.0,17.02,17.02,1892951.0,27041163.24,0.0,28.09,16.96,27.93,0.2251,33.86,0.2135,15.175
2010-12-14,488730.0,6919490.74,1.55,6.39,0.56,7.43,0.0,4231008.15,389954.0,298840.0,5521009.74,0.0,0.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1734.0,0.0,0.0,0.0,5.91,0.0,0.0,0.0,15.9,15.9,2063238.0,29211540.6,0.0,31.26,15.9,27.41,0.2268,34.54,0.1992,15.04
2010-12-15,492562.0,6925058.22,1.56,6.85,0.57,7.5,0.0,4201469.86,393786.0,298840.0,5536340.55,0.0,0.0,3832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3832.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,15.9,15.9,2082746.0,29281871.73,0.0,31.48,15.97,27.2,0.2276,34.89,0.1989,14.935
2010-12-16,484479.0,6781772.6,1.53,6.86,0.56,7.32,0.0,4163586.95,387103.0,297440.0,5418696.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,6683.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,5.81,0.02,0.0,0.0,17.85,17.85,1781284.0,24934544.18,0.0,26.66,17.89,27.89,0.2265,34.08,0.2234,14.87
2010-12-17,468479.0,6789333.14,1.48,7.16,0.54,7.08,0.0,4078709.86,387103.0,281440.0,5610008.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,5.79,0.23,0.0,0.0,18.01,18.01,1762795.0,25546934.89,0.0,26.36,18.01,26.07,0.2248,34.96,0.2179,15.395
2010-12-20,468479.0,6813588.63,1.48,7.81,0.54,7.26,0.0,4093281.42,387103.0,281440.0,5630050.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,17.79,17.79,1788750.0,26015694.76,0.0,27.59,17.8,25.48,0.2251,35.35,0.2153,15.45
2010-12-21,471479.0,6899384.97,1.49,8.26,0.54,7.34,0.0,4162350.94,387103.0,284440.0,5664669.3,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,5.99,0.0,0.0,0.0,17.41,17.41,1836380.0,26872655.12,0.0,28.4,17.41,25.37,0.2222,35.0,0.212,15.545
2010-12-22,480479.0,7028824.88,1.52,8.54,0.55,7.52,0.0,4292671.22,396103.0,293440.0,5794506.36,0.0,0.0,9000.0,0.14,0.0,0.0,0.0,0.0,9000.0,0.0,0.0,0.0,0.14,9000.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0,17.58,17.58,1857145.0,27167778.38,0.0,28.87,17.61,26.68,0.2238,34.43,0.2132,15.54
2010-12-23,484165.0,6952850.66,1.53,8.58,0.56,7.52,0.0,4257026.12,396789.0,296440.0,5698087.76,0.0,0.0,686.0,0.05,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.05,686.0,0.0,0.0,0.0,6.14,0.0,0.0,0.0,17.83,17.83,1828854.0,26263254.76,0.0,28.32,17.82,26.12,0.2208,34.34,0.2175,15.255
2010-12-24,484165.0,7018938.06,1.53,8.08,0.56,7.45,0.0,4297489.49,395882.0,296440.0,5739099.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0,17.9,17.9,1815152.0,26314251.26,0.0,27.7,17.87,26.66,0.2208,33.98,0.219,15.4
2010-12-27,483258.0,7019436.93,1.53,8.11,0.55,7.49,0.0,4292686.83,391578.0,295533.0,5687763.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,4304.0,0.0,0.0,0.0,0.0,0.0,0.0,907.0,6.01,0.0,0.0,0.0,17.6,17.6,1832740.0,26620982.66,0.0,28.16,17.59,26.55,0.2213,34.13,0.2173,15.43
2010-12-28,478954.0,7098944.28,1.51,8.01,0.55,7.48,0.0,4316528.19,387742.0,291229.0,5747021.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,3836.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.0,6.01,0.08,0.0,0.0,17.63,17.63,1811164.0,26844649.64,0.0,28.05,17.65,27.25,0.2264,34.45,0.2178,15.745
2010-12-29,475118.0,7129303.43,1.5,7.94,0.55,7.5,0.0,4312427.44,387742.0,287393.0,5818197.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836.0,6.08,0.06,0.0,0.0,17.62,17.62,1813174.0,27207278.23,0.0,28.52,17.58,27.34,0.2294,34.76,0.2159,15.94
2010-12-30,480098.0,7163354.78,1.52,7.79,0.55,7.63,0.0,4362383.36,387742.0,292373.0,5785346.97,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,5280.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,300.0,6.12,0.0,0.0,0.0,17.62,17.62,1813190.0,27053899.95,0.0,28.71,17.57,26.81,0.2247,34.42,0.2181,15.85
2010-12-31,480098.0,7154315.85,1.52,7.81,0.55,7.61,0.0,4356878.78,387742.0,292373.0,5778046.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,17.55,17.55,1821751.0,27147336.7,0.0,28.78,17.51,26.82,0.2247,34.44,0.2173,15.83
2011-01-03,482691.0,7327000.52,1.53,7.91,0.55,7.71,0.0,6842228.51,386568.0,450755.0,5867902.94,2.51,0.0,0.0,0.0,0.0,0.0,158382.0,0.0,0.0,1174.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,0.0,0.0,17.49,17.49,1823279.0,27676435.2,0.0,28.97,17.53,26.97,0.2268,34.74,0.2184,16.125
2011-01-04,482208.0,7358253.13,1.52,7.84,0.55,7.83,0.0,6870925.73,385980.0,450272.0,5889861.93,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,650.0,1238.0,0.0,0.0,0.03,0.0,0.0,650.0,1133.0,6.25,0.0,0.0,0.0,17.46,17.46,1824275.0,27837524.95,0.0,29.52,17.47,26.84,0.2258,34.61,0.2182,16.21
2011-01-05,480228.0,7325778.98,1.52,7.74,0.55,7.85,0.0,6838601.89,384105.0,448292.0,5859442.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0,6.29,0.02,0.0,0.0,17.49,17.49,1811590.0,27635431.37,0.0,29.54,17.56,26.75,0.224,34.33,0.2187,16.205
2011-01-06,440228.0,6796398.07,1.39,7.0,0.51,7.22,0.0,6293323.69,344105.0,407642.0,5312416.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,40650.0,5.63,0.66,0.0,0.0,11.36,11.36,2685517.0,41459976.53,0.0,43.83,11.39,29.6,0.2583,37.51,0.1453,16.4
2011-01-07,434943.0,6448670.72,1.38,6.88,0.5,7.11,0.0,5975172.47,332470.0,403007.0,4929357.53,0.0,0.0,0.0,0.0,0.0,6350.0,0.0,0.14,0.0,11635.0,0.0,0.0,0.0,0.0,0.1,0.0,10985.0,5.49,0.15,0.0,0.0,14.57,14.57,1948877.0,28894972.55,0.0,31.31,14.91,28.91,0.244,35.92,0.1907,15.75
2011-01-10,429943.0,6352278.06,1.36,6.5,0.49,6.81,0.0,5880433.3,332470.0,398007.0,4912143.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5.25,0.08,0.0,0.0,15.51,15.51,1810890.0,26755353.2,0.0,28.54,15.54,28.69,0.2431,35.96,0.2006,15.695
2011-01-11,415466.0,6228338.79,1.31,6.24,0.48,6.58,0.0,5749579.45,327268.0,383530.0,4906143.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,5202.0,0.0,0.0,0.0,0.0,0.0,0.0,14477.0,5.13,0.23,0.0,0.0,15.24,15.24,1820088.0,27285324.63,0.0,28.6,15.2,30.24,0.2529,37.2,0.1935,15.925
2011-01-12,439315.0,6747150.66,1.39,6.52,0.5,7.06,0.0,5819214.91,339912.0,378896.0,5220485.25,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.5,1930.0,32356.0,0.0,0.0,0.07,0.0,0.0,45000.0,6564.0,5.35,0.11,0.0,0.0,15.6,15.6,1838572.0,28237420.28,0.0,29.22,15.47,27.48,0.243,33.66,0.2017,16.315
2011-01-13,436431.0,6805567.24,1.38,6.33,0.5,7.15,0.0,5854040.62,307458.0,375411.0,4794402.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,32454.0,0.0,0.0,0.0,0.0,0.0,0.0,3485.0,4.91,0.04,0.0,0.0,14.07,14.07,1878136.0,29287059.9,0.0,30.42,13.91,27.55,0.2438,34.03,0.1997,16.565
