DATE,VIE FP Equity_DX_SI_QTY,VIE FP Equity_DX_SHORT_INTEREST_VALUE,VIE FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIE FP Equity_DX_SI_MV,VIE FP Equity_DX_DSS,VIE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIE FP Equity_DX_SUPPLY_SI_QTY,VIE FP Equity_DX_BROKER_SI_QTY,VIE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIE FP Equity_DX_BROKER_SI_MV_NEW_x,VIE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIE FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIE FP Equity_DX_BROKER_SI_MV_INC_x,VIE FP Equity_DX_SUPPLY_SI_MV_NEW,VIE FP Equity_DX_BROKER_SI_QTY_ADD,VIE FP Equity_DX_BROKER_SI_QTY_NEW,VIE FP Equity_DX_SUPPLY_SI_MV_DEC,VIE FP Equity_DX_BROKER_SI_QTY_INC,VIE FP Equity_DX_SUPPLY_SI_QTY_DEC,VIE FP Equity_DX_BROKER_SI_MV_NEW_y,VIE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIE FP Equity_DX_BROKER_SI_MV_INC_y,VIE FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIE FP Equity_DX_BROKER_SI_MV_ADD,VIE FP Equity_DX_SUPPLY_SI_QTY_ADD,VIE FP Equity_DX_BROKER_SI_QTY_DEC,VIE FP Equity_DX_SUPPLY_SI_MV,VIE FP Equity_DX_BROKER_SI_MV_DEC,VIE FP Equity_DX_SUPPLY_SI_MV_RMV,VIE FP Equity_DX_BROKER_SI_MV_RMV,VIE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIE FP Equity_DX_UTILIZATION_QUANTITY,VIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIE FP Equity_DX_ACTIVE_UTILIZATION_MV,VIE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIE FP Equity_DX_BROKER_SI_CON_RATIO,VIE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIE FP Equity_DX_DEMAND_SUPPLY_RATIO,VIE FP Equity_PX_LAST
2012-02-08,10398780.0,73649390.84,2.7,2.78,2.0,101.9,1.0,40826366.29,6999652.0,5764398.0,49575056.49,0.0,0.0,154744.0,0.19,0.0,0.0,0.0,1.4,20000.0,147341.0,0.0,0.0,0.19,154744.0,0.0,139425.0,260070.0,67.64,2.2,0.0,0.0,11.56,11.56,53534004.0,379154745.47,0.0,517.27,11.56,12.17,0.1165,26.49,0.1718,9.627
2012-02-09,10964761.0,76383417.15,2.85,2.89,2.11,106.83,1.0,44133391.67,7226199.0,6335303.0,50339608.19,0.0,0.0,87595.0,6.45,0.0,25000.0,0.0,0.58,670905.0,58539.0,0.0,0.0,6.45,87595.0,0.24,197491.0,125000.0,69.39,1.22,0.0,0.0,11.97,11.97,53164984.0,370361301.13,0.0,509.71,11.98,11.21,0.1066,24.48,0.1816,9.469
2012-02-10,11226156.0,77741860.3,2.92,2.89,2.16,108.47,1.0,45525488.28,7269106.0,6574016.0,50339031.73,0.0,0.0,139930.0,4.88,0.0,0.0,0.0,2.06,486746.0,211962.0,0.0,0.0,4.88,139930.0,0.0,114939.0,248033.0,68.74,2.51,0.0,0.0,12.09,12.09,52861952.0,366072455.02,0.0,501.19,12.06,11.23,0.1303,29.17,0.1867,9.413
2012-02-13,11229389.0,78359067.47,2.92,2.87,2.16,108.01,1.0,45931644.21,7215657.0,6582318.0,50351105.81,0.0,0.0,20823.0,0.87,0.0,0.0,0.0,1.41,93485.0,142947.0,0.0,0.0,0.87,20823.0,0.0,68675.0,85183.0,67.99,0.93,0.0,0.0,11.86,11.86,53643932.0,374329225.46,0.0,506.14,11.84,11.29,0.1305,28.97,0.1845,9.485
2012-02-14,11535273.0,79076307.29,3.0,2.96,2.22,110.74,1.0,46992144.59,7520297.0,6854989.0,51552946.91,0.0,0.0,330651.0,3.87,0.0,0.0,0.0,0.24,418000.0,26011.0,0.0,0.0,3.87,330651.0,0.0,0.0,145329.0,71.23,1.59,0.0,0.0,12.29,12.29,53678416.0,367974899.14,0.0,507.97,12.3,15.12,0.1297,27.35,0.1885,9.318
2012-02-15,11641809.0,78581866.45,3.03,3.0,2.24,110.56,1.0,47398056.08,7367173.0,7021965.0,49728199.87,0.0,0.0,32849.0,3.1,0.0,0.0,0.0,2.22,311427.0,226321.0,0.0,0.0,3.1,32849.0,0.0,40348.0,144451.0,68.54,1.57,0.0,0.0,11.94,11.94,54329252.0,366720844.25,0.0,505.26,11.95,15.18,0.1454,30.71,0.1887,9.175
2012-02-16,11877558.0,81387777.76,3.09,3.06,2.29,111.68,1.0,49215728.33,7548521.0,7182438.0,51724213.81,0.0,0.0,153812.0,0.96,0.0,18000.0,0.0,0.75,142473.0,79403.0,0.0,0.0,0.96,153812.0,0.17,106939.0,0.0,69.35,0.0,0.0,0.0,12.23,12.23,54156952.0,371095975.58,0.0,497.78,12.23,15.93,0.1437,30.21,0.1925,9.314
2012-02-17,12047664.0,84964218.8,3.13,3.1,2.32,115.11,1.0,50108946.77,7838206.0,7105294.0,55277691.14,0.0,0.0,77278.0,1.19,0.0,27595.0,0.0,0.76,160899.0,86063.0,0.0,0.0,1.19,77278.0,0.26,298470.0,265638.0,73.77,2.3,0.0,0.0,12.68,12.68,54001248.0,380835143.67,0.0,504.77,12.75,13.49,0.1359,29.97,0.1948,9.586
2012-02-20,11591863.0,79225456.6,3.01,2.98,2.23,110.93,1.0,48133690.2,7431448.0,7042675.0,50790788.41,0.0,0.0,400.0,1.4,0.0,0.0,0.0,5.45,175000.0,599962.0,0.0,0.0,1.4,400.0,0.0,192804.0,237619.0,70.87,2.11,0.0,0.0,12.07,12.07,54118976.0,369880198.21,0.0,514.5,12.11,15.65,0.147,30.71,0.1883,9.29
2012-02-21,10688052.0,72403517.54,2.78,2.63,2.06,101.98,1.0,42441722.06,7155180.0,6265156.0,48470965.58,0.0,0.0,24285.0,0.0,0.0,0.0,0.0,2.92,0.0,300553.0,0.0,0.0,0.0,24285.0,0.0,0.0,777519.0,67.04,6.9,0.0,0.0,11.62,11.62,54431228.0,368730650.94,0.0,505.96,11.7,14.54,0.1667,34.7,0.1735,9.208
2012-02-22,10401099.0,69556690.55,2.7,2.52,2.0,98.01,1.0,39587050.24,7134768.0,5919615.0,47713308.94,0.0,0.0,107319.0,0.89,0.0,0.0,0.0,1.32,96864.0,140348.0,0.0,0.0,0.89,107319.0,0.0,12617.0,442405.0,66.24,4.82,0.0,0.0,11.63,11.63,54227644.0,362643933.37,0.0,498.32,11.73,11.5,0.151,32.9,0.1695,9.09
2012-02-23,11023909.0,72415951.2,2.87,2.65,2.12,101.48,1.0,44232999.01,7273260.0,6733607.0,47777974.33,0.0,0.0,275013.0,4.35,0.0,525000.0,0.0,1.68,495000.0,176521.0,0.0,0.0,4.35,275013.0,4.77,40000.0,206008.0,65.89,2.3,0.0,0.0,11.85,11.85,54121672.0,355524737.97,0.0,488.5,11.89,14.06,0.1416,30.19,0.1796,8.929
2012-02-24,11102485.0,74002124.83,2.89,2.66,2.14,101.87,1.0,44905789.77,7102160.0,6737183.0,47338495.02,0.0,0.0,5583.0,2.52,0.0,0.0,0.0,2.28,268654.0,251683.0,0.0,0.0,2.52,5583.0,0.0,75000.0,265078.0,63.91,2.6,0.0,0.0,11.06,11.06,57085584.0,380496304.5,0.0,511.26,11.11,14.16,0.1238,27.0,0.173,9.06
2012-02-27,10795515.0,71360394.74,2.81,2.58,2.08,99.85,1.0,43065910.29,7368293.0,6515080.0,48705809.5,0.0,0.0,308431.0,0.0,0.0,75000.0,0.0,0.55,0.0,59436.0,0.0,0.0,0.0,308431.0,0.71,17138.0,297103.0,66.75,2.38,0.0,0.0,11.66,11.66,55821604.0,368991353.94,0.0,505.27,11.67,14.65,0.1149,24.49,0.1708,8.985
2012-02-28,10609358.0,70223524.37,2.76,2.48,2.04,97.39,1.0,42991047.02,7213659.0,6495080.0,47747333.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,154634.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,64.76,0.18,0.0,0.0,11.17,11.17,57373488.0,379756110.84,0.0,515.02,11.17,15.14,0.121,25.64,0.1643,8.997
2012-02-29,10217103.0,69040309.45,2.66,2.39,1.97,94.43,1.0,41480658.01,7308406.0,6138619.0,49385291.69,0.0,0.0,94334.0,0.2,0.0,0.0,0.0,3.2,23431.0,356262.0,0.0,0.0,0.2,94334.0,0.0,356675.0,379892.0,66.06,3.31,0.0,0.0,11.29,11.29,57430480.0,388076552.75,0.0,520.3,11.27,15.57,0.1284,26.76,0.1578,9.185
2012-03-01,10376975.0,80541372.7,2.7,2.44,2.0,100.9,1.0,48678230.11,7874379.0,6271718.0,61117357.78,0.0,0.0,492127.0,5.33,0.0,0.0,0.0,0.09,415000.0,10413.0,0.0,0.0,5.33,492127.0,0.0,84259.0,281901.0,73.83,2.52,0.0,0.0,12.45,12.45,55378484.0,429822671.75,0.0,520.4,12.42,22.64,0.1418,24.62,0.1641,10.55
2012-03-02,10399726.0,84543451.16,2.7,2.24,2.0,110.75,1.0,51187498.25,8086072.0,6296596.0,65734850.44,0.0,0.0,292380.0,1.56,0.0,0.0,0.0,0.0,72838.0,87067.0,0.0,0.0,1.56,292380.0,0.0,10013.0,47960.0,87.27,0.05,0.03,0.0,12.63,12.63,55941756.0,454772473.47,3633.0,598.59,12.72,21.44,0.1331,23.56,0.1624,11.05
2012-03-05,10557185.0,85007979.73,2.75,2.19,2.03,115.99,1.0,51104988.73,7850217.0,6346755.0,63211082.09,0.0,0.0,67308.0,1.79,0.0,139750.0,0.0,4.51,10413.0,463008.0,0.0,0.0,1.79,67308.0,1.54,159845.0,100004.0,86.62,0.48,0.0,0.0,12.32,12.32,55894104.0,450067405.28,0.0,616.16,12.33,20.6,0.1318,24.08,0.1656,10.945
2012-03-06,12551354.0,96171336.17,3.26,2.6,2.42,138.33,1.0,63657169.66,8446222.0,8307919.0,64716878.78,0.0,0.0,437267.0,20.33,0.0,262953.0,0.0,3.35,1698211.0,303366.0,0.0,0.0,20.33,437267.0,2.86,462104.0,0.0,91.69,0.0,0.0,0.0,12.97,12.97,56690752.0,434377467.83,0.0,617.72,12.92,20.09,0.1265,20.98,0.1927,10.415
2012-03-07,11475165.0,89149447.13,2.98,2.36,2.21,122.62,1.0,55440649.66,8272701.0,7136226.0,64269814.02,0.0,0.0,307104.0,2.65,0.0,18000.0,0.0,6.71,245000.0,588525.0,0.0,0.0,2.65,307104.0,0.19,107900.0,1434693.0,86.36,15.93,0.0,0.0,12.65,12.65,57105728.0,443648878.2,0.0,596.63,12.64,22.16,0.1313,24.04,0.1755,10.56
2012-03-08,11585826.0,93759543.48,3.01,2.38,2.23,124.34,1.0,58325672.68,8812310.0,7207278.0,71314566.83,0.0,0.0,543100.0,0.76,0.0,0.0,0.0,0.65,71052.0,62662.0,0.0,0.0,0.76,543100.0,0.0,59571.0,0.0,93.63,0.0,0.0,0.0,13.73,13.73,55358512.0,447994714.65,400.0,588.62,13.72,22.16,0.1245,22.41,0.1805,11.0
2012-03-09,13089709.0,108867025.1,3.4,2.69,2.52,145.76,1.0,72006251.15,9056447.0,8657726.0,75322411.13,0.0,0.0,195525.0,16.34,0.0,0.0,0.0,0.83,1450448.0,75107.0,0.0,0.0,16.34,195525.0,0.0,123719.0,0.0,100.6,0.0,0.0,0.0,13.92,13.92,55994024.0,465701935.48,0.0,618.91,13.98,19.23,0.142,28.4,0.2012,11.305
2012-03-12,13684991.0,115730888.9,3.56,2.8,2.63,155.45,1.0,77682446.18,9150473.0,9185824.0,77383490.72,0.0,0.0,83611.0,7.32,0.0,0.0,0.0,0.08,528098.0,7951.0,0.0,0.0,7.32,83611.0,0.0,18366.0,0.0,103.7,0.0,0.0,0.0,14.09,14.09,55774324.0,471670905.31,0.0,631.73,14.1,18.28,0.1373,28.0,0.2108,11.495
2012-03-13,16804892.0,147307740.99,4.37,3.41,3.23,194.51,1.0,102929738.74,9455986.0,11742242.0,82888954.98,0.0,0.0,178348.0,33.77,0.0,0.0,0.0,0.0,2841418.0,9510.0,0.0,0.0,33.77,178348.0,0.0,136675.0,285000.0,109.59,3.25,0.0,0.0,14.61,14.61,55244792.0,484262886.71,0.0,640.76,14.6,21.84,0.1413,24.36,0.2597,11.915
2012-03-14,17024826.0,150425507.87,4.43,3.47,3.28,202.85,1.0,105366391.93,9489376.0,11925135.0,83844863.04,0.0,0.0,43790.0,3.02,0.0,0.0,0.0,0.08,226420.0,10400.0,0.0,0.0,3.02,43790.0,0.0,0.0,43527.0,113.32,0.0,0.0,0.0,14.58,14.58,55574496.0,491037135.16,0.0,663.45,14.59,21.4,0.1383,24.17,0.2617,12.01
2012-03-15,20984158.0,187415726.79,5.46,4.37,4.04,252.04,1.0,142241436.95,9447662.0,15926181.0,84379866.0,0.0,0.0,130000.0,48.54,0.0,0.0,0.0,2.06,4047960.0,171828.0,0.0,0.0,48.54,130000.0,0.0,114.0,46914.0,113.58,0.52,0.0,0.0,14.42,14.42,56087856.0,500937244.97,0.0,672.7,14.45,16.77,0.2202,41.4,0.3202,12.14
2012-03-16,24094480.0,226096488.8,6.26,5.05,4.64,296.79,1.0,160627929.72,11363580.0,17117676.0,106632952.37,0.0,0.0,3988.0,27.14,0.0,0.0,0.0,1.98,2132000.0,175027.0,0.0,0.0,27.14,3988.0,0.0,2086957.0,940504.0,141.34,10.22,0.0,0.0,16.81,16.81,56237764.0,527720912.78,0.0,687.32,17.06,13.84,0.1532,31.31,0.3564,12.755
2012-03-19,23078836.0,216565943.12,6.0,4.67,4.44,292.9,1.0,149591377.2,12684073.0,15941541.0,119024123.74,0.0,0.0,1249443.0,1.81,0.0,0.0,0.0,1.04,117830.0,92144.0,0.0,0.0,1.81,1249443.0,0.0,163194.0,1293966.0,161.52,12.84,0.0,0.0,18.92,18.92,54373960.0,510231448.79,0.0,690.91,18.95,14.22,0.1347,27.21,0.3442,12.755
2012-03-20,23615804.0,217521836.71,6.14,4.79,4.54,301.61,1.0,152958294.14,12554861.0,16606301.0,115641052.25,0.0,781.0,187645.0,16.15,0.01,0.0,0.0,4.64,1120302.0,378118.0,0.0,781.0,16.15,187645.0,0.0,60480.0,455542.0,159.73,5.55,0.0,0.0,19.15,19.15,53004644.0,488218293.01,0.0,672.19,19.2,19.84,0.1357,24.64,0.3602,12.52
2012-03-21,24418752.0,226265027.69,6.35,4.97,4.7,309.71,1.0,149952440.99,13127810.0,16183020.0,121642756.07,0.0,0.0,180102.0,11.45,0.0,0.0,0.0,9.29,929893.0,706080.0,0.0,0.0,11.45,180102.0,0.0,1098927.0,1353174.0,164.88,16.5,0.0,0.0,20.33,20.33,51452304.0,476758885.51,0.0,644.19,20.38,20.17,0.1323,23.45,0.3781,12.595
2012-03-22,23995532.0,216606129.88,6.24,4.88,4.62,303.92,1.0,144503786.09,11820489.0,16008066.0,106702796.82,4.99,0.0,8248.0,7.96,0.0,14455.0,372235.0,16.47,605490.0,1316099.0,4.99,0.0,7.96,8248.0,0.19,530.0,794899.0,147.83,10.36,0.0,4.96,18.28,18.28,52836056.0,476947692.11,0.0,660.01,18.3,17.71,0.124,23.13,0.3711,12.27
2012-03-23,20598276.0,184878539.14,5.36,4.24,3.96,254.69,1.0,131411382.17,9730076.0,14641223.0,87331689.15,0.0,0.0,34723.0,0.09,0.0,0.0,0.0,27.73,7551.0,2149385.0,0.0,0.0,0.09,34723.0,0.0,24249.0,1374394.0,118.97,17.23,0.0,0.0,14.89,14.89,55618908.0,499204033.37,0.0,679.21,14.91,13.51,0.1364,27.92,0.3152,12.2
2012-03-26,18674428.0,172488371.66,4.86,3.85,3.59,230.55,1.0,117613858.84,9778179.0,12733447.0,90317206.69,0.0,12176.0,1518.0,2.91,0.15,0.0,0.0,0.48,232670.0,39038.0,0.0,12176.0,2.91,1518.0,0.0,73447.0,2140446.0,119.76,26.15,0.0,0.0,15.11,15.11,54920072.0,507275178.16,0.0,672.26,15.12,14.91,0.1475,31.49,0.2886,12.555
2012-03-27,18752986.0,176042246.04,4.88,3.86,3.61,237.23,1.0,118682733.59,9346620.0,12642736.0,87740692.48,0.0,0.0,156772.0,1.92,0.0,22508.0,0.0,7.13,137000.0,601331.0,0.0,0.0,1.92,156772.0,0.3,13000.0,250219.0,117.8,1.23,0.0,0.0,14.39,14.39,55599612.0,521937177.12,0.0,699.39,14.41,14.5,0.1375,29.8,0.2887,12.76
2012-03-28,17669424.0,160475701.81,4.59,3.63,3.4,225.67,1.0,105876519.1,9180597.0,11657697.0,83379217.49,0.0,0.0,900.0,0.0,0.0,0.0,0.0,2.54,0.0,199588.0,0.0,0.0,0.0,900.0,0.0,32665.0,985039.0,116.36,11.26,0.0,0.0,14.24,14.24,55272996.0,501995584.26,0.0,698.49,14.28,11.56,0.1444,32.0,0.2741,12.345
2012-03-29,13029303.0,117087478.16,3.39,2.67,2.51,163.68,1.0,69076860.34,8375833.0,7686760.0,75269196.17,0.0,0.0,294010.0,2.29,0.0,0.0,0.0,15.57,190000.0,1146134.0,0.0,0.0,2.29,294010.0,0.0,47360.0,4160937.0,103.17,52.9,0.0,0.0,12.77,12.77,57189112.0,513928404.49,0.0,702.75,12.8,12.78,0.087,16.55,0.1987,12.215
2012-03-30,12796138.0,117063229.68,3.33,2.63,2.46,159.42,1.0,67309633.98,8616731.0,7357591.0,78828655.97,0.0,0.0,195791.0,0.89,0.0,0.0,0.0,0.37,74844.0,30865.0,0.0,0.0,0.89,195791.0,0.0,75972.0,404013.0,106.14,5.81,0.0,0.0,13.24,13.24,56482056.0,516716207.22,0.0,691.75,13.3,13.21,0.0814,14.67,0.1966,12.435
2012-04-02,13691327.0,125051257.74,3.56,2.84,2.63,172.1,1.0,70229231.67,9080413.0,7689098.0,82936961.95,0.0,15000.0,240045.0,6.33,0.19,31317.0,0.0,2.85,453013.0,248386.0,0.0,15000.0,6.33,240045.0,0.41,457023.0,152823.0,112.75,1.84,0.0,0.0,13.5,13.5,58160388.0,531214371.71,0.0,721.83,13.51,12.26,0.0805,13.22,0.2036,12.415
2012-04-03,13789958.0,120930262.6,3.59,2.96,2.65,172.55,1.0,67841943.63,8975666.0,7736174.0,78711599.15,0.0,0.0,300200.0,2.49,0.0,0.0,0.0,5.21,201000.0,404947.0,0.0,0.0,2.49,300200.0,0.0,0.0,153924.0,110.52,1.96,0.0,0.0,13.66,13.66,56721048.0,497412046.48,0.0,697.65,13.68,10.98,0.0763,13.43,0.2099,11.92
2012-04-04,14973282.0,124532689.56,3.89,3.23,2.88,180.8,1.0,73169257.94,9197781.0,8797561.0,76497885.09,0.0,0.0,167412.0,16.09,0.0,0.0,0.0,2.34,1409693.0,163052.0,0.0,0.0,16.09,167412.0,0.0,217755.0,348306.0,108.36,5.24,0.0,0.0,13.9,13.9,56965760.0,473783857.5,0.0,672.96,13.87,12.47,0.093,20.84,0.2263,11.305
2012-04-05,14753536.0,121673928.51,3.84,3.09,2.84,170.82,1.0,71828562.71,9107271.0,8709551.0,75108600.44,0.0,0.0,11049.0,0.53,0.0,0.0,0.0,3.13,60000.0,252015.0,0.0,0.0,0.53,11049.0,0.0,150456.0,148010.0,102.87,2.8,0.0,0.0,13.79,13.79,56950720.0,469678444.12,0.0,643.19,13.79,12.73,0.0947,20.95,0.2233,11.21
2012-04-06,14775975.0,121858985.25,3.84,3.07,2.84,169.22,1.0,71928979.43,9104368.0,8721727.0,75084659.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.15,12176.0,13166.0,0.0,0.0,0.09,0.0,0.0,10263.0,0.0,102.06,0.0,0.0,0.0,13.57,13.57,57974792.0,478124071.21,0.0,649.46,13.58,12.07,0.0939,20.97,0.2203,0.0
2012-04-09,14670829.0,120991835.38,3.81,3.04,2.82,167.66,1.0,72535809.5,8987534.0,8795308.0,74121117.09,0.0,0.0,568.0,0.19,0.0,48727.0,0.0,1.44,24854.0,130000.0,0.0,0.0,0.19,568.0,0.57,12598.0,0.0,100.71,0.0,0.0,0.0,13.31,13.31,58523824.0,482651994.58,0.0,655.24,13.32,12.01,0.094,20.99,0.2173,0.0
2012-04-10,13955957.0,112683401.6,3.68,2.9,2.69,159.1,1.0,66635990.24,9162272.0,8252937.0,73978156.81,0.0,0.0,101818.0,0.0,0.0,0.0,0.0,3.42,0.0,305262.0,0.0,0.0,0.0,101818.0,0.0,378182.0,542371.0,102.2,6.08,0.0,0.0,13.66,13.66,57887620.0,467397107.37,0.0,645.47,13.67,12.82,0.0939,20.22,0.2081,10.975
2012-04-11,14266981.0,116769091.06,3.76,2.92,2.75,160.62,1.0,69244678.84,9244562.0,8460394.0,75662755.98,0.0,0.0,134128.0,5.31,0.0,0.0,0.0,0.78,480000.0,70303.0,0.0,0.0,5.31,134128.0,0.0,18465.0,272543.0,101.79,3.34,0.0,0.0,13.1,13.1,61322552.0,501898660.85,0.0,674.36,13.11,15.87,0.0971,19.56,0.2022,11.125
2012-04-12,14265885.0,117599744.11,3.76,2.93,2.75,161.67,1.0,71414813.22,9082476.0,8663246.0,74870704.02,0.0,0.0,43009.0,0.74,0.0,94415.0,0.0,1.83,108437.0,205095.0,0.0,0.0,0.74,43009.0,1.05,0.0,0.0,101.15,0.0,0.0,0.0,12.96,12.96,61025164.0,503056324.27,0.0,678.65,12.97,16.4,0.0992,19.73,0.2035,11.205
2012-04-13,14064442.0,111438179.03,3.71,2.85,2.71,158.71,1.0,68198133.18,9029539.0,8607182.0,71544636.01,0.0,0.0,109848.0,2.03,0.0,0.0,0.0,1.8,177869.0,165568.0,0.0,0.0,2.03,109848.0,0.0,2783.0,233933.0,99.39,2.54,0.0,0.0,12.83,12.83,61323036.0,485886853.11,0.0,683.48,12.7,16.71,0.1007,19.97,0.1999,10.77
2012-04-16,13586048.0,106748109.99,3.58,2.79,2.61,150.06,1.0,62253476.93,9021871.0,7923126.0,70886521.07,0.0,0.0,162227.0,0.97,0.0,0.0,0.0,2.84,128704.0,251701.0,0.0,0.0,0.97,162227.0,0.0,81806.0,812760.0,96.92,9.61,0.0,0.0,12.94,12.94,60704360.0,476965464.71,0.0,651.61,12.95,18.3,0.11,20.83,0.1948,10.68
2012-04-17,12772399.0,103549944.08,3.37,2.91,2.46,139.22,1.0,58847762.77,8887482.0,7258595.0,72053673.25,0.0,0.0,194765.0,0.33,0.0,0.0,0.0,4.43,114062.0,429154.0,0.0,0.0,0.33,194765.0,0.0,100000.0,152306.0,95.76,1.77,0.0,7.7,12.86,12.86,60226792.0,488277961.25,0.0,646.55,12.9,20.02,0.1209,22.8,0.1848,11.02
2012-04-18,12959980.0,102639413.7,3.42,3.07,2.49,144.15,1.0,60495249.01,8674350.0,7638559.0,68698423.78,0.0,0.0,206146.0,0.11,0.0,490000.0,0.0,4.62,8096.0,487064.0,0.0,0.0,0.11,206146.0,5.53,67786.0,118132.0,95.18,0.93,0.0,0.0,12.8,12.8,59072760.0,467839722.9,0.0,647.23,12.82,18.52,0.1101,21.78,0.1913,10.765
2012-04-19,13418179.0,104441967.82,3.54,3.21,2.58,146.97,1.0,63573027.55,8593556.0,8167543.0,66888949.63,0.0,0.0,582705.0,2.54,0.0,415000.0,0.0,7.38,238536.0,663753.0,0.0,0.0,2.54,582705.0,4.39,254.0,124552.0,92.23,0.98,0.0,0.0,12.66,12.66,59303548.0,461596111.67,0.0,635.74,12.67,18.41,0.1065,20.96,0.1976,10.58
2012-04-20,13838597.0,108936053.32,3.65,3.36,2.66,149.42,1.0,65742842.92,8829932.0,8351585.0,69508342.73,0.0,0.0,107188.0,5.4,0.0,0.0,0.0,0.7,562756.0,64015.0,0.0,0.0,5.4,107188.0,0.0,193203.0,378714.0,94.0,4.3,0.0,0.0,12.86,12.86,59807860.0,470801500.01,0.0,634.96,12.9,20.54,0.1119,20.6,0.2016,10.7
2012-04-23,13857071.0,104646857.93,3.66,3.39,2.67,150.08,1.0,63606348.25,8759619.0,8422591.0,66151541.33,0.0,18021.0,74000.0,5.25,0.18,0.0,0.0,1.61,429824.0,162334.0,0.0,18021.0,5.25,74000.0,0.0,0.0,358818.0,93.06,3.97,0.0,0.0,12.76,12.76,59869444.0,452126513.65,0.0,635.33,12.78,20.24,0.1105,20.65,0.2019,10.265
2012-04-24,14274437.0,109741546.41,3.77,3.51,2.75,151.23,1.0,67356228.87,9177413.0,8761242.0,70555742.04,0.0,0.0,483055.0,4.58,0.0,0.0,0.0,2.06,480995.0,185150.0,0.0,0.0,4.58,483055.0,0.0,119889.0,142344.0,95.01,1.6,0.0,0.0,14.2,14.2,55448484.0,426286681.6,0.0,570.74,14.27,19.66,0.1091,20.23,0.2209,10.45
2012-04-25,14472660.0,116216528.01,3.82,3.6,2.79,154.56,1.0,71224401.87,9258527.0,8869707.0,74346655.17,0.0,0.0,80704.0,1.31,0.0,0.0,0.0,0.47,111248.0,59428.0,0.0,0.0,1.31,80704.0,0.0,59838.0,2783.0,97.64,0.0,0.0,0.0,14.32,14.32,55414296.0,444980886.95,0.0,584.7,14.31,19.08,0.1062,19.68,0.2238,10.915
2012-04-26,15481263.0,122835057.98,4.08,3.89,2.98,170.1,1.0,75998435.84,9605730.0,9578306.0,76216029.76,0.0,0.0,291134.0,9.13,0.0,0.0,0.0,0.34,773300.0,47403.0,0.0,0.0,9.13,291134.0,0.0,103472.0,64701.0,104.33,0.52,0.0,0.0,14.95,14.95,54666560.0,433748206.91,0.0,590.38,15.02,17.71,0.1038,18.73,0.2409,10.785
2012-04-27,15582073.0,127188644.32,4.11,4.01,3.0,172.3,1.0,77646034.41,9770501.0,9512533.0,79751697.77,0.0,0.0,183443.0,2.23,0.0,0.0,0.0,0.14,225759.0,18672.0,0.0,0.0,2.23,183443.0,0.0,0.0,291532.0,106.72,2.27,0.0,0.0,15.39,15.39,53722752.0,438511871.7,0.0,582.92,15.48,18.39,0.1056,18.47,0.2454,11.095
2012-04-30,16109096.0,131134928.86,4.25,4.2,3.1,180.34,1.0,80447856.66,10010834.0,9882510.0,81492468.88,0.0,0.0,675079.0,5.26,0.0,50000.0,0.0,5.99,443457.0,581885.0,0.0,0.0,5.26,675079.0,0.55,147139.0,123480.0,111.06,1.14,0.0,0.0,15.76,15.76,53517176.0,435652693.84,0.0,592.81,15.78,17.68,0.1105,18.83,0.2536,11.065
2012-05-01,16039844.0,130571187.98,4.23,4.21,3.09,179.75,1.0,80423174.88,9950427.0,9879478.0,81000730.07,0.0,0.0,0.0,0.0,0.0,5813.0,0.0,0.74,0.0,60407.0,0.0,0.0,0.0,0.0,0.07,0.0,8845.0,110.13,0.16,0.0,0.0,15.69,15.69,53486332.0,435401610.5,0.0,591.8,15.69,18.08,0.1113,18.72,0.2528,0.0
2012-05-02,16436720.0,127997597.02,4.34,4.32,3.16,184.02,1.0,80259972.16,11365396.0,10306527.0,88505698.05,0.0,0.0,1178283.0,6.76,0.0,0.0,0.0,1.18,561647.0,105192.0,0.0,0.0,6.76,1178283.0,0.0,341878.0,134598.0,124.95,1.61,0.0,0.0,18.13,18.13,51309996.0,399566105.11,0.0,564.43,18.13,17.44,0.113,18.03,0.2623,10.585
