DATE,ABCA FP Equity_DX_SI_QTY,ABCA FP Equity_DX_SHORT_INTEREST_VALUE,ABCA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ABCA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ABCA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ABCA FP Equity_DX_SI_MV,ABCA FP Equity_DX_DSS,ABCA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ABCA FP Equity_DX_SUPPLY_SI_QTY,ABCA FP Equity_DX_BROKER_SI_QTY,ABCA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ABCA FP Equity_DX_BROKER_SI_MV_NEW_x,ABCA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ABCA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ABCA FP Equity_DX_BROKER_SI_MV_INC_x,ABCA FP Equity_DX_SUPPLY_SI_MV_NEW,ABCA FP Equity_DX_BROKER_SI_QTY_ADD,ABCA FP Equity_DX_BROKER_SI_QTY_NEW,ABCA FP Equity_DX_SUPPLY_SI_MV_DEC,ABCA FP Equity_DX_BROKER_SI_QTY_INC,ABCA FP Equity_DX_SUPPLY_SI_QTY_DEC,ABCA FP Equity_DX_BROKER_SI_MV_NEW_y,ABCA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ABCA FP Equity_DX_BROKER_SI_MV_INC_y,ABCA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ABCA FP Equity_DX_BROKER_SI_MV_ADD,ABCA FP Equity_DX_SUPPLY_SI_QTY_ADD,ABCA FP Equity_DX_BROKER_SI_QTY_DEC,ABCA FP Equity_DX_SUPPLY_SI_MV,ABCA FP Equity_DX_BROKER_SI_MV_DEC,ABCA FP Equity_DX_SUPPLY_SI_MV_RMV,ABCA FP Equity_DX_BROKER_SI_MV_RMV,ABCA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ABCA FP Equity_DX_UTILIZATION_QUANTITY,ABCA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ABCA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ABCA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ABCA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ABCA FP Equity_DX_ACTIVE_UTILIZATION_MV,ABCA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ABCA FP Equity_DX_BROKER_SI_CON_RATIO,ABCA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ABCA FP Equity_DX_DEMAND_SUPPLY_RATIO,ABCA FP Equity_PX_LAST
2010-05-27,111452.0,404247.48,0.45,2.25,0.27,0.79,0.0,202646.04,126837.0,55870.0,460050.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.88,0.0,0.0,0.0,100.0,25.34,0.0,0.0,0.0,0.0,100.0,43.9,0.3964,44.64,0.2226,7.04
2010-05-28,162230.0,585081.01,0.65,3.38,0.39,1.16,0.0,562143.73,127615.0,155870.0,460242.33,0.0,0.0,778.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,0.7,0.0,0.0,0.9,0.0,0.0,0.0,100.0,25.49,0.0,0.0,0.0,0.0,100.0,30.83,0.4711,61.15,0.3241,7.0
2010-05-31,172008.0,627434.94,0.69,3.61,0.41,1.23,0.0,571406.15,136615.0,156648.0,498331.62,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.01,0.0,0.0,9000.0,0.0,0.96,0.0,0.0,0.0,100.0,27.29,0.0,0.0,0.0,0.0,100.0,29.12,0.4244,57.75,0.3436,7.08
2010-06-01,164680.0,602401.44,0.66,3.47,0.39,1.18,0.0,597426.55,131615.0,163320.0,481449.27,0.0,0.0,0.0,0.0,0.0,9000.0,0.0,0.03,0.0,5000.0,0.0,0.0,0.0,0.0,0.06,0.0,2328.0,0.94,0.02,0.0,0.0,100.0,25.88,0.0,0.0,0.0,0.0,100.0,30.64,0.4576,59.98,0.3238,7.1
2010-06-02,180202.0,661037.96,0.73,3.76,0.43,1.31,0.0,656049.05,166137.0,178842.0,609443.09,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.11,45000.0,15478.0,0.0,0.0,0.34,0.0,0.0,50000.0,29478.0,1.18,0.22,0.0,0.0,100.0,32.67,0.0,0.0,0.0,0.0,100.0,28.81,0.3972,54.8,0.3543,7.12
2010-06-03,202202.0,744866.23,0.82,4.12,0.48,1.49,0.0,699334.8,163137.0,189842.0,600959.65,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.1,0.0,14000.0,0.0,0.0,0.0,0.0,0.1,11000.0,0.0,1.17,0.0,0.0,0.0,100.0,32.08,0.0,0.0,0.0,0.0,100.0,25.51,0.3211,48.03,0.3976,7.15
2010-06-04,202202.0,741740.92,0.82,4.07,0.48,1.5,0.0,696400.53,163137.0,189842.0,598438.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,100.0,32.08,0.0,0.0,0.0,0.0,100.0,25.61,0.3209,47.97,0.3976,7.12
2010-06-07,202202.0,741740.92,0.82,4.07,0.48,1.49,0.0,696400.53,163137.0,189842.0,598438.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,100.0,32.08,0.0,0.0,0.0,0.0,100.0,25.51,0.3217,48.12,0.3976,7.12
2010-06-08,202202.0,742782.69,0.82,4.11,0.48,1.48,0.0,697378.62,163137.0,189842.0,599278.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,100.0,32.08,0.0,0.0,0.0,0.0,100.0,25.32,0.3223,48.28,0.3976,7.13
2010-06-09,243202.0,895900.92,0.98,5.31,0.58,1.78,0.0,758275.16,179137.0,205842.0,659900.01,0.0,0.0,9481.0,0.0,0.0,25000.0,0.0,0.06,0.0,9000.0,0.0,0.0,0.0,9481.0,0.18,15519.0,9000.0,1.27,0.06,0.0,0.0,100.0,35.18,0.0,0.0,0.0,0.0,100.0,21.22,0.264,40.33,0.4776,7.15
2010-06-10,243202.0,895900.92,0.98,5.57,0.58,1.78,0.0,758275.16,179137.0,205842.0,659900.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,100.0,35.18,0.0,0.0,0.0,0.0,100.0,21.03,0.2641,40.41,0.4776,7.15
2010-06-11,240465.0,885818.43,0.97,5.51,0.58,1.76,0.0,748192.68,176400.0,203105.0,649817.52,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.02,0.0,3037.0,0.0,0.0,0.0,300.0,0.0,0.0,2737.0,1.26,0.02,0.0,0.0,100.0,34.97,0.0,0.0,0.0,0.0,100.0,21.42,0.2686,40.81,0.4767,7.15
2010-06-14,240465.0,887057.34,0.97,5.48,0.58,1.76,0.0,749239.1,176400.0,203105.0,650726.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,100.0,34.97,0.0,0.0,0.0,0.0,100.0,21.3,0.2688,40.92,0.4767,7.16
2010-06-15,239105.0,886968.0,0.96,5.42,0.57,1.75,0.0,753424.79,175040.0,203105.0,649316.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,100.0,34.7,0.0,0.0,0.0,0.0,100.0,21.29,0.2685,40.85,0.474,7.2
2010-06-16,239105.0,895591.3,0.96,5.37,0.57,1.77,0.0,760749.76,175040.0,203105.0,655629.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,100.0,34.7,0.0,0.0,0.0,0.0,100.0,21.51,0.2683,40.78,0.474,7.27
2010-06-17,205765.0,782374.46,0.83,4.64,0.49,1.51,0.0,687317.66,154060.0,180765.0,585777.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,20980.0,0.0,0.0,0.0,0.0,0.0,0.0,22340.0,1.1,0.19,0.0,0.0,100.0,30.61,0.0,0.0,0.0,0.0,100.0,25.16,0.3528,48.2,0.4088,7.38
2010-06-18,358765.0,1323457.16,1.45,8.09,0.86,2.66,0.0,984076.06,214144.0,266765.0,789961.14,0.0,0.0,64000.0,0.64,0.0,0.0,0.0,0.05,86000.0,6916.0,0.0,0.0,0.64,64000.0,0.0,3000.0,0.0,1.58,0.0,0.0,0.0,100.0,42.72,0.0,0.0,0.0,0.0,100.0,27.37,0.4141,56.36,0.7158,7.16
2010-06-21,358765.0,1351183.22,1.45,8.35,0.86,2.61,0.0,1004692.18,214144.0,266765.0,806510.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,100.0,42.55,0.0,0.0,0.0,0.0,100.0,27.85,0.4119,55.94,0.7128,7.31
2010-06-22,512765.0,1933820.91,2.07,12.13,1.23,3.79,1.0,1296461.23,291144.0,343765.0,1098008.55,0.0,0.0,26546.0,0.58,0.0,0.0,0.0,0.0,77000.0,0.0,0.0,0.0,0.58,26546.0,0.0,50454.0,0.0,2.14,0.0,0.0,0.0,100.0,56.5,0.0,0.0,0.0,0.0,100.0,19.34,0.365,54.28,0.995,7.32
2010-06-23,767236.0,2873757.91,3.1,17.87,1.84,5.63,1.0,1784271.97,413015.0,476365.0,1546988.31,0.0,0.0,38600.0,0.96,0.0,0.0,0.0,0.0,132600.0,0.0,0.0,0.0,0.96,38600.0,0.0,83271.0,0.0,3.01,0.0,0.0,0.0,100.0,80.15,0.0,0.0,0.0,0.0,100.0,22.62,0.395,56.76,1.4888,7.27
2010-06-24,807615.0,3070016.43,3.26,19.08,1.93,5.88,1.0,1918701.82,425015.0,504744.0,1615625.06,0.0,0.0,12000.0,0.19,0.0,0.0,0.0,0.0,28379.0,0.0,0.0,0.0,0.19,12000.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,100.0,81.39,0.0,0.0,0.0,0.0,100.0,22.88,0.3797,55.41,1.5465,6.82
2010-06-25,604615.0,2271385.05,2.44,13.46,1.45,4.2,1.0,1479196.24,283015.0,393744.0,1063215.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,142000.0,0.0,0.0,0.0,0.0,0.0,0.0,111000.0,1.94,0.9,0.0,0.0,100.0,54.01,0.0,0.0,0.0,0.0,100.0,30.12,0.2916,40.26,1.1537,6.74
2010-06-28,570994.0,2164175.15,2.3,12.54,1.37,3.88,1.0,1281004.27,283015.0,337979.0,1072680.33,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,105765.0,1.91,0.77,0.0,0.0,100.0,52.77,0.0,0.0,0.0,0.0,100.0,41.12,0.3655,42.8,1.0647,6.8
2010-06-29,416994.0,1578161.81,1.68,9.16,1.0,2.88,0.0,987705.08,206015.0,260979.0,779687.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,77000.0,0.0,0.0,0.0,0.0,0.0,0.0,77000.0,1.41,0.51,0.0,0.0,100.0,38.41,0.0,0.0,0.0,0.0,100.0,37.99,0.3293,40.04,0.7776,6.79
2010-06-30,176623.0,664512.23,0.71,3.88,0.42,1.22,0.0,483002.87,98244.0,128379.0,369625.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,107771.0,0.0,0.0,0.0,0.0,0.0,0.0,132600.0,0.66,0.9,0.0,0.0,100.0,18.35,0.0,0.0,0.0,0.0,100.0,29.16,0.3163,42.32,0.33,6.75
2010-07-01,146144.0,548211.32,0.59,3.25,0.35,1.0,0.0,503197.26,84144.0,134144.0,315638.64,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1,5765.0,14100.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,100.0,15.72,0.0,0.0,0.0,0.0,100.0,34.77,0.3252,41.72,0.273,6.73
2010-07-02,146144.0,545767.59,0.59,3.32,0.35,1.01,0.0,500954.18,84144.0,134144.0,314231.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,100.0,15.72,0.0,0.0,0.0,0.0,100.0,35.02,0.3248,41.44,0.273,6.7
2010-07-05,96144.0,359045.05,0.39,2.21,0.23,0.65,0.0,127509.09,84144.0,34144.0,314231.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.56,0.69,0.0,0.0,100.0,15.72,0.0,0.0,0.0,0.0,100.0,23.86,0.3519,51.42,0.1796,6.7
2010-07-06,62523.0,233140.58,0.25,1.41,0.15,0.42,0.0,105821.8,34144.0,28379.0,127318.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,5765.0,0.23,0.04,0.0,0.0,100.0,6.38,0.0,0.0,0.0,0.0,100.0,19.04,0.4572,62.07,0.1168,6.69
2010-07-07,40379.0,151693.65,0.16,0.93,0.1,0.27,0.0,45080.95,28379.0,12000.0,106612.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,5765.0,0.0,0.0,0.0,0.0,0.0,0.0,16379.0,0.19,0.11,0.0,0.0,100.0,5.38,0.0,0.0,0.0,0.0,100.0,29.72,0.3412,40.57,0.0765,6.74
2010-07-08,8910.0,33869.91,0.04,0.21,0.02,0.06,0.0,0.0,8910.0,0.0,33869.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,28379.0,0.0,0.0,0.0,0.0,0.0,8910.0,12000.0,0.06,0.08,0.0,0.0,1.69,1.69,518722.0,1971836.91,0.0,3.5,1.68,0.0,1.0,100.0,0.0169,6.82
2010-07-09,8910.0,34018.9,0.04,0.21,0.02,0.06,0.0,34018.9,8910.0,8910.0,34018.9,0.0,0.0,0.0,0.0,0.0,8910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,1.65,1.65,531164.0,2028014.95,0.0,3.63,1.65,0.0,1.0,100.0,0.0165,6.85
2010-07-12,53910.0,207033.44,0.22,1.27,0.13,0.38,0.0,207033.44,53910.0,53910.0,207033.44,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,45000.0,0.0,0.37,0.0,0.0,0.0,9.32,9.32,524502.0,2014272.94,0.0,3.61,9.32,16.76,0.721,83.24,0.0932,6.89
2010-07-13,47477.0,183122.33,0.19,1.14,0.11,0.39,0.0,183122.33,53910.0,47477.0,207934.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6433.0,0.37,0.0,0.0,0.0,9.5,9.5,513675.0,1981282.82,0.0,3.53,9.45,16.52,0.7241,83.48,0.0836,6.92
2010-07-14,47477.0,183916.22,0.19,1.18,0.11,0.34,0.0,183916.22,47477.0,47477.0,183916.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,6433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,8.36,8.36,520108.0,2014792.32,0.0,3.6,8.35,18.77,0.6951,81.23,0.0836,6.95
2010-07-15,44278.0,170783.55,0.18,1.12,0.11,0.34,0.0,170783.55,47477.0,44278.0,183122.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.0,0.33,0.0,0.0,0.0,8.36,8.36,520108.0,2006095.38,0.0,3.58,8.33,18.77,0.6951,81.23,0.078,6.92
2010-07-16,41071.0,157956.07,0.17,1.06,0.1,0.32,0.0,157956.07,44278.0,41071.0,170289.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3199.0,0.0,0.0,0.0,0.0,0.0,0.0,3207.0,0.31,0.02,0.0,0.0,7.8,7.8,523296.0,2012558.23,0.0,3.61,7.8,20.12,0.6786,79.88,0.0724,6.9
2010-07-19,41071.0,158184.99,0.17,1.07,0.1,0.3,0.0,158184.99,41071.0,41071.0,158184.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,7.14,7.14,534173.0,2057367.75,0.0,3.69,7.13,21.69,0.6602,78.31,0.0714,6.91
2010-07-20,40189.0,154787.97,0.15,1.07,0.09,0.32,0.0,154787.97,41869.0,40189.0,161258.49,0.0,0.0,0.0,0.0,0.0,2405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,798.0,3287.0,0.29,0.0,0.0,0.0,100.0,7.27,0.0,0.0,0.0,0.0,100.0,20.63,0.5942,74.08,0.0698,6.91
2010-07-21,37307.0,143480.0,0.14,1.01,0.08,0.29,0.0,143480.0,38582.0,37307.0,148383.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3287.0,0.0,0.0,0.0,0.0,0.0,0.0,2882.0,0.27,0.02,0.0,0.0,100.0,6.54,0.0,0.0,0.0,0.0,100.0,22.23,0.5719,72.06,0.0633,6.9
2010-07-22,46412.0,178497.17,0.17,1.27,0.11,0.33,0.0,143480.0,44805.0,37307.0,172316.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2882.0,0.0,0.0,0.0,0.0,0.0,9105.0,0.0,0.31,0.0,0.0,0.0,7.78,7.78,531073.0,2042468.0,0.0,3.66,7.75,24.05,0.5485,69.77,0.0806,6.9
2010-07-23,44027.0,168343.04,0.16,1.22,0.1,0.34,0.0,96409.05,44805.0,25214.0,171317.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12093.0,0.31,0.06,0.0,0.0,7.78,7.78,530991.0,2030314.07,0.0,3.66,7.8,22.81,0.5357,69.07,0.0765,6.86
2010-07-26,38750.0,147301.79,0.14,1.08,0.09,0.29,0.0,112690.62,31914.0,29645.0,121315.86,0.0,0.0,0.0,0.0,0.0,9105.0,0.0,0.09,0.0,12891.0,0.0,0.0,0.0,0.0,0.06,0.0,4674.0,0.22,0.04,0.0,0.0,5.54,5.54,543882.0,2067478.54,0.0,3.7,5.55,28.37,0.5935,71.63,0.0673,6.82
2010-07-27,35404.0,135766.53,0.13,0.99,0.08,0.27,0.0,100850.86,29645.0,26299.0,113682.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2269.0,0.0,0.0,0.0,0.0,0.0,0.0,3346.0,0.2,0.02,0.0,0.0,5.15,5.15,546319.0,2095012.85,0.0,3.73,5.14,30.51,0.5759,69.49,0.0615,6.88
2010-07-28,32384.0,124366.0,0.12,0.94,0.07,0.25,0.0,89399.58,26299.0,23279.0,100997.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3346.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.0,0.18,0.02,0.0,0.0,4.6,4.6,545824.0,2096156.96,0.0,3.76,4.59,34.58,0.5476,65.42,0.0566,6.89
2010-07-29,32384.0,124185.5,0.12,0.97,0.07,0.25,0.0,89269.83,23279.0,23279.0,89269.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,4.18,4.18,533516.0,2045916.17,0.0,3.66,4.16,34.64,0.5472,65.36,0.0582,6.88
2010-07-30,27557.0,105675.02,0.1,0.84,0.06,0.21,0.0,70759.35,20790.0,18452.0,79725.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2489.0,0.0,0.0,0.0,0.0,0.0,0.0,4827.0,0.14,0.04,0.0,0.0,3.73,3.73,536482.0,2057290.13,0.0,3.7,3.73,43.81,0.5077,56.19,0.0495,6.88
2010-08-02,25001.0,95594.62,0.09,0.81,0.06,0.19,0.0,60780.45,18452.0,15896.0,70553.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2338.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.0,0.13,0.02,0.0,0.0,3.31,3.31,538820.0,2060249.28,0.0,3.68,3.3,49.24,0.5001,50.76,0.0449,6.86
2010-08-03,25890.0,99426.74,0.1,0.85,0.06,0.18,0.0,61046.25,16785.0,15896.0,64460.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,2556.0,0.0,0.0,0.0,0.0,0.0,889.0,0.0,0.11,0.0,0.0,0.0,3.01,3.01,540487.0,2075660.99,0.0,3.7,3.0,40.56,0.5178,59.44,0.0465,6.89
2010-08-04,22701.0,87053.33,0.08,0.75,0.05,0.19,0.0,52137.66,16785.0,13596.0,64366.77,0.0,0.0,0.0,0.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,3189.0,0.12,0.0,0.0,0.0,3.01,3.01,540487.0,2072648.42,0.0,3.73,3.01,40.54,0.5179,59.46,0.0407,6.88
2010-08-05,22701.0,86926.8,0.08,0.76,0.05,0.16,0.0,52061.88,13596.0,13596.0,52061.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,2.44,2.44,543676.0,2081847.19,0.0,3.73,2.44,26.61,0.6095,73.39,0.0407,6.87
2010-08-06,22701.0,86673.73,0.08,0.85,0.05,0.16,0.0,51910.32,13596.0,13596.0,51910.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,2.44,2.44,543625.0,2075591.77,0.0,3.71,2.44,26.62,0.6094,73.38,0.0407,6.85
2010-08-09,22701.0,87179.86,0.08,0.88,0.05,0.16,0.0,52213.44,13596.0,13596.0,52213.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,2.44,2.44,543625.0,2087712.02,0.0,3.74,2.44,26.57,0.6098,73.43,0.0407,6.89
2010-08-10,22701.0,87306.39,0.08,0.9,0.05,0.16,0.0,52289.22,13596.0,13596.0,52289.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,2.44,2.44,543625.0,2090742.08,0.0,3.76,2.44,26.53,0.6102,73.47,0.0407,6.9
2010-08-11,22701.0,86673.73,0.08,0.9,0.05,0.17,0.0,51910.32,13596.0,13596.0,51910.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.44,2.44,543625.0,2075591.77,0.0,3.77,2.48,26.63,0.6092,73.37,0.0407,6.85
2010-08-12,22701.0,86800.27,0.08,0.86,0.05,0.16,0.0,38213.38,13596.0,9994.0,51986.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3602.0,0.09,0.03,0.0,0.0,2.44,2.44,543625.0,2078621.84,0.0,3.73,2.46,26.06,0.6146,73.94,0.0407,6.86
2010-08-13,19099.0,72921.09,0.07,0.74,0.04,0.14,0.0,38157.67,9994.0,9994.0,38157.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,3602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.8,1.8,545351.0,2082181.74,0.0,3.75,1.8,0.0,1.0,100.0,0.0344,6.85
2010-08-16,19099.0,73134.0,0.07,0.75,0.04,0.13,0.0,38269.08,9994.0,9994.0,38269.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.8,1.8,546409.0,2092312.4,0.0,3.74,1.79,0.0,1.0,100.0,0.0343,6.87
2010-08-17,19099.0,72921.09,0.07,0.77,0.04,0.13,0.0,38157.67,9994.0,9994.0,38157.67,0.0,889.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,889.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,1.79,1.79,546939.0,2088244.82,889.0,3.75,1.79,0.0,1.0,100.0,0.0343,6.85
2010-08-18,19099.0,72601.73,0.07,0.81,0.04,0.13,0.0,37990.56,9994.0,9994.0,37990.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.79,1.79,549088.0,2087268.29,0.0,3.76,1.79,0.0,1.0,100.0,0.0342,6.82
2010-08-19,19099.0,72708.18,0.07,0.82,0.04,0.13,0.0,38046.26,9994.0,9994.0,38046.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.78,1.78,549980.0,2093724.57,0.0,3.76,1.79,0.0,1.0,100.0,0.0341,6.83
2010-08-20,19099.0,72814.64,0.07,0.87,0.04,0.14,0.0,38101.97,9994.0,9994.0,38101.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1.78,1.78,550895.0,2100278.47,0.0,3.79,1.78,0.0,1.0,100.0,0.0341,6.84
2010-08-23,19099.0,73134.0,0.07,0.89,0.04,0.13,0.0,38269.08,9994.0,9994.0,38269.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.78,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0341,6.87
2010-08-24,19099.0,72601.73,0.07,0.9,0.04,0.13,0.0,37990.56,9994.0,9994.0,37990.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,100.0,1.77,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0339,6.82
2010-08-25,19099.0,72601.73,0.06,0.91,0.04,0.13,0.0,37990.56,9994.0,9994.0,37990.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,0.0,0.07,0.0,0.01,0.0,100.0,1.77,0.0,0.0,889.0,0.0,100.0,0.0,1.0,100.0,0.0338,6.82
