DATE,FDJU FP Equity_DX_SI_QTY,FDJU FP Equity_DX_SHORT_INTEREST_VALUE,FDJU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FDJU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FDJU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FDJU FP Equity_DX_SI_MV,FDJU FP Equity_DX_DSS,FDJU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FDJU FP Equity_DX_SUPPLY_SI_QTY,FDJU FP Equity_DX_BROKER_SI_QTY,FDJU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FDJU FP Equity_DX_BROKER_SI_MV_NEW_x,FDJU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FDJU FP Equity_DX_SUPPLY_SI_QTY_INC_x,FDJU FP Equity_DX_BROKER_SI_MV_INC_x,FDJU FP Equity_DX_SUPPLY_SI_MV_NEW,FDJU FP Equity_DX_BROKER_SI_QTY_ADD,FDJU FP Equity_DX_BROKER_SI_QTY_NEW,FDJU FP Equity_DX_SUPPLY_SI_MV_DEC,FDJU FP Equity_DX_BROKER_SI_QTY_INC,FDJU FP Equity_DX_SUPPLY_SI_QTY_DEC,FDJU FP Equity_DX_BROKER_SI_MV_NEW_y,FDJU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FDJU FP Equity_DX_BROKER_SI_MV_INC_y,FDJU FP Equity_DX_SUPPLY_SI_QTY_INC_y,FDJU FP Equity_DX_BROKER_SI_MV_ADD,FDJU FP Equity_DX_SUPPLY_SI_QTY_ADD,FDJU FP Equity_DX_BROKER_SI_QTY_DEC,FDJU FP Equity_DX_SUPPLY_SI_MV,FDJU FP Equity_DX_BROKER_SI_MV_DEC,FDJU FP Equity_DX_SUPPLY_SI_MV_RMV,FDJU FP Equity_DX_BROKER_SI_MV_RMV,FDJU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FDJU FP Equity_DX_UTILIZATION_QUANTITY,FDJU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FDJU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FDJU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FDJU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FDJU FP Equity_DX_ACTIVE_UTILIZATION_MV,FDJU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FDJU FP Equity_DX_BROKER_SI_CON_RATIO,FDJU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FDJU FP Equity_DX_DEMAND_SUPPLY_RATIO,FDJU FP Equity_PX_LAST
2020-12-17,209226.0,7484014.02,0.28,0.78,0.11,7.53,0.0,2227684.06,185893.0,62278.0,6649392.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,89905.0,0.0,0.0,0.0,0.0,0.0,493.0,10487.0,6.62,0.41,0.0,0.0,1.47,1.47,12448302.0,445275762.54,0.0,443.01,1.47,22.4,0.2168,31.37,0.0166,35.77
2020-12-18,286884.0,10565937.72,0.38,1.07,0.15,10.36,0.0,2293698.74,263551.0,62278.0,9706583.33,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.87,0.0,24566.0,0.0,0.0,0.0,234.0,0.0,101990.0,0.0,9.42,0.0,0.0,0.0,2.09,2.09,12371421.0,455639435.43,0.0,444.12,2.08,21.55,0.2796,44.18,0.0227,36.83
2020-12-21,268124.0,9673913.92,0.36,0.96,0.14,9.96,0.0,5816925.84,235638.0,161223.0,8501819.04,0.0,0.0,5163.0,3.56,0.0,4000.0,0.0,1.27,94945.0,35991.0,0.0,0.0,3.56,5163.0,0.15,2915.0,0.0,8.67,0.0,0.0,0.0,1.86,1.86,12411809.0,447818068.72,0.0,455.45,1.87,17.88,0.262,42.81,0.0212,36.08
2020-12-22,289903.0,10459700.24,0.39,1.07,0.15,10.66,0.0,5937072.24,194306.0,164553.0,7010560.48,0.0,0.0,1349.0,0.11,0.0,0.0,0.0,2.01,3330.0,54588.0,0.0,0.0,0.11,1349.0,0.0,11907.0,0.0,7.02,0.0,0.0,0.0,1.53,1.53,12486929.0,450528398.32,0.0,451.15,1.53,16.22,0.4325,62.53,0.0229,36.08
2020-12-23,210496.0,7636794.88,0.28,0.82,0.11,7.79,0.0,4828069.84,169002.0,133078.0,6131392.56,0.0,0.0,8246.0,0.0,0.0,7944.0,0.0,2.18,0.0,60211.0,0.0,0.0,0.0,8246.0,0.29,26661.0,39419.0,6.1,1.42,0.0,0.0,1.33,1.33,12555509.0,455513866.52,0.0,453.21,1.33,18.0,0.2872,47.49,0.0165,36.28
2020-12-24,138859.0,4961432.07,0.19,0.55,0.07,5.2,0.0,3567640.5,132634.0,99850.0,4739012.82,0.0,0.0,3151.0,0.17,0.0,0.0,0.0,1.55,4186.0,42927.0,0.0,0.0,0.17,3151.0,0.0,3408.0,37414.0,4.81,1.37,0.0,0.0,1.04,1.04,12569532.0,449109378.36,0.0,454.9,1.05,26.43,0.2239,30.79,0.0109,35.73
2020-12-25,138859.0,4961432.07,0.19,0.56,0.07,5.18,0.0,3567640.5,132634.0,99850.0,4739012.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,1.05,1.05,12518402.0,447282503.46,0.0,449.6,1.05,26.5,0.2247,30.88,0.011,0.0
2020-12-28,171585.0,6235398.9,0.23,0.69,0.09,6.31,0.0,3549255.12,140844.0,97668.0,5118270.96,0.0,0.0,866.0,0.01,0.0,0.0,0.0,0.42,192.0,11748.0,0.0,0.0,0.01,866.0,0.0,19092.0,2374.0,5.03,0.14,0.0,0.0,1.11,1.11,12537760.0,455622198.4,0.0,448.88,1.11,23.09,0.1896,24.04,0.0135,36.34
2020-12-29,222578.0,8139677.46,0.3,0.9,0.12,8.26,0.0,3278902.77,196853.0,89661.0,7198914.21,0.0,0.0,54400.0,0.0,0.0,0.0,0.0,0.11,0.0,2991.0,0.0,0.0,0.0,54400.0,0.0,4600.0,8007.0,7.15,0.26,0.0,0.0,1.55,1.55,12485338.0,456588810.66,0.0,453.58,1.55,16.7,0.27,44.22,0.0176,36.57
2020-12-30,161473.0,5968042.08,0.22,0.67,0.08,6.07,0.0,4105221.12,156856.0,111072.0,5797397.76,0.0,0.0,436.0,0.79,0.0,0.0,0.0,1.45,21411.0,40433.0,0.0,0.0,0.79,436.0,0.0,0.0,0.0,5.74,0.0,0.0,0.0,1.23,1.23,12610096.0,466069148.16,0.0,460.99,1.23,21.03,0.2466,37.75,0.0126,36.96
2020-12-31,161473.0,6040704.93,0.22,0.67,0.08,6.18,0.0,4155203.52,156856.0,111072.0,5867982.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0.0,0.0,1.23,1.23,12610457.0,471757196.37,0.0,467.95,1.23,21.06,0.2465,37.72,0.0126,37.41
2021-01-01,161473.0,6040704.93,0.22,0.68,0.08,6.19,0.0,4155203.52,156856.0,111072.0,5867982.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,1.23,1.23,12602578.0,471462442.98,0.0,469.23,1.24,21.03,0.2461,37.67,0.0127,0.0
2021-01-04,188157.0,6974979.99,0.25,0.79,0.1,7.15,0.0,4028767.6,164824.0,108680.0,6110025.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2392.0,0.0,0.0,0.0,0.0,0.0,10360.0,2392.0,6.14,0.11,0.0,0.0,1.29,1.29,12582055.0,466416778.85,0.0,469.89,1.29,21.41,0.2099,30.36,0.0148,37.07
2021-01-05,233679.0,8587703.25,0.31,0.97,0.12,8.79,0.0,3993990.0,210346.0,108680.0,7730215.5,0.0,0.0,11277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11277.0,0.0,34245.0,0.0,7.79,0.0,0.0,0.0,1.65,1.65,12548189.0,461145945.75,0.0,464.3,1.65,26.85,0.2127,27.46,0.0183,36.75
2021-01-06,247951.0,9119637.78,0.33,1.04,0.13,9.23,0.0,3574758.54,224618.0,97193.0,8261450.04,0.0,0.0,2260.0,0.0,0.0,270.0,0.0,0.66,0.0,17134.0,0.0,0.0,0.0,2260.0,0.01,29146.0,11757.0,8.24,0.48,0.0,0.0,1.76,1.76,12538950.0,461182581.0,0.0,460.09,1.76,18.23,0.2357,37.7,0.0194,36.78
2021-01-07,272308.0,9996426.68,0.36,1.15,0.14,10.14,0.0,3428714.0,248975.0,93400.0,9139872.25,0.0,0.0,8130.0,0.0,0.0,0.0,0.0,0.35,0.0,9849.0,0.0,0.0,0.0,8130.0,0.0,26076.0,3793.0,9.17,0.14,0.0,0.0,1.95,1.95,12518110.0,459539818.1,0.0,460.44,1.95,16.49,0.2735,44.62,0.0213,36.71
2021-01-08,373788.0,13811466.6,0.5,1.6,0.2,13.88,0.0,2661175.95,376629.0,72021.0,13916441.55,0.0,0.0,355.0,0.01,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.01,355.0,0.0,127299.0,21734.0,13.89,0.83,0.0,0.0,2.96,2.96,12366725.0,456950488.75,0.0,454.96,2.96,33.19,0.2511,33.68,0.0293,36.95
2021-01-11,418522.0,15418350.48,0.56,1.74,0.22,15.56,0.0,2653253.64,395189.0,72021.0,14558762.76,0.0,0.0,5735.0,0.0,0.0,0.0,0.0,0.98,0.0,26667.0,0.0,0.0,0.0,5735.0,0.0,39492.0,0.0,14.62,0.0,0.0,0.0,3.09,3.09,12377164.0,455974721.76,0.0,458.69,3.09,32.94,0.2621,36.1,0.0328,36.84
2021-01-12,480682.0,17588154.38,0.64,1.98,0.25,17.75,0.0,2621051.47,457349.0,71633.0,16734399.91,0.0,0.0,63700.0,0.1,0.0,0.0,0.0,0.22,2285.0,5960.0,0.0,0.0,0.1,63700.0,0.0,4420.0,2673.0,16.8,0.1,0.0,0.0,3.56,3.56,12375305.0,452812409.95,0.0,454.59,3.56,28.55,0.2991,44.79,0.0375,36.59
2021-01-13,511600.0,19005940.0,0.68,2.14,0.27,18.95,0.0,2960037.7,482867.0,79678.0,17938509.05,0.0,0.0,30600.0,0.1,0.0,5400.0,0.0,0.33,2645.0,10482.0,0.0,0.0,0.1,30600.0,0.2,5400.0,0.0,17.76,0.0,0.0,0.0,3.76,3.76,12370328.0,459557685.2,0.0,453.53,3.77,27.14,0.2872,44.35,0.0398,37.15
2021-01-14,429549.0,16108087.5,0.57,1.86,0.22,16.09,0.0,2852775.0,400816.0,76074.0,15030600.0,0.0,0.0,18821.0,0.04,0.0,0.0,0.0,3.84,1121.0,103672.0,0.0,0.0,0.04,18821.0,0.0,2800.0,4725.0,14.91,0.18,0.0,0.0,3.13,3.13,12388564.0,464571150.0,0.0,460.89,3.13,9.58,0.3772,58.96,0.0336,37.5
2021-01-15,402328.0,15212021.68,0.54,1.77,0.21,15.23,0.0,2913865.46,372101.0,77066.0,14069138.81,0.0,0.0,0.0,0.06,0.0,0.0,0.0,1.13,1494.0,30209.0,0.0,0.0,0.06,0.0,0.0,1494.0,502.0,13.99,0.02,0.0,0.0,2.92,2.92,12362871.0,467440152.51,0.0,465.01,2.92,10.25,0.4325,63.62,0.0316,37.81
2021-01-18,611883.0,23239316.34,0.82,2.63,0.32,23.23,0.0,4744119.78,584921.0,124911.0,22215299.58,0.0,0.0,111.0,1.81,0.0,0.0,0.0,0.18,47845.0,5050.0,0.0,0.0,1.81,111.0,0.0,217759.0,0.0,22.12,0.0,0.0,0.0,4.57,4.57,12202493.0,463450684.14,0.0,461.83,4.57,9.77,0.5922,76.02,0.0478,37.98
2021-01-19,781214.0,29733004.84,1.04,3.43,0.41,29.71,0.0,12150350.52,655172.0,319242.0,24935846.32,0.0,0.0,26355.0,2.57,0.0,132000.0,0.0,0.95,67381.0,25000.0,0.0,0.0,2.57,26355.0,5.02,68896.0,5050.0,24.82,0.19,0.0,0.0,5.09,5.09,12204152.0,464490025.12,0.0,462.85,5.09,17.77,0.3583,55.33,0.0608,38.06
2021-01-20,838233.0,32271970.5,1.12,3.68,0.44,32.23,0.0,13799401.0,679621.0,358426.0,26165408.5,0.0,0.0,1009.0,1.56,0.0,2473.0,0.0,0.64,36711.0,16850.0,0.0,0.0,1.56,1009.0,0.09,40290.0,0.0,25.9,0.0,0.0,0.0,5.27,5.27,12206624.0,469955024.0,0.0,465.62,5.27,16.5,0.3335,53.39,0.065,38.5
2021-01-21,924555.0,34670812.5,1.24,4.07,0.48,35.45,0.0,14663250.0,719666.0,391020.0,26987475.0,0.0,0.0,12200.0,1.24,0.0,0.0,0.0,0.03,33551.0,957.0,0.0,0.0,1.24,12200.0,0.0,28802.0,957.0,27.62,0.03,0.0,0.0,5.58,5.58,12179299.0,456723712.5,0.0,467.5,5.58,14.56,0.292,48.65,0.0717,37.5
2021-01-22,981300.0,36298287.0,1.31,4.25,0.51,36.81,0.0,13502385.72,806125.0,365028.0,29818563.75,0.0,0.0,68717.0,0.17,0.0,0.0,0.0,1.45,7517.0,37678.0,0.0,0.0,0.17,68717.0,0.0,55420.0,33509.0,30.18,1.32,0.0,0.0,6.25,6.25,12099024.0,447542897.76,0.0,456.61,6.2,13.91,0.3194,52.91,0.076,36.99
2021-01-25,1190869.0,43823979.2,1.59,5.07,0.62,44.36,0.0,13674622.4,1028022.0,371593.0,37831209.6,0.0,0.0,286834.0,1.06,0.0,0.0,0.0,3.17,28395.0,84020.0,0.0,0.0,1.06,286834.0,0.0,19083.0,21830.0,38.13,0.81,0.0,0.0,8.23,8.23,11462251.0,421810836.8,0.0,430.0,8.15,14.47,0.314,51.86,0.0953,36.8
2021-01-26,1202162.0,43878913.0,1.61,5.05,0.63,44.51,0.0,14160905.0,1047277.0,387970.0,38225610.5,0.0,0.0,22423.0,0.6,0.0,0.0,0.0,0.69,16377.0,18636.0,0.0,0.0,0.6,22423.0,0.0,15468.0,0.0,38.59,0.0,0.0,0.0,8.18,8.18,11750744.0,428902156.0,0.0,434.08,8.16,14.59,0.2959,49.74,0.0939,36.5
2021-01-27,1179306.0,42443222.94,1.58,4.84,0.62,43.35,0.0,14109051.73,1003163.0,392027.0,36103836.37,0.0,0.0,13677.0,1.16,0.0,0.0,0.0,2.38,31422.0,64650.0,0.0,0.0,1.16,13677.0,0.0,6859.0,27365.0,36.71,1.05,0.0,0.0,7.86,7.86,11754175.0,423032758.25,0.0,428.8,7.89,12.6,0.3041,50.72,0.0924,35.99
2021-01-28,1069536.0,38310779.52,1.43,4.24,0.56,38.65,0.0,10655088.84,893793.0,297462.0,32015665.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,109770.0,0.0,0.0,0.0,0.0,0.0,400.0,94565.0,32.12,3.57,0.0,0.0,7.01,7.01,11859648.0,424812591.36,0.0,426.16,7.01,12.77,0.3573,56.04,0.0839,35.82
2021-01-29,1008255.0,35742639.75,1.35,3.96,0.53,36.28,0.0,8322809.2,912517.0,234776.0,32348727.65,0.0,0.0,32447.0,0.84,0.0,4875.0,0.0,0.57,24317.0,15639.0,0.0,0.0,0.84,32447.0,0.17,1916.0,91878.0,32.65,3.32,0.0,0.0,7.15,7.15,11841503.0,419781281.35,0.0,426.18,7.12,13.18,0.3807,58.57,0.0791,35.45
2021-02-01,981459.0,35136232.2,1.31,3.83,0.51,35.1,0.0,6776868.4,904841.0,189298.0,32393307.8,0.0,0.0,3068.0,0.0,0.0,0.0,0.0,2.37,0.0,64166.0,0.0,0.0,0.0,3068.0,0.0,53422.0,45478.0,32.22,1.74,0.0,0.0,7.07,7.07,11885148.0,425488298.4,0.0,425.39,7.04,14.3,0.424,62.02,0.0767,35.8
2021-02-02,1009593.0,37183310.19,1.35,3.96,0.53,36.34,0.0,6060339.67,938263.0,164549.0,34556226.29,0.0,0.0,208000.0,0.0,0.0,0.0,0.0,6.53,0.0,185383.0,0.0,0.0,0.0,208000.0,0.0,10805.0,24749.0,33.65,0.9,0.0,0.0,7.33,7.33,11863451.0,436930900.33,0.0,425.9,7.32,10.73,0.6502,79.73,0.0789,36.83
2021-02-03,934918.0,34236697.16,1.25,3.71,0.49,34.39,0.0,4876831.88,870910.0,133174.0,31892724.2,0.0,0.0,82.0,0.12,0.0,0.0,0.0,2.18,3000.0,70435.0,0.0,0.0,0.12,82.0,0.0,3000.0,34375.0,32.04,1.25,0.0,0.0,6.78,6.78,11973403.0,438466017.86,0.0,440.42,6.78,9.71,0.6785,81.62,0.0728,36.62
2021-02-04,844107.0,30607319.82,1.13,3.4,0.44,31.03,0.0,3642425.78,775289.0,100453.0,28111979.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,95621.0,0.0,0.0,0.0,0.0,0.0,0.0,32721.0,28.52,1.2,0.0,0.0,6.05,6.05,12032040.0,436281770.4,0.0,440.61,6.08,5.46,0.6983,83.16,0.0659,36.26
2021-02-05,817149.0,30193655.55,1.09,3.2,0.43,29.62,0.0,4408837.05,735165.0,119319.0,27164346.75,0.0,0.0,1405.0,0.0,0.0,18866.0,0.0,2.32,0.0,58990.0,0.0,0.0,0.0,1405.0,0.69,17461.0,0.0,26.59,0.0,0.0,0.0,5.77,5.77,12011770.0,443834901.5,0.0,435.95,5.75,5.85,0.6756,81.72,0.0641,36.95
2021-02-08,826081.0,30754995.63,1.1,3.18,0.43,30.49,0.0,3246567.69,761754.0,87203.0,28360101.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,18950.0,0.0,0.0,0.0,0.0,0.0,45539.0,32116.0,28.1,1.18,0.0,0.0,5.98,5.98,11974539.0,445812086.97,0.0,442.44,5.97,5.72,0.6688,81.31,0.0649,37.23
2021-02-09,847049.0,31510222.8,1.13,3.2,0.44,31.61,0.0,4373566.8,802045.0,117569.0,29836074.0,0.0,0.0,10896.0,0.0,0.0,41507.0,0.0,2.77,0.0,77093.0,0.0,0.0,0.0,10896.0,1.7,106488.0,11141.0,29.79,0.41,0.0,0.0,6.26,6.26,12012217.0,446854472.4,0.0,446.11,6.26,5.98,0.6958,82.97,0.0661,37.2
2021-02-10,874649.0,32143350.75,1.17,3.29,0.46,32.73,0.0,5334960.75,855685.0,145169.0,31446423.75,0.0,0.0,0.0,2.55,0.0,2500.0,0.0,0.12,67100.0,3140.0,0.0,0.0,2.55,0.0,0.09,56780.0,42000.0,31.82,1.56,0.0,0.0,6.69,6.69,11932201.0,438508386.75,0.0,442.79,6.71,8.27,0.6524,79.96,0.0684,36.75
2021-02-11,840186.0,31380947.1,1.12,3.11,0.44,30.93,0.0,4051989.45,818040.0,108487.0,30553794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,82.0,39864.0,0.0,0.0,0.0,0.0,0.0,2219.0,36764.0,30.04,1.5,0.0,0.0,6.4,6.4,11964460.0,446872581.0,0.0,440.76,6.38,8.96,0.7142,83.95,0.0657,37.35
2021-02-12,845026.0,32584202.56,1.13,3.1,0.44,31.61,0.0,3805486.4,820480.0,98690.0,31637708.8,0.0,0.0,51014.0,0.34,0.0,2500.0,0.0,2.99,7766.0,81544.0,0.0,0.0,0.34,51014.0,0.1,32970.0,20063.0,30.68,0.82,0.0,0.0,6.37,6.37,12068214.0,465350331.84,0.0,453.25,6.34,9.91,0.7441,85.66,0.0656,38.56
2021-02-15,869897.0,32795116.9,1.16,2.96,0.46,33.54,0.0,5352155.9,797570.0,141967.0,30068389.0,0.0,0.0,22265.0,1.94,0.0,0.0,0.0,2.32,50000.0,64623.0,0.0,0.0,1.94,22265.0,0.0,19448.0,6723.0,30.76,0.19,0.0,0.0,6.19,6.19,12094173.0,455950322.1,0.0,464.47,6.21,8.73,0.5901,75.74,0.0675,37.7
2021-02-16,977263.0,36627817.24,1.31,3.32,0.51,36.89,0.0,4736497.52,904936.0,126374.0,33917001.28,0.0,0.0,10750.0,0.0,0.0,706.0,0.0,0.66,0.0,16299.0,0.0,0.0,0.0,10750.0,0.03,112915.0,16299.0,34.16,0.66,0.0,0.0,7.04,7.04,11958400.0,448200832.0,0.0,450.81,7.04,10.49,0.4969,68.88,0.076,37.48
2021-02-17,1022672.0,37818410.56,1.37,3.51,0.54,38.95,0.0,7910280.86,922610.0,213907.0,34118117.8,0.0,0.0,43707.0,1.24,0.0,107125.0,0.0,1.88,33294.0,49860.0,0.0,0.0,1.24,43707.0,4.49,23827.0,52886.0,34.72,2.0,0.0,0.0,7.15,7.15,11980560.0,443041108.8,0.0,449.38,7.17,11.45,0.4871,67.93,0.0793,36.98
2021-02-18,1103012.0,40822474.12,1.47,3.77,0.58,41.52,0.0,10545000.23,1003922.0,284923.0,37155153.22,0.0,0.0,36088.0,2.83,0.0,0.0,0.0,0.34,71941.0,8709.0,0.0,0.0,2.83,36088.0,0.0,53933.0,925.0,37.08,0.01,0.0,0.0,7.79,7.79,11889711.0,440038204.11,0.0,438.93,7.79,16.46,0.4395,63.15,0.0855,37.01
2021-02-19,1140626.0,42887537.6,1.52,3.91,0.6,42.92,0.0,11640358.4,1028001.0,309584.0,38652837.6,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.29,32418.0,7757.0,0.0,0.0,1.19,0.0,0.0,31836.0,7757.0,38.0,0.28,0.0,0.0,8.14,8.14,11595132.0,435976963.2,0.0,429.42,8.13,18.21,0.4198,61.12,0.0904,37.6
2021-02-22,1171831.0,44084282.22,1.57,4.1,0.61,44.73,0.0,11314177.38,1059206.0,300749.0,39847329.72,0.0,0.0,303.0,0.45,0.0,0.0,0.0,1.3,10153.0,36420.0,0.0,0.0,0.45,303.0,0.0,67322.0,18988.0,39.77,0.69,0.0,0.0,8.21,8.21,11837206.0,445315689.72,0.0,444.6,8.21,17.59,0.4538,64.11,0.0909,37.62
2021-02-23,1249189.0,46582257.81,1.67,4.42,0.65,47.75,0.0,13433797.08,1086474.0,360252.0,40514615.46,0.0,0.0,46804.0,2.17,0.0,2000.0,0.0,1.42,57503.0,38358.0,0.0,0.0,2.17,46804.0,0.07,18822.0,0.0,40.87,0.0,0.0,0.0,8.38,8.38,11881642.0,443066430.18,0.0,446.14,8.39,17.09,0.3978,58.77,0.0963,37.29
2021-02-24,1317842.0,49458610.26,1.76,4.61,0.69,49.93,0.0,15865769.97,1174150.0,422749.0,44065849.5,0.0,0.0,117088.0,2.34,0.0,0.0,0.0,3.24,64497.0,82848.0,0.0,0.0,2.34,117088.0,0.0,53436.0,2000.0,43.78,0.07,0.0,0.0,9.05,9.05,11796558.0,442724821.74,0.0,440.18,9.05,16.25,0.3396,52.58,0.1016,37.53
2021-02-25,1121343.0,41904587.91,1.5,3.94,0.59,42.7,0.0,19967725.25,897201.0,534325.0,33528401.37,0.0,0.0,7493.0,4.26,0.0,1200.0,0.0,12.42,110376.0,333550.0,0.0,0.0,4.26,7493.0,0.05,49108.0,0.0,33.44,0.0,0.0,0.0,6.91,6.91,12085174.0,451622952.38,0.0,452.16,6.89,27.19,0.2351,32.03,0.0864,37.37
2021-02-26,850083.0,31784603.37,1.14,3.01,0.45,32.21,0.0,16672799.24,647648.0,445916.0,24215558.72,0.0,0.0,20178.0,1.85,0.0,27000.0,0.0,10.32,47247.0,281175.0,0.0,0.0,1.85,20178.0,1.01,11444.0,162656.0,24.31,6.71,0.0,0.0,5.01,5.01,12289001.0,459485747.39,0.0,461.34,5.01,18.96,0.1839,27.85,0.0657,37.39
2021-03-01,872514.0,33382385.64,1.17,3.13,0.46,33.05,0.0,16874840.82,659585.0,441057.0,25235722.1,0.0,0.0,800.0,0.03,0.0,0.0,0.0,0.74,800.0,19799.0,0.0,0.0,0.03,800.0,0.0,30936.0,5659.0,24.77,0.25,0.0,0.0,5.09,5.09,12308075.0,470906949.5,0.0,462.67,5.08,21.5,0.1848,27.03,0.0673,38.26
2021-03-02,719790.0,27913456.2,0.96,2.53,0.38,27.78,0.0,18345072.9,485297.0,473055.0,18819817.66,0.0,0.0,1307.0,1.37,0.0,5411.0,0.0,7.09,28587.0,189100.0,0.0,0.0,1.37,1307.0,0.21,13505.0,2000.0,18.56,0.08,0.0,0.0,3.76,3.76,12409869.0,481254719.82,0.0,473.23,3.77,23.66,0.2161,30.45,0.0558,38.78
2021-03-03,682671.0,26658302.55,0.91,2.37,0.36,26.73,0.0,17883455.15,451742.0,457963.0,17640525.1,0.0,0.0,3493.0,0.07,0.0,0.0,0.0,1.4,1700.0,37181.0,0.0,0.0,0.07,3493.0,0.0,133.0,16792.0,17.53,0.54,0.0,0.0,3.48,3.48,12523535.0,489044041.75,0.0,482.46,3.51,23.79,0.2217,32.22,0.0526,39.05
2021-03-04,747222.0,28924963.62,1.0,2.58,0.39,29.76,0.0,19903675.54,510274.0,514174.0,19752706.54,0.0,0.0,0.0,3.0,0.0,22616.0,0.0,0.46,69592.0,12032.0,0.0,0.0,3.0,0.0,0.94,70564.0,35997.0,19.99,1.37,0.0,0.0,3.92,3.92,12505764.0,484098124.44,0.0,484.24,3.96,22.22,0.2067,28.9,0.0574,38.71
2021-03-05,726278.0,27569512.88,0.97,2.54,0.38,28.49,0.0,18825502.8,509324.0,495930.0,19333939.04,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.87,20950.0,21900.0,0.0,0.0,0.8,0.0,0.0,20950.0,39194.0,19.75,1.74,0.0,0.0,3.9,3.9,12539456.0,475997749.76,0.0,481.49,3.94,22.22,0.1978,30.0,0.0557,37.96
2021-03-08,703478.0,26500016.26,0.94,2.48,0.37,27.13,0.0,18618472.84,482004.0,494252.0,18157090.68,0.0,0.0,14099.0,0.53,0.0,0.0,0.0,1.6,14099.0,41419.0,0.0,0.0,0.53,14099.0,0.0,0.0,15777.0,18.34,0.7,0.0,0.0,3.68,3.68,12606727.0,474895406.09,0.0,478.07,3.69,19.59,0.192,31.19,0.0537,37.67
2021-03-09,624006.0,24055431.3,0.83,2.19,0.33,23.82,0.0,15394210.05,391916.0,399331.0,15108361.8,0.0,0.0,18600.0,0.0,0.0,0.0,0.0,4.59,0.0,120376.0,0.0,0.0,0.0,18600.0,0.0,11688.0,94921.0,14.74,3.68,0.0,0.0,2.99,2.99,12703486.0,489719385.3,0.0,480.68,2.98,26.2,0.2325,35.04,0.0477,38.55
2021-03-10,585477.0,22406204.79,0.78,2.08,0.31,22.82,0.0,14782552.9,357570.0,386270.0,13684203.9,0.0,0.0,5773.0,1.08,0.0,0.0,0.0,2.06,26536.0,55176.0,0.0,0.0,1.08,5773.0,0.0,15057.0,39597.0,13.76,1.49,0.0,0.0,2.74,2.74,12687914.0,485566468.78,0.0,487.51,2.74,23.44,0.2438,37.63,0.0449,38.27
2021-03-11,574400.0,22194816.0,0.77,2.1,0.3,22.28,0.0,14852829.6,361439.0,384390.0,13966002.96,0.0,0.0,26000.0,1.02,0.0,0.0,0.0,1.12,26000.0,29164.0,0.0,0.0,1.02,26000.0,0.0,7033.0,27880.0,13.79,1.06,0.0,0.0,2.76,2.76,12740799.0,492304473.36,0.0,488.6,2.75,23.81,0.2567,38.33,0.0438,38.64
2021-03-12,594431.0,22939092.29,0.79,2.21,0.31,23.27,0.0,15776633.93,380741.0,408827.0,14692795.19,0.0,0.0,9000.0,0.46,0.0,13183.0,0.0,0.29,11254.0,7661.0,0.0,0.0,0.46,9000.0,0.51,17963.0,0.0,14.71,0.0,0.0,0.0,2.9,2.9,12734621.0,491429024.39,0.0,491.6,2.9,23.11,0.2445,36.95,0.0453,38.59
