feature,lag,n_pairs,pearson_r,pearson_p,spearman_rho,spearman_p,kendall_tau,kendall_p,mutual_info,ols_slope,ols_intercept,ols_r2,ols_adj_r2,ols_slope_p,abs_pearson,abs_spearman,abs_kendall
ALAFY FP Equity_DX_UTILIZATION_QUANTITY,10,1012,-0.5808794236520755,2.2898161521942347e-92,-0.6208800073872475,6.492275072303047e-109,-0.46673542770243825,1.6252708021148914e-89,0.756770846692806,-0.03533507581684023,5.336304330852111,0.3374209048223671,0.33676488591625064,2.2898161522000545e-92,0.5808794236520755,0.6208800073872475,0.46673542770243825
ALAFY FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,10,1012,-0.5745755399128839,5.785842299182045e-90,-0.6102847666291882,2.6711780668583314e-104,-0.45956317116022005,1.5964253173707201e-86,0.7435036061364306,-16.500125137502852,5.319180957592428,0.33013705106618185,0.3294738204236731,5.7858422991823025e-90,0.5745755399128839,0.6102847666291882,0.45956317116022005
ALAFY FP Equity_DX_SI_QTY,10,1012,-0.5720099999188818,5.312488563442164e-89,-0.6109185829124096,1.4308080819579816e-104,-0.4548407007196134,1.469267970994231e-86,0.806624313985425,-0.0001453074313528943,5.323803898740602,0.327195440007199,0.3265292968784933,5.3124885634430974e-89,0.5720099999188818,0.6109185829124096,0.4548407007196134
ALAFY FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,10,1012,-0.5639863441380694,4.815899609254481e-86,-0.6046843532681111,6.250013865909126e-102,-0.4584526565966322,1.02003112735299e-84,0.665221580209375,-37.379317197094906,5.311501157011412,0.3180805963742248,0.3174054286478627,4.815899609243605e-86,0.5639863441380694,0.6046843532681111,0.4584526565966322
ALAFY FP Equity_DX_DEMAND_SUPPLY_RATIO,10,1012,-0.5499583621046729,4.598175958212284e-81,-0.6316991470434095,8.206109632595569e-114,-0.48003590553151754,3.08689463773385e-95,0.7665485847113294,-1.0221528444349648,5.194489422604458,0.30245420004885426,0.30176356064296206,4.598175958210924e-81,0.5499583621046729,0.6316991470434095,0.48003590553151754
ALAFY FP Equity_DX_SUPPLY_SI_QTY,10,1012,-0.543118148355508,1.0146502800587305e-78,-0.6101930594825802,2.923348948336952e-104,-0.4403759060359537,8.519562009825453e-81,0.8406875043785984,-0.0003536113815166088,5.248404249722094,0.29497732307311564,0.29427928081873256,1.0146502800593733e-78,0.543118148355508,0.6101930594825802,0.4403759060359537
ALAFY FP Equity_DX_BROKER_SI_QTY,10,1012,-0.4794470461511787,2.7070544262505427e-59,-0.6002175339565433,4.487474138259467e-100,-0.4507264307062399,1.3248154969463335e-84,0.7689438524259393,-0.00014503755629843965,5.0440892005357245,0.22986947006309033,0.22910696458790525,2.707054426252241e-59,0.4794470461511787,0.6002175339565433,0.4507264307062399
ALAFY FP Equity_DX_SI_MV,10,1012,-0.4672000137802318,5.256258882085649e-56,-0.5458230259703486,1.2189369045670323e-79,-0.4019062156569826,2.7786104847996676e-65,0.6200814191599278,-51.00866580382072,5.168046159439676,0.21827585287624862,0.2175018685721657,5.256258882082629e-56,0.4672000137802318,0.5458230259703486,0.4019062156569826
ALAFY FP Equity_DX_SHORT_INTEREST_VALUE,10,1012,-0.4646752325138522,2.4105074768572787e-55,-0.5528279628549361,4.6035488823155066e-82,-0.3896077229313534,4.009274663181109e-65,0.8201171116359132,-5.087455525928866e-05,5.1700830081102795,0.21592307171180247,0.21514675792141813,2.41050747685967e-55,0.4646752325138522,0.5528279628549361,0.3896077229313534
ALAFY FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,10,1012,-0.4588124205336244,7.885237071240237e-54,-0.54385907872723,5.689169104323787e-79,-0.37002854269016067,1.1962488924586508e-58,0.9023583506421393,-0.0001192740325316901,5.103787987568305,0.2105088372359234,0.20972716281734505,7.885237071243348e-54,0.4588124205336244,0.54385907872723,0.37002854269016067
ALAFY FP Equity_DX_BROKER_SI_MARKET_SHARE_1,10,1012,-0.43981753453859734,4.039217982367681e-49,-0.4536853572440282,1.5756925513128269e-52,-0.34049340806578726,1.5490230191515363e-46,0.5905738866974579,-0.023344001067170092,5.308254163228366,0.19343946368761034,0.19264088889918218,4.039217982367843e-49,0.43981753453859734,0.4536853572440282,0.34049340806578726
ALAFY FP Equity_DX_BROKER_SI_CON_RATIO,10,1012,-0.4216851937592442,6.783223026094548e-45,-0.4541486329377357,1.2046323906471558e-52,-0.3411237728337753,1.059462430046992e-46,0.5946546878471,-2.266560483587968,5.250952869536654,0.1778184026357713,0.17700436145026222,6.783223026093558e-45,0.4216851937592442,0.4541486329377357,0.3411237728337753
ALAFY FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,10,1012,-0.42054683112437774,1.2251832237999953e-44,-0.4847739826907105,9.122302890420874e-61,-0.3639016431056399,2.39958226007973e-52,0.5625421436290752,-0.022774803440980228,5.192668166905071,0.17685963716875597,0.17604464671050724,1.2251832237993254e-44,0.42054683112437774,0.4847739826907105,0.3639016431056399
ALAFY FP Equity_DX_ACTIVE_UTILIZATION_MV,10,1012,-0.41245355148463086,7.68245550092624e-43,-0.4391011267066695,5.9999649781889035e-49,-0.3132418918929565,2.8749889029969885e-41,0.6648135985823656,-0.02283725720806841,5.176808466171279,0.17011793213228477,0.16929626671855436,7.682455500931873e-43,0.41245355148463086,0.4391011267066695,0.3132418918929565
ALAFY FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,10,1012,-0.4049947712622259,3.153439989018395e-41,-0.5725822658401153,3.245217840063443e-89,-0.426183577106191,2.2254939315292644e-77,0.7279295840439945,-1.8175001586950787,5.019310356304131,0.16402076474974248,0.16319306253662336,3.1534399890158094e-41,0.4049947712622259,0.5725822658401153,0.426183577106191
