feature,lag,n_pairs,pearson_r,pearson_p,spearman_rho,spearman_p,kendall_tau,kendall_p,mutual_info,ols_slope,ols_intercept,ols_r2,ols_adj_r2,ols_slope_p,abs_pearson,abs_spearman,abs_kendall
MLALE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,5,740,-0.13195019322015364,0.0003193039809962912,-0.1978381781812677,5.750043123304036e-08,-0.17246645097088542,7.525814766000389e-08,0.015654631536077712,-4.924674376648986e-06,1.0351289875173386,0.01741085349083593,0.016079431883100015,0.0003193039809962859,0.13195019322015364,0.1978381781812677,0.17246645097088542
MLALE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,5,740,-0.13195019322015364,0.0003193039809962912,-0.1978381781812677,5.750043123304036e-08,-0.17246645097088542,7.525814766000389e-08,0.015654631536077712,-0.004924674376648958,1.0351289875173386,0.01741085349083593,0.016079431883100015,0.00031930398099630584,0.13195019322015364,0.1978381781812677,0.17246645097088542
MLALE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,5,740,-0.13194707142452972,0.00031940946214798475,-0.19783580725114253,5.7521798509630375e-08,-0.17217031302662725,7.513175982409805e-08,0.007432688388667064,-1.7846067278047189,1.0351277298285528,0.017410029657509263,0.016078606933467965,0.0003194094621479747,0.13194707142452972,0.19783580725114253,0.17217031302662725
