feature,lag,n_pairs,pearson_r,pearson_p,spearman_rho,spearman_p,kendall_tau,kendall_p,mutual_info,ols_slope,ols_intercept,ols_r2,ols_adj_r2,ols_slope_p,abs_pearson,abs_spearman,abs_kendall
ALCOF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,5,4471,-0.33727099345874517,2.294182493088847e-119,-0.5620608829544155,0.0,-0.43197996439535014,3.284167323927272e-297,0.34751807965794157,-0.025232608912035152,154.22529067084287,0.11375172302864855,0.11355341283017661,2.2941824931003927e-119,0.33727099345874517,0.5620608829544155,0.43197996439535014
ALCOF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,5,4471,-0.33390996976603915,6.79134482364053e-117,-0.5650646504605622,0.0,-0.4437992665395484,1.7688259142778247e-304,0.30791529243955695,-0.013171875228479067,153.76322240942565,0.11149586790915667,0.11129705293218406,6.791344823634601e-117,0.33390996976603915,0.5650646504605622,0.4437992665395484
ALCOF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,5,4471,-0.3017174033105625,9.366859408741503e-95,-0.3925225855683604,1.278278392563002e-164,-0.30419129947874485,2.0504063275453207e-141,0.29220788268199005,-7258.763695864744,149.61010226538286,0.09103339146046896,0.09082999772394196,9.36685940879058e-95,0.3017174033105625,0.3925225855683604,0.30419129947874485
